scope,class_id,is_background,pixel_count,old_accuracy,nonfinite_count,hidden_gt_usage,static_kl,static_top1_agreement,static_margin_agreement,static_accuracy,static_margin,static_entropy,global_kl,global_top1_agreement,global_margin_agreement,global_accuracy,global_margin,global_entropy,class_kl,class_top1_agreement,class_margin_agreement,class_accuracy,class_margin,class_entropy,class_kl_reduction_fraction_vs_static,class_top1_minus_static,class_margin_agreement_minus_static,seed,transition,old_site_id,current_site_id,old_margin,old_entropy,class_accuracy_minus_static,class_margin_minus_static
previous_fidelity,1,False,25934,0.7529497956350737,0,post_hoc_visible_previous_val_only,3.372814868919059,0.21473741034934835,0.7881500133527054,0.0006169507210611552,0.8240733049218689,0.24508337151933454,1.2264898621862228,0.49741651885555643,0.5511818641114825,0.28695920413356985,0.5629882153525536,0.536146377960038,1.1020362132073847,0.6275160021593276,0.6976889760839716,0.42646718593352356,0.7515145210106665,0.3291004681316937,0.6732592045407544,0.4127785918099792,-0.09046103726873378,0,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,,,,
previous_fidelity,2,False,11540,0.6305892547660312,0,post_hoc_visible_previous_val_only,1.8273306385483237,0.6574523396880416,0.8343369535185022,0.9690641247833622,0.9644670298029273,0.055646036030721414,0.5560678029184325,0.705892547660312,0.6663596538365197,0.7636048526863085,0.610312130298317,0.45152077501320137,0.4684011118870674,0.7655979202772963,0.773341768949036,0.6750433275563258,0.7553377677084462,0.30192266890659697,0.7436692068715179,0.10814558058925472,-0.06099518456946629,0,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,,,,
current_safety,ALL,False,322560,0.8864645337301588,0,post_hoc_current_train_labeled_and_val_only,,,,0.9072420634920635,0.9615303645058284,0.054892408658587744,,,,,,,,,,0.9310081845238095,0.9744230663965618,0.033114950429825554,,,,0,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,0.9571992480565631,0.05556987694331578,0.023766121031746024,0.012892701890733438
current_safety,0,True,271173,0.99297865200444,0,post_hoc_current_train_labeled_and_val_only,,,,0.9938378820900311,0.99152082889659,0.016286840473061708,,,,,,,,,,0.9967806529411114,0.9979657747890646,0.0028430144524908643,,,,0,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,0.9875317284768395,0.018576664988680974,0.002942770851080301,0.006444945892474574
current_safety,1,False,29655,0.397706963412578,0,post_hoc_current_train_labeled_and_val_only,,,,0.10386106895970325,0.732466154559992,0.3455874370857307,,,,,,,,,,0.4931040296745911,0.8605155413558,0.18305571033025628,,,,0,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,0.7955283695440272,0.24109546569402293,0.38924296071488784,0.12804938679580802
current_safety,2,False,21732,0.22432357813362783,0,post_hoc_current_train_labeled_and_val_only,,,,0.9229707344008835,0.8998832428804225,0.13993873531243955,,,,,,,,,,0.7078501748573532,0.8360917673965811,0.20624389644926827,,,,0,RIM_ONE_r3->Drishti_GS,RIM_ONE_r3,Drishti_GS,0.7993210908920313,0.2640089880755302,-0.21512055954353027,-0.06379147548384145
previous_fidelity,ALL,False,921600,0.9755501302083334,0,post_hoc_visible_previous_val_only,5.08486329820421,0.04282877604166667,0.960989367167155,0.041034071180555555,0.9689607450697157,0.06401284800635444,2.650550392998589,0.049994574652777776,0.7636556137932672,0.04775824652777778,0.7688421927558051,0.3140526888105604,0.16032267146640353,0.9523057725694445,0.9658781051635742,0.9489474826388888,0.969913207160102,0.042405944930182564,0.9684706034234936,0.9094769965277778,0.004888737996419201,1,REFUGE->RIM_ONE_r3,REFUGE,RIM_ONE_r3,,,,
previous_fidelity,0,True,814355,0.9907706098691602,0,post_hoc_visible_previous_val_only,5.217596422168465,0.0006434540218946283,0.9747412613932191,1.1051691215747432e-05,0.977971876036096,0.05510384362614815,2.588583104113071,0.0030564066039994843,0.7563065655679956,0.002388393268292084,0.7576262233608193,0.33028234025125713,0.04081083384002907,0.9881403073598124,0.9870683508727767,0.9927402668369446,0.989139346188855,0.017898357001692483,0.9921782310209672,0.9874968533379178,0.012327089479557518,1,REFUGE->RIM_ONE_r3,REFUGE,RIM_ONE_r3,,,,
previous_fidelity,1,False,79920,0.8900650650650651,0,post_hoc_visible_previous_val_only,3.70437841405859,0.4005255255255255,0.852801489233374,0.4348348348348348,0.8939070906844344,0.14170472237679574,2.4465900959553304,0.4633383383383383,0.8006252987606748,0.5011261261261262,0.8287010704552209,0.2235341779462568,1.095644949148367,0.6957082082082082,0.817805739088698,0.6774774774774774,0.838933617455346,0.21700046222369831,0.7042297447284936,0.2951826826826827,-0.03499575014467593,1,REFUGE->RIM_ONE_r3,REFUGE,RIM_ONE_r3,,,,
previous_fidelity,2,False,27325,0.7719670631290028,0,post_hoc_visible_previous_val_only,5.166710824922804,0.2538700823421775,0.8675754646936471,0.11183897529734675,0.9199223463053237,0.10229126353495076,5.093875210858875,0.23992680695333943,0.8745479556517326,0.07388838060384263,0.9280317597245253,0.0951154744810504,0.9864565635185556,0.63483989021043,0.7674359493831484,0.437804208600183,0.7800133596073021,0.26214181186295604,0.8090745549837707,0.38096980786825246,-0.1001395153104987,1,REFUGE->RIM_ONE_r3,REFUGE,RIM_ONE_r3,,,,
