phase,seed,domain,arm,epoch,class_id,steps,L_class_pixels,L_records,U_unique_batch_sources,U_context_records,mix_steps,all_ignore_L,CE,GT_Dice,dice_weight,SCE,target_entropy,KL,lambda_cons,weighted_GT_Dice,weighted_U_SCE,U_target_applicable,unit,U_predicted,U_accepted
P1,32,Drishti_GS,MIX_CED,55,2,21,413203,42,41,42,21,0,2.5824270248413086,5.762941287280284,21,2.3658048707857446,0.9714131927536828,1.3943916780320618,10.5,5.762941287280284,1.1829024353928723,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",495905,453319
P1,32,Drishti_GS,MIX_CED,56,0,21,5209446,42,41,42,21,0,3.015664804726839,6.3298869501067845,21,2.395469352793938,0.9705033850221093,1.4249659677718285,10.5,6.3298869501067845,1.197734676396969,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5018005,4979008
P1,32,Drishti_GS,MIX_CED,56,1,21,565180,42,41,42,21,0,3.015664804726839,6.3298869501067845,21,2.395469352793938,0.9705033850221093,1.4249659677718285,10.5,6.3298869501067845,1.197734676396969,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",531374,451642
P1,32,Drishti_GS,MIX_CED,56,2,21,418526,42,41,42,21,0,3.015664804726839,6.3298869501067845,21,2.395469352793938,0.9705033850221093,1.4249659677718285,10.5,6.3298869501067845,1.197734676396969,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",496317,453664
P1,32,Drishti_GS,MIX_CED,57,0,21,5197071,42,41,42,21,0,2.6606051102280617,5.919753697459943,21,2.4046415866813984,0.970989237674675,1.4336523490067237,10.5,5.919753697459943,1.2023207933406992,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5019657,4979672
P1,32,Drishti_GS,MIX_CED,57,1,21,568193,42,41,42,21,0,2.6606051102280617,5.919753697459943,21,2.4046415866813984,0.970989237674675,1.4336523490067237,10.5,5.919753697459943,1.2023207933406992,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",531311,451922
P1,32,Drishti_GS,MIX_CED,57,2,21,427888,42,41,42,21,0,2.6606051102280617,5.919753697459943,21,2.4046415866813984,0.970989237674675,1.4336523490067237,10.5,5.919753697459943,1.2023207933406992,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",494728,452110
P1,32,Drishti_GS,MIX_CED,58,0,21,5198598,42,41,42,21,0,2.5424081534147263,5.716370324171834,21,1.9370704637847431,0.9696024322231555,0.9674680315615876,10.5,5.716370324171834,0.9685352318923716,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5019982,4980641
P1,32,Drishti_GS,MIX_CED,58,1,21,576439,42,41,42,21,0,2.5424081534147263,5.716370324171834,21,1.9370704637847431,0.9696024322231555,0.9674680315615876,10.5,5.716370324171834,0.9685352318923716,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",530052,450942
P1,32,Drishti_GS,MIX_CED,58,2,21,418115,42,41,42,21,0,2.5424081534147263,5.716370324171834,21,1.9370704637847431,0.9696024322231555,0.9674680315615876,10.5,5.716370324171834,0.9685352318923716,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",495662,452745
P1,32,Drishti_GS,MIX_CED,59,0,21,5196815,42,41,42,21,0,2.6934863068163395,5.649894444592879,21,2.040133190860628,0.9669571219516853,1.0731760689089427,10.5,5.649894444592879,1.020066595430314,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5021566,4982766
P1,32,Drishti_GS,MIX_CED,59,1,21,575580,42,41,42,21,0,2.6934863068163395,5.649894444592879,21,2.040133190860628,0.9669571219516853,1.0731760689089427,10.5,5.649894444592879,1.020066595430314,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",527292,449936
P1,32,Drishti_GS,MIX_CED,59,2,21,420757,42,41,42,21,0,2.6934863068163395,5.649894444592879,21,2.040133190860628,0.9669571219516853,1.0731760689089427,10.5,5.649894444592879,1.020066595430314,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",496838,454814
P1,32,Drishti_GS,MIX_CED,60,0,21,5211282,42,41,42,21,0,2.4428024888038635,5.510223257364761,21,2.180781034466824,0.9504862638347606,1.2302947706320633,10.5,5.510223257364761,1.090390517233412,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5021198,4983249
P1,32,Drishti_GS,MIX_CED,60,1,21,572468,42,41,42,21,0,2.4428024888038635,5.510223257364761,21,2.180781034466824,0.9504862638347606,1.2302947706320633,10.5,5.510223257364761,1.090390517233412,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",522856,447914
P1,32,Drishti_GS,MIX_CED,60,2,21,409402,42,41,42,21,0,2.4428024888038635,5.510223257364761,21,2.180781034466824,0.9504862638347606,1.2302947706320633,10.5,5.510223257364761,1.090390517233412,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",501642,461236
P1,32,Drishti_GS,MIX_CED,61,0,21,5198850,42,41,42,21,0,2.6132064536213875,5.62704356475121,21,2.0111701606735695,0.9243459019366979,1.0868242587368717,10.5,5.62704356475121,1.0055850803367847,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5022578,4985957
P1,32,Drishti_GS,MIX_CED,61,1,21,576560,42,41,42,21,0,2.6132064536213875,5.62704356475121,21,2.0111701606735695,0.9243459019366979,1.0868242587368717,10.5,5.62704356475121,1.0055850803367847,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",518818,444148
P1,32,Drishti_GS,MIX_CED,61,2,21,417742,42,41,42,21,0,2.6132064536213875,5.62704356475121,21,2.0111701606735695,0.9243459019366979,1.0868242587368717,10.5,5.62704356475121,1.0055850803367847,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",504300,464063
P1,32,Drishti_GS,MIX_CED,62,0,21,5213316,42,41,42,21,0,2.437759280204773,5.425795152114731,21,1.8453136738068614,0.9184948485588795,0.9268188252479821,10.5,5.425795152114731,0.9226568369034307,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5022701,4986156
P1,32,Drishti_GS,MIX_CED,62,1,21,570156,42,41,42,21,0,2.437759280204773,5.425795152114731,21,1.8453136738068614,0.9184948485588795,0.9268188252479821,10.5,5.425795152114731,0.9226568369034307,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",519153,445791
P1,32,Drishti_GS,MIX_CED,62,2,21,409680,42,41,42,21,0,2.437759280204773,5.425795152114731,21,1.8453136738068614,0.9184948485588795,0.9268188252479821,10.5,5.425795152114731,0.9226568369034307,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",503842,463897
P1,32,Drishti_GS,MIX_CED,63,0,21,5208035,42,41,42,21,0,2.48763145878911,5.436612953290625,21,1.9006247794205073,0.9076150288276141,0.9930097505928931,10.5,5.436612953290625,0.9503123897102537,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5023530,4986887
P1,32,Drishti_GS,MIX_CED,63,1,21,580689,42,41,42,21,0,2.48763145878911,5.436612953290625,21,1.9006247794205073,0.9076150288276141,0.9930097505928931,10.5,5.436612953290625,0.9503123897102537,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",518405,445248
P1,32,Drishti_GS,MIX_CED,63,2,21,404428,42,41,42,21,0,2.48763145878911,5.436612953290625,21,1.9006247794205073,0.9076150288276141,0.9930097505928931,10.5,5.436612953290625,0.9503123897102537,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",503761,463778
P1,32,Drishti_GS,MIX_CED,64,0,21,5210138,42,41,42,21,0,2.470609612762928,5.477228029329885,21,1.8210316430952271,0.9071863372342803,0.9138453058609463,10.5,5.477228029329885,0.9105158215476136,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5024675,4987942
P1,32,Drishti_GS,MIX_CED,64,1,21,569811,42,41,42,21,0,2.470609612762928,5.477228029329885,21,1.8210316430952271,0.9071863372342803,0.9138453058609463,10.5,5.477228029329885,0.9105158215476136,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",518810,445896
P1,32,Drishti_GS,MIX_CED,64,2,21,413203,42,41,42,21,0,2.470609612762928,5.477228029329885,21,1.8210316430952271,0.9071863372342803,0.9138453058609463,10.5,5.477228029329885,0.9105158215476136,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",502211,462520
P1,32,Drishti_GS,MIX_CED,65,0,21,5198598,42,41,42,21,0,2.246839839965105,5.365675673519008,21,2.1880651182851043,0.9023832123194476,1.285681905965657,10.5,5.365675673519008,1.0940325591425522,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5027843,4991376
P1,32,Drishti_GS,MIX_CED,65,1,21,576439,42,41,42,21,0,2.246839839965105,5.365675673519008,21,2.1880651182851043,0.9023832123194476,1.285681905965657,10.5,5.365675673519008,1.0940325591425522,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",514042,441807
P1,32,Drishti_GS,MIX_CED,65,2,21,418115,42,41,42,21,0,2.246839839965105,5.365675673519008,21,2.1880651182851043,0.9023832123194476,1.285681905965657,10.5,5.365675673519008,1.0940325591425522,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",503811,464507
P1,32,Drishti_GS,MIX_CED,66,0,21,5217038,42,41,42,21,0,2.4687663428485394,5.686781912468148,21,2.1482081523774754,0.898648630957752,1.2495595214197237,10.5,5.686781912468148,1.0741040761887377,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5026882,4989776
P1,32,Drishti_GS,MIX_CED,66,1,21,578965,42,41,42,21,0,2.4687663428485394,5.686781912468148,21,2.1482081523774754,0.898648630957752,1.2495595214197237,10.5,5.686781912468148,1.0741040761887377,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",513570,440338
P1,32,Drishti_GS,MIX_CED,66,2,21,397149,42,41,42,21,0,2.4687663428485394,5.686781912468148,21,2.1482081523774754,0.898648630957752,1.2495595214197237,10.5,5.686781912468148,1.0741040761887377,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",505244,466216
P1,32,Drishti_GS,MIX_CED,67,0,21,5196815,42,41,42,21,0,2.473750613629818,5.602238139613914,21,2.047584509953778,0.9043219572689238,1.1432625526848539,10.5,5.602238139613914,1.023792254976889,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5024725,4988476
P1,32,Drishti_GS,MIX_CED,67,1,21,575580,42,41,42,21,0,2.473750613629818,5.602238139613914,21,2.047584509953778,0.9043219572689238,1.1432625526848539,10.5,5.602238139613914,1.023792254976889,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",515332,442369
P1,32,Drishti_GS,MIX_CED,67,2,21,420757,42,41,42,21,0,2.473750613629818,5.602238139613914,21,2.047584509953778,0.9043219572689238,1.1432625526848539,10.5,5.602238139613914,1.023792254976889,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",505639,465953
P1,32,Drishti_GS,MIX_CED,68,0,21,5198598,42,41,42,21,0,2.361626222729683,5.427804906045964,21,1.9895104612096726,0.8970547286521073,1.092455732557565,10.5,5.427804906045964,0.9947552306048363,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5021804,4984506
P1,32,Drishti_GS,MIX_CED,68,1,21,576439,42,41,42,21,0,2.361626222729683,5.427804906045964,21,1.9895104612096726,0.8970547286521073,1.092455732557565,10.5,5.427804906045964,0.9947552306048363,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",521393,449014
P1,32,Drishti_GS,MIX_CED,68,2,21,418115,42,41,42,21,0,2.361626222729683,5.427804906045964,21,1.9895104612096726,0.8970547286521073,1.092455732557565,10.5,5.427804906045964,0.9947552306048363,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",502499,462523
P1,32,Drishti_GS,MIX_CED,69,0,21,5213476,42,41,42,21,0,2.0800239108502865,5.024689001028067,21,1.8484447487189322,0.8871158214772639,0.961328927241668,10.5,5.024689001028067,0.9242223743594661,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5022841,4987238
P1,32,Drishti_GS,MIX_CED,69,1,21,569739,42,41,42,21,0,2.0800239108502865,5.024689001028067,21,1.8484447487189322,0.8871158214772639,0.961328927241668,10.5,5.024689001028067,0.9242223743594661,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",519911,448351
P1,32,Drishti_GS,MIX_CED,69,2,21,409937,42,41,42,21,0,2.0800239108502865,5.024689001028067,21,1.8484447487189322,0.8871158214772639,0.961328927241668,10.5,5.024689001028067,0.9242223743594661,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",502944,463784
P1,32,Drishti_GS,MIX_CED,70,0,21,5198598,42,41,42,21,0,2.3345690220594406,5.399759756691722,21,2.0564490753738305,0.8804609475789353,1.1759881277948956,10.5,5.399759756691722,1.0282245376869152,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5021591,4987190
P1,32,Drishti_GS,MIX_CED,70,1,21,576439,42,41,42,21,0,2.3345690220594406,5.399759756691722,21,2.0564490753738305,0.8804609475789353,1.1759881277948956,10.5,5.399759756691722,1.0282245376869152,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",520643,450705
P1,32,Drishti_GS,MIX_CED,70,2,21,418115,42,41,42,21,0,2.3345690220594406,5.399759756691722,21,2.0564490753738305,0.8804609475789353,1.1759881277948956,10.5,5.399759756691722,1.0282245376869152,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",503462,464765
P1,32,Drishti_GS,MIX_CED,71,0,21,5208287,42,41,42,21,0,2.2659232057631016,5.224626132019075,21,2.132347609355458,0.8672667408991154,1.2650808684563422,10.5,5.224626132019075,1.066173804677729,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5022073,4987612
P1,32,Drishti_GS,MIX_CED,71,1,21,580810,42,41,42,21,0,2.2659232057631016,5.224626132019075,21,2.132347609355458,0.8672667408991154,1.2650808684563422,10.5,5.224626132019075,1.066173804677729,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",517679,446666
P1,32,Drishti_GS,MIX_CED,71,2,21,404055,42,41,42,21,0,2.2659232057631016,5.224626132019075,21,2.132347609355458,0.8672667408991154,1.2650808684563422,10.5,5.224626132019075,1.066173804677729,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",505944,467008
P1,32,Drishti_GS,MIX_CED,72,0,21,5208035,42,41,42,21,0,2.1191975735127926,5.056846700126938,21,1.8088576259439135,0.868330555552873,0.9405270703910402,10.5,5.056846700126938,0.9044288129719568,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5020372,4986952
P1,32,Drishti_GS,MIX_CED,72,1,21,580689,42,41,42,21,0,2.1191975735127926,5.056846700126938,21,1.8088576259439135,0.868330555552873,0.9405270703910402,10.5,5.056846700126938,0.9044288129719568,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",516247,446029
P1,32,Drishti_GS,MIX_CED,72,2,21,404428,42,41,42,21,0,2.1191975735127926,5.056846700126938,21,1.8088576259439135,0.868330555552873,0.9405270703910402,10.5,5.056846700126938,0.9044288129719568,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",509077,470717
P1,32,Drishti_GS,MIX_CED,73,0,21,5206092,42,41,42,21,0,2.4410167150199413,5.26566748272401,21,1.9309640726107387,0.8599297793585012,1.0710342932522374,10.5,5.26566748272401,0.9654820363053693,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5020354,4986873
P1,32,Drishti_GS,MIX_CED,73,1,21,580247,42,41,42,21,0,2.4410167150199413,5.26566748272401,21,1.9309640726107387,0.8599297793585012,1.0710342932522374,10.5,5.26566748272401,0.9654820363053693,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",513610,444214
P1,32,Drishti_GS,MIX_CED,73,2,21,406813,42,41,42,21,0,2.4410167150199413,5.26566748272401,21,1.9309640726107387,0.8599297793585012,1.0710342932522374,10.5,5.26566748272401,0.9654820363053693,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",511732,472810
P1,32,Drishti_GS,MIX_CED,74,0,21,5193893,42,41,42,21,0,2.4227202981710434,5.270248209772053,21,2.0785514078010587,0.855702297420085,1.2228491103809735,10.5,5.270248209772053,1.0392757039005294,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5020058,4986296
P1,32,Drishti_GS,MIX_CED,74,1,21,567848,42,41,42,21,0,2.4227202981710434,5.270248209772053,21,2.0785514078010587,0.855702297420085,1.2228491103809735,10.5,5.270248209772053,1.0392757039005294,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",513712,444781
P1,32,Drishti_GS,MIX_CED,74,2,21,431411,42,41,42,21,0,2.4227202981710434,5.270248209772053,21,2.0785514078010587,0.855702297420085,1.2228491103809735,10.5,5.270248209772053,1.0392757039005294,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",511926,473174
P1,32,Drishti_GS,MIX_CED,75,0,21,5197071,42,41,42,21,0,2.344443466514349,4.997432165052128,21,1.6966961334726638,0.8601588061536765,0.8365373273189874,10.5,4.997432165052128,0.8483480667363319,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5021003,4986236
P1,32,Drishti_GS,MIX_CED,75,1,21,568193,42,41,42,21,0,2.344443466514349,4.997432165052128,21,1.6966961334726638,0.8601588061536765,0.8365373273189874,10.5,4.997432165052128,0.8483480667363319,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",511448,441502
P1,32,Drishti_GS,MIX_CED,75,2,21,427888,42,41,42,21,0,2.344443466514349,4.997432165052128,21,1.6966961334726638,0.8601588061536765,0.8365373273189874,10.5,4.997432165052128,0.8483480667363319,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",513245,474337
P1,32,Drishti_GS,MIX_CED,76,0,21,5198598,42,41,42,21,0,2.023847870528698,4.895006509318035,21,1.8455425173361508,0.845373798563434,1.0001687187727173,10.5,4.895006509318035,0.9227712586680754,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5025095,4990476
P1,32,Drishti_GS,MIX_CED,76,1,21,576439,42,41,42,21,0,2.023847870528698,4.895006509318035,21,1.8455425173361508,0.845373798563434,1.0001687187727173,10.5,4.895006509318035,0.9227712586680754,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",512202,443365
P1,32,Drishti_GS,MIX_CED,76,2,21,418115,42,41,42,21,0,2.023847870528698,4.895006509318035,21,1.8455425173361508,0.845373798563434,1.0001687187727173,10.5,4.895006509318035,0.9227712586680754,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",508399,470150
P1,32,Drishti_GS,MIX_CED,77,0,21,5202279,42,41,42,21,0,2.1765747666358948,4.860593139997811,21,1.943588767743968,0.8492432211549237,1.094345546589045,10.5,4.860593139997811,0.971794383871984,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5026299,4991862
P1,32,Drishti_GS,MIX_CED,77,1,21,574192,42,41,42,21,0,2.1765747666358948,4.860593139997811,21,1.943588767743968,0.8492432211549237,1.094345546589045,10.5,4.860593139997811,0.971794383871984,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",509970,441339
P1,32,Drishti_GS,MIX_CED,77,2,21,416681,42,41,42,21,0,2.1765747666358948,4.860593139997811,21,1.943588767743968,0.8492432211549237,1.094345546589045,10.5,4.860593139997811,0.971794383871984,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",509427,471260
P1,32,Drishti_GS,MIX_CED,78,0,21,5202279,42,41,42,21,0,2.152648448944092,4.81856387677393,21,1.9520376645043405,0.847099007567014,1.1049386569373265,10.5,4.81856387677393,0.9760188322521702,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5025935,4991385
P1,32,Drishti_GS,MIX_CED,78,1,21,574192,42,41,42,21,0,2.152648448944092,4.81856387677393,21,1.9520376645043405,0.847099007567014,1.1049386569373265,10.5,4.81856387677393,0.9760188322521702,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",503946,435279
P1,32,Drishti_GS,MIX_CED,78,2,21,416681,42,41,42,21,0,2.152648448944092,4.81856387677393,21,1.9520376645043405,0.847099007567014,1.1049386569373265,10.5,4.81856387677393,0.9760188322521702,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",515815,477839
P1,32,Drishti_GS,MIX_CED,79,0,21,5212333,42,41,42,21,0,2.035270769149065,4.885239024465781,21,1.82039243102324,0.8435822310450786,0.9768101999781613,10.5,4.885239024465781,0.91019621551162,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5024299,4990078
P1,32,Drishti_GS,MIX_CED,79,1,21,570374,42,41,42,21,0,2.035270769149065,4.885239024465781,21,1.82039243102324,0.8435822310450786,0.9768101999781613,10.5,4.885239024465781,0.91019621551162,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",503792,435788
P1,32,Drishti_GS,MIX_CED,79,2,21,410445,42,41,42,21,0,2.035270769149065,4.885239024465781,21,1.82039243102324,0.8435822310450786,0.9768101999781613,10.5,4.885239024465781,0.91019621551162,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",517605,479589
P1,32,Drishti_GS,MIX_CED,80,0,21,5206508,42,41,42,21,0,1.844852976500988,4.503269340751124,21,1.7916690550989132,0.8215161978876925,0.970152857211221,10.5,4.503269340751124,0.8958345275494566,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5027129,4993543
P1,32,Drishti_GS,MIX_CED,80,1,21,572443,42,41,42,21,0,1.844852976500988,4.503269340751124,21,1.7916690550989132,0.8215161978876925,0.970152857211221,10.5,4.503269340751124,0.8958345275494566,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",505007,438759
P1,32,Drishti_GS,MIX_CED,80,2,21,414201,42,41,42,21,0,1.844852976500988,4.503269340751124,21,1.7916690550989132,0.8215161978876925,0.970152857211221,10.5,4.503269340751124,0.8958345275494566,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",513560,476236
P1,32,Drishti_GS,MIX_CED,81,0,21,5215003,42,41,42,21,0,2.3169256560504436,5.034333508260801,21,1.8846269721512543,0.8237544448731767,1.0608725272780777,10.5,5.034333508260801,0.9423134860756271,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5027749,4994939
P1,32,Drishti_GS,MIX_CED,81,1,21,577985,42,41,42,21,0,2.3169256560504436,5.034333508260801,21,1.8846269721512543,0.8237544448731767,1.0608725272780777,10.5,5.034333508260801,0.9423134860756271,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",506762,440433
P1,32,Drishti_GS,MIX_CED,81,2,21,400164,42,41,42,21,0,2.3169256560504436,5.034333508260801,21,1.8846269721512543,0.8237544448731767,1.0608725272780777,10.5,5.034333508260801,0.9423134860756271,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",511185,474644
P1,32,Drishti_GS,MIX_CED,82,0,21,5208035,42,41,42,21,0,2.142310906201601,5.1093886639600825,21,2.0280888088807547,0.8087544593714271,1.2193343495093276,10.5,5.1093886639600825,1.0140444044403774,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5026969,4993798
P1,32,Drishti_GS,MIX_CED,82,1,21,580689,42,41,42,21,0,2.142310906201601,5.1093886639600825,21,2.0280888088807547,0.8087544593714271,1.2193343495093276,10.5,5.1093886639600825,1.0140444044403774,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",509039,442342
P1,32,Drishti_GS,MIX_CED,82,2,21,404428,42,41,42,21,0,2.142310906201601,5.1093886639600825,21,2.0280888088807547,0.8087544593714271,1.2193343495093276,10.5,5.1093886639600825,1.0140444044403774,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",509688,472997
P1,32,Drishti_GS,MIX_CED,83,0,21,5196655,42,41,42,21,0,1.8879459835588932,4.738971048712172,21,1.7827258263840335,0.8047428535067457,0.9779829728772883,10.5,4.738971048712172,0.8913629131920168,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5027192,4994397
P1,32,Drishti_GS,MIX_CED,83,1,21,575997,42,41,42,21,0,1.8879459835588932,4.738971048712172,21,1.7827258263840335,0.8047428535067457,0.9779829728772883,10.5,4.738971048712172,0.8913629131920168,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",507898,440987
P1,32,Drishti_GS,MIX_CED,83,2,21,420500,42,41,42,21,0,1.8879459835588932,4.738971048712172,21,1.7827258263840335,0.8047428535067457,0.9779829728772883,10.5,4.738971048712172,0.8913629131920168,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",510606,474039
P1,32,Drishti_GS,MIX_CED,84,0,21,5206268,42,41,42,21,0,2.211093347519636,5.081587744140632,21,1.9912288951379915,0.8158315169439074,1.175397378194084,10.5,5.081587744140632,0.9956144475689958,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5026687,4993473
P1,32,Drishti_GS,MIX_CED,84,1,21,564835,42,41,42,21,0,2.211093347519636,5.081587744140632,21,1.9912288951379915,0.8158315169439074,1.175397378194084,10.5,5.081587744140632,0.9956144475689958,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",509159,441744
P1,32,Drishti_GS,MIX_CED,84,2,21,422049,42,41,42,21,0,2.211093347519636,5.081587744140632,21,1.9912288951379915,0.8158315169439074,1.175397378194084,10.5,5.081587744140632,0.9956144475689958,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",509850,473179
P1,32,Drishti_GS,MIX_CED,85,0,21,5211282,42,41,42,21,0,1.871382411569357,4.774840094961526,21,1.8476081251657779,0.8107347086303663,1.036873416535412,10.5,4.774840094961526,0.9238040625828889,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",5028623,4994610
P1,32,Drishti_GS,MIX_CED,85,1,21,572468,42,41,42,21,0,1.871382411569357,4.774840094961526,21,1.8476081251657779,0.8107347086303663,1.036873416535412,10.5,4.774840094961526,0.9238040625828889,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",509032,441798
P1,32,Drishti_GS,MIX_CED,85,2,21,409402,42,41,42,21,0,1.871382411569357,4.774840094961526,21,1.8476081251657779,0.8107347086303663,1.036873416535412,10.5,4.774840094961526,0.9238040625828889,True,"sums over steps; batch record counts repeat across classes, not distinct cohort patients; divide losses by steps",508041,471783
