epoch,domain,arm,seed,head_mode,model,n_cases,n_evaluable,background_dice,rim_dice,cup_dice,macro_fg_dice,evaluable_only_background_dice,evaluable_only_rim_dice,evaluable_only_cup_dice,evaluable_only_macro_fg_dice
100,Drishti_GS,T_SCE,33,raw_linear3_same_geometry,ema,25,25,0.9831575224184924,0.6229029124547035,0.7035123534393151,0.6632076329470094,0.9831575224184924,0.6229029124547035,0.7035123534393151,0.6632076329470094
20,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,student,40,40,0.9861365864401626,0.701080695936066,0.3438673012968497,0.5224739986164579,0.9861365864401626,0.701080695936066,0.3438673012968497,0.5224739986164579
20,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,ema,40,40,0.9859837748721955,0.6986751934389686,0.5411236350740121,0.6198994142564904,0.9859837748721955,0.6986751934389686,0.5411236350740121,0.6198994142564904
40,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,student,40,40,0.9874782652113685,0.7330925031451365,0.601177123121581,0.6671348131333588,0.9874782652113685,0.7330925031451365,0.601177123121581,0.6671348131333588
40,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,ema,40,40,0.987265684559475,0.7283163235339957,0.6404544295355684,0.684385376534782,0.987265684559475,0.7283163235339957,0.6404544295355684,0.684385376534782
60,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,student,40,40,0.9876875044133822,0.7302015156753618,0.613183934951065,0.6716927253132134,0.9876875044133822,0.7302015156753618,0.613183934951065,0.6716927253132134
60,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,ema,40,40,0.9877181650211572,0.7332090206915494,0.6524780565053153,0.6928435385984324,0.9877181650211572,0.7332090206915494,0.6524780565053153,0.6928435385984324
80,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,student,40,40,0.9873170050777589,0.7293096607439823,0.6371245904473695,0.6832171255956758,0.9873170050777589,0.7293096607439823,0.6371245904473695,0.6832171255956758
80,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,ema,40,40,0.9872974867989328,0.7293277564598314,0.6480513222484305,0.6886895393541309,0.9872974867989328,0.7293277564598314,0.6480513222484305,0.6886895393541309
100,RIM_ONE_r3,SUP,33,raw_linear3_same_geometry,student,40,40,0.9871042677237281,0.7271969802821052,0.6345446684895206,0.6808708243858128,0.9871042677237281,0.7271969802821052,0.6345446684895206,0.6808708243858128
