variant,site,epoch,steps,relation_ess_ratio_mean,relation_ess_ratio_min,rejected_fraction_mean,rejected_fraction_max
R3,Drishti_GS,135,11,0.9808867727235921,0.9723665452206707,0.07814689877730802,0.11409264244055631
R3,Drishti_GS,136,11,0.9811513367467136,0.9706087108148272,0.07708135751339562,0.12163526244952894
R3,Drishti_GS,137,11,0.9809801115065263,0.9755801968375666,0.07777297697973704,0.10040483584738243
R3,Drishti_GS,138,11,0.9816707052188568,0.9735780054209183,0.07488881987182314,0.10891748003549245
R3,Drishti_GS,139,11,0.97970154396873,0.9637488259209527,0.0832389382474586,0.15147569444444445
R3,Drishti_GS,140,11,0.9807025599430595,0.9737634658813477,0.07891933116787984,0.1081271701388889
R3,Drishti_GS,141,11,0.9810512006431822,0.973562430582218,0.0774541689874828,0.10898420359806933
R3,Drishti_GS,142,11,0.980719784906208,0.9675023265930013,0.07896962333487756,0.13506543921916592
R3,Drishti_GS,143,11,0.9814499765580792,0.9700709514306375,0.07586146765749156,0.12395077132486389
R3,Drishti_GS,144,11,0.9811489267328596,0.9747606372038174,0.07706545042028681,0.10388328214129004
R3,Drishti_GS,145,11,0.9809028763069899,0.9744962056477865,0.07810937368648038,0.1050075954861111
R3,Drishti_GS,146,11,0.98103000541605,0.9715942547106325,0.07757479382268727,0.11740130103185285
R3,Drishti_GS,147,11,0.9817047127512359,0.9745547845496895,0.07474519460916297,0.10475820763087844
R3,Drishti_GS,148,11,0.9810020824466507,0.9725003855992125,0.07767961746251652,0.11352040816326531
R3,Drishti_GS,149,11,0.9810295918630723,0.9705162826849489,0.07759137472513178,0.12203305235137533
R3,Drishti_GS,150,11,0.9807631510717834,0.9725828654245178,0.07869109478033062,0.11316733961417676
R3,Drishti_GS,151,11,0.9807057515791212,0.9756586164526952,0.0789016540559151,0.10007209405501331
R3,Drishti_GS,152,11,0.9808766150636661,0.9751944893106699,0.07818678126635124,0.10204081632653061
R3,Drishti_GS,153,11,0.9813292142984621,0.9719757107156721,0.07634459845596052,0.11576641526175688
R3,Drishti_GS,154,11,0.9795738850730333,0.9645597315959619,0.08376964764047277,0.14791288566243194
R3,Drishti_GS,155,11,0.9807745277131251,0.9750704693392303,0.0786133875617702,0.10256765749778173
R3,Drishti_GS,156,11,0.981430660373842,0.9732603346794099,0.07593895584812825,0.11027314611671786
R3,Drishti_GS,157,11,0.9815888519923797,0.9764117263753327,0.07522673827740166,0.09688331854480922
R3,Drishti_GS,158,11,0.9817037792173869,0.9720980891094662,0.07479224598776407,0.11524226110363392
R3,Drishti_GS,159,11,0.9805614096371823,0.9691725344179791,0.07957662651261856,0.12782830523513752
R3,Drishti_GS,160,11,0.9812787760482151,0.971548735407886,0.07657639332233726,0.11759649511978705
R3,Drishti_GS,161,11,0.9800444059565738,0.967696295844184,0.08175058787797986,0.1342230902777778
R3,Drishti_GS,162,11,0.9808476515924043,0.968613529378403,0.07842987336327417,0.13024614337568058
R3,Drishti_GS,163,11,0.9818294647413299,0.9756717224933452,0.07425697802276474,0.10001663708961846
R3,Drishti_GS,164,11,0.9809972352449399,0.9745356618368664,0.07767646216913587,0.10483961417676088
R3,Drishti_GS,165,11,0.98063140324466,0.9706902355881211,0.07926423649428284,0.12128438331854481
R3,Drishti_GS,166,11,0.9802412939059647,0.9759100344535105,0.08081973428093925,0.09900740242261104
R3,Drishti_GS,167,11,0.9808101932723571,0.9752794077889307,0.07844503472113745,0.10168034605146406
R3,Drishti_GS,168,11,0.9814365275328256,0.9742921193440756,0.07588038592950726,0.10587565104166667
R3,Drishti_GS,169,11,0.981138862790391,0.974946341053405,0.07711496068801552,0.10309449866903284
R3,Drishti_GS,170,11,0.9806466185001181,0.9642902634899069,0.07926594992794624,0.14909605146406388
R3,Drishti_GS,171,11,0.9791110450440833,0.9529695510864258,0.08612796244800537,0.19986979166666666
R3,Drishti_GS,172,11,0.9809248679555336,0.9750641257473124,0.07799322462860367,0.10259433962264151
R3,Drishti_GS,173,11,0.9815076885226919,0.9674257483224268,0.0756882754307321,0.13539818101153506
R3,Drishti_GS,174,11,0.9801639591868523,0.9730131361219618,0.08120099129532095,0.111328125
R3,Drishti_GS,175,11,0.9811793392395038,0.972183083781965,0.07698107478982959,0.11487774786899956
R3,Drishti_GS,176,11,0.9814900556579413,0.9665445927832931,0.07571879119158592,0.13923321632294866
R3,Drishti_GS,177,11,0.9798618306697704,0.9635275617485254,0.08256685709974915,0.15245009074410162
R3,Drishti_GS,178,11,0.9797910931252425,0.9624941084120009,0.08289035905711845,0.1570095486111111
R3,Drishti_GS,179,11,0.9814502935145253,0.9741139743508861,0.0758365765055356,0.10663414087034545
R3,Drishti_GS,180,11,0.9806809206220155,0.9715551527801144,0.07905975415482223,0.1175695379093764
R3,Drishti_GS,181,11,0.9815319026312243,0.9749071312458407,0.07545302364840997,0.10326086956521739
R3,Drishti_GS,182,11,0.9812900508810746,0.9745476703049584,0.07649502269784393,0.10478828433523475
R3,Drishti_GS,183,11,0.9803736923551369,0.9706902355881211,0.08033194520067423,0.12128438331854481
R3,Drishti_GS,184,11,0.9810529316533423,0.9753741079940557,0.07742367643700222,0.10127860026917901
R3,Drishti_GS,185,11,0.98104928890132,0.9747401528852625,0.07747986933892675,0.10397039030955585
R3,Drishti_GS,186,11,0.9811901149902552,0.9738440943598586,0.07688504013495384,0.10778375953342306
R3,Drishti_GS,187,11,0.9792663916420963,0.9529459211561415,0.08540240476646056,0.1999782986111111
R3,Drishti_GS,188,11,0.9809213602394607,0.9755812239469065,0.0780000783899434,0.10040039491004826
R3,Drishti_GS,189,11,0.9800264488348218,0.9678573368803275,0.08187946390022183,0.1335240017945267
R3,Drishti_GS,190,11,0.9804459795510522,0.9716005096841726,0.08006134592111137,0.11737466725820764
R3,Drishti_GS,191,11,0.9796437609408741,0.9640943739149306,0.08351642542356445,0.1499565972222222
R3,Drishti_GS,192,11,0.9813444984824983,0.9736334696753028,0.07623116472334517,0.10868102288021535
R3,Drishti_GS,193,11,0.9809024721423435,0.9735661612616645,0.07806022463792262,0.10896809895833333
R3,Drishti_GS,194,11,0.9812620846609176,0.9713633237862976,0.07668172149677797,0.1183926950998185
R3,Drishti_GS,195,11,0.9813951770899418,0.9763958189222548,0.07601435130493911,0.0969509548611111
R3,Drishti_GS,196,11,0.9799015279324377,0.9612935384114584,0.082482336403201,0.1623263888888889
R3,Drishti_GS,197,11,0.9814473891437749,0.9764555880457437,0.07580980402826737,0.09669811320754718
R3,Drishti_GS,198,11,0.9814795583903614,0.9740725689052795,0.07570860438662583,0.10681011535048802
R3,Drishti_GS,199,11,0.9815286610211014,0.9718074984749334,0.07548725571522637,0.11648735581188997
R3,RIM_ONE_r3,0,16,0.9936272096473737,0.9921723952048596,0.02566008304549551,0.031565379552435276
R3,RIM_ONE_r3,1,16,0.9936080401771651,0.992442353245667,0.02573866785461906,0.030468407196138657
R3,RIM_ONE_r3,2,16,0.9936320680608348,0.9922331357640413,0.025641090615515002,0.031318560772268536
R3,RIM_ONE_r3,3,16,0.9934911208862094,0.9927413114532497,0.02621162221400773,0.02925354924578527
R3,RIM_ONE_r3,4,16,0.9936287803544107,0.9925365972645852,0.025653883534402788,0.030085403726708076
R3,RIM_ONE_r3,5,16,0.9935862880163582,0.9924547115891194,0.02582633471804411,0.030418145519077195
R3,RIM_ONE_r3,6,16,0.9936061901310589,0.9925775401023181,0.02574535812666526,0.029919032830523513
R3,RIM_ONE_r3,7,16,0.9937411978772701,0.9925639519193024,0.025198640288307986,0.02997420367877972
R3,RIM_ONE_r3,8,16,0.9936111505500332,0.9925911877148957,0.02572619089410798,0.02986357586512866
R3,RIM_ONE_r3,9,16,0.9936526279765092,0.9924489950704805,0.02555782510369309,0.03044098288723124
R3,RIM_ONE_r3,10,16,0.99361407358076,0.9922396359073575,0.02571399354207532,0.031292059219380886
R3,RIM_ONE_r3,11,16,0.9935521477963098,0.9918260535834454,0.025965274564968804,0.03297442799461642
R3,RIM_ONE_r3,12,16,0.9935299714095794,0.9924341318558674,0.02605477473113964,0.030501330967169477
R3,RIM_ONE_r3,13,16,0.993548363246628,0.9927595539436156,0.025979873916296373,0.02917946467749013
R3,RIM_ONE_r3,14,16,0.9935533148559207,0.9926191546447398,0.025960223149551407,0.02974988784208165
R3,RIM_ONE_r3,15,16,0.9936118418789643,0.9926053539633805,0.025722442460962437,0.02980596680125617
R3,RIM_ONE_r3,16,16,0.9936276867717784,0.9926380728252523,0.025658523619514356,0.029673102237823608
R3,RIM_ONE_r3,17,16,0.9935801229702408,0.9924018595395458,0.02585124571781773,0.03063295304958315
R3,RIM_ONE_r3,18,16,0.9935900873421263,0.9925911877148957,0.025810764187865144,0.02986357586512866
R3,RIM_ONE_r3,19,16,0.9935910593009553,0.9927082266369934,0.025806328067287235,0.02938766388557807
R3,RIM_ONE_r3,20,16,0.9935968340038432,0.9920590391387534,0.025784495491072014,0.03202639751552795
R3,RIM_ONE_r3,21,16,0.993524863321833,0.992442353245667,0.026075563497859215,0.030468407196138657
R3,RIM_ONE_r3,22,16,0.993553106631537,0.9920863343639086,0.02596190518400198,0.031915483584738245
R3,RIM_ONE_r3,23,16,0.9936907252920273,0.9921126428179008,0.02540447196827816,0.03180870083432658
R3,RIM_ONE_r3,24,16,0.9936477755204435,0.9926456698508208,0.025576635905593958,0.029641748003549247
R3,RIM_ONE_r3,25,16,0.9938092398488,0.9927526978663888,0.024923008263308694,0.029206888986397544
R3,RIM_ONE_r3,26,16,0.9937097240021634,0.9928436685475821,0.02532613158678683,0.02883762200532387
R3,RIM_ONE_r3,27,16,0.9935971368792487,0.9922977640444764,0.025782887812809255,0.031055900621118012
R3,RIM_ONE_r3,28,16,0.9936724037006203,0.9926380728252523,0.025476939899753734,0.029673102237823608
R3,RIM_ONE_r3,29,16,0.993641714147042,0.9926867210029392,0.025602218109291478,0.029475377107364684
R3,RIM_ONE_r3,30,16,0.9934888211910159,0.9916910951710848,0.026222711996515234,0.033523735581189
R3,RIM_ONE_r3,31,16,0.9936993538050052,0.9921656462538394,0.025369109235205255,0.031592803861342694
R3,RIM_ONE_r3,32,16,0.9936743084438802,0.992550151237943,0.025469907504968775,0.03003028263795424
R3,RIM_ONE_r3,33,16,0.9936137709361633,0.9927890780972716,0.025714958641153925,0.029059449866903283
R3,RIM_ONE_r3,34,16,0.9935259663866556,0.9924962377276217,0.026070455724720405,0.030249012724879332
R3,RIM_ONE_r3,35,16,0.9935803654723498,0.9923923633716725,0.0258506230855316,0.030671296296296297
R3,RIM_ONE_r3,36,16,0.9937207507646484,0.9927502611176536,0.02528126899869768,0.029217137729923733
R3,RIM_ONE_r3,37,16,0.993599971326327,0.9925502448771628,0.0257713272921075,0.030029946761313223
R3,RIM_ONE_r3,38,16,0.9934961942128581,0.9922120345446388,0.02619178194181343,0.03140421713772992
R3,RIM_ONE_r3,39,16,0.9936510682413958,0.9925362410273665,0.02556430490651522,0.03008636159712876
R3,RIM_ONE_r3,40,16,0.9935699211016744,0.9919768898776876,0.02589365510788064,0.03236068451075033
R3,RIM_ONE_r3,41,16,0.9936200968410743,0.9926583196783129,0.025689444342648367,0.02959082931110136
R3,RIM_ONE_r3,42,16,0.9936099268073294,0.9926389543589175,0.025730817069550035,0.02966947648624667
R3,RIM_ONE_r3,43,16,0.9937178059112632,0.992294838632795,0.025293202829237423,0.031067743382682818
R3,RIM_ONE_r3,44,16,0.9935710441182094,0.9925093020394299,0.0258879766764946,0.030196317657497782
R3,RIM_ONE_r3,45,16,0.9935233207952734,0.9925163658800646,0.026081460914675884,0.030167351732237228
R3,RIM_ONE_r3,46,16,0.9934937999335763,0.9925093020394299,0.02620167514289408,0.030196317657497782
R3,RIM_ONE_r3,47,16,0.993675581459354,0.9921844331819202,0.025465615856080922,0.03151637505607896
R3,RIM_ONE_r3,48,16,0.9936984677450038,0.9923616329684665,0.025373192379081373,0.030796279491833032
R3,RIM_ONE_r3,49,16,0.9937122857436792,0.9929120149248558,0.02531516438246407,0.0285603371783496
R3,RIM_ONE_r3,50,16,0.9936485709443885,0.9926839404635959,0.025574218973310043,0.029486762152777776
R3,RIM_ONE_r3,51,16,0.9936871824862211,0.9925365972645852,0.02541743928723758,0.030085403726708076
R3,RIM_ONE_r3,52,16,0.9936805307143601,0.9921408164998337,0.025444758212720794,0.031693655723158826
R3,RIM_ONE_r3,53,16,0.993550792251324,0.9927071924218057,0.02597051678040921,0.029392191659272406
R3,RIM_ONE_r3,54,16,0.9937157023346855,0.9924903445773654,0.0253021594771878,0.0302734375
R3,RIM_ONE_r3,55,16,0.9936366849074308,0.9930007244066105,0.025621558867018234,0.028199866903283053
R3,RIM_ONE_r3,56,16,0.9935736333366716,0.9921136295890639,0.02587837071661441,0.03180456965394854
R3,RIM_ONE_r3,57,16,0.9935318426525053,0.992093266484583,0.026047708814678844,0.03188775510204082
R3,RIM_ONE_r3,58,16,0.9936535915901129,0.99227729262561,0.025553580431588837,0.031139086069210294
R3,RIM_ONE_r3,59,16,0.993656024581774,0.9925777526006617,0.025544250713879408,0.029918124719605203
R3,RIM_ONE_r3,60,16,0.9936069520158568,0.9926919539048321,0.025742711429347264,0.029454022988505746
R3,RIM_ONE_r3,61,16,0.9935917973410087,0.9926312167480255,0.025804666122368727,0.029700526546731023
R3,RIM_ONE_r3,62,16,0.993579847455557,0.9926389543589175,0.02585259115474254,0.02966947648624667
R3,RIM_ONE_r3,63,16,0.9937370728928144,0.9921723952048596,0.0252156898356697,0.031565379552435276
R3,RIM_ONE_r3,64,16,0.9935587285880312,0.9922977640444764,0.025938438386560857,0.031055900621118012
R3,RIM_ONE_r3,65,16,0.9935684050850706,0.9922061399599605,0.025899418664940922,0.031428258007898204
R3,RIM_ONE_r3,66,16,0.9935543387897918,0.9926447146500659,0.025955403385394284,0.029645677928916193
R3,RIM_ONE_r3,67,16,0.9936475555277947,0.9927238888210721,0.025577645544142116,0.029324001736111112
R3,RIM_ONE_r3,68,16,0.9935906128185008,0.9926048353274733,0.025808727191207782,0.029808118899733806
R3,RIM_ONE_r3,69,16,0.9936216864579579,0.992529450215904,0.02568326259565979,0.030114401076716014
R3,RIM_ONE_r3,70,16,0.9935783211781708,0.9923815055602786,0.025859071429310498,0.030715225976305396
R3,RIM_ONE_r3,71,16,0.9936190160494096,0.9920673464487999,0.02569407140915488,0.03199304620906236
R3,RIM_ONE_r3,72,16,0.9935509911535942,0.9920982638698442,0.025969839182028658,0.03186704695041685
R3,RIM_ONE_r3,73,16,0.9935693686801685,0.9921204533953527,0.02589586683901639,0.03177684117125111
R3,RIM_ONE_r3,74,16,0.9936372915386411,0.9922977640444764,0.025619870009481523,0.031055900621118012
R3,RIM_ONE_r3,75,16,0.9936861507716916,0.9927693230925205,0.025421631840725833,0.029139753376394597
R3,RIM_ONE_r3,76,16,0.9935492599116182,0.9926704830593533,0.025976919123223592,0.029541015625
R3,RIM_ONE_r3,77,16,0.9936063002805344,0.9926807280803039,0.025744545672006094,0.029499404052443386
R3,RIM_ONE_r3,78,16,0.9935775492712875,0.9927526978663888,0.025861253092687136,0.029206888986397544
R3,RIM_ONE_r3,79,16,0.9936298507019,0.99160942612439,0.025651064347669904,0.03385647737355812
R3,RIM_ONE_r3,80,16,0.9937572094345282,0.9926447146500659,0.025133647653619154,0.029645677928916193
R3,RIM_ONE_r3,81,16,0.9936264363958225,0.9923410118541576,0.025664192930287866,0.03087977182974989
R3,RIM_ONE_r3,82,16,0.9936103152955941,0.9926109698949649,0.025729043014219233,0.02978279947345327
R3,RIM_ONE_r3,83,16,0.9935662647045082,0.9921885831438554,0.02590782906930257,0.03149955634427684
R3,RIM_ONE_r3,84,16,0.993617944036025,0.9922568212067435,0.025698526544551785,0.03122227151730257
R3,RIM_ONE_r3,85,16,0.9935686030076878,0.9926260549854194,0.025897341116866666,0.02972184836249439
R3,RIM_ONE_r3,86,16,0.9937069206376432,0.9923545097561979,0.025339317599146236,0.03082492321193506
R3,RIM_ONE_r3,87,16,0.9935812444026898,0.9926789351512038,0.025846497984659836,0.029506752789195536
R3,RIM_ONE_r3,88,16,0.9936221949677315,0.9927122041602676,0.02568036643097045,0.029371434839842035
R3,RIM_ONE_r3,89,16,0.9937413303675515,0.9924453763044465,0.02519876449066749,0.030455989110707803
R3,RIM_ONE_r3,90,16,0.9936402820924349,0.9921293399856999,0.025607542522102678,0.03174069089277703
R3,RIM_ONE_r3,91,16,0.9936130387842502,0.9920268811677632,0.025718101909967088,0.032157441016333936
R3,RIM_ONE_r3,92,16,0.9935312793575146,0.9929486316983874,0.026048619888712345,0.02841158402808249
R3,RIM_ONE_r3,93,16,0.9936738543627532,0.9929554877756143,0.025470984110844953,0.028384159719175076
R3,RIM_ONE_r3,94,16,0.9935949825222015,0.9927959019035604,0.0257908180728832,0.029031721384205855
R3,RIM_ONE_r3,95,16,0.9937504592727959,0.9926467560074586,0.025160902787396546,0.029637729923732616
R3,RIM_ONE_r3,96,16,0.9936071076430985,0.992334370029344,0.025742583274281677,0.030907196138657306
R3,RIM_ONE_r3,97,16,0.9936985995851855,0.9930297262368364,0.025370548571514762,0.028082492321193506
R3,RIM_ONE_r3,98,16,0.9935487549403508,0.9924136604370009,0.025978590757319814,0.030584516415261758
R3,RIM_ONE_r3,99,16,0.9936325710074225,0.9922568212067435,0.02563950243825971,0.03122227151730257
R3,RIM_ONE_r3,100,16,0.9937091076504225,0.9923967785305448,0.025328268720563415,0.030653211805555556
R3,RIM_ONE_r3,101,16,0.9935907926208634,0.9923234515719943,0.02580867523590745,0.030951605902777776
R3,RIM_ONE_r3,102,16,0.9935758261569284,0.9924811478311463,0.025868892282478975,0.03031067743382683
R3,RIM_ONE_r3,103,16,0.9935220838704332,0.9919569409979251,0.026087274158251156,0.032441677882458504
R3,RIM_ONE_r3,104,16,0.9935024509659848,0.9923660021073647,0.02616629522613137,0.030778615794143746
R3,RIM_ONE_r3,105,16,0.9935368316484439,0.9925569603690662,0.02602689322501142,0.030002218278615794
R3,RIM_ONE_r3,106,16,0.9935900035423498,0.9929461339562999,0.025811018472214585,0.028421694764862466
R3,RIM_ONE_r3,107,16,0.9935602444003757,0.9927295600956146,0.025931544767812464,0.029301256168685508
R3,RIM_ONE_r3,108,16,0.9936485477508158,0.992439636257851,0.02557430470645144,0.030478914311350382
R3,RIM_ONE_r3,109,16,0.9936368484017947,0.9921068057827751,0.025622227405298046,0.03183229813664596
R3,RIM_ONE_r3,110,16,0.9936970429715696,0.9927258091885147,0.025377388889336126,0.029316586222027204
R3,RIM_ONE_r3,111,16,0.9935073220173126,0.9926329553260992,0.02614570039607501,0.029693808882907135
R3,RIM_ONE_r3,112,16,0.9935487600185319,0.9922568212067435,0.02597880899826633,0.03122227151730257
R3,RIM_ONE_r3,113,16,0.993505669036807,0.992447779468445,0.02615339168820649,0.030445874001774623
R3,RIM_ONE_r3,114,16,0.9935547010696474,0.9918811467796658,0.02595541406154093,0.03275011215791835
R3,RIM_ONE_r3,115,16,0.9935895303742031,0.9924204842432897,0.02581312408263834,0.03055678793256433
R3,RIM_ONE_r3,116,16,0.993583501441856,0.9923989547397974,0.02583779055145914,0.03064445096887845
R3,RIM_ONE_r3,117,16,0.9936228149278157,0.9923895474137931,0.025680058334870918,0.03068284936479129
R3,RIM_ONE_r3,118,16,0.9936567952476574,0.9927208400343833,0.025540046734291676,0.029336734693877552
R3,RIM_ONE_r3,119,16,0.9936790683273301,0.9929394184643966,0.025450062809711686,0.028449423247559894
R3,RIM_ONE_r3,120,16,0.9935491981143342,0.9921663426227881,0.025976929235596163,0.03159029038112523
R3,RIM_ONE_r3,121,16,0.9936082051902424,0.9925638924897404,0.025737778719790147,0.029974489795918366
R3,RIM_ONE_r3,122,16,0.9936921835680528,0.9924731799781648,0.025397886746301772,0.03034255898366606
R3,RIM_ONE_r3,123,16,0.9934912480652296,0.9923522461804015,0.026212002611177513,0.0308340727595386
R3,RIM_ONE_r3,124,16,0.993610639661922,0.9923660021073647,0.025728018469969804,0.030778615794143746
R3,RIM_ONE_r3,125,16,0.9935775358983712,0.992447779468445,0.025862474043086885,0.030445874001774623
R3,RIM_ONE_r3,126,16,0.9937439234138236,0.9919977331965395,0.02518874919116424,0.03227595385980479
R3,RIM_ONE_r3,127,16,0.9935050499988983,0.9926115508193767,0.026155953221605497,0.02978039041703638
R3,RIM_ONE_r3,128,16,0.9936670986385473,0.9924820068142747,0.025498732731709346,0.03030723158828749
R3,RIM_ONE_r3,129,16,0.9936184568526856,0.9920121437233625,0.025696251929809358,0.03221736204576043
R3,RIM_ONE_r3,130,16,0.9935512965977478,0.9921750438456632,0.025968446612578647,0.0315550133096717
R3,RIM_ONE_r3,131,16,0.9935238513305025,0.9925433127564884,0.026078951928465533,0.030057675244010647
R3,RIM_ONE_r3,132,16,0.9936684030008796,0.9920250284216947,0.02549428758861406,0.032165039929015087
R3,RIM_ONE_r3,133,16,0.99369033874558,0.9927541303123137,0.025404607837630825,0.029201430274135878
R3,RIM_ONE_r3,134,16,0.9937052388272299,0.9923166698879666,0.025343919280644625,0.030978732638888888
R3,RIM_ONE_r3,135,16,0.9936210618801383,0.9927595539436156,0.025685218225026014,0.02917946467749013
R3,RIM_ONE_r3,136,16,0.9936917651966765,0.9930964743234251,0.0253980136528663,0.027811668145519077
R3,RIM_ONE_r3,137,16,0.9935407421067146,0.9928811421881856,0.026009820566866702,0.028685827117156646
R3,RIM_ONE_r3,138,16,0.9935703857923447,0.9922704688193212,0.025890810982659704,0.03116681455190772
R3,RIM_ONE_r3,139,16,0.9936720587610621,0.9928574244745453,0.025478203015449497,0.028782165039929013
R3,RIM_ONE_r3,140,16,0.9935489827699264,0.9917571597058659,0.02597779342336442,0.03325482279048901
R3,RIM_ONE_r3,141,16,0.9936857948817618,0.9921036458924115,0.025423034627104706,0.03184550816696915
R3,RIM_ONE_r3,142,16,0.9935379591443305,0.9919232262505425,0.02602365231476863,0.03257921006944445
R3,RIM_ONE_r3,143,16,0.9936567396802926,0.9925299824827227,0.025542007425843477,0.030111891180342257
R3,RIM_ONE_r3,144,16,0.9935751107026259,0.9927157594142553,0.025871942412624162,0.029357335127860026
R3,RIM_ONE_r3,145,16,0.993590272341134,0.9921877119276259,0.025810485237591885,0.03150318287037037
R3,RIM_ONE_r3,146,16,0.9935626099179612,0.9924879386426088,0.025922850637710382,0.03028263795423957
R3,RIM_ONE_r3,147,16,0.9935523950032178,0.9925705833150504,0.02596385489977334,0.029947345326897763
R3,RIM_ONE_r3,148,16,0.9935406230382366,0.9925163658800646,0.02601146217999665,0.030167351732237228
R3,RIM_ONE_r3,149,16,0.9935409491061621,0.9921086389636609,0.02601087996898214,0.031824809331538806
R3,RIM_ONE_r3,150,16,0.9936167256369358,0.9924466461277479,0.02570376003943322,0.030450874831763123
R3,RIM_ONE_r3,151,16,0.9935756167476018,0.9925502293357832,0.02586993650835809,0.030029618253620008
R3,RIM_ONE_r3,152,16,0.9935672297860306,0.9925970501369901,0.02590347319940053,0.029839409722222224
R3,RIM_ONE_r3,153,16,0.9936428854119148,0.9922466336660816,0.02559711483111954,0.031263712154453706
R3,RIM_ONE_r3,154,16,0.9937031203249727,0.9916774475585071,0.02535370571399568,0.03357919254658385
R3,RIM_ONE_r3,155,16,0.99353815649395,0.9922465362480373,0.02602146869877621,0.031264019739793626
R3,RIM_ONE_r3,156,16,0.9935638082016331,0.992617515383961,0.025918194109265037,0.029756503327283728
R3,RIM_ONE_r3,157,16,0.9935782701463235,0.9926649615031263,0.025858597444814103,0.029563405002193944
R3,RIM_ONE_r3,158,16,0.993654421569044,0.9929758615372618,0.025549312374195533,0.0283008166969147
R3,RIM_ONE_r3,159,16,0.9935527073225361,0.9926971859402127,0.02596249329489626,0.029432508680555556
R3,RIM_ONE_r3,160,16,0.9936564512720618,0.9927344876469609,0.025542242517287768,0.029281277728482696
R3,RIM_ONE_r3,161,16,0.9934906850668742,0.9923637325103746,0.026213988299364322,0.030787348586810228
R3,RIM_ONE_r3,162,16,0.9936330408499898,0.9921750438456632,0.02563698125076972,0.0315550133096717
R3,RIM_ONE_r3,163,16,0.9935198100253029,0.9929394184643966,0.02609500076970269,0.028449423247559894
R3,RIM_ONE_r3,164,16,0.9936310836729491,0.9926389543589175,0.025644435171067917,0.02966947648624667
R3,RIM_ONE_r3,165,16,0.9935597655084737,0.9924635357326932,0.025934765358864922,0.030381944444444444
R3,RIM_ONE_r3,166,16,0.9936399261898534,0.9923613658334247,0.02560930591883665,0.030797498903027645
R3,RIM_ONE_r3,167,16,0.9935755247411651,0.9926184829400511,0.02586949894928236,0.029752661934338953
R3,RIM_ONE_r3,168,16,0.9935893324122242,0.993036453607078,0.025813109949342727,0.028055051421657592
R3,RIM_ONE_r3,169,16,0.9934824310839382,0.9925775401023181,0.02624735346400219,0.029919032830523513
R3,RIM_ONE_r3,170,16,0.9937227423739114,0.9915053203159281,0.025274844805863863,0.03428038613426942
R3,RIM_ONE_r3,171,16,0.9934575627134222,0.9921802998454514,0.026349220691152617,0.031533575317604354
R3,RIM_ONE_r3,172,16,0.9935748261723125,0.9925569603690662,0.02587370599852341,0.030002218278615794
R3,RIM_ONE_r3,173,16,0.9935750134421647,0.9926919573072072,0.025872397568225968,0.029453707766564283
R3,RIM_ONE_r3,174,16,0.9935502739187673,0.9926447146500659,0.025971989976075364,0.029645677928916193
R3,RIM_ONE_r3,175,16,0.9935872021515467,0.992123179965549,0.025823006148699777,0.03176540798611111
R3,RIM_ONE_r3,176,16,0.9935410248199965,0.9927258091885147,0.026009625905033997,0.029316586222027204
R3,RIM_ONE_r3,177,16,0.9935466074327061,0.9921068057827751,0.025987408607055586,0.03183229813664596
R3,RIM_ONE_r3,178,16,0.9935600598773269,0.992743360776974,0.025932532314135177,0.029245177209510993
R3,RIM_ONE_r3,179,16,0.9936607079065601,0.9920038856817683,0.02552656562952626,0.032250987275120664
R3,RIM_ONE_r3,180,16,0.9935660016135774,0.9926674570294975,0.025908364699629108,0.029553611484970838
R3,RIM_ONE_r3,181,16,0.9935607475600027,0.9927549590658274,0.025929654480221682,0.029198092280390418
R3,RIM_ONE_r3,182,16,0.9936210979119224,0.9926547346443966,0.025685103532044666,0.029605263157894735
R3,RIM_ONE_r3,183,16,0.9936005708452341,0.9918471144265867,0.025771211776484892,0.0328888557806913
R3,RIM_ONE_r3,184,16,0.9936384175903791,0.9925502448771628,0.025615527104806923,0.030029946761313223
R3,RIM_ONE_r3,185,16,0.993552650336328,0.992093266484583,0.025962788279157895,0.03188775510204082
R3,RIM_ONE_r3,186,16,0.9935127450013875,0.9926881580515365,0.026124872746228323,0.029469493046209064
R3,RIM_ONE_r3,187,16,0.9936765278759906,0.9920522153324645,0.02546188901193055,0.03205412599822538
R3,RIM_ONE_r3,188,16,0.993635441746776,0.9926115508193767,0.025627526569913343,0.02978039041703638
R3,RIM_ONE_r3,189,16,0.9935895029714602,0.9928192645244505,0.02581318445086464,0.028936742934051143
R3,RIM_ONE_r3,190,16,0.9936809716625813,0.9928877840129992,0.025442127119105765,0.02865840280824923
R3,RIM_ONE_r3,191,16,0.9935834187244214,0.9926785665313734,0.025838201970630165,0.029508556384379114
R3,RIM_ONE_r3,192,16,0.9936837676611869,0.992529450215904,0.025431927675536443,0.030114401076716014
R3,RIM_ONE_r3,193,16,0.9936275032850326,0.9924624929725209,0.025659671305539675,0.03038613426941641
R3,RIM_ONE_r3,194,16,0.9935872421318838,0.9922841164318988,0.02582270831744963,0.031111357586512865
R3,RIM_ONE_r3,195,16,0.993550595960998,0.9921871676851747,0.025971012992074785,0.03150521778584392
R3,RIM_ONE_r3,196,16,0.9936042502989194,0.9923545097561979,0.025753841656417618,0.03082492321193506
