variant,site,class_id,score_kind,bin,bin_left,bin_right,pixel_count,score_mean,empirical_old_correctness,rejected_fraction,brier,ece,hidden_gt_scope
R2,RIM_ONE_r3,1,calibrated_teacher_validity,3,0.15000000000000002,0.2,0,,,,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,4,0.2,0.25,0,,,,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,5,0.25,0.30000000000000004,0,,,,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,6,0.30000000000000004,0.35000000000000003,0,,,,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,7,0.35000000000000003,0.4,0,,,,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,8,0.4,0.45,0,,,,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,9,0.45,0.5,0,,,,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,10,0.5,0.55,13130,0.5243281126022339,0.4003046458492003,0.6130997715156131,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,11,0.55,0.6000000000000001,3838,0.5531697869300842,0.4054194893173528,0.010943199583116207,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,12,0.6000000000000001,0.65,5422,0.6223471164703369,0.46809295462928807,0.0,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,13,0.65,0.7000000000000001,18199,0.6971142888069153,0.57140502225397,0.0,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,14,0.7000000000000001,0.75,0,,,,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,15,0.75,0.8,0,,,,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,16,0.8,0.8500000000000001,0,,,,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,17,0.8500000000000001,0.9,0,,,,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,18,0.9,0.9500000000000001,0,,,,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,1,calibrated_teacher_validity,19,0.9500000000000001,1.0,0,,,,0.2607592497678177,0.13106119313617512,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,0,0.0,0.05,0,,,,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,1,0.05,0.1,0,,,,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,2,0.1,0.15000000000000002,1,0.13115935027599335,0.0,1.0,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,3,0.15000000000000002,0.2,1,0.1931336373090744,0.0,1.0,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,4,0.2,0.25,2,0.2275407612323761,0.0,1.0,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,5,0.25,0.30000000000000004,3,0.2811106741428375,0.0,1.0,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,6,0.30000000000000004,0.35000000000000003,6,0.33596792817115784,0.0,1.0,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,7,0.35000000000000003,0.4,5,0.38356032967567444,0.0,1.0,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,8,0.4,0.45,20,0.427812397480011,0.0,1.0,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,9,0.45,0.5,47,0.4772198498249054,0.0851063829787234,1.0,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,10,0.5,0.55,78,0.5303738713264465,0.21794871794871795,1.0,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,11,0.55,0.6000000000000001,175,0.580703616142273,0.2057142857142857,1.0,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,12,0.6000000000000001,0.65,440,0.62798672914505,0.2431818181818182,1.0,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,13,0.65,0.7000000000000001,470,0.675689160823822,0.2297872340425532,1.0,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,14,0.7000000000000001,0.75,546,0.7257592082023621,0.23992673992673993,1.0,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,15,0.75,0.8,605,0.7760413289070129,0.24958677685950414,0.9322314049586777,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,16,0.8,0.8500000000000001,852,0.8258191347122192,0.22300469483568075,0.8556338028169014,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,17,0.8500000000000001,0.9,1379,0.878314197063446,0.25453226976069615,0.8723712835387962,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,18,0.9,0.9500000000000001,1555,0.9260517954826355,0.3067524115755627,0.2906752411575563,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,raw_teacher_validity,19,0.9500000000000001,1.0,17745,0.9932934641838074,0.6360101437024513,0.0010143702451394759,0.39406618673452326,0.4079393244442261,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,0,0.0,0.05,0,,,,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,1,0.05,0.1,1037,0.08544302731752396,0.2111861137897782,1.0,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,2,0.1,0.15000000000000002,1187,0.136075958609581,0.2485256950294861,1.0,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,3,0.15000000000000002,0.2,3580,0.16218684613704681,0.2620111731843575,0.7019553072625698,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,4,0.2,0.25,3083,0.22390581667423248,0.3752838144664288,0.007460265974699967,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,5,0.25,0.30000000000000004,0,,,,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,6,0.30000000000000004,0.35000000000000003,958,0.3142857253551483,0.42379958246346555,0.0,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,7,0.35000000000000003,0.4,1034,0.37777775526046753,0.4922630560928433,0.0,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,8,0.4,0.45,1191,0.4380952715873718,0.5541561712846348,0.0,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,9,0.45,0.5,2635,0.45856207609176636,0.5946869070208729,0.0,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,10,0.5,0.55,0,,,,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,11,0.55,0.6000000000000001,4425,0.564285159111023,0.7071186440677966,0.0,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,12,0.6000000000000001,0.65,1200,0.641269862651825,0.78,0.0,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,13,0.65,0.7000000000000001,0,,,,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,14,0.7000000000000001,0.75,1271,0.7047619819641113,0.8190401258851299,0.0,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,15,0.75,0.8,2329,0.7662434577941895,0.8591670244740232,0.0,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,16,0.8,0.8500000000000001,0,,,,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,17,0.8500000000000001,0.9,0,,,,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,18,0.9,0.9500000000000001,0,,,,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,RIM_ONE_r3,2,calibrated_teacher_validity,19,0.9500000000000001,1.0,0,,,,0.21706251798803441,0.12404234252007644,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,0,0.0,0.05,0,,,,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,1,0.05,0.1,0,,,,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,2,0.1,0.15000000000000002,0,,,,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,3,0.15000000000000002,0.2,0,,,,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,4,0.2,0.25,0,,,,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,5,0.25,0.30000000000000004,0,,,,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,6,0.30000000000000004,0.35000000000000003,0,,,,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,7,0.35000000000000003,0.4,2,0.3871369957923889,0.0,1.0,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,8,0.4,0.45,1,0.4470904767513275,0.0,1.0,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,9,0.45,0.5,12,0.4822656810283661,0.16666666666666666,1.0,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,10,0.5,0.55,28,0.5272756218910217,0.17857142857142858,1.0,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,11,0.55,0.6000000000000001,52,0.5778074860572815,0.1346153846153846,1.0,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,12,0.6000000000000001,0.65,161,0.6327270865440369,0.12422360248447205,1.0,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,13,0.65,0.7000000000000001,513,0.6806157231330872,0.19103313840155944,1.0,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,14,0.7000000000000001,0.75,1152,0.7246428728103638,0.15364583333333334,1.0,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,15,0.75,0.8,970,0.7756924033164978,0.15051546391752577,1.0,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,16,0.8,0.8500000000000001,1187,0.8256140351295471,0.14743049705139005,1.0,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,17,0.8500000000000001,0.9,1785,0.8765801191329956,0.15126050420168066,1.0,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,18,0.9,0.9500000000000001,2885,0.9249666333198547,0.20693240901213172,1.0,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,raw_teacher_validity,19,0.9500000000000001,1.0,334103,0.9993226528167725,0.9341191189543344,0.03303172973603948,0.07865997472760437,0.08047512706815818,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,0,0.0,0.05,0,,,,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,1,0.05,0.1,0,,,,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,2,0.1,0.15000000000000002,0,,,,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,3,0.15000000000000002,0.2,0,,,,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,4,0.2,0.25,0,,,,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,5,0.25,0.30000000000000004,0,,,,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,6,0.30000000000000004,0.35000000000000003,0,,,,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,7,0.35000000000000003,0.4,19860,0.39695021510124207,0.3850453172205438,0.9961732124874119,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,8,0.4,0.45,0,,,,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,9,0.45,0.5,0,,,,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,10,0.5,0.55,0,,,,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,11,0.55,0.6000000000000001,0,,,,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,12,0.6000000000000001,0.65,0,,,,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,13,0.65,0.7000000000000001,0,,,,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,14,0.7000000000000001,0.75,0,,,,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,15,0.75,0.8,0,,,,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,16,0.8,0.8500000000000001,13165,0.8432213068008423,0.855374097987087,0.0,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,17,0.8500000000000001,0.9,63449,0.8655630350112915,0.8906050528771139,0.0,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,18,0.9,0.9500000000000001,35720,0.9386382102966309,0.9211086226203807,0.0,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,0,calibrated_teacher_validity,19,0.9500000000000001,1.0,210657,0.9897575378417969,0.9744323711056362,0.0,0.05955246623887326,0.017033125994619237,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,0,0.0,0.05,0,,,,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,1,0.05,0.1,0,,,,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,2,0.1,0.15000000000000002,0,,,,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,3,0.15000000000000002,0.2,2,0.18618318438529968,0.0,1.0,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,4,0.2,0.25,0,,,,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,5,0.25,0.30000000000000004,0,,,,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,6,0.30000000000000004,0.35000000000000003,2,0.33461445569992065,0.5,1.0,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,7,0.35000000000000003,0.4,2,0.3787109851837158,0.0,1.0,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,8,0.4,0.45,6,0.42562127113342285,0.0,0.8333333333333334,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,9,0.45,0.5,19,0.47593438625335693,0.10526315789473684,0.8947368421052632,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,10,0.5,0.55,44,0.5267847776412964,0.36363636363636365,0.9318181818181818,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,11,0.55,0.6000000000000001,107,0.577263355255127,0.35514018691588783,0.9626168224299065,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,12,0.6000000000000001,0.65,294,0.6290947794914246,0.3197278911564626,0.9897959183673469,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,13,0.65,0.7000000000000001,544,0.6766610145568848,0.43014705882352944,0.9981617647058824,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,14,0.7000000000000001,0.75,945,0.7249444723129272,0.4984126984126984,0.9735449735449735,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,15,0.75,0.8,970,0.775122344493866,0.4762886597938144,0.8268041237113402,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,16,0.8,0.8500000000000001,1225,0.8257477879524231,0.49795918367346936,0.15346938775510205,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,17,0.8500000000000001,0.9,1972,0.8766290545463562,0.5045638945233266,0.1592292089249493,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,18,0.9,0.9500000000000001,3096,0.923358142375946,0.43830749354005166,0.13372093023255813,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,raw_teacher_validity,19,0.9500000000000001,1.0,17462,0.992933452129364,0.378536250143168,0.09597984194250372,0.5371766865903864,0.5296581376130414,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,0,0.0,0.05,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,1,0.05,0.1,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,2,0.1,0.15000000000000002,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,3,0.15000000000000002,0.2,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,4,0.2,0.25,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,5,0.25,0.30000000000000004,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,6,0.30000000000000004,0.35000000000000003,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,7,0.35000000000000003,0.4,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,8,0.4,0.45,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,9,0.45,0.5,1507,0.4751381576061249,0.42733908427339085,0.9880557398805574,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,10,0.5,0.55,25183,0.5074386596679688,0.4068617718302029,0.15212643449946392,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,11,0.55,0.6000000000000001,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,12,0.6000000000000001,0.65,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,13,0.65,0.7000000000000001,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,14,0.7000000000000001,0.75,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,15,0.75,0.8,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,16,0.8,0.8500000000000001,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,17,0.8500000000000001,0.9,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,18,0.9,0.9500000000000001,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,1,calibrated_teacher_validity,19,0.9500000000000001,1.0,0,,,,0.2512022297918517,0.09759688909445066,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,0,0.0,0.05,0,,,,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,1,0.05,0.1,1,0.09423089772462845,1.0,0.0,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,2,0.1,0.15000000000000002,1,0.10486757010221481,1.0,1.0,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,3,0.15000000000000002,0.2,2,0.17130115628242493,1.0,1.0,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,4,0.2,0.25,0,,,,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,5,0.25,0.30000000000000004,4,0.27642178535461426,1.0,0.0,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,6,0.30000000000000004,0.35000000000000003,4,0.3255811333656311,1.0,0.5,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,7,0.35000000000000003,0.4,7,0.3789456784725189,0.8571428571428571,0.5714285714285714,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,8,0.4,0.45,16,0.42940858006477356,0.8125,0.5,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,9,0.45,0.5,16,0.4788750112056732,0.875,0.8125,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,10,0.5,0.55,39,0.526180624961853,0.9230769230769231,0.5897435897435898,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,11,0.55,0.6000000000000001,73,0.5762982368469238,0.9178082191780822,0.589041095890411,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,12,0.6000000000000001,0.65,138,0.6276335120201111,0.9565217391304348,0.5289855072463768,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,13,0.65,0.7000000000000001,236,0.6770174503326416,0.9788135593220338,0.4830508474576271,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,14,0.7000000000000001,0.75,323,0.7239481210708618,0.9814241486068112,0.48606811145510836,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,15,0.75,0.8,340,0.7750904560089111,0.961764705882353,0.49117647058823527,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,16,0.8,0.8500000000000001,414,0.8255957961082458,0.9637681159420289,0.5072463768115942,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,17,0.8500000000000001,0.9,643,0.8769562840461731,0.9642301710730948,0.5629860031104199,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,18,0.9,0.9500000000000001,871,0.9230791926383972,0.9793340987370838,0.5384615384615384,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,raw_teacher_validity,19,0.9500000000000001,1.0,5187,0.9938246011734009,0.9895893580104106,0.0,0.031704241147027294,0.06167233347606031,post_hoc_diagnostics_only
R2,Drishti_GS,2,calibrated_teacher_validity,0,0.0,0.05,0,,,,0.1689055083220185,0.32188230844699545,post_hoc_diagnostics_only
R2,Drishti_GS,2,calibrated_teacher_validity,1,0.05,0.1,0,,,,0.1689055083220185,0.32188230844699545,post_hoc_diagnostics_only
R2,Drishti_GS,2,calibrated_teacher_validity,2,0.1,0.15000000000000002,0,,,,0.1689055083220185,0.32188230844699545,post_hoc_diagnostics_only
R2,Drishti_GS,2,calibrated_teacher_validity,3,0.15000000000000002,0.2,0,,,,0.1689055083220185,0.32188230844699545,post_hoc_diagnostics_only
