variant,site,site_index,epoch,class_id,target_coverage,realized_coverage,valid_pseudo_count,admitted_pixel_count,deferred_pixel_count,posthoc_final_pseudo_label_accuracy,posthoc_final_boundary_interior_admitted_ratio,hidden_gt_scope
R3,Drishti_GS,2,21,2,0.4428266688662892,0.4431250309237544,20211,8956,11255,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,22,0,0.4448644292235933,0.4448818518696761,311685,138663,173022,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,22,1,0.4447572408701594,0.4450242065626681,18590,8273,10317,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,22,2,0.44491273180257596,0.4452011735121542,19088,8498,10590,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,23,0,0.4468587554281243,0.4468769141520043,308557,137887,170670,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,23,1,0.44696387448925223,0.4472272748472553,21441,9589,11852,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,23,2,0.44680265472443076,0.4471485448326137,17833,7974,9859,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,24,0,0.4488625361731347,0.44888070925610263,309169,138780,170389,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,24,1,0.44892991268295956,0.44931768971247293,19859,8923,10936,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,24,2,0.4488523075976552,0.4491878772792333,16069,7218,8851,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,25,0,0.4508660990601345,0.45088408644400785,313544,141372,172172,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,25,1,0.4507942407974266,0.45104752171691365,19570,8827,10743,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,25,2,0.45097407944342704,0.45130227971460063,17239,7780,9459,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,26,0,0.4528635069726167,0.4528868925041186,310784,140750,170034,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,26,1,0.4528431307796967,0.453186219319973,22205,10063,12142,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,26,2,0.45292659787643813,0.45328180514866295,16043,7272,8771,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,27,0,0.454866978046743,0.4548848384638239,309652,140856,168796,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,27,1,0.45481119497566136,0.45528994082840235,21125,9618,11507,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,27,2,0.4549696113745211,0.4552815377959083,16179,7366,8813,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,28,0,0.45686246090050747,0.4568843607379315,311140,142155,168985,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,28,1,0.4569272266307073,0.45713245002959524,21963,10040,11923,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,28,2,0.45691548067697657,0.4571479479717289,16837,7697,9140,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,29,0,0.45886315138590456,0.45887712465502567,310168,142329,167839,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,29,1,0.4589030119304941,0.4591397849462366,21390,9821,11569,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,29,2,0.4589788855996679,0.45927075252133437,15468,7104,8364,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,30,0,0.4608685881375665,0.46088427744701577,312074,143830,168244,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,30,1,0.4608540949850728,0.4611760969671307,18893,8713,10180,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,30,2,0.46091683245582593,0.4612079701120797,16060,7407,8653,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,31,0,0.46286204911267326,0.46287881243315077,308530,142812,165718,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,31,1,0.46289308995179423,0.4631634772616785,22627,10480,12147,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,31,2,0.4628823485970795,0.46324531239862454,15413,7140,8273,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,32,0,0.4648658691759386,0.4648836423873012,310895,144530,166365,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,32,1,0.4648668929302096,0.4651990935577857,21623,10059,11564,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,32,2,0.4648890680195629,0.4653418015433996,14643,6814,7829,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,33,0,0.4668686107316402,0.4668846966088748,311578,145471,166107,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,33,1,0.4668742749174026,0.4671363482956463,23704,11073,12631,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,33,2,0.46690275149200466,0.46720799500312304,16010,7480,8530,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,34,0,0.4688769275587269,0.46889174538961853,311959,146275,165684,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,34,1,0.4688330677622076,0.46908296553876333,22431,10522,11909,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,34,2,0.4688200644539917,0.46913835956917976,14484,6795,7689,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,35,0,0.4708785144759498,0.4708973874494686,314903,148287,166616,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,35,1,0.4708935159101096,0.47123719464145,16497,7774,8723,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,35,2,0.47072896502832784,0.47113101295881676,14739,6944,7795,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,36,0,0.4728781420953223,0.4728938521506331,309653,146433,163220,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,36,1,0.4728584387887911,0.4731034482758621,23200,10976,12224,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,36,2,0.47282703438836754,0.47313599717530747,16993,8040,8953,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,37,0,0.4748765730133551,0.4748946617988376,312802,148548,164254,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,37,1,0.4748569823563806,0.4751769128704113,18088,8595,9493,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,37,2,0.4748608823787149,0.47511258592083433,16876,8018,8858,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,38,0,0.476882515166058,0.47690076252408015,310941,148288,162653,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,38,1,0.47687937136802777,0.4771280198690449,22145,10566,11579,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,38,2,0.47684430844041054,0.4771900181959969,15388,7343,8045,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,39,0,0.47887777582614754,0.47890106000366606,316414,151531,164883,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,39,1,0.47886698613768924,0.4790792785234899,19072,9137,9935,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,39,2,0.4787129683542193,0.47897148327976474,14623,7004,7619,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,40,0,0.4808811657415795,0.4808967023423331,313192,150613,162579,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,40,1,0.48098872788819647,0.4812485332081671,21305,10253,11052,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,40,2,0.4807034586115938,0.4810436443966804,16749,8057,8692,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,41,0,0.48287679205432393,0.482890698241874,311468,150405,161063,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,41,1,0.4827002885651367,0.4833652356211831,21942,10606,11336,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,41,2,0.4830013593986657,0.4833756175724396,14978,7240,7738,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,42,0,0.4848797903746444,0.48489301481628194,313034,151788,161246,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,42,1,0.4849439519186479,0.48520990312163614,23225,11269,11956,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,42,2,0.4848068310092812,0.485182871816226,14409,6991,7418,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,43,0,0.4868758098524213,0.4868913268500486,317843,154755,163088,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,43,1,0.4868697348588553,0.4871633098762436,20605,10038,10567,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,43,2,0.4869234149604885,0.4872352770525094,13788,6718,7070,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,44,0,0.48888828812810925,0.488904014589166,311464,152276,159188,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,44,1,0.4888457694781697,0.4890945674044266,24850,12154,12696,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,44,2,0.48885401273122103,0.4893094481363768,13844,6774,7070,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,45,0,0.4908885903832096,0.49090707719570276,316015,155134,160881,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,45,1,0.490863680608286,0.4911247653183137,23436,11510,11926,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,45,2,0.49088359967662354,0.4912555097397981,14066,6910,7156,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,46,0,0.4928885772828485,0.4929032671569806,312045,153808,158237,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,46,1,0.4928338983950039,0.49305363878921704,21738,10718,11020,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,46,2,0.49285092565728145,0.49321266968325794,14586,7194,7392,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,47,0,0.49489286104238517,0.4949087373351872,315737,156261,159476,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,47,1,0.4948690801131052,0.4951122375090514,22096,10940,11156,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,47,2,0.4948741421738114,0.49515812284147087,14767,7312,7455,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,48,0,0.49688651092540675,0.4969046135161481,312885,155474,157411,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,48,1,0.49683965087047993,0.49712643678160917,21924,10899,11025,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,48,2,0.4969972873504871,0.49745639534883723,13760,6845,6915,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,49,0,0.49889018466146057,0.49890745274452364,311657,155488,156169,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,49,1,0.4987845953110222,0.49898356767745217,23612,11782,11830,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,49,2,0.49898443053566355,0.4992793905703109,14571,7275,7296,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,50,0,0.500885719528851,0.5009015139710816,314471,157519,156952,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,50,1,0.500889425727456,0.5011622501162251,23661,11858,11803,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,50,2,0.500923347857633,0.5015225084355197,12151,6094,6057,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,51,0,0.5028907431037613,0.5029055859970529,313534,157678,155856,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,51,1,0.5028570028449895,0.5031050350712595,22383,11261,11122,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,51,2,0.5028162781138384,0.5031574363068883,13777,6932,6845,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,52,0,0.5048866045413901,0.504905198074291,313443,158259,155184,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,52,1,0.5049874663232943,0.505183585313175,23150,11695,11455,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,52,2,0.5047246350860445,0.5050454447863737,13973,7057,6916,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,53,0,0.5068907078410447,0.5069032643542284,311302,157800,153502,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,53,1,0.5067511309231971,0.5072638012223224,19962,10126,9836,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,53,2,0.5068874217603555,0.5073291050035236,14190,7199,6991,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,54,0,0.5088761062085895,0.5088917767349053,314729,160163,154566,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,54,1,0.5090576988448607,0.5092524056254626,24318,12384,11934,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,54,2,0.5089331979696531,0.509296445039417,13446,6848,6598,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,55,0,0.5109017233999296,0.5109219867174908,314549,160710,153839,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,55,1,0.5106272798591608,0.5109422655037723,18689,9549,9140,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,55,2,0.5110507014082829,0.5114409847936278,13810,7063,6747,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,56,0,0.51290074067753,0.5129219778680487,314116,161117,152999,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,56,1,0.5129744663309975,0.513282377465391,18709,9603,9106,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,56,2,0.5129026808642079,0.5132103027084439,15064,7731,7333,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,57,0,0.5148951383935031,0.5149104925923809,314946,162169,152777,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,57,1,0.5147731277474522,0.5149730898385391,21739,11195,10544,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,57,2,0.5150454359463313,0.5153935422213121,14649,7550,7099,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,58,0,0.5168886456218752,0.5169052168356506,317683,164212,153471,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,58,1,0.5170607831168864,0.5173601543124827,21774,11265,10509,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,58,2,0.5168215872029771,0.5172617042775345,11876,6143,5733,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,59,0,0.5188950118305273,0.5189054336058243,318665,165357,153308,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,59,1,0.5189730376565626,0.5192307692307693,21944,11394,10550,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,59,2,0.5187747706995982,0.5192104068975949,13222,6865,6357,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,60,0,0.5209060399059722,0.5209180513073982,311573,162304,149269,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,60,1,0.5209163929462342,0.5211374567547042,23702,12352,11350,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,60,2,0.5207580743750281,0.521180251241601,13692,7136,6556,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,61,0,0.5229010231461448,0.5229205728961508,317335,165941,151394,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,61,1,0.5228707496036281,0.5230810810810811,18500,9677,8823,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,61,2,0.5229268981702481,0.5234096863034863,14887,7792,7095,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,62,0,0.5248970077799412,0.5249181370211413,314550,165113,149437,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,62,1,0.5248513955750906,0.5251069578923666,22205,11660,10545,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,62,2,0.5250293585121865,0.5255410411386235,10258,5391,4867,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,63,0,0.5268999320309501,0.5269134602028059,316756,166903,149853,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,63,1,0.5268817701935284,0.527227852754293,19043,10040,9003,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,63,2,0.5269083344229801,0.5271904566022213,12155,6408,5747,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,64,0,0.5289009981437053,0.5289193785855714,315152,166690,148462,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,64,1,0.5289681322756224,0.5292518127883982,24272,12846,11426,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,64,2,0.52876334609772,0.529110822885142,13878,7343,6535,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,65,0,0.5309095975249528,0.53092240227354,318798,169257,149541,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,65,1,0.530918797799863,0.5311379821249342,20923,11113,9810,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,65,2,0.5308836334598227,0.5312454479242534,13730,7294,6436,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,66,0,0.5329046231274671,0.5329183332394419,319518,170277,149241,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,66,1,0.5328753363051866,0.5331445067814151,18359,9788,8571,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,66,2,0.5329646278536966,0.5334316617502458,12204,6510,5694,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,67,0,0.5349033075295493,0.5349202670569448,314989,168494,146495,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,67,1,0.5349470673953637,0.5351102204408817,24950,13351,11599,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,67,2,0.5348477757200332,0.5353543497540918,12403,6640,5763,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,68,0,0.5369075633983295,0.5369256456131635,318031,170759,147272,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,68,1,0.5368178812988499,0.537133815985041,20857,11203,9654,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,68,2,0.5369633688539596,0.5374477152553074,12671,6810,5861,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,69,0,0.5389051283235999,0.5389232551807976,315878,170234,145644,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,69,1,0.5389224272460468,0.5391394504924831,25077,13520,11557,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,69,2,0.5388545122564363,0.5393368808841589,12215,6588,5627,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,70,0,0.5409069001211294,0.5409239608446124,316074,170972,145102,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,70,1,0.5409326049794976,0.5411793254064547,20605,11151,9454,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,70,2,0.5407810047599294,0.5411255411255411,13398,7250,6148,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,71,0,0.5429123582111993,0.5429310263764163,319035,173214,145821,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,71,1,0.5427547793929616,0.5430022052412944,19499,10588,8911,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,71,2,0.542997035274363,0.5435854575846218,11965,6504,5461,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,72,0,0.5449117356833567,0.544925177679173,314612,171440,143172,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,72,1,0.5448642986501769,0.5450473231702911,27682,15088,12594,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,72,2,0.5449845148295525,0.5454035874439462,12488,6811,5677,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,73,0,0.5469078957069821,0.5469242336322059,320538,175310,145228,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,73,1,0.5468180245879855,0.5471119883648452,19252,10533,8719,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,73,2,0.5469456906207028,0.5474418961417504,13037,7137,5900,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,74,0,0.548906251843564,0.5489185658295834,316894,173949,142945,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,74,1,0.548983037460132,0.5491787364578884,25753,14143,11610,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,74,2,0.5489314811635613,0.5495782406610432,11618,6385,5233,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,75,0,0.5509064574662205,0.550927164196012,317797,175083,142714,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,75,1,0.5508401045273348,0.5510921880784895,21608,11908,9700,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,75,2,0.5509254391853332,0.5513037862274965,12387,6829,5558,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,76,0,0.5528991128670668,0.5529203696055838,317203,175388,141815,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,76,1,0.5530265934796805,0.55331877314595,21062,11654,9408,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,76,2,0.5529954367231534,0.5533722390485336,13537,7491,6046,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,77,0,0.5549141529956252,0.5549258081014401,310883,172517,138366,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,77,1,0.5548525010367148,0.5550660792951542,29056,16128,12928,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,77,2,0.5549679148813333,0.5561154765971985,11708,6511,5197,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,78,0,0.5569127261537091,0.5569295708590636,319825,178120,141705,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,78,1,0.556986943708816,0.5573529411764706,16320,9096,7224,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,78,2,0.556836038559853,0.5572222645244803,13133,7318,5815,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,79,0,0.5589099770572092,0.5589275284039166,318442,177986,140456,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,79,1,0.5589019380182481,0.5591063829787234,23500,13139,10361,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,79,2,0.5590857542574936,0.5595333869670153,12430,6955,5475,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,80,0,0.5609177557874852,0.5609329409037944,314961,176672,138289,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,80,1,0.5609006452482141,0.561131259589901,28676,16091,12585,0.5136108422071636,0.20350427847953897,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,80,2,0.560869780139718,0.5613219726310353,11619,6522,5097,0.9479047702714575,0.03955317451270945,post_hoc_final_checkpoint_only
R3,Drishti_GS,2,81,0,0.5629203216311974,0.5629403827894658,320176,180240,139936,0.946779901352582,0.013848548923019727,post_hoc_final_checkpoint_only
