variant,site,site_index,class_id,fallback_scope,bin,bin_left,bin_right,bin_count,raw_accuracy,smoothed_accuracy,pava_accuracy,brier_raw,brier_calibrated,ece_raw,ece_calibrated
R2,RIM_ONE_r3,1,2,class,12,0.9971343874931335,0.9981042742729187,313,0.46325878594249204,0.4634920634920635,0.4634920634920635,0.5138747790256366,0.19166025638217693,0.5418786041267302,0.024343410082291697
R2,RIM_ONE_r3,1,2,class,13,0.9981107115745544,0.9988828301429749,313,0.5686900958466453,0.5682539682539682,0.5555555555555556,0.5138747790256366,0.19166025638217693,0.5418786041267302,0.024343410082291697
R2,RIM_ONE_r3,1,2,class,14,0.9988852143287659,0.9993006587028503,313,0.5431309904153354,0.5428571428571428,0.5555555555555556,0.5138747790256366,0.19166025638217693,0.5418786041267302,0.024343410082291697
R2,RIM_ONE_r3,1,2,class,15,0.999301552772522,0.9995723366737366,313,0.5846645367412141,0.5841269841269842,0.5841269841269842,0.5138747790256366,0.19166025638217693,0.5418786041267302,0.024343410082291697
R2,RIM_ONE_r3,1,2,class,16,0.999573826789856,0.9997408986091614,313,0.6421725239616614,0.6412698412698413,0.6412698412698413,0.5138747790256366,0.19166025638217693,0.5418786041267302,0.024343410082291697
R2,RIM_ONE_r3,1,2,class,17,0.9997413754463196,0.9998723864555359,313,0.7060702875399361,0.7047619047619048,0.7047619047619048,0.5138747790256366,0.19166025638217693,0.5418786041267302,0.024343410082291697
R2,RIM_ONE_r3,1,2,class,18,0.9998723864555359,0.9999581575393677,313,0.7539936102236422,0.7523809523809524,0.7523809523809524,0.5138747790256366,0.19166025638217693,0.5418786041267302,0.024343410082291697
R2,RIM_ONE_r3,1,2,class,19,0.9999582171440125,0.9999998807907104,313,0.7859424920127795,0.7841269841269841,0.7841269841269841,0.5138747790256366,0.19166025638217693,0.5418786041267302,0.024343410082291697
R3,Drishti_GS,2,-1,global,0,0.33856329321861267,0.927821695804596,4608,0.4040798611111111,0.40412147505422996,0.40412147505422996,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,1,0.9279678463935852,0.9939350485801697,4608,0.44921875,0.4492407809110629,0.4492407809110629,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,2,0.9939375519752502,0.9984657168388367,4608,0.7877604166666666,0.7876355748373102,0.7876355748373102,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,3,0.9984657764434814,0.9989876747131348,4608,0.9294704861111112,0.9292841648590021,0.9186550976138829,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,4,0.9989879131317139,0.9993013143539429,4608,0.9290364583333334,0.9288503253796095,0.9186550976138829,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,5,0.9993014335632324,0.9994916319847107,4608,0.9147135416666666,0.914533622559653,0.9186550976138829,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,6,0.9994916319847107,0.9996066689491272,4608,0.9275173611111112,0.9273318872017353,0.9186550976138829,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,7,0.999606728553772,0.9996861219406128,4608,0.9216579861111112,0.9214750542299349,0.9186550976138829,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,8,0.9996861219406128,0.9997462630271912,4608,0.9075520833333334,0.9073752711496746,0.9186550976138829,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,9,0.9997462630271912,0.9997891783714294,4608,0.9025607638888888,0.9023861171366594,0.9186550976138829,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,10,0.9997891783714294,0.9998189210891724,4608,0.9181857638888888,0.9180043383947939,0.9186550976138829,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,11,0.9998189806938171,0.9998435974121094,4608,0.9318576388888888,0.9316702819956616,0.9316702819956616,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,12,0.9998435974121094,0.9998642206192017,4608,0.9411892361111112,0.940997830802603,0.940997830802603,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,13,0.9998642206192017,0.9998809099197388,4608,0.94921875,0.9490238611713666,0.9490238611713666,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,14,0.9998809099197388,0.999895453453064,4608,0.9572482638888888,0.9570498915401302,0.9570498915401302,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,15,0.999895453453064,0.9999087452888489,4608,0.9613715277777778,0.9611713665943601,0.9611713665943601,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,16,0.9999087452888489,0.9999203085899353,4608,0.9769965277777778,0.9767895878524946,0.9699023861171366,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,17,0.9999203085899353,0.9999313950538635,4608,0.9767795138888888,0.9765726681127983,0.9699023861171366,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,18,0.9999313950538635,0.9999431371688843,4608,0.9776475694444444,0.9774403470715836,0.9699023861171366,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,-1,global,19,0.9999431371688843,0.9999998807907104,4608,0.9490017361111112,0.9488069414316703,0.9699023861171366,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,Drishti_GS,2,0,class,0,0.33856329321861267,0.9975057244300842,4047,0.5231035334815913,0.5230921215114843,0.5230921215114843,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,1,0.997505784034729,0.9988061189651489,4047,0.9683716333086236,0.9681402815510003,0.9458304515364094,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,2,0.9988061785697937,0.999171793460846,4047,0.9780084012849024,0.9777722894541863,0.9458304515364094,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,3,0.9991718530654907,0.999414324760437,4047,0.9607116382505559,0.9604840701407755,0.9458304515364094,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,4,0.999414324760437,0.9995506405830383,4047,0.9545342228811465,0.9543097061002717,0.9458304515364094,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,5,0.9995506405830383,0.9996413588523865,4046,0.9493326742461691,0.9491106719367589,0.9458304515364094,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,6,0.9996414184570312,0.9997082352638245,4046,0.9387048937221948,0.9384881422924901,0.9458304515364094,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,7,0.9997082352638245,0.9997585415840149,4046,0.9293129016312407,0.929100790513834,0.9458304515364094,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,8,0.9997585415840149,0.9997943043708801,4046,0.9105289174493326,0.9103260869565217,0.9458304515364094,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,9,0.9997943043708801,0.9998205304145813,4046,0.9330202669303015,0.932806324110672,0.9458304515364094,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,10,0.9998205900192261,0.9998425245285034,4046,0.9379634206623826,0.9377470355731226,0.9458304515364094,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,11,0.9998425245285034,0.9998611807823181,4046,0.9476025704399407,0.9473814229249012,0.9473814229249012,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,12,0.9998611807823181,0.9998767375946045,4046,0.9510627780523975,0.9508399209486166,0.9508399209486166,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,13,0.9998767375946045,0.999890148639679,4046,0.9562530894710826,0.9560276679841897,0.9560276679841897,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,14,0.999890148639679,0.9999023675918579,4046,0.9668808699950568,0.9666501976284585,0.9666501976284585,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,15,0.9999023675918579,0.9999133348464966,4046,0.9695996045477014,0.9693675889328063,0.9693675889328063,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,16,0.9999133348464966,0.9999234080314636,4046,0.9839347503707365,0.9836956521739131,0.9777667984189723,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,17,0.9999234080314636,0.999933123588562,4046,0.9789915966386554,0.9787549407114624,0.9777667984189723,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,18,0.9999331831932068,0.9999436736106873,4046,0.9812160158180919,0.9809782608695652,0.9777667984189723,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,0,class,19,0.9999436736106873,0.999977707862854,4046,0.967869500741473,0.9676383399209486,0.9777667984189723,0.06105702041217568,0.05227399222596131,0.06184370364493194,0.024542102092811168
R3,Drishti_GS,2,1,class,0,0.3712237775325775,0.7239296436309814,500,0.376,0.37649402390438247,0.37649402390438247,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,1,0.7239370942115784,0.7936921119689941,500,0.418,0.41832669322709165,0.3861504689682698,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,2,0.7937051653862,0.8550223708152771,499,0.3847695390781563,0.3852295409181637,0.3861504689682698,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,3,0.8550684452056885,0.8874937295913696,499,0.41282565130260523,0.41317365269461076,0.3861504689682698,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,4,0.8877602219581604,0.9083195924758911,499,0.4228456913827655,0.4231536926147705,0.3861504689682698,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,5,0.9083206653594971,0.9380300045013428,499,0.37074148296593185,0.3712574850299401,0.3861504689682698,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,6,0.9380711913108826,0.9577816128730774,499,0.44288577154308617,0.4431137724550898,0.3861504689682698,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,7,0.957888126373291,0.9703742265701294,499,0.38877755511022044,0.38922155688622756,0.3861504689682698,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,8,0.9703752398490906,0.9820924997329712,499,0.40480961923847697,0.405189620758483,0.3861504689682698,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,9,0.9820953607559204,0.989703357219696,499,0.30060120240480964,0.3013972055888224,0.3861504689682698,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,10,0.9897215366363525,0.9935200810432434,499,0.3106212424849699,0.31137724550898205,0.3861504689682698,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,11,0.993523359298706,0.9957984089851379,499,0.41282565130260523,0.41317365269461076,0.41317365269461076,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,12,0.9958006143569946,0.9972212910652161,499,0.5190380761523046,0.5189620758483033,0.5074850299401198,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,13,0.9972258806228638,0.9981706738471985,499,0.593186372745491,0.592814371257485,0.5074850299401198,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,14,0.9981706738471985,0.9987401962280273,499,0.5851703406813628,0.5848303393213573,0.5074850299401198,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,15,0.9987428188323975,0.9991573691368103,499,0.533066132264529,0.5329341317365269,0.5074850299401198,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,16,0.9991579651832581,0.9994461536407471,499,0.4969939879759519,0.49700598802395207,0.5074850299401198,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,17,0.9994468688964844,0.9996535778045654,499,0.48897795591182364,0.48902195608782434,0.5074850299401198,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,18,0.9996538758277893,0.9997976422309875,499,0.46092184368737477,0.46107784431137727,0.5074850299401198,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,1,class,19,0.9997988939285278,0.9999988675117493,499,0.38276553106212424,0.38323353293413176,0.5074850299401198,0.5044286239352415,0.2422945561226159,0.5052462415032624,0.21368808997974692
R3,Drishti_GS,2,2,global_fallback,,,,1253,0.9608938547486033,,,0.10886680985363907,0.0806569003151249,0.10848166802574676,0.02750215366278021
R3,RIM_ONE_r3,1,-1,global,0,0.12052984535694122,0.8597079515457153,5871,0.4999148356327712,0.4999148646347693,0.4999148646347693,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,1,0.8597196936607361,0.9678740501403809,5871,0.574007835121785,0.573982632385493,0.573982632385493,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,2,0.9678753018379211,0.9948068857192993,5871,0.6746721171861693,0.6746126340882003,0.6746126340882003,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,3,0.9948073029518127,0.997313380241394,5871,0.8758303525804804,0.8757023667631534,0.8757023667631534,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,4,0.9973134994506836,0.9981266856193542,5871,0.9342531084994038,0.9341052273114252,0.9341052273114252,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,5,0.9981268644332886,0.9984921813011169,5871,0.9594617611991143,0.9593052954197173,0.9593052954197173,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,6,0.9984922409057617,0.9987295866012573,5871,0.9676375404530745,0.9674782904818662,0.9674782904818662,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,7,0.9987295866012573,0.9988964796066284,5871,0.9773462783171522,0.9771837221181678,0.9771837221181678,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,8,0.9988964796066284,0.9990284442901611,5871,0.9781979219894397,0.9780350757704751,0.9780350757704751,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,9,0.9990285038948059,0.9991324543952942,5871,0.9810935104752172,0.9809296781883194,0.9805891367273966,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,10,0.9991324543952942,0.9992170333862305,5871,0.9875660023846022,0.9873999659458539,0.9805891367273966,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,11,0.9992170333862305,0.9992879629135132,5871,0.9873956736501448,0.9872296952153925,0.9805891367273966,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,12,0.9992879629135132,0.9993460774421692,5871,0.9926758644183273,0.9925080878596969,0.9805891367273966,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,13,0.9993460774421692,0.9993954300880432,5871,0.9899506046670074,0.989783756172314,0.9805891367273966,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,14,0.9993954300880432,0.999442458152771,5871,0.9911429058082099,0.990975651285544,0.9805891367273966,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,15,0.999442458152771,0.9994872212409973,5871,0.9921648782149549,0.9919972756683126,0.9805891367273966,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,16,0.9994872212409973,0.9995331764221191,5871,0.9909725770737523,0.9908053805550826,0.9805891367273966,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,17,0.9995331764221191,0.9995836615562439,5871,0.9923352069494124,0.992167546398774,0.9805891367273966,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,18,0.9995836615562439,0.9996533393859863,5871,0.9826264690853347,0.9824621147624724,0.9805891367273966,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,-1,global,19,0.9996533393859863,0.9999998211860657,5871,0.9003576903423608,0.9002213519495998,0.9805891367273966,0.07549129025568715,0.06027548843594881,0.06964954044362122,0.015148207605466573
R3,RIM_ONE_r3,1,0,class,0,0.17433074116706848,0.9878088235855103,5000,0.8536,0.8534586165533786,0.8534586165533786,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,1,0.9878414273262024,0.9971126914024353,5000,0.9744,0.9742103158736506,0.9742103158736506,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,2,0.9971128702163696,0.9980319738388062,5000,0.9908,0.9906037584966013,0.9906037584966013,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,3,0.9980322122573853,0.9984169006347656,5000,0.9934,0.9932027189124351,0.9932027189124351,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,4,0.9984169006347656,0.9986592531204224,5000,0.9946,0.9944022391043582,0.9944022391043582,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,5,0.9986593127250671,0.9988282322883606,5000,0.9956,0.9954018392642943,0.995201919232307,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,6,0.9988282322883606,0.9989610314369202,5000,0.9952,0.9950019992003198,0.995201919232307,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,7,0.9989610910415649,0.9990651607513428,5000,0.997,0.9968012794882047,0.9956786516162766,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,8,0.9990652203559875,0.9991508722305298,5000,0.9978,0.9976009596161536,0.9956786516162766,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,9,0.9991508722305298,0.9992234110832214,5000,0.9976,0.9974010395841664,0.9956786516162766,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,10,0.9992234110832214,0.9992854595184326,5000,0.9976,0.9974010395841664,0.9956786516162766,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,11,0.9992854595184326,0.9993365406990051,5000,0.9982,0.998000799680128,0.9956786516162766,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,12,0.9993365406990051,0.9993811249732971,5000,0.9986,0.9984006397441023,0.9956786516162766,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,13,0.9993811249732971,0.9994227290153503,5000,0.9986,0.9984006397441023,0.9956786516162766,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,14,0.9994227290153503,0.9994618892669678,5000,0.9968,0.9966013594562175,0.9956786516162766,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,15,0.9994618892669678,0.9995004534721375,5000,0.9982,0.998000799680128,0.9956786516162766,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,16,0.9995004534721375,0.9995408654212952,5000,0.9984,0.9982007197121151,0.9956786516162766,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,17,0.9995408654212952,0.9995852112770081,5000,0.9982,0.998000799680128,0.9956786516162766,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,18,0.9995852112770081,0.9996452927589417,5000,0.9948,0.9946021591363454,0.9956786516162766,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,0,class,19,0.9996452927589417,0.999902069568634,5000,0.9746,0.9744102359056377,0.9956786516162766,0.011801193515598251,0.011674588552792827,0.005022706801742299,0.0037586134776858124
R3,RIM_ONE_r3,1,1,class,0,0.12052984535694122,0.6440209150314331,550,0.5109090909090909,0.5108695652173914,0.4468599033816425,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,1,0.644123911857605,0.7052116394042969,550,0.40545454545454546,0.4057971014492754,0.4468599033816425,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,2,0.705233097076416,0.7572050094604492,550,0.44545454545454544,0.44565217391304346,0.4468599033816425,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,3,0.7577707767486572,0.8065668344497681,550,0.4254545454545455,0.4257246376811594,0.4468599033816425,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,4,0.8066280484199524,0.8460168242454529,550,0.46,0.4601449275362319,0.4468599033816425,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,5,0.8460882306098938,0.8756251335144043,550,0.43272727272727274,0.4329710144927536,0.4468599033816425,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,6,0.8757248520851135,0.9011374115943909,550,0.4818181818181818,0.48188405797101447,0.4806763285024155,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,7,0.901163637638092,0.9257599711418152,550,0.4818181818181818,0.48188405797101447,0.4806763285024155,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,8,0.925826907157898,0.9447903037071228,550,0.4781818181818182,0.4782608695652174,0.4806763285024155,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,9,0.9448212385177612,0.9651899933815002,550,0.5472727272727272,0.5471014492753623,0.5344202898550725,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,10,0.965214729309082,0.9751942157745361,550,0.5218181818181818,0.5217391304347826,0.5344202898550725,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,11,0.975224494934082,0.9864558577537537,550,0.6236363636363637,0.6231884057971014,0.5966149506346967,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,12,0.9864603281021118,0.9914512038230896,550,0.6290909090909091,0.6286231884057971,0.5966149506346967,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,13,0.9914512038230896,0.9941586256027222,550,0.66,0.6594202898550725,0.5966149506346967,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,14,0.9941604137420654,0.9959009289741516,550,0.6509090909090909,0.6503623188405797,0.5966149506346967,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,15,0.9959009289741516,0.9972407221794128,549,0.5774134790528234,0.5771324863883848,0.5966149506346967,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,16,0.997241735458374,0.9981741905212402,549,0.6065573770491803,0.6061705989110708,0.5966149506346967,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,17,0.9981805682182312,0.9988395571708679,549,0.5409836065573771,0.5408348457350273,0.5966149506346967,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,18,0.9988404512405396,0.9993694424629211,549,0.604735883424408,0.604355716878403,0.5966149506346967,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,1,class,19,0.9993695020675659,0.9999693632125854,549,0.4790528233151184,0.4791288566243194,0.5966149506346967,0.3935869565710347,0.24474172439268274,0.3754247671178711,0.06631194368344887
R3,RIM_ONE_r3,1,2,class,0,0.31288519501686096,0.6760950684547424,322,0.09316770186335403,0.09567901234567901,0.08487654320987655,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,1,0.6763409376144409,0.7893708348274231,322,0.07142857142857142,0.07407407407407407,0.08487654320987655,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,2,0.7895126938819885,0.8528872728347778,322,0.09627329192546584,0.09876543209876543,0.09876543209876543,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,3,0.8535475134849548,0.8986408710479736,322,0.16149068322981366,0.16358024691358025,0.16358024691358025,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
R3,RIM_ONE_r3,1,2,class,4,0.8986418843269348,0.9358795881271362,322,0.17080745341614906,0.1728395061728395,0.1728395061728395,0.5224248035431025,0.18183619304091575,0.5522463882108607,0.029788278840332198
