arm,baseline,order,seed,domain,role,metric,delta
DPR_FINITE_SIGN_U,F_CONV,O2,61,RIM_ONE_r3,current,rim_dice,-2.6477925631743228e-05
DPR_FINITE_SIGN_U,F_CONV,O2,61,RIM_ONE_r3,current,cup_dice,0.0031835245992600965
DPR_FINITE_SIGN_U,F_CONV,O2,61,RIM_ONE_r3,current,macro_fg_dice,0.0015785233368141769
DPR_FINITE_SIGN_U,F_CONV,O2,61,Drishti_GS,old,background_dice,-0.00873389261811969
DPR_FINITE_SIGN_U,F_CONV,O2,61,Drishti_GS,old,rim_dice,-0.07643261338066613
DPR_FINITE_SIGN_U,F_CONV,O2,61,Drishti_GS,old,cup_dice,-0.0389346513822201
DPR_FINITE_SIGN_U,F_CONV,O2,61,Drishti_GS,old,macro_fg_dice,-0.05768363238144312
DPR_FINITE_SIGN_U,F_CONV,O2,62,RIM_ONE_r3,current,background_dice,-0.00048236601896954335
DPR_FINITE_SIGN_U,F_CONV,O2,62,RIM_ONE_r3,current,rim_dice,0.004436412441068942
DPR_FINITE_SIGN_U,F_CONV,O2,62,RIM_ONE_r3,current,cup_dice,0.0011777029043149687
DPR_FINITE_SIGN_U,F_CONV,O2,62,RIM_ONE_r3,current,macro_fg_dice,0.002807057672691955
DPR_FINITE_SIGN_U,F_CONV,O2,62,Drishti_GS,old,background_dice,0.005498176170113331
DPR_FINITE_SIGN_U,F_CONV,O2,62,Drishti_GS,old,rim_dice,0.08758477420642877
DPR_FINITE_SIGN_U,F_CONV,O2,62,Drishti_GS,old,cup_dice,0.09561315042482557
DPR_FINITE_SIGN_U,F_CONV,O2,62,Drishti_GS,old,macro_fg_dice,0.09159896231562716
DPR_FINITE_SIGN_U,F_CONV,O2,63,RIM_ONE_r3,current,background_dice,-0.00038634710038508435
DPR_FINITE_SIGN_U,F_CONV,O2,63,RIM_ONE_r3,current,rim_dice,-0.017473596626796827
DPR_FINITE_SIGN_U,F_CONV,O2,63,RIM_ONE_r3,current,cup_dice,-0.007015698821083901
DPR_FINITE_SIGN_U,F_CONV,O2,63,RIM_ONE_r3,current,macro_fg_dice,-0.012244647723940358
DPR_FINITE_SIGN_U,F_CONV,O2,63,Drishti_GS,old,background_dice,-0.0017337698824884296
DPR_FINITE_SIGN_U,F_CONV,O2,63,Drishti_GS,old,rim_dice,0.017646569800333925
DPR_FINITE_SIGN_U,F_CONV,O2,63,Drishti_GS,old,cup_dice,0.06900946192621822
DPR_FINITE_SIGN_U,F_CONV,O2,63,Drishti_GS,old,macro_fg_dice,0.043328015863276066
DPR_FINITE_SIGN_U,DPR_U,O1,61,RIM_ONE_r3,old,background_dice,0.0007257365560803975
DPR_FINITE_SIGN_U,DPR_U,O1,61,RIM_ONE_r3,old,rim_dice,0.003985348524671269
DPR_FINITE_SIGN_U,DPR_U,O1,61,RIM_ONE_r3,old,cup_dice,0.00610595843562927
DPR_FINITE_SIGN_U,DPR_U,O1,61,RIM_ONE_r3,old,macro_fg_dice,0.005045653480150268
DPR_FINITE_SIGN_U,DPR_U,O1,61,Drishti_GS,current,background_dice,0.00036452470007538375
DPR_FINITE_SIGN_U,DPR_U,O1,61,Drishti_GS,current,rim_dice,0.004941173777146375
DPR_FINITE_SIGN_U,DPR_U,O1,61,Drishti_GS,current,cup_dice,0.007461177438075523
DPR_FINITE_SIGN_U,DPR_U,O1,61,Drishti_GS,current,macro_fg_dice,0.006201175607610952
DPR_FINITE_SIGN_U,DPR_U,O1,62,RIM_ONE_r3,old,background_dice,-2.0350045168476828e-05
DPR_FINITE_SIGN_U,DPR_U,O1,62,RIM_ONE_r3,old,rim_dice,0.012931413321414831
DPR_FINITE_SIGN_U,DPR_U,O1,62,RIM_ONE_r3,old,cup_dice,0.012146651876201283
DPR_FINITE_SIGN_U,DPR_U,O1,62,RIM_ONE_r3,old,macro_fg_dice,0.012539032598808068
DPR_FINITE_SIGN_U,DPR_U,O1,62,Drishti_GS,current,background_dice,-0.0003618096373934998
DPR_FINITE_SIGN_U,DPR_U,O1,62,Drishti_GS,current,rim_dice,-0.007323844141922169
DPR_FINITE_SIGN_U,DPR_U,O1,62,Drishti_GS,current,cup_dice,0.004348844808585704
DPR_FINITE_SIGN_U,DPR_U,O1,62,Drishti_GS,current,macro_fg_dice,-0.0014874996666682328
DPR_FINITE_SIGN_U,DPR_U,O1,63,RIM_ONE_r3,old,background_dice,-0.001432524272273253
DPR_FINITE_SIGN_U,DPR_U,O1,63,RIM_ONE_r3,old,rim_dice,-0.02612412894245895
DPR_FINITE_SIGN_U,DPR_U,O1,63,RIM_ONE_r3,old,cup_dice,-0.012779668906416006
DPR_FINITE_SIGN_U,DPR_U,O1,63,RIM_ONE_r3,old,macro_fg_dice,-0.019451898924437487
DPR_FINITE_SIGN_U,DPR_U,O1,63,Drishti_GS,current,background_dice,-0.0003966630261935844
DPR_FINITE_SIGN_U,DPR_U,O1,63,Drishti_GS,current,rim_dice,0.0037483986916711535
DPR_FINITE_SIGN_U,DPR_U,O1,63,Drishti_GS,current,cup_dice,0.006510972130482552
DPR_FINITE_SIGN_U,DPR_U,O1,63,Drishti_GS,current,macro_fg_dice,0.0051296854110768585
DPR_FINITE_SIGN_U,DPR_U,O2,61,RIM_ONE_r3,current,background_dice,-0.0007165521751409498
DPR_FINITE_SIGN_U,DPR_U,O2,61,RIM_ONE_r3,current,rim_dice,-0.006482020687094281
DPR_FINITE_SIGN_U,DPR_U,O2,61,RIM_ONE_r3,current,cup_dice,-0.006564959668060135
DPR_FINITE_SIGN_U,DPR_U,O2,61,RIM_ONE_r3,current,macro_fg_dice,-0.00652349017757721
DPR_FINITE_SIGN_U,DPR_U,O2,61,Drishti_GS,old,background_dice,-0.0027513823203822387
DPR_FINITE_SIGN_U,DPR_U,O2,61,Drishti_GS,old,rim_dice,-0.0040674377141428865
DPR_FINITE_SIGN_U,DPR_U,O2,61,Drishti_GS,old,cup_dice,-0.01923526282255206
DPR_FINITE_SIGN_U,DPR_U,O2,61,Drishti_GS,old,macro_fg_dice,-0.011651350268347467
DPR_FINITE_SIGN_U,DPR_U,O2,62,RIM_ONE_r3,current,background_dice,-0.0005205240303778974
DPR_FINITE_SIGN_U,DPR_U,O2,62,RIM_ONE_r3,current,rim_dice,-0.000498306743915837
DPR_FINITE_SIGN_U,DPR_U,O2,62,RIM_ONE_r3,current,cup_dice,-0.009805607344063553
DPR_FINITE_SIGN_U,DPR_U,O2,62,RIM_ONE_r3,current,macro_fg_dice,-0.005151957043989687
DPR_FINITE_SIGN_U,DPR_U,O2,62,Drishti_GS,old,background_dice,0.004156165078307077
DPR_FINITE_SIGN_U,DPR_U,O2,62,Drishti_GS,old,rim_dice,0.053061026518031816
DPR_FINITE_SIGN_U,DPR_U,O2,62,Drishti_GS,old,cup_dice,0.02985100264444214
DPR_FINITE_SIGN_U,DPR_U,O2,62,Drishti_GS,old,macro_fg_dice,0.04145601458123698
DPR_FINITE_SIGN_U,DPR_U,O2,63,RIM_ONE_r3,current,background_dice,-0.0005428634627153179
DPR_FINITE_SIGN_U,DPR_U,O2,63,RIM_ONE_r3,current,rim_dice,-0.004792374963764783
DPR_FINITE_SIGN_U,DPR_U,O2,63,RIM_ONE_r3,current,cup_dice,0.02469623704146327
DPR_FINITE_SIGN_U,DPR_U,O2,63,RIM_ONE_r3,current,macro_fg_dice,0.009951931038849253
DPR_FINITE_SIGN_U,DPR_U,O2,63,Drishti_GS,old,background_dice,0.001594447812439097
DPR_FINITE_SIGN_U,DPR_U,O2,63,Drishti_GS,old,rim_dice,0.005664812097562104
DPR_FINITE_SIGN_U,DPR_U,O2,63,Drishti_GS,old,cup_dice,0.029321266959925957
DPR_FINITE_SIGN_U,DPR_U,O2,63,Drishti_GS,old,macro_fg_dice,0.01749303952874402
