level,key,policy,rows,retained_rows,excluded_rows,patients,retained_patients,groups,weighting,foreground_dice,rim_dice,cup_dice,mean_iou,gain_macro_fg,gain_rim,gain_cup,harm,status,gain_minus_frozen_PPC,rim_drop,cup_drop
seed_domain,1:Drishti_GS,O_FREE_SUBSET_envelope,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.9048953962311949,0.8882745831721459,0.9215162092902437,0.8815938085032455,0.0,0.0,0.0,0.0,DEFINED,0.045946091377429464,0.0,0.0
seed_domain,1:REFUGE,current,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.4505280169657925,0.4129391131773409,0.488116920754244,0.5140493117541284,0.0,0.0,0.0,0.0,DEFINED,-0.4469129824038488,0.0,0.0
seed_domain,1:REFUGE,frozen_Ridge_hard,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8974409993696412,0.916346593357012,0.8785354053822705,0.8743895433031899,0.4469129824038488,0.5034074801796711,0.3904184846280264,0.0,DEFINED,0.0,0.0,0.0
seed_domain,1:REFUGE,frozen_SHOR,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8974409993696412,0.916346593357012,0.8785354053822705,0.8743895433031899,0.4469129824038488,0.5034074801796711,0.3904184846280264,0.0,DEFINED,0.0,0.0,0.0
seed_domain,1:REFUGE,frozen_PPC_C6,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8974409993696412,0.916346593357012,0.8785354053822705,0.8743895433031899,0.4469129824038488,0.5034074801796711,0.3904184846280264,0.0,DEFINED,0.0,0.0,0.0
seed_domain,1:REFUGE,O_CAP_lambda050,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.46347618719041667,0.4353110922920488,0.4916412820887846,0.5233257791581267,0.012948170224624207,0.02237197911470784,0.0035243613345405664,0.0,DEFINED,-0.4339648121792246,0.0,0.0
seed_domain,1:REFUGE,O_CAP_lambda075,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.46764808775854066,0.443613804977372,0.49168237053970926,0.5259152540247614,0.01712007079274815,0.030674691800031028,0.0035654497854652753,0.0,DEFINED,-0.42979291161110067,0.0,0.0
seed_domain,1:REFUGE,O_CAP_envelope,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.46789188502685963,0.44410139951400984,0.49168237053970926,0.526086551190587,0.01736386806106708,0.031162286336668888,0.0035654497854652753,0.0,DEFINED,-0.4295491143427817,0.0,0.0
seed_domain,1:REFUGE,O_SAFE0_lambda050,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.46347618719041667,0.4353110922920488,0.4916412820887846,0.5233257791581267,0.012948170224624207,0.02237197911470784,0.0035243613345405664,0.0,DEFINED,-0.4339648121792246,0.0,0.0
seed_domain,1:REFUGE,O_SAFE0_lambda075,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.46764808775854066,0.443613804977372,0.49168237053970926,0.5259152540247614,0.01712007079274815,0.030674691800031028,0.0035654497854652753,0.0,DEFINED,-0.42979291161110067,0.0,0.0
seed_domain,1:REFUGE,O_SAFE0_envelope,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.46789188502685963,0.44410139951400984,0.49168237053970926,0.526086551190587,0.01736386806106708,0.031162286336668888,0.0035654497854652753,0.0,DEFINED,-0.4295491143427817,0.0,0.0
seed_domain,1:REFUGE,O_NO_AREA_lambda050,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8363618715570145,0.862398706789983,0.810325036324046,0.8124343459740834,0.38583385459122194,0.44945959361264193,0.32220811556980195,0.0,DEFINED,-0.061079127812626866,0.0,0.0
seed_domain,1:REFUGE,O_NO_AREA_lambda075,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.888195408259324,0.9069787822152271,0.8694120343034207,0.864723051492305,0.4376673912935315,0.4940396690378863,0.3812951135491768,0.0,DEFINED,-0.009245591110317308,0.0,0.0
seed_domain,1:REFUGE,O_NO_AREA_envelope,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8938789553092216,0.9092222068135056,0.8785357038049376,0.8709265314661598,0.4433509383434292,0.49628309363616474,0.39041878305069366,0.0,DEFINED,-0.0035620440604196,0.0,0.0
seed_domain,1:REFUGE,O_FREE_SUBSET_lambda050,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8449582757168301,0.8694860055299702,0.8204305459036899,0.8207425804054255,0.39443025875103754,0.45654689235262935,0.33231362514944573,0.0,DEFINED,-0.05248272365281126,0.0,0.0
seed_domain,1:REFUGE,O_FREE_SUBSET_lambda075,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8985213783805672,0.91570896392777,0.8813337928333642,0.8755378317275897,0.4479933614147747,0.5027698507504292,0.3932168720791201,0.0,DEFINED,0.0010803790109258915,0.0,0.0
seed_domain,1:REFUGE,O_FREE_SUBSET_envelope,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.9041820827023986,0.9179067030699162,0.8904574623348809,0.8817008008143521,0.45365406573660605,0.5049675898925752,0.40234054158063703,0.0,DEFINED,0.006741083332757247,0.0,0.0
seed_domain,1:RIM_ONE_r3,current,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.2957103633946528,0.1960851141582281,0.3953356126310774,0.43997461078534905,0.0,0.0,0.0,0.0,DEFINED,-0.29931819844923824,0.0,0.0
seed_domain,1:RIM_ONE_r3,frozen_Ridge_hard,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.6741803321620887,0.7432467517491145,0.605113912575063,0.6891640079373091,0.378469968767436,0.5471616375908862,0.20977829994398559,0.02710431890881807,DEFINED,0.07915177031819776,0.0,0.0
seed_domain,1:RIM_ONE_r3,frozen_SHOR,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.6141474433428451,0.6657211719756739,0.5625737147100163,0.6478384415600105,0.31843707994819237,0.46963605781744583,0.16723810207893886,0.02710431890881807,DEFINED,0.019118881498954132,0.0,0.0
seed_domain,1:RIM_ONE_r3,frozen_PPC_C6,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.595028561843891,0.6326110935165005,0.5574460301712816,0.6339720687783614,0.29931819844923824,0.4365259793582723,0.16211041754020417,0.02710431890881807,DEFINED,0.0,0.0,0.0
seed_domain,1:RIM_ONE_r3,O_CAP_lambda050,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.2959943130154932,0.19607122524846157,0.3959174007825249,0.44028470912598383,0.000283949620840487,-1.388890976653824e-05,0.000581788151447514,0.00010701503486863946,DEFINED,-0.29903424882839774,1.388890976653824e-05,0.0
seed_domain,1:RIM_ONE_r3,O_CAP_lambda075,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.2959943130154932,0.19607122524846157,0.3959174007825249,0.44028470912598383,0.000283949620840487,-1.388890976653824e-05,0.000581788151447514,0.00010701503486863946,DEFINED,-0.29903424882839774,1.388890976653824e-05,0.0
seed_domain,1:RIM_ONE_r3,O_CAP_envelope,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.2959943130154932,0.19607122524846157,0.3959174007825249,0.44028470912598383,0.000283949620840487,-1.388890976653824e-05,0.000581788151447514,0.00010701503486863946,DEFINED,-0.29903424882839774,1.388890976653824e-05,0.0
seed_domain,1:RIM_ONE_r3,O_SAFE0_lambda050,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.2957569264572038,0.1961782402833302,0.3953356126310774,0.44002135817058735,4.6563062551048875e-05,9.312612510210122e-05,0.0,0.0,DEFINED,-0.29927163538668716,0.0,0.0
seed_domain,1:RIM_ONE_r3,O_SAFE0_lambda075,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.2957569264572038,0.1961782402833302,0.3953356126310774,0.44002135817058735,4.6563062551048875e-05,9.312612510210122e-05,0.0,0.0,DEFINED,-0.29927163538668716,0.0,0.0
seed_domain,1:RIM_ONE_r3,O_SAFE0_envelope,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.2957569264572038,0.1961782402833302,0.3953356126310774,0.44002135817058735,4.6563062551048875e-05,9.312612510210122e-05,0.0,0.0,DEFINED,-0.29927163538668716,0.0,0.0
seed_domain,1:RIM_ONE_r3,O_NO_AREA_lambda050,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.5363572258150111,0.5415020563151538,0.5312123953148682,0.5816965504131367,0.2406468624203582,0.34541694215692575,0.13587678268379075,0.0005771702616991226,DEFINED,-0.05867133602888003,0.0,0.0
seed_domain,1:RIM_ONE_r3,O_NO_AREA_lambda075,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.6027964565092201,0.6314821974166012,0.5741107156018389,0.6352562270247306,0.30708609311456736,0.4353970832583731,0.17877510297076155,0.014473871571065599,DEFINED,0.0077678946653291225,0.0,0.0
seed_domain,1:RIM_ONE_r3,O_NO_AREA_envelope,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.620902320197031,0.6367968272230147,0.605007813171047,0.6509372410490966,0.3251919568023781,0.4407117130647866,0.20967220053996963,0.0005771702616991226,DEFINED,0.025873758353139875,0.0,0.0
seed_domain,1:RIM_ONE_r3,O_FREE_SUBSET_lambda050,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.5363572258150111,0.5415020563151538,0.5312123953148682,0.5816965504131367,0.2406468624203582,0.34541694215692575,0.13587678268379075,0.0005771702616991226,DEFINED,-0.05867133602888003,0.0,0.0
seed_domain,1:RIM_ONE_r3,O_FREE_SUBSET_lambda075,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.6027964565092201,0.6314821974166012,0.5741107156018389,0.6352562270247306,0.30708609311456736,0.4353970832583731,0.17877510297076155,0.014473871571065599,DEFINED,0.0077678946653291225,0.0,0.0
seed_domain,1:RIM_ONE_r3,O_FREE_SUBSET_envelope,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.620902320197031,0.6367968272230147,0.605007813171047,0.6509372410490966,0.3251919568023781,0.4407117130647866,0.20967220053996963,0.0005771702616991226,DEFINED,0.025873758353139875,0.0,0.0
seed_domain,2:Drishti_GS,current,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,2:Drishti_GS,frozen_Ridge_hard,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.7756962631174328,0.7493914591644477,0.8020010670704176,0.7727158474502852,-0.09251326870017804,-0.1076926838279362,-0.07733385357241988,0.1076926838279362,DEFINED,-0.09251326870017804,0.1076926838279362,0.07733385357241988
seed_domain,2:Drishti_GS,frozen_SHOR,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,2:Drishti_GS,frozen_PPC_C6,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,2:Drishti_GS,O_CAP_lambda050,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,2:Drishti_GS,O_CAP_lambda075,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,2:Drishti_GS,O_CAP_envelope,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,2:Drishti_GS,O_SAFE0_lambda050,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,2:Drishti_GS,O_SAFE0_lambda075,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,2:Drishti_GS,O_SAFE0_envelope,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,2:Drishti_GS,O_NO_AREA_lambda050,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,2:Drishti_GS,O_NO_AREA_lambda075,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,2:Drishti_GS,O_NO_AREA_envelope,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,2:Drishti_GS,O_FREE_SUBSET_lambda050,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,2:Drishti_GS,O_FREE_SUBSET_lambda075,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,2:Drishti_GS,O_FREE_SUBSET_envelope,10,10,0,10,10,1,original_seed_domain_equal_then_patient_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,0.0,0.0,0.0
seed_domain,2:REFUGE,current,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.6854520909803159,0.7275839338115245,0.6433202481491073,0.6904289620175535,0.0,0.0,0.0,0.0,DEFINED,-0.19330031711848453,0.0,0.0
seed_domain,2:REFUGE,frozen_Ridge_hard,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8837489004564176,0.8943428224460259,0.873154978466809,0.8604784217595596,0.19829680947610165,0.1667588886345015,0.22983473031770182,0.002390379834528103,DEFINED,0.004996492357617122,0.0,0.0
seed_domain,2:REFUGE,frozen_SHOR,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8837489004564176,0.8943428224460259,0.873154978466809,0.8604784217595596,0.19829680947610165,0.1667588886345015,0.22983473031770182,0.002390379834528103,DEFINED,0.004996492357617122,0.0,0.0
seed_domain,2:REFUGE,frozen_PPC_C6,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8787524080988005,0.8901834468033023,0.8673213693942987,0.85621651729229,0.19330031711848453,0.1625995129917776,0.22400112124519148,0.002390379834528103,DEFINED,0.0,0.0,0.0
seed_domain,2:REFUGE,O_CAP_lambda050,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.7237658174653598,0.757183761861733,0.6903478730689869,0.72544497224862,0.038313726485044,0.02959982805020835,0.04702762491987965,0.0,DEFINED,-0.15498659063344053,0.0,0.0
seed_domain,2:REFUGE,O_CAP_lambda075,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.7386329937092014,0.7667648325205236,0.7105011548978792,0.7396850201281369,0.05318090272888554,0.03918089870899906,0.06718090674877202,0.0,DEFINED,-0.140119414389599,0.0,0.0
seed_domain,2:REFUGE,O_CAP_envelope,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.73925116355968,0.7669534611987442,0.711548865920616,0.740360498215504,0.053799072579364095,0.039369527387219556,0.06822861777150864,0.0,DEFINED,-0.13950124453912044,0.0,0.0
seed_domain,2:REFUGE,O_SAFE0_lambda050,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.7237658174653598,0.757183761861733,0.6903478730689869,0.72544497224862,0.038313726485044,0.02959982805020835,0.04702762491987965,0.0,DEFINED,-0.15498659063344053,0.0,0.0
seed_domain,2:REFUGE,O_SAFE0_lambda075,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.7386329937092014,0.7667648325205236,0.7105011548978792,0.7396850201281369,0.05318090272888554,0.03918089870899906,0.06718090674877202,0.0,DEFINED,-0.140119414389599,0.0,0.0
seed_domain,2:REFUGE,O_SAFE0_envelope,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.73925116355968,0.7669534611987442,0.711548865920616,0.740360498215504,0.053799072579364095,0.039369527387219556,0.06822861777150864,0.0,DEFINED,-0.13950124453912044,0.0,0.0
seed_domain,2:REFUGE,O_NO_AREA_lambda050,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8109536598285547,0.843012228083273,0.7788950915738366,0.7951981008548175,0.12550156884823896,0.11542829427174846,0.13557484342472947,0.0,DEFINED,-0.06779874827024557,0.0,0.0
seed_domain,2:REFUGE,O_NO_AREA_lambda075,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8798000932702624,0.8902658453548998,0.8693343411856251,0.8577197040838106,0.1943480022899465,0.1626819115433753,0.2260140930365177,0.0,DEFINED,0.0010476851714619762,0.0,0.0
seed_domain,2:REFUGE,O_NO_AREA_envelope,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8808201640201737,0.8901973984209217,0.8714429296194262,0.8589116303252993,0.19536807303985793,0.16261346460939713,0.22812268147031872,0.0,DEFINED,0.0020677559213733987,0.0,0.0
seed_domain,2:REFUGE,O_FREE_SUBSET_lambda050,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.81498045080767,0.8496632726777309,0.7802976289376093,0.7995365707827924,0.12952835982735414,0.12207933886620628,0.13697738078850197,0.0,DEFINED,-0.06377195729113039,0.0,0.0
seed_domain,2:REFUGE,O_FREE_SUBSET_lambda075,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8841823243601553,0.8969867169143202,0.8713779318059907,0.8625875033962134,0.19873023337983947,0.1694027831027956,0.22805768365688336,0.0,DEFINED,0.0054299162613549445,0.0,0.0
seed_domain,2:REFUGE,O_FREE_SUBSET_envelope,40,40,0,40,40,1,original_seed_domain_equal_then_patient_equal,0.8850964600044235,0.8968229017982509,0.8733700182105963,0.863663859906828,0.19964436902410776,0.1692389679867264,0.23004977006148913,0.0,DEFINED,0.0063440519056232325,0.0,0.0
seed_domain,2:RIM_ONE_r3,current,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.4752142158559525,0.42054260163421475,0.5298858300776903,0.5386625043731058,0.0,0.0,0.0,0.0,DEFINED,-0.23555519961836083,0.0,0.0
seed_domain,2:RIM_ONE_r3,frozen_Ridge_hard,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.8132057415734569,0.8505398127887573,0.7758716703581564,0.8024722911813821,0.3379915257175044,0.4299972111545427,0.24598584028046602,0.0,DEFINED,0.10243632609914358,0.0,0.0
seed_domain,2:RIM_ONE_r3,frozen_SHOR,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.6873827308422663,0.6605651157689175,0.7142003459156152,0.7012971292059285,0.21216851498631378,0.24002251413470282,0.18431451583792474,0.0,DEFINED,-0.023386684632047045,0.0,0.0
seed_domain,2:RIM_ONE_r3,frozen_PPC_C6,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.7107694154743134,0.6900907209061831,0.7314481100424437,0.7211405042743645,0.23555519961836083,0.26954811927196837,0.20156227996475334,0.0,DEFINED,0.0,0.0,0.0
seed_domain,2:RIM_ONE_r3,O_CAP_lambda050,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.4764354876214475,0.4229851451652046,0.5298858300776903,0.5396031258510972,0.0012212717654949412,0.0024425435309898755,0.0,0.0,DEFINED,-0.2343339278528659,0.0,0.0
seed_domain,2:RIM_ONE_r3,O_CAP_lambda075,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.4764354876214475,0.4229851451652046,0.5298858300776903,0.5396031258510972,0.0012212717654949412,0.0024425435309898755,0.0,0.0,DEFINED,-0.2343339278528659,0.0,0.0
seed_domain,2:RIM_ONE_r3,O_CAP_envelope,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.4764354876214475,0.4229851451652046,0.5298858300776903,0.5396031258510972,0.0012212717654949412,0.0024425435309898755,0.0,0.0,DEFINED,-0.2343339278528659,0.0,0.0
seed_domain,2:RIM_ONE_r3,O_SAFE0_lambda050,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.4764354876214475,0.4229851451652046,0.5298858300776903,0.5396031258510972,0.0012212717654949412,0.0024425435309898755,0.0,0.0,DEFINED,-0.2343339278528659,0.0,0.0
seed_domain,2:RIM_ONE_r3,O_SAFE0_lambda075,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.4764354876214475,0.4229851451652046,0.5298858300776903,0.5396031258510972,0.0012212717654949412,0.0024425435309898755,0.0,0.0,DEFINED,-0.2343339278528659,0.0,0.0
seed_domain,2:RIM_ONE_r3,O_SAFE0_envelope,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.4764354876214475,0.4229851451652046,0.5298858300776903,0.5396031258510972,0.0012212717654949412,0.0024425435309898755,0.0,0.0,DEFINED,-0.2343339278528659,0.0,0.0
seed_domain,2:RIM_ONE_r3,O_NO_AREA_lambda050,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.62030265654133,0.6175656689515832,0.6230396441310767,0.643322042267256,0.14508844068537746,0.19702306731736857,0.09315381405338632,0.0,DEFINED,-0.09046675893298337,0.0,0.0
seed_domain,2:RIM_ONE_r3,O_NO_AREA_lambda075,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.7001202178214054,0.682862293932938,0.7173781417098728,0.710921624920473,0.22490600196545282,0.2623196922987233,0.18749231163218233,0.0,DEFINED,-0.010649197652908005,0.0,0.0
seed_domain,2:RIM_ONE_r3,O_NO_AREA_envelope,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.7001202178214054,0.682862293932938,0.7173781417098728,0.710921624920473,0.22490600196545282,0.2623196922987233,0.18749231163218233,0.0,DEFINED,-0.010649197652908005,0.0,0.0
seed_domain,2:RIM_ONE_r3,O_FREE_SUBSET_lambda050,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.6210729396668306,0.6191062352025845,0.6230396441310767,0.6440994336883905,0.14585872381087808,0.1985636335683698,0.09315381405338632,0.0,DEFINED,-0.08969647580748275,0.0,0.0
seed_domain,2:RIM_ONE_r3,O_FREE_SUBSET_lambda075,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.7009093271217575,0.6844405125336422,0.7173781417098728,0.711858505529809,0.22569511126580497,0.26389791089942755,0.18749231163218233,0.0,DEFINED,-0.009860088352555862,0.0,0.0
seed_domain,2:RIM_ONE_r3,O_FREE_SUBSET_envelope,16,16,0,16,16,1,original_seed_domain_equal_then_patient_equal,0.7009093271217575,0.6844405125336422,0.7173781417098728,0.711858505529809,0.22569511126580497,0.26389791089942755,0.18749231163218233,0.0,DEFINED,-0.009860088352555862,0.0,0.0
