level,key,policy,rows,retained_rows,excluded_rows,patients,retained_patients,groups,weighting,foreground_dice,rim_dice,cup_dice,mean_iou,gain_macro_fg,gain_rim,gain_cup,harm,status,gain_minus_frozen_PPC,rim_drop,cup_drop
seed_domain,1:REFUGE,SHOR_CONFIDENCE_VETO,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.8974409993696412,0.916346593357012,0.8785354053822705,0.8743895433031899,0.4469129824038488,0.5034074801796711,0.3904184846280264,0.0,DEFINED,,0.0,0.0
seed_domain,1:REFUGE,SHOR_UV_CF,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.8051450298022477,0.8107630102531717,0.7995270493513239,0.800877509521607,0.3546170128364553,0.3978238970758307,0.3114101285970799,0.0,DEFINED,,0.0,0.0
seed_domain,1:REFUGE,SHOR_UV_GAIN_ONLY,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.5689949150324549,0.5399784584956544,0.5980113715692555,0.6093345055749426,0.11846689806666255,0.12703934531831348,0.10989445081501162,0.0,DEFINED,,0.0,0.0
seed_domain,1:REFUGE,SHOR_UV_ROUTED_ONLY,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.8844873725084273,0.8986264639397852,0.8703482810770694,0.8635713684819161,0.43395935554263493,0.4856873507624444,0.3822313603228255,0.0,DEFINED,,0.0,0.0
seed_domain,1:RIM_ONE_r3,CURRENT,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.2957103633946528,0.1960851141582281,0.3953356126310774,0.43997461078534905,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,1:RIM_ONE_r3,RIDGE_HARD_FROZEN,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.6741803321620887,0.7432467517491145,0.605113912575063,0.6891640079373091,0.378469968767436,0.5471616375908862,0.20977829994398559,0.02710431890881807,DEFINED,,0.0,0.0
seed_domain,1:RIM_ONE_r3,SHOR_FROZEN,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.6141474433428451,0.6657211719756739,0.5625737147100163,0.6478384415600105,0.31843707994819237,0.46963605781744583,0.16723810207893886,0.02710431890881807,DEFINED,,0.0,0.0
seed_domain,1:RIM_ONE_r3,PPC_FROZEN,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.595028561843891,0.6326110935165005,0.5574460301712816,0.6339720687783614,0.29931819844923824,0.4365259793582723,0.16211041754020417,0.02710431890881807,DEFINED,,0.0,0.0
seed_domain,1:RIM_ONE_r3,SHOR_CONFIDENCE_VETO,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.5018872129478997,0.4636623288975565,0.540112096998243,0.5761289085591432,0.206176849553247,0.2675772147393284,0.14477648436716556,0.009117438544210252,DEFINED,,0.0,0.0
seed_domain,1:RIM_ONE_r3,SHOR_UV_CF,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.5354062215419773,0.5288948049703207,0.5419176381136338,0.5993168047936797,0.23969585814732453,0.3328096908120926,0.14658202548255642,0.009373105987241434,DEFINED,,0.0,0.0
seed_domain,1:RIM_ONE_r3,SHOR_UV_GAIN_ONLY,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.4048981067569181,0.3354372135880056,0.4743589999258307,0.5107651340119231,0.10918774336226539,0.13935209942977744,0.0790233872947533,0.009117438544210252,DEFINED,,0.0,0.0
seed_domain,1:RIM_ONE_r3,SHOR_UV_ROUTED_ONLY,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.4333040669152558,0.3825368762780751,0.4840712575524365,0.5293341763420909,0.13759370352060307,0.18645176211984693,0.08873564492135917,0.0014663894760264112,DEFINED,,0.0,0.0
seed_domain,2:Drishti_GS,CURRENT,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,2:Drishti_GS,RIDGE_HARD_FROZEN,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.7756962631174328,0.7493914591644477,0.8020010670704176,0.7727158474502852,-0.09251326870017804,-0.1076926838279362,-0.07733385357241988,0.1076926838279362,DEFINED,,0.1076926838279362,0.07733385357241988
seed_domain,2:Drishti_GS,SHOR_FROZEN,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,2:Drishti_GS,PPC_FROZEN,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,2:Drishti_GS,SHOR_CONFIDENCE_VETO,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,2:Drishti_GS,SHOR_UV_CF,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,2:Drishti_GS,SHOR_UV_GAIN_ONLY,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,2:Drishti_GS,SHOR_UV_ROUTED_ONLY,10,10,0,10,10,1,original_seed_domain_equal_then_case_equal,0.8682095318176108,0.857084142992384,0.8793349206428376,0.8456769497307205,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,2:REFUGE,CURRENT,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.6854520909803159,0.7275839338115245,0.6433202481491073,0.6904289620175535,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,2:REFUGE,RIDGE_HARD_FROZEN,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.8837489004564176,0.8943428224460259,0.873154978466809,0.8604784217595596,0.19829680947610165,0.1667588886345015,0.22983473031770182,0.002390379834528103,DEFINED,,0.0,0.0
seed_domain,2:REFUGE,SHOR_FROZEN,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.8837489004564176,0.8943428224460259,0.873154978466809,0.8604784217595596,0.19829680947610165,0.1667588886345015,0.22983473031770182,0.002390379834528103,DEFINED,,0.0,0.0
seed_domain,2:REFUGE,PPC_FROZEN,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.8787524080988005,0.8901834468033023,0.8673213693942987,0.85621651729229,0.19330031711848453,0.1625995129917776,0.22400112124519148,0.002390379834528103,DEFINED,,0.0,0.0
seed_domain,2:REFUGE,SHOR_CONFIDENCE_VETO,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.8672834176632989,0.8773191908822262,0.8572476444443714,0.8492473316687233,0.18183132668298288,0.14973525707070162,0.2139273962952642,0.00010660077333069507,DEFINED,,0.0,0.0
seed_domain,2:REFUGE,SHOR_UV_CF,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.8394335290635716,0.8544583317668035,0.8244087263603399,0.822793370186034,0.15398143808325576,0.12687439795527883,0.18108847821123275,0.002390379834528103,DEFINED,,0.0,0.0
seed_domain,2:REFUGE,SHOR_UV_GAIN_ONLY,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.7369399120700708,0.7723568402495882,0.7015229838905535,0.7353559333810529,0.051487821089754894,0.04477290643806356,0.05820273574144623,0.0,DEFINED,,0.0,0.0
seed_domain,2:REFUGE,SHOR_UV_ROUTED_ONLY,40,40,0,40,40,1,original_seed_domain_equal_then_case_equal,0.8696805397201979,0.875473867296375,0.8638872121440206,0.8480389136551102,0.18422844873988203,0.1478899334848506,0.2205669639949135,0.002390379834528103,DEFINED,,0.0,0.0
seed_domain,2:RIM_ONE_r3,CURRENT,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.4752142158559525,0.42054260163421475,0.5298858300776903,0.5386625043731058,0.0,0.0,0.0,0.0,DEFINED,,0.0,0.0
seed_domain,2:RIM_ONE_r3,RIDGE_HARD_FROZEN,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.8132057415734569,0.8505398127887573,0.7758716703581564,0.8024722911813821,0.3379915257175044,0.4299972111545427,0.24598584028046602,0.0,DEFINED,,0.0,0.0
seed_domain,2:RIM_ONE_r3,SHOR_FROZEN,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.6873827308422663,0.6605651157689175,0.7142003459156152,0.7012971292059285,0.21216851498631378,0.24002251413470282,0.18431451583792474,0.0,DEFINED,,0.0,0.0
seed_domain,2:RIM_ONE_r3,PPC_FROZEN,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.7107694154743134,0.6900907209061831,0.7314481100424437,0.7211405042743645,0.23555519961836083,0.26954811927196837,0.20156227996475334,0.0,DEFINED,,0.0,0.0
seed_domain,2:RIM_ONE_r3,SHOR_CONFIDENCE_VETO,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.6873827308422663,0.6605651157689175,0.7142003459156152,0.7012971292059285,0.21216851498631378,0.24002251413470282,0.18431451583792474,0.0,DEFINED,,0.0,0.0
seed_domain,2:RIM_ONE_r3,SHOR_UV_CF,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.5700061399223231,0.5253935923704858,0.6146186874741606,0.617165068448752,0.0947919240663706,0.10485099073627108,0.08473285739647013,0.0,DEFINED,,0.0,0.0
seed_domain,2:RIM_ONE_r3,SHOR_UV_GAIN_ONLY,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.6017909489657585,0.5623186513927647,0.641263246538752,0.6378215847893774,0.12657673310980583,0.14177604975855007,0.11137741646106158,0.0,DEFINED,,0.0,0.0
seed_domain,2:RIM_ONE_r3,SHOR_UV_ROUTED_ONLY,16,16,0,16,16,1,original_seed_domain_equal_then_case_equal,0.6873827308422663,0.6605651157689175,0.7142003459156152,0.7012971292059285,0.21216851498631378,0.24002251413470282,0.18431451583792474,0.0,DEFINED,,0.0,0.0
