batch_id,seed,stage_index,domain,pair_index,candidate,primary,constraint_count,deterministic_repeat,direction_sha256,fallback_used,guard_names,norm,norm_ratio,raw_guard_dots,raw_norm,status,zero_direction,active_set,complementarity_max,condition_number,condition_undefined_reason,dual,dual_feasible,dual_objective,duality_gap,effective_condition_number,enumerated_supports,gram_rank,guard_norms,nonzero_constraint_count,normalized_guard_dots,objective,primal_feasible,rank_deficient,stationarity_residual,zero_constraint_indices
B0/seed1/stage2/Drishti_GS/pair00,1,2,Drishti_GS,0,P3,False,7,True,64bb563fdc25b4358d363408d688c93f4a62e1b8f06712d62f2767b30bf50881,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5""]",0.6092900395429336,0.5448971998441752,"[0.40693916389665913, -5.93275428784068e-16, -1.8810907692623502e-17, 0.8179789833941407, 8.326672684688674e-15, 2.8762702398895534, 3.7450557295240685]",1.1181742899709761,CERTIFIED,False,"[1, 2, 4]",1.236257376848002e-15,296.70571953177307,,"[0.0, 0.6908700940292504, 0.030300710887490742, 0.0, 1.1420734895808593, 0.0, 0.0]",True,0.4395396952329346,8.326672684688674e-16,296.70571953177307,46,7,"[1.2772050444749603, 1.1597291540125696, 0.06512252640682921, 12.088574200595486, 7.456241112054723, 18.296697110486466, 27.31072108539275]",7,"[0.3186169406839023, -4.779163176316104e-16, -5.793976409762536e-16, 0.06766546408375002, 1.0824674490095276e-15, 0.15720160980536002, 0.13712767662978798]",0.4395396952329338,True,False,2.3961143176397406e-17,[]
B0/seed1/stage2/Drishti_GS/pair00,1,2,Drishti_GS,0,P4,True,12,True,6ce57c92d3600045d53419dbc25f87b95c343fcc66e28be8f52ac9e0bc3ac36a,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5"", ""old_0"", ""old_1"", ""old_2"", ""old_3"", ""old_4""]",0.5785567875246875,0.517411992668607,"[0.36335594762509515, -9.6710833785707e-16, 0.0014953912083652543, 0.5459147207175687, 7.105427357601002e-15, 2.4459529960166613, 3.302915750370597, -6.175615574477433e-16, 0.16467604919059065, 0.936030921470338, 1.1633896654764528, -2.7200464103316335e-15]",1.1181742899709761,CERTIFIED,False,"[1, 4, 7, 11]",1.1554432840958225e-15,488.2254208646772,,"[0.0, 0.6844256282997133, 0.0, 0.0, 1.1726544098482679, 0.0, 0.0, 0.12392836590355893, 0.0, 0.0, 0.0, 0.1501179555077724]",True,0.45779289318060606,5.551115123125783e-17,488.2254208646772,543,12,"[1.2772050444749603, 1.1597291540125696, 0.06512252640682921, 12.088574200595486, 7.456241112054723, 18.296697110486466, 27.31072108539275, 1.384673761144557, 3.0370380636239993, 8.577910054689445, 14.199353452869133, 15.585989640439768]",12,"[0.28449304142426496, -8.200905232680356e-16, 0.022962733340892622, 0.04515956238169734, 9.853229343548264e-16, 0.13368276149769134, 0.12093843073726729, -4.735795089416683e-16, 0.054222583234300334, 0.1091210930754188, 0.08193258019373945, -1.457167719820518e-16]",0.4577928931806061,True,False,2.305976187069092e-17,[]
B0/seed1/stage2/Drishti_GS/pair01,1,2,Drishti_GS,1,P0,False,0,True,8506e0f7af61dcf8b8a94ef6a3e6843ba65a0357fea2ba5d48d68ca5a97d5075,False,[],0.5660226469727802,1.0,[],0.5660226469727802,RAW_IDENTITY,False,,,,,,,,,,,,,,,,,,,
B0/seed1/stage2/Drishti_GS/pair01,1,2,Drishti_GS,1,P1,False,1,True,8506e0f7af61dcf8b8a94ef6a3e6843ba65a0357fea2ba5d48d68ca5a97d5075,False,"[""global_supervised""]",0.5660226469727802,1.0,[0.34376867704261577],0.5660226469727802,CERTIFIED,False,[],0.0,1.0,,[0.0],True,-0.0,0.0,1.0,1,1,[0.6713139026179088],1,[0.5120833572819334],0.0,True,False,0.0,[]
B0/seed1/stage2/Drishti_GS/pair01,1,2,Drishti_GS,1,P2,False,7,True,3c7378eaedd0fcc08e1e095e5de0543026d9cb4ae5050c7779348ee848f1e4ca,False,"[""global_supervised"", ""class_sup_0"", ""class_old_0"", ""class_sup_1"", ""class_old_1"", ""class_sup_2"", ""class_old_2""]",0.5210674405948246,0.9205770182193479,"[0.2831821598101496, 0.016195657702211975, 0.0542659055450506, 3.3306690738754696e-16, 0.2556870742776942, 2.2665388773535984, -1.096345236817342e-15]",0.5660226469727802,CERTIFIED,False,"[3, 6]",6.9355999846182634e-18,92.74403106204085,,"[0.0, 0.0, 0.0, 0.23101924917965244, 0.0, 0.0, 0.09191037206456681]",True,0.024435179619015274,2.42861286636753e-17,92.74403106204085,26,7,"[0.6713139026179088, 0.49962948284743214, 1.9589207472483332, 8.679212622354576, 11.788468445347462, 20.469914810539667, 15.581745806769213]",7,"[0.4218327055433083, 0.03241533628062059, 0.02770194027567325, -1.3877787807814457e-17, 0.021689592287843618, 0.11072536932037395, -7.546047120499111e-17]",0.02443517961901525,True,False,2.557544259238655e-17,[]
B0/seed1/stage2/Drishti_GS/pair01,1,2,Drishti_GS,1,P3,False,7,True,d1940cee2553e67b82a8ae9832e708195c35b34ae85d02ad261c6cb73f9cff16,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5""]",0.528368093013025,0.9334751813180261,"[0.29750748562785534, 0.017808564959170152, 0.004352868734731171, -2.7755575615628914e-16, 6.106226635438361e-16, 2.1482662672217723, 4.229295341426649]",0.5660226469727802,CERTIFIED,False,"[3, 4]",1.596201753081786e-17,398.322232864023,,"[0.0, 0.0, 0.0, 0.11244697134669313, 0.1045622344783602, 0.0, 0.0]",True,0.02060439758592572,1.3877787807814457e-17,398.322232864023,24,7,"[0.6713139026179088, 1.1597291540125696, 0.06512252640682921, 12.088574200595486, 7.456241112054723, 18.296697110486466, 27.31072108539275]",7,"[0.443171941572596, 0.015355796564701256, 0.06684121416817004, 2.42861286636753e-17, -1.5265566588595902e-16, 0.11741279063916554, 0.15485842824152696]",0.020604397585925707,True,False,2.6878748181006276e-17,[]
B0/seed1/stage2/Drishti_GS/pair01,1,2,Drishti_GS,1,P4,True,12,True,8f4a44828ac7e20500513b86483674973fb1caae4e612743954d702dcf69e62c,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5"", ""old_0"", ""old_1"", ""old_2"", ""old_3"", ""old_4""]",0.5185849875378177,0.9161912342400609,"[0.28669521378833984, 0.019330894377819173, 0.00435811358596645, -4.996003610813204e-16, 3.3306690738754696e-16, 1.984412793249944, 4.124073600593229, -3.0531133177191805e-16, 0.14440872396013665, 0.7692691235666629, 2.7478019859472624e-15, 1.0824674490095276e-15]",0.5660226469727802,CERTIFIED,False,"[3, 4, 7, 10, 11]",1.2542634448801725e-17,617.2982327146003,,"[0.0, 0.0, 0.0, 0.2126569555947964, 0.0632788992807016, 0.0, 0.0, 0.03971686233715625, 0.0, 0.0, 0.050007038109704215, 0.08186768485425469]",True,0.02572562379323689,3.469446951953614e-17,617.2982327146003,1491,12,"[0.6713139026179088, 1.1597291540125696, 0.06512252640682921, 12.088574200595486, 7.456241112054723, 18.296697110486466, 27.31072108539275, 1.384673761144557, 3.0370380636239993, 8.577910054689445, 14.199353452869133, 15.585989640439768]",12,"[0.42706580732250665, 0.016668456001934503, 0.06692175237091878, -5.898059818321144e-17, 1.3877787807814457e-16, 0.10845743257741364, 0.1510056650536044, -1.8388068845354155e-16, 0.04754919791417378, 0.08968025062772866, 1.9168694409543718e-16, 1.5612511283791264e-17]",0.025725623793236854,True,False,2.672975796348102e-17,[]
B0/seed1/stage2/Drishti_GS/pair02,1,2,Drishti_GS,2,P0,False,0,True,f1a1e8980bbc3cf13a0ad050f9099618bed3295e7c13b959fb5a9fb47148d23c,False,[],0.48691900835227236,1.0,[],0.48691900835227236,RAW_IDENTITY,False,,,,,,,,,,,,,,,,,,,
B0/seed1/stage2/Drishti_GS/pair02,1,2,Drishti_GS,2,P1,False,1,True,f1a1e8980bbc3cf13a0ad050f9099618bed3295e7c13b959fb5a9fb47148d23c,False,"[""global_supervised""]",0.48691900835227236,1.0,[0.24089697824544676],0.48691900835227236,CERTIFIED,False,[],0.0,1.0,,[0.0],True,-0.0,0.0,1.0,1,1,[0.6150364765687627],1,[0.39167917257426915],0.0,True,False,0.0,[]
B0/seed1/stage2/Drishti_GS/pair02,1,2,Drishti_GS,2,P2,False,7,True,31dbb185aecd75bc92733aa95b81e6128ac64c51c0b13a9eb5d560862939afd5,False,"[""global_supervised"", ""class_sup_0"", ""class_old_0"", ""class_sup_1"", ""class_old_1"", ""class_sup_2"", ""class_old_2""]",0.4713678461558707,0.968062117252258,"[0.22278607768777964, 0.0005973607771916981, 4.805184028455756e-16, 0.8286670973608908, 0.0882621069635838, 3.3306690738754696e-16, 5.551115123125783e-16]",0.48691900835227236,CERTIFIED,False,"[2, 5, 6]",1.6919452737515966e-17,172.8653736677686,,"[0.0, 0.0, 0.07717824295652362, 0.0, 0.0, 0.009211500208396981, 0.10004485346524662]",True,0.007451237152567736,8.673617379884035e-19,172.8653736677686,60,7,"[0.6150364765687627, 0.49962948284743214, 1.9589207472483332, 8.679212622354576, 11.788468445347462, 20.469914810539667, 15.581745806769213]",7,"[0.36223230031929887, 0.0011956075405860772, 2.19225679276569e-16, 0.09547722050575622, 0.007487156399728686, -5.637851296924623e-18, 6.765421556309548e-17]",0.0074512371525677365,True,False,2.2708692725651022e-17,[]
B0/seed1/stage2/Drishti_GS/pair02,1,2,Drishti_GS,2,P3,False,7,True,7084b053d3d7674e7a127fbea1e458c65d0b6d8688423484d30f6236dc538d0e,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5""]",0.46953109486624517,0.9642899266864366,"[0.21804573491366666, 0.10820859172728166, -6.505213034913027e-19, 0.5097441075303619, 0.051643815555334746, 0.3875699686012097, 6.661338147750939e-16]",0.48691900835227236,CERTIFIED,False,"[2, 6]",4.988366219984594e-19,289.1349149734639,,"[0.0, 0.0, 0.12745013833944957, 0.0, 0.0, 0.0, 0.011059989784374245]",True,0.00831533582423223,1.9081958235744878e-17,289.1349149734639,23,7,"[0.6150364765687627, 1.1597291540125696, 0.06512252640682921, 12.088574200595486, 7.456241112054723, 18.296697110486466, 27.31072108539275]",7,"[0.3545248830282813, 0.09330505433349567, 3.469446951953614e-18, 0.04216743009322403, 0.006926253427057282, 0.021182509950338445, 4.5102810375396984e-17]",0.00831533582423221,True,False,2.1618371908911027e-17,[]
B0/seed1/stage2/Drishti_GS/pair02,1,2,Drishti_GS,2,P4,True,12,True,cd2693aa8a0c264bc71c3e3b96422db869553878dd3ab29209842b4ebf3c9d48,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5"", ""old_0"", ""old_1"", ""old_2"", ""old_3"", ""old_4""]",0.37956642626959586,0.779526820187291,"[0.14831691146199563, 0.03814046122957567, -5.204170427930421e-18, 0.4571965538236374, 0.005465196482119433, 0.739263640262638, 0.49641876658782513, -9.95297594341693e-16, 0.11704125970442164, 0.38556087136428924, 0.6585532142590553, 9.159339953157541e-16]",0.48691900835227236,CERTIFIED,False,"[2, 7, 11]",1.864584265088587e-16,533.5725747886818,,"[0.0, 0.0, 0.04962753906554071, 0.0, 0.0, 0.0, 0.0, 0.27747264231974, 0.0, 0.0, 0.0, 0.061869907290774566]",True,0.04650972437184425,2.914335439641036e-16,533.5725747886818,209,12,"[0.6150364765687627, 1.1597291540125696, 0.06512252640682921, 12.088574200595486, 7.456241112054723, 18.296697110486466, 27.31072108539275, 1.384673761144557, 3.0370380636239993, 8.577910054689445, 14.199353452869133, 15.585989640439768]",12,"[0.2411514066441121, 0.032887386764066974, -9.540979117872439e-17, 0.03782055238583193, 0.0007329693876561572, 0.040404212618185706, 0.018176699364167846, -6.719885065065156e-16, 0.03853796272963407, 0.04494811310751709, 0.04637909862902862, 6.765421556309548e-17]",0.04650972437184396,True,False,1.8986595807402534e-17,[]
B0/seed1/stage2/Drishti_GS/pair03,1,2,Drishti_GS,3,P0,False,0,True,b07909fed82e35f339daffc94313a353ba33e465a3e563b039425d3c0d9420ff,False,[],1.0030469359476952,1.0,[],1.0030469359476952,RAW_IDENTITY,False,,,,,,,,,,,,,,,,,,,
B0/seed1/stage2/Drishti_GS/pair03,1,2,Drishti_GS,3,P1,False,1,True,b07909fed82e35f339daffc94313a353ba33e465a3e563b039425d3c0d9420ff,False,"[""global_supervised""]",1.0030469359476952,1.0,[1.0813718489616608],1.0030469359476952,CERTIFIED,False,[],0.0,1.0,,[0.0],True,-0.0,0.0,1.0,1,1,[1.086961995467441],1,[0.994857091113497],0.0,True,False,0.0,[]
B0/seed1/stage2/Drishti_GS/pair03,1,2,Drishti_GS,3,P2,False,7,True,c93bffa4cf7caa11802a07c1c45bfa5149a88eb7c31aba71856497c981cf332c,False,"[""global_supervised"", ""class_sup_0"", ""class_old_0"", ""class_sup_1"", ""class_old_1"", ""class_sup_2"", ""class_old_2""]",0.6966408540041105,0.6945246817846193,"[0.5048580241991338, 4.978656376053436e-16, -6.696032617270475e-16, -4.551914400963142e-15, 2.1163626406917047e-16, 5.63880660418234, 4.218847493575595e-15]",1.0030469359476952,CERTIFIED,False,"[1, 2, 3, 4, 6]",9.283117704837198e-16,85.67644803890003,,"[0.0, 0.8941274880286852, 0.0427858972225419, 1.1804825317674446, 0.019229217195112454, 0.0, 0.12926940396949874]",True,0.26039733812324173,6.661338147750939e-16,85.67644803890003,116,7,"[1.086961995467441, 0.49962948284743214, 1.9589207472483332, 8.679212622354576, 11.788468445347462, 20.469914810539667, 15.581745806769213]",7,"[0.4644670432861112, 1.038232000372119e-15, -4.0505793164058446e-16, -5.412337245047638e-16, 7.806255641895632e-18, 0.275468005430047, 3.382710778154774e-16]",0.26039733812324106,True,False,2.9442821695745905e-17,[]
B0/seed1/stage2/Drishti_GS/pair03,1,2,Drishti_GS,3,P3,False,7,True,ce8f5a01b9844900202dc35f8e82e8cc8ad7fefca4e059826d8c483a40e4a5fc,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5""]",0.5728191637308216,0.5710791222243381,"[0.33634896424168803, 5.551115123125783e-17, -2.47198095326695e-17, 0.960698773670221, 2.220446049250313e-15, 2.2833839337726354, 4.1525076456038175]",1.0030469359476952,CERTIFIED,False,"[1, 2, 4]",2.6545792390117036e-16,283.722107646636,,"[0.0, 0.4582512011726221, 0.14649658547162048, 0.0, 1.0067504902432474, 0.0, 0.0]",True,0.33899068068839167,5.551115123125783e-16,283.722107646636,46,7,"[1.086961995467441, 1.1597291540125696, 0.06512252640682921, 12.088574200595486, 7.456241112054723, 18.296697110486466, 27.31072108539275]",7,"[0.3094394888176777, -1.0408340855860843e-17, -3.122502256758253e-16, 0.07947163641704717, 2.636779683484747e-16, 0.1247976025390915, 0.15204679629732668]",0.3389906806883911,True,False,2.2197287758551313e-17,[]
B0/seed1/stage2/Drishti_GS/pair03,1,2,Drishti_GS,3,P4,True,12,True,4deaf51bd2f27e8045e812fa0624012c315c2b51273d1913c6d8fa39cee6cf73,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5"", ""old_0"", ""old_1"", ""old_2"", ""old_3"", ""old_4""]",0.5594317271060313,0.557732352352456,"[0.3203354665023069, -4.163336342344337e-17, -8.673617379884035e-19, 0.8698097485046067, 1.6653345369377348e-16, 1.9514346133716651, 3.8863993308479436, -4.657732532997727e-16, 0.004939018394826782, 0.5506859628461851, 0.5624093715744114, 1.942890293094024e-16]",1.0030469359476952,CERTIFIED,False,"[1, 2, 4, 7, 11]",2.831688799037624e-17,483.61248577707596,,"[0.0, 0.49006032701968727, 0.07447837540058497, 0.0, 1.0202234096140042, 0.0, 0.0, 0.06599298657599238, 0.0, 0.0, 0.0, 0.11330158661291201]",True,0.34656964921061134,2.220446049250313e-16,483.61248577707596,1167,12,"[1.086961995467441, 1.1597291540125696, 0.06512252640682921, 12.088574200595486, 7.456241112054723, 18.296697110486466, 27.31072108539275, 1.384673761144557, 3.0370380636239993, 8.577910054689445, 14.199353452869133, 15.585989640439768]",12,"[0.29470714508702645, -4.85722573273506e-17, 5.551115123125783e-17, 0.07195304707330662, 2.7755575615628914e-17, 0.10665502093562185, 0.1423030654773374, -3.1094918306884267e-16, 0.0016262616046810883, 0.06419815075411427, 0.039608097188451305, -2.42861286636753e-17]",0.3465696492106111,True,False,2.1549206477287607e-17,[]
B0/seed1/stage2/Drishti_GS/pair04,1,2,Drishti_GS,4,P0,False,0,True,654b2f2dd3c4d59a3ab3c4197071e87467fb6e3f375df07048e2773677aa140e,False,[],1.3942829145943303,1.0,[],1.3942829145943303,RAW_IDENTITY,False,,,,,,,,,,,,,,,,,,,
B0/seed1/stage2/Drishti_GS/pair04,1,2,Drishti_GS,4,P1,False,1,True,654b2f2dd3c4d59a3ab3c4197071e87467fb6e3f375df07048e2773677aa140e,False,"[""global_supervised""]",1.3942829145943303,1.0,[2.612565041121579],1.3942829145943303,CERTIFIED,False,[],0.0,1.0,,[0.0],True,-0.0,0.0,1.0,1,1,[1.9084512055304175],1,[1.36894516011242],0.0,True,False,0.0,[]
B0/seed1/stage2/Drishti_GS/pair04,1,2,Drishti_GS,4,P2,False,7,True,185592a45ed1418b9f051d7482f05eb7c4b19542f45bed9411e4390751086848,False,"[""global_supervised"", ""class_sup_0"", ""class_old_0"", ""class_sup_1"", ""class_old_1"", ""class_sup_2"", ""class_old_2""]",0.9316075255837271,0.6681624768060651,"[1.0796743020462596, 4.77048955893622e-16, -1.2524703496552547e-15, -5.551115123125783e-15, 8.104628079763643e-15, 7.575595700957759, 8.770761894538737e-15]",1.3942829145943303,CERTIFIED,False,"[1, 2, 3, 4, 6]",1.5929500570614296e-15,129.5977360035662,,"[0.0, 1.1036937359079484, 0.01089401395104474, 1.6523752238065834, 0.10624271558449586, 0.0, 0.14361886974216692]",True,0.5380661321027126,1.7763568394002505e-15,129.5977360035662,116,7,"[1.9084512055304175, 0.49962948284743214, 1.9589207472483332, 8.679212622354576, 11.788468445347462, 20.469914810539667, 15.581745806769213]",7,"[0.5657332495153757, 1.4432899320127035e-15, -7.320533068622126e-16, -7.494005416219807e-16, 8.187894806610529e-16, 0.3700843785171588, 5.984795992119984e-16]",0.5380661321027108,True,False,4.28640254562436e-17,[]
B0/seed1/stage2/Drishti_GS/pair04,1,2,Drishti_GS,4,P3,False,7,True,7103c57c3cc05ae33aa8140072f234b65fa3017239b91cfb1014dd3dc1d627c4,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5""]",0.7869745377481983,0.5644295928112769,"[0.7249676056562661, -7.771561172376096e-16, 0.0026810410461018735, 1.0825284188940916, 3.552713678800501e-15, 3.708348143996868, 4.86348397471491]",1.3942829145943303,CERTIFIED,False,"[1, 4]",8.556050728778976e-16,278.6580066534799,,"[0.0, 0.7313106606514497, 0.0, 0.0, 1.4012009772324385, 0.0, 0.0]",True,0.6623479614328345,9.992007221626409e-16,278.6580066534799,17,7,"[1.9084512055304175, 1.1597291540125696, 0.06512252640682921, 12.088574200595486, 7.456241112054723, 18.296697110486466, 27.31072108539275]",7,"[0.3798722249515283, -8.604228440844963e-16, 0.04116918052830222, 0.08954971867904542, 6.106226635438361e-16, 0.20267855567612197, 0.1780796618114988]",0.6623479614328335,True,False,3.270514068932395e-17,[]
B0/seed1/stage2/Drishti_GS/pair04,1,2,Drishti_GS,4,P4,True,12,True,2c41abba598c53ed7e61d867e12ff294153d701d29f807411b3e6500a53fb7a4,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5"", ""old_0"", ""old_1"", ""old_2"", ""old_3"", ""old_4""]",0.7714553996845978,0.5532990411125094,"[0.6840145355373198, -6.123573870198129e-16, 0.0038169242301119327, 0.8856089913708776, 1.021405182655144e-14, 3.3656740268583603, 4.493682700682427, -3.469446951953614e-16, 0.11465787794783128, 0.8926421038951181, 0.28998181721739863, -2.7478019859472624e-15]",1.3942829145943303,CERTIFIED,False,"[1, 4, 7, 11]",2.00961190035563e-15,471.5216989072749,,"[0.0, 0.6918706661028553, 0.0, 0.0, 1.4196842989177927, 0.0, 0.0, 0.0752922346188779, 0.0, 0.0, 0.0, 0.14164004198295999]",True,0.6744407061135687,0.0,471.5216989072749,543,12,"[1.9084512055304175, 1.1597291540125696, 0.06512252640682921, 12.088574200595486, 7.456241112054723, 18.296697110486466, 27.31072108539275, 1.384673761144557, 3.0370380636239993, 8.577910054689445, 14.199353452869133, 15.585989640439768]",12,"[0.3584134263192813, -5.499073418846478e-16, 0.05861142742324063, 0.0732600037585287, 1.4155343563970746e-15, 0.18394981381253653, 0.1645391451449405, -2.0122792321330962e-16, 0.03775319095310044, 0.10406288923572005, 0.02042218458607389, -1.6306400674181987e-16]",0.6744407061135687,True,False,3.7559680538627265e-17,[]
B0/seed1/stage2/Drishti_GS/pair05,1,2,Drishti_GS,5,P0,False,0,True,804ef98c67df7827fe7e7ea4c625ebbdd9a0539f6e2e5006d22459081dc408f3,False,[],0.5150986145149808,1.0,[],0.5150986145149808,RAW_IDENTITY,False,,,,,,,,,,,,,,,,,,,
B0/seed1/stage2/Drishti_GS/pair05,1,2,Drishti_GS,5,P1,False,1,True,804ef98c67df7827fe7e7ea4c625ebbdd9a0539f6e2e5006d22459081dc408f3,False,"[""global_supervised""]",0.5150986145149808,1.0,[0.2752867353321475],0.5150986145149808,CERTIFIED,False,[],0.0,1.0,,[0.0],True,-0.0,0.0,1.0,1,1,[0.9530487708858792],1,[0.28884852878647826],0.0,True,False,0.0,[]
B0/seed1/stage2/Drishti_GS/pair05,1,2,Drishti_GS,5,P2,False,7,True,02623e7eb22f9a242ff9146863a9262d66e1f43ce9c47f45d8342e737038510d,False,"[""global_supervised"", ""class_sup_0"", ""class_old_0"", ""class_sup_1"", ""class_old_1"", ""class_sup_2"", ""class_old_2""]",0.45485504802871374,0.8830445961439972,"[0.14516081058623487, 0.025229921776362376, -1.0755285551056204e-16, -1.3877787807814457e-16, 0.6036508873406502, 0.2996773256767777, -2.7200464103316335e-15]",0.5150986145149808,CERTIFIED,False,"[2, 3, 6]",1.237452777217216e-17,117.9032525173799,,"[0.0, 0.0, 0.02149597428091923, 0.25041161763546294, 0.0, 0.0, 0.11505531595074146]",True,0.029216733979024807,3.469446951953614e-17,117.9032525173799,57,7,"[0.9530487708858792, 0.49962948284743214, 1.9589207472483332, 8.679212622354576, 11.788468445347462, 20.469914810539667, 15.581745806769213]",7,"[0.1523120484708299, 0.050497263757484596, -3.621235256101585e-17, -2.6020852139652106e-17, 0.05120689681948399, 0.014639891198886586, -1.0755285551056204e-16]",0.029216733979024773,True,False,2.2646498156150275e-17,[]
B0/seed1/stage2/Drishti_GS/pair05,1,2,Drishti_GS,5,P3,False,7,True,016b28d406cbb211729248aaf09cfd71da723a30d2c0e86a1fc60e34095338f1,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5""]",0.4610605532346125,0.8950918139602242,"[0.17592519911454538, 0.038508154914107834, 0.004358720663811629, 0.08481184414197877, 4.996003610813204e-16, 1.3373677226339957, 8.659739592076221e-15]",0.5150986145149808,CERTIFIED,False,"[4, 6]",4.910888229946706e-17,344.59345430750926,,"[0.0, 0.0, 0.0, 0.0, 0.32542366144534934, 0.0, 0.1474444960163076]",True,0.026374874463123053,3.122502256758253e-17,344.59345430750926,28,7,"[0.9530487708858792, 1.1597291540125696, 0.06512252640682921, 12.088574200595486, 7.456241112054723, 18.296697110486466, 27.31072108539275]",7,"[0.1845920214041293, 0.033204438105977285, 0.06693107445774006, 0.00701586826821983, 1.491862189340054e-16, 0.07309339574012536, 3.3306690738754696e-16]",0.026374874463123085,True,False,2.0828409813554017e-17,[]
B0/seed1/stage2/Drishti_GS/pair05,1,2,Drishti_GS,5,P4,True,12,True,1f12da390e8c3dc01adfee70fcb0dcd543f012be4369853e7d942b2dae98762f,False,"[""global_supervised"", ""sup_0"", ""sup_1"", ""sup_2"", ""sup_3"", ""sup_4"", ""sup_5"", ""old_0"", ""old_1"", ""old_2"", ""old_3"", ""old_4""]",0.4382648315401059,0.8508367508477538,"[0.15520131322013958, 0.030206124518254114, 0.004936030788158397, -3.164135620181696e-15, -1.3877787807814457e-15, 1.175920219170679, 1.0436096431476471e-14, -3.5301622736128024e-16, 0.06703274457212975, 1.0244128272466193, 0.2977156857695329, -1.2212453270876722e-15]",0.5150986145149808,CERTIFIED,False,"[3, 4, 6, 7, 11]",7.232531008330729e-17,501.9574611351536,,"[0.0, 0.0, 0.0, 0.0338780193120519, 0.3695577795338647, 0.0, 0.18612813688036473, 0.08065915118589634, 0.0, 0.0, 0.0, 0.1292068103117213]",True,0.036625260055188145,1.5265566588595902e-16,501.9574611351536,1479,12,"[0.9530487708858792, 1.1597291540125696, 0.06512252640682921, 12.088574200595486, 7.456241112054723, 18.296697110486466, 27.31072108539275, 1.384673761144557, 3.0370380636239993, 8.577910054689445, 14.199353452869133, 15.585989640439768]",12,"[0.16284718889661515, 0.026045843905659637, 0.07579605799262677, -2.3245294578089215e-16, -1.3877787807814457e-16, 0.06426953521008548, 3.885780586188048e-16, -2.5066754227864863e-16, 0.022071749898367025, 0.11942452423904638, 0.02096684801584231, -1.0755285551056204e-16]",0.03662526005518799,True,False,2.0136946573011073e-17,[]
B0/seed1/stage2/Drishti_GS/pair06,1,2,Drishti_GS,6,P0,False,0,True,1ec20003620edfa872ec35d5e7a2d6c858a9a19dc277acf2abbb2178b806327b,False,[],0.5781144921687427,1.0,[],0.5781144921687427,RAW_IDENTITY,False,,,,,,,,,,,,,,,,,,,
B0/seed1/stage2/Drishti_GS/pair06,1,2,Drishti_GS,6,P1,False,1,True,1ec20003620edfa872ec35d5e7a2d6c858a9a19dc277acf2abbb2178b806327b,False,"[""global_supervised""]",0.5781144921687427,1.0,[0.48101565056973283],0.5781144921687427,CERTIFIED,False,[],0.0,1.0,,[0.0],True,-0.0,0.0,1.0,1,1,[1.1201888495793866],1,[0.42940585487022753],0.0,True,False,0.0,[]
B0/seed1/stage2/Drishti_GS/pair06,1,2,Drishti_GS,6,P2,False,7,True,5bb3e01ca35cfae5fdcf1e8d86ba9afce5af77e09248ec820f02292f54f27e0f,False,"[""global_supervised"", ""class_sup_0"", ""class_old_0"", ""class_sup_1"", ""class_old_1"", ""class_sup_2"", ""class_old_2""]",0.4987716402346079,0.8627558156577473,"[0.29375585419776057, 0.0009665827116740605, 0.05825718379080829, 8.881784197001252e-16, 4.163336342344337e-16, 2.6656941401001317, -1.7208456881689926e-15]",0.5781144921687427,CERTIFIED,False,"[3, 4, 6]",2.5890023086715874e-17,114.69635720107348,,"[0.0, 0.0, 0.0, 0.31092879553585906, 0.014892442145491666, 0.0, 0.0633142300677702]",True,0.04272160847660117,2.7755575615628914e-17,114.69635720107348,62,7,"[1.1201888495793866, 0.49962948284743214, 1.9589207472483332, 8.679212622354576, 11.788468445347462, 20.469914810539667, 15.581745806769213]",7,"[0.26223779526823643, 0.0019345990275942762, 0.029739428648474592, 8.326672684688674e-17, 8.673617379884035e-18, 0.1302249747872719, -9.367506770274758e-17]",0.04272160847660114,True,False,2.62356323769469e-17,[]
