batch_id,seed,stage_index,domain,pair_index,candidate,primary,CE_before,CE_after,CE_delta,foreground_Dice_delta,FG_class_CE_deltas,FG_class_Dice_deltas
B0/seed1/stage1/RIM_ONE_r3/pair06,1,1,RIM_ONE_r3,6,P1,False,0.298316895005374,0.2992224155480273,0.0009055205426533042,-0.0008132651188118567,"[0.009410947446870876, 0.040782698810813756]","[0.0013517622452264844, -0.002978292482850309]"
B0/seed1/stage1/RIM_ONE_r3/pair06,1,1,RIM_ONE_r3,6,P2,False,0.298316895005374,0.2990114108643537,0.0006945158589796718,-0.0006636988860996285,"[0.020491103529477472, 0.012393453380528108]","[-0.00018401253984867694, -0.001143385232350691]"
B0/seed1/stage1/RIM_ONE_r3/pair06,1,1,RIM_ONE_r3,6,P3,False,0.298316895005374,0.2992970764681808,0.0009801814628068173,-0.00054845797921943,"[0.02108970918617903, 0.017315343133175176]","[-0.00015463698218332045, -0.0009422789762555395]"
B0/seed1/stage1/RIM_ONE_r3/pair06,1,1,RIM_ONE_r3,6,P4,True,0.298316895005374,0.2992970764681808,0.0009801814628068173,-0.00054845797921943,"[0.02108970918617925, 0.017315343133175176]","[-0.00015463698218332045, -0.0009422789762555395]"
B0/seed1/stage1/RIM_ONE_r3/pair07,1,1,RIM_ONE_r3,7,P0,False,0.298316895005374,0.2985713755952765,0.0002544805899025171,-0.0005347169875098423,"[0.019733946865563512, 0.015137479644368845]","[-0.0009003763116750552, -0.00016905766334462946]"
B0/seed1/stage1/RIM_ONE_r3/pair07,1,1,RIM_ONE_r3,7,P1,False,0.298316895005374,0.2985713755952765,0.0002544805899025171,-0.0005347169875098423,"[0.019733946865563512, 0.015137479644368845]","[-0.0009003763116750552, -0.00016905766334462946]"
B0/seed1/stage1/RIM_ONE_r3/pair07,1,1,RIM_ONE_r3,7,P2,False,0.298316895005374,0.29853009280822157,0.0002131978028475645,-0.00033978850937843585,"[0.014899129494650554, 0.008759203448006403]","[-0.00030094316287310185, -0.0003786338558838809]"
B0/seed1/stage1/RIM_ONE_r3/pair07,1,1,RIM_ONE_r3,7,P3,False,0.298316895005374,0.2989035050814349,0.0005866100760608672,-0.0003023720925645623,"[0.014817375690434842, 0.01539386599793513]","[-1.1811511584802759e-05, -0.0005929326735445439]"
B0/seed1/stage1/RIM_ONE_r3/pair07,1,1,RIM_ONE_r3,7,P4,True,0.298316895005374,0.2989035050814349,0.0005866100760608672,-0.0003023720925645623,"[0.014817375690434842, 0.01539386599793513]","[-1.1811511584802759e-05, -0.0005929326735445439]"
B0/seed1/stage2/Drishti_GS/pair00,1,2,Drishti_GS,0,P0,False,0.10902247625145578,0.10850198237238524,-0.0005204938790705355,0.00026393204784336266,"[0.010676638190681542, -0.018070944613572393]","[-0.0005263070214279741, 0.0010541711171146995]"
B0/seed1/stage2/Drishti_GS/pair00,1,2,Drishti_GS,0,P1,False,0.10902247625145578,0.10850198237238524,-0.0005204938790705355,0.00026393204784336266,"[0.010676638190681542, -0.018070944613572393]","[-0.0005263070214279741, 0.0010541711171146995]"
B0/seed1/stage2/Drishti_GS/pair00,1,2,Drishti_GS,0,P2,False,0.10902247625145578,0.10885358201090534,-0.00016889424055044344,0.00024863080797943304,"[0.0023999763044072475, -0.005151664363965525]","[1.3242699867688223e-05, 0.00048401891609117786]"
B0/seed1/stage2/Drishti_GS/pair00,1,2,Drishti_GS,0,P3,False,0.10902247625145578,0.1088972866109281,-0.00012518964052768422,0.0003730217286708193,"[0.000897271031292779, -0.0029583014868925783]","[0.0002913680492810933, 0.0004546754080606563]"
B0/seed1/stage2/Drishti_GS/pair00,1,2,Drishti_GS,0,P4,True,0.10902247625145578,0.10889359802776999,-0.00012887822368579105,0.0003521269455784015,"[0.0004914093393256769, -0.0021693171374175257]","[0.0002990174110393262, 0.00040523648011758784]"
B0/seed1/stage2/Drishti_GS/pair01,1,2,Drishti_GS,1,P0,False,0.10902247625145578,0.10885831582497506,-0.00016416042648072227,7.949786594574348e-05,"[0.007143618145379338, -0.007201274074165931]","[-0.0003005809910425761, 0.00045957672293406304]"
B0/seed1/stage2/Drishti_GS/pair01,1,2,Drishti_GS,1,P1,False,0.10902247625145578,0.10885831582497506,-0.00016416042648072227,7.949786594574348e-05,"[0.007143618145379338, -0.007201274074165931]","[-0.0003005809910425761, 0.00045957672293406304]"
B0/seed1/stage2/Drishti_GS/pair01,1,2,Drishti_GS,1,P2,False,0.10902247625145578,0.10889381834670428,-0.00012865790475150019,0.0001548917868773314,"[0.0020266464211533552, -0.003833958078504729]","[1.165013701065476e-07, 0.00030966707238455626]"
B0/seed1/stage2/Drishti_GS/pair01,1,2,Drishti_GS,1,P3,False,0.10902247625145578,0.10886219044555569,-0.00016028580590009278,0.00019450401799703254,"[0.00250587754274878, -0.005039195678732344]","[-1.9670107799241165e-06, 0.0003909750467739892]"
B0/seed1/stage2/Drishti_GS/pair01,1,2,Drishti_GS,1,P4,True,0.10902247625145578,0.10887298143507551,-0.00014949481638026896,0.0001483279078682287,"[0.0021373330602553198, -0.004306782178004287]","[-2.82758764933444e-05, 0.00032493169222969076]"
B0/seed1/stage2/Drishti_GS/pair02,1,2,Drishti_GS,2,P0,False,0.10902247625145578,0.10905946178473677,3.698553328099208e-05,-5.024265691488949e-06,"[-0.002372641642629847, 0.0011600937247179255]","[9.220573367718643e-06, -1.9269104750696542e-05]"
B0/seed1/stage2/Drishti_GS/pair02,1,2,Drishti_GS,2,P1,False,0.10902247625145578,0.10905946178473677,3.698553328099208e-05,-5.024265691488949e-06,"[-0.002372641642629847, 0.0011600937247179255]","[9.220573367718643e-06, -1.9269104750696542e-05]"
B0/seed1/stage2/Drishti_GS/pair02,1,2,Drishti_GS,2,P2,False,0.10902247625145578,0.10906461644305504,4.21401915992603e-05,-4.6819281938170754e-05,"[-0.0018166973840401113, 0.0013702318988743079]","[-3.713371954272571e-05, -5.65048443336158e-05]"
B0/seed1/stage2/Drishti_GS/pair02,1,2,Drishti_GS,2,P3,False,0.10902247625145578,0.1090816967840264,5.9220532570625206e-05,2.3802884602464047e-05,"[-7.938352848657626e-05, 0.0012635058839420843]","[8.591177643513248e-06, 3.901459156152587e-05]"
B0/seed1/stage2/Drishti_GS/pair02,1,2,Drishti_GS,2,P4,True,0.10902247625145578,0.1089531127395614,-6.936351189437695e-05,6.327584175769285e-05,"[-0.00021862892836932435, -0.00041193212099355225]","[1.884998041545849e-05, 0.00010770170309992722]"
B0/seed1/stage2/Drishti_GS/pair03,1,2,Drishti_GS,3,P0,False,0.10902247625145578,0.1086594322347204,-0.0003630440167353838,4.611038443114168e-05,"[0.010814343766936574, -0.01622365990435415]","[-0.0007022171326300786, 0.0007944379014923619]"
B0/seed1/stage2/Drishti_GS/pair03,1,2,Drishti_GS,3,P1,False,0.10902247625145578,0.1086594322347204,-0.0003630440167353838,4.611038443114168e-05,"[0.010814343766936574, -0.01622365990435415]","[-0.0007022171326300786, 0.0007944379014923619]"
B0/seed1/stage2/Drishti_GS/pair03,1,2,Drishti_GS,3,P2,False,0.10902247625145578,0.109043230055126,2.0753803670225945e-05,-0.00015091271885692148,"[0.0027349804040812664, -0.0035768226731748287]","[-0.00037366042847830627, 7.183499076446331e-05]"
B0/seed1/stage2/Drishti_GS/pair03,1,2,Drishti_GS,3,P3,False,0.10902247625145578,0.10909897029364098,7.649404218519618e-05,-9.009070639276473e-06,"[0.0010382699283207897, -0.0011224953830973883]","[-7.819920362495125e-05, 6.018106234650933e-05]"
B0/seed1/stage2/Drishti_GS/pair03,1,2,Drishti_GS,3,P4,True,0.10902247625145578,0.10912366151405412,0.0001011852625983356,-8.374396932941952e-05,"[0.0006652375044347014, -0.0002102003153131582]","[-0.00011670782043815553, -5.078011822068351e-05]"
B0/seed1/stage2/Drishti_GS/pair04,1,2,Drishti_GS,4,P0,False,0.10902247625145578,0.1084634991786762,-0.0005589770727795762,0.00026878023085874503,"[0.011284141645531487, -0.01840867234561616]","[-0.0005550997279025749, 0.001092660189620065]"
B0/seed1/stage2/Drishti_GS/pair04,1,2,Drishti_GS,4,P1,False,0.10902247625145578,0.1084634991786762,-0.0005589770727795762,0.00026878023085874503,"[0.011284141645531487, -0.01840867234561616]","[-0.0005550997279025749, 0.001092660189620065]"
B0/seed1/stage2/Drishti_GS/pair04,1,2,Drishti_GS,4,P2,False,0.10902247625145578,0.10873306085921935,-0.0002894153922364251,0.00028111413441078703,"[0.0022730859849690033, -0.00676086553636257]","[2.3546680910979667e-05, 0.0005386815879104834]"
B0/seed1/stage2/Drishti_GS/pair04,1,2,Drishti_GS,4,P3,False,0.10902247625145578,0.10876335495847193,-0.00025912129298384656,0.0003892406284582428,"[0.0007649147846964244, -0.004811674429522128]","[0.00026681419893181957, 0.000511667057984555]"
B0/seed1/stage2/Drishti_GS/pair04,1,2,Drishti_GS,4,P4,True,0.10902247625145578,0.10875656497661497,-0.00026591127484081045,0.0003861537249937319,"[0.0004928668929585767, -0.00437444636127049]","[0.000285733961305934, 0.00048657348868152983]"
B0/seed1/stage2/Drishti_GS/pair05,1,2,Drishti_GS,5,P0,False,0.10902247625145578,0.1087726131170733,-0.0002498631343824803,0.00040062600857582176,"[0.006213965840053737, -0.00648888208506504]","[3.5496057885553434e-05, 0.0007657559592662011]"
B0/seed1/stage2/Drishti_GS/pair05,1,2,Drishti_GS,5,P1,False,0.10902247625145578,0.1087726131170733,-0.0002498631343824803,0.00040062600857582176,"[0.006213965840053737, -0.00648888208506504]","[3.5496057885553434e-05, 0.0007657559592662011]"
B0/seed1/stage2/Drishti_GS/pair05,1,2,Drishti_GS,5,P2,False,0.10902247625145578,0.10880186692444514,-0.0002206093270106374,0.0004936104288575383,"[-2.0849244440901415e-06, -0.0023460833955503135]","[0.00038197367193748555, 0.0006052471857774799]"
B0/seed1/stage2/Drishti_GS/pair05,1,2,Drishti_GS,5,P3,False,0.10902247625145578,0.1087756190386055,-0.00024685721285028217,0.0004968550981782061,"[0.0006605843338207684, -0.0037955227817987325]","[0.00034503559057685873, 0.0006486746057795534]"
B0/seed1/stage2/Drishti_GS/pair05,1,2,Drishti_GS,5,P4,True,0.10902247625145578,0.1087515220953142,-0.0002709541561415757,0.0004826994691167208,"[0.0002960286998713313, -0.0034749594570990805]","[0.0003667953842325655, 0.0005986035540009871]"
B0/seed1/stage2/Drishti_GS/pair06,1,2,Drishti_GS,6,P0,False,0.10902247625145578,0.10867344128541474,-0.0003490349660410369,0.0002475450972569959,"[0.008198014272956744, -0.009695158899158285]","[-0.00020759672471837298, 0.0007026869192322538]"
B0/seed1/stage2/Drishti_GS/pair06,1,2,Drishti_GS,6,P1,False,0.10902247625145578,0.10867344128541474,-0.0003490349660410369,0.0002475450972569959,"[0.008198014272956744, -0.009695158899158285]","[-0.00020759672471837298, 0.0007026869192322538]"
B0/seed1/stage2/Drishti_GS/pair06,1,2,Drishti_GS,6,P2,False,0.10902247625145578,0.10867782464962057,-0.00034465160183520804,0.00029869025494533297,"[0.0013152744744763245, -0.005868056661185395]","[0.00010201339712123669, 0.0004953671127694292]"
B0/seed1/stage2/Drishti_GS/pair06,1,2,Drishti_GS,6,P3,False,0.10902247625145578,0.10873482723791267,-0.000287649013543112,0.0003510655047420652,"[0.0007820160385464403, -0.004148081880708143]","[0.0002458414571467893, 0.00045628955233745216]"
B0/seed1/stage2/Drishti_GS/pair06,1,2,Drishti_GS,6,P4,True,0.10902247625145578,0.10874141931833914,-0.00028105693311664126,0.00034509369726110073,"[0.0006164588338758437, -0.00380602890039361]","[0.0002430418662656697, 0.00044714552825653175]"
B0/seed1/stage2/Drishti_GS/pair07,1,2,Drishti_GS,7,P0,False,0.10902247625145578,0.10848678822284318,-0.0005356880286126048,0.00018866608954803965,"[0.011209652664091463, -0.01828461507933432]","[-0.0006451659438931889, 0.0010224981229891572]"
B0/seed1/stage2/Drishti_GS/pair07,1,2,Drishti_GS,7,P1,False,0.10902247625145578,0.10848678822284318,-0.0005356880286126048,0.00018866608954803965,"[0.011209652664091463, -0.01828461507933432]","[-0.0006451659438931889, 0.0010224981229891572]"
B0/seed1/stage2/Drishti_GS/pair07,1,2,Drishti_GS,7,P2,False,0.10902247625145578,0.10878507424753905,-0.00023740200391672572,0.00013096569013815174,"[0.0026868262174216673, -0.006493365845887222]","[-0.0001542565229187831, 0.0004161879031950866]"
B0/seed1/stage2/Drishti_GS/pair07,1,2,Drishti_GS,7,P3,False,0.10902247625145578,0.10883165322554406,-0.00019082302591172384,0.0002604479585015529,"[0.0008553488694301725, -0.00394659719240309]","[0.00014030027114686483, 0.00038059564585624095]"
B0/seed1/stage2/Drishti_GS/pair07,1,2,Drishti_GS,7,P4,True,0.10902247625145578,0.10882020972449857,-0.0002022665269572066,0.00023523120655166707,"[0.0006237627030007964, -0.0035447015712661845]","[0.00013087057830996063, 0.0003395918347933735]"
B0/seed2/stage1/RIM_ONE_r3/pair00,2,1,RIM_ONE_r3,0,P0,False,0.14376770411204642,0.14401587018729756,0.00024816607525113277,0.0005351537385601679,"[0.0003275623798582039, 0.02113384041107813]","[0.0007870598310606436, 0.0002832476460595812]"
B0/seed2/stage1/RIM_ONE_r3/pair00,2,1,RIM_ONE_r3,0,P1,False,0.14376770411204642,0.14401587018729756,0.00024816607525113277,0.0005351537385601679,"[0.0003275623798582039, 0.02113384041107813]","[0.0007870598310606436, 0.0002832476460595812]"
B0/seed2/stage1/RIM_ONE_r3/pair00,2,1,RIM_ONE_r3,0,P2,False,0.14376770411204642,0.14416995447850944,0.0004022503664630195,0.0003045066113502859,"[0.007617343908628227, 0.009079493259193328]","[0.00010629173524745461, 0.0005027214874531172]"
B0/seed2/stage1/RIM_ONE_r3/pair00,2,1,RIM_ONE_r3,0,P3,False,0.14376770411204642,0.1442478043537442,0.000480100241697784,0.00030245779214799207,"[0.00877490629812483, 0.009205458028149427]","[7.069410509286111e-05, 0.000534221479203123]"
B0/seed2/stage1/RIM_ONE_r3/pair00,2,1,RIM_ONE_r3,0,P4,True,0.14376770411204642,0.1441043723705877,0.0003366682585412839,0.0002996254039612234,"[0.007021470518236983, 0.00844665899577357]","[7.003385712245347e-05, 0.0005292169507999933]"
B0/seed2/stage1/RIM_ONE_r3/pair01,2,1,RIM_ONE_r3,1,P0,False,0.14376770411204642,0.14420450903544552,0.00043680492339909227,0.00029940974134567977,"[0.0013586111680035096, 0.017968523426349803]","[0.0007249712365041683, -0.00012615175381269772]"
B0/seed2/stage1/RIM_ONE_r3/pair01,2,1,RIM_ONE_r3,1,P1,False,0.14376770411204642,0.14420450903544552,0.00043680492339909227,0.00029940974134567977,"[0.0013586111680035096, 0.017968523426349803]","[0.0007249712365041683, -0.00012615175381269772]"
B0/seed2/stage1/RIM_ONE_r3/pair01,2,1,RIM_ONE_r3,1,P2,False,0.14376770411204642,0.14431987640857752,0.0005521722965310949,-1.9756340047361043e-05,"[0.00780655918284201, 0.00543213643775331]","[-5.690037423555783e-05, 1.738769414083574e-05]"
B0/seed2/stage1/RIM_ONE_r3/pair01,2,1,RIM_ONE_r3,1,P3,False,0.14376770411204642,0.14447171373099274,0.0007040096189463163,-5.545847203880516e-05,"[0.00995700307093439, 0.005744749056091791]","[-7.578971977018067e-05, -3.512722430754067e-05]"
B0/seed2/stage1/RIM_ONE_r3/pair01,2,1,RIM_ONE_r3,1,P4,True,0.14376770411204642,0.14431330135740617,0.0005455972453597413,-5.388459760002906e-05,"[0.008062007747975164, 0.004752634541833722]","[-0.00011317602088334322, 5.406825683285099e-06]"
B0/seed2/stage1/RIM_ONE_r3/pair02,2,1,RIM_ONE_r3,2,P0,False,0.14376770411204642,0.14414823374178995,0.00038052962974352567,0.0002634152123778266,"[-0.0003456988595951227, 0.020233880749529365]","[0.0008080337824555306, -0.00028120335769987737]"
B0/seed2/stage1/RIM_ONE_r3/pair02,2,1,RIM_ONE_r3,2,P1,False,0.14376770411204642,0.14414823374178995,0.00038052962974352567,0.0002634152123778266,"[-0.0003456988595951227, 0.020233880749529365]","[0.0008080337824555306, -0.00028120335769987737]"
B0/seed2/stage1/RIM_ONE_r3/pair02,2,1,RIM_ONE_r3,2,P2,False,0.14376770411204642,0.14418221348484422,0.0004145093727978,0.00022808890058267917,"[0.004133908838328981, 0.009719930733426252]","[0.0003436249359334287, 0.00011255286523192964]"
B0/seed2/stage1/RIM_ONE_r3/pair02,2,1,RIM_ONE_r3,2,P3,False,0.14376770411204642,0.1443607636683518,0.0005930595563053698,0.00019012426620179657,"[0.0067805401696583445, 0.009686591895004204]","[0.0003294243357531146, 5.082419665047855e-05]"
B0/seed2/stage1/RIM_ONE_r3/pair02,2,1,RIM_ONE_r3,2,P4,True,0.14376770411204642,0.14412873731199027,0.00036103319994384986,0.00018471150482068932,"[0.0038510557803761447, 0.00856295747091973]","[0.0002860496679687463, 8.337334167263233e-05]"
B0/seed2/stage1/RIM_ONE_r3/pair03,2,1,RIM_ONE_r3,3,P0,False,0.14376770411204642,0.14377643907654786,8.734964501433407e-06,0.0001401039851353092,"[-0.0019884555277174254, 0.006284368813801788]","[0.00019874844563860794, 8.145952463189943e-05]"
B0/seed2/stage1/RIM_ONE_r3/pair03,2,1,RIM_ONE_r3,3,P1,False,0.14376770411204642,0.14377643907654786,8.734964501433407e-06,0.0001401039851353092,"[-0.0019884555277174254, 0.006284368813801788]","[0.00019874844563860794, 8.145952463189943e-05]"
B0/seed2/stage1/RIM_ONE_r3/pair03,2,1,RIM_ONE_r3,3,P2,False,0.14376770411204642,0.1438377019631488,6.999785110237133e-05,-0.0003600898942991426,"[0.001243509503978224, -0.0002485661608953027]","[-0.0003398326120463979, -0.0003803471765517763]"
B0/seed2/stage1/RIM_ONE_r3/pair03,2,1,RIM_ONE_r3,3,P3,False,0.14376770411204642,0.14387058875771383,0.00010288464566740596,-0.00038175375395355093,"[0.0017925098363744674, -0.00030352851058734753]","[-0.00036520700999098654, -0.00039830049791622635]"
B0/seed2/stage1/RIM_ONE_r3/pair03,2,1,RIM_ONE_r3,3,P4,True,0.14376770411204642,0.14383533840759888,6.763429555245448e-05,-0.0003885173466350311,"[0.0013575625807975555, -0.0004922670597767853]","[-0.0003612482195479716, -0.00041578647372209065]"
B0/seed2/stage1/RIM_ONE_r3/pair04,2,1,RIM_ONE_r3,4,P0,False,0.14376770411204642,0.14375593399498712,-1.1770117059300977e-05,0.0005634132989275065,"[-0.003590532056638729, 0.013459703386976885]","[0.0008272772849131638, 0.00029954931294173814]"
B0/seed2/stage1/RIM_ONE_r3/pair04,2,1,RIM_ONE_r3,4,P1,False,0.14376770411204642,0.14375593399498712,-1.1770117059300977e-05,0.0005634132989275065,"[-0.003590532056638729, 0.013459703386976885]","[0.0008272772849131638, 0.00029954931294173814]"
B0/seed2/stage1/RIM_ONE_r3/pair04,2,1,RIM_ONE_r3,4,P2,False,0.14376770411204642,0.1438910432171315,0.00012333910508507961,0.00025989886145139085,"[0.002544477624987662, 0.002816030888601828]","[0.00017292779305166928, 0.0003468699298510014]"
B0/seed2/stage1/RIM_ONE_r3/pair04,2,1,RIM_ONE_r3,4,P3,False,0.14376770411204642,0.1439173602166692,0.00014965610462278067,0.0002751969242681396,"[0.002583040081734822, 0.002975006151852644]","[0.00022241877814688227, 0.0003279750703893969]"
B0/seed2/stage1/RIM_ONE_r3/pair04,2,1,RIM_ONE_r3,4,P4,True,0.14376770411204642,0.14388627041588675,0.0001185663038403284,0.00026404525734924356,"[0.0027620769539753454, 0.0027190146701405737]","[0.00017366359457471336, 0.00035442692012377375]"
B0/seed2/stage1/RIM_ONE_r3/pair05,2,1,RIM_ONE_r3,5,P0,False,0.14376770411204642,0.1436634923797072,-0.00010421173233921,0.0006867470906680717,"[-0.009216179899796506, 0.021766906514440576]","[0.0013552397887444112, 1.8254392591732227e-05]"
B0/seed2/stage1/RIM_ONE_r3/pair05,2,1,RIM_ONE_r3,5,P1,False,0.14376770411204642,0.1436634923797072,-0.00010421173233921,0.0006867470906680717,"[-0.009216179899796506, 0.021766906514440576]","[0.0013552397887444112, 1.8254392591732227e-05]"
B0/seed2/stage1/RIM_ONE_r3/pair05,2,1,RIM_ONE_r3,5,P2,False,0.14376770411204642,0.1437174390731792,-5.0265038867236544e-05,0.0003933319098260446,"[-0.0033518264606398063, 0.008000016221675788]","[0.0006259976701812331, 0.00016066614947096713]"
B0/seed2/stage1/RIM_ONE_r3/pair05,2,1,RIM_ONE_r3,5,P3,False,0.14376770411204642,0.14387765528146435,0.00010995116941792116,0.00039982974555463624,"[-0.0010798961742410906, 0.008179003007992791]","[0.0006218379582686451, 0.00017782153284073843]"
B0/seed2/stage1/RIM_ONE_r3/pair05,2,1,RIM_ONE_r3,5,P4,True,0.14376770411204642,0.14365195317733315,-0.0001157509347132768,0.0004248903309355123,"[-0.003903112362541483, 0.007030926552281991]","[0.0006209945398928385, 0.00022878612197818615]"
B0/seed2/stage1/RIM_ONE_r3/pair06,2,1,RIM_ONE_r3,6,P0,False,0.14376770411204642,0.14389149650241193,0.00012379239036550138,0.000580118948372288,"[-0.006746113891832328, 0.026506553044412184]","[0.0012363048155572542, -7.606691881267835e-05]"
B0/seed2/stage1/RIM_ONE_r3/pair06,2,1,RIM_ONE_r3,6,P1,False,0.14376770411204642,0.14389149650241193,0.00012379239036550138,0.000580118948372288,"[-0.006746113891832328, 0.026506553044412184]","[0.0012363048155572542, -7.606691881267835e-05]"
B0/seed2/stage1/RIM_ONE_r3/pair06,2,1,RIM_ONE_r3,6,P2,False,0.14376770411204642,0.14412064807028088,0.00035294395823445845,0.00025111390590948357,"[0.0026722363191753473, 0.011028833615868483]","[0.00032013266763353254, 0.0001820951441854346]"
B0/seed2/stage1/RIM_ONE_r3/pair06,2,1,RIM_ONE_r3,6,P3,False,0.14376770411204642,0.14432866344035394,0.0005609593283075198,0.00021873757749657496,"[0.005938846087974348, 0.010789479836337934]","[0.00030441966370131635, 0.0001330554912919446]"
B0/seed2/stage1/RIM_ONE_r3/pair06,2,1,RIM_ONE_r3,6,P4,True,0.14376770411204642,0.14409372011954424,0.0003260160074978202,0.00019684673581865653,"[0.0029216391849555823, 0.009883649920364834]","[0.00024705067701658034, 0.0001466427946207327]"
B0/seed2/stage1/RIM_ONE_r3/pair07,2,1,RIM_ONE_r3,7,P0,False,0.14376770411204642,0.14371969439817603,-4.800971387039499e-05,0.0006290088238519731,"[-0.010071166998829817, 0.025603515783830355]","[0.0014035096815175896, -0.0001454920338136434]"
B0/seed2/stage1/RIM_ONE_r3/pair07,2,1,RIM_ONE_r3,7,P1,False,0.14376770411204642,0.14371969439817603,-4.800971387039499e-05,0.0006290088238519731,"[-0.010071166998829817, 0.025603515783830355]","[0.0014035096815175896, -0.0001454920338136434]"
B0/seed2/stage1/RIM_ONE_r3/pair07,2,1,RIM_ONE_r3,7,P2,False,0.14376770411204642,0.14386117288916786,9.346877712143598e-05,0.0002703701561267424,"[-0.002377238777205637, 0.009433490713370074]","[0.0005286416276223393, 1.2098684631145495e-05]"
B0/seed2/stage1/RIM_ONE_r3/pair07,2,1,RIM_ONE_r3,7,P3,False,0.14376770411204642,0.14407357187816494,0.0003058677661185172,0.00023293349310815614,"[0.0010277577999173726, 0.009275281522867829]","[0.00048317790457419463, -1.7310918357882343e-05]"
B0/seed2/stage1/RIM_ONE_r3/pair07,2,1,RIM_ONE_r3,7,P4,True,0.14376770411204642,0.14383319703021458,6.549291816815295e-05,0.00027370346121557976,"[-0.002201334319997139, 0.008265734013307435]","[0.0004809379681988135, 6.646895423245702e-05]"
B0/seed2/stage2/Drishti_GS/pair00,2,2,Drishti_GS,0,P0,False,0.11140835720690667,0.11190782097905028,0.0004994637721436046,-0.001417510079997908,"[0.019218288250470117, -0.011390050128361029]","[-0.002135021433270601, -0.000699998726725104]"
B0/seed2/stage2/Drishti_GS/pair00,2,2,Drishti_GS,0,P1,False,0.11140835720690667,0.11190782097905028,0.0004994637721436046,-0.001417510079997908,"[0.019218288250470117, -0.011390050128361029]","[-0.002135021433270601, -0.000699998726725104]"
B0/seed2/stage2/Drishti_GS/pair00,2,2,Drishti_GS,0,P2,False,0.11140835720690667,0.11179051698401415,0.0003821597771074825,-9.626115518324152e-05,"[0.006483024806348547, 0.0006281152716637317]","[-0.0002319628544643626, 3.944054409787956e-05]"
B0/seed2/stage2/Drishti_GS/pair00,2,2,Drishti_GS,0,P3,False,0.11140835720690667,0.11189115138982651,0.00048279418291984066,-4.320067126495353e-05,"[0.007542692961244102, 0.0020244061513308154]","[-0.0001822824366652931, 9.588109413538604e-05]"
B0/seed2/stage2/Drishti_GS/pair00,2,2,Drishti_GS,0,P4,True,0.11140835720690667,0.11173521884611987,0.000326861639213194,-0.00025918470645025504,"[0.005750139267208021, -0.0007900164408627952]","[-0.000435836422075897, -8.253299082450205e-05]"
B0/seed2/stage2/Drishti_GS/pair01,2,2,Drishti_GS,1,P0,False,0.11140835720690667,0.1120344766444816,0.000626119437574929,-0.0006994859407754017,"[0.015691668734574615, -0.005187752398062628]","[-0.0011896341015712464, -0.00020933777997955705]"
B0/seed2/stage2/Drishti_GS/pair01,2,2,Drishti_GS,1,P1,False,0.11140835720690667,0.1120344766444816,0.000626119437574929,-0.0006994859407754017,"[0.015691668734574615, -0.005187752398062628]","[-0.0011896341015712464, -0.00020933777997955705]"
B0/seed2/stage2/Drishti_GS/pair01,2,2,Drishti_GS,1,P2,False,0.11140835720690667,0.11175328839981533,0.00034493119290865404,-2.0110598955569436e-05,"[0.005825971556805198, 0.001105474223049574]","[-0.00011736961266706203, 7.714841475592316e-05]"
B0/seed2/stage2/Drishti_GS/pair01,2,2,Drishti_GS,1,P3,False,0.11140835720690667,0.11196318559932121,0.0005548283924145386,-2.0047864320082986e-05,"[0.007752928056042663, 0.002371050223339388]","[-0.0001486579415110878, 0.0001085622128708108]"
B0/seed2/stage2/Drishti_GS/pair01,2,2,Drishti_GS,1,P4,True,0.11140835720690667,0.11178669567024274,0.0003783384633360698,-0.00012036100183154819,"[0.005558271932986636, 0.0004205562390789952]","[-0.00023438879121606693, -6.333212447029446e-06]"
B0/seed2/stage2/Drishti_GS/pair02,2,2,Drishti_GS,2,P0,False,0.11140835720690667,0.11191464523833286,0.0005062880314261886,0.0009269008952371705,"[-0.004628073693097257, 0.014185736355191214]","[0.0013119130480196972, 0.0005418887424545327]"
B0/seed2/stage2/Drishti_GS/pair02,2,2,Drishti_GS,2,P1,False,0.11140835720690667,0.11191464523833286,0.0005062880314261886,0.0009269008952371705,"[-0.004628073693097257, 0.014185736355191214]","[0.0013119130480196972, 0.0005418887424545327]"
B0/seed2/stage2/Drishti_GS/pair02,2,2,Drishti_GS,2,P2,False,0.11140835720690667,0.11177318448934326,0.00036482728243658613,0.0006007419307990647,"[-0.0016483302963393731, 0.007514997649720301]","[0.0008000424414469354, 0.000401441420151305]"
B0/seed2/stage2/Drishti_GS/pair02,2,2,Drishti_GS,2,P3,False,0.11140835720690667,0.11208570045618974,0.0006773432492830633,0.0004342990098357147,"[0.002003731062936054, 0.008858883331505474]","[0.0005582869741455054, 0.0003103110455258129]"
B0/seed2/stage2/Drishti_GS/pair02,2,2,Drishti_GS,2,P4,True,0.11140835720690667,0.11177588340055926,0.000367526193652587,0.0005554568759551515,"[-0.0014880071466040201, 0.0075018841150112925]","[0.0007467020684166492, 0.00036421168349365374]"
B0/seed2/stage2/Drishti_GS/pair03,2,2,Drishti_GS,3,P0,False,0.11140835720690667,0.11181460376815765,0.00040624656125097525,-0.0016546537927507599,"[0.017979186462037, -0.013737740418474809]","[-0.002408145644785087, -0.0009011619407164329]"
