batch_id,seed,stage_index,domain,pair_index,candidate,primary,panel,class_id,mode,pixels,old_correct_pixels,CE_delta,Dice_delta,old_KL_delta
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,previous,0,1,1119863,1076252,8.61722420533173e-05,-3.600183785312794e-06,-0.00019847546528883875
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,previous,1,0,100406,9784,-0.018613909602912315,0.0004514337230852039,-0.021488414335999906
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,previous,1,1,119769,44140,-0.0020206967010856225,-0.000126374656342354,-0.001256747932407265
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,previous,2,0,26125,10279,0.0031577116822276707,-0.0006239344136861336,-0.0013482155940173213
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,previous,2,1,36092,10008,0.00786617317594196,0.0001853006376971722,0.00025966068823923827
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,current,0,0,1160289,1111266,3.4184830792222815e-05,-4.330034591992771e-07,0.00016745650719007799
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,current,0,1,952668,848242,0.0005328605696741096,-4.576828661617682e-05,-0.0016935359357825863
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,current,1,0,41082,8363,0.009070126520009936,-0.00020076914372357813,-0.005407096871849593
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,current,1,1,115679,55701,0.002153580406404565,-9.20666006123394e-05,-0.0007738913014523341
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,current,2,0,33508,16135,0.011129407991523621,-0.00017026097852002042,0.002106098921317745
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,current,2,1,56070,16507,0.006558345436681989,0.001488148298503189,0.003247160650644787
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,train_labeled,0,0,1088216,1053535,-2.1546589423998216e-05,5.0701327967139775e-06,0.00013212934501460882
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,train_labeled,0,1,1047141,990719,2.5048826486219478e-05,-3.381084208164964e-06,-0.00037756285826839875
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,train_labeled,1,0,32718,8075,-0.0006583845538035704,1.680346504273622e-05,-0.0011584905399948386
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,train_labeled,1,1,147563,66736,0.00017438043254230928,-0.00010576788056904096,0.00014858915809023987
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,train_labeled,2,0,17467,7011,0.00037936187312659353,-0.0007682396829590266,-0.0035532921287314556
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P2,False,train_labeled,2,1,26191,8239,-0.0032334245058888156,0.0014535355824268903,-0.0021455603124442835
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,previous,0,0,957041,927068,2.5151974519629222e-05,-1.5711940252183254e-06,0.00010588121456711619
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,previous,0,1,1119863,1076252,0.00010986793097383235,-2.2501118399631537e-06,0.00014657540105300626
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,previous,1,0,100406,9784,0.00043936236364316983,0.0005064678676577339,-0.009476300871396504
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,previous,1,1,119769,44140,0.0023567006528542045,-4.944763677316999e-05,0.0010656111778435395
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,previous,2,0,26125,10279,0.0008315913987582135,-0.0004054879954151769,-0.0008929553062165807
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,previous,2,1,36092,10008,0.012584318238638481,0.00012971668086858568,0.0017507495631761127
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,current,0,0,1160289,1111266,6.667130786454367e-05,1.7320100962336937e-06,0.00013378659939977666
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,current,0,1,952668,848242,0.0007597592442114831,-5.061458266031327e-05,-0.00116856862521586
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,current,1,0,41082,8363,0.028328544192680383,-0.0006694621459661931,-0.0009139566351148432
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,current,1,1,115679,55701,0.00502696975699779,-0.0001726369300562025,0.0015224013745807063
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,current,2,0,33508,16135,0.024339934585398737,-4.864136020499288e-05,0.013551179234017052
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,current,2,1,56070,16507,0.023876747148418254,0.0011990650836382066,0.010934310821726356
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,train_labeled,0,0,1088216,1053535,-2.7447223320884243e-05,5.5310514147643985e-06,8.938816370640534e-05
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,train_labeled,0,1,1047141,990719,-1.5107708334002878e-07,4.347074865074241e-06,-4.9451063681482665e-05
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,train_labeled,1,0,32718,8075,7.51780448298156e-05,-3.3608545777386034e-05,0.00014294426552530215
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,train_labeled,1,1,147563,66736,2.118520960642245e-05,-4.2304520176394966e-05,0.0011571306884545773
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,train_labeled,2,0,17467,7011,-1.7026289270583028e-05,-0.0004726656535217755,-0.002365932865669107
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P3,False,train_labeled,2,1,26191,8239,-0.002813536444306375,0.0010973342008834264,-0.0007223612554684289
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,previous,0,0,957041,927068,1.3267194829674062e-05,-2.6186594481725223e-06,-7.030969989019198e-05
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,previous,0,1,1119863,1076252,0.00010490331930176205,-4.950259361646836e-06,-0.00013889501501140877
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,previous,1,0,100406,9784,-0.008422136624631094,0.0005064678676577339,-0.01778133705930074
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,previous,1,1,119769,44140,-0.001088604039570562,5.493918742494053e-06,-0.0013192699732043067
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,previous,2,0,26125,10279,0.002245808138348737,-0.000561513524509949,-0.0011151404186929836
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,previous,2,1,36092,10008,0.01399152493342859,0.0001111875078531055,2.8100429130484272e-05
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,current,0,0,1160289,1111266,3.4006111701501834e-05,1.299008133281987e-06,-1.2150332571181366e-05
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,current,0,1,952668,848242,0.0006451234308201825,-5.546092507924261e-05,-0.0017629120807010068
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,current,1,0,41082,8363,0.02626995503082874,-0.0006917889544476585,-0.0043778753728194175
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,current,1,1,115679,55701,0.003739654075450405,-0.00010933072402496968,-0.0005634352886891847
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,current,2,0,33508,16135,0.024124336907853206,-0.00017026097852002042,0.012869725981418778
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,current,2,1,56070,16507,0.023587116132622654,0.0010889027528865336,0.009399698008177193
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,train_labeled,0,0,1088216,1053535,-2.878647570696974e-05,7.835638141440171e-06,1.5887559065008716e-06
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,train_labeled,0,1,1047141,990719,-3.66708821676609e-08,2.898054085376245e-06,-0.00023215810223331523
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,train_labeled,1,0,32718,8075,-0.00022327635945740276,-1.680400359804768e-05,-0.0012531007164457986
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,train_labeled,1,1,147563,66736,2.1518396374292648e-05,-3.525352312205854e-05,4.741454107448639e-06
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,train_labeled,2,0,17467,7011,-1.9822900791166553e-05,-0.0004726656535217755,-0.0030941451152683985
B0/seed0/stage1/RIM_ONE_r3/pair04,0,1,RIM_ONE_r3,4,P4,True,train_labeled,2,1,26191,8239,-0.0028240992468326898,0.0011795533212379805,-0.0019072068785442875
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,previous,0,0,957041,927068,6.600657046287872e-08,3.1423732567148477e-06,7.78287761638019e-05
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,previous,0,1,1119863,1076252,0.00022706090425496372,-2.430174164125276e-05,-0.0012803618040415632
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,previous,1,0,100406,9784,-0.0898376736016182,0.0010675835021246582,-0.06793407414810204
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,previous,1,1,119769,44140,-0.018382782148716803,-0.00012087952709738392,-0.006800899632321666
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,previous,2,0,26125,10279,-0.031118150231759678,0.0048458435419089785,-0.006437357352847672
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,previous,2,1,36092,10008,-0.02659674324221717,0.002256618671600652,-0.00038651399857525526
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,current,0,0,1160289,1111266,4.9702004521839926e-05,-2.1650210371149115e-06,4.025402661422817e-05
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,current,0,1,952668,848242,0.001207173762939634,-0.0001152362948937391,-0.006024544395309084
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,current,1,0,41082,8363,-0.022804718980186323,0.00022300700460653466,-0.03229025881812708
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,current,1,1,115679,55701,0.0014195884907082235,-0.0005871764238210009,-0.003755625185599243
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,current,2,0,33508,16135,0.017738996649252492,0.0033473262903118695,0.021520029394048734
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,current,2,1,56070,16507,0.03302829595321288,0.0018321196545150187,0.016279941463000824
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,train_labeled,0,0,1088216,1053535,1.9306590275987995e-06,9.218461446414139e-07,9.017841345981825e-05
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,train_labeled,0,1,1047141,990719,0.00015879135966230876,-4.3955867908174184e-05,-0.0011335837407955296
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,train_labeled,1,0,32718,8075,-0.005354381804823338,0.00036955187049425575,-0.0007487958980927356
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,train_labeled,1,1,147563,66736,0.0005514917469490455,-0.00025740676749108626,-0.0003091549167121288
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,train_labeled,2,0,17467,7011,-0.014813237345875252,0.008104810986395594,-0.00801367103315187
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P0,False,train_labeled,2,1,26191,8239,-0.009285639842043114,0.0036408908819807184,-0.00309064274597759
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,previous,0,0,957041,927068,6.600657046287872e-08,3.1423732567148477e-06,7.78287761638019e-05
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,previous,0,1,1119863,1076252,0.00022706090425496372,-2.430174164125276e-05,-0.0012803618040415632
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,previous,1,0,100406,9784,-0.0898376736016182,0.0010675835021246582,-0.06793407414810204
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,previous,1,1,119769,44140,-0.018382782148716803,-0.00012087952709738392,-0.006800899632321666
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,previous,2,0,26125,10279,-0.031118150231759678,0.0048458435419089785,-0.006437357352847672
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,previous,2,1,36092,10008,-0.02659674324221717,0.002256618671600652,-0.00038651399857525526
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,current,0,0,1160289,1111266,4.9702004521839926e-05,-2.1650210371149115e-06,4.025402661422817e-05
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,current,0,1,952668,848242,0.001207173762939634,-0.0001152362948937391,-0.006024544395309084
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,current,1,0,41082,8363,-0.022804718980186323,0.00022300700460653466,-0.03229025881812708
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,current,1,1,115679,55701,0.0014195884907082235,-0.0005871764238210009,-0.003755625185599243
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,current,2,0,33508,16135,0.017738996649252492,0.0033473262903118695,0.021520029394048734
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,current,2,1,56070,16507,0.03302829595321288,0.0018321196545150187,0.016279941463000824
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,train_labeled,0,0,1088216,1053535,1.9306590275987995e-06,9.218461446414139e-07,9.017841345981825e-05
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,train_labeled,0,1,1047141,990719,0.00015879135966230876,-4.3955867908174184e-05,-0.0011335837407955296
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,train_labeled,1,0,32718,8075,-0.005354381804823338,0.00036955187049425575,-0.0007487958980927356
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,train_labeled,1,1,147563,66736,0.0005514917469490455,-0.00025740676749108626,-0.0003091549167121288
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,train_labeled,2,0,17467,7011,-0.014813237345875252,0.008104810986395594,-0.00801367103315187
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P1,False,train_labeled,2,1,26191,8239,-0.009285639842043114,0.0036408908819807184,-0.00309064274597759
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,previous,0,0,957041,927068,-3.957006893240411e-05,3.666100215182766e-06,8.50718525908789e-05
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,previous,0,1,1119863,1076252,0.00010335343079892478,-1.6651066458761576e-05,-0.0010607047509405554
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,previous,1,0,100406,9784,-0.07846129253190526,0.0007155604640055602,-0.06250089855017116
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,previous,1,1,119769,44140,-0.013451521250396947,-0.00029125301451948804,-0.007156351141061723
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,previous,2,0,26125,10279,-0.030321969069525112,0.0048458435419089785,-0.00644500411886284
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,previous,2,1,36092,10008,-0.026551881470261662,0.002238157590011447,-0.0008012957852188141
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,current,0,0,1160289,1111266,-6.977368287450908e-06,2.1650116850402412e-06,4.661863320776227e-05
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,current,0,1,952668,848242,0.0009158257409505599,-9.04636639904588e-05,-0.005721529691698812
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,current,1,0,41082,8363,-0.009800418650364406,-0.0004685539883642065,-0.02832687035776571
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,current,1,1,115679,55701,0.004966728218427363,-0.0008925139159553508,-0.0030202057762060974
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,current,2,0,33508,16135,0.022980180529169836,0.0033473262903118695,0.024674347983419942
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,current,2,1,56070,16507,0.03804875831073051,0.001818364457477406,0.017675283595613767
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,train_labeled,0,0,1088216,1053535,-3.058412213024185e-05,9.679299886822257e-06,9.652821060146533e-05
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,train_labeled,0,1,1047141,990719,3.8095276981040677e-05,-1.0626341202746303e-05,-0.0010025864887623914
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,train_labeled,1,0,32718,8075,-0.00414303080740952,0.00021840304766174157,-0.001524479102161358
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,train_labeled,1,1,147563,66736,0.0010077806850166127,-0.0003420620301712862,-0.0011635759372686794
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,train_labeled,2,0,17467,7011,-0.015116364172713781,0.008396746993848958,-0.008661888189776867
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P2,False,train_labeled,2,1,26191,8239,-0.009624430945932017,0.003968305356158552,-0.003618368716964082
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,previous,0,0,957041,927068,-5.3105030101415623e-05,3.666100215182766e-06,0.00018265403957640203
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,previous,0,1,1119863,1076252,7.729130103047155e-05,-1.4400890066323946e-05,-0.001001790194593788
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,previous,1,0,100406,9784,-0.08282113047629736,0.0008805920256514943,-0.06738020075708562
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,previous,1,1,119769,44140,-0.01460149864991056,8.240325622588252e-05,-0.007451805574037795
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,previous,2,0,26125,10279,-0.020516277405760563,0.002551769602786358,-0.004261989973120328
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,previous,2,1,36092,10008,-0.024207237279096905,0.0013143500573198352,-0.0013188596824085241
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,current,0,0,1160289,1111266,-2.4071183927526496e-05,3.031013740550925e-06,0.00012647346065786103
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,current,0,1,952668,848242,0.0009112285584888802,-9.315628256967301e-05,-0.005956777488728582
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,current,1,0,41082,8363,-0.006156357303922277,-0.0005131950944858854,-0.029767248542989844
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,current,1,1,115679,55701,0.0033101358118017288,-0.000379869453811188,-0.0037081528046529755
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,current,2,0,33508,16135,0.03822997597193645,0.0018698782175603501,0.034573615996102536
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,current,2,1,56070,16507,0.052932604725716814,0.0008271889172211111,0.022218892913150157
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,train_labeled,0,0,1088216,1053535,-4.278631315931484e-05,1.2905691608833258e-05,0.0001533754676328325
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,train_labeled,0,1,1047141,990719,-1.604957711349997e-07,-1.449033305678249e-06,-0.0010064391442742293
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,train_labeled,1,0,32718,8075,-0.004945822873396066,0.000386343493866792,-0.0023033395574263427
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,train_labeled,1,1,147563,66736,4.1477143174734055e-05,-4.9355614712087714e-05,-0.0013915083367563863
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,train_labeled,2,0,17467,7011,-0.008770940685862816,0.004240038796154089,-0.004609219340791504
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P3,False,train_labeled,2,1,26191,8239,-0.005140251928265505,0.0018642741054301082,-0.001992437305237127
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,previous,0,0,957041,927068,-5.278985168284678e-05,3.666100215182766e-06,-0.00011111384070972008
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,previous,0,1,1119863,1076252,7.24031838653938e-05,-1.3950855998201561e-05,-0.001013259321739346
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,previous,1,0,100406,9784,-0.08379948216839495,0.0009025934652265866,-0.06789840108606171
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,previous,1,1,119769,44140,-0.014523652484644156,0.00010437545856689656,-0.007331313408094342
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,previous,2,0,26125,10279,-0.020910014801523324,0.002644933575765007,-0.004235408908593197
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,previous,2,1,36092,10008,-0.025215430873311018,0.0013328406976806928,-0.0009581027753629012
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,current,0,0,1160289,1111266,-2.181261086035141e-05,3.031013740550925e-06,-8.877493876502385e-05
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,current,0,1,952668,848242,0.0009133165791329334,-9.154070970440742e-05,-0.005878097486369915
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,current,1,0,41082,8363,-0.005043213648352918,-0.0005131950944858854,-0.029376590630488586
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,current,1,1,115679,55701,0.003505716368430445,-0.0004086576357841265,-0.0035134499372402317
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,current,2,0,33508,16135,0.03810530077224339,0.0019183735007559655,0.034544786710504205
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,current,2,1,56070,16507,0.05242579639823841,0.0008271889172211111,0.02230836417334814
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,train_labeled,0,0,1088216,1053535,-4.2315091573499886e-05,1.3366603015207978e-05,4.599729987231349e-06
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,train_labeled,0,1,1047141,990719,-1.1669184944718136e-07,-9.660217398232973e-07,-0.000990672133113879
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,train_labeled,1,0,32718,8075,-0.0049244208374739085,0.00040313457927909635,-0.0021540378353813727
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,train_labeled,1,1,147563,66736,4.0721821400635516e-05,-4.9355614712087714e-05,-0.0012721696525620496
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,train_labeled,2,0,17467,7011,-0.008807131025049153,0.004357460365577381,-0.004508367169145933
B0/seed0/stage1/RIM_ONE_r3/pair05,0,1,RIM_ONE_r3,5,P4,True,train_labeled,2,1,26191,8239,-0.005169714469481335,0.0018642741054301082,-0.0017823269318404389
B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,P0,False,previous,0,0,957041,927068,-0.00014493786923418933,7.855896158037723e-06,0.000365560759104433
B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,P0,False,previous,0,1,1119863,1076252,-0.00041994874575895097,2.7900548886350407e-05,0.0007284741919271198
B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,P0,False,previous,1,0,100406,9784,0.0225566465496172,-0.0007382991045482568,0.0039828386702964735
B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,P0,False,previous,1,1,119769,44140,0.009178718715477263,0.0005820626939730955,-0.001677718964914643
B0/seed0/stage1/RIM_ONE_r3/pair06,0,1,RIM_ONE_r3,6,P0,False,previous,2,0,26125,10279,0.03884776896338216,-0.006739414851711478,0.008089479728348836
