batch_id,seed,stage_index,domain,pair_index,candidate,primary,norm,raw_norm,norm_ratio,zero_direction,direction_sha256,checkpoint_written,delta_sha256,optimizer_constructed,realized_delta_sha256,realized_step_norm,requested_step_norm,stateless,step_norm,step_valid
B0/seed0/stage2/Drishti_GS/pair03,0,2,Drishti_GS,3,P4,True,0.4396701778852482,0.640869041647953,0.6860530768574262,False,ab6fa92531c1e0c3a0dd921a50f99bdeebc0383864eeca0e482f55101c4597cb,False,87198cf368a1852e30713242085be5cb87a73441c2b27acd11a947edd7376e2c,False,01364ccde72c6620df332b2fe9404b3840cd59f015c2c7caffda1887b03dc4da,0.0009999999999999974,0.001,True,0.000999999999999999,True
B0/seed0/stage2/Drishti_GS/pair04,0,2,Drishti_GS,4,P0,False,1.8059999947906946,1.8059999947906946,1.0,False,6d6aa0f260ab48814aa6d009e30d1b02dcd81dbf963856612f03f4f1693a3740,False,f9b8cdf15aa4eed2d75893a1285bfc7c62195cf993de5ee2bcd09e15066563a8,False,d2e3743166681fc33994b06af92294cc0d75857a97689c53791e1ffe6e5daf44,0.0009999999999999937,0.001,True,0.001,True
B0/seed0/stage2/Drishti_GS/pair04,0,2,Drishti_GS,4,P1,False,1.8059999947906946,1.8059999947906946,1.0,False,6d6aa0f260ab48814aa6d009e30d1b02dcd81dbf963856612f03f4f1693a3740,False,f9b8cdf15aa4eed2d75893a1285bfc7c62195cf993de5ee2bcd09e15066563a8,False,d2e3743166681fc33994b06af92294cc0d75857a97689c53791e1ffe6e5daf44,0.0009999999999999937,0.001,True,0.001,True
B0/seed0/stage2/Drishti_GS/pair04,0,2,Drishti_GS,4,P2,False,0.9495023521835767,1.8059999947906946,0.5257488122493703,False,23fbbc928146d6132589ca1d2381864dee4625988f4c44590ac2b8180b9528d5,False,ba6e0f823014aa85f58665fba203bc6488c6e4ddf6b4931154f4df61560184db,False,be0a3fec0ab16fce0c3bba1a3bbb06b5ad5340dec57adaaa7ee598f4881be373,0.001000000000000004,0.001,True,0.0009999999999999998,True
B0/seed0/stage2/Drishti_GS/pair04,0,2,Drishti_GS,4,P3,False,0.8126286241074818,1.8059999947906946,0.449960479762715,False,c41ffd440b5a8c1d5c6bd1dbc6c6bc540baf4e4a84dd74a41846178bef7f03ac,False,3c7451f857bffc9931eecc2886f7b4dd923f86b3825397c954590f8e8bda8444,False,9559172b9cd724918506bb093a6fe259025dd2da9eae6ee8b32fcfcc6b6e0ad1,0.0010000000000000093,0.001,True,0.001,True
B0/seed0/stage2/Drishti_GS/pair04,0,2,Drishti_GS,4,P4,True,0.8123447189199773,1.8059999947906946,0.44980327866176073,False,20a17d7dfffd5e6d2a1a9aa56b7331ed7e359554cc479e46814725a42fb5202d,False,de8f7c664d4dd0a09a6cd4a724408e9ee3bde42fdd843c8ace081d58682fc97b,False,7c7aa1e24897b8a6d91eb14c991bd55d5b17c31f89825ea54090c8e140e42fdf,0.0010000000000000126,0.001,True,0.0009999999999999998,True
B0/seed0/stage2/Drishti_GS/pair05,0,2,Drishti_GS,5,P0,False,0.8776038859546096,0.8776038859546096,1.0,False,02c6e801d000bf18a946a6adacfa15d93da2f4958f905e9109b288f85370f935,False,171f41805dd1b61250875ec7d39fa42dd92e434ace4bedd79e15ac1f37a8851e,False,74e2d5b361ac60f64954e3115eb44e6e828d37ea5fcd8fe43247935f291d2b9a,0.001000000000000011,0.001,True,0.0010000000000000018,True
B0/seed0/stage2/Drishti_GS/pair05,0,2,Drishti_GS,5,P1,False,0.8776038859546096,0.8776038859546096,1.0,False,02c6e801d000bf18a946a6adacfa15d93da2f4958f905e9109b288f85370f935,False,171f41805dd1b61250875ec7d39fa42dd92e434ace4bedd79e15ac1f37a8851e,False,74e2d5b361ac60f64954e3115eb44e6e828d37ea5fcd8fe43247935f291d2b9a,0.001000000000000011,0.001,True,0.0010000000000000018,True
B0/seed0/stage2/Drishti_GS/pair05,0,2,Drishti_GS,5,P2,False,0.476706419679116,0.8776038859546096,0.5431908715406163,False,d57375eb0a9765abf76aeae81b33c41bc6e2079e5265b325832a031675ee4231,False,b0a2a774a853a155c5895716d7abb8b2f62dde30a9adae564742f5256b2d046e,False,b572ff94f0c0ac2bbd1115f8ba103db2fb0760e7ddadfd2ca64dbea46b92a7a7,0.001,0.001,True,0.0009999999999999994,True
B0/seed0/stage2/Drishti_GS/pair05,0,2,Drishti_GS,5,P3,False,0.3921507538662816,0.8776038859546096,0.4468425449594739,False,37c93ebbdc5eb5b4dba539e48e2ffd063f49b1758ba18560877eb144f07d78a8,False,6e158d764d825f8c2f7e8465875640474d16c931d61c0f1d5ea06c769d16f2d7,False,d97d58796a8571e25f1f2226dcb8ac64ef85cbec36b5cc3d3737b494246301bc,0.0009999999999999913,0.001,True,0.0009999999999999996,True
B0/seed0/stage2/Drishti_GS/pair05,0,2,Drishti_GS,5,P4,True,0.39122181559789126,0.8776038859546096,0.4457840511637452,False,68314f44e6af1f6479f3d88c028a69e8ac422caa3b02f3fbc7fc56d911cd1e66,False,ca8eb4c643acbfa2ab0aeab658862c75d6b2777e682fd45cae94a048df21842d,False,3e52528b7bcc77a3098bce571a81039ff73e2c04af04ab0531c8642787725aab,0.0010000000000000052,0.001,True,0.0010000000000000005,True
B0/seed0/stage2/Drishti_GS/pair06,0,2,Drishti_GS,6,P0,False,1.3199262041138053,1.3199262041138053,1.0,False,8847857970de234b94288542ae61d136a9ab9c382338261b083da7e5f7639c06,False,b1c149a28abb11f641d816bf8d58f8fea19954bb6b35f12ba6524d96361a6c34,False,1d9ccd52060bf633d35cdfb65b67aff809e58ecc91ca81424f10f235f468cab5,0.0009999999999999786,0.001,True,0.0010000000000000002,True
B0/seed0/stage2/Drishti_GS/pair06,0,2,Drishti_GS,6,P1,False,1.3199262041138053,1.3199262041138053,1.0,False,8847857970de234b94288542ae61d136a9ab9c382338261b083da7e5f7639c06,False,b1c149a28abb11f641d816bf8d58f8fea19954bb6b35f12ba6524d96361a6c34,False,1d9ccd52060bf633d35cdfb65b67aff809e58ecc91ca81424f10f235f468cab5,0.0009999999999999786,0.001,True,0.0010000000000000002,True
B0/seed0/stage2/Drishti_GS/pair06,0,2,Drishti_GS,6,P2,False,0.6824505716329603,1.3199262041138053,0.5170369142653363,False,f834295c19fa5019e5b011fd4459fc405b7be7e8715f823e0e456ea72577c406,False,37dccfdbcd0fc94214fb1d7c534625d0aad227ae527878b3d39ebaef36a0b86f,False,cd198d72578b4d50fcb13409a4a4dc08a6baef05103e94be698ef109ca0226f7,0.0009999999999999961,0.001,True,0.0009999999999999992,True
B0/seed0/stage2/Drishti_GS/pair06,0,2,Drishti_GS,6,P3,False,0.6182281080445193,1.3199262041138053,0.4683808125921675,False,4e660af4f8caa811bba5ac7154ba132eedbd9bc4bdc894ec6b8e77fbfbb93872,False,a6d81c7e6901010da193ee95e76df398aaa0dd7416da529df58f995174ea4d6b,False,ec7306d8b6441e1a7fcdacced8b743cf9a636c6397cba9c462aaacc4dfc2c214,0.0010000000000000057,0.001,True,0.0010000000000000007,True
B0/seed0/stage2/Drishti_GS/pair06,0,2,Drishti_GS,6,P4,True,0.610587722476966,1.3199262041138053,0.4625923180962324,False,5ba85d75d649d1232f0af1845191281b9d1fe3253e0b25802bf1fa9b90ef1dde,False,72e09320b7c3978e40853c31c0e2dddeea73ea81b1447ffce91d21bbdc463166,False,1731f0f80cd151b3646638c7ed0086c1c9976fe12159e0b147d36a4f785f55e7,0.001000000000000002,0.001,True,0.0009999999999999994,True
B0/seed0/stage2/Drishti_GS/pair07,0,2,Drishti_GS,7,P0,False,1.4030041797901034,1.4030041797901034,1.0,False,80924f0e2322de35be38251443cdd6a7eb3ed8011aa54942272ccf7815ab2b96,False,6f45cfddb214f52e3ce21db4e44f983aa587dd08a7b37c4a4e3204e4170a9374,False,7557059fd78a81d754ba29d790ccfaa43227fb171c424611890cca49913441f1,0.0009999999999999996,0.001,True,0.001,True
B0/seed0/stage2/Drishti_GS/pair07,0,2,Drishti_GS,7,P1,False,1.4030041797901034,1.4030041797901034,1.0,False,80924f0e2322de35be38251443cdd6a7eb3ed8011aa54942272ccf7815ab2b96,False,6f45cfddb214f52e3ce21db4e44f983aa587dd08a7b37c4a4e3204e4170a9374,False,7557059fd78a81d754ba29d790ccfaa43227fb171c424611890cca49913441f1,0.0009999999999999996,0.001,True,0.001,True
B0/seed0/stage2/Drishti_GS/pair07,0,2,Drishti_GS,7,P2,False,0.9216859847903979,1.4030041797901034,0.6569374475621924,False,578f02eb2c73115573ec601480922f00e550781f763952a4597ba336379c7884,False,96e44bef5691a7d4887f9e69853cd50c1a7ec2844b4341a559443946f45c3772,False,372a7ca73b33b65b22b8907ef313379adea66c2d9bc8f351f25857183644c4ed,0.0010000000000000052,0.001,True,0.0009999999999999998,True
B0/seed0/stage2/Drishti_GS/pair07,0,2,Drishti_GS,7,P3,False,0.7765495064087007,1.4030041797901034,0.5534905152776355,False,523bc2d1cafd76e29fe8ba8c21ca1bf10264643626e1e79cd7d021f112d05381,False,e94d2f616215b4419aa217b6bb5d45836b45ba52d7752ee63697e9ac4a96e880,False,e1d057ce979bb4e2ca9f4d18585bd5c820a5047fb6cc1591d6a9d4debd97b508,0.0010000000000000046,0.001,True,0.0010000000000000005,True
B0/seed0/stage2/Drishti_GS/pair07,0,2,Drishti_GS,7,P4,True,0.7765159102016086,1.4030041797901034,0.5534665693710046,False,18b0ba2ae3a2ab227924fc5b5424f0c985a675e13cc5ed38839dbfc30a802a57,False,918263dd451be91d2c615ec4f3853b9f84959b4e5323fc01e646bcffec2c3c50,False,36f4152ca46fb3d559571e24fcbeff8dec86755296be2854bdda8f4f268a7e93,0.001000000000000004,0.001,True,0.0010000000000000002,True
B0/seed1/stage1/RIM_ONE_r3/pair00,1,1,RIM_ONE_r3,0,P0,False,5.46645791215516,5.46645791215516,1.0,False,181691fe706e6d44a137c3ab034505fdab905dc045f067ee65fceac9fef6ab97,False,709587b7428a652f1e727f2588fb51427409ac62d95def1588d68387a7383b08,False,ede49fdea1ff7cfd865536f5f861cd8042f391645b97e132a31930fae83283a6,0.0010000000000000063,0.001,True,0.0009999999999999998,True
B0/seed1/stage1/RIM_ONE_r3/pair00,1,1,RIM_ONE_r3,0,P1,False,5.46645791215516,5.46645791215516,1.0,False,181691fe706e6d44a137c3ab034505fdab905dc045f067ee65fceac9fef6ab97,False,709587b7428a652f1e727f2588fb51427409ac62d95def1588d68387a7383b08,False,ede49fdea1ff7cfd865536f5f861cd8042f391645b97e132a31930fae83283a6,0.0010000000000000063,0.001,True,0.0009999999999999998,True
B0/seed1/stage1/RIM_ONE_r3/pair00,1,1,RIM_ONE_r3,0,P2,False,4.663312583349552,5.46645791215516,0.8530775610620284,False,c35d04d777f223fbbfc642ace7c65d3f3db726e2309622d5bcfacc0bf8eb89c9,False,c3edeecbe9e7bfaafc30f8d391bbe1c35f374351030c5194ccac8ce43a24cda7,False,3afff12e82a786ed2bd890f012501a9f1343c541ba792f7c92738eb70f703c68,0.001000000000000006,0.001,True,0.0009999999999999987,True
B0/seed1/stage1/RIM_ONE_r3/pair00,1,1,RIM_ONE_r3,0,P3,False,3.9116084091436547,5.46645791215516,0.7155654487791522,False,35d86dd09378f9fd0430a56710f20175da9bc521dca06cfc595c76b82998a319,False,d7688a5941441f48b29abf33d5ad39ebf8adf78962853ff9504399e040acedf6,False,461e19ef7fc9729354a153a7e759ef934118216081c1c7a3e43bb8a060f20c1d,0.0010000000000000072,0.001,True,0.0010000000000000009,True
B0/seed1/stage1/RIM_ONE_r3/pair00,1,1,RIM_ONE_r3,0,P4,True,3.911608409143655,5.46645791215516,0.7155654487791523,False,bc8e3ce05895ce1cf3865c6409747213055e933c03274760356467a4258ee6dc,False,5d42418c93fadf93d6d2b8767e0d6483bca87790681c15d5dd3d2774597b2504,False,a257972902c38c58120b6de7082a7639c2961e8fa0314c6941171626a142df25,0.001000000000000007,0.001,True,0.0010000000000000009,True
B0/seed1/stage1/RIM_ONE_r3/pair01,1,1,RIM_ONE_r3,1,P0,False,4.331779300967418,4.331779300967418,1.0,False,267c073557d0abeee73fe061ade4b4dd6b4e18e0897adfc72010cae674265aaa,False,d5b3c77f9645d7386d9a4e8e36d12fed264b086a212908c91cabe3bcbd3fec09,False,80ed4bf2736903cc450fa2fef1a87eb2ed8619a0ec2500fe2578028636da19e9,0.0009999999999999972,0.001,True,0.0010000000000000002,True
B0/seed1/stage1/RIM_ONE_r3/pair01,1,1,RIM_ONE_r3,1,P1,False,4.331779300967418,4.331779300967418,1.0,False,267c073557d0abeee73fe061ade4b4dd6b4e18e0897adfc72010cae674265aaa,False,d5b3c77f9645d7386d9a4e8e36d12fed264b086a212908c91cabe3bcbd3fec09,False,80ed4bf2736903cc450fa2fef1a87eb2ed8619a0ec2500fe2578028636da19e9,0.0009999999999999972,0.001,True,0.0010000000000000002,True
B0/seed1/stage1/RIM_ONE_r3/pair01,1,1,RIM_ONE_r3,1,P2,False,3.613125927533895,4.331779300967418,0.8340974173654171,False,48aec45b9e8def8b30fcb755704863e41350bacd9f335aac3b9c5cc97b04776e,False,fb294ee25ede3db1e3f02efba426c896c4b5607e5a8d8e9ba51fc2651e68047c,False,e3e5fc60933d821fc5f11e176bdd45e3bd733419370e44a5b7508df1b203f676,0.0009999999999999972,0.001,True,0.0010000000000000002,True
B0/seed1/stage1/RIM_ONE_r3/pair01,1,1,RIM_ONE_r3,1,P3,False,3.407111769777551,4.331779300967418,0.786538632985443,False,648678d17b4de64b25019e9ff6d255036a1d698bd97c0c4c6fb1307ee51c02d6,False,63b51705fbc0ec80492dcd623805271368cba1433179d7500137e0405c8892e0,False,ca9c894ede9367b3d3fbdafbf63be8de4237a31f40325f3546ae7ae7dcaa7af4,0.0010000000000000013,0.001,True,0.001,True
B0/seed1/stage1/RIM_ONE_r3/pair01,1,1,RIM_ONE_r3,1,P4,True,3.4071117697775506,4.331779300967418,0.7865386329854429,False,4e2e7b9a12bb3ea206cac42d257879b1e26a89b1a9350a2260f5c11b0ae0b7a8,False,bec87763deab0554f34cae4b592f9a6898bd1c8fb7d2ce9e5f158184b1532043,False,c55c660528de4a6bd7368b326b003ee2a32d9e75608c8b2a3ca9c7655f48ccf6,0.0010000000000000015,0.001,True,0.001,True
B0/seed1/stage1/RIM_ONE_r3/pair02,1,1,RIM_ONE_r3,2,P0,False,2.388297799532366,2.388297799532366,1.0,False,401ab055d550e40f7b1beac59dd1f53734f8c55655adf4638d0c9371d56275eb,False,6715bef47c355847d3342052038335a15cc114f716cf8afa2390d7d5e9b1eb95,False,57a136579e50cd0f002a783c5013b335a45c51b835737d3f755a2ac875f62543,0.0010000000000000076,0.001,True,0.0010000000000000002,True
B0/seed1/stage1/RIM_ONE_r3/pair02,1,1,RIM_ONE_r3,2,P1,False,2.388297799532366,2.388297799532366,1.0,False,401ab055d550e40f7b1beac59dd1f53734f8c55655adf4638d0c9371d56275eb,False,6715bef47c355847d3342052038335a15cc114f716cf8afa2390d7d5e9b1eb95,False,57a136579e50cd0f002a783c5013b335a45c51b835737d3f755a2ac875f62543,0.0010000000000000076,0.001,True,0.0010000000000000002,True
B0/seed1/stage1/RIM_ONE_r3/pair02,1,1,RIM_ONE_r3,2,P2,False,2.0418272210748474,2.388297799532366,0.8549299092745642,False,f3167257c487beb617f7285be3adbecdd95699323b9ab42d58a46d2333ca4f9f,False,836f663b79c0effed7277a31d17b6da7d106724d8a60515b5d95619c460e9cf5,False,8225befddb00b5c03498de87cb4194ee74b48b942888ed0e5252376f41a3ae96,0.0010000000000000009,0.001,True,0.0009999999999999998,True
B0/seed1/stage1/RIM_ONE_r3/pair02,1,1,RIM_ONE_r3,2,P3,False,1.9796430256946784,2.388297799532366,0.8288928734441311,False,31ad4abc556e3e59afc85c3f6c292563499576f7a93e743f97ea1fa33f3e6b7f,False,91ae55ac47544a081f3787dbf63b810f41242120b3d11921d5f55dbe62257ebb,False,1dfd607963118d0e066603491fdf6acc12f3a4f2500f18a664b452576c8d1631,0.0009999999999999877,0.001,True,0.0009999999999999998,True
B0/seed1/stage1/RIM_ONE_r3/pair02,1,1,RIM_ONE_r3,2,P4,True,1.9796430256946784,2.388297799532366,0.8288928734441311,False,b42636a16ab733c73584f4758aa8968a53c08551aced4ec7790244f254be602d,False,a19efdc8355dcb92487e91255feab7965dc846c5af2768f78b3a0c5b544bdb1b,False,1d1eaf7abf0e2456c8d659eded927a3ef96caf09faa84adda7dc5c69e0832ce7,0.0009999999999999877,0.001,True,0.0009999999999999998,True
B0/seed1/stage1/RIM_ONE_r3/pair03,1,1,RIM_ONE_r3,3,P0,False,1.408046545155899,1.408046545155899,1.0,False,51dc4268dd31837fa80ed2d94095312c7258809c3498632234da7f482662c194,False,9e711988f76e33a3826da443fde60a8c17ed07c4a842f5dc3a2ed3d9164dc1e5,False,8fb96602cbc9458bb767fdb6b60bca2f9f7e61c1738ba67ae6171a5abab0de79,0.0010000000000000015,0.001,True,0.0009999999999999996,True
B0/seed1/stage1/RIM_ONE_r3/pair03,1,1,RIM_ONE_r3,3,P1,False,1.408046545155899,1.408046545155899,1.0,False,51dc4268dd31837fa80ed2d94095312c7258809c3498632234da7f482662c194,False,9e711988f76e33a3826da443fde60a8c17ed07c4a842f5dc3a2ed3d9164dc1e5,False,8fb96602cbc9458bb767fdb6b60bca2f9f7e61c1738ba67ae6171a5abab0de79,0.0010000000000000015,0.001,True,0.0009999999999999996,True
B0/seed1/stage1/RIM_ONE_r3/pair03,1,1,RIM_ONE_r3,3,P2,False,1.013986792348017,1.408046545155899,0.7201372680728735,False,3cf06a137c3f61130eb01c119caeaf18302841dd31921fe6460d7e3dcf104ae4,False,3dc46c435f32ddf229b9b619e7aeda45a3c36b679bcc052269e9358e5f88afb9,False,1acbd0d0c40d1d1ffaa16c89894c06bac9c67391ff27b7da4395795eff603153,0.0009999999999999996,0.001,True,0.001,True
B0/seed1/stage1/RIM_ONE_r3/pair03,1,1,RIM_ONE_r3,3,P3,False,0.9306424815953375,1.408046545155899,0.6609458222791184,False,f165dfbb910cdba73b74d8ff8a36d85391f1c3b3d4d23793cd9f5ca3f17d3a85,False,6e784fe39a1b9f0fb493899d17d846b5263f9cee9f7c5ef8b264fe15dd28d379,False,019e0a20951dacfba1485bad0633d371abdb5b2b61a121569c28cd829181bc6a,0.0010000000000000007,0.001,True,0.001,True
B0/seed1/stage1/RIM_ONE_r3/pair03,1,1,RIM_ONE_r3,3,P4,True,0.9306424815953375,1.408046545155899,0.6609458222791184,False,f165dfbb910cdba73b74d8ff8a36d85391f1c3b3d4d23793cd9f5ca3f17d3a85,False,6e784fe39a1b9f0fb493899d17d846b5263f9cee9f7c5ef8b264fe15dd28d379,False,019e0a20951dacfba1485bad0633d371abdb5b2b61a121569c28cd829181bc6a,0.0010000000000000007,0.001,True,0.001,True
B0/seed1/stage1/RIM_ONE_r3/pair04,1,1,RIM_ONE_r3,4,P0,False,3.287119577606278,3.287119577606278,1.0,False,ad939eec45da87d58c6dafb4b29d0ea4a87b675a7a144a659039f11d6f1973f0,False,b12c369833b43457f95ae541d8326a78ea2a0694cc6449b8312e4506429d9ce9,False,007b620cf881bee5a5fc3dcfac6c825468be021414b38e5ac0b45453007fdf99,0.0010000000000000015,0.001,True,0.0010000000000000002,True
B0/seed1/stage1/RIM_ONE_r3/pair04,1,1,RIM_ONE_r3,4,P1,False,3.287119577606278,3.287119577606278,1.0,False,ad939eec45da87d58c6dafb4b29d0ea4a87b675a7a144a659039f11d6f1973f0,False,b12c369833b43457f95ae541d8326a78ea2a0694cc6449b8312e4506429d9ce9,False,007b620cf881bee5a5fc3dcfac6c825468be021414b38e5ac0b45453007fdf99,0.0010000000000000015,0.001,True,0.0010000000000000002,True
B0/seed1/stage1/RIM_ONE_r3/pair04,1,1,RIM_ONE_r3,4,P2,False,2.4544151046823734,3.287119577606278,0.7466765497073001,False,8cab69789b67bd9df592cbd26342d500abe8c9272eba80164dfc0327979767d7,False,5b902298de01f7fe07f236322e1312fb7defc6e69dd726385dd3c4b814aeeacd,False,6a6c1d4f87ffb730bb5217544187fadfbab97d4e026257dd107ccb8a5fcc38c0,0.0009999999999999957,0.001,True,0.0009999999999999998,True
B0/seed1/stage1/RIM_ONE_r3/pair04,1,1,RIM_ONE_r3,4,P3,False,2.4115912066792795,3.287119577606278,0.7336487613984005,False,d73fe9b871c45e7967e602e7074036d547047e737f8fd8d5233a9c16f4355c66,False,a4f033427995b7a0936ed4f2e49349595cc2f9bff758e9a145724224be5fc27d,False,d2252cfa8a0211094204c517e4ff2da8fe64fa37eec3dc4a6a868e8590064806,0.0010000000000000117,0.001,True,0.0010000000000000013,True
B0/seed1/stage1/RIM_ONE_r3/pair04,1,1,RIM_ONE_r3,4,P4,True,2.4115912066792795,3.287119577606278,0.7336487613984005,False,c4f0b3a6ee7bd3450c30c22c7be699d7a03f86a3391db226f696149fc57636c9,False,3df76019c701a50702d7e5f470ac5b840fe49f5cd0ad2cf85308e966060ac920,False,670f752d93c27d5766b9a39276bba950bb7964593dd76aa5c15888a4e36eb1d8,0.0010000000000000117,0.001,True,0.0010000000000000013,True
B0/seed1/stage1/RIM_ONE_r3/pair05,1,1,RIM_ONE_r3,5,P0,False,2.8660978069176526,2.8660978069176526,1.0,False,264edf578af5c7fcdbe1bea6940f047acee81fceeb562107a8c94f5b0f4afe28,False,9c2834bbe38625c9c875b28741fd4b301fad043c13739f171ba293eebb8f7850,False,24ea191094d32b8ac4550470f828866d9b7e373e45304a999db363537ef90c12,0.0009999999999999987,0.001,True,0.0009999999999999998,True
B0/seed1/stage1/RIM_ONE_r3/pair05,1,1,RIM_ONE_r3,5,P1,False,2.8660978069176526,2.8660978069176526,1.0,False,264edf578af5c7fcdbe1bea6940f047acee81fceeb562107a8c94f5b0f4afe28,False,9c2834bbe38625c9c875b28741fd4b301fad043c13739f171ba293eebb8f7850,False,24ea191094d32b8ac4550470f828866d9b7e373e45304a999db363537ef90c12,0.0009999999999999987,0.001,True,0.0009999999999999998,True
B0/seed1/stage1/RIM_ONE_r3/pair05,1,1,RIM_ONE_r3,5,P2,False,2.109305356589223,2.8660978069176526,0.7359502357170697,False,f591e43d07a0a91043ee01ff03d0bf76cb15e22cfba1dbce407c106eec8eb438,False,0f9e7575aaf5356f81d1ac247785c8f5efb927b5460ad27973928aa557eaa32b,False,89acca0b071d26c28498d45a9596daf07fb79bd4f0654b696b5aba685cfdc5a6,0.001000000000000001,0.001,True,0.0010000000000000002,True
B0/seed1/stage1/RIM_ONE_r3/pair05,1,1,RIM_ONE_r3,5,P3,False,1.9940098400692334,2.8660978069176526,0.6957228867962789,False,df25fd25e53a1796cbd48043b216e29febded56bbe1cd64e9422639ea3d31bae,False,7ad4224a74ac4cc1dae8467fa2f5ac92e42247d73fbbc68088f74442a51167b7,False,adfd9c063798435e9f780f2e36fe9c3eec75939275db1ee24f65fa8af702d00c,0.0009999999999999985,0.001,True,0.001,True
B0/seed1/stage1/RIM_ONE_r3/pair05,1,1,RIM_ONE_r3,5,P4,True,1.9940098400692337,2.8660978069176526,0.695722886796279,False,69d1d0559fd98ac1074481c7b11ba9034203e79221037b710df0094e055403ef,False,0fa9f1fbe122cb9b7b4419095ea5f2c2a9cbf202c49041c1dda07d57c24f2efc,False,413f13c13da2a11205e93df52be5dd6dcf62de7245d71b2e85790f14250666cb,0.0009999999999999983,0.001,True,0.0009999999999999998,True
B0/seed1/stage1/RIM_ONE_r3/pair06,1,1,RIM_ONE_r3,6,P0,False,2.356567138348976,2.356567138348976,1.0,False,0c9a77f30d61ba3b6c68c55f9090571433c167c0f00ea5e096502fdf3212baab,False,e863305692e72b788726d7da5db48f9de0af4b2a6e7680c16fa933c863070c8b,False,180b90f96c1b41c3cb502707280a9489390de85eda7bdc6fd42958e8270af2c8,0.0009999999999999998,0.001,True,0.0009999999999999998,True
B0/seed1/stage1/RIM_ONE_r3/pair06,1,1,RIM_ONE_r3,6,P1,False,2.356567138348976,2.356567138348976,1.0,False,0c9a77f30d61ba3b6c68c55f9090571433c167c0f00ea5e096502fdf3212baab,False,e863305692e72b788726d7da5db48f9de0af4b2a6e7680c16fa933c863070c8b,False,180b90f96c1b41c3cb502707280a9489390de85eda7bdc6fd42958e8270af2c8,0.0009999999999999998,0.001,True,0.0009999999999999998,True
B0/seed1/stage1/RIM_ONE_r3/pair06,1,1,RIM_ONE_r3,6,P2,False,1.746499724384903,2.356567138348976,0.7411202914458488,False,19f5b5a489b903cc4346a4ab14a03354549aedca58c19fb9aba3b75fdd21cd7d,False,674667314a9cd965f6d97ab19f35b3e922b0890807ee85ea9da8c21a47728607,False,9318431594828a466393db87c08325df225842f50a02e2d815a628a00390c384,0.001000000000000003,0.001,True,0.0009999999999999998,True
B0/seed1/stage1/RIM_ONE_r3/pair06,1,1,RIM_ONE_r3,6,P3,False,1.7005756445332116,2.356567138348976,0.721632588717436,False,32b089a57f8b38f79728fb0ade5f026864dfd86c89dc7cd2485f237f507f8db0,False,589056e494dd1cf4ea6b5ab5751f251e998744d302cdd243c1d35599669f422f,False,6f18bcd87a0f6fbb8875c1845ed7cdc4bf710d8589fef3545fc0e9d5cee30eda,0.0010000000000000005,0.001,True,0.0010000000000000005,True
B0/seed1/stage1/RIM_ONE_r3/pair06,1,1,RIM_ONE_r3,6,P4,True,1.7005756445332116,2.356567138348976,0.721632588717436,False,68625a166d48e1df2399c122f9a2338bff89a53a931cac0a7ae5050b447c2501,False,b90d4da27ea8e8ab5c434793c7b790b3f60678f4a718baaeee330d846a7deca9,False,0e2e74358717ca9923cf4036a7947151f5b77faa7996bc6bbb72a0fdcf6cba89,0.0010000000000000002,0.001,True,0.0010000000000000005,True
B0/seed1/stage1/RIM_ONE_r3/pair07,1,1,RIM_ONE_r3,7,P0,False,0.6695235059007708,0.6695235059007708,1.0,False,393ae15f7c452dbd1e44f4c63acf3d3f142689c7b59e1a72cdf75530bf72c3db,False,2f34c96a5471eb8dd44f3d359063db447f9735834c953bac57cd5ad1cf349800,False,63ae6ff050484bedfa3adb65e08f537c9075b3f42bee1d3148f46188742b5e2b,0.0010000000000000048,0.001,True,0.0009999999999999998,True
B0/seed1/stage1/RIM_ONE_r3/pair07,1,1,RIM_ONE_r3,7,P1,False,0.6695235059007708,0.6695235059007708,1.0,False,393ae15f7c452dbd1e44f4c63acf3d3f142689c7b59e1a72cdf75530bf72c3db,False,2f34c96a5471eb8dd44f3d359063db447f9735834c953bac57cd5ad1cf349800,False,63ae6ff050484bedfa3adb65e08f537c9075b3f42bee1d3148f46188742b5e2b,0.0010000000000000048,0.001,True,0.0009999999999999998,True
B0/seed1/stage1/RIM_ONE_r3/pair07,1,1,RIM_ONE_r3,7,P2,False,0.5906466967714024,0.6695235059007708,0.8821896342186697,False,a139d1591ca16e743aaebb19cff19b12c12c1e50956bf51653bfebf46d246562,False,7682e2fcb543e29dbae91f1684531d965d75867d8fed0b6e38fea715e6f8a3ab,False,84d33c649cfb985f400508aa2521638486dbef3868c937aa62c50d634dbab563,0.0009999999999999948,0.001,True,0.0010000000000000005,True
B0/seed1/stage1/RIM_ONE_r3/pair07,1,1,RIM_ONE_r3,7,P3,False,0.538755894327042,0.6695235059007708,0.8046855555910688,False,6353b96165fd4314bb4448e792cfaee5c6deae55b8802e9b674d3e230434ff73,False,480820716d9871dc1cf04989270ffbe19453d34aa3007d9b16b693300e60bf1d,False,0b0cddfb9d361d3e522a3dcccb17f29465f2aa5a000d382f57e6c46fc9f16637,0.0010000000000000041,0.001,True,0.0010000000000000007,True
