seed,variant,trained_through_site_index,trained_through_site,class,k,candidate_count,overall_admission_rate,objective,mode_jsd,smallest_cluster,largest_cluster,smallest_cluster_admission_rate,largest_cluster_admission_rate,smallest_cluster_retention_ratio,criterion_jsd,criterion_admission_gap,criterion_retention,mode_coverage_problem,cluster,cluster_occupancy,candidate_proportion,admitted_proportion,deferred_proportion,cluster_accuracy,cluster_admission_rate,smallest_cluster_retention,cluster_to_anchor_cosine,site_origin_composition,boundary_composition
2,R1,1,RIM_ONE_r3,1,4,161495,0.8006687513545311,8213.454301655293,0.0031886477742589635,3,2,0.5917632405502004,0.7973908469226723,0.7390862195497016,False,True,False,True,0,38500,0.238397473605994,0.2745081358658665,0.09334907272218944,0.7082857142857143,0.921948051948052,0.5917632405502004,0.9671767950057983,"{""Drishti_GS"": 0.2584415584415584, ""REFUGE"": 0.3942337662337662, ""RIM_ONE_r3"": 0.3473246753246753}",0.10846753246753246
2,R1,1,RIM_ONE_r3,1,4,161495,0.8006687513545311,8213.454301655293,0.0031886477742589635,3,2,0.5917632405502004,0.7973908469226723,0.7390862195497016,False,True,False,True,1,38538,0.2386327750085142,0.26339479057105736,0.13916933304339724,0.6683014167834346,0.8837511028076185,0.5917632405502004,0.8657375574111938,"{""Drishti_GS"": 0.08220457730032694, ""REFUGE"": 0.7693964398775235, ""RIM_ONE_r3"": 0.14839898282214956}",0.1584410192537236
2,R1,1,RIM_ONE_r3,1,4,161495,0.8006687513545311,8213.454301655293,0.0031886477742589635,3,2,0.5917632405502004,0.7973908469226723,0.7390862195497016,False,True,False,True,2,47525,0.2942815567045419,0.29307678030068673,0.2991208722934982,0.7166543924250395,0.7973908469226723,0.5917632405502004,0.944575309753418,"{""Drishti_GS"": 0.1807259337190952, ""REFUGE"": 0.6131299316149396, ""RIM_ONE_r3"": 0.2061441346659653}",0.12233561283534981
2,R1,1,RIM_ONE_r3,1,4,161495,0.8006687513545311,8213.454301655293,0.0031886477742589635,3,2,0.5917632405502004,0.7973908469226723,0.7390862195497016,False,True,False,True,3,36932,0.22868819468094986,0.1690202932623894,0.46836072194091516,0.8092981696090111,0.5917632405502004,0.5917632405502004,0.9242591857910156,"{""Drishti_GS"": 0.1999891692840897, ""REFUGE"": 0.5607873930466803, ""RIM_ONE_r3"": 0.23922343766922993}",0.13392180223112748
2,R1,1,RIM_ONE_r3,2,4,51295,0.8011891997270689,4321.7382563352585,0.0021979764456960624,2,0,0.7762895727252601,0.6791845493562232,0.9689216641833277,False,False,False,False,0,16776,0.3270494200214446,0.2772465143441127,0.5277505393214356,0.8150333810205055,0.6791845493562232,0.7762895727252601,0.8587683439254761,"{""Drishti_GS"": 0.07612064854554125, ""REFUGE"": 0.6975441106342394, ""RIM_ONE_r3"": 0.22633524082021936}",0.12130424415832142
2,R1,1,RIM_ONE_r3,2,4,51295,0.8011891997270689,4321.7382563352585,0.0021979764456960624,2,0,0.7762895727252601,0.6791845493562232,0.9689216641833277,False,False,False,False,1,12738,0.248328297104981,0.25383847969438156,0.22612276917042556,0.7953367875647669,0.8189668707803422,0.7762895727252601,0.8281347155570984,"{""Drishti_GS"": 0.2251530852567122, ""REFUGE"": 0.6468833411838594, ""RIM_ONE_r3"": 0.12796357355942847}",0.09357826974407285
2,R1,1,RIM_ONE_r3,2,4,51295,0.8011891997270689,4321.7382563352585,0.0021979764456960624,2,0,0.7762895727252601,0.6791845493562232,0.9689216641833277,False,False,False,False,2,9034,0.17611853007115702,0.17064505925006693,0.19817611296332613,0.8544387868054019,0.7762895727252601,0.7762895727252601,0.9524743556976318,"{""Drishti_GS"": 0.2625636484392296, ""REFUGE"": 0.18375027673234448, ""RIM_ONE_r3"": 0.5536860748284259}",0.10515829090104051
2,R1,1,RIM_ONE_r3,2,4,51295,0.8011891997270689,4321.7382563352585,0.0021979764456960624,2,0,0.7762895727252601,0.6791845493562232,0.9689216641833277,False,False,False,False,3,12747,0.24850375280241738,0.2982699467114388,0.04795057854481271,0.9204518710284773,0.9616380324782302,0.7762895727252601,0.9050454497337341,"{""Drishti_GS"": 0.13995449909782695, ""REFUGE"": 0.6611751784733663, ""RIM_ONE_r3"": 0.19887032242880678}",0.053973483957009495
2,R1,2,Drishti_GS,1,4,169215,0.8006146027243448,4878.9950060248375,0.003220824991701352,2,1,0.7970479704797048,0.7641398732691856,0.9955451321615876,False,False,False,False,0,46277,0.27348048340868125,0.335993091027193,0.02246658170070245,0.8432266568705836,0.9836203729714545,0.7970479704797048,0.994391143321991,"{""Drishti_GS"": 0.17406054843658836, ""REFUGE"": 0.6037340363463491, ""RIM_ONE_r3"": 0.22220541521706247}",0.1250945394040236
2,R1,2,Drishti_GS,1,4,169215,0.8006146027243448,4878.9950060248375,0.003220824991701352,2,1,0.7970479704797048,0.7641398732691856,0.9955451321615876,False,False,False,False,1,59654,0.35253375882752713,0.33647288080545634,0.4170248080855983,0.6358835954001408,0.7641398732691856,0.7970479704797048,0.8844171166419983,"{""Drishti_GS"": 0.1535689140711436, ""REFUGE"": 0.6013846514902605, ""RIM_ONE_r3"": 0.2450464344385959}",0.17987058705199988
2,R1,2,Drishti_GS,1,4,169215,0.8006146027243448,4878.9950060248375,0.003220824991701352,2,1,0.7970479704797048,0.7641398732691856,0.9955451321615876,False,False,False,False,2,30352,0.17936944124338858,0.17857037408839943,0.1825780254305107,0.8413284132841329,0.7970479704797048,0.7970479704797048,0.921051025390625,"{""Drishti_GS"": 0.25118608328940434, ""REFUGE"": 0.4806602530311017, ""RIM_ONE_r3"": 0.26815366367949395}",0.1121507643647865
2,R1,2,Drishti_GS,1,4,169215,0.8006146027243448,4878.9950060248375,0.003220824991701352,2,1,0.7970479704797048,0.7641398732691856,0.9955451321615876,False,False,False,False,3,32932,0.19461631652040304,0.14896365407895126,0.3779305847831886,0.6547127414065347,0.6128082108587393,0.7970479704797048,0.9135440587997437,"{""Drishti_GS"": 0.16509777723794486, ""REFUGE"": 0.575458520587878, ""RIM_ONE_r3"": 0.2594437021741771}",0.15535041904530547
2,R1,2,Drishti_GS,2,4,84518,0.8006105208357983,3751.053167819977,0.004680224687263226,2,3,0.8307575373701546,0.7622933349572207,1.0376550341892639,False,False,False,False,0,17202,0.20353060886438393,0.14395708332101795,0.44273676714929977,0.634635507499128,0.5662713637949076,0.8307575373701546,0.9210842847824097,"{""Drishti_GS"": 0.30345308685036626, ""REFUGE"": 0.36582955470294154, ""RIM_ONE_r3"": 0.33071735844669226}",0.14236716660853388
2,R1,2,Drishti_GS,2,4,84518,0.8006105208357983,3751.053167819977,0.004680224687263226,2,3,0.8307575373701546,0.7622933349572207,1.0376550341892639,False,False,False,False,1,26579,0.314477389431837,0.38913191262968105,0.014716354141941609,0.8963467399074457,0.9906693254072764,0.8307575373701546,0.9169453978538513,"{""Drishti_GS"": 0.1739719327288461, ""REFUGE"": 0.5931750630196772, ""RIM_ONE_r3"": 0.23285300425147673}",0.07803152865043832
2,R1,2,Drishti_GS,2,4,84518,0.8006105208357983,3751.053167819977,0.004680224687263226,2,3,0.8307575373701546,0.7622933349572207,1.0376550341892639,False,False,False,False,2,7894,0.0934002224378239,0.096917211007005,0.0792784239259435,0.6821636686090702,0.8307575373701546,0.8307575373701546,0.8379961848258972,"{""Drishti_GS"": 0.48910564986065364, ""REFUGE"": 0.15239422346085635, ""RIM_ONE_r3"": 0.35850012667849}",0.10374968330377501
2,R1,2,Drishti_GS,2,4,84518,0.8006105208357983,3751.053167819977,0.004680224687263226,2,3,0.8307575373701546,0.7622933349572207,1.0376550341892639,False,False,False,False,3,32843,0.3885917792659552,0.36999379304229596,0.4632684547828151,0.7119020795907803,0.7622933349572207,0.8307575373701546,0.8652811050415039,"{""Drishti_GS"": 0.19428797612885546, ""REFUGE"": 0.5847516974697805, ""RIM_ONE_r3"": 0.22096032640136407}",0.12066498188350638
