seed,variant,trained_through_site,trained_through_site_index,evaluation_site,class,region,state,count,correct_count,pseudo_label_accuracy,precision,correct_candidate_recall,coverage_within_candidate,patient_coverage,image_coverage,boundary_distance_mean,boundary_distance_q25,boundary_distance_q50,boundary_distance_q75,component_size_mean,component_size_q50,learnability_mean,logit_margin_mean,anchor_margin_mean,spatial_consistency_mean
1,R1,REFUGE,0,Drishti_GS,2,exterior_far,candidate,708,0,0.0,0.0,nan,1.0,1.0,1.0,-13.03602650104943,-17.528536796569824,-10.523789405822754,-6.5,0.0,0.0,0.5089282317949975,6.066854960122014,0.9157828163292449,0.9323467341183269
1,R1,REFUGE,0,Drishti_GS,2,exterior_far,admitted,487,0,0.0,0.0,nan,0.6878531073446328,0.8333333333333334,0.8333333333333334,-12.064919091348042,-16.30181121826172,-10.136581420898438,-6.5,0.0,0.0,0.6416689858177115,7.318999940609785,0.9624705702005226,0.9725695462931843
1,R1,REFUGE,0,Drishti_GS,2,exterior_far,deferred,221,0,0.0,0.0,nan,0.3121468926553672,1.0,1.0,-15.17597812333258,-21.195777893066406,-11.779233932495117,-6.518703460693359,0.0,0.0,0.21641806342820236,3.3076033515358403,0.8129007523685559,0.8437109443936412
1,R1,REFUGE,0,REFUGE,1,all,candidate,127951,106564,0.8328500754194965,0.8328500754194965,1.0,1.0,1.0,1.0,5.429860966902362,2.5995864868164062,8.529350280761719,14.09787368774414,10871.890825394095,12497.0,0.5852783081256246,7.821780101786292,0.9736686854502482,0.966877798710975
1,R1,REFUGE,0,REFUGE,1,all,admitted,102430,90160,0.8802108757200039,0.8802108757200039,0.8460643369242896,0.8005408320372642,1.0,1.0,7.238654713967949,5.172062873840332,10.5,15.124483108520508,11460.461778775749,12607.0,0.6760650005771652,8.710619052317906,0.9959587320110754,0.995534741038237
1,R1,REFUGE,0,REFUGE,1,all,deferred,25521,16404,0.6427647819442812,0.6427647819442812,0.15393566307571038,0.19945916796273575,1.0,1.0,-1.8298366747232802,-2.5995864868164062,2.1196770668029785,5.722875595092773,8509.627483249089,11333.0,0.2209007011426969,4.254373898935572,0.8842063027369715,0.8518615139814797
1,R1,REFUGE,0,REFUGE,1,boundary,candidate,19080,12328,0.6461215932914046,0.6461215932914046,1.0,1.0,1.0,1.0,0.43474585266483157,-1.5,0.6035534143447876,2.178694248199463,7842.77321802935,9980.0,0.4381668269352605,6.475719788656482,0.9446091532144907,0.9203623677324699
1,R1,REFUGE,0,REFUGE,1,boundary,admitted,10225,6633,0.6487041564792176,0.6487041564792176,0.5380434782608695,0.535901467505241,1.0,1.0,0.5894698452541473,-1.3535534143447876,1.3535534143447876,2.457106828689575,7505.560293398533,9347.0,0.6358053067960483,8.490078698696893,0.9919382693802523,0.9882020611110118
1,R1,REFUGE,0,REFUGE,1,boundary,deferred,8855,5695,0.6431394692264257,0.6431394692264257,0.46195652173913043,0.4640985324947589,1.0,1.0,0.2560837607138713,-1.5,0.6035534143447876,2.1196770668029785,8232.15798983625,10921.0,0.20995073923604476,4.149709641263688,0.8899575199231397,0.842026866343922
1,R1,REFUGE,0,REFUGE,1,interior,candidate,94236,94236,1.0,1.0,1.0,1.0,1.0,1.0,11.88823424993091,7.5,11.423904418945312,15.58043384552002,13173.619317458297,13238.0,0.6321621887377781,8.294092334356577,0.9844453879795914,0.9817283361014215
1,R1,REFUGE,0,REFUGE,1,interior,admitted,83527,83527,1.0,1.0,0.8863597775796935,0.8863597775796935,1.0,1.0,12.459469830487322,8.291576385498047,12.072797775268555,16.191067695617676,13135.282555341386,13209.0,0.6817123988139066,8.74724620051969,0.9972280151541288,0.996875814274932
1,R1,REFUGE,0,REFUGE,1,interior,deferred,10709,10709,1.0,1.0,0.11364022242030647,0.11364022242030647,0.9874213836477987,0.9874213836477987,7.432767414826285,4.7451019287109375,6.518703460693359,9.20596694946289,13472.634606405827,13452.0,0.24568535644449388,4.75962758704064,0.8847447156471991,0.8635825326278193
1,R1,REFUGE,0,REFUGE,1,exterior_near_boundary,candidate,6812,2143,0.31459189665296533,0.31459189665296533,1.0,1.0,1.0,1.0,-1.829315158859534,-2.5,-1.6625703573226929,-1.3535534143447876,3805.2470640046977,0.0,0.41169811106826704,6.148054559013456,0.9389763239834564,0.9093819896893437
1,R1,REFUGE,0,REFUGE,1,exterior_near_boundary,admitted,3315,935,0.28205128205128205,0.28205128205128205,0.4363042463835744,0.4866412213740458,0.9182389937106918,0.9182389937106918,-1.8211573780212287,-2.5,-1.6625703573226929,-1.3535534143447876,3186.8410256410257,0.0,0.6380813763601927,8.540257746637497,0.9908870493214954,0.9877895392803405
1,R1,REFUGE,0,REFUGE,1,exterior_near_boundary,deferred,3497,1208,0.34543894766943095,0.34543894766943095,0.5636957536164255,0.5133587786259542,0.9937106918238994,0.9937106918238994,-1.8370483711783736,-2.5,-1.6625703573226929,-1.3535534143447876,4391.468401486989,0.0,0.19709687445324456,3.8803526525296994,0.889767272083085,0.8350551304116329
1,R1,REFUGE,0,REFUGE,1,exterior_far,candidate,14635,0,0.0,0.0,nan,1.0,1.0,1.0,-29.643898398989414,-26.556499481201172,-9.526315689086914,-5.5,0.0,0.0,0.47518180575085595,6.535412846987754,0.9421621965881415,0.931897216650419
1,R1,REFUGE,0,REFUGE,1,exterior_far,admitted,8678,0,0.0,0.0,nan,0.5929620772121627,0.7419354838709677,0.7419354838709677,-35.17792847973049,-47.193546295166016,-12.519999504089355,-6.384788990020752,0.0,0.0,0.6691446429361916,8.61793286977866,0.9884788768958814,0.9912665718765021
1,R1,REFUGE,0,REFUGE,1,exterior_far,deferred,5957,0,0.0,0.0,nan,0.4070379227878374,1.0,1.0,-21.58206978715945,-15.564395904541016,-6.964908599853516,-4.5555315017700195,0.0,0.0,0.19262187607243686,3.501652773497828,0.8746892820824227,0.8454095106487489
1,R1,REFUGE,0,REFUGE,2,all,candidate,36263,32497,0.8961475884510383,0.8961475884510383,1.0,1.0,1.0,1.0,12.777463426557224,5.545445442199707,12.698554039001465,20.994049072265625,4315.430604197116,4006.0,0.5821733765878965,7.057385568034381,0.9641117441765318,0.9663577295300044
1,R1,REFUGE,0,REFUGE,2,all,admitted,29077,27406,0.9425318980637617,0.9425318980637617,0.8433393851740161,0.8018365827427405,1.0,1.0,14.978145827932043,8.291576385498047,14.92481803894043,22.643983840942383,4486.690133094886,4081.0,0.6705523717335048,7.818748954684952,0.9915314980616623,0.9937549438200073
1,R1,REFUGE,0,REFUGE,2,all,deferred,7186,5091,0.7084608961870303,0.7084608961870303,0.15666061482598392,0.19816341725725947,1.0,1.0,3.87275396583142,-1.6625703573226929,3.5,9.192778587341309,3622.456303924297,3863.0,0.22456190402334675,3.9766503615720072,0.8531620943410264,0.8554992825622317
1,R1,REFUGE,0,REFUGE,2,boundary,candidate,4289,2678,0.6243879692235953,0.6243879692235953,1.0,1.0,1.0,1.0,0.4212235096702211,-1.5,0.6035534143447876,2.178694248199463,2377.7269759850783,2924.0,0.41306846442887085,5.399094798176348,0.924363683955212,0.9126967231580833
1,R1,REFUGE,0,REFUGE,2,boundary,admitted,2201,1361,0.6183552930486143,0.6183552930486143,0.5082150858849888,0.5131732338540452,0.855072463768116,0.855072463768116,0.662142228614412,-1.3535534143447876,1.5,2.457106828689575,2225.72330758746,2758.0,0.6056923122161738,6.874216153913062,0.9818256507944595,0.9795379806030668
1,R1,REFUGE,0,REFUGE,2,boundary,deferred,2088,1317,0.6307471264367817,0.6307471264367817,0.4917849141150112,0.48682676614595477,1.0,1.0,0.1672665650360429,-1.5161237716674805,0.0,2.0606603622436523,2537.956896551724,3213.0,0.21002005016648878,3.8441416832450708,0.8637919459220779,0.8422380988111441
1,R1,REFUGE,0,REFUGE,2,interior,candidate,29819,29819,1.0,1.0,1.0,1.0,1.0,1.0,16.99517818600476,9.448282241821289,15.443340301513672,22.90470600128174,4906.0125758744425,4340.0,0.6232193985093408,7.455940922017053,0.9757774166377794,0.9799871025916504
1,R1,REFUGE,0,REFUGE,2,interior,admitted,26045,26045,1.0,1.0,0.8734363996109863,0.8734363996109863,1.0,1.0,17.85526782271271,10.5,16.39361000061035,23.637895584106445,4820.91272797082,4323.0,0.6780098708992637,7.9215301869629124,0.9934517444232805,0.9956144471181334
1,R1,REFUGE,0,REFUGE,2,interior,deferred,3774,3774,1.0,1.0,0.1265636003890137,0.1265636003890137,0.9873417721518988,0.9873417721518988,11.05955693850646,5.635168075561523,8.544116497039795,13.955293655395508,5493.300741918389,4988.0,0.2451012603547197,4.242832176517607,0.8538039489182835,0.8721402058793428
1,R1,REFUGE,0,REFUGE,2,exterior_near_boundary,candidate,1553,453,0.2916934964584675,0.2916934964584675,1.0,1.0,1.0,1.0,-1.8367448144778848,-2.5,-1.6625703573226929,-1.5,1110.4230521571153,0.0,0.3795674350892277,5.08357630064621,0.9160927945348576,0.8986249720367092
1,R1,REFUGE,0,REFUGE,2,exterior_near_boundary,admitted,695,174,0.2503597122302158,0.2503597122302158,0.3841059602649007,0.4475209272376046,0.7295081967213115,0.7295081967213115,-1.8000681041813582,-2.5,-1.6625703573226929,-1.3535534143447876,888.9079136690648,0.0,0.596847633127686,6.780332413337214,0.9787713007103624,0.9760003424376893
1,R1,REFUGE,0,REFUGE,2,exterior_near_boundary,deferred,858,279,0.32517482517482516,0.32517482517482516,0.6158940397350994,0.5524790727623954,0.9836065573770492,0.9836065573770492,-1.8664538047530435,-2.5,-1.6625703573226929,-1.5,1289.8554778554778,0.0,0.20356540987159544,3.7091642979419595,0.8653217434952587,0.8359491183902278
1,R1,REFUGE,0,REFUGE,2,exterior_far,candidate,2155,0,0.0,0.0,nan,1.0,1.0,1.0,-20.991503352300196,-9.526315689086914,-6.384788990020752,-4.330081939697266,0.0,0.0,0.3507764580609869,4.842947986369343,0.8818011841613566,0.884565516538797
1,R1,REFUGE,0,REFUGE,2,exterior_far,admitted,831,0,0.0,0.0,nan,0.38561484918793504,0.6262626262626263,0.6262626262626263,-37.278314379004655,-14.5,-6.5383453369140625,-4.315140247344971,0.0,0.0,0.6086106451696724,7.099109363613289,0.9570546669506711,0.9731301214864251
1,R1,REFUGE,0,REFUGE,2,exterior_far,deferred,1324,0,0.0,0.0,nan,0.614385150812065,1.0,1.0,-10.769192201853519,-8.529411315917969,-6.062219142913818,-4.330081939697266,0.0,0.0,0.18894850527600376,3.426882952766836,0.8345688244952536,0.8289785175120002
1,R1,REFUGE,0,RIM_ONE_r3,1,all,candidate,49140,30354,0.6177045177045177,0.6177045177045177,1.0,1.0,1.0,1.0,-8.450014059833263,-5.591643810272217,4.242824554443359,11.324789047241211,7020.294668294669,9282.0,0.5901712854396238,7.587084829336048,0.9613271706033685,0.967703772539718
1,R1,REFUGE,0,RIM_ONE_r3,1,all,admitted,39338,26401,0.6711322385479689,0.6711322385479689,0.8697700467813139,0.8005291005291005,1.0,1.0,-6.7198838411995,-3.5,5.679208278656006,12.338452339172363,7631.921780466724,10053.0,0.6780317692386583,8.524058873818628,0.9887447803795892,0.9931671167539408
1,R1,REFUGE,0,RIM_ONE_r3,1,all,deferred,9802,3953,0.40328504386859826,0.40328504386859826,0.13022995321868616,0.19947089947089947,1.0,1.0,-15.393480958488128,-10.523789405822754,-3.358494520187378,4.330081939697266,4565.674454193022,0.0,0.2375640918376634,3.826761939940441,0.8512931027216124,0.8655126855473595
1,R1,REFUGE,0,RIM_ONE_r3,1,boundary,candidate,8155,4324,0.530226854690374,0.530226854690374,1.0,1.0,1.0,1.0,0.15455645045789745,-1.6625703573226929,0.0,2.1196770668029785,5523.22783568363,4942.0,0.5535951274793748,7.227680685734325,0.9574251008903519,0.9605316995770415
1,R1,REFUGE,0,RIM_ONE_r3,1,boundary,admitted,6082,3185,0.5236764222295298,0.5236764222295298,0.736586493987049,0.745800122624157,1.0,1.0,0.2847021675274506,-1.5,0.6035534143447876,2.1196770668029785,5396.390660966787,4059.0,0.6606741868883166,8.334772035504047,0.9889257878300314,0.9914174439365321
1,R1,REFUGE,0,RIM_ONE_r3,1,boundary,deferred,2073,1139,0.5494452484322239,0.5494452484322239,0.263413506012951,0.25419987737584304,1.0,1.0,-0.2272796572203574,-2.1196770668029785,-0.6035534143447876,1.5161237716674805,5895.356970574047,7185.0,0.23943456822940679,3.9795718631103774,0.8650048510268065,0.8699156372546
1,R1,REFUGE,0,RIM_ONE_r3,1,interior,candidate,26030,26030,1.0,1.0,1.0,1.0,1.0,1.0,11.427635303498047,6.982160568237305,10.712139129638672,15.190463066101074,11522.679869381484,11591.0,0.6433168682336659,8.299365572553505,0.9739662350494954,0.9831931675712374
