run_name,checkpoint,checkpoint_name,method_name,site_id,site_index,route,class_id,bin,pixel_count,valid_pixel_count,coverage,accuracy,weight_sum,effective_pixel_count,score_mean,score_p10,score_p50,score_p90,weight_mean,weight_p10,weight_p50,weight_p90
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,learnability,1,9,2674,2674,1.0,0.8496634255796559,1950.9417357444763,2673.9351289763717,0.7295967598146882,0.7284949123859406,0.7294772565364838,0.7303792715072632,0.7295967598146882,0.7284949123859406,0.7294772565364838,0.7303792715072632
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,learnability,2,0,2089,1146,0.5485878410722834,0.6387434554973822,156.36693176813424,1063.427139477399,0.07485252837153386,0.0,0.083430215716362,0.17548775970935823,0.07485252837153386,0.0,0.083430215716362,0.17548775970935823
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,learnability,2,1,2089,2089,1.0,0.7630445189085687,641.7659957110882,2003.5437480891185,0.307212061135035,0.21840393245220185,0.30874645709991455,0.3938144028186798,0.307212061135035,0.21840393245220185,0.30874645709991455,0.3938144028186798
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,learnability,2,2,2089,2089,1.0,0.8362853039731929,1044.5060864686966,2071.2919613289037,0.5000029135800367,0.4332900881767273,0.5034193992614746,0.5613582134246826,0.5000029135800367,0.4332900881767273,0.5034193992614746,0.5613582134246826
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,learnability,2,3,2088,2088,1.0,0.8807471264367817,1303.285786151886,2084.4604480924704,0.6241790163562673,0.5863981664180755,0.6269729733467102,0.6571158647537232,0.6241790163562673,0.5863981664180755,0.6269729733467102,0.6571158647537232
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,learnability,2,4,2088,2088,1.0,0.9094827586206896,1433.128065764904,2087.410935129846,0.686364016170931,0.6690749108791352,0.687785267829895,0.7009728729724884,0.686364016170931,0.6690749108791352,0.687785267829895,0.7009728729724884
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,learnability,2,5,2088,2088,1.0,0.9176245210727969,1488.279915213585,2087.910727145232,0.7127777371712571,0.7058067858219147,0.7133524119853973,0.7186637580394745,0.7127777371712571,0.7058067858219147,0.7133524119853973,0.7186637580394745
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,learnability,2,6,2088,2088,1.0,0.9396551724137931,1510.7275569438934,2087.9853777982657,0.723528523440562,0.7206762135028839,0.7237635254859924,0.7259463250637055,0.723528523440562,0.7206762135028839,0.7237635254859924,0.7259463250637055
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,learnability,2,7,2088,2088,1.0,0.9492337164750958,1519.9692227840424,2087.9975521388437,0.7279546086130471,0.7267732501029969,0.7280640006065369,0.7289479792118072,0.7279546086130471,0.7267732501029969,0.7280640006065369,0.7289479792118072
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,learnability,2,8,2088,2088,1.0,0.9554597701149425,1523.8000170588493,2087.999554248183,0.7297892802005983,0.7292853057384491,0.7298308610916138,0.7302166163921356,0.7297892802005983,0.7292853057384491,0.7298308610916138,0.7302166163921356
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,learnability,2,9,2088,2088,1.0,0.9741379310344828,1525.5094359517097,2087.99491059847,0.7306079674098227,0.7303676426410675,0.7305993139743805,0.7307731091976166,0.7306079674098227,0.7303676426410675,0.7305993139743805,0.7307731091976166
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,0,0,34317,34317,1.0,0.4009091703820264,18544.196842348203,19820.317657148662,0.5403793117798235,0.0,0.7998356223106384,0.9920075416564942,0.5403793117798235,0.0,0.7998356223106384,0.9920075416564942
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,0,1,34317,34317,1.0,0.947751843109829,34147.66093116999,34316.9781888988,0.9950654466057636,0.9938226342201233,0.9952543377876282,0.9959607720375061,0.9950654466057636,0.9938226342201233,0.9952543377876282,0.9959607720375061
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,0,2,34316,34316,1.0,0.9726366709406691,34199.37518936396,34315.99760252001,0.9966014450799614,0.9962132275104523,0.9966259598731995,0.9969431161880493,0.9966014450799614,0.9962132275104523,0.9966259598731995,0.9969431161880493
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,0,3,34316,34316,1.0,0.982573726541555,34223.16315197945,34315.99921256632,0.9972946483267119,0.9970751404762268,0.997305154800415,0.9974948167800903,0.9972946483267119,0.9970751404762268,0.997305154800415,0.9974948167800903
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,0,4,34316,34316,1.0,0.9855169600186502,34238.60185074806,34315.99954180776,0.9977445462975889,0.9975825548171997,0.9977466464042664,0.9979017972946167,0.9977445462975889,0.9975825548171997,0.9977466464042664,0.9979017972946167
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,0,5,34316,34316,1.0,0.9854295372421028,34251.277966439724,34315.99965554889,0.9981139400407892,0.9979745149612427,0.9981152713298798,0.9982507228851318,0.9981139400407892,0.9979745149612427,0.9981152713298798,0.9982507228851318
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,0,6,34316,34316,1.0,0.9841764774449236,34262.606463968754,34315.999704158785,0.9984440629434885,0.9983155131340027,0.9984442591667175,0.998572051525116,0.9984440629434885,0.9983155131340027,0.9984442591667175,0.998572051525116
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,0,7,34316,34316,1.0,0.9816412169250496,34273.60170871019,34315.99969445811,0.9987644745515268,0.9986349940299988,0.9987632036209106,0.9988963603973389,0.9987644745515268,0.9986349940299988,0.9987632036209106,0.9988963603973389
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,0,8,34316,34316,1.0,0.9764832731087539,34285.63498091698,34315.999566675084,0.9991151352406159,0.9989644289016724,0.99910968542099,0.9992743730545044,0.9991151352406159,0.9989644289016724,0.99910968542099,0.9992743730545044
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,0,9,34316,34316,1.0,0.9374927147686211,34302.43776875734,34315.9988212108,0.9996047840295298,0.9993670582771301,0.9995859861373901,0.9998766183853149,0.9996047840295298,0.9993670582771301,0.9995859861373901,0.9998766183853149
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,1,0,2528,2528,1.0,0.030854430379746837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,1,1,2528,2528,1.0,0.23813291139240506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,1,2,2528,2528,1.0,0.2887658227848101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,1,3,2528,2528,1.0,0.17998417721518986,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,1,4,2528,2528,1.0,0.5549841772151899,427.21873904950917,1169.567022395622,0.16899475437085015,0.0,0.06955473870038986,0.4287557631731034,0.16899475437085015,0.0,0.06955473870038986,0.4287557631731034
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,1,5,2528,2528,1.0,0.6289556962025317,1574.5038173496723,2485.2987076691384,0.6228258771161679,0.5040162384510041,0.630151778459549,0.7306505799293519,0.6228258771161679,0.5040162384510041,0.630151778459549,0.7306505799293519
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,1,6,2528,2528,1.0,0.6293512658227848,2171.1390115618706,2518.536646630552,0.8588366343203602,0.7804121673107147,0.8712430596351624,0.9176239967346191,0.8588366343203602,0.7804121673107147,0.8712430596351624,0.9176239967346191
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,1,7,2528,2528,1.0,0.528876582278481,2456.1521102786064,2527.4256135424857,0.9715791575469171,0.9476214528083802,0.9763438999652863,0.9868155300617218,0.9715791575469171,0.9476214528083802,0.9763438999652863,0.9868155300617218
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,1,8,2527,2527,1.0,0.518796992481203,2511.2804284095764,2526.9858232894476,0.993779354336991,0.9900266408920289,0.9942268133163452,0.996573293209076,0.993779354336991,0.9900266408920289,0.9942268133163452,0.996573293209076
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,1,9,2527,2527,1.0,0.6442421844083894,2523.613486468792,2526.9982400031677,0.9986598680129767,0.997469699382782,0.998757004737854,0.999749481678009,0.9986598680129767,0.997469699382782,0.998757004737854,0.999749481678009
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,2,0,942,942,1.0,0.9065817409766455,95.84962119534612,361.89629139610366,0.10175119022860522,0.0,0.0,0.3188948631286621,0.10175119022860522,0.0,0.0,0.3188948631286621
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,2,1,942,942,1.0,0.9564755838641189,488.860572963953,919.7428400766142,0.5189602685392283,0.40497756004333496,0.5246193110942841,0.6253972351551056,0.5189602685392283,0.40497756004333496,0.5246193110942841,0.6253972351551056
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,2,2,942,942,1.0,0.964968152866242,691.0192025899887,937.7531779540333,0.7335660324734488,0.6637198150157928,0.7320067584514618,0.8048626363277435,0.7335660324734488,0.6637198150157928,0.7320067584514618,0.8048626363277435
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,2,3,942,942,1.0,0.9808917197452229,833.6291960477829,940.8791529143208,0.8849566837025297,0.8331340253353119,0.8933387994766235,0.9163966715335846,0.8849566837025297,0.8331340253353119,0.8933387994766235,0.9163966715335846
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,2,4,942,942,1.0,0.9681528662420382,911.3292974233627,941.7907726675645,0.967440867753039,0.9455833256244659,0.9709848165512085,0.9837515711784363,0.967440867753039,0.9455833256244659,0.9709848165512085,0.9837515711784363
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,2,5,942,942,1.0,0.9713375796178344,933.4065014123917,941.9943916954192,0.990877390034386,0.9870445847511291,0.9913146495819092,0.9937626540660858,0.990877390034386,0.9870445847511291,0.9913146495819092,0.9937626540660858
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,2,6,941,941,1.0,0.9798087141339001,937.2668035626411,940.9993489177269,0.9960327349231043,0.9947555065155029,0.9961506128311157,0.9970828294754028,0.9960327349231043,0.9947555065155029,0.9961506128311157,0.9970828294754028
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,2,7,941,941,1.0,0.9936238044633369,939.142441213131,940.999846757438,0.9980259736590127,0.9974392652511597,0.998064398765564,0.9985498785972595,0.9980259736590127,0.9974392652511597,0.998064398765564,0.9985498785972595
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,2,8,941,941,1.0,0.9861849096705633,940.1771076917648,940.9999505781042,0.9991255129561795,0.9987810254096985,0.999142050743103,0.9994186758995056,0.9991255129561795,0.9987810254096985,0.999142050743103,0.9994186758995056
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,compatibility,2,9,941,941,1.0,0.975557917109458,940.7671543955803,940.9999794194945,0.9997525551493945,0.9995463490486145,0.9997570514678955,0.9999530911445618,0.9997525551493945,0.9995463490486145,0.9997570514678955,0.9999530911445618
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,0,0,129836,123370,0.9501987122215718,0.9408932479533112,16830.002732233144,116018.3176585219,0.12962508651093027,0.08105769380927086,0.13284684717655182,0.1831778734922409,0.12962508651093027,0.08105769380927086,0.13284684717655182,0.1831778734922409
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,0,1,129836,129836,1.0,0.9910348439569919,36240.11111488938,125907.86102605368,0.2791222089011475,0.21235662698745728,0.27750322222709656,0.3488546907901764,0.2791222089011475,0.21235662698745728,0.27750322222709656,0.3488546907901764
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,0,2,129836,129836,1.0,0.9945700730151884,59007.7940775156,128353.0486811724,0.45447945159674974,0.3852776288986206,0.45622362196445465,0.5204937160015106,0.45447945159674974,0.3852776288986206,0.45622362196445465,0.5204937160015106
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,0,3,129836,129836,1.0,0.995848609014449,77244.863247931,129475.71625751414,0.5949417977135079,0.5489746034145355,0.5977705717086792,0.6357008814811707,0.5949417977135079,0.5489746034145355,0.5977705717086792,0.6357008814811707
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,0,4,129836,129836,1.0,0.9964416648695277,87407.84193050861,129771.74663817114,0.6732173043725054,0.650916576385498,0.6750066876411438,0.6922261118888855,0.6732173043725054,0.650916576385498,0.6750066876411438,0.6922261118888855
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,0,5,129836,129836,1.0,0.997196463230537,91928.73004376888,129826.18803522422,0.7080372935377621,0.6988082230091095,0.7088542580604553,0.7157662212848663,0.7080372935377621,0.6988082230091095,0.7088542580604553,0.7157662212848663
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,0,6,129836,129836,1.0,0.9972272713269047,93732.77758592367,129834.58850712566,0.7219321111704279,0.7183547019958496,0.7222579121589661,0.7249110043048859,0.7219321111704279,0.7183547019958496,0.7222579121589661,0.7249110043048859
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,0,7,129836,129836,1.0,0.9969808065559629,94425.32942909002,129835.79706993666,0.7272661621514066,0.7259004712104797,0.7273920476436615,0.7284056544303894,0.7272661621514066,0.7259004712104797,0.7273920476436615,0.7284056544303894
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,0,8,129836,129836,1.0,0.9961797960504021,94692.19314694405,129835.96869541935,0.7293215529355807,0.7287869453430176,0.729367196559906,0.7297739088535309,0.7293215529355807,0.7287869453430176,0.729367196559906,0.7297739088535309
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,0,9,129836,129836,1.0,0.9927909054499523,94810.01854330301,129834.6421296719,0.7302290469769788,0.7299332022666931,0.730191171169281,0.7304637432098389,0.7302290469769788,0.7299332022666931,0.730191171169281,0.7304637432098389
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,1,0,13395,2759,0.20597237775289287,0.46248640811888364,221.29336460027844,2669.339108621633,0.01652059459501892,0.0,0.0,0.0842024803161621,0.01652059459501892,0.0,0.0,0.0842024803161621
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,1,1,13395,13395,1.0,0.5782754759238522,2454.1093228906393,12501.502117302798,0.183210849039988,0.11617392152547837,0.18289658427238464,0.25164581537246705,0.183210849039988,0.11617392152547837,0.18289658427238464,0.25164581537246705
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,1,2,13395,13395,1.0,0.6746547219111608,4911.48487791419,13088.180314175017,0.3666655377315558,0.28906903266906736,0.3667445778846741,0.4440131545066834,0.3666655377315558,0.28906903266906736,0.3667445778846741,0.4440131545066834
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,1,3,13395,13395,1.0,0.753564762971258,7220.829735159874,13318.27518895589,0.5390690358462019,0.4795474410057068,0.5418410301208496,0.5928360342979431,0.5390690358462019,0.4795474410057068,0.5418410301208496,0.5928360342979431
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,learnability,1,4,13395,13395,1.0,0.828742067935797,8644.46307450533,13380.844241339313,0.6453499868984941,0.614325225353241,0.6477236151695251,0.6722110152244568,0.6453499868984941,0.614325225353241,0.6477236151695251,0.6722110152244568
