run_name,checkpoint,checkpoint_name,method_name,site_id,site_index,region,class_id,pixel_count,pixel_fraction,pseudo_valid_coverage,pseudo_label_accuracy,raw_l_mean,raw_l_p10,raw_l_p50,raw_l_p90,assim_weight_mean,assim_weight_p10,assim_weight_p50,assim_weight_p90,assim_effective_sample_size,compatibility_available,raw_c_mean,raw_c_p10,raw_c_p50,raw_c_p90,old_relation_accuracy,relation_js_mean,relation_js_p10,relation_js_p50,relation_js_p90,current_old_agreement,cons_weight_mean,cons_weight_p10,cons_weight_p50,cons_weight_p90,cons_effective_sample_size
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,all,0,528141,0.9096343832671958,0.9956034468068187,0.981331979255219,0.5738458999032944,0.19423449039459229,0.695600688457489,0.7303187251091003,0.5738458999032944,0.19423449039459229,0.695600688457489,0.7303187251091003,466766.3611621493,True,0.9526618424053179,0.9887032508850098,0.9983170628547668,0.9992657899856567,0.9547507199781876,0.019650442842987535,0.00014511325571220368,0.00033558468567207456,0.0019342689774930477,0.9654221126555219,0.9526618424053179,0.9887032508850098,0.9983170628547668,0.9992657899856567,507548.10162476863
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,all,1,36663,0.06314587466931217,0.9266563019938358,0.7690881262141638,0.5509112827120957,0.12501938939094542,0.6840251088142395,0.7296916127204895,0.5509112827120957,0.12501938939094542,0.6840251088142395,0.7296916127204895,30920.485005702085,True,0.4976439175958288,0.0,0.6066064834594727,0.9947304725646973,0.5852494340343125,0.21357142991616151,0.0009018733166158199,0.05326637625694275,0.6407414674758911,0.5950685977688678,0.4976439175958288,0.0,0.6066064834594727,0.9947304725646973,20449.459363437945
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,all,2,15804,0.027219742063492064,0.8936977980258163,0.7885868026054942,0.5086885794536504,0.0,0.6631750762462616,0.73036487698555,0.5086885794536504,0.0,0.6631750762462616,0.73036487698555,12431.312382759706,True,0.8155292142408878,0.0,0.9886608421802521,0.9986413478851318,0.7175398633257403,0.06453018947044681,0.00026067788130603733,0.001991675468161702,0.19489831924438483,0.8969248291571754,0.8155292142408878,0.0,0.9886608421802521,0.9986413478851318,13719.363272817624
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,boundary,0,8538,0.014705274470899471,0.901030686343406,0.5611594956453919,0.31423463390068507,0.013935514818877002,0.17511671781539917,0.7290128529071808,0.31423463390068507,0.013935514818877002,0.17511671781539917,0.7290128529071808,4836.884724728045,True,0.5931506598635314,0.0,0.8480314612388611,0.9973229706287384,0.47575544624033733,0.162025443987892,0.0004890902957413346,0.013150366488844156,0.5778644323348999,0.6704146170063247,0.5931506598635314,0.0,0.8480314612388611,0.9973229706287384,5485.189757376384
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,boundary,1,7792,0.013420414462081129,0.8681981519507187,0.6232076866223207,0.44637119401584796,0.0,0.5294459164142609,0.7284276068210602,0.44637119401584796,0.0,0.5294459164142609,0.7284276068210602,5717.911300382328,True,0.4880685650763146,0.0,0.5791526138782501,0.9934607088565827,0.49794661190965095,0.20257383359493691,0.0010818411596119405,0.06683003902435303,0.6163274943828584,0.6052361396303901,0.4880685650763146,0.0,0.5791526138782501,0.9934607088565827,4396.002957598623
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,boundary,2,2700,0.004650297619047619,0.817037037037037,0.5689029918404351,0.35831099258356347,0.0,0.32637184858322144,0.7265275776386261,0.35831099258356347,0.0,0.32637184858322144,0.7265275776386261,1725.337867147025,True,0.7879617882602744,0.35515458285808565,0.9471933841705322,0.9982353329658509,0.5259259259259259,0.057883523025647164,0.00033123917819466453,0.00862614531069994,0.1701700121164321,0.9148148148148149,0.7879617882602744,0.35515458285808565,0.9471933841705322,0.9982353329658509,2354.261067917353
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,interior,0,519603,0.8949291087962963,0.9971574452033571,0.9875705909373396,0.5781117740209001,0.2044150769710541,0.6971879601478577,0.7303224802017212,0.5781117740209001,0.2044150769710541,0.6971879601478577,0.7303224802017212,462032.97092304786,True,0.9585692495537405,0.9908095121383667,0.9983317255973816,0.9992718696594238,0.962621462924579,0.017310968744925753,0.00014403130335267634,0.0003326300939079374,0.0016491957474499936,0.9702696096827771,0.9585692495537405,0.9908095121383667,0.9983317255973816,0.9992718696594238,502088.99883478234
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,interior,1,28871,0.049725460207231044,0.9424335838730906,0.8053585210775847,0.5791256282879732,0.18707141280174255,0.7002699375152588,0.7298310399055481,0.5791256282879732,0.18707141280174255,0.7002699375152588,0.7298310399055481,25234.805270288503,True,0.5002282114142644,0.0,0.6164209246635437,0.9949323534965515,0.6088116102663572,0.2165395734004531,0.0008680513128638268,0.048508793115615845,0.6447224617004395,0.5923244778497454,0.5002282114142644,0.0,0.6164209246635437,0.9949323534965515,16058.537393000413
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,interior,2,13104,0.022569444444444444,0.9094932844932845,0.8292498741399563,0.5396729723527067,0.08993553519248963,0.6927990019321442,0.7304362118244171,0.5396729723527067,0.08993553519248963,0.6927990019321442,0.7304362118244171,10740.020138718806,True,0.8212093157478824,0.0,0.9917422235012054,0.9986810922622681,0.757020757020757,0.06589969491923793,0.0002543623355450109,0.0014766233507543802,0.2098405748605729,0.8932387057387058,0.8212093157478824,0.0,0.9917422235012054,0.9986810922622681,11369.159168821852
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,all,0,330225,0.8739440421747967,0.9917874176697706,0.9545850088393438,0.5698194390344761,0.18513833582401276,0.6942335963249207,0.7303053736686707,0.5698194390344761,0.18513833582401276,0.6942335963249207,0.7303053736686707,290053.2384820293,True,0.9894119368745632,0.9948142886161804,0.9980056881904602,0.9993377923965454,0.9492951775304717,0.0026729377666188463,0.0001324630342423916,0.00039917140384204686,0.0010380521649494768,0.9969899311075782,0.9894119368745632,0.9948142886161804,0.9980056881904602,0.9993377923965454,328591.74474898144
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,all,1,26748,0.07078887195121951,0.9206295797816659,0.7263756345177665,0.5415555317499341,0.11059627234935764,0.673413097858429,0.7282199203968048,0.5415555317499341,0.11059627234935764,0.673413097858429,0.7282199203968048,22366.2730103234,True,0.43606653181987537,0.0,0.34215061366558075,0.9967844426631928,0.3714670255720054,0.25258053695956667,0.0006030617805663497,0.13257374614477158,0.6427011549472809,0.5237400927172124,0.43606653181987537,0.0,0.34215061366558075,0.9967844426631928,13046.29342141479
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,all,2,20883,0.05526708587398374,0.9548436527318872,0.8876629889669007,0.5816855343493171,0.19400724172592165,0.7034225463867188,0.7302953720092773,0.5816855343493171,0.19400724172592165,0.7034225463867188,0.7302953720092773,18350.531986632384,True,0.3692691614469158,0.0,0.0,0.9984037041664123,0.5064885313412824,0.3194348249558251,0.00030824791756458594,0.33342379331588745,0.6654948234558106,0.4277642101230666,0.3692691614469158,0.0,0.0,0.9984037041664123,8386.762959980497
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,boundary,0,9965,0.026372480521680217,0.9129954841946814,0.4827434601011211,0.26158758412964356,0.06403358131647112,0.1425730139017105,0.7077541708946228,0.26158758412964356,0.06403358131647112,0.1425730139017105,0.7077541708946228,5451.008157188552,True,0.9259249268130507,0.7442065358161927,0.995120644569397,0.9995645999908447,0.47536377320622175,0.02010866228696679,8.709427056601271e-05,0.0009731634636409581,0.050705479085445405,0.9821374811841445,0.9259249268130507,0.7442065358161927,0.995120644569397,0.9995645999908447,9609.718559283905
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,boundary,1,5908,0.015635586043360433,0.9035206499661476,0.6097789434245036,0.48288946336017985,0.06461266353726393,0.5749370455741882,0.7270919859409333,0.48288946336017985,0.06461266353726393,0.5749370455741882,0.7270919859409333,4659.07150234881,True,0.3775561847856436,0.0,0.0,0.9958179235458374,0.3781313473256601,0.2906410340237044,0.0007971460523549469,0.2530686855316162,0.6520828008651733,0.4493906567366283,0.3775561847856436,0.0,0.0,0.9958179235458374,2485.165867554356
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,boundary,2,2010,0.005319486788617886,0.9044776119402985,0.5775577557755776,0.45130330855165846,0.043283757567405705,0.5163164734840393,0.7277995467185974,0.45130330855165846,0.043283757567405705,0.5163164734840393,0.7277995467185974,1529.9552634183501,True,0.07075385116226045,0.0,0.0,0.0,0.3691542288557214,0.5086541288304283,0.19072600305080414,0.6047893762588501,0.6744636535644531,0.09751243781094528,0.07075385116226045,0.0,0.0,0.0,170.82069088537372
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,interior,0,320260,0.8475715616531165,0.9942390557671892,0.9680668310224079,0.579410179164766,0.20781395584344864,0.6981490850448608,0.7303250432014465,0.579410179164766,0.20781395584344864,0.6981490850448608,0.7303250432014465,284982.76478322863,True,0.9913873570183932,0.995144784450531,0.99802565574646,0.9993324398994445,0.9640417161056641,0.0021304192040594652,0.00013353114482015372,0.0003951974504161626,0.0009720976639073351,0.9974520701929682,0.9913873570183932,0.995144784450531,0.99802565574646,0.9993324398994445,318993.6945272841
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,interior,1,20840,0.055153285907859076,0.9254798464491363,0.7586457199149687,0.558186968028565,0.1268484264612198,0.6902669966220856,0.7284171640872955,0.558186968028565,0.1268484264612198,0.6902669966220856,0.7284171640872955,17724.22481779552,True,0.45265382214032845,0.0,0.4292735457420349,0.9969640731811523,0.36957773512476005,0.24179064172660472,0.0005699831584934145,0.10877440124750137,0.6392662882804871,0.5448176583493282,0.45265382214032845,0.0,0.4292735457420349,0.9969640731811523,10561.175412061486
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,interior,2,18873,0.049947599085365856,0.9602077041275897,0.9187727623882573,0.5955714175609578,0.22645510733127594,0.7090590596199036,0.7303463339805603,0.5955714175609578,0.22645510733127594,0.7090590596199036,0.7303463339805603,16838.419858718054,True,0.4010614453271763,0.0,0.0,0.9986305475234986,0.5211148201133895,0.29928271343206353,0.000266705546528101,0.2630650997161865,0.6633977890014648,0.4629364700895459,0.4010614453271763,0.0,0.0,0.9986305475234986,8217.495313235753
fundus_seed0_lcrseg_v0_1_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_v0_1_full200e/checkpoint_final_site2_Drishti_GS.pt,checkpoint_final_site2_Drishti_GS.pt,lcrseg_v0_1,Drishti_GS,2,small_component,1,1,2.646510840108401e-06,1.0,0.0,0.10427983105182648,0.10427983105182648,0.10427983105182648,0.10427983105182648,0.10427983105182648,0.10427983105182648,0.10427983105182648,0.10427983105182648,0.9999999999080399,True,0.6455661058425903,0.6455661058425903,0.6455661058425903,0.6455661058425903,0.0,0.02996663562953472,0.02996663562953472,0.02996663562953472,0.02996663562953472,1.0,0.6455661058425903,0.6455661058425903,0.6455661058425903,0.6455661058425903,0.9999999999976006
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,all,0,1298360,0.8805067274305556,0.9950198712221572,0.9901617315352498,0.5748172015866997,0.19744914770126343,0.6956613659858704,0.7298568546772003,0.5748172015866997,0.19744914770126343,0.6956613659858704,0.7298568546772003,1149177.5954514423,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,all,1,133945,0.09083726671006945,0.9205942737690843,0.8108329481221971,0.5345935317095397,0.09957720786333084,0.6771632432937622,0.7287384390830993,0.5345935317095397,0.09957720786333084,0.6771632432937622,0.7287384390830993,110288.12335516569,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,all,2,42255,0.028656005859375,0.9368595432493196,0.8482330057847273,0.556114543047441,0.1457220107316971,0.6935141086578369,0.7303186535835267,0.556114543047441,0.1457220107316971,0.6935141086578369,0.7303186535835267,35835.124108457894,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,boundary,0,19407,0.013161214192708333,0.8864327304580821,0.6287856769168169,0.23797203182815943,0.0,0.11125314980745316,0.7189003109931946,0.23797203182815943,0.0,0.11125314980745316,0.7189003109931946,9337.269140242648,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,boundary,1,25542,0.01732177734375,0.8600344530577089,0.6422816042245186,0.4019661997719125,0.0,0.4142304062843323,0.7255795180797577,0.4019661997719125,0.0,0.4142304062843323,0.7255795180797577,17761.852391461955,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,boundary,2,7199,0.0048821343315972225,0.8723433810251424,0.5992038216560509,0.40468579339199073,0.0,0.4319109320640564,0.7171095371246338,0.40468579339199073,0.0,0.4319109320640564,0.7171095371246338,5165.911879710583,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,interior,0,1278953,0.8673455132378473,0.9966675866900504,0.9950387976380158,0.5799285342232422,0.21047034263610842,0.6974433064460754,0.7298646569252014,0.5799285342232422,0.21047034263610842,0.6974433064460754,0.7298646569252014,1140373.5204989861,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,interior,1,108403,0.07351548936631945,0.9348634262889404,0.8473683171833988,0.5658432878265371,0.13814387619495394,0.6965441107749939,0.7289491891860962,0.5658432878265371,0.13814387619495394,0.6965441107749939,0.7289491891860962,92771.31196761303,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,interior,2,35056,0.02377387152777778,0.9501083979917846,0.8951871978863302,0.5872115184231138,0.19191353768110275,0.7104584276676178,0.7304362058639526,0.5872115184231138,0.19191353768110275,0.7104584276676178,0.7304362058639526,30782.512502161953,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site0_REFUGE.pt,checkpoint_final_site0_REFUGE.pt,lcrseg_v0_1,REFUGE,0,small_component,0,1,6.781684027777778e-07,1.0,1.0,0.10431531071662903,0.10431531071662903,0.10431531071662903,0.10431531071662903,0.10431531071662903,0.10431531071662903,0.10431531071662903,0.10431531071662903,0.9999999999081024,False,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
fundus_seed0_lcrseg_uniform_relation_kd_full200e,/home/jiangsuiyang/SSL_CL/runs/fundus_seed0_lcrseg_uniform_relation_kd_full200e/checkpoint_final_site1_RIM_ONE_r3.pt,checkpoint_final_site1_RIM_ONE_r3.pt,lcrseg_v0_1,RIM_ONE_r3,1,all,0,523076,0.9009107694003528,0.9921158684397678,0.9860796374231143,0.5737347866172101,0.19450578838586807,0.6958030164241791,0.7303198873996735,0.5737347866172101,0.19450578838586807,0.6958030164241791,0.7303198873996735,461826.0611772635,True,0.9599140725021356,0.9862853586673737,0.9997081756591797,0.9999637603759766,0.9627205224479808,0.013221602792071862,7.229764378280379e-06,5.8077575886272825e-05,0.0021246839314699173,0.9745046608905781,1.0,1.0,1.0,1.0,523076.0
