task_id,arm,epoch,steps,loss_mean_per_step,CE_mean_per_step,GT_Dice_mean_per_step,anchor_label_records_mean_per_step,U_image_records_mean_per_step,donor_context_records_mean_per_step,current_H_distance_relative_max_sum_mean_per_step
O2_s61_GN_CIST_L,GN_CIST_L,10,32,0.41332270648016,0.09149644279386848,0.3218262636862915,2.0,0.0,0.0,1.1475304185401894e-06
O2_s61_GN_CIST_L,GN_CIST_L,11,32,0.40679546194722416,0.09002151398453861,0.31677394796268554,2.0,0.0,0.0,1.6233609106857294e-06
O2_s61_GN_CIST_L,GN_CIST_L,12,32,0.39783562820330404,0.08676964696496725,0.3110659812383368,2.0,0.0,0.0,1.0348559240815483e-06
O2_s61_GN_CIST_L,GN_CIST_L,13,32,0.39087450591816847,0.08566430013161153,0.3052102057865569,2.0,0.0,0.0,1.165882121997898e-06
O2_s61_GN_CIST_L,GN_CIST_L,14,32,0.38169662809476673,0.08278100658208132,0.2989156215126855,2.0,0.0,0.0,1.0290709960378893e-06
O2_s61_GN_CIST_L,GN_CIST_L,15,32,0.3782150977464962,0.08460601750994101,0.2936090802365552,2.0,0.0,0.0,1.0194160170566162e-06
O2_s61_GN_CIST_L,GN_CIST_L,16,32,0.37300943424324556,0.08306706172879785,0.2899423725144477,2.0,0.0,0.0,9.677148234719773e-07
O2_s61_GN_CIST_L,GN_CIST_L,17,32,0.3653143026722954,0.08133222907781601,0.28398207359447947,2.0,0.0,0.0,1.0404668698790803e-06
O2_s61_GN_CIST_L,GN_CIST_L,18,32,0.36007061907592025,0.08060080918949097,0.2794698098864293,2.0,0.0,0.0,9.972931004288641e-07
O2_s61_GN_CIST_L,GN_CIST_L,19,32,0.3609097955263805,0.08071281819138676,0.2801969773349936,2.0,0.0,0.0,1.1370809994025241e-06
O2_s61_GN_CIST_L,GN_CIST_L,20,32,0.352374846846657,0.07782282726839185,0.2745520195782652,2.0,0.0,0.0,1.2359581325360845e-06
O2_s61_GN_CIST_L,GN_CIST_L,21,32,0.7923936099784281,0.2849997745361179,0.5073938354423104,2.0,0.0,2.0,1.7904056623143139e-06
O2_s61_GN_CIST_L,GN_CIST_L,22,32,0.805432634326714,0.2571672648191452,0.5482653695075689,2.0,0.0,2.0,2.8817533785386627e-06
O2_s61_GN_CIST_L,GN_CIST_L,23,32,0.7706174229369842,0.23899165471084416,0.5316257682261399,2.0,0.0,2.0,3.1017211239850607e-06
O2_s61_GN_CIST_L,GN_CIST_L,24,32,0.7044842006011413,0.21202582435216755,0.49245837624897376,2.0,0.0,2.0,4.337487580134257e-06
O2_s61_GN_CIST_L,GN_CIST_L,25,32,0.704631163306522,0.21746306621935219,0.4871680970871697,2.0,0.0,2.0,3.1904531075183245e-06
O2_s61_GN_CIST_L,GN_CIST_L,26,32,0.7976102229257841,0.23602207808289677,0.5615881448428873,2.0,0.0,2.0,3.5424642622315146e-06
O2_s61_GN_CIST_L,GN_CIST_L,27,32,0.6430178660494772,0.18649641633965075,0.45652144970982644,2.0,0.0,2.0,3.3655721130765476e-06
O2_s61_GN_CIST_L,GN_CIST_L,28,32,0.6324493414184325,0.18263050145469606,0.4498188399637363,2.0,0.0,2.0,3.526590346874004e-06
O2_s61_GN_CIST_L,GN_CIST_L,29,32,0.657323185455024,0.18319880089256912,0.4741243845624549,2.0,0.0,2.0,3.335873555145938e-06
O2_s61_GN_CIST_L,GN_CIST_L,30,32,0.7594092322902103,0.21947366744279861,0.5399355648474117,2.0,0.0,2.0,3.2347222650886406e-06
O2_s61_GN_CIST_L,GN_CIST_L,31,32,0.5779404947620226,0.15753079822752625,0.42040969653449645,2.0,0.0,2.0,2.796775074060074e-06
O2_s61_GN_CIST_L,GN_CIST_L,32,32,0.7003354803951288,0.2119610069785267,0.4883744734166024,2.0,0.0,2.0,3.1650435882071774e-06
O2_s61_GN_CIST_L,GN_CIST_L,33,32,0.6475325575108473,0.18077750073280185,0.4667550567780455,2.0,0.0,2.0,2.9670287672955e-06
O2_s61_GN_CIST_L,GN_CIST_L,34,32,0.7060574829507557,0.21293612476438284,0.49312135818637287,2.0,0.0,2.0,3.0966231840802847e-06
O2_s61_GN_CIST_L,GN_CIST_L,35,32,0.5954130225093344,0.1641158537240699,0.43129716878526453,2.0,0.0,2.0,3.5353268267678404e-06
O2_s61_GN_CIST_L,GN_CIST_L,36,32,0.6503313809323997,0.1897023794008419,0.46062900153155784,2.0,0.0,2.0,2.89068113190403e-06
O2_s61_GN_CIST_L,GN_CIST_L,37,32,0.6475705719819616,0.18503676168620586,0.46253381029575547,2.0,0.0,2.0,3.5908335140596076e-06
O2_s61_GN_CIST_L,GN_CIST_L,38,32,0.6518459851417296,0.18671316851396114,0.4651328166277685,2.0,0.0,2.0,3.5665201532820186e-06
O2_s61_GN_CIST_L,GN_CIST_L,39,32,0.705915891329554,0.2028563714120537,0.5030595199175004,2.0,0.0,2.0,4.2519520818412835e-06
O2_s61_GN_CIST_L,GN_CIST_L,40,32,0.6757560997386962,0.19124685472343117,0.48450924501526504,2.0,0.0,2.0,2.907730242092552e-06
O2_s61_GN_CIST_L,GN_CIST_L,41,32,0.5754883163863168,0.1529832175001502,0.42250509888616683,2.0,0.0,2.0,2.8502043649811835e-06
O2_s61_GN_CIST_L,GN_CIST_L,42,32,0.6467510464838043,0.1859168817754835,0.46083416470832084,2.0,0.0,2.0,2.79254050697694e-06
O2_s61_GN_CIST_L,GN_CIST_L,43,32,0.6647460170205489,0.18909493647515774,0.475651080545391,2.0,0.0,2.0,2.8944949099236514e-06
O2_s61_GN_CIST_L,GN_CIST_L,44,32,0.7068415864719544,0.20503293757792562,0.5018086488940285,2.0,0.0,2.0,4.430546052017574e-06
O2_s61_GN_CIST_L,GN_CIST_L,45,32,0.6037942483710974,0.1630672955652699,0.4407269528058273,2.0,0.0,2.0,4.4783176447324735e-06
O2_s61_GN_CIST_L,GN_CIST_L,46,32,0.6699805311754323,0.1920739992056042,0.4779065319698282,2.0,0.0,2.0,3.3707439897173513e-06
O2_s61_GN_CIST_L,GN_CIST_L,47,32,0.6589784988214515,0.1846143730217591,0.4743641257996923,2.0,0.0,2.0,3.529219179205245e-06
O2_s61_GN_CIST_L,GN_CIST_L,48,32,0.5938704767096185,0.15948702779132873,0.43438344891828967,2.0,0.0,2.0,2.829383292602e-06
O2_s61_GN_CIST_L,GN_CIST_L,49,32,0.6165613259350738,0.1714846125105396,0.4450767134245341,2.0,0.0,2.0,3.664249815815391e-06
O2_s61_GN_CIST_L,GN_CIST_L,50,32,0.5748072250254607,0.1562937896233052,0.41851343540215546,2.0,0.0,2.0,3.1821009129876763e-06
O2_s61_GN_CIST_L,GN_CIST_L,51,32,0.6048032097162823,0.17395635158754885,0.4308468581287335,2.0,0.0,2.0,2.9276891526449813e-06
O2_s61_GN_CIST_L,GN_CIST_L,52,32,0.6962433360818098,0.20332845428492874,0.4929148817968809,2.0,0.0,2.0,3.9916145763838545e-06
O2_s61_GN_CIST_L,GN_CIST_L,53,32,0.6739427132483967,0.19329915079288185,0.48064356245551476,2.0,0.0,2.0,4.732314683709301e-06
O2_s61_GN_CIST_L,GN_CIST_L,54,32,0.6095276964543677,0.16272890998516232,0.44679878646920546,2.0,0.0,2.0,3.438371270723353e-06
O2_s61_GN_CIST_L,GN_CIST_L,55,32,0.6398162938536726,0.18483880802523345,0.4549774858284389,2.0,0.0,2.0,4.105112573727026e-06
O2_s61_GN_CIST_L,GN_CIST_L,56,32,0.5820703172718806,0.15914953919127584,0.4229207780806049,2.0,0.0,2.0,3.781837356400491e-06
O2_s61_GN_CIST_L,GN_CIST_L,57,32,0.6248339328826256,0.17517447308637202,0.4496594597962535,2.0,0.0,2.0,3.280841611830229e-06
O2_s61_GN_CIST_L,GN_CIST_L,58,32,0.636223363466117,0.17975972266867757,0.45646364079743956,2.0,0.0,2.0,4.440694246740466e-06
O2_s61_GN_CIST_L,GN_CIST_L,59,32,0.6215075992529575,0.1718055132078007,0.449702086045157,2.0,0.0,2.0,3.6778897454476734e-06
O2_s61_GN_CIST_L,GN_CIST_L,60,32,0.6485428833535529,0.18051996594294906,0.4680229174106037,2.0,0.0,2.0,3.5636405912410923e-06
O2_s61_GN_CIST_L,GN_CIST_L,61,32,0.620561276326469,0.16746577178128064,0.45309550454518815,2.0,0.0,2.0,4.222764202780787e-06
O2_s61_GN_CIST_L,GN_CIST_L,62,32,0.5776828475987059,0.15521179419010878,0.422471053408597,2.0,0.0,2.0,3.7954798088726455e-06
O2_s61_GN_CIST_L,GN_CIST_L,63,32,0.6270680183864126,0.16701823798939586,0.4600497803970168,2.0,0.0,2.0,3.8975975294833835e-06
O2_s61_GN_CIST_L,GN_CIST_L,64,32,0.5902570131175324,0.15636524453293532,0.433891768584597,2.0,0.0,2.0,3.393161044077579e-06
O2_s61_GN_CIST_L,GN_CIST_L,65,32,0.6291609375705627,0.17323480313643813,0.45592613443412455,2.0,0.0,2.0,3.055265625862421e-06
O2_s61_GN_CIST_L,GN_CIST_L,66,32,0.5326862311176366,0.1374834793386981,0.3952027517789385,2.0,0.0,2.0,3.1309443733011887e-06
O2_s61_GN_CIST_L,GN_CIST_L,67,32,0.5803819395102923,0.16271271905861795,0.41766922045167426,2.0,0.0,2.0,4.088657508187421e-06
O2_s61_GN_CIST_L,GN_CIST_L,68,32,0.5661820300095344,0.15152103314176202,0.41466099686777225,2.0,0.0,2.0,3.3282515722033324e-06
O2_s61_GN_CIST_L,GN_CIST_L,69,32,0.5612466627883358,0.15092847228515893,0.4103181905031768,2.0,0.0,2.0,3.995396042375482e-06
O2_s61_GN_CIST_L,GN_CIST_L,70,32,0.5732936159439393,0.1544180397177115,0.4188755762262279,2.0,0.0,2.0,3.78773535257909e-06
O2_s61_GN_CIST_L,GN_CIST_L,71,32,0.5896544741491563,0.16198481852188706,0.427669655627269,2.0,0.0,2.0,5.5217794456373975e-06
O2_s61_GN_CIST_L,GN_CIST_L,72,32,0.6220609372430475,0.17295376455876976,0.4491071726842777,2.0,0.0,2.0,6.5329382866219245e-06
O2_s61_GN_CIST_L,GN_CIST_L,73,32,0.6244021152702613,0.1753996858606115,0.44900242940964985,2.0,0.0,2.0,3.60569125001867e-06
O2_s61_GN_CIST_L,GN_CIST_L,74,32,0.5664854810376942,0.14937820902559906,0.41710727201209524,2.0,0.0,2.0,4.8807071552675145e-06
O2_s61_GN_CIST_L,GN_CIST_L,75,32,0.5637044801718527,0.15338337211869657,0.41032110805315614,2.0,0.0,2.0,4.7167824441303335e-06
O2_s61_GN_CIST_L,GN_CIST_L,76,32,0.6362766740696356,0.17939392826519907,0.4568827458044365,2.0,0.0,2.0,3.4000164301866824e-06
O2_s61_GN_CIST_L,GN_CIST_L,77,32,0.6120155066991909,0.1646703901933506,0.4473451165058404,2.0,0.0,2.0,4.076359520051447e-06
O2_s61_GN_CIST_L,GN_CIST_L,78,32,0.6457138524659861,0.18283215630799532,0.4628816961579908,2.0,0.0,2.0,4.169529417296077e-06
O2_s61_GN_CIST_L,GN_CIST_L,79,32,0.5724813079232733,0.15889375132974237,0.41358755659353097,2.0,0.0,2.0,2.6765976211492566e-06
O2_s61_GN_CIST_L,GN_CIST_L,80,32,0.5968796963241113,0.15782956802286208,0.4390501283012492,2.0,0.0,2.0,3.799350616881618e-06
O2_s61_GN_CIST_L,GN_CIST_L,81,32,0.575897792978385,0.154553031665273,0.4213447613131118,2.0,0.0,2.0,3.7769299298776966e-06
O2_s61_GN_CIST_L,GN_CIST_L,82,32,0.6169871035995591,0.17144846194423735,0.44553864165532153,2.0,0.0,2.0,2.889227259866311e-06
O2_s61_GN_CIST_L,GN_CIST_L,83,32,0.5858841714773588,0.15629748383071274,0.42958668764664604,2.0,0.0,2.0,3.4833004945583527e-06
O2_s61_GN_CIST_L,GN_CIST_L,84,32,0.6326168565157573,0.18025012908037752,0.45236672743537965,2.0,0.0,2.0,3.932260291057795e-06
O2_s61_GN_CIST_L,GN_CIST_L,85,32,0.5633665358359363,0.15123396879062057,0.41213256704531587,2.0,0.0,2.0,5.143945494006262e-06
O2_s61_GN_CIST_L,GN_CIST_L,86,32,0.5345820770439798,0.14131429616827518,0.39326778087570474,2.0,0.0,2.0,3.638098684489318e-06
O2_s61_GN_CIST_L,GN_CIST_L,87,32,0.5385761355893717,0.1381197483278811,0.4004563872614906,2.0,0.0,2.0,3.633253468471809e-06
O2_s61_GN_CIST_L,GN_CIST_L,88,32,0.6288480646724387,0.18300823762547225,0.44583982704696645,2.0,0.0,2.0,4.032835108168039e-06
O2_s61_GN_CIST_L,GN_CIST_L,89,32,0.5911133106699351,0.15989640285260975,0.43121690781732525,2.0,0.0,2.0,3.9963396611915175e-06
O2_s61_GN_CIST_L,GN_CIST_L,90,32,0.628576589311837,0.17171833955217153,0.4568582497596653,2.0,0.0,2.0,3.8919279342995785e-06
O2_s61_GN_CIST_L,GN_CIST_L,91,32,0.55750860997371,0.1428144343663007,0.4146941756074094,2.0,0.0,2.0,3.597374798922856e-06
O2_s61_GN_CIST_L,GN_CIST_L,92,32,0.5989650937360673,0.16428454825654626,0.4346805454795212,2.0,0.0,2.0,3.7446827518073703e-06
O2_s61_GN_CIST_L,GN_CIST_L,93,32,0.563837683009117,0.15193215268664062,0.41190553032247623,2.0,0.0,2.0,3.868900025595591e-06
O2_s61_GN_CIST_L,GN_CIST_L,94,32,0.573723174906464,0.1522506903274916,0.4214724845789724,2.0,0.0,2.0,3.6475094123141604e-06
O2_s61_GN_CIST_L,GN_CIST_L,95,32,0.5744459526389156,0.15394209697842598,0.42050385566048953,2.0,0.0,2.0,3.219590397982722e-06
O2_s61_GN_CIST_L,GN_CIST_L,96,32,0.5746948950304241,0.15455058263614774,0.4201443123942764,2.0,0.0,2.0,3.8129283575374875e-06
O2_s61_GN_CIST_L,GN_CIST_L,97,32,0.5607187150860473,0.1452788907336071,0.41543982435244015,2.0,0.0,2.0,4.772912106822905e-06
O2_s61_GN_CIST_L,GN_CIST_L,98,32,0.6098556227857003,0.18035992130171508,0.429495701483985,2.0,0.0,2.0,3.597037004439099e-06
O2_s61_GN_CIST_L,GN_CIST_L,99,32,0.5814813230142275,0.1545886070234701,0.42689271599075734,2.0,0.0,2.0,4.042189082548338e-06
O2_s61_GN_CIST_L,GN_CIST_L,100,32,0.572325230387806,0.15100328449625522,0.4213219458915508,2.0,0.0,2.0,3.5691768163979367e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,1,32,0.6494768942994175,0.1712994915433228,0.47817740275609466,2.0,0.0,0.0,2.6179559891135576e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,2,32,0.4738509663274497,0.09741459391079843,0.37643637241665123,2.0,0.0,0.0,1.8801587455019506e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,3,32,0.4456581166620545,0.09065744129475206,0.35500067536730245,2.0,0.0,0.0,2.7706188176168274e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,4,32,0.3871029322642096,0.07766623597126454,0.30943669629294507,2.0,0.0,0.0,2.035525447226653e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,5,32,0.3751001997228966,0.07850724179297686,0.2965929579299198,2.0,0.0,0.0,1.6387531723081377e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,6,32,0.3476554603200366,0.07037949259392917,0.2772759677261073,2.0,0.0,0.0,1.6013816347974907e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,7,32,0.3313447376760035,0.06676569569390267,0.2645790419821008,2.0,0.0,0.0,1.4592739656917996e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,8,32,0.3313210237899881,0.0676340862410143,0.2636869375489738,2.0,0.0,0.0,1.065982399246539e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,9,32,0.31438943218049153,0.06392219790723175,0.2504672342732598,2.0,0.0,0.0,9.881881476241134e-07
O2_s61_CONV_CIST_L,CONV_CIST_L,10,32,0.29675193222899215,0.06298273929860443,0.2337691929303878,2.0,0.0,0.0,1.2738623656771e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,11,32,0.2854356524434921,0.06109497894067317,0.224340673502819,2.0,0.0,0.0,8.731812841284309e-07
O2_s61_CONV_CIST_L,CONV_CIST_L,12,32,0.2808433932170621,0.06380748108495027,0.21703591213211182,2.0,0.0,0.0,2.5183462028391163e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,13,32,0.24930785061922753,0.05420997622422874,0.1950978743949988,2.0,0.0,0.0,2.813402004768209e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,14,32,0.23970135210830362,0.05468913575168699,0.18501221635661666,2.0,0.0,0.0,1.4035159289733444e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,15,32,0.27106138218030895,0.06018520338693634,0.21087617879337264,2.0,0.0,0.0,1.6716311444826943e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,16,32,0.25898078993555423,0.05773205705918372,0.20124873287637052,2.0,0.0,0.0,1.1688001136711745e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,17,32,0.23443173160341302,0.052073119615670294,0.18235861198774278,2.0,0.0,0.0,8.590442297260198e-07
O2_s61_CONV_CIST_L,CONV_CIST_L,18,32,0.20100056834876556,0.04625143698649481,0.15474913136227078,2.0,0.0,0.0,8.75633239430299e-07
O2_s61_CONV_CIST_L,CONV_CIST_L,19,32,0.18852119540115117,0.04284046875545755,0.1456807266456936,2.0,0.0,0.0,1.8395915931680293e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,20,32,0.22712573335499014,0.05461449071299285,0.1725112426419973,2.0,0.0,0.0,7.851632656648604e-07
O2_s61_CONV_CIST_L,CONV_CIST_L,21,32,0.8225647810300496,0.2814878055360168,0.5410769754940327,2.0,0.0,2.0,1.1712837093414866e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,22,32,0.6595924249658844,0.18403657723683864,0.47555584772904586,2.0,0.0,2.0,1.78935292220473e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,23,32,0.6558483409454023,0.19117169303353876,0.4646766479118635,2.0,0.0,2.0,1.9327756403075815e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,24,32,0.6316229719009162,0.17546696052886546,0.45615601137205086,2.0,0.0,2.0,2.665504740381556e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,25,32,0.5989212067531194,0.16953484946861863,0.4293863572845009,2.0,0.0,2.0,2.992019840597305e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,26,32,0.628621838126721,0.171040503308177,0.45758133481854407,2.0,0.0,2.0,2.7919678052031805e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,27,32,0.5011462026040737,0.1289750459836796,0.3721711566203942,2.0,0.0,2.0,5.630130945275346e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,28,32,0.4871256881475078,0.12361673568375409,0.3635089524637538,2.0,0.0,2.0,1.942452606629833e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,29,32,0.500073876250235,0.13533579092472792,0.36473808532550717,2.0,0.0,2.0,3.5791574648778847e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,30,32,0.6207834323674261,0.1739336927421391,0.44684973962528685,2.0,0.0,2.0,5.3224125170220005e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,31,32,0.443098292934156,0.11018025944940746,0.3329180334847486,2.0,0.0,2.0,3.017785497979595e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,32,32,0.47748117848537475,0.1299337677191943,0.34754741076618045,2.0,0.0,2.0,2.6010560450509068e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,33,32,0.5062195687374254,0.14672334305942059,0.3594962256780047,2.0,0.0,2.0,2.5196938614696313e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,34,32,0.5958491705716729,0.1727180383168161,0.4231311322548568,2.0,0.0,2.0,2.8828008429419036e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,35,32,0.48069576329777314,0.12182659085374326,0.3588691724440299,2.0,0.0,2.0,1.8464379933122361e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,36,32,0.5033941505529697,0.13767366483807564,0.36572048571489413,2.0,0.0,2.0,7.5737678466936775e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,37,32,0.49439265895565415,0.13122021814342588,0.3631724408122283,2.0,0.0,2.0,2.3606220947873597e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,38,32,0.4559622542871522,0.11416888050734997,0.34179337377980223,2.0,0.0,2.0,3.2080909813444117e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,39,32,0.4539573741843014,0.12100851105060428,0.3329488631336972,2.0,0.0,2.0,2.24546903233013e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,40,32,0.45002219191466886,0.11788564187008888,0.33213655004458,2.0,0.0,2.0,1.9237002455783467e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,41,32,0.41104881780590785,0.11439578700810671,0.2966530307978011,2.0,0.0,2.0,1.524105280627561e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,42,32,0.4560353108898112,0.1253787038149312,0.3306566070748798,2.0,0.0,2.0,1.0688887989626513e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,43,32,0.4496176288410032,0.11659332504495978,0.33302430379604336,2.0,0.0,2.0,2.737981905099522e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,44,32,0.47403300092585376,0.1340834831353277,0.33994951779052596,2.0,0.0,2.0,1.3375348502898336e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,45,32,0.41463900943821963,0.11256264336407185,0.30207636607414784,2.0,0.0,2.0,1.8325339203658099e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,46,32,0.44386104034696083,0.12011245649773628,0.32374858384922456,2.0,0.0,2.0,2.7634321001987856e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,47,32,0.4721479919170633,0.13160275004338473,0.34054524187367874,2.0,0.0,2.0,2.295018607219899e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,48,32,0.3831838186462122,0.10135265591088682,0.28183116273532527,2.0,0.0,2.0,1.6842957718579823e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,49,32,0.43192104826833067,0.11458603711798787,0.3173350111503428,2.0,0.0,2.0,1.993723618274815e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,50,32,0.41678299848595496,0.11314970592502505,0.3036332925609299,2.0,0.0,2.0,1.087383356437744e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,51,32,0.4224599274385004,0.1120517275412567,0.31040819989724383,2.0,0.0,2.0,8.459294049963034e-07
O2_s61_CONV_CIST_L,CONV_CIST_L,52,32,0.46164515832575376,0.1290476611466147,0.33259749717913906,2.0,0.0,2.0,3.0571244338629715e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,53,32,0.4358190645381484,0.1155428058700636,0.32027625866808485,2.0,0.0,2.0,4.3878411450599e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,54,32,0.3782689779382164,0.09437738975975662,0.2838915881784597,2.0,0.0,2.0,2.2240196488338234e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,55,32,0.44427782628477414,0.12818739039357752,0.3160904358911966,2.0,0.0,2.0,1.1877294546479336e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,56,32,0.38851104380533635,0.10837362031452358,0.2801374234908128,2.0,0.0,2.0,3.336089365342963e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,57,32,0.36861472151050884,0.09868148213718086,0.26993323937332797,2.0,0.0,2.0,1.6668079954715642e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,58,32,0.37133521810502534,0.09952286450425163,0.2718123536007739,2.0,0.0,2.0,3.0162186921053227e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,59,32,0.42204505553572047,0.12402934883721173,0.2980157066985088,2.0,0.0,2.0,4.966092270708617e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,60,32,0.41954163151428914,0.11419349699281156,0.3053481345214776,2.0,0.0,2.0,2.844074524879733e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,61,32,0.36281825619504404,0.09617724386043847,0.2666410123346056,2.0,0.0,2.0,1.0998690240371692e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,62,32,0.35472593980463984,0.09547233406919986,0.25925360573544004,2.0,0.0,2.0,9.227504248353698e-07
O2_s61_CONV_CIST_L,CONV_CIST_L,63,32,0.38010807746630926,0.10742221312830225,0.27268586433800684,2.0,0.0,2.0,1.0248377516276533e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,64,32,0.3516225881321469,0.08655232307501137,0.2650702650571356,2.0,0.0,2.0,2.1411957881388193e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,65,32,0.34671986961799717,0.09164294123183936,0.25507692838615786,2.0,0.0,2.0,1.7935831829531239e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,66,32,0.30963005761616097,0.08065938990330324,0.22897066771285768,2.0,0.0,2.0,1.881395904125915e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,67,32,0.3768081260498329,0.10581938037648797,0.27098874567334497,2.0,0.0,2.0,2.6178655372984353e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,68,32,0.366937868430777,0.09485384658910334,0.27208402184167363,2.0,0.0,2.0,1.7251011218232228e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,69,32,0.3035920790707142,0.0767071942682378,0.22688488480247646,2.0,0.0,2.0,2.0285732087133857e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,70,32,0.318076690147441,0.08838233386632055,0.2296943562811204,2.0,0.0,2.0,2.78880036794508e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,71,32,0.3221848997155001,0.08280430157901719,0.23938059813648294,2.0,0.0,2.0,1.7241820322999754e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,72,32,0.3709190722249799,0.0996562743675895,0.27126279785739027,2.0,0.0,2.0,2.0905010897320416e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,73,32,0.330888913421766,0.09625024918932468,0.23463866423244123,2.0,0.0,2.0,2.560583201490372e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,74,32,0.3031269470495504,0.08030565327499062,0.2228212937745597,2.0,0.0,2.0,3.488611042966035e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,75,32,0.3335210745437738,0.09177317383000627,0.2417479007137676,2.0,0.0,2.0,2.1948569683982593e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,76,32,0.3318481568574232,0.08950804511550814,0.2423401117419151,2.0,0.0,2.0,1.7358916892806396e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,77,32,0.3396383940425633,0.0902732425602153,0.24936515148234803,2.0,0.0,2.0,1.2893939456767203e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,78,32,0.3075730407130198,0.08479315374279395,0.22277988697022583,2.0,0.0,2.0,1.5894907620288099e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,79,32,0.30681503664596216,0.0821861369186081,0.22462889972735406,2.0,0.0,2.0,2.6070801431154566e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,80,32,0.3229415270972805,0.0846613283501938,0.2382801987470868,2.0,0.0,2.0,1.2023717195684626e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,81,32,0.3230418507985504,0.09111026243772358,0.23193158836082686,2.0,0.0,2.0,1.6956904617416618e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,82,32,0.3135266687509088,0.08308585779741406,0.23044081095349475,2.0,0.0,2.0,2.2042340710105337e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,83,32,0.3207362606682262,0.08782871667062864,0.2329075439975975,2.0,0.0,2.0,1.3312416611338618e-06
O2_s61_CONV_CIST_L,CONV_CIST_L,84,32,0.3011372010342442,0.08164865733124316,0.21948854370300103,2.0,0.0,2.0,2.01077517930719e-06
