task_id,epoch,parameter,change_norm,source_norm,relative_change
O2_s61_GN_CIST_L,100,core.enc1.block.1.bias,0.8153885493230998,0.15971262677585774,5.105348060347314
O2_s61_GN_CIST_L,100,core.enc1.block.4.weight,0.5583933952346214,3.892218183046886,0.14346405288038164
O2_s61_GN_CIST_L,100,core.enc1.block.4.bias,0.5793597910041081,0.09913268230899556,5.844286440250345
O2_s61_GN_CIST_L,100,core.enc2.block.1.weight,1.3228084769260657,5.256801220111418,0.2516375304177906
O2_s61_GN_CIST_L,100,core.enc2.block.1.bias,1.311320164355742,0.16726219325797506,7.83990774492142
O2_s61_GN_CIST_L,100,core.enc2.block.4.weight,1.0205113089370157,5.2016162541987425,0.19619119501813678
O2_s61_GN_CIST_L,100,core.enc2.block.4.bias,0.9015255993420208,0.17301541298894088,5.2106664011468515
O2_s61_GN_CIST_L,100,core.enc3.block.1.weight,1.698536362788942,5.29892682643995,0.3205434644452512
O2_s61_GN_CIST_L,100,core.enc3.block.1.bias,1.2260309884674507,0.24274793743731174,5.050634009131659
O2_s61_GN_CIST_L,100,core.enc3.block.4.weight,1.410562860253967,4.717747853946344,0.2989907269151841
O2_s61_GN_CIST_L,100,core.enc3.block.4.bias,1.5546524106134596,0.20729357548593114,7.4997616639545726
O2_s61_GN_CIST_L,100,core.bottleneck.block.1.weight,1.4869747671036881,5.328577304999805,0.27905661905448187
O2_s61_GN_CIST_L,100,core.bottleneck.block.1.bias,1.217155381673093,0.14375222635822876,8.467036737503856
O2_s61_GN_CIST_L,100,core.bottleneck.block.4.weight,2.2703519858887953,3.648033336901345,0.6223495720072674
O2_s61_GN_CIST_L,100,core.bottleneck.block.4.bias,0.897855013243437,0.06113713216554323,14.68591969299905
O2_s61_GN_CIST_L,100,core.decoder.dec3.merge.block.1.weight,1.733756286259668,3.721854325256326,0.4658313127664564
O2_s61_GN_CIST_L,100,core.decoder.dec3.merge.block.1.bias,0.9764658829102418,0.10079571446674564,9.687573406034003
O2_s61_GN_CIST_L,100,core.decoder.dec3.merge.block.4.weight,1.6202647418503675,4.634183900685483,0.3496332421358375
O2_s61_GN_CIST_L,100,core.decoder.dec3.merge.block.4.bias,0.9921587345020381,0.12134411274436079,8.176406024676682
O2_s61_GN_CIST_L,100,core.decoder.dec2.merge.block.1.weight,0.8362056443907964,5.119993927464358,0.16332160862638395
O2_s61_GN_CIST_L,100,core.decoder.dec2.merge.block.1.bias,0.8369361575032663,0.12826864699517382,6.524869304458763
O2_s61_GN_CIST_L,100,core.decoder.dec2.merge.block.4.weight,1.5585023017319728,4.996457885300372,0.31192143264473454
O2_s61_GN_CIST_L,100,core.decoder.dec2.merge.block.4.bias,1.0215952333408411,0.11279519367702258,9.057081246440996
O2_s61_GN_CIST_L,100,core.decoder.dec1.merge.block.1.weight,1.3272966854007955,3.8816720567956784,0.34193941836922703
O2_s61_GN_CIST_L,100,core.decoder.dec1.merge.block.1.bias,0.4752693205813784,0.08436279845455368,5.633636262521643
O2_s61_GN_CIST_L,100,core.decoder.dec1.merge.block.4.weight,1.760226105499268,4.0870273947516695,0.4306861529138883
O2_s61_GN_CIST_L,100,core.decoder.dec1.merge.block.4.bias,0.4064244503593283,0.1701196296419728,2.3890508768134135
O2_s61_GN_CIST_L,100,transport.mlp.0.weight,0.956731148338286,3.3163877596836024,0.2884859122835389
O2_s61_GN_CIST_L,100,transport.mlp.0.bias,0.0893414414999728,0.7555663563423044,0.11824433519310547
O2_s61_GN_CIST_L,100,transport.mlp.2.weight,1.986045026712509,0.0,
O2_s61_GN_CIST_L,100,transport.mlp.2.bias,0.22924177202175644,0.0,
O2_s61_CONV_CIST_L,20,core.enc1.block.0.weight,0.3451267044516807,2.4185015695587744,0.14270270021559042
O2_s61_CONV_CIST_L,20,core.enc1.block.3.weight,1.1087393647181125,2.66269459099819,0.4163974976576148
O2_s61_CONV_CIST_L,20,core.enc2.block.0.weight,1.3536059794719504,3.3939840072817695,0.3988250906803915
O2_s61_CONV_CIST_L,20,core.enc2.block.3.weight,1.9356858587014871,3.523643398757169,0.5493421551636657
O2_s61_CONV_CIST_L,20,core.enc3.block.0.weight,2.391965899341692,3.8851568273260098,0.6156677852790776
O2_s61_CONV_CIST_L,20,core.enc3.block.3.weight,3.2663296240505924,3.5922061776891865,0.9092823358351257
O2_s61_CONV_CIST_L,20,core.bottleneck.block.0.weight,4.280262293864347,3.4965608615837906,1.2241349323819786
O2_s61_CONV_CIST_L,20,core.bottleneck.block.3.weight,4.00460626309766,2.8191406525197102,1.4205060182145919
O2_s61_CONV_CIST_L,20,core.decoder.dec3.merge.block.0.weight,4.776045404257377,2.4929590152684264,1.9158138481242226
O2_s61_CONV_CIST_L,20,core.decoder.dec3.merge.block.3.weight,3.4614971492673448,2.216865212112064,1.5614378043171546
O2_s61_CONV_CIST_L,20,core.decoder.dec2.merge.block.0.weight,2.2027578749300516,3.383374686617791,0.6510534832699982
O2_s61_CONV_CIST_L,20,core.decoder.dec2.merge.block.3.weight,1.2691403673205837,3.1932195937200527,0.3974485092777645
O2_s61_CONV_CIST_L,20,core.decoder.dec1.merge.block.0.weight,1.1329597553798947,2.4906519134149527,0.45488482323749707
O2_s61_CONV_CIST_L,20,core.decoder.dec1.merge.block.3.weight,1.035049579024917,2.3555415319318245,0.43941045614935653
O2_s61_CONV_CIST_L,20,transport.mlp.0.weight,0.47900677753078386,3.3163877596836024,0.1444363000472789
O2_s61_CONV_CIST_L,20,transport.mlp.0.bias,0.059617452886327825,0.7555663563423044,0.07890432439969379
O2_s61_CONV_CIST_L,20,transport.mlp.2.weight,0.8524527538634691,0.0,
O2_s61_CONV_CIST_L,20,transport.mlp.2.bias,0.09765692473175226,0.0,
O2_s61_CONV_CIST_L,100,core.enc1.block.0.weight,0.6758711904328965,2.4185015695587744,0.2794586528038519
O2_s61_CONV_CIST_L,100,core.enc1.block.3.weight,1.7593734312513265,2.66269459099819,0.6607492414636157
O2_s61_CONV_CIST_L,100,core.enc2.block.0.weight,2.0953376358504454,3.3939840072817695,0.6173681523999267
O2_s61_CONV_CIST_L,100,core.enc2.block.3.weight,2.903506873180776,3.523643398757169,0.8240070133671521
O2_s61_CONV_CIST_L,100,core.enc3.block.0.weight,3.9967481653943358,3.8851568273260098,1.0287224796907695
O2_s61_CONV_CIST_L,100,core.enc3.block.3.weight,5.589345605612808,3.5922061776891865,1.5559645880928672
O2_s61_CONV_CIST_L,100,core.bottleneck.block.0.weight,5.856019486612403,3.4965608615837906,1.6747940958075815
O2_s61_CONV_CIST_L,100,core.bottleneck.block.3.weight,4.8455361093286,2.8191406525197102,1.7187989911030952
O2_s61_CONV_CIST_L,100,core.decoder.dec3.merge.block.0.weight,6.976651344241117,2.4929590152684264,2.798542335237675
O2_s61_CONV_CIST_L,100,core.decoder.dec3.merge.block.3.weight,5.127720044836004,2.216865212112064,2.313049984645072
O2_s61_CONV_CIST_L,100,core.decoder.dec2.merge.block.0.weight,4.430490342318508,3.383374686617791,1.3094885292611418
O2_s61_CONV_CIST_L,100,core.decoder.dec2.merge.block.3.weight,2.600103939371598,3.1932195937200527,0.8142577931330166
O2_s61_CONV_CIST_L,100,core.decoder.dec1.merge.block.0.weight,2.168792542299322,2.4906519134149527,0.8707730416353818
O2_s61_CONV_CIST_L,100,core.decoder.dec1.merge.block.3.weight,1.5331716751830218,2.3555415319318245,0.6508786427236707
O2_s61_CONV_CIST_L,100,transport.mlp.0.weight,0.8859945989149692,3.3163877596836024,0.26715651579883315
O2_s61_CONV_CIST_L,100,transport.mlp.0.bias,0.13769891448179283,0.7555663563423044,0.1822459580497907
O2_s61_CONV_CIST_L,100,transport.mlp.2.weight,1.2661308363644248,0.0,
O2_s61_CONV_CIST_L,100,transport.mlp.2.bias,0.1595259080704319,0.0,
O1_s62_GN_L,20,core.enc1.block.1.weight,0.29222940981675266,3.8979317564740974,0.07497037610558141
O1_s62_GN_L,20,core.enc1.block.1.bias,0.3175719985861126,0.27839500850670496,1.1407244702035098
O1_s62_GN_L,20,core.enc1.block.4.weight,0.4858038479225235,3.7340195699055356,0.1301021161854311
O1_s62_GN_L,20,core.enc1.block.4.bias,0.3395749760319721,0.181462223554498,1.8713259949114895
O1_s62_GN_L,20,core.enc2.block.1.weight,0.3929646466246293,4.895762174122466,0.08026628595272108
O1_s62_GN_L,20,core.enc2.block.1.bias,0.4589886505342082,0.28301405935385693,1.6217874531820606
O1_s62_GN_L,20,core.enc2.block.4.weight,0.4173557579737107,4.683115354948274,0.08911925637977809
O1_s62_GN_L,20,core.enc2.block.4.bias,0.4265994947097822,0.19200082295944382,2.221862844826933
O1_s62_GN_L,20,core.enc3.block.1.weight,0.5148080825883551,4.570010040607974,0.11264922352771621
O1_s62_GN_L,20,core.enc3.block.1.bias,0.4552774667377621,0.35287016995574033,1.2902123939659351
O1_s62_GN_L,20,core.enc3.block.4.weight,0.749487746657573,4.265923722265944,0.17569178341038533
O1_s62_GN_L,20,core.enc3.block.4.bias,0.5073716702944773,0.17425747603983585,2.911620676627328
O1_s62_GN_L,20,core.bottleneck.block.1.weight,0.7200714421353623,5.004515688674629,0.143884341049206
O1_s62_GN_L,20,core.bottleneck.block.1.bias,0.5783213387621562,0.2889302693436105,2.0015948487362785
O1_s62_GN_L,20,core.bottleneck.block.4.weight,0.7680805788709559,3.138851817764198,0.2447011275027501
O1_s62_GN_L,20,core.bottleneck.block.4.bias,0.6017991805358878,0.08931422149258986,6.73799950868762
O1_s62_GN_L,20,core.decoder.dec3.merge.block.1.weight,0.9130737679298437,3.59326669318004,0.2541068742998794
O1_s62_GN_L,20,core.decoder.dec3.merge.block.1.bias,0.7486633883810858,0.09296889245040042,8.052837552953566
O1_s62_GN_L,20,core.decoder.dec3.merge.block.4.weight,0.8198717986854832,3.6267818217625756,0.2260604136057555
O1_s62_GN_L,20,core.decoder.dec3.merge.block.4.bias,0.773988121693848,0.06817298441939762,11.353296738958974
O1_s62_GN_L,20,core.decoder.dec2.merge.block.1.weight,0.6994123105840194,4.462832276439857,0.15671938071174002
O1_s62_GN_L,20,core.decoder.dec2.merge.block.1.bias,0.5458383707625754,0.10713303709625017,5.094958432590544
O1_s62_GN_L,20,core.decoder.dec2.merge.block.4.weight,0.576329855216597,4.581208823927887,0.1258030090674751
O1_s62_GN_L,20,core.decoder.dec2.merge.block.4.bias,0.6379072440943532,0.1417853469808771,4.4991055682248255
O1_s62_GN_L,20,core.decoder.dec1.merge.block.1.weight,0.7410906898657479,3.740643211390401,0.19811851812252462
O1_s62_GN_L,20,core.decoder.dec1.merge.block.1.bias,0.38931099644420925,0.12108171976517386,3.2152747516242735
O1_s62_GN_L,20,core.decoder.dec1.merge.block.4.weight,0.7912293002406301,4.03589282946971,0.1960481444063995
O1_s62_GN_L,20,core.decoder.dec1.merge.block.4.bias,0.4959773255850588,0.2729283661260988,1.8172435962772246
O1_s62_GN_L,100,core.enc1.block.1.weight,0.7469013515402361,3.8979317564740974,0.19161478399402537
O1_s62_GN_L,100,core.enc1.block.1.bias,0.761715713708588,0.27839500850670496,2.736096878296734
O1_s62_GN_L,100,core.enc1.block.4.weight,0.7387563595862605,3.7340195699055356,0.19784480122715312
O1_s62_GN_L,100,core.enc1.block.4.bias,0.5689851278908152,0.181462223554498,3.1355569040513473
O1_s62_GN_L,100,core.enc2.block.1.weight,0.7563121053223072,4.895762174122466,0.15448301580496426
O1_s62_GN_L,100,core.enc2.block.1.bias,0.7788740478936924,0.28301405935385693,2.7520683943120083
O1_s62_GN_L,100,core.enc2.block.4.weight,0.6808438286036923,4.683115354948274,0.1453826730713133
O1_s62_GN_L,100,core.enc2.block.4.bias,0.4886240046291146,0.19200082295944382,2.5449057826815995
O1_s62_GN_L,100,core.enc3.block.1.weight,1.0909303286459824,4.570010040607974,0.23871508354516655
O1_s62_GN_L,100,core.enc3.block.1.bias,0.9019057323277435,0.35287016995574033,2.5559137867643145
O1_s62_GN_L,100,core.enc3.block.4.weight,1.4971236913264225,4.265923722265944,0.3509494751423241
O1_s62_GN_L,100,core.enc3.block.4.bias,1.1940224375308972,0.17425747603983585,6.852058601250139
O1_s62_GN_L,100,core.bottleneck.block.1.weight,1.6875583497875213,5.004515688674629,0.33720712547799925
O1_s62_GN_L,100,core.bottleneck.block.1.bias,1.0394926530603585,0.2889302693436105,3.597728460302445
O1_s62_GN_L,100,core.bottleneck.block.4.weight,1.2012004917853967,3.138851817764198,0.3826878621626079
O1_s62_GN_L,100,core.bottleneck.block.4.bias,0.8033261567796693,0.08931422149258986,8.994381223446245
O1_s62_GN_L,100,core.decoder.dec3.merge.block.1.weight,1.6150908378144155,3.59326669318004,0.44947702904430414
O1_s62_GN_L,100,core.decoder.dec3.merge.block.1.bias,1.2193796511882973,0.09296889245040042,13.11599631929406
O1_s62_GN_L,100,core.decoder.dec3.merge.block.4.weight,0.93525511834819,3.6267818217625756,0.25787465701305035
O1_s62_GN_L,100,core.decoder.dec3.merge.block.4.bias,1.2710289558992311,0.06817298441939762,18.644173593456156
O1_s62_GN_L,100,core.decoder.dec2.merge.block.1.weight,1.2488777854415158,4.462832276439857,0.2798397313819253
O1_s62_GN_L,100,core.decoder.dec2.merge.block.1.bias,0.7950494823306317,0.10713303709625017,7.421142010716502
O1_s62_GN_L,100,core.decoder.dec2.merge.block.4.weight,1.0668747871429938,4.581208823927887,0.23288062783138205
O1_s62_GN_L,100,core.decoder.dec2.merge.block.4.bias,1.0746348467129534,0.1417853469808771,7.57930822610246
O1_s62_GN_L,100,core.decoder.dec1.merge.block.1.weight,1.3633557248130614,3.740643211390401,0.36447093394568914
O1_s62_GN_L,100,core.decoder.dec1.merge.block.1.bias,0.5171450081576048,0.12108171976517386,4.2710411543588656
O1_s62_GN_L,100,core.decoder.dec1.merge.block.4.weight,1.545529339763211,4.03589282946971,0.38294608035126726
O1_s62_GN_L,100,core.decoder.dec1.merge.block.4.bias,0.6111376825976037,0.2729283661260988,2.239187121778485
O1_s62_GN_CIST_L,20,core.enc1.block.1.weight,0.2615579868017384,3.8979317564740974,0.06710173577752233
O1_s62_GN_CIST_L,20,core.enc1.block.1.bias,0.22044756812533292,0.27839500850670496,0.7918517264652164
O1_s62_GN_CIST_L,20,core.enc1.block.4.weight,0.4988873280644401,3.7340195699055356,0.13360597573864913
O1_s62_GN_CIST_L,20,core.enc1.block.4.bias,0.3045570979976284,0.181462223554498,1.6783498627534545
O1_s62_GN_CIST_L,20,core.enc2.block.1.weight,0.3917763175524031,4.895762174122466,0.08002355989088185
O1_s62_GN_CIST_L,20,core.enc2.block.1.bias,0.35041916418887253,0.28301405935385693,1.238168750304867
O1_s62_GN_CIST_L,20,core.enc2.block.4.weight,0.40480713105320437,4.683115354948274,0.08643970954622696
O1_s62_GN_CIST_L,20,core.enc2.block.4.bias,0.35196212761791956,0.19200082295944382,1.8331282241027906
O1_s62_GN_CIST_L,20,core.enc3.block.1.weight,0.4900274528304996,4.570010040607974,0.10722677816377588
O1_s62_GN_CIST_L,20,core.enc3.block.1.bias,0.4362442776190137,0.35287016995574033,1.2362741732284448
O1_s62_GN_CIST_L,20,core.enc3.block.4.weight,0.6479090290309246,4.265923722265944,0.1518801251998882
O1_s62_GN_CIST_L,20,core.enc3.block.4.bias,0.4236324593196931,0.17425747603983585,2.4310719341696956
O1_s62_GN_CIST_L,20,core.bottleneck.block.1.weight,0.6241540861830245,5.004515688674629,0.12471817954242888
O1_s62_GN_CIST_L,20,core.bottleneck.block.1.bias,0.33783909131234213,0.2889302693436105,1.1692755213216057
O1_s62_GN_CIST_L,20,core.bottleneck.block.4.weight,0.7786403138840143,3.138851817764198,0.24806533060188846
O1_s62_GN_CIST_L,20,core.bottleneck.block.4.bias,0.29999352705304594,0.08931422149258986,3.3588550853341483
O1_s62_GN_CIST_L,20,core.decoder.dec3.merge.block.1.weight,0.8627132536365083,3.59326669318004,0.2400916289553246
O1_s62_GN_CIST_L,20,core.decoder.dec3.merge.block.1.bias,0.5414430374341346,0.09296889245040042,5.823916184900217
O1_s62_GN_CIST_L,20,core.decoder.dec3.merge.block.4.weight,0.5980510951400021,3.6267818217625756,0.1648985587033068
O1_s62_GN_CIST_L,20,core.decoder.dec3.merge.block.4.bias,0.5544645537737758,0.06817298441939762,8.133200541181106
O1_s62_GN_CIST_L,20,core.decoder.dec2.merge.block.1.weight,0.6199026802750275,4.462832276439857,0.13890342317985194
O1_s62_GN_CIST_L,20,core.decoder.dec2.merge.block.1.bias,0.46504832771743193,0.10713303709625017,4.340848913856745
O1_s62_GN_CIST_L,20,core.decoder.dec2.merge.block.4.weight,0.4392401863550553,4.581208823927887,0.09587866505034248
O1_s62_GN_CIST_L,20,core.decoder.dec2.merge.block.4.bias,0.4850658431230474,0.1417853469808771,3.4211281592340375
O1_s62_GN_CIST_L,20,core.decoder.dec1.merge.block.1.weight,0.7527107379503517,3.740643211390401,0.20122494860197274
O1_s62_GN_CIST_L,20,core.decoder.dec1.merge.block.1.bias,0.1362754634563831,0.12108171976517386,1.1254833819727375
O1_s62_GN_CIST_L,20,core.decoder.dec1.merge.block.4.weight,0.6676041284646259,4.03589282946971,0.16541671364260302
O1_s62_GN_CIST_L,20,core.decoder.dec1.merge.block.4.bias,0.181781890145989,0.2729283661260988,0.6660424957880774
O1_s62_GN_CIST_L,20,transport.mlp.0.weight,0.9310278305327183,3.2946648190490855,0.28258650930125084
O1_s62_GN_CIST_L,20,transport.mlp.0.bias,0.09063090012437235,0.7472178094607275,0.12129114024969684
O1_s62_GN_CIST_L,20,transport.mlp.2.weight,1.0136274114116521,0.0,
O1_s62_GN_CIST_L,20,transport.mlp.2.bias,0.1519558032463079,0.0,
O1_s62_GN_CIST_L,100,core.enc1.block.1.weight,0.6477787902015473,3.8979317564740974,0.16618525686747793
O1_s62_GN_CIST_L,100,core.enc1.block.1.bias,0.7373171635905746,0.27839500850670496,2.6484568367281516
O1_s62_GN_CIST_L,100,core.enc1.block.4.weight,0.8590001507088523,3.7340195699055356,0.23004704036154355
O1_s62_GN_CIST_L,100,core.enc1.block.4.bias,0.4311459066390759,0.181462223554498,2.3759540591631247
O1_s62_GN_CIST_L,100,core.enc2.block.1.weight,0.5906490231664641,4.895762174122466,0.12064495826379354
O1_s62_GN_CIST_L,100,core.enc2.block.1.bias,0.6770511236745083,0.28301405935385693,2.3922879492992983
O1_s62_GN_CIST_L,100,core.enc2.block.4.weight,1.1703226694819813,4.683115354948274,0.24990259277841506
O1_s62_GN_CIST_L,100,core.enc2.block.4.bias,0.7802043793965086,0.19200082295944382,4.063547058656673
O1_s62_GN_CIST_L,100,core.enc3.block.1.weight,1.2661740715606171,4.570010040607974,0.2770615513554038
O1_s62_GN_CIST_L,100,core.enc3.block.1.bias,1.1081685332274371,0.35287016995574033,3.1404426544936688
O1_s62_GN_CIST_L,100,core.enc3.block.4.weight,1.1346067000216633,4.265923722265944,0.2659697579915917
O1_s62_GN_CIST_L,100,core.enc3.block.4.bias,0.9035964874612654,0.17425747603983585,5.185410164294473
O1_s62_GN_CIST_L,100,core.bottleneck.block.1.weight,1.1621935587114585,5.004515688674629,0.23222897699002878
O1_s62_GN_CIST_L,100,core.bottleneck.block.1.bias,0.7139710466471134,0.2889302693436105,2.471084280193651
O1_s62_GN_CIST_L,100,core.bottleneck.block.4.weight,0.9047517666357157,3.138851817764198,0.2882429051015762
O1_s62_GN_CIST_L,100,core.bottleneck.block.4.bias,0.5191065416120052,0.08931422149258986,5.81213756260613
O1_s62_GN_CIST_L,100,core.decoder.dec3.merge.block.1.weight,1.5121044892526925,3.59326669318004,0.4208161036648467
O1_s62_GN_CIST_L,100,core.decoder.dec3.merge.block.1.bias,0.9065929407025051,0.09296889245040042,9.751572991860465
O1_s62_GN_CIST_L,100,core.decoder.dec3.merge.block.4.weight,0.884170246396847,3.6267818217625756,0.24378920206651697
O1_s62_GN_CIST_L,100,core.decoder.dec3.merge.block.4.bias,1.082085865557734,0.06817298441939762,15.87264918462103
O1_s62_GN_CIST_L,100,core.decoder.dec2.merge.block.1.weight,1.1947702503242883,4.462832276439857,0.26771569629262304
O1_s62_GN_CIST_L,100,core.decoder.dec2.merge.block.1.bias,0.991813108685306,0.10713303709625017,9.257770857314947
O1_s62_GN_CIST_L,100,core.decoder.dec2.merge.block.4.weight,0.819295444995999,4.581208823927887,0.178838266598278
O1_s62_GN_CIST_L,100,core.decoder.dec2.merge.block.4.bias,0.8620184395085896,0.1417853469808771,6.079742779236925
O1_s62_GN_CIST_L,100,core.decoder.dec1.merge.block.1.weight,1.4978862000638573,3.740643211390401,0.4004354640139794
O1_s62_GN_CIST_L,100,core.decoder.dec1.merge.block.1.bias,0.3503886274739025,0.12108171976517386,2.8938193820953892
O1_s62_GN_CIST_L,100,core.decoder.dec1.merge.block.4.weight,1.4153910255013376,4.03589282946971,0.35070084496949105
O1_s62_GN_CIST_L,100,core.decoder.dec1.merge.block.4.bias,0.2943190608354196,0.2729283661260988,1.0783747582302892
O1_s62_GN_CIST_L,100,transport.mlp.0.weight,1.420292972234734,3.2946648190490855,0.4310887602353014
O1_s62_GN_CIST_L,100,transport.mlp.0.bias,0.11950934636523265,0.7472178094607275,0.1599391032334781
O1_s62_GN_CIST_L,100,transport.mlp.2.weight,1.5990979970173074,0.0,
O1_s62_GN_CIST_L,100,transport.mlp.2.bias,0.19061483077137592,0.0,
O1_s62_CONV_CIST_L,20,core.enc1.block.0.weight,0.3635840905918633,2.412873340587665,0.1506851124242232
O1_s62_CONV_CIST_L,20,core.enc1.block.3.weight,1.223313163785071,2.789511931474749,0.4385402155775452
O1_s62_CONV_CIST_L,20,core.enc2.block.0.weight,1.2026542808189762,3.3697115738726104,0.35690125236351805
O1_s62_CONV_CIST_L,20,core.enc2.block.3.weight,1.6186226986714405,3.5534809751263947,0.4555034091926909
O1_s62_CONV_CIST_L,20,core.enc3.block.0.weight,1.8553271407831158,3.889357549269688,0.47702663416262514
O1_s62_CONV_CIST_L,20,core.enc3.block.3.weight,2.429136907293031,3.3535367056705043,0.7243507736729397
O1_s62_CONV_CIST_L,20,core.bottleneck.block.0.weight,2.2008603943352747,3.137006651479801,0.701579766589617
O1_s62_CONV_CIST_L,20,core.bottleneck.block.3.weight,1.4018642651114672,2.719126839219347,0.515556775392625
O1_s62_CONV_CIST_L,20,core.decoder.dec3.merge.block.0.weight,2.0321371233910748,2.4981698464353186,0.8134503449758494
O1_s62_CONV_CIST_L,20,core.decoder.dec3.merge.block.3.weight,1.6555547424803483,2.2238967747139755,0.7444386633877267
O1_s62_CONV_CIST_L,20,core.decoder.dec2.merge.block.0.weight,1.7873419170416935,2.8860436763974526,0.6193052210743982
O1_s62_CONV_CIST_L,20,core.decoder.dec2.merge.block.3.weight,1.4830550969535738,2.7353977555502174,0.5421716435733719
O1_s62_CONV_CIST_L,20,core.decoder.dec1.merge.block.0.weight,1.015097627792915,2.5486099311919874,0.39829462145984523
O1_s62_CONV_CIST_L,20,core.decoder.dec1.merge.block.3.weight,1.2368615266773197,2.264028426636469,0.5463100693107686
O1_s62_CONV_CIST_L,20,transport.mlp.0.weight,0.39522897845867866,3.2946648190490855,0.11996029950407842
O1_s62_CONV_CIST_L,20,transport.mlp.0.bias,0.08092406868396992,0.7472178094607275,0.10830050844528641
O1_s62_CONV_CIST_L,20,transport.mlp.2.weight,0.7172817515990796,0.0,
O1_s62_CONV_CIST_L,20,transport.mlp.2.bias,0.0826299867535552,0.0,
O1_s62_CONV_CIST_L,100,core.enc1.block.0.weight,0.535301166331272,2.412873340587665,0.22185216162274696
O1_s62_CONV_CIST_L,100,core.enc1.block.3.weight,1.6779390541706682,2.789511931474749,0.6015170737353978
O1_s62_CONV_CIST_L,100,core.enc2.block.0.weight,1.8333735566456464,3.3697115738726104,0.5440743269723404
O1_s62_CONV_CIST_L,100,core.enc2.block.3.weight,2.64669110812975,3.5534809751263947,0.7448164564988586
O1_s62_CONV_CIST_L,100,core.enc3.block.0.weight,3.251150911576379,3.889357549269688,0.8359094967205711
O1_s62_CONV_CIST_L,100,core.enc3.block.3.weight,4.329307290414351,3.3535367056705043,1.2909676172901026
O1_s62_CONV_CIST_L,100,core.bottleneck.block.0.weight,4.949886317070512,3.137006651479801,1.5779011226308788
O1_s62_CONV_CIST_L,100,core.bottleneck.block.3.weight,3.436411807543718,2.719126839219347,1.263792390255065
O1_s62_CONV_CIST_L,100,core.decoder.dec3.merge.block.0.weight,3.018263638571301,2.4981698464353186,1.2081899246674972
O1_s62_CONV_CIST_L,100,core.decoder.dec3.merge.block.3.weight,1.9321908937194887,2.2238967747139755,0.8688311956241744
O1_s62_CONV_CIST_L,100,core.decoder.dec2.merge.block.0.weight,3.2165807141138,2.8860436763974526,1.1145294648239508
O1_s62_CONV_CIST_L,100,core.decoder.dec2.merge.block.3.weight,2.390321166756442,2.7353977555502174,0.8738477473363415
O1_s62_CONV_CIST_L,100,core.decoder.dec1.merge.block.0.weight,1.6334842764027515,2.5486099311919874,0.6409314569526021
O1_s62_CONV_CIST_L,100,core.decoder.dec1.merge.block.3.weight,1.3829468582310056,2.264028426636469,0.6108345822696081
O1_s62_CONV_CIST_L,100,transport.mlp.0.weight,0.643758966133336,3.2946648190490855,0.19539437286951072
O1_s62_CONV_CIST_L,100,transport.mlp.0.bias,0.10624683908283282,0.7472178094607275,0.1421899180367662
O1_s62_CONV_CIST_L,100,transport.mlp.2.weight,1.6188906396264295,0.0,
O1_s62_CONV_CIST_L,100,transport.mlp.2.bias,0.14565982387894957,0.0,
O2_s62_GN_L,20,core.enc1.block.1.weight,0.5612350260346384,3.8502186735933672,0.14576705211157365
O2_s62_GN_L,20,core.enc1.block.1.bias,0.601679827461436,0.13502134827944,4.4561829305407334
O2_s62_GN_L,20,core.enc1.block.4.weight,0.336157786906929,3.9387445151867087,0.08534643097839872
O2_s62_GN_L,20,core.enc1.block.4.bias,0.44375309556880144,0.06614582860116411,6.708708696424007
O2_s62_GN_L,20,core.enc2.block.1.weight,0.6412335865178997,5.212388785070862,0.12302105866594182
O2_s62_GN_L,20,core.enc2.block.1.bias,0.6736807285092543,0.1493319519741798,4.511296608683832
O2_s62_GN_L,20,core.enc2.block.4.weight,0.7146520164979318,5.072166744701909,0.14089679075405315
O2_s62_GN_L,20,core.enc2.block.4.bias,0.6734628265508142,0.15799351959679706,4.262597784197138
O2_s62_GN_L,20,core.enc3.block.1.weight,0.945914204862684,5.306033925581465,0.1782714204487536
O2_s62_GN_L,20,core.enc3.block.1.bias,0.8734178266072954,0.21703604421747735,4.024298497313661
O2_s62_GN_L,20,core.enc3.block.4.weight,1.3956769908660267,5.037212260705738,0.2770732934471349
O2_s62_GN_L,20,core.enc3.block.4.bias,0.7633552999508493,0.10494027193152347,7.274188315892306
O2_s62_GN_L,20,core.bottleneck.block.1.weight,1.3780162405890921,4.913889164859712,0.2804329105433605
O2_s62_GN_L,20,core.bottleneck.block.1.bias,1.2470773106494861,0.27383917690708653,4.554050025766104
O2_s62_GN_L,20,core.bottleneck.block.4.weight,1.6605843979301556,3.6683880675712115,0.45267413570822274
O2_s62_GN_L,20,core.bottleneck.block.4.bias,1.2204090544918442,0.11421336804895986,10.68534336513648
O2_s62_GN_L,20,core.decoder.dec3.merge.block.1.weight,1.2829193803219077,4.31205787279571,0.29751905428164643
O2_s62_GN_L,20,core.decoder.dec3.merge.block.1.bias,1.0000714983777081,0.11513113571431927,8.686368740939344
O2_s62_GN_L,20,core.decoder.dec3.merge.block.4.weight,1.378168332229593,4.888508683218198,0.28191999268830564
O2_s62_GN_L,20,core.decoder.dec3.merge.block.4.bias,1.1325514010513331,0.13932379726098784,8.128915686455093
O2_s62_GN_L,20,core.decoder.dec2.merge.block.1.weight,0.7746452047191591,4.98592039922519,0.15536654071724423
