seed,transition,update_batch,variant,class_id,region,margin_agreement_before,margin_agreement_after,margin_agreement_delta,margin_abs_error_after,metric_function,hidden_gt_usage
0,REFUGE->RIM_ONE_r3,2,B3,1,interior,0.8240149546477754,0.8236670524007987,-0.0003479022469766724,0.17633294759920126,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,2,B3,2,all,0.8127206869826048,0.8131425610130129,0.0004218740304080537,0.18685743898698715,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,2,B3,2,boundary,0.7305873604513775,0.7299475332766504,-0.0006398271747271034,0.2700524667233496,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,2,B3,2,interior,0.8394034996510095,0.8401702906898264,0.0007667910388169386,0.1598297093101736,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B0,0,all,0.9880842600079781,0.9880987135162549,1.4453508276779381e-05,0.01190128648374511,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B0,0,boundary,0.8314975591203475,0.8314260108214279,-7.154829891964365e-05,0.16857398917857214,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B0,0,interior,0.9910673158695831,0.9910834167178674,1.6100848284295033e-05,0.008916583282132629,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B0,1,all,0.8027018820212352,0.8027602162924902,5.833427125501167e-05,0.19723978370750983,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B0,1,boundary,0.7485211104847956,0.7485742432893332,5.3132804537558975e-05,0.2514257567106668,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B0,1,interior,0.8240149546477754,0.8240753282677838,6.0373620008435935e-05,0.17592467173221615,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B0,2,all,0.8127206869826048,0.8119167904599702,-0.0008038965226345729,0.18808320954002977,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B0,2,boundary,0.7305873604513775,0.7305436546574486,-4.370579392887208e-05,0.26945634534255136,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B0,2,interior,0.8394034996510095,0.8383526286709974,-0.0010508709800121085,0.16164737132900264,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B1,0,all,0.9880842600079781,0.9879849980834663,-9.926192451181759e-05,0.012015001916533707,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B1,0,boundary,0.8314975591203475,0.8309105565142416,-0.0005870026061058908,0.16908944348575838,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B1,0,interior,0.9910673158695831,0.9909773605486918,-8.995532089128844e-05,0.009022639451308212,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B1,1,all,0.8027018820212352,0.8022519170033883,-0.00044996501784688725,0.19774808299661173,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B1,1,boundary,0.7485211104847956,0.7473683366958512,-0.0011527737889444056,0.25263166330414877,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B1,1,interior,0.8240149546477754,0.8238414515800834,-0.00017350306769203794,0.17615854841991663,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B1,2,all,0.8127206869826048,0.8131580712080885,0.0004373842254836724,0.18684192879191153,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B1,2,boundary,0.7305873604513775,0.7303833822683267,-0.0002039781830508458,0.26961661773167334,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B1,2,interior,0.8394034996510095,0.8400492532532641,0.0006457536022546062,0.15995074674673593,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B2,0,all,0.9880842600079781,0.9879850730886987,-9.918691927945922e-05,0.012014926911301349,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B2,0,boundary,0.8314975591203475,0.8309138508830388,-0.0005837082373086888,0.16908614911696118,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B2,0,interior,0.9910673158695831,0.9909773796572229,-8.993621236019766e-05,0.009022620342777121,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
0,REFUGE->RIM_ONE_r3,3,B2,1,all,0.8027018820212352,0.8021751803793916,-0.0005267016418435411,0.19782481962060838,scripts.audit_tarc_relation_fidelity._margin,post_hoc_visible_previous_val_only
