task_id,seed,order,arm,domain,role,n_patients,n_evaluable,background_dice,rim_dice,cup_dice,macro_fg_dice
O2_s61_T_CED,61,O2,T_CED,RIM_ONE_r3,current,40,40,0.9848903728679584,0.7029666036605905,0.6385336134689856,0.670750108564788
O2_s61_T_LCTX,61,O2,T_LCTX,Drishti_GS,old,25,25,0.9658812311715985,0.4388465460238054,0.5023304100971435,0.47058847806047444
O2_s61_T_LCTX,61,O2,T_LCTX,RIM_ONE_r3,current,40,40,0.9887578477609494,0.7556875369645414,0.6920508616152139,0.7238691992898778
O2_s61_T_UCTX,61,O2,T_UCTX,Drishti_GS,old,25,25,0.9625362492757422,0.3727677116852229,0.42616571240791246,0.39946671204656764
O2_s61_T_UCTX,61,O2,T_UCTX,RIM_ONE_r3,current,40,40,0.990340827152183,0.7704857286396467,0.6931852517747099,0.7318354902071784
O2_s61_T_AMS,61,O2,T_AMS,Drishti_GS,old,25,25,0.9624617678565806,0.41184915669303146,0.45223546202611237,0.43204230935957183
O2_s61_T_AMS,61,O2,T_AMS,RIM_ONE_r3,current,40,40,0.9896010153350879,0.7665015921081696,0.6981625797932629,0.7323320859507162
O1_s62_SRC_CE,62,O1,SRC_CE,RIM_ONE_r3,source,40,40,0.9865761254490637,0.7218951195876834,0.6675720556087968,0.6947335875982402
O1_s62_T_CE,62,O1,T_CE,RIM_ONE_r3,old,40,40,0.9707936593105068,0.41297117188941695,0.5380908050743838,0.47553098848190023
O1_s62_T_CE,62,O1,T_CE,Drishti_GS,current,25,25,0.9861155723207244,0.6681529934962868,0.7535719382947812,0.7108624658955339
O1_s62_T_CED,62,O1,T_CED,RIM_ONE_r3,old,40,40,0.9639737311565681,0.3891507618386842,0.5313895777263096,0.4602701697824969
O1_s62_T_CED,62,O1,T_CED,Drishti_GS,current,25,25,0.9824519887275455,0.6406000222521269,0.7337239648351094,0.6871619935436181
O1_s62_T_LCTX,62,O1,T_LCTX,RIM_ONE_r3,old,40,40,0.9712507479407755,0.4593231041657605,0.530125029170031,0.4947240666678957
