arm,baseline,metric,scope,order,seed,delta,sample_SD
T_UCTX,T_CED,Old,order_mean,O2,,0.0584026192673008,0.04235645065641733
T_UCTX,T_CED,Old,seed_order_average,both,61,0.019167552507171726,
T_UCTX,T_CED,Old,seed_order_average,both,62,0.0670611296922684,
T_UCTX,T_CED,Old,seed_order_average,both,63,0.0554585834854488,
T_UCTX,T_CED,Old,overall,both,,0.04722908856162964,0.02498483788064428
T_UCTX,T_CED,Forget,seed_order,O1,61,-0.028841166727921308,
T_UCTX,T_CED,Forget,seed_order,O1,62,-0.05142216180354586,
T_UCTX,T_CED,Forget,seed_order,O1,63,-0.02790334503640829,
T_UCTX,T_CED,Forget,order_mean,O1,,-0.03605555785595849,0.013316128004895945
T_UCTX,T_CED,Forget,seed_order,O2,61,-0.009493938286422143,
T_UCTX,T_CED,Forget,seed_order,O2,62,-0.08270009758099095,
T_UCTX,T_CED,Forget,seed_order,O2,63,-0.0830138219344893,
T_UCTX,T_CED,Forget,order_mean,O2,,-0.0584026192673008,0.04235645065641733
T_UCTX,T_CED,Forget,seed_order_average,both,61,-0.019167552507171726,
T_UCTX,T_CED,Forget,seed_order_average,both,62,-0.0670611296922684,
T_UCTX,T_CED,Forget,seed_order_average,both,63,-0.0554585834854488,
T_UCTX,T_CED,Forget,overall,both,,-0.04722908856162964,0.02498483788064428
