task_id,arm,domain,seed,epoch,context_source,steps,CE,GT_Dice,dice_weight,SCE,target_entropy,KL,loss,labeled_image_records,anchor_label_records,U_image_records,donor_context_records,donor_extra_image_reads,labeled_source_pixels,mix_steps,L_pixels_0,L_pixels_1,L_pixels_2,U_predicted_0,U_predicted_1,U_predicted_2,U_accepted_0,U_accepted_1,U_accepted_2
O2_s61_T_UCTX,T_UCTX,RIM_ONE_r3,61,93,CURRENT_U,32,2.5725148301571608,6.8786174098679185,32,0.0,0.0,0.0,9.451132240025077,64,64,63,64,0,9437184,32,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_UCTX,T_UCTX,RIM_ONE_r3,61,94,CURRENT_U,32,2.274204531684518,6.880707375537014,32,0.0,0.0,0.0,9.154911907221532,64,64,63,64,0,9437184,32,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_UCTX,T_UCTX,RIM_ONE_r3,61,95,CURRENT_U,32,2.796476701274514,7.085538246202813,32,0.0,0.0,0.0,9.882014947477327,64,64,63,64,0,9437184,32,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_UCTX,T_UCTX,RIM_ONE_r3,61,96,CURRENT_U,32,2.7945817541331053,7.113175055516631,32,0.0,0.0,0.0,9.907756809649742,64,64,63,64,0,9437184,32,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_UCTX,T_UCTX,RIM_ONE_r3,61,97,CURRENT_U,32,2.901924515143037,7.658972825909571,32,0.0,0.0,0.0,10.560897341052609,64,64,63,64,0,9437184,32,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_UCTX,T_UCTX,RIM_ONE_r3,61,98,CURRENT_U,32,2.5677950736135244,7.11812675142468,32,0.0,0.0,0.0,9.685921825038202,64,64,63,64,0,9437184,32,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_UCTX,T_UCTX,RIM_ONE_r3,61,99,CURRENT_U,32,2.344708254560828,6.358219780389675,32,0.0,0.0,0.0,8.702928034950503,64,64,63,64,0,9437184,32,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_UCTX,T_UCTX,RIM_ONE_r3,61,100,CURRENT_U,32,2.3745882492512465,6.343988592339986,32,0.0,0.0,0.0,8.718576841591233,64,64,63,64,0,9437184,32,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,1,NONE,32,5.445756416767836,15.054458882933458,32,0.0,0.0,0.0,20.500215299701292,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,2,NONE,32,3.0453313551843166,12.400706342300419,32,0.0,0.0,0.0,15.446037697484735,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,3,NONE,32,2.6760557927191257,10.434499656456216,32,0.0,0.0,0.0,13.11055544917534,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,4,NONE,32,2.6708617098629475,9.731270267554352,32,0.0,0.0,0.0,12.4021319774173,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,5,NONE,32,2.483368270099163,9.000783718823758,32,0.0,0.0,0.0,11.484151988922925,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,6,NONE,32,2.5238743722438812,9.54447948343876,32,0.0,0.0,0.0,12.068353855682641,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,7,NONE,32,2.3804326467216015,9.281161517946137,32,0.0,0.0,0.0,11.661594164667738,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,8,NONE,32,2.129705633968115,8.342241375528285,32,0.0,0.0,0.0,10.471947009496404,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,9,NONE,32,1.977186992764473,7.395238379402944,32,0.0,0.0,0.0,9.372425372167415,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,10,NONE,32,2.1799310110509396,7.516013372034153,32,0.0,0.0,0.0,9.695944383085093,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,11,NONE,32,2.0738806761801243,7.722710798542414,32,0.0,0.0,0.0,9.796591474722533,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,12,NONE,32,2.0728486366569996,7.120036636594166,32,0.0,0.0,0.0,9.192885273251164,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,13,NONE,32,1.8051754590123892,6.690122287310963,32,0.0,0.0,0.0,8.495297746323356,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,14,NONE,32,1.9373981561511755,6.6170810889575185,32,0.0,0.0,0.0,8.554479245108697,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,15,NONE,32,1.6249469853937626,5.79024594832096,32,0.0,0.0,0.0,7.415192933714724,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,16,NONE,32,1.9090211316943169,6.526278846304148,32,0.0,0.0,0.0,8.435299977998467,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,17,NONE,32,1.7133963517844677,6.204845173970003,32,0.0,0.0,0.0,7.918241525754469,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,18,NONE,32,1.5288214460015297,5.219484033391685,32,0.0,0.0,0.0,6.748305479393217,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,19,NONE,32,1.6588261239230633,5.491353949101478,32,0.0,0.0,0.0,7.150180073024541,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,20,NONE,32,1.473181625828147,5.094019538131994,32,0.0,0.0,0.0,6.567201163960143,64,64,0,0,0,9437184,0,8541428,721124,174632,0,0,0,0,0,0
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,21,CURRENT_U,32,8.813022688031197,17.001362749820608,32,6.873357027024079,0.6287034298254274,6.244653597198649,25.986219363527407,64,64,63,64,0,9437184,32,8541428,721124,174632,8391022,679441,219265,8352420,626141,204134
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,22,CURRENT_U,32,6.320183157920837,16.3684465692018,32,5.299861733651773,0.8422394889088433,4.457622244742929,22.953622813805225,64,64,63,64,0,9437184,32,8541428,721124,174632,8358322,698687,232719,8308957,633640,216785
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,23,CURRENT_U,32,5.088205769658089,13.951491846881266,32,4.972186642719256,1.013596455174603,3.9585901875446527,19.412611614743305,64,64,63,64,0,9437184,32,8541428,721124,174632,8322100,734053,233575,8264444,660724,215698
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,24,CURRENT_U,32,6.381677724421024,16.367077494497195,32,5.89781041149813,1.1553509472613528,4.742459464236777,23.338536260068036,64,64,63,64,0,9437184,32,8541428,721124,174632,8306229,749109,234390,8250717,674646,214962
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,25,CURRENT_U,32,5.62026983499527,15.218696061182964,32,4.924714754078101,1.3254130203728192,3.5993017337052815,21.454555240437998,64,64,63,64,0,9437184,32,8541428,721124,174632,8292759,760698,236271,8233949,683382,215295
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,26,CURRENT_U,32,4.847061492502689,14.731238562075431,32,5.23272055267846,1.4032330614800799,3.829487491198379,20.36320813747989,64,64,63,64,0,9437184,32,8541428,721124,174632,8288543,762740,238445,8228617,681927,217057
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,27,CURRENT_U,32,5.412492249161005,15.124729782516342,32,5.9545876751767555,1.4718410515401783,4.482746623636577,21.579274874833274,64,64,63,64,0,9437184,32,8541428,721124,174632,8295141,754631,239956,8231690,671987,219324
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,28,CURRENT_U,32,5.560601212084293,15.947986384682995,32,5.4594734076510365,1.4894861300024371,3.9699872776486003,22.600482278297484,64,64,63,64,0,9437184,32,8541428,721124,174632,8327367,717723,244638,8270458,634128,222385
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,29,CURRENT_U,32,4.684601411223412,14.028652004086247,32,4.712195116555735,1.5463129169155252,3.165882199640212,19.773497316534694,64,64,63,64,0,9437184,32,8541428,721124,174632,8329286,710469,249973,8272546,622510,225274
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,30,CURRENT_U,32,4.520233862102032,13.173006116938277,32,4.8445443613222965,1.536604843833094,3.3079395174892032,18.90437606937088,64,64,63,64,0,9437184,32,8541428,721124,174632,8339509,706696,243523,8283664,618652,219041
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,31,CURRENT_U,32,4.690472342073917,13.226826841182977,32,4.737236331027609,1.4921079553047172,3.245128375722893,19.220039174289482,64,64,63,64,0,9437184,32,8541428,721124,174632,8348804,702067,238857,8294401,616070,215267
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,32,CURRENT_U,32,4.14881905913353,12.252353038938834,32,4.261971378852842,1.414403180882664,2.847568197970179,17.67976351172822,64,64,63,64,0,9437184,32,8541428,721124,174632,8357698,698290,233740,8304002,616727,211578
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,33,CURRENT_U,32,4.4447222128510475,12.625837673262813,32,4.056086485058983,1.3620161635207406,2.6940703215382404,18.388787993758033,64,64,63,64,0,9437184,32,8541428,721124,174632,8358162,700283,231283,8305474,620141,209761
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,34,CURRENT_U,32,4.377787970006466,12.36491264482529,32,4.729496670219502,1.3497774135240772,3.379719256695423,18.39802444940858,64,64,63,64,0,9437184,32,8541428,721124,174632,8356112,703194,230422,8303693,625141,209708
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,35,CURRENT_U,32,4.589856971055269,13.285480476207358,32,4.87450176820598,1.3231543768919425,3.5513473913140383,19.703275610339862,64,64,63,64,0,9437184,32,8541428,721124,174632,8354103,710217,225408,8300492,633665,204278
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,36,CURRENT_U,32,4.142818357795477,12.709703854230339,32,3.9044891676894853,1.3480376950161699,2.5564514726733156,18.414317879101613,64,64,63,64,0,9437184,32,8541428,721124,174632,8348115,718963,222650,8293060,640967,201577
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,37,CURRENT_U,32,4.339982945472002,12.554943888543294,32,4.528321022094622,1.2982944293860796,3.2300265927085423,18.81946326840551,64,64,63,64,0,9437184,32,8541428,721124,174632,8348220,715854,225654,8295236,639558,204707
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,38,CURRENT_U,32,4.370315451174974,12.550473036033976,32,4.219005883967568,1.2915836010324668,2.9274222829351015,18.819341134994357,64,64,63,64,0,9437184,32,8541428,721124,174632,8350124,716184,223420,8295451,637743,202221
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,39,CURRENT_U,32,4.183415748178959,13.159654409915106,32,4.42376616277084,1.3220841825646246,3.1016819802062137,19.444359085410213,64,64,63,64,0,9437184,32,8541428,721124,174632,8349987,716146,223595,8289803,632549,202266
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,40,CURRENT_U,32,4.028694424778223,12.35951041695313,32,4.0202305076812115,1.3628344545937365,2.6573960530874743,18.398320095571957,64,64,63,64,0,9437184,32,8541428,721124,174632,8352758,713881,223089,8291030,631927,201852
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,41,CURRENT_U,32,3.6187587529420853,11.531120036133693,32,3.7424942409903097,1.3522941465814764,2.3902000944088324,17.02112590957093,64,64,63,64,0,9437184,32,8541428,721124,174632,8357025,712413,220290,8290825,628348,199654
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,42,CURRENT_U,32,3.6695746779441833,11.302721059738463,32,4.062978295285611,1.2981116291816839,2.7648666661039267,17.00378488532545,64,64,63,64,0,9437184,32,8541428,721124,174632,8356627,712373,220728,8290903,629107,200810
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,43,CURRENT_U,32,3.50000979937613,10.633866569216789,32,3.638860052871554,1.2731624184535482,2.365697634418006,15.953306395028694,64,64,63,64,0,9437184,32,8541428,721124,174632,8358545,710618,220565,8291934,628879,201347
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,44,CURRENT_U,32,3.7171414121985435,10.982183579651998,32,3.416000016491441,1.267774393251557,2.148225623239884,16.407325000096264,64,64,63,64,0,9437184,32,8541428,721124,174632,8357433,712593,219702,8290395,629194,200316
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,45,CURRENT_U,32,3.903915338218212,11.88149524445684,32,3.9148470217144764,1.2496669614071974,2.6651800603072777,17.74283409353229,64,64,63,64,0,9437184,32,8541428,721124,174632,8359378,713195,217155,8294118,632517,197919
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,46,CURRENT_U,32,3.741435967385769,11.493806161841569,32,4.463135025643745,1.231105963635877,3.232029062007869,17.46680964204921,64,64,63,64,0,9437184,32,8541428,721124,174632,8349558,725064,215106,8283150,643822,195901
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,47,CURRENT_U,32,3.8861624784767628,11.752165929153428,32,4.076458131315324,1.2313686328249291,2.8450894984903945,17.67655747328785,64,64,63,64,0,9437184,32,8541428,721124,174632,8345281,728206,216241,8274214,644578,197123
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,48,CURRENT_U,32,3.593543265014887,10.86055414559414,32,3.696969996513496,1.2073995391413452,2.4895704573721504,16.30258240886578,64,64,63,64,0,9437184,32,8541428,721124,174632,8340229,734352,215147,8271391,648789,195971
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,49,CURRENT_U,32,3.642983127385378,10.429280375046687,32,4.134577290816546,1.2004269310645563,2.9341503597519893,16.139552147840337,64,64,63,64,0,9437184,32,8541428,721124,174632,8343508,729848,216372,8273316,644960,197353
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,50,CURRENT_U,32,3.2039045616984367,10.152119088599832,32,3.7429951531923713,1.2600666211276206,2.4829285320647503,15.227521226894453,64,64,63,64,0,9437184,32,8541428,721124,174632,8337377,735805,216546,8266069,645204,197701
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,51,CURRENT_U,32,3.5104934815317392,10.525665701582694,32,3.902448548811102,1.183951614692852,2.7184969341182503,15.987383457519982,64,64,63,64,0,9437184,32,8541428,721124,174632,8344182,729567,215979,8275968,643439,197233
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,52,CURRENT_U,32,3.8515820428729057,11.269903462502901,32,4.15511692183334,1.1984672397847995,2.95664968204854,17.199043966292475,64,64,63,64,0,9437184,32,8541428,721124,174632,8338764,734895,216069,8271306,646014,197592
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,53,CURRENT_U,32,3.4701856523752213,10.32256700618557,32,3.7916020699072397,1.1868569004385987,2.6047451694686417,15.68855369351441,64,64,63,64,0,9437184,32,8541428,721124,174632,8343450,729460,216818,8272972,644345,197899
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,54,CURRENT_U,32,3.1752369701862335,10.796697256044292,32,3.5410799668173283,1.2061016911780866,2.334978275639243,15.74247420963919,64,64,63,64,0,9437184,32,8541428,721124,174632,8348744,723034,217950,8279479,639971,199401
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,55,CURRENT_U,32,3.0743362344801426,9.891179354861295,32,3.4936719122449498,1.1830847875895183,2.3105871246554317,14.712351545463907,64,64,63,64,0,9437184,32,8541428,721124,174632,8349857,720664,219207,8286313,640735,200459
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,56,CURRENT_U,32,3.196759682148695,9.624910802768296,32,3.2886494936491526,1.140568568979832,2.148080924669321,14.465995231741568,64,64,63,64,0,9437184,32,8541428,721124,174632,8352753,718822,218153,8290456,640197,199469
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,57,CURRENT_U,32,3.1383585073053837,9.650483506659908,32,3.9207103978402094,1.1347055767438026,2.786004821096407,14.749197212885399,64,64,63,64,0,9437184,32,8541428,721124,174632,8350604,721884,217240,8281852,639958,198910
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,58,CURRENT_U,32,3.191014150157571,10.338203548427101,32,3.69348500022615,1.1342453244931694,2.55923967573298,15.375960198697744,64,64,63,64,0,9437184,32,8541428,721124,174632,8346262,725095,218371,8278250,640813,199818
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,59,CURRENT_U,32,3.6353340931236744,10.171964793458681,32,4.173500182107072,1.1284636594239679,3.0450365226831044,15.894048977635888,64,64,63,64,0,9437184,32,8541428,721124,174632,8341440,731833,216455,8273672,643798,198324
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,60,CURRENT_U,32,3.2333922497928143,10.126796764024084,32,3.553063691002381,1.1533058408707297,2.399757850131651,15.136720859318087,64,64,63,64,0,9437184,32,8541428,721124,174632,8345316,728101,216311,8276342,640957,198111
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,61,CURRENT_U,32,3.2583235912024975,9.995203321541162,32,3.7636512674180342,1.1429622954161143,2.62068897200192,15.135352546452678,64,64,63,64,0,9437184,32,8541428,721124,174632,8342499,731961,215268,8275433,644897,196286
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,62,CURRENT_U,32,3.1857078820466995,9.780701864533558,32,3.4355383221950406,1.1323150121594454,2.3032233100355963,14.684178907677778,64,64,63,64,0,9437184,32,8541428,721124,174632,8350632,726968,212128,8283450,642742,193705
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,63,CURRENT_U,32,3.282808057963848,9.513870417297726,32,3.5730984891017146,1.1422246306799884,2.430873858421727,14.583227719812427,64,64,63,64,0,9437184,32,8541428,721124,174632,8340167,737089,212472,8270788,652608,193802
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,64,CURRENT_U,32,3.476873155683279,10.053723966732495,32,4.067547240624888,1.16109787320715,2.9064493674177387,15.564370742728219,64,64,63,64,0,9437184,32,8541428,721124,174632,8340023,737838,211867,8269180,651367,192857
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,65,CURRENT_U,32,3.2070406302809715,9.21168637016987,32,3.6349179968204957,1.1768356266840643,2.458082370136431,14.236185998861087,64,64,63,64,0,9437184,32,8541428,721124,174632,8333448,744750,211530,8262740,659795,192079
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,66,CURRENT_U,32,3.5389149710536003,10.404599720633154,32,3.9638830352031666,1.1802846431299672,2.7835983920731993,15.92545620928834,64,64,63,64,0,9437184,32,8541428,721124,174632,8330764,748632,210332,8262343,663743,190362
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,67,CURRENT_U,32,2.866823226213455,8.390170467661212,32,2.9073682983919853,1.189858017473466,1.717510280918519,12.710677843070657,64,64,63,64,0,9437184,32,8541428,721124,174632,8332856,750360,206512,8261699,664363,186713
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,68,CURRENT_U,32,3.365945518016815,9.428631647655717,32,4.220369529890216,1.169241770395931,3.0511277594942854,14.90476193061764,64,64,63,64,0,9437184,32,8541428,721124,174632,8335548,748386,205794,8267071,663992,186606
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,69,CURRENT_U,32,3.134899228811264,9.226871690252352,32,3.500434241577104,1.1305899028636324,2.369844338713472,14.111988039852168,64,64,63,64,0,9437184,32,8541428,721124,174632,8341093,743345,205290,8273452,661068,185997
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,70,CURRENT_U,32,2.867883436381817,8.534603540068238,32,3.6892125741602992,1.1265372070732622,2.562675367087038,13.247093263530207,64,64,63,64,0,9437184,32,8541428,721124,174632,8342737,744077,202914,8276107,660880,184140
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,71,CURRENT_U,32,3.2329615391790867,9.056722682826045,32,4.154574929355108,1.079442169401426,3.0751327599536804,14.366971686682684,64,64,63,64,0,9437184,32,8541428,721124,174632,8344821,742891,202016,8281552,662118,183817
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,72,CURRENT_U,32,3.1498877704143524,9.617801001088212,32,3.3715521674593023,1.080264816169782,2.2912873512895207,14.453464855232216,64,64,63,64,0,9437184,32,8541428,721124,174632,8347843,741948,199937,8285077,662056,182248
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,73,CURRENT_U,32,2.759561453014612,8.57072941500214,32,3.4121602458561053,1.0680501584812445,2.3441100873748604,13.036370990944803,64,64,63,64,0,9437184,32,8541428,721124,174632,8336706,752741,200281,8276084,671048,182618
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,74,CURRENT_U,32,2.7437709122896194,8.274147458070658,32,3.0501719421933178,1.0589038623581837,1.9912680798351332,12.543004341456934,64,64,63,64,0,9437184,32,8541428,721124,174632,8339714,750694,199320,8279425,670323,182023
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,75,CURRENT_U,32,2.9901123642921448,9.033141047321497,32,3.5799690371492363,1.0510427424646913,2.528926294684545,13.813237930188258,64,64,63,64,0,9437184,32,8541428,721124,174632,8337235,751999,200494,8274242,669670,182982
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,76,CURRENT_U,32,2.96806856431067,8.97202596528443,32,3.4250890258268365,1.050851425100947,2.3742376007258907,13.65263904250852,64,64,63,64,0,9437184,32,8541428,721124,174632,8329600,757379,202749,8268141,676932,184497
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,77,CURRENT_U,32,2.973287569358945,8.697186662023183,32,3.4865080231721355,1.0664968530907288,2.420011170081408,13.413728242968197,64,64,63,64,0,9437184,32,8541428,721124,174632,8324252,761996,203480,8261954,678571,185427
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,78,CURRENT_U,32,2.50001984462142,7.6843346158961,32,3.296761612422493,1.0630222656698494,2.233739346752644,11.832735266728767,64,64,63,64,0,9437184,32,8541428,721124,174632,8325790,760715,203223,8261845,675791,184946
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,79,CURRENT_U,32,3.1751269549131393,8.75399434352905,32,3.786074515612181,1.040173008264789,2.745901507347391,13.822158556248278,64,64,63,64,0,9437184,32,8541428,721124,174632,8325467,761658,202603,8261067,679223,184273
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,80,CURRENT_U,32,2.8778808377683163,8.508597307671995,32,3.3548661318213417,1.0260769681307842,2.3287891636905567,13.063911211350982,64,64,63,64,0,9437184,32,8541428,721124,174632,8327088,763519,199121,8264073,681696,181525
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,81,CURRENT_U,32,2.65908120572567,8.077325580691374,32,3.093478959949695,1.0233590416306195,2.070119918319076,12.283146266391896,64,64,63,64,0,9437184,32,8541428,721124,174632,8328694,763067,197967,8266626,682658,180726
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,82,CURRENT_U,32,2.8882534876465797,8.541557664239734,32,3.961930874982851,1.0187249606725282,2.943205914310323,13.410776589377738,64,64,63,64,0,9437184,32,8541428,721124,174632,8338759,754532,196437,8276404,675130,179996
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,83,CURRENT_U,32,2.6558654494583607,7.917183556259011,32,3.0554881127380407,1.0107263278891374,2.0447617848489035,12.100793062086396,64,64,63,64,0,9437184,32,8541428,721124,174632,8343586,749334,196808,8281008,668064,180668
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,84,CURRENT_U,32,2.6276321336627007,7.534035467563355,32,3.274578685585674,1.0173734783104198,2.2572052072752538,11.79895694401889,64,64,63,64,0,9437184,32,8541428,721124,174632,8346523,747172,196033,8283836,669360,179638
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,85,CURRENT_U,32,2.7699687220156193,8.057601442437422,32,3.2865920972474907,1.0059933212565886,2.2805987759909017,12.470866213076789,64,64,63,64,0,9437184,32,8541428,721124,174632,8347769,748222,193737,8285253,670918,178219
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,86,CURRENT_U,32,3.032738607376814,8.23533349533211,32,3.3058383730923753,1.047574462120486,2.2582639109718894,12.920991289255117,64,64,63,64,0,9437184,32,8541428,721124,174632,8343818,751974,193936,8279588,671778,177748
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,87,CURRENT_U,32,2.682747008278966,7.708319773291079,32,3.3165117927327747,1.0032571854637236,2.3132546072690516,12.049322677936427,64,64,63,64,0,9437184,32,8541428,721124,174632,8341827,755113,192788,8279007,675192,177316
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,88,CURRENT_U,32,2.45637702383101,7.591548189467593,32,3.366776487013181,1.008495899084711,2.3582805879284705,11.731313456805191,64,64,63,64,0,9437184,32,8541428,721124,174632,8339456,756779,193493,8277528,674174,177868
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,89,CURRENT_U,32,3.0864628851413727,7.9947620264703225,32,3.537559454016835,0.998212846523348,2.5393466074934854,12.850004638620112,64,64,63,64,0,9437184,32,8541428,721124,174632,8339238,757334,193156,8277111,674016,177417
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,90,CURRENT_U,32,2.598224701359868,7.828899976696319,32,3.22323725147994,1.0119357843495775,2.2113014671303626,12.038743303796156,64,64,63,64,0,9437184,32,8541428,721124,174632,8338689,754212,196827,8274536,672563,180648
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,91,CURRENT_U,32,2.498290443792939,7.639077792145477,32,3.0407310175167117,1.0164785755356596,2.0242524419810524,11.657733744696774,64,64,63,64,0,9437184,32,8541428,721124,174632,8335886,757790,196052,8271592,674109,179767
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,92,CURRENT_U,32,2.504657655954361,7.450039820233531,32,3.0870516721389434,1.0257686521630551,2.061283019975888,11.498223312257364,64,64,63,64,0,9437184,32,8541428,721124,174632,8342317,749611,197800,8277277,671700,181766
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,93,CURRENT_U,32,2.3941182903945446,6.882859982217747,32,2.9395461040081683,0.990069835021747,1.9494762689864213,10.746751324616376,64,64,63,64,0,9437184,32,8541428,721124,174632,8343593,748156,197979,8281389,671831,181862
O2_s61_T_AMS,T_AMS,RIM_ONE_r3,61,94,CURRENT_U,32,2.3081992231309414,7.462400692053563,32,3.043776826740249,0.9659606746577465,2.0778161520825034,11.292488328554631,64,64,63,64,0,9437184,32,8541428,721124,174632,8347740,744565,197423,8286218,669057,181767
