arm,stage,epoch,seconds,sup,raw_lu,weighted_lu,labeled_kd,unlabeled_kd,actual_lambda_u,nominal_lambda_u,labeled_kd_coefficient,unlabeled_kd_coefficient
U0,2,95,3.302073072991334,0.021350185874672162,0.03471076608236347,0.0,0.013922266345495265,0.014294621516702053,0.0,0.5,0.5,0.5
U0,2,96,3.322473092004657,0.026424986886836234,0.04756683095668753,0.0,0.017439807183413585,0.014052980672958208,0.0,0.5,0.5,0.5
U0,2,97,3.2268622709671035,0.028823472515103362,0.04749309936804431,0.0,0.018124046335732984,0.018778881669812543,0.0,0.5,0.5,0.5
U0,2,98,3.2188330059871078,0.026352575403593835,0.06586096054386525,0.0,0.01412501666778832,0.031784434692204655,0.0,0.5,0.5,0.5
U0,2,99,3.172699644928798,0.025517434635687442,0.052791974108134,0.0,0.014372099003846669,0.012722601493534335,0.0,0.5,0.5,0.5
U0,2,100,3.2504883259534836,0.034522817292738525,0.09141774524358057,0.0,0.016755684587794143,0.05374594032142066,0.0,0.5,0.5,0.5
L05,1,1,3.5105765640037134,0.12923046038486063,0.0,0.0,0.048906039465414795,0.0,0.0,0.0,0.5,0.0
L05,1,2,2.5656515890732408,0.05682952131610364,0.0,0.0,0.023876273221204152,0.0,0.0,0.0,0.5,0.0
L05,1,3,2.507053956971504,0.05302699527237564,0.0,0.0,0.02492995634424482,0.0,0.0,0.0,0.5,0.0
L05,1,4,2.4356039800914004,0.0492553623043932,0.0,0.0,0.024348244843246734,0.0,0.0,0.0,0.5,0.0
L05,1,5,2.607534577953629,0.06220931821735576,0.0,0.0,0.03236645764740291,0.0,0.0,0.0,0.5,0.0
L05,1,6,2.779203137033619,0.04620212584268302,0.0,0.0,0.021419179514452706,0.0,0.0,0.0,0.5,0.0
L05,1,7,2.7182706990279257,0.0615626098588109,0.0,0.0,0.03391762748252842,0.0,0.0,0.0,0.5,0.0
L05,1,8,2.755358568043448,0.04967813106486574,0.0,0.0,0.02349210309579767,0.0,0.0,0.0,0.5,0.0
L05,1,9,2.671187387080863,0.04097670817282051,0.0,0.0,0.01868824675215345,0.0,0.0,0.0,0.5,0.0
L05,1,10,2.7549574689473957,0.0388643434853293,0.0,0.0,0.017191360270057222,0.0,0.0,0.0,0.5,0.0
L05,1,11,2.7189091929467395,0.04095988243352622,0.0,0.0,0.01832640555483676,0.0,0.0,0.05,0.5,0.0
L05,1,12,2.751707136980258,0.05113287142012268,0.0,0.0,0.02435323960650334,0.0,0.0,0.1,0.5,0.0
L05,1,13,2.6821581999538466,0.04829205828718841,0.0,0.0,0.022981083604107957,0.0,0.0,0.15,0.5,0.0
L05,1,14,2.6605281779775396,0.03959695860976353,0.0,0.0,0.01831296736797871,0.0,0.0,0.2,0.5,0.0
L05,1,15,2.787235483992845,0.04393369850004092,0.0,0.0,0.02109570086584468,0.0,0.0,0.25,0.5,0.0
L05,1,16,2.6754852579906583,0.03434992948314175,0.0,0.0,0.015477448908485,0.0,0.0,0.3,0.5,0.0
L05,1,17,2.6757306460058317,0.03536133439047262,0.0,0.0,0.017740623485145858,0.0,0.0,0.35,0.5,0.0
L05,1,18,2.7198436030885205,0.039441029948648065,0.0,0.0,0.01794391135177757,0.0,0.0,0.4,0.5,0.0
L05,1,19,2.739794534048997,0.036005581088829786,0.0,0.0,0.01672647892561483,0.0,0.0,0.45,0.5,0.0
L05,1,20,2.7705015199026093,0.0339789159479551,0.0,0.0,0.014926442697215665,0.0,0.0,0.5,0.5,0.0
L05,1,21,2.730361578054726,0.04217422299552709,0.0,0.0,0.020971094889722115,0.0,0.0,0.5,0.5,0.0
L05,1,22,2.7321171479998156,0.05867512716213241,0.0,0.0,0.02559614783558474,0.0,0.0,0.5,0.5,0.0
L05,1,23,2.710343615966849,0.0383014902472496,0.0,0.0,0.01664787823325552,0.0,0.0,0.5,0.5,0.0
L05,1,24,2.7319372380152345,0.0427771249669604,0.0,0.0,0.019667324318936016,0.0,0.0,0.5,0.5,0.0
L05,1,25,2.7798918309854344,0.03548493445850909,0.0,0.0,0.01620976442367872,0.0,0.0,0.5,0.5,0.0
L05,1,26,2.7619866270106286,0.02859863080084324,0.0,0.0,0.013070652952521286,0.0,0.0,0.5,0.5,0.0
L05,1,27,2.6931285769678652,0.07366877677850425,0.0,0.0,0.05352569240898678,0.0,0.0,0.5,0.5,0.0
L05,1,28,2.729181981063448,0.046466676285490394,0.0,0.0,0.024216087429732622,0.0,0.0,0.5,0.5,0.0
L05,1,29,2.7505843739490956,0.05193778406828642,0.0,0.0,0.027347065242326607,0.0,0.0,0.5,0.5,0.0
L05,1,30,2.7582894869847223,0.032952775072772056,0.0,0.0,0.014198175691803868,0.0,0.0,0.5,0.5,0.0
L05,1,31,2.6638749580597505,0.030543447996024042,0.0,0.0,0.014667272634400806,0.0,0.0,0.5,0.5,0.0
L05,1,32,2.722012912039645,0.028983600961510092,0.0,0.0,0.014183331982837718,0.0,0.0,0.5,0.5,0.0
L05,1,33,2.6581141219940037,0.03475687943864614,0.0,0.0,0.019962787394756917,0.0,0.0,0.5,0.5,0.0
L05,1,34,2.6962361049372703,0.034180012124124914,0.0,0.0,0.015502325332100667,0.0,0.0,0.5,0.5,0.0
L05,1,35,2.6842871039407328,0.024713111022720113,0.0,0.0,0.010523552624414753,0.0,0.0,0.5,0.5,0.0
L05,1,36,2.656279801041819,0.026186484843492508,0.0,0.0,0.011604084072912801,0.0,0.0,0.5,0.5,0.0
L05,1,37,2.6913852809229866,0.04130733644706197,0.0,0.0,0.024278092357830613,0.0,0.0,0.5,0.5,0.0
L05,1,38,2.7962404569843784,0.04285859118681401,0.0,0.0,0.02432603589185288,0.0,0.0,0.5,0.5,0.0
L05,1,39,2.6913063809042796,0.0266296659829095,0.0,0.0,0.012990959306885506,0.0,0.0,0.5,0.5,0.0
L05,1,40,2.7677966649644077,0.11016004031989723,0.0,0.0,0.08417619112069798,0.0,0.0,0.5,0.5,0.0
L05,1,41,2.6723720020381734,0.04286295751808211,0.0,0.0,0.017838787518497844,0.0,0.0,0.5,0.5,0.0
L05,1,42,2.7151070770341903,0.029365465452428907,0.0,0.0,0.01409368016649096,0.0,0.0,0.5,0.5,0.0
L05,1,43,2.7669856479624286,0.03482820012141019,0.0,0.0,0.020688479872264624,0.0,0.0,0.5,0.5,0.0
L05,1,44,2.808643269003369,0.025543063529767096,0.0,0.0,0.012847065774210721,0.0,0.0,0.5,0.5,0.0
L05,1,45,2.7180545579176396,0.026048871310194954,0.0,0.0,0.01161991539741978,0.0,0.0,0.5,0.5,0.0
L05,1,46,2.6849006259581074,0.02970622858265415,0.0,0.0,0.016295185817944535,0.0,0.0,0.5,0.5,0.0
L05,1,47,2.679445127956569,0.02805684576742351,0.0,0.0,0.012447842388201003,0.0,0.0,0.5,0.5,0.0
L05,1,48,2.713523653917946,0.023397461656713858,0.0,0.0,0.01130361789903439,0.0,0.0,0.5,0.5,0.0
L05,1,49,2.7408333210041746,0.027880004345206544,0.0,0.0,0.018072797347416812,0.0,0.0,0.5,0.5,0.0
L05,1,50,2.866438552038744,0.026062347402330488,0.0,0.0,0.013032479258992112,0.0,0.0,0.5,0.5,0.0
L05,1,51,2.7422914609778672,0.02696921562892385,0.0,0.0,0.01547231134060607,0.0,0.0,0.5,0.5,0.0
L05,1,52,2.7260504270670936,0.018302360229426995,0.0,0.0,0.008202995606148348,0.0,0.0,0.5,0.5,0.0
L05,1,53,2.708246791968122,0.02068425898323767,0.0,0.0,0.009748712449819086,0.0,0.0,0.5,0.5,0.0
L05,1,54,2.656593478983268,0.017646276304731146,0.0,0.0,0.008377345954774372,0.0,0.0,0.5,0.5,0.0
L05,1,55,2.7286784099414945,0.017814307939261198,0.0,0.0,0.009226212197770988,0.0,0.0,0.5,0.5,0.0
L05,1,56,2.7429171840194613,0.03227205463917926,0.0,0.0,0.0192964288444848,0.0,0.0,0.5,0.5,0.0
L05,1,57,2.7048258419381455,0.03459075230057351,0.0,0.0,0.013706258075664321,0.0,0.0,0.5,0.5,0.0
L05,1,58,2.697639432968572,0.02293674263637513,0.0,0.0,0.01178623511685331,0.0,0.0,0.5,0.5,0.0
L05,1,59,2.6981418199138716,0.0203738403506577,0.0,0.0,0.009237448050798572,0.0,0.0,0.5,0.5,0.0
L05,1,60,2.8367348939646035,0.019462577329250053,0.0,0.0,0.009246673479513952,0.0,0.0,0.5,0.5,0.0
L05,1,61,2.6994664509547874,0.02540279211825691,0.0,0.0,0.014719938131680835,0.0,0.0,0.5,0.5,0.0
L05,1,62,2.7210882930085063,0.04342116086627357,0.0,0.0,0.02093529333469714,0.0,0.0,0.5,0.5,0.0
L05,1,63,2.7239388949237764,0.03243631432997063,0.0,0.0,0.019060196167450087,0.0,0.0,0.5,0.5,0.0
L05,1,64,2.7535889679566026,0.020225800428306684,0.0,0.0,0.00974276371837526,0.0,0.0,0.5,0.5,0.0
L05,1,65,2.79492560995277,0.02283465352957137,0.0,0.0,0.010947095045919935,0.0,0.0,0.5,0.5,0.0
L05,1,66,2.741251349914819,0.024772126198513433,0.0,0.0,0.012375568312408096,0.0,0.0,0.5,0.5,0.0
L05,1,67,2.7373771019047126,0.02648133283946663,0.0,0.0,0.012838366116427354,0.0,0.0,0.5,0.5,0.0
L05,1,68,2.718012477038428,0.01704351432272233,0.0,0.0,0.007669296298075463,0.0,0.0,0.5,0.5,0.0
L05,1,69,2.8066361090168357,0.029900837311288342,0.0,0.0,0.018819525383192617,0.0,0.0,0.5,0.5,0.0
L05,1,70,2.8287050769431517,0.02231928799301386,0.0,0.0,0.010199429155397639,0.0,0.0,0.5,0.5,0.0
L05,1,71,2.6935653520049527,0.030530524934874848,0.0,0.0,0.016204584033987807,0.0,0.0,0.5,0.5,0.0
L05,1,72,2.740166414063424,0.02239359528175555,0.0,0.0,0.011902077019007787,0.0,0.0,0.5,0.5,0.0
L05,1,73,2.713435701909475,0.01827520685037598,0.0,0.0,0.009134732356895992,0.0,0.0,0.5,0.5,0.0
L05,1,74,2.739295198000036,0.023108653287636116,0.0,0.0,0.012200431457462321,0.0,0.0,0.5,0.5,0.0
L05,1,75,2.8448602079879493,0.030083598918281496,0.0,0.0,0.02185739440642559,0.0,0.0,0.5,0.5,0.0
L05,1,76,2.7967226549517363,0.0308171350043267,0.0,0.0,0.013427881001859132,0.0,0.0,0.5,0.5,0.0
L05,1,77,2.7052891589701176,0.02065628897980787,0.0,0.0,0.012026132600732733,0.0,0.0,0.5,0.5,0.0
L05,1,78,2.766331915045157,0.026774058089358732,0.0,0.0,0.015506924519756627,0.0,0.0,0.5,0.5,0.0
L05,1,79,2.662716642022133,0.020534271985525265,0.0,0.0,0.010692447280163702,0.0,0.0,0.5,0.5,0.0
L05,1,80,2.741647871094756,0.026340702577726915,0.0,0.0,0.014801544222134533,0.0,0.0,0.5,0.5,0.0
L05,1,81,2.6899434690130875,0.027961152663920075,0.0,0.0,0.02219451743035123,0.0,0.0,0.5,0.5,0.0
L05,1,82,2.6526112909195945,0.018303716991795227,0.0,0.0,0.008359961610467061,0.0,0.0,0.5,0.5,0.0
L05,1,83,2.7356203359086066,0.02893912568106316,0.0,0.0,0.01686980387291229,0.0,0.0,0.5,0.5,0.0
L05,1,84,2.741970728035085,0.015168343612458557,0.0,0.0,0.007796821183208357,0.0,0.0,0.5,0.5,0.0
L05,1,85,2.726762467995286,0.016024922428186983,0.0,0.0,0.008518564244014374,0.0,0.0,0.5,0.5,0.0
L05,1,86,2.7321987650357187,0.015704623801866546,0.0,0.0,0.007466790395522638,0.0,0.0,0.5,0.5,0.0
L05,1,87,2.6954583729384467,0.0193570087722037,0.0,0.0,0.011310926792139981,0.0,0.0,0.5,0.5,0.0
L05,1,88,2.7637172458926216,0.027492019784403965,0.0,0.0,0.01888694468692695,0.0,0.0,0.5,0.5,0.0
L05,1,89,2.774210893898271,0.015568081726087257,0.0,0.0,0.009235723719543627,0.0,0.0,0.5,0.5,0.0
L05,1,90,2.755133257014677,0.03307233640225604,0.0,0.0,0.020875909142229865,0.0,0.0,0.5,0.5,0.0
L05,1,91,2.725477792089805,0.01873827731469646,0.0,0.0,0.009204511756493523,0.0,0.0,0.5,0.5,0.0
L05,1,92,2.7739470440428704,0.026323807251174003,0.0,0.0,0.01565222497931256,0.0,0.0,0.5,0.5,0.0
L05,1,93,2.8186662159860134,0.014361473673488945,0.0,0.0,0.006962029680837147,0.0,0.0,0.5,0.5,0.0
L05,1,94,2.715484080952592,0.023447061947081238,0.0,0.0,0.01688185239989148,0.0,0.0,0.5,0.5,0.0
L05,1,95,2.7347822060110047,0.016331309627275914,0.0,0.0,0.007413648061903821,0.0,0.0,0.5,0.5,0.0
L05,1,96,2.7470107129774988,0.017395346629200503,0.0,0.0,0.010032424434938772,0.0,0.0,0.5,0.5,0.0
L05,1,97,2.6756203280529007,0.017770731239579618,0.0,0.0,0.01103128384777266,0.0,0.0,0.5,0.5,0.0
L05,1,98,2.7188099300256,0.015902209444902837,0.0,0.0,0.008174678730139669,0.0,0.0,0.5,0.5,0.0
L05,1,99,2.7717540829908103,0.021927376161329448,0.0,0.0,0.01587054925071935,0.0,0.0,0.5,0.5,0.0
L05,1,100,2.7263554639648646,0.017352302325889468,0.0,0.0,0.010405241381017965,0.0,0.0,0.5,0.5,0.0
L05,2,1,2.6367462660418823,0.896322461111205,0.0,0.0,0.348681845432506,0.0,0.0,0.0,0.5,0.0
L05,2,2,1.7782595659373328,0.2200385434996514,0.0,0.0,0.20149637419200658,0.0,0.0,0.0,0.5,0.0
L05,2,3,1.7760570389218628,0.12580753277455056,0.0,0.0,0.13867732303654992,0.0,0.0,0.0,0.5,0.0
L05,2,4,1.8434810870094225,0.07408030561748005,0.0,0.0,0.09251194631232447,0.0,0.0,0.0,0.5,0.0
L05,2,5,1.8872517249546945,0.06300207254077707,0.0,0.0,0.06104540852152618,0.0,0.0,0.0,0.5,0.0
L05,2,6,1.7872862910153344,0.061800891622191385,0.0,0.0,0.05706597315380885,0.0,0.0,0.0,0.5,0.0
L05,2,7,1.8524053620640188,0.04968275200752985,0.0,0.0,0.047596513824480595,0.0,0.0,0.0,0.5,0.0
L05,2,8,1.8620529749896377,0.06273415915313221,0.0,0.0,0.059679214762623445,0.0,0.0,0.0,0.5,0.0
L05,2,9,1.7798682949505746,0.04521830291265533,0.0,0.0,0.04218417370315955,0.0,0.0,0.0,0.5,0.0
L05,2,10,1.8235342140542343,0.053544793455373677,0.0,0.0,0.05242580333667099,0.0,0.0,0.0,0.5,0.0
L05,2,11,1.8510648700175807,0.05535126300085159,0.0,0.0,0.05207535939447363,0.0,0.0,0.05000000000000001,0.5,0.0
L05,2,12,1.8523341219406575,0.05097192685518946,0.0,0.0,0.04154646927492994,0.0,0.0,0.10000000000000002,0.5,0.0
L05,2,13,1.8283005360281095,0.05060360137195814,0.0,0.0,0.0450605729472289,0.0,0.0,0.14999999999999997,0.5,0.0
L05,2,14,1.8705221540294588,0.0611517092301732,0.0,0.0,0.06004175156935504,0.0,0.0,0.20000000000000004,0.5,0.0
L05,2,15,1.8659497309708968,0.049316974356770515,0.0,0.0,0.04567129442092984,0.0,0.0,0.25,0.5,0.0
L05,2,16,1.8242717189714313,0.04588514193892479,0.0,0.0,0.038208972097117,0.0,0.0,0.29999999999999993,0.5,0.0
L05,2,17,1.8559990690555423,0.05359250138558093,0.0,0.0,0.04855261857511026,0.0,0.0,0.3499999999999999,0.5,0.0
L05,2,18,1.817268440965563,0.05524850698808829,0.0,0.0,0.040622837367073235,0.0,0.0,0.4000000000000001,0.5,0.0
L05,2,19,1.855898670037277,0.045554696005724725,0.0,0.0,0.03518803081206236,0.0,0.0,0.4499999999999999,0.5,0.0
L05,2,20,1.8708311710506678,0.042621901170128866,0.0,0.0,0.034786343734961506,0.0,0.0,0.5,0.5,0.0
L05,2,21,1.8184220930561423,0.07347400601775873,0.0,0.0,0.05540836495155764,0.0,0.0,0.5,0.5,0.0
L05,2,22,1.8321654999163002,0.050071123810041515,0.0,0.0,0.03278767267023496,0.0,0.0,0.5,0.5,0.0
L05,2,23,1.771187884034589,0.044748211634301004,0.0,0.0,0.03817721252060659,0.0,0.0,0.5,0.5,0.0
L05,2,24,1.8131506039062515,0.04380690155639535,0.0,0.0,0.03690499190200078,0.0,0.0,0.5,0.5,0.0
L05,2,25,1.8535111730452627,0.04211875814057532,0.0,0.0,0.0321706617737773,0.0,0.0,0.5,0.5,0.0
L05,2,26,1.8693699879804626,0.04189098821509452,0.0,0.0,0.027803737718471826,0.0,0.0,0.5,0.5,0.0
L05,2,27,1.844266397994943,0.032639969140291214,0.0,0.0,0.0220040141768042,0.0,0.0,0.5,0.5,0.0
L05,2,28,1.8301388029940426,0.06302998099653494,0.0,0.0,0.0438305761972706,0.0,0.0,0.5,0.5,0.0
L05,2,29,1.8071233589434996,0.060361956290545915,0.0,0.0,0.048472664618499826,0.0,0.0,0.5,0.5,0.0
L05,2,30,1.8820817819796503,0.07076813120927129,0.0,0.0,0.060523226643851326,0.0,0.0,0.5,0.5,0.0
L05,2,31,1.8476727569941431,0.05271190635505177,0.0,0.0,0.05042365822822158,0.0,0.0,0.5,0.5,0.0
L05,2,32,1.8034351710230112,0.05575838312506676,0.0,0.0,0.05781945420610713,0.0,0.0,0.5,0.5,0.0
L05,2,33,1.8679477259283885,0.06258584683140118,0.0,0.0,0.04293823601264722,0.0,0.0,0.5,0.5,0.0
L05,2,34,1.8917767730308697,0.09759528500338395,0.0,0.0,0.09708168100975302,0.0,0.0,0.5,0.5,0.0
L05,2,35,1.8775681880069897,0.05995707728323482,0.0,0.0,0.04221092896591467,0.0,0.0,0.5,0.5,0.0
L05,2,36,1.8617414829786867,0.051674329808780124,0.0,0.0,0.04045626101537888,0.0,0.0,0.5,0.5,0.0
L05,2,37,1.79913438600488,0.037716876183237345,0.0,0.0,0.02383739355298955,0.0,0.0,0.5,0.5,0.0
L05,2,38,1.8477226149989292,0.03330196857097603,0.0,0.0,0.021327983070162468,0.0,0.0,0.5,0.5,0.0
L05,2,39,1.7588303961092606,0.03799571859694663,0.0,0.0,0.025146989321254223,0.0,0.0,0.5,0.5,0.0
L05,2,40,1.8335247290087864,0.030027898560677255,0.0,0.0,0.017553458277828917,0.0,0.0,0.5,0.5,0.0
L05,2,41,1.7826755630085245,0.03253834854279246,0.0,0.0,0.0201366963756687,0.0,0.0,0.5,0.5,0.0
L05,2,42,1.8186876290710643,0.031081141460509526,0.0,0.0,0.01878046741239246,0.0,0.0,0.5,0.5,0.0
L05,2,43,1.8177527230000123,0.02922814596621763,0.0,0.0,0.018774426573996247,0.0,0.0,0.5,0.5,0.0
L05,2,44,1.8436396500328556,0.040332429288398655,0.0,0.0,0.02437796696293629,0.0,0.0,0.5,0.5,0.0
L05,2,45,1.8160994939971715,0.04622791627688067,0.0,0.0,0.02754412022949689,0.0,0.0,0.5,0.5,0.0
L05,2,46,1.8261962829856202,0.04045433267241433,0.0,0.0,0.03503115407794569,0.0,0.0,0.5,0.5,0.0
L05,2,47,1.8573744259774685,0.033278362470723334,0.0,0.0,0.023425692780339402,0.0,0.0,0.5,0.5,0.0
L05,2,48,1.822406745981425,0.038900685186187424,0.0,0.0,0.026449560909186293,0.0,0.0,0.5,0.5,0.0
L05,2,49,1.8019705570768565,0.03431705101614907,0.0,0.0,0.02935049736966195,0.0,0.0,0.5,0.5,0.0
L05,2,50,1.7958618730772287,0.043711221555159205,0.0,0.0,0.034074574652601566,0.0,0.0,0.5,0.5,0.0
L05,2,51,1.7885545559693128,0.028158160103928475,0.0,0.0,0.016092951156205487,0.0,0.0,0.5,0.5,0.0
L05,2,52,1.8354673670837656,0.033356625852840285,0.0,0.0,0.023662466612468763,0.0,0.0,0.5,0.5,0.0
L05,2,53,1.8559179538860917,0.03529611309724195,0.0,0.0,0.01987792912784097,0.0,0.0,0.5,0.5,0.0
L05,2,54,1.8586580279516056,0.03432314461540608,0.0,0.0,0.026083933127223125,0.0,0.0,0.5,0.5,0.0
L05,2,55,1.8522159869316965,0.03164211323573476,0.0,0.0,0.019076229638574693,0.0,0.0,0.5,0.5,0.0
L05,2,56,1.8110333720687777,0.030438875247325217,0.0,0.0,0.020400278529668556,0.0,0.0,0.5,0.5,0.0
L05,2,57,1.781911056023091,0.02703881538694813,0.0,0.0,0.02124260852752703,0.0,0.0,0.5,0.5,0.0
L05,2,58,1.8592422039946541,0.02380940007666747,0.0,0.0,0.014438249878692274,0.0,0.0,0.5,0.5,0.0
L05,2,59,1.7865845880005509,0.024387740663119724,0.0,0.0,0.01518440883673097,0.0,0.0,0.5,0.5,0.0
L05,2,60,1.8110848719952628,0.02890399018568652,0.0,0.0,0.022076150257558963,0.0,0.0,0.5,0.5,0.0
L05,2,61,1.7893302909797058,0.03012650938970702,0.0,0.0,0.029710843036590932,0.0,0.0,0.5,0.5,0.0
L05,2,62,1.8182690080720931,0.02616645067575432,0.0,0.0,0.0207828113657099,0.0,0.0,0.5,0.5,0.0
L05,2,63,1.8341703430050984,0.03325012805206435,0.0,0.0,0.020240646066662607,0.0,0.0,0.5,0.5,0.0
L05,2,64,1.8253821650287136,0.027757971503195308,0.0,0.0,0.020844120258296888,0.0,0.0,0.5,0.5,0.0
L05,2,65,1.826146119972691,0.02953788008363474,0.0,0.0,0.021790369938532488,0.0,0.0,0.5,0.5,0.0
L05,2,66,1.786859265062958,0.027316645852157047,0.0,0.0,0.022038257790365157,0.0,0.0,0.5,0.5,0.0
L05,2,67,1.8846470520365983,0.03148290736689454,0.0,0.0,0.01933652846562788,0.0,0.0,0.5,0.5,0.0
L05,2,68,1.7990246720146388,0.025408500450707618,0.0,0.0,0.0163290335963714,0.0,0.0,0.5,0.5,0.0
L05,2,69,1.8093588100746274,0.028148091531225612,0.0,0.0,0.019218199947847996,0.0,0.0,0.5,0.5,0.0
L05,2,70,1.839129471918568,0.025788708989109312,0.0,0.0,0.017164106199773148,0.0,0.0,0.5,0.5,0.0
L05,2,71,1.794623218011111,0.023544266642559143,0.0,0.0,0.018369427309340523,0.0,0.0,0.5,0.5,0.0
L05,2,72,1.8534679369768128,0.027677045957673164,0.0,0.0,0.02061559772788634,0.0,0.0,0.5,0.5,0.0
L05,2,73,1.796114810043946,0.03420568736536162,0.0,0.0,0.02484520847691026,0.0,0.0,0.5,0.5,0.0
L05,2,74,1.7841773299733177,0.02621668612673169,0.0,0.0,0.01846569194052626,0.0,0.0,0.5,0.5,0.0
L05,2,75,1.7986433840123937,0.022309704994161923,0.0,0.0,0.01468968400483989,0.0,0.0,0.5,0.5,0.0
L05,2,76,1.8083070360589772,0.04205853602893296,0.0,0.0,0.02303719881005702,0.0,0.0,0.5,0.5,0.0
L05,2,77,1.7851246730424464,0.03189023388993172,0.0,0.0,0.020118363481695066,0.0,0.0,0.5,0.5,0.0
L05,2,78,1.767144370940514,0.02432989896762939,0.0,0.0,0.018417933216167703,0.0,0.0,0.5,0.5,0.0
L05,2,79,1.7671248110709712,0.0212723615446261,0.0,0.0,0.015167748777164855,0.0,0.0,0.5,0.5,0.0
L05,2,80,1.84276555897668,0.029446291072028025,0.0,0.0,0.019169669319738798,0.0,0.0,0.5,0.5,0.0
L05,2,81,1.8179483679123223,0.030691408330485934,0.0,0.0,0.024111970209826968,0.0,0.0,0.5,0.5,0.0
L05,2,82,1.7805991410277784,0.02145424857735634,0.0,0.0,0.014534886795562918,0.0,0.0,0.5,0.5,0.0
L05,2,83,1.7681088350946084,0.022524904104925338,0.0,0.0,0.015407860994761782,0.0,0.0,0.5,0.5,0.0
L05,2,84,1.8069088330958039,0.037375688552856445,0.0,0.0,0.025171355991763383,0.0,0.0,0.5,0.5,0.0
L05,2,85,1.8727962899720296,0.025127039157918522,0.0,0.0,0.01804358981325545,0.0,0.0,0.5,0.5,0.0
L05,2,86,1.7721615399932489,0.020966656328666778,0.0,0.0,0.013158400746724305,0.0,0.0,0.5,0.5,0.0
L05,2,87,1.80944731796626,0.019507010245607012,0.0,0.0,0.013799842189077418,0.0,0.0,0.5,0.5,0.0
L05,2,88,1.799993252963759,0.02229005027384985,0.0,0.0,0.0168971945978232,0.0,0.0,0.5,0.5,0.0
L05,2,89,1.8233316750265658,0.03847132428061394,0.0,0.0,0.04570061454087336,0.0,0.0,0.5,0.5,0.0
L05,2,90,1.8115077450638637,0.02118891007488682,0.0,0.0,0.011854009187298347,0.0,0.0,0.5,0.5,0.0
L05,2,91,1.8067493630805984,0.03462573304949772,0.0,0.0,0.025904939233667674,0.0,0.0,0.5,0.5,0.0
L05,2,92,1.8400955639081076,0.02263716138189747,0.0,0.0,0.01341496788103374,0.0,0.0,0.5,0.5,0.0
L05,2,93,1.7818970320513472,0.027871367876373586,0.0,0.0,0.02727762412177752,0.0,0.0,0.5,0.5,0.0
L05,2,94,1.82009375304915,0.018456996995068732,0.0,0.0,0.011428639054174915,0.0,0.0,0.5,0.5,0.0
L05,2,95,1.826678782934323,0.033187177209627064,0.0,0.0,0.04778512635059296,0.0,0.0,0.5,0.5,0.0
L05,2,96,1.861462326021865,0.02226265515422537,0.0,0.0,0.013081010547213615,0.0,0.0,0.5,0.5,0.0
L05,2,97,1.8112000658875331,0.020205869827242123,0.0,0.0,0.011385408714386718,0.0,0.0,0.5,0.5,0.0
L05,2,98,1.8087981800781563,0.02268687906187205,0.0,0.0,0.014382754806191032,0.0,0.0,0.5,0.5,0.0
L05,2,99,1.7954805199988186,0.018548593102466492,0.0,0.0,0.011294018203474074,0.0,0.0,0.5,0.5,0.0
L05,2,100,1.8686694219941273,0.04056475865876391,0.0,0.0,0.02153179899193071,0.0,0.0,0.5,0.5,0.0
L10,1,1,3.546865676995367,0.12489267461933196,0.0,0.0,0.041052911862427086,0.0,0.0,0.0,1.0,0.0
L10,1,2,2.6425052019767463,0.05951171170454472,0.0,0.0,0.02407412145877564,0.0,0.0,0.0,1.0,0.0
L10,1,3,2.663640276994556,0.05205455794930458,0.0,0.0,0.02114797876639834,0.0,0.0,0.0,1.0,0.0
L10,1,4,2.6712853600038216,0.055596357968170196,0.0,0.0,0.023752576444575936,0.0,0.0,0.0,1.0,0.0
L10,1,5,2.710837132995948,0.04822825372684747,0.0,0.0,0.02025707735924746,0.0,0.0,0.0,1.0,0.0
L10,1,6,2.7507061370415613,0.08585094596492127,0.0,0.0,0.05127513731604125,0.0,0.0,0.0,1.0,0.0
L10,1,7,2.7216966489795595,0.05787193146534264,0.0,0.0,0.023870631715988088,0.0,0.0,0.0,1.0,0.0
L10,1,8,2.660393462050706,0.04522755334619433,0.0,0.0,0.01981450848574562,0.0,0.0,0.0,1.0,0.0
L10,1,9,2.591359651996754,0.0438801049022004,0.0,0.0,0.019904595788345348,0.0,0.0,0.0,1.0,0.0
L10,1,10,2.6624055289430544,0.05078346322989091,0.0,0.0,0.019882292286331427,0.0,0.0,0.0,1.0,0.0
L10,1,11,2.664868134073913,0.04358089674497023,0.0,0.0,0.016643428142856177,0.0,0.0,0.05,1.0,0.0
L10,1,12,2.702814726973884,0.04199935251381248,0.0,0.0,0.017869945226187723,0.0,0.0,0.1,1.0,0.0
L10,1,13,2.681913131964393,0.042689780646469444,0.0,0.0,0.018001750008528536,0.0,0.0,0.15,1.0,0.0
L10,1,14,2.716150697087869,0.03846684732707217,0.0,0.0,0.01693044983588802,0.0,0.0,0.2,1.0,0.0
L10,1,15,2.730870830011554,0.04076357971644029,0.0,0.0,0.016580258991825792,0.0,0.0,0.25,1.0,0.0
L10,1,16,2.7201412620488554,0.04138239653548226,0.0,0.0,0.01751560086089676,0.0,0.0,0.3,1.0,0.0
L10,1,17,2.69892614800483,0.03716600203188136,0.0,0.0,0.015698164241907196,0.0,0.0,0.35,1.0,0.0
