arm,stage,epoch,branch,class_id,pixels,reliable,conflicts,projected,drop_kl_mass,drop_gradient_l2_sum,r_q_norm_sum,r_p_norm_sum,nondegenerate,eta_sum,eta_max,residual_max,smoothing_l1_sum,conflict_rate,predicted_pixels,pas_accepted_pixels,prototype_valid_steps,log_eta_max,log_eta_logsumexp,finite_positive_eta_count,boundary_infinite_eta_count,analytical_brackets,iterations,compensated_v_difference_max
L05,1,55,labeled,1,721124,721124,266550,0,839565.2317390044,250899.30135641652,0.0,250899.30135641652,0,0.0,0.0,0.0,0.009306822966388753,0.3696312978073119,,,,,,,,,,
L05,1,55,labeled,2,174632,174632,33430,0,87277.56352101025,27918.151121165796,0.0,27918.151121165796,0,0.0,0.0,0.0,0.0022794157642921273,0.19143112373448165,,,,,,,,,,
L05,1,60,labeled,0,8541428,8541428,6833134,0,1430075.8360926309,252554.6304927285,0.0,252554.6304927285,0,0.0,0.0,0.0,0.11360329198468147,0.7999990165578871,,,,,,,,,,
L05,1,60,labeled,1,721124,721124,263565,0,836313.2057204623,244027.9012859723,0.0,244027.9012859723,0,0.0,0.0,0.0,0.009305095812806346,0.3654919264925311,,,,,,,,,,
L05,1,60,labeled,2,174632,174632,36684,0,71480.32513482313,26899.2521278563,0.0,26899.2521278563,0,0.0,0.0,0.0,0.002280229041185752,0.21006459297265107,,,,,,,,,,
L05,1,65,labeled,0,8541428,8541428,7036718,0,1383642.0623613987,250578.34214822116,0.0,250578.34214822116,0,0.0,0.0,0.0,0.11360527928488887,0.8238339069298483,,,,,,,,,,
L05,1,65,labeled,1,721124,721124,271062,0,875638.6408098672,242398.91499984212,0.0,242398.91499984212,0,0.0,0.0,0.0,0.009310368034883748,0.37588819675950325,,,,,,,,,,
L05,1,65,labeled,2,174632,174632,35740,0,80817.37090913349,28876.776202296292,0.0,28876.776202296292,0,0.0,0.0,0.0,0.0022811219701689856,0.20465893994227863,,,,,,,,,,
L05,1,70,labeled,0,8541428,8541428,7395615,0,2020832.5625238111,252990.0622376208,0.0,252990.0622376208,0,0.0,0.0,0.0,0.11360484839348206,0.8658522907410798,,,,,,,,,,
L05,1,70,labeled,1,721124,721124,271968,0,838561.0349998,241698.51132450983,0.0,241698.51132450983,0,0.0,0.0,0.0,0.009306565394817602,0.3771445687565523,,,,,,,,,,
L05,1,70,labeled,2,174632,174632,33068,0,68086.08103887597,25510.93979422164,0.0,25510.93979422164,0,0.0,0.0,0.0,0.0022796485545671435,0.18935819322919054,,,,,,,,,,
L05,1,75,labeled,0,8541428,8541428,6910988,0,2116981.8501253584,251866.33937654356,0.0,251866.33937654356,0,0.0,0.0,0.0,0.11360417803918213,0.8091138858748209,,,,,,,,,,
L05,1,75,labeled,1,721124,721124,267320,0,929606.595245247,237193.715678841,0.0,237193.715678841,0,0.0,0.0,0.0,0.00930873644097994,0.37069907533239776,,,,,,,,,,
L05,1,75,labeled,2,174632,174632,49343,0,99907.89196468533,27517.15967579273,0.0,27517.15967579273,0,0.0,0.0,0.0,0.0022783613043616266,0.282554171056851,,,,,,,,,,
L05,1,80,labeled,0,8541428,8541428,7675576,0,2477023.393130239,260587.6362006638,0.0,260587.6362006638,0,0.0,0.0,0.0,0.11359927239857684,0.8986291285251131,,,,,,,,,,
L05,1,80,labeled,1,721124,721124,277288,0,987985.7916535573,241994.6648216615,0.0,241994.6648216615,0,0.0,0.0,0.0,0.0093112268954997,0.3845219407480544,,,,,,,,,,
L05,1,80,labeled,2,174632,174632,51427,0,107349.4915212304,27987.911462204927,0.0,27987.911462204927,0,0.0,0.0,0.0,0.0022788938646661765,0.2944878372806817,,,,,,,,,,
L05,1,85,labeled,0,8541428,8541428,7508996,0,2765018.3179243896,259070.73581766977,0.0,259070.73581766977,0,0.0,0.0,0.0,0.11360781200295558,0.8791265348136167,,,,,,,,,,
L05,1,85,labeled,1,721124,721124,290223,0,1113990.6184468716,257880.15977852,0.0,257880.15977852,0,0.0,0.0,0.0,0.00930706931188682,0.402459216445438,,,,,,,,,,
L05,1,85,labeled,2,174632,174632,50388,0,115156.64961185316,28662.8166687029,0.0,28662.8166687029,0,0.0,0.0,0.0,0.002281005725351029,0.2885381831508544,,,,,,,,,,
L05,1,90,labeled,0,8541428,8541428,7587036,0,2694897.681502871,261456.92070281366,0.0,261456.92070281366,0,0.0,0.0,0.0,0.11360662744760733,0.8882631803487661,,,,,,,,,,
L05,1,90,labeled,1,721124,721124,288257,0,1139440.3651184577,251614.74947146623,0.0,251614.74947146623,0,0.0,0.0,0.0,0.009309863283339914,0.3997329169463227,,,,,,,,,,
L05,1,90,labeled,2,174632,174632,53391,0,95255.25690093347,26063.14376135575,0.0,26063.14376135575,0,0.0,0.0,0.0,0.0022809225090612735,0.30573434422099044,,,,,,,,,,
L05,1,95,labeled,0,8541428,8541428,7295531,0,3270710.4002287476,261316.45718372465,0.0,261316.45718372465,0,0.0,0.0,0.0,0.11360844597724931,0.8541348121180674,,,,,,,,,,
L05,1,95,labeled,1,721124,721124,293861,0,1129477.2264598932,259525.84443893985,0.0,259525.84443893985,0,0.0,0.0,0.0,0.009311856358150544,0.4075041185704539,,,,,,,,,,
L05,1,95,labeled,2,174632,174632,50626,0,103822.35822919967,29587.530062942544,0.0,29587.530062942544,0,0.0,0.0,0.0,0.002280246133978288,0.2899010490631728,,,,,,,,,,
L05,1,100,labeled,0,8541428,8541428,7574685,0,3009524.457909693,261413.3744637531,0.0,261413.3744637531,0,0.0,0.0,0.0,0.11360387663841555,0.8868171692133915,,,,,,,,,,
L05,1,100,labeled,1,721124,721124,292726,0,1201274.2683790377,254257.49175777644,0.0,254257.49175777644,0,0.0,0.0,0.0,0.00930338972466286,0.4059301867639962,,,,,,,,,,
L05,1,100,labeled,2,174632,174632,52667,0,94006.19342386216,28134.27262727585,0.0,28134.27262727585,0,0.0,0.0,0.0,0.0022800102526964764,0.30158848321040815,,,,,,,,,,
L05,2,5,labeled,0,5203330,5203330,4575500,0,710219.626248149,28990.075953561325,0.0,28990.075953561325,0,0.0,0.0,0.0,0.0693651993793904,0.8793407298787507,,,,,,,,,,
L05,2,5,labeled,1,572098,572098,371039,0,2038112.65590758,433365.72299814137,0.0,433365.72299814137,0,0.0,0.0,0.0,0.007543642867925024,0.6485584637597055,,,,,,,,,,
L05,2,5,labeled,2,417724,417724,328607,0,1359618.3452402288,382815.00785174203,0.0,382815.00785174203,0,0.0,0.0,0.0,0.005481101181346351,0.7866605701372198,,,,,,,,,,
L05,2,10,labeled,0,5211282,5211282,4322126,0,655193.0905759953,23745.28807099966,0.0,23745.28807099966,0,0.0,0.0,0.0,0.06947360699406549,0.8293786442568258,,,,,,,,,,
L05,2,10,labeled,1,572468,572468,366857,0,1928103.9403482,433800.5998519134,0.0,433800.5998519134,0,0.0,0.0,0.0,0.007545807568783639,0.6408340728215376,,,,,,,,,,
L05,2,10,labeled,2,409402,409402,322380,0,1326352.1730006386,387307.7146299359,0.0,387307.7146299359,0,0.0,0.0,0.0,0.005369717341098761,0.7874411947181499,,,,,,,,,,
L05,2,15,labeled,0,5206252,5206252,4666471,0,664135.1784236652,23314.68918301623,0.0,23314.68918301623,0,0.0,0.0,0.0,0.06940665157081481,0.8963206160593071,,,,,,,,,,
L05,2,15,labeled,1,579830,579830,381743,0,1933669.549567067,455439.1902377746,0.0,455439.1902377746,0,0.0,0.0,0.0,0.00764392959023891,0.6583705568873636,,,,,,,,,,
L05,2,15,labeled,2,407070,407070,314962,0,1445594.9773969287,381404.5271794502,0.0,381404.5271794502,0,0.0,0.0,0.0,0.005340220899989341,0.7737293340211757,,,,,,,,,,
L05,2,20,labeled,0,5209247,5209247,4024935,0,386131.2706236567,23345.11209112511,0.0,23345.11209112511,0,0.0,0.0,0.0,0.0694466732978257,0.7726519782993588,,,,,,,,,,
L05,2,20,labeled,1,571488,571488,373241,0,1550445.3780746928,443378.6135158746,0.0,443378.6135158746,0,0.0,0.0,0.0,0.007534936525394574,0.653103827201971,,,,,,,,,,
L05,2,20,labeled,2,412417,412417,324506,0,1479122.2985852612,396599.3168581507,0.0,396599.3168581507,0,0.0,0.0,0.0,0.00540798223320159,0.7868395337728561,,,,,,,,,,
L05,2,25,labeled,0,5213060,5213060,4626769,0,638942.0569836023,23368.89192261933,0.0,23368.89192261933,0,0.0,0.0,0.0,0.06949721109622742,0.8875341929691966,,,,,,,,,,
L05,2,25,labeled,1,577543,577543,373267,0,1554081.0734383573,439529.67767165287,0.0,439529.67767165287,0,0.0,0.0,0.0,0.007613864254128533,0.6463016606555703,,,,,,,,,,
L05,2,25,labeled,2,402549,402549,322044,0,1936947.490856298,404434.9588742165,0.0,404434.9588742165,0,0.0,0.0,0.0,0.0052791766500291035,0.8000119240142194,,,,,,,,,,
L05,2,30,labeled,0,5210138,5210138,4533857,0,753355.6076019567,29256.47540018137,0.0,29256.47540018137,0,0.0,0.0,0.0,0.06945552952273652,0.8701990235191467,,,,,,,,,,
L05,2,30,labeled,1,569811,569811,364339,0,1485132.739548403,427531.24326396344,0.0,427531.24326396344,0,0.0,0.0,0.0,0.007513033380347627,0.6394032407236786,,,,,,,,,,
L05,2,30,labeled,2,413203,413203,318442,0,1490451.6258237525,376156.152801745,0.0,376156.152801745,0,0.0,0.0,0.0,0.005420268759327243,0.7706672023194411,,,,,,,,,,
L05,2,35,labeled,0,5196655,5196655,4108653,0,578380.0023766054,23595.677885155317,0.0,23595.677885155317,0,0.0,0.0,0.0,0.06927851401836509,0.7906341675558605,,,,,,,,,,
L05,2,35,labeled,1,575997,575997,375525,0,1387018.3437243828,436418.18934056134,0.0,436418.18934056134,0,0.0,0.0,0.0,0.007593548668756585,0.6519565206068781,,,,,,,,,,
L05,2,35,labeled,2,420500,420500,337299,0,1689070.1866747777,411856.12186802505,0.0,411856.12186802505,0,0.0,0.0,0.0,0.005512891323898165,0.8021379310344827,,,,,,,,,,
L05,2,40,labeled,0,5210973,5210973,4855370,0,533390.4938893672,23225.248744409033,0.0,23225.248744409033,0,0.0,0.0,0.0,0.06946941995148984,0.9317588097270894,,,,,,,,,,
L05,2,40,labeled,1,573426,573426,372223,0,1202962.8393159295,440954.1992582943,0.0,440954.1992582943,0,0.0,0.0,0.0,0.00756035471255197,0.6491212466822223,,,,,,,,,,
L05,2,40,labeled,2,408753,408753,328779,0,1559213.563072904,417863.6135822538,0.0,417863.6135822538,0,0.0,0.0,0.0,0.00535587729837409,0.8043463901182377,,,,,,,,,,
L05,2,45,labeled,0,5210298,5210298,4646500,0,746049.7920549593,29126.92912920434,0.0,29126.92912920434,0,0.0,0.0,0.0,0.06945758686879078,0.8917916019390829,,,,,,,,,,
L05,2,45,labeled,1,569394,569394,382269,0,1620952.1771886577,447406.8517050833,0.0,447406.8517050833,0,0.0,0.0,0.0,0.007507662869184613,0.6713611313080222,,,,,,,,,,
L05,2,45,labeled,2,413460,413460,336274,0,2168922.0425951243,427582.179560259,0.0,427582.179560259,0,0.0,0.0,0.0,0.00542041983423228,0.8133168867605088,,,,,,,,,,
L05,2,50,labeled,0,5215003,5215003,4784454,0,534494.5166539041,23263.76524486392,0.0,23263.76524486392,0,0.0,0.0,0.0,0.06952333662984453,0.9174403159499621,,,,,,,,,,
L05,2,50,labeled,1,577985,577985,372077,0,1538199.912063523,442733.02263836784,0.0,442733.02263836784,0,0.0,0.0,0.0,0.007618391764892975,0.6437485401870291,,,,,,,,,,
L05,2,50,labeled,2,400164,400164,321412,0,2082618.874084339,406554.88542174146,0.0,406554.88542174146,0,0.0,0.0,0.0,0.005248589755778306,0.8032006877180357,,,,,,,,,,
L05,2,55,labeled,0,5212081,5212081,4681834,0,868529.8753804583,29049.046454902626,0.0,29049.046454902626,0,0.0,0.0,0.0,0.06948190199428077,0.8982657790621442,,,,,,,,,,
L05,2,55,labeled,1,570253,570253,374666,0,1460056.8953656552,449432.6732842746,0.0,449432.6732842746,0,0.0,0.0,0.0,0.007518088700511857,0.6570171485288109,,,,,,,,,,
L05,2,55,labeled,2,410818,410818,332657,0,2249151.331217599,418902.18195938814,0.0,418902.18195938814,0,0.0,0.0,0.0,0.005383226813264428,0.8097430005501219,,,,,,,,,,
L05,2,60,labeled,0,5211282,5211282,4691157,0,542117.4825002252,23478.141009172115,0.0,23478.141009172115,0,0.0,0.0,0.0,0.06947422785040891,0.9001925054142148,,,,,,,,,,
L05,2,60,labeled,1,572468,572468,379917,0,1558187.5057338483,465612.9734715665,0.0,465612.9734715665,0,0.0,0.0,0.0,0.007545261391316508,0.6636475750609641,,,,,,,,,,
L05,2,60,labeled,2,409402,409402,333535,0,2255761.500607243,420931.4141292494,0.0,420931.4141292494,0,0.0,0.0,0.0,0.005369150215947488,0.8146882526221171,,,,,,,,,,
L05,2,65,labeled,0,5206252,5206252,4488105,0,748748.8367910909,23155.159333693948,0.0,23155.159333693948,0,0.0,0.0,0.0,0.06940653026376854,0.8620606532300011,,,,,,,,,,
L05,2,65,labeled,1,579830,579830,383470,0,1700456.8316741101,467433.17454369017,0.0,467433.17454369017,0,0.0,0.0,0.0,0.007645098204367587,0.6613490160909232,,,,,,,,,,
L05,2,65,labeled,2,407070,407070,331337,0,2392885.6584028043,424521.7212696945,0.0,424521.7212696945,0,0.0,0.0,0.0,0.005337385321283088,0.8139558306925099,,,,,,,,,,
L05,2,70,labeled,0,5211225,5211225,4372395,0,647963.5523452207,23419.07468003989,0.0,23419.07468003989,0,0.0,0.0,0.0,0.06947341945250238,0.8390340083185815,,,,,,,,,,
L05,2,70,labeled,1,573547,573547,380329,0,1611232.5008185832,468967.194103772,0.0,468967.194103772,0,0.0,0.0,0.0,0.007560197186577287,0.6631174079892319,,,,,,,,,,
L05,2,70,labeled,2,408380,408380,331610,0,2177496.2727280124,426587.16365285125,0.0,426587.16365285125,0,0.0,0.0,0.0,0.005354232060268459,0.812013320926588,,,,,,,,,,
L05,2,75,labeled,0,5206508,5206508,4174037,0,581680.0962791378,23464.834641168924,0.0,23464.834641168924,0,0.0,0.0,0.0,0.06941020006943462,0.8016960696113403,,,,,,,,,,
L05,2,75,labeled,1,572443,572443,383679,0,1510496.8875527428,475033.08291327977,0.0,475033.08291327977,0,0.0,0.0,0.0,0.007545856085353431,0.6702483915429135,,,,,,,,,,
L05,2,75,labeled,2,414201,414201,342010,0,2793888.574668988,434372.17922801996,0.0,434372.17922801996,0,0.0,0.0,0.0,0.005430246644763185,0.8257102228145272,,,,,,,,,,
L05,2,80,labeled,0,5206508,5206508,4351903,0,514034.33471750695,23716.841032401986,0.0,23716.841032401986,0,0.0,0.0,0.0,0.06941004522234522,0.8358583142482447,,,,,,,,,,
L05,2,80,labeled,1,572443,572443,385471,0,1826912.2536030123,469878.4717050763,0.0,469878.4717050763,0,0.0,0.0,0.0,0.007545508418567916,0.6733788342245429,,,,,,,,,,
L05,2,80,labeled,2,414201,414201,348514,0,2835605.4746303326,429357.0452100491,0.0,429357.0452100491,0,0.0,0.0,0.0,0.00543499052982999,0.8414127440542152,,,,,,,,,,
L05,2,85,labeled,0,5210138,5210138,4878119,0,778808.1923967584,29365.081304045198,0.0,29365.081304045198,0,0.0,0.0,0.0,0.06945565588830542,0.9362744326541831,,,,,,,,,,
L05,2,85,labeled,1,569811,569811,376655,0,1861354.839851451,466462.51759016956,0.0,466462.51759016956,0,0.0,0.0,0.0,0.00751272061735216,0.661017425076034,,,,,,,,,,
L05,2,85,labeled,2,413203,413203,341765,0,2841096.36112476,442116.65779120655,0.0,442116.65779120655,0,0.0,0.0,0.0,0.005418919126310475,0.8271116134200381,,,,,,,,,,
L05,2,90,labeled,0,5203330,5203330,4399004,0,604871.8813584264,28984.265172572756,0.0,28984.265172572756,0,0.0,0.0,0.0,0.0693655842531162,0.8454209131460045,,,,,,,,,,
L05,2,90,labeled,1,572098,572098,386145,0,1595394.9145657863,475642.64656555845,0.0,475642.64656555845,0,0.0,0.0,0.0,0.007544986831616444,0.6749630308094068,,,,,,,,,,
L05,2,90,labeled,2,417724,417724,347787,0,2565251.489912104,444648.3726888816,0.0,444648.3726888816,0,0.0,0.0,0.0,0.005479896365448611,0.8325760550028248,,,,,,,,,,
L05,2,95,labeled,0,5197071,5197071,4720663,0,533105.9968389126,23557.409964105074,0.0,23557.409964105074,0,0.0,0.0,0.0,0.06928412303181188,0.9083314428454027,,,,,,,,,,
L05,2,95,labeled,1,568193,568193,371139,0,1731887.8448454868,453809.6050212921,0.0,453809.6050212921,0,0.0,0.0,0.0,0.007491126830156851,0.6531917851856676,,,,,,,,,,
L05,2,95,labeled,2,427888,427888,353813,0,3445361.490506069,451497.3120398695,0.0,451497.3120398695,0,0.0,0.0,0.0,0.005608291478857533,0.826882268257114,,,,,,,,,,
L05,2,100,labeled,0,5215259,5215259,4127094,0,874889.3195896931,23341.642505775573,0.0,23341.642505775573,0,0.0,0.0,0.0,0.06952620817121505,0.791349768055623,,,,,,,,,,
L05,2,100,labeled,1,570598,570598,379232,0,1758107.2729602822,450859.069312799,0.0,450859.069312799,0,0.0,0.0,0.0,0.007520472965704167,0.6646220281178693,,,,,,,,,,
L05,2,100,labeled,2,407295,407295,339125,0,3241281.5212580925,384074.9181998091,0.0,384074.9181998091,0,0.0,0.0,0.0,0.005343027442875541,0.8326274567573871,,,,,,,,,,
L10,1,5,labeled,0,8541428,8541428,6758644,0,517905.8099392764,204176.78213884842,0.0,204176.78213884842,0,0.0,0.0,0.0,0.11360158100159869,0.7912779923919044,,,,,,,,,,
L10,1,5,labeled,1,721124,721124,228271,0,382775.64880049153,185867.57041681226,0.0,185867.57041681226,0,0.0,0.0,0.0,0.009312544995574809,0.31654888756996025,,,,,,,,,,
L10,1,5,labeled,2,174632,174632,24947,0,13992.355287430953,11154.520676485154,0.0,11154.520676485154,0,0.0,0.0,0.0,0.002278592029420175,0.14285468871684456,,,,,,,,,,
L10,1,10,labeled,0,8541428,8541428,7622132,0,717645.2399482926,207125.97055299487,0.0,207125.97055299487,0,0.0,0.0,0.0,0.11360047903678905,0.8923720951578589,,,,,,,,,,
L10,1,10,labeled,1,721124,721124,228833,0,412858.40288501885,186554.98705085652,0.0,186554.98705085652,0,0.0,0.0,0.0,0.00931660361617105,0.31732822649086706,,,,,,,,,,
L10,1,10,labeled,2,174632,174632,26422,0,21622.51199788109,16099.695822357698,0.0,16099.695822357698,0,0.0,0.0,0.0,0.0022796288559464727,0.1513010215768015,,,,,,,,,,
L10,1,15,labeled,0,8541428,8541428,7368927,0,772841.778381482,220750.17608844876,0.0,220750.17608844876,0,0.0,0.0,0.0,0.1136039021882678,0.8627277546564813,,,,,,,,,,
L10,1,15,labeled,1,721124,721124,242012,0,512356.73825388984,196650.46855001283,0.0,196650.46855001283,0,0.0,0.0,0.0,0.009311819112624296,0.3356038628585375,,,,,,,,,,
L10,1,15,labeled,2,174632,174632,31579,0,41019.30699935824,20325.213809468387,0.0,20325.213809468387,0,0.0,0.0,0.0,0.002279562842125417,0.18083169178615602,,,,,,,,,,
L10,1,20,labeled,0,8541428,8541428,6100529,0,793470.4758405668,212174.64445165772,0.0,212174.64445165772,0,0.0,0.0,0.0,0.11360774963670948,0.7142282297526831,,,,,,,,,,
L10,1,20,labeled,1,721124,721124,238524,0,496281.44233745907,202447.4057242907,0.0,202447.4057242907,0,0.0,0.0,0.0,0.009310146009543482,0.33076696934230454,,,,,,,,,,
L10,1,20,labeled,2,174632,174632,29653,0,40083.511630242,20904.96631478381,0.0,20904.96631478381,0,0.0,0.0,0.0,0.0022800969389044946,0.1698027852856292,,,,,,,,,,
L10,1,25,labeled,0,8541428,8541428,7031388,0,773659.0189817086,217579.51089815595,0.0,217579.51089815595,0,0.0,0.0,0.0,0.11360127463504639,0.823209889493888,,,,,,,,,,
L10,1,25,labeled,1,721124,721124,240223,0,539413.4934874967,216019.13764115068,0.0,216019.13764115068,0,0.0,0.0,0.0,0.009307779435915866,0.3331230135177861,,,,,,,,,,
L10,1,25,labeled,2,174632,174632,30420,0,47327.17101502671,22341.49556065959,0.0,22341.49556065959,0,0.0,0.0,0.0,0.0022806446324757767,0.1741948783728068,,,,,,,,,,
L10,1,30,labeled,0,8541428,8541428,6115768,0,1121366.7232124167,224398.12875450388,0.0,224398.12875450388,0,0.0,0.0,0.0,0.113602365316009,0.716012357652608,,,,,,,,,,
L10,1,30,labeled,1,721124,721124,247518,0,621492.3578893027,224957.00198675648,0.0,224957.00198675648,0,0.0,0.0,0.0,0.009310976963045874,0.3432391655249305,,,,,,,,,,
L10,1,30,labeled,2,174632,174632,31825,0,47348.613537620324,22870.171450740527,0.0,22870.171450740527,0,0.0,0.0,0.0,0.002277804502352029,0.18224036831737597,,,,,,,,,,
L10,1,35,labeled,0,8541428,8541428,7768810,0,1149901.3499449135,234701.1500691745,0.0,234701.1500691745,0,0.0,0.0,0.0,0.11360144002821852,0.9095446335202966,,,,,,,,,,
L10,1,35,labeled,1,721124,721124,248328,0,631314.216350885,225477.01159637613,0.0,225477.01159637613,0,0.0,0.0,0.0,0.009300294562802415,0.3443624120123585,,,,,,,,,,
L10,1,35,labeled,2,174632,174632,31406,0,51875.85415024069,24650.09250750611,0.0,24650.09250750611,0,0.0,0.0,0.0,0.002279964371341002,0.17984103715241193,,,,,,,,,,
L10,1,40,labeled,0,8541428,8541428,7064798,0,805590.175079611,222015.81640328956,0.0,222015.81640328956,0,0.0,0.0,0.0,0.11360376921675903,0.827121413421737,,,,,,,,,,
L10,1,40,labeled,1,721124,721124,249097,0,535975.8036699349,201011.38105130335,0.0,201011.38105130335,0,0.0,0.0,0.0,0.009310898214354803,0.3454288028133858,,,,,,,,,,
L10,1,40,labeled,2,174632,174632,30619,0,30012.681795572666,15508.667254573893,0.0,15508.667254573893,0,0.0,0.0,0.0,0.002281354048629271,0.17533441751798068,,,,,,,,,,
L10,1,45,labeled,0,8541428,8541428,7621819,0,1372783.1503918276,238489.971875534,0.0,238489.971875534,0,0.0,0.0,0.0,0.11360563107408453,0.892335450231507,,,,,,,,,,
L10,1,45,labeled,1,721124,721124,259108,0,795210.5224158149,232298.03877847092,0.0,232298.03877847092,0,0.0,0.0,0.0,0.009304972148235226,0.3593112973635602,,,,,,,,,,
L10,1,45,labeled,2,174632,174632,39322,0,54922.45463056081,21905.84317550156,0.0,21905.84317550156,0,0.0,0.0,0.0,0.002282169662406583,0.22517064455540794,,,,,,,,,,
L10,1,50,labeled,0,8541428,8541428,6720156,0,1384942.3339763295,231764.30244124326,0.0,231764.30244124326,0,0.0,0.0,0.0,0.11360657032071561,0.7867719542914838,,,,,,,,,,
L10,1,50,labeled,1,721124,721124,252669,0,680159.0927101601,232578.3356189454,0.0,232578.3356189454,0,0.0,0.0,0.0,0.009310419416458559,0.3503821811505372,,,,,,,,,,
L10,1,50,labeled,2,174632,174632,31776,0,55699.46303595266,24675.534253464426,0.0,24675.534253464426,0,0.0,0.0,0.0,0.0022795541992520906,0.1819597782766045,,,,,,,,,,
L10,1,55,labeled,0,8541428,8541428,7635419,0,1735368.3718225686,238870.24685821767,0.0,238870.24685821767,0,0.0,0.0,0.0,0.11360251453241407,0.893927689842963,,,,,,,,,,
L10,1,55,labeled,1,721124,721124,269381,0,819820.0271333746,240001.08677560443,0.0,240001.08677560443,0,0.0,0.0,0.0,0.009306822966388753,0.37355711361707555,,,,,,,,,,
L10,1,55,labeled,2,174632,174632,36073,0,67750.85269427541,25034.635968449635,0.0,25034.635968449635,0,0.0,0.0,0.0,0.0022794157642921273,0.20656580695405194,,,,,,,,,,
L10,1,60,labeled,0,8541428,8541428,7003757,0,1901090.4963979903,241799.31576902393,0.0,241799.31576902393,0,0.0,0.0,0.0,0.11360329198468147,0.8199749503244657,,,,,,,,,,
L10,1,60,labeled,1,721124,721124,267769,0,917918.1772584928,237299.44348188653,0.0,237299.44348188653,0,0.0,0.0,0.0,0.009305095812806346,0.3713217144346881,,,,,,,,,,
L10,1,60,labeled,2,174632,174632,49465,0,76567.42128907739,24074.499909226128,0.0,24074.499909226128,0,0.0,0.0,0.0,0.002280229041185752,0.28325278299509826,,,,,,,,,,
L10,1,65,labeled,0,8541428,8541428,7668777,0,1985120.3277548882,247173.2317504358,0.0,247173.2317504358,0,0.0,0.0,0.0,0.11360527928488887,0.8978331257958271,,,,,,,,,,
L10,1,65,labeled,1,721124,721124,270864,0,909018.2015012222,239298.92533864698,0.0,239298.92533864698,0,0.0,0.0,0.0,0.009310368034883748,0.3756136253959097,,,,,,,,,,
L10,1,65,labeled,2,174632,174632,48335,0,114372.85103733733,28043.180220263363,0.0,28043.180220263363,0,0.0,0.0,0.0,0.0022811219701689856,0.27678203307526683,,,,,,,,,,
L10,1,70,labeled,0,8541428,8541428,7988248,0,2169479.7395748384,250747.9252961,0.0,250747.9252961,0,0.0,0.0,0.0,0.11360484839348206,0.9352356538040243,,,,,,,,,,
L10,1,70,labeled,1,721124,721124,266219,0,828839.1481966199,252026.43531599105,0.0,252026.43531599105,0,0.0,0.0,0.0,0.009306565394817602,0.3691722921439309,,,,,,,,,,
L10,1,70,labeled,2,174632,174632,37970,0,75226.8614821712,26290.0744893461,0.0,26290.0744893461,0,0.0,0.0,0.0,0.0022796485545671435,0.21742864996106098,,,,,,,,,,
L10,1,75,labeled,0,8541428,8541428,7389389,0,2129510.3220702694,245805.1725020922,0.0,245805.1725020922,0,0.0,0.0,0.0,0.11360417803918213,0.8651233728130706,,,,,,,,,,
L10,1,75,labeled,1,721124,721124,275151,0,901798.8002870012,242911.1633613331,0.0,242911.1633613331,0,0.0,0.0,0.0,0.00930873644097994,0.3815585114349266,,,,,,,,,,
L10,1,75,labeled,2,174632,174632,51399,0,95876.61009989158,28190.507857051838,0.0,28190.507857051838,0,0.0,0.0,0.0,0.0022783613043616266,0.2943275001145266,,,,,,,,,,
L10,1,80,labeled,0,8541428,8541428,7871665,0,2182239.818293404,253259.26194810946,0.0,253259.26194810946,0,0.0,0.0,0.0,0.11359927239857684,0.9215865309641432,,,,,,,,,,
L10,1,80,labeled,1,721124,721124,269526,0,963972.981252215,249315.1561897241,0.0,249315.1561897241,0,0.0,0.0,0.0,0.0093112268954997,0.37375818860556576,,,,,,,,,,
L10,1,80,labeled,2,174632,174632,47775,0,92791.44315219036,29084.2464832425,0.0,29084.2464832425,0,0.0,0.0,0.0,0.0022788938646661765,0.27357528975216455,,,,,,,,,,
L10,1,85,labeled,0,8541428,8541428,8086949,0,2146191.639018656,252903.12693569972,0.0,252903.12693569972,0,0.0,0.0,0.0,0.11360781200295558,0.9467912157077247,,,,,,,,,,
L10,1,85,labeled,1,721124,721124,273358,0,985560.9658256555,253805.0451463228,0.0,253805.0451463228,0,0.0,0.0,0.0,0.00930706931188682,0.379072115197941,,,,,,,,,,
L10,1,85,labeled,2,174632,174632,49422,0,86998.23541241148,26147.074451390527,0.0,26147.074451390527,0,0.0,0.0,0.0,0.002281005725351029,0.2830065509185029,,,,,,,,,,
L10,1,90,labeled,0,8541428,8541428,7657396,0,2467564.5490177316,254899.4380832156,0.0,254899.4380832156,0,0.0,0.0,0.0,0.11360662744760733,0.8965006788092108,,,,,,,,,,
L10,1,90,labeled,1,721124,721124,284142,0,1073309.098941187,249241.67420987043,0.0,249241.67420987043,0,0.0,0.0,0.0,0.009309863283339914,0.39402654744537696,,,,,,,,,,
L10,1,90,labeled,2,174632,174632,55481,0,121637.81834428686,29374.183492430428,0.0,29374.183492430428,0,0.0,0.0,0.0,0.0022809225090612735,0.3177023684089972,,,,,,,,,,
L10,1,95,labeled,0,8541428,8541428,7749937,0,2788586.186440463,256295.29245474326,0.0,256295.29245474326,0,0.0,0.0,0.0,0.11360844597724931,0.9073350498300753,,,,,,,,,,
