arm,stage,attempt,epoch,supervised_ce,ssl,kd,seconds
B,2,accepted_complete,84,0.03291824415680908,0.04039217345416546,0.0,7.29852066305466
B,2,accepted_complete,85,0.035101632454565594,0.042720314425726734,0.0,7.443090751999989
B,2,accepted_complete,86,0.03299630442190738,0.03438825350964353,0.0,3.5131324930116534
B,2,accepted_complete,87,0.03683009575165454,0.047604032792150974,0.0,3.448901394032873
B,2,accepted_complete,88,0.061234130568447565,0.05686604808129016,0.0,5.082874297979288
B,2,accepted_complete,89,0.03297928241746766,0.041434233476008685,0.0,7.438492560992017
B,2,accepted_complete,90,0.03693558187002227,0.037064201065472195,0.0,7.28618696401827
B,2,accepted_complete,91,0.03529496260342144,0.050570303352460974,0.0,7.73980247892905
B,2,accepted_complete,92,0.031102477794601804,0.04394037715558495,0.0,7.3396388130495325
B,2,accepted_complete,93,0.035998394269318806,0.05516602365033967,0.0,7.300215455004945
B,2,accepted_complete,94,0.0416157173791102,0.05551313502447946,0.0,6.077432850957848
B,2,accepted_complete,95,0.03678781051366102,0.057000840260159405,0.0,7.212808103999123
B,2,accepted_complete,96,0.04480957417261033,0.07388758069525163,0.0,7.749415348051116
B,2,accepted_complete,97,0.042289744973892256,0.057386712703321664,0.0,7.213396147009917
B,2,accepted_complete,98,0.033317427550043376,0.06635187788023836,0.0,7.350016787997447
B,2,accepted_complete,99,0.032941701511542,0.06453325288991134,0.0,7.326507446006872
B,2,accepted_complete,100,0.03718538280753862,0.06718076721188568,0.0,7.282870925031602
C,1,accepted_complete,1,0.1397169204428792,0.0,0.2243489640860507,26.533665303024463
C,1,accepted_complete,2,0.08103768550790846,0.0,0.0963008515223468,27.26588569197338
C,1,accepted_complete,3,0.07496180792804807,0.0,0.09069004611032672,15.759724557050504
C,1,accepted_complete,4,0.06954103906173259,0.0,0.07800275528305077,18.44992133101914
C,1,accepted_complete,5,0.07836792420130223,0.0,0.08213642277289256,27.200811134069227
C,1,accepted_complete,6,0.06376467680092901,0.0,0.07140995409269532,26.536959575023502
C,1,accepted_complete,7,0.06422256596852094,0.0,0.0764835709010541,23.678058890043758
C,1,accepted_complete,8,0.06342612707521766,0.0,0.07312054454313546,24.42856994306203
C,1,accepted_complete,9,0.05818777927197516,0.0,0.08309692106921654,26.377169601037167
C,1,accepted_complete,10,0.06022799259517342,0.0,0.060022609403357734,26.98701236897614
C,1,accepted_complete,11,0.09641741483937949,0.03285264564328827,0.07961331527320602,19.040696323965676
C,1,accepted_complete,12,0.08429612149484456,0.029562273033661768,0.09838263582561405,14.910474485950544
C,1,accepted_complete,13,0.06795213732402772,0.030996115470770746,0.10249984337081877,28.20123030792456
C,1,accepted_complete,14,0.06361021113116294,0.03327100005117245,0.08405927902349285,23.891025693970732
C,1,accepted_complete,15,0.06338093639351428,0.03411716638947837,0.06907579537337546,27.031889114063233
C,1,accepted_complete,16,0.08239160617813468,0.023559856228530407,0.09079240077231826,28.968611363088712
C,1,accepted_complete,17,0.06122206593863666,0.020741155167343095,0.06895396942219961,27.810515354038216
C,1,accepted_complete,18,0.06334065715782344,0.024802589818136767,0.06547196322242074,27.51825829304289
C,1,accepted_complete,19,0.05729043856263161,0.020802195998840034,0.06412880998047416,17.76282219705172
C,1,accepted_complete,20,0.0681619216920808,0.021253671671729535,0.07252330576855895,18.534482088987716
C,1,accepted_complete,21,0.059309895150363445,0.06078383477870375,0.079872719255992,24.752801183029078
C,1,accepted_complete,22,0.06252196803689003,0.025538485584547743,0.06754329770008274,27.717370975995436
C,1,accepted_complete,23,0.05870326957665384,0.02090389424120076,0.0671787285797163,27.2370199309662
C,1,accepted_complete,24,0.05681729584466666,0.024679456080775708,0.05807243613781382,27.746653873939067
C,1,accepted_complete,25,0.056956593645736575,0.021297893836162984,0.060235279706028634,27.849400233943015
C,1,accepted_complete,26,0.05940850428305566,0.027309630619129166,0.0694182093661875,26.45605119294487
C,1,accepted_complete,27,0.0618699254700914,0.02164703281596303,0.060218722048765605,12.010930798947811
C,1,accepted_complete,28,0.05640611401759088,0.031240252021234483,0.06247856781597553,12.575540860998444
C,1,accepted_complete,29,0.05589798477012664,0.022503022337332368,0.07305928887030916,24.653100360999815
C,1,accepted_complete,30,0.06245590152684599,0.022199483442818746,0.05906573412335636,27.096732576028444
C,1,accepted_complete,31,0.05951506970450282,0.02300032472703606,0.06426150202425276,28.588325558928773
C,1,accepted_complete,32,0.05688110087066889,0.024592647037934512,0.06341623169420026,27.076744006946683
C,1,accepted_complete,33,0.05665921303443611,0.02125056818476878,0.06553504275398814,27.649428845965303
C,1,accepted_complete,34,0.0551140921888873,0.021638794074533507,0.056697235976965916,21.55873580405023
C,1,accepted_complete,35,0.05404737824574113,0.021278907341184095,0.06008095628139244,20.933919854927808
C,1,accepted_complete,36,0.05441910168156028,0.024692212784430012,0.06022992108952674,17.44255603593774
C,1,accepted_complete,37,0.056893679895438254,0.023228697187732905,0.06350321280484486,24.68347619799897
C,1,accepted_complete,38,0.05228884518146515,0.03188350339769386,0.06439618099394837,27.200149946962483
C,1,accepted_complete,39,0.05426495778374374,0.030099333205725998,0.068923431277669,27.89465972292237
C,1,accepted_complete,40,0.06347293988801539,0.03434315750200767,0.07082500167766974,28.019658125005662
C,1,accepted_complete,41,0.058787295944057405,0.023780449817422777,0.06299718501850518,24.29071147099603
C,1,accepted_complete,42,0.053008823189884424,0.02610471218940802,0.06141761746291342,28.155662049073726
C,1,accepted_complete,43,0.055472465232014656,0.023015986138489097,0.061272755437099494,21.098788934992626
C,1,accepted_complete,44,0.05728326190728694,0.02002719687880017,0.06543381212560206,15.227205705014057
C,1,accepted_complete,45,0.052266691462136805,0.050289231148781255,0.07213432418629082,25.326999676064588
C,1,accepted_complete,46,0.056055919267237186,0.02497506301733665,0.06386712636520353,28.678262372035533
C,1,accepted_complete,47,0.07702696940395981,0.019095283147180453,0.0688898359743548,25.21992283500731
C,1,accepted_complete,48,0.08973398327361792,0.020223043451551348,0.080075817016436,26.69971778499894
C,1,accepted_complete,49,0.054293725290335715,0.025936759513569996,0.05880498955761717,27.2647731739562
C,1,accepted_complete,50,0.059040165855549276,0.02747301378985867,0.06845836232879142,27.054575351066887
C,1,accepted_complete,51,0.05831321666482836,0.021900480802287348,0.06060534583211922,20.918418024899438
C,1,accepted_complete,52,0.0530737783992663,0.021015195816289634,0.058130524743150155,15.354685881058685
C,1,accepted_complete,53,0.05230834684334695,0.022744744666852057,0.05610764842537075,26.57278220099397
C,1,accepted_complete,54,0.04858848068397492,0.021025583875598386,0.05342902269231869,24.072865669964813
C,1,accepted_complete,55,0.05616605491377413,0.02503268700093031,0.06651315135755759,27.168803939013742
C,1,accepted_complete,56,0.07033398211933672,0.023314507328905165,0.07077002466713238,27.78480677702464
C,1,accepted_complete,57,0.05168101389426738,0.02438640419859439,0.057295763120961726,27.82270460994914
C,1,accepted_complete,58,0.047361766977701336,0.02542062129941769,0.054257730368290624,27.59230625804048
C,1,accepted_complete,59,0.056444289861246943,0.035285951395053416,0.07107553272054681,19.314585339045152
C,1,accepted_complete,60,0.05380098754540086,0.02093104089726694,0.05675961210453062,15.26055221108254
C,1,accepted_complete,61,0.04849317151820287,0.026426890370203182,0.060455158832155104,18.697005918016657
C,1,accepted_complete,62,0.06335608649533242,0.027710124501027167,0.07185266762869406,27.979705891921185
C,1,accepted_complete,63,0.051128745661117136,0.02328811294864863,0.05710209595133763,27.19760110497009
C,1,accepted_complete,64,0.049175491149071604,0.028952531167306006,0.05858253901292616,27.57864742190577
C,1,accepted_complete,65,0.0465333485044539,0.0345857806969434,0.06337137909010518,27.768372411024757
C,1,accepted_complete,66,0.05157911463174969,0.028998879017308354,0.0610491823692509,28.305301032029092
C,1,accepted_complete,67,0.0494908980326727,0.02539516602701042,0.05766993062948614,17.19596128806006
C,1,accepted_complete,68,0.054658140521496534,0.01956390350824222,0.0561584905871086,11.486252996022813
C,1,accepted_complete,69,0.055317251943051815,0.030659659154480323,0.06456878358647275,20.698569701984525
C,1,accepted_complete,70,0.04669552145060152,0.027740900055505335,0.0604431946989013,27.619507213006727
C,1,accepted_complete,71,0.047134799940977246,0.01917694747680798,0.05208895563007228,28.081145772943273
C,1,accepted_complete,72,0.04818142345175147,0.02291683034854941,0.056151607048624555,27.95969553408213
C,1,accepted_complete,73,0.045958813454490155,0.022378006426151842,0.05982646162384413,20.986785811022855
C,1,accepted_complete,74,0.0475544142536819,0.025829665537457913,0.05605725573159284,15.288438716903329
C,1,accepted_complete,75,0.04632022447185591,0.024321941600646824,0.05593518331604227,13.210916492971592
C,1,accepted_complete,76,0.06251781986793503,0.0263845810550265,0.06459122920368056,5.5009709619916975
C,1,accepted_complete,77,0.060344808851368725,0.038096558855613694,0.07447113855962653,5.219831272959709
C,1,accepted_complete,78,0.04533271194668487,0.022516085096867755,0.05195396037550548,5.140408618026413
C,1,accepted_complete,79,0.07291285146493465,0.023113559669582173,0.07140905645062698,5.257033027941361
C,1,accepted_complete,80,0.05075083288829774,0.019773918233113363,0.059085088317511136,5.638442055089399
C,1,accepted_complete,81,0.04681612428976223,0.025686401640996337,0.05517275679922126,14.81538621999789
C,1,accepted_complete,82,0.04522388457553461,0.030093141715042293,0.05513081456976978,14.212268647970632
C,1,accepted_complete,83,0.047124471981078386,0.019147350220009685,0.05420362954075597,15.253279402968474
C,1,accepted_complete,84,0.04891088278964162,0.03222633581026457,0.06490332007555549,15.352122236974537
C,1,accepted_complete,85,0.04582684230990708,0.02664865113911219,0.05726144500501053,15.194253731053323
C,1,accepted_complete,86,0.04870457586366683,0.021045501227490604,0.05315795123924515,16.012422777013853
C,1,accepted_complete,87,0.050415904144756496,0.034636773270904087,0.06346810755624319,8.053524177055806
C,1,accepted_complete,88,0.05680489691440016,0.02158341315225698,0.0647138294859726,5.400007953052409
C,1,accepted_complete,89,0.04457199550233781,0.022061327937990427,0.05134900030493067,5.450038111070171
C,1,accepted_complete,90,0.04409588739508763,0.02508669369854033,0.05186134734677574,5.2778227319940925
C,1,accepted_complete,91,0.04583552363328636,0.019099173179711215,0.05224578870002848,5.56793671194464
C,1,accepted_complete,92,0.05745238973759115,0.023506463796366006,0.06436008953584978,7.560768655966967
C,1,accepted_complete,93,0.04359456023667008,0.023834530060412362,0.05372180215061037,14.850876248907298
C,1,accepted_complete,94,0.04707093018805608,0.021982783742714673,0.057380807437186473,15.213935354026034
C,1,accepted_complete,95,0.043206788308452815,0.025039651052793488,0.054086087432301075,15.263742782990448
C,1,accepted_complete,96,0.04399096762062982,0.02239445224404335,0.054000464187582496,15.700347432051785
C,1,accepted_complete,97,0.04484006972052157,0.02297526819165796,0.0501329465437588,15.336915845051408
C,1,accepted_complete,98,0.04439291974995285,0.01999688911018893,0.05163745378925714,12.966734444955364
C,1,accepted_complete,99,0.04476570594124496,0.03141004385543056,0.0588900274568494,7.564073598943651
C,1,accepted_complete,100,0.0599029011791572,0.020254252536688,0.060900290121406006,5.366359248990193
C,2,accepted_complete,1,0.4213664364956674,0.0,0.21811104130644882,4.579675439978018
C,2,accepted_complete,2,0.19248272691454207,0.0,0.1493895871504191,3.543865912943147
C,2,accepted_complete,3,0.17216856298702105,0.0,0.11748718986400508,8.944045846001245
C,2,accepted_complete,4,0.16549267655327207,0.0,0.1100228497020564,9.988132082973607
C,2,accepted_complete,5,0.12497689362083163,0.0,0.10396073353114652,9.975972078042105
C,2,accepted_complete,6,0.15255596754806383,0.0,0.11509754711571996,10.008106932975352
C,2,accepted_complete,7,0.13655649693239302,0.0,0.09799378907790711,10.18179273896385
C,2,accepted_complete,8,0.12547647988512403,0.0,0.10123104575085597,10.010240475065075
C,2,accepted_complete,9,0.11354176469501995,0.0,0.08763699657879942,9.973754331003875
C,2,accepted_complete,10,0.12289955360548836,0.0,0.09506518159118778,8.199980350094847
C,2,accepted_complete,11,0.10527751683479264,0.027062219257156055,0.09633454549012375,10.418462972040288
C,2,accepted_complete,12,0.11817331754025959,0.024279874572086902,0.09362334026229421,9.223172710975632
C,2,accepted_complete,13,0.12323546374127978,0.02109824489092543,0.09204553422349081,3.650788468075916
C,2,accepted_complete,14,0.09896387479134969,0.027873992698178404,0.09578093030393349,3.6391847010236233
C,2,accepted_complete,15,0.121885081132253,0.02800125109830073,0.10374469709914584,3.609827082953416
C,2,accepted_complete,16,0.10059033298776263,0.030361305212690717,0.08775393199319097,3.6582070579752326
C,2,accepted_complete,17,0.09370705254730724,0.02827333818588938,0.08573640417686286,3.5874801920726895
C,2,accepted_complete,18,0.10058820549221266,0.030711425823115167,0.10090583725070972,3.37661015894264
C,2,accepted_complete,19,0.09325734029213588,0.02769795778606619,0.09055893014184287,3.4999308179831132
C,2,accepted_complete,20,0.1071438216382549,0.029992932897238506,0.08994231207030959,7.027543778996915
C,2,accepted_complete,21,0.09492778618420873,0.027102328925615267,0.08942620837508347,10.473015142953955
C,2,accepted_complete,22,0.09141362050459498,0.040984315442897025,0.10334425757603546,9.955935953068547
C,2,accepted_complete,23,0.09089433011554536,0.033245108666874114,0.0895174188564819,10.038718021009117
C,2,accepted_complete,24,0.08616046536536444,0.027215554600670225,0.08974915827202168,9.995192645932548
C,2,accepted_complete,25,0.1145102787940275,0.026520397336710067,0.09977325504860464,10.019933911040425
C,2,accepted_complete,26,0.10225826590543702,0.03015561889679659,0.09957540818192083,9.60950934397988
C,2,accepted_complete,27,0.09304631359520413,0.029385910857291447,0.09223587309004792,8.995620448025875
C,2,accepted_complete,28,0.09742577285284088,0.027520085729303815,0.08550067058743979,10.004009489901364
C,2,accepted_complete,29,0.09050822382171948,0.03062555974438077,0.08945416591252288,10.017170164035633
C,2,accepted_complete,30,0.08900647237896919,0.029926330205940065,0.08255081614470602,4.793630884028971
C,2,accepted_complete,31,0.0920209465991883,0.029617125922370525,0.09406678857689994,3.610434451024048
C,2,accepted_complete,32,0.09417853859208879,0.029463151248083227,0.09708167555083477,3.4460440799593925
C,2,accepted_complete,33,0.0962216059366862,0.02782910405879929,0.08348177959351498,3.5334396839607507
C,2,accepted_complete,34,0.08549849050385612,0.024021821007842108,0.0890062095735096,3.4449953789589927
C,2,accepted_complete,35,0.0992157943546772,0.03038409600655238,0.08957691364514636,3.5554678060580045
C,2,accepted_complete,36,0.08536155344474883,0.026065880344027563,0.09619790972340038,3.704819220933132
C,2,accepted_complete,37,0.09635965792196137,0.02705091814554873,0.0797306656582449,5.886913283029571
C,2,accepted_complete,38,0.09889596416836693,0.03954246844209376,0.10468588516066453,9.996691603097133
C,2,accepted_complete,39,0.08963518146248091,0.03208613856917336,0.08492612631572684,9.990389404003508
C,2,accepted_complete,40,0.09143842189084916,0.02464341057375783,0.0825007795623595,9.976599360001273
C,2,accepted_complete,41,0.08418879409631093,0.026952234762055532,0.09264801705617114,10.425201671081595
C,2,accepted_complete,42,0.09142881951161794,0.02979185920031298,0.08600874671777492,9.539944477030076
C,2,accepted_complete,43,0.09939745104029066,0.03446187735313461,0.09847567385504538,8.662961988011375
C,2,accepted_complete,44,0.09499174196805273,0.02697378778386684,0.0893022586845925,10.020434141042642
C,2,accepted_complete,45,0.08583569296059154,0.024740821814962795,0.07760583333947815,10.052491707028821
C,2,accepted_complete,46,0.08617380119505383,0.026960182934999466,0.09266216136707218,10.473743023001589
C,2,accepted_complete,47,0.0838217172949087,0.02679415228998377,0.08364913153515523,5.784663273952901
C,2,accepted_complete,48,0.08268670134601139,0.025996873066538854,0.09051950560319633,3.5102321379818022
C,2,accepted_complete,49,0.0796117117362363,0.03257160500756332,0.0882632211192249,3.5109525020234287
C,2,accepted_complete,50,0.08410992597540219,0.024803019793970243,0.07586149788972706,3.5282376219984144
C,2,accepted_complete,51,0.08838427013584546,0.026821891865914778,0.08656011246143566,3.7269048830494285
C,2,accepted_complete,52,0.08022927812167577,0.023970984055527618,0.08148193892213465,3.3854046299820766
C,2,accepted_complete,53,0.0779493564651126,0.03154949223001798,0.0823809539583378,3.5626465800451115
C,2,accepted_complete,54,0.0823391732715425,0.0248841814519394,0.08968132266345312,8.827740891021676
C,2,accepted_complete,55,0.08181579357811383,0.04705882653416622,0.0906135008902049,10.142174920998514
C,2,accepted_complete,56,0.07656884282117798,0.02923535280639217,0.08168876987913366,10.425791771966033
C,2,accepted_complete,57,0.07838076619165284,0.022803714587574915,0.08146899520242878,10.004883087007329
C,2,accepted_complete,58,0.07615497903454871,0.027407403680540267,0.0827778333766725,7.712097203009762
C,2,accepted_complete,59,0.07866624973359562,0.02224632596508378,0.08242740715080991,9.96898629295174
C,2,accepted_complete,60,0.08378925280911582,0.024560380372263137,0.08082622184025233,10.035334297921509
C,2,accepted_complete,61,0.10393929694380079,0.027847747318446636,0.1051347412450023,10.45722184702754
C,2,accepted_complete,62,0.09696101769804955,0.02505433847684236,0.09686544478794103,9.97622319101356
C,2,accepted_complete,63,0.11173772102310545,0.028733692708469573,0.0918368057361481,9.49040872498881
C,2,accepted_complete,64,0.08802461056482225,0.027937627264431546,0.10176747735084109,3.5737499579554424
C,2,accepted_complete,65,0.09087859661806197,0.02965029515326023,0.08330183455569602,3.5383146289968863
C,2,accepted_complete,66,0.08354483331952776,0.026465676237075103,0.0770653033186228,3.695830074022524
C,2,accepted_complete,67,0.075341087721643,0.022093075992805616,0.07715966213014852,3.5892560130450875
C,2,accepted_complete,68,0.08085059002041817,0.021873661228233858,0.08167923417587968,3.5287406510906294
C,2,accepted_complete,69,0.07701994123912993,0.02094967547981512,0.07952018139904547,3.441100509953685
C,2,accepted_complete,70,0.07472460308954829,0.02051428643365701,0.07620826595240188,3.593690006993711
C,2,accepted_complete,71,0.08229397503393036,0.03545395715073461,0.09127138977364628,4.919392267009243
C,2,accepted_complete,72,0.08925002902036622,0.022656019865756945,0.09841419406936756,10.073321041068994
C,2,accepted_complete,73,0.08949537202715874,0.023498076590753737,0.08714188605462367,9.993600818095729
C,2,accepted_complete,74,0.08753104241830963,0.02083945008260863,0.08631152209118477,8.643820678931661
C,2,accepted_complete,75,0.07788981089279765,0.025364422993290992,0.0779077424983077,9.64614160801284
C,2,accepted_complete,76,0.0766158653866677,0.021549211504558723,0.0848653664782075,10.39065772399772
C,2,accepted_complete,77,0.07364691314952714,0.022862367198935578,0.07893751311201032,10.072999486932531
C,2,accepted_complete,78,0.07597232361634572,0.020439248842497666,0.07905812713737352,10.007149070035666
C,2,accepted_complete,79,0.07534610763901756,0.024248478224589712,0.08393400298473021,10.205014273058623
C,2,accepted_complete,80,0.07457038068345614,0.024015181431812898,0.07839534587358621,10.060116427019238
C,2,accepted_complete,81,0.07541964682085174,0.020488179732291473,0.07782810573542687,6.426201096037403
C,2,accepted_complete,82,0.07529121992133912,0.020836484308044117,0.07694140086933664,3.372966298018582
C,2,accepted_complete,83,0.07426283756891887,0.027047354195799147,0.0800449157435565,3.4310558720026165
C,2,accepted_complete,84,0.07291596542511668,0.02060003937887294,0.08024603094838326,3.5654214489040896
C,2,accepted_complete,85,0.07395643279665992,0.019866437252078737,0.07303917042958882,3.4467630449216813
C,2,accepted_complete,86,0.07173650924648557,0.018572048505856878,0.07679646813799694,3.673237778013572
C,2,accepted_complete,87,0.07372100899616878,0.022924082353711128,0.07843971785161512,3.521964326966554
C,2,accepted_complete,88,0.07236242276572045,0.021138202399015427,0.07420854221804472,3.413489039056003
C,2,accepted_complete,89,0.07025396752925146,0.02328506644283022,0.07578052057944441,9.924879090976901
C,2,accepted_complete,90,0.0726032191444011,0.019125460957487423,0.07525561850130896,9.441816658945754
C,2,accepted_complete,91,0.07968707010149956,0.01813778489650715,0.08395525230455471,8.796957315062173
C,2,accepted_complete,92,0.07673224221382823,0.02647883759900218,0.07917960917512973,9.970855006948113
C,2,accepted_complete,93,0.08390746673657781,0.019180967206401483,0.08604415223567827,10.129460272961296
C,2,accepted_complete,94,0.07292977826935905,0.027021141988890513,0.07993154281180886,10.003400566987693
C,2,accepted_complete,95,0.07362657200012888,0.02438890432850236,0.07838941779377875,10.153306738007814
C,2,accepted_complete,96,0.07367834856822378,0.02807477462504591,0.07923648577945007,10.401259043021128
C,2,accepted_complete,97,0.07014613846937816,0.023753325100101176,0.07968999215890299,10.173482074053027
C,2,accepted_complete,98,0.07852587582809585,0.018807413943466685,0.08206925302828345,7.953554379986599
C,2,accepted_complete,99,0.07263672493752979,0.02084676469010966,0.0747501110900161,3.4334054850041866
C,2,accepted_complete,100,0.06904511810058639,0.022786812768096014,0.07523000301172883,3.5674837410915643
D,1,accepted_complete,1,0.16122049186378717,0.0,0.23061756746838244,17.060908613959327
D,1,accepted_complete,2,0.07993211084976792,0.0,0.08089136333778561,15.473332696012221
D,1,accepted_complete,3,0.06609172467142344,0.0,0.06553984020088784,10.35728218301665
D,1,accepted_complete,4,0.05850112286861986,0.0,0.06172586882059267,14.432303291978315
D,1,accepted_complete,5,0.05797436262946576,0.0,0.059886773106223486,13.824533289065585
D,1,accepted_complete,6,0.0701205643126741,0.0,0.08199609125271175,15.411874243058264
D,1,accepted_complete,7,0.0657017930643633,0.0,0.07092274668667113,15.627342225052416
D,1,accepted_complete,8,0.06399570195935667,0.0,0.08190956730426835,15.40533817105461
D,1,accepted_complete,9,0.06670374947134405,0.0,0.08065335471681731,15.308636747999117
D,1,accepted_complete,10,0.05482353747356683,0.0,0.05116369751098919,9.677309166057967
D,1,accepted_complete,11,0.05456453573424369,0.027662632055580616,0.04167941802196669,13.443116477923468
D,1,accepted_complete,12,0.052606313256546855,0.0238921343407128,0.038778857512630036,15.458557963022031
D,1,accepted_complete,13,0.04915490641724318,0.022997475025476888,0.03373224207137219,15.631762749981135
D,1,accepted_complete,14,0.051367770531214774,0.02999336930224672,0.05197640536745292,15.597200887976214
D,1,accepted_complete,15,0.05524734652135521,0.03175521714729257,0.04285955218904838,13.751575762988068
D,1,accepted_complete,16,0.04746439587324858,0.022266438143560663,0.04153119815728061,16.200923644006252
D,1,accepted_complete,17,0.05142388405511156,0.029097438527969643,0.04236422620217833,10.977256371988915
D,1,accepted_complete,18,0.0471992222010158,0.02077728832955472,0.03516245601185711,13.887469006935135
D,1,accepted_complete,19,0.04825959139270708,0.02159243993810378,0.04004070178237817,15.457887945929542
D,1,accepted_complete,20,0.05054257874144241,0.02250282929162495,0.036351379446394605,14.818316258024424
D,1,accepted_complete,21,0.051432927895803005,0.04927649241290055,0.06536217930644203,15.272553393035196
D,1,accepted_complete,22,0.04856234195176512,0.019121886580251157,0.03666417308318792,15.459071749006398
D,1,accepted_complete,23,0.05830391525523737,0.023852434576838277,0.04290271541534903,15.454631195985712
D,1,accepted_complete,24,0.06395995145430788,0.03814570955000818,0.04570491830411953,10.146932016010396
D,1,accepted_complete,25,0.06861159892287105,0.019519623849191703,0.041684077458051846,14.795059003983624
D,1,accepted_complete,26,0.07204997935332358,0.012702975007414352,0.04520918353943459,14.251237781019881
D,1,accepted_complete,27,0.045328792883083224,0.018035131724900566,0.034099602191051015,15.297182466951199
D,1,accepted_complete,28,0.050165610446128994,0.023228222446050495,0.03169185096489697,15.29453886707779
D,1,accepted_complete,29,0.04177321260794997,0.015979291332769208,0.029382206419087495,16.00977648794651
D,1,accepted_complete,30,0.048013949824962765,0.017059350269846618,0.035151956115780605,14.70536532998085
D,1,accepted_complete,31,0.03886054735630751,0.02139471586269792,0.031084902643210503,9.896438041934744
D,1,accepted_complete,32,0.03814839757978916,0.020386385556776077,0.026715639704367772,15.880902088945732
D,1,accepted_complete,33,0.04379605466965586,0.017011727788485587,0.03472117513383101,15.634676389978267
D,1,accepted_complete,34,0.043315193441230804,0.017877800375572406,0.027475206402696885,15.411835028091446
D,1,accepted_complete,35,0.04440065240487456,0.019265906114014797,0.031103962302612052,14.273334992001764
D,1,accepted_complete,36,0.0410731784068048,0.020037810092617292,0.03080896015539039,16.380946576944552
D,1,accepted_complete,37,0.05021882615983486,0.02945332185481675,0.038284970570740526,15.405278656049632
D,1,accepted_complete,38,0.06413620611419901,0.022115095882327296,0.04779068970718059,9.028752824990079
D,1,accepted_complete,39,0.04473623516969383,0.021003431698773056,0.03665946729179006,15.66388858098071
D,1,accepted_complete,40,0.042761744814924896,0.017349736066535115,0.032797567167189026,15.404227947932668
D,1,accepted_complete,41,0.042084041982889175,0.018138036713935435,0.03067858838503229,14.219233172014356
D,1,accepted_complete,42,0.036979376163799316,0.02046616438019555,0.032073592342085185,15.377487957011908
D,1,accepted_complete,43,0.03704240563092753,0.01818720689334441,0.025170738105660024,15.490066620986909
D,1,accepted_complete,44,0.036506513657514006,0.024549814872443676,0.02995879499742719,15.573409326025285
D,1,accepted_complete,45,0.03822836006293073,0.024666092765983194,0.02779602773373615,9.076645213994198
D,1,accepted_complete,46,0.03593311755685136,0.016279414208838716,0.024866949426427813,14.480014308006503
D,1,accepted_complete,47,0.04141870711464435,0.027160092438862193,0.035799282277827894,15.570786957046948
D,1,accepted_complete,48,0.053347763139754534,0.011663380260870326,0.042360349889760895,15.34775333700236
D,1,accepted_complete,49,0.04076091869501397,0.019581703163567,0.028531351559741833,15.626778402016498
D,1,accepted_complete,50,0.0360322609776631,0.020918025358696468,0.031156523558475792,14.735624719993211
D,1,accepted_complete,51,0.04416468663839623,0.02437306694628205,0.032206446752867005,15.654827189049684
D,1,accepted_complete,52,0.03221932443557307,0.015624413514160551,0.022179648640145846,8.128420897992328
D,1,accepted_complete,53,0.036754286324139684,0.02896219897957053,0.031921134775247655,15.642663222970441
D,1,accepted_complete,54,0.03714243200374767,0.014901096263201907,0.02787312200919443,15.663821665919386
D,1,accepted_complete,55,0.03881431109039113,0.017427142534870654,0.02696509893868807,15.419128285953775
D,1,accepted_complete,56,0.059690762136597186,0.018747800728306174,0.03877489236678265,14.167655953904614
D,1,accepted_complete,57,0.05021843238500878,0.021678529963537585,0.035576894324320665,15.348733171005733
D,1,accepted_complete,58,0.038051743409596384,0.03685091720763012,0.028432428251777837,15.71399094501976
D,1,accepted_complete,59,0.03773482365068048,0.037990107404766604,0.03973071684109708,9.20588783104904
D,1,accepted_complete,60,0.060494788689538836,0.014997882433817722,0.035129063409577194,15.651908289059065
D,1,accepted_complete,61,0.032840175728779286,0.018816588795743883,0.026438963541821785,14.741561923059635
D,1,accepted_complete,62,0.0319972969009541,0.021604237546853255,0.030853590274673444,15.65219808195252
D,1,accepted_complete,63,0.0335019159829244,0.029224150246591307,0.026915058353864027,15.468794904067181
D,1,accepted_complete,64,0.043399184360168874,0.021446774211653974,0.032574605906042844,15.462709583924152
D,1,accepted_complete,65,0.030955219583120197,0.02377869316842407,0.028567408698025085,15.117793323006481
D,1,accepted_complete,66,0.02803912659874186,0.025203926823451184,0.021479051341313275,7.4615592589834705
D,1,accepted_complete,67,0.026733838953077793,0.0189504454319831,0.022899837146463126,15.308287797030061
D,1,accepted_complete,68,0.03304060362279415,0.015554411271295976,0.02658002040530452,15.430106085026637
D,1,accepted_complete,69,0.02871825871989131,0.019617120386101305,0.02355857242456938,15.517885333974846
D,1,accepted_complete,70,0.02549856819678098,0.027438283446826972,0.028155527914031427,15.376724527101032
D,1,accepted_complete,71,0.025529741076752543,0.020225100000970997,0.021854665851327178,14.295764890965074
D,1,accepted_complete,72,0.02682291780365631,0.015661714438465424,0.02133177229483877,15.636675177956931
D,1,accepted_complete,73,0.02689956990070641,0.016927506221691146,0.024105179802538103,8.881847740965895
D,1,accepted_complete,74,0.025494085100945085,0.012616887092008255,0.019720119876406275,15.30888554500416
D,1,accepted_complete,75,0.027912594960071146,0.021319376173778437,0.027017291632643443,15.377659191959538
D,1,accepted_complete,76,0.03132663501310162,0.017842157270933967,0.028001387808917474,14.2763546659844
D,1,accepted_complete,77,0.04651794786332175,0.024660694503836567,0.03708527766267625,15.529884570045397
D,1,accepted_complete,78,0.034276555583346635,0.014103138251812197,0.026278507197910334,15.373031636001542
