backbone,code_commit,cos_grqa_orig_grqa_cc,cos_img_grqa_cc,cos_img_grqa_orig,cos_seg_grqa_cc,cos_seg_grqa_orig,cos_seg_img,data_schedule_digest,domain,norm_grqa_cc,norm_grqa_orig,norm_img,norm_seg,prefix_sha,seed,step,task
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.5629309625413756,-0.1192174246708301,-0.16174429417006006,-0.12869917315244378,-0.1396419851307277,-0.03140985960688294,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.517588429200085,16.05314076738212,59.50782813408665,36.0122532627821,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2550,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.3436625767342751,-0.02747747580486101,-0.024136589451928113,0.009097434556517093,0.26732256984901226,-0.4319893190871684,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.582098227898324,22.95094764768736,91.57073303803706,31.435189666335322,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2560,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.1695636081556189,0.0397655208764853,-0.03200232365678344,-0.047994971384653556,0.0711937122733649,-0.1129677304755513,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.206998018388038,18.641386418587018,70.36434437829503,31.624235669835024,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2570,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.20054161544633392,-0.010508033696027276,-0.04165443714047352,0.052903069690235026,0.14864068926711083,0.05569358160903702,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,21.647711260548995,19.83008578907397,77.4422490801513,32.89891456965013,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2580,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.3157716493900433,0.07740832073003022,-0.1100729843155792,-0.018283462555261733,0.21293353970482046,-0.004677478955509478,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.208262425994516,22.70741121850124,49.733152533140796,36.37172280476074,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2590,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.4297393697066824,0.03053191042797065,0.03959279114504475,-0.06728869483351187,0.04615025467443057,0.27696885434574287,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.4163577699788,19.6088755299915,94.77403802817938,28.324331419856424,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2600,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.5101804185760103,-0.043783434872197366,-0.0035678293241293802,0.10116428705783075,0.20643471036143685,-0.06676178563386388,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.924608418996947,20.914848839470427,122.43379196188926,30.72822228966984,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2610,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.4195847973176057,-0.041184753036125656,-0.17019299157786755,-0.14578332975707872,-0.2773656866703604,0.1347689943776144,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,23.554775382663863,22.97748841313572,54.29086644807463,41.02073020490549,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2620,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.5670912991268519,-0.1196713698132126,-0.11840844550188953,0.05315333175658667,-0.030962770267806583,0.03737317527985551,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,21.759767252076152,18.553313637061155,70.5025336505359,23.892207973001348,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2630,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.38839107770906844,0.11399710034521335,-0.06102195112662675,-0.17061972244631796,0.014273508914726063,0.07781090071059818,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,23.111156121196927,16.811498155947938,66.89381993021425,31.880053442323025,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2640,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.362427927934204,0.09441838701854832,0.08530381157360029,0.04348821367751485,-0.08771922022233854,-0.19568312020939943,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.98235603226068,17.735533101877454,51.424610412236575,29.856750640033432,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2650,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.008557551826697415,-0.022135500526673894,0.046939429130599696,0.1374766881426353,0.090942659680047,0.014460833996869612,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,24.61895678171095,17.185520248970203,99.91336088255832,42.911209529038196,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2660,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.3110004486368448,-0.07779694080104131,0.013335185360031367,-0.043876174876095166,-0.017372945684511563,-0.25995148771321996,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,21.63755657404817,16.51111590933952,48.058746012076675,22.8029554736117,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2670,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.25848709954036475,0.08710006033643718,-0.10891285493552468,0.03818135336340553,0.21806126401420647,0.2079126170563056,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,21.990575384449187,18.016057217447816,57.121137885658335,33.3244349626483,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2680,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.12405593524009521,0.015305474306476885,0.015126757056458356,0.014853771421589702,0.14473734960951512,0.12774768191377542,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.602316113895807,15.181761460723795,59.96506336812002,31.91944591585605,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2690,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.46366737477431835,0.02392521148749111,0.04537173170448531,0.04699721732690876,0.03340046855238262,0.035981339388354384,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.276267514293625,15.598563818770904,56.443967667917555,29.050351769049676,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2700,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.49066964393554974,-0.0074199660173218,0.00501574475053735,0.015690464047362275,-0.030143543905675897,-0.48280059220937993,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,21.972472234016337,19.12285915908132,85.63749315149602,36.450068072715005,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2710,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.7019972935580379,0.07472490812097765,0.02727718148006908,0.0017798237410059923,0.06323178565149508,-0.029531571705851974,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,18.209421034952182,18.638194363324303,70.47983874656336,26.818745706675507,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2720,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.20202033114133866,0.026250934733911244,-0.06781585839419997,0.025817237653236326,-0.016769764042157895,-0.15797695165237197,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,23.07771388014428,17.603519446696545,46.692283616268206,22.042061422272308,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2730,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.38428406955767536,-0.01113903634901905,-0.1522639273311276,-0.10767607276595174,-0.0880785683976799,0.025980769531619523,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,21.85531513176158,21.47357905546141,45.83716950129706,32.1255306902866,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2740,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.4985598315415494,0.0030924426546346025,0.018922396289763877,-0.034465378043135195,0.03667600984920208,0.32105375962673505,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,21.598516671958443,19.027123265135376,113.69951137851868,45.230294885555445,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2750,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.4302068443175673,-0.11503502049123068,-0.21586569518150925,-0.1321480165057323,-0.17349783004219585,0.16399625208953797,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.362055834136783,14.521594827182469,86.0196820918763,29.344656828323174,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2760,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.5462488825453077,0.04205695515734381,0.024936038599738242,-0.18266838668068738,-0.09959952090831402,0.03148838903720634,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.1860181468808,19.652477722519745,67.51111592760869,25.371240769342208,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2770,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.2766161402363388,0.0054959103333746115,-0.0335942772044274,-0.0335140144670662,-0.017449519528580617,-0.024002819244193792,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,24.339519848806614,18.195679098644323,70.64757855979079,32.79463151158171,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2780,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.21650057151083496,-0.02295347738133841,0.02490205823041669,0.1077643426653697,0.18471607306855042,0.13209165909228815,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.64110064339902,20.74392526767601,74.1231645049943,31.486014363817482,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2790,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.45476396362219584,-0.05129810882751841,-0.015182194464000664,0.010427529268423462,0.039330338339061424,0.33805944507617325,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,23.001863329330675,20.4347165823425,58.81688173760546,25.51598213060297,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2800,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.3380737634085711,-0.008823529702375394,0.044181438942363815,0.12528746184566594,0.17160811868837952,0.31380469054775073,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,18.730028138901357,13.903625034637837,79.95432693494544,41.6698573367478,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2810,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.41081265196697136,0.05498819292338502,-0.12095035631754945,0.00571345708812464,0.10042145605737247,0.2889191090499705,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,21.961417262817182,19.849444071197116,51.478983499790836,31.59854372471394,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2820,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.34370874733731777,-0.056565241130926466,-0.08019002229333702,0.07218651617803906,0.10522154574411204,0.15278998709664998,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,23.931084081086535,18.349249885741585,87.8225696730945,34.11910815871428,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2830,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.4679041932869227,-0.08149941459225202,-0.1355222223553064,-0.13591096209924858,0.07499390516029257,0.010037234309773468,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.838855900784036,19.798221410093547,62.05385803745439,42.85954148637795,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2840,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.249696487356308,0.06266472221489898,0.031897477873749365,-0.1558304746916055,0.00965634321504683,-0.1347796229240811,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,23.07567842427288,14.897092162152074,87.92542737305548,47.1285597177515,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2850,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.3003520897724014,0.04494646767889052,-0.06004853223957722,-0.06020947891114866,-0.023560394601563464,0.19138775461318047,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.883759647206123,17.93137860491488,85.48210986583315,30.95216502766219,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2860,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.14434380621783943,0.046277624479644994,0.04149960509943168,0.01176066878208648,-0.005768065672583343,-0.3983315745196926,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,21.515624032346523,19.933388668533276,55.154387251966675,24.898957586275095,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2870,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.7725252489243888,0.026144077294531273,-0.04389033776977455,0.14443062140552285,0.08603046500597349,0.12842328893189234,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,20.443149153278725,18.782314360730734,74.76360238670102,20.470413632593385,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2880,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.3847314021285447,-0.020663130151026318,0.07124823168710576,0.0217289718857123,-0.029632054397786996,0.04991641610408463,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.006606078429147,16.39983864095432,71.85619446843268,29.995786933809377,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2890,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.23298668557432417,-0.0003978855599273673,-0.010629996148799956,-0.02589368915851174,0.09145743815384046,0.013703321609087568,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,21.220797976769514,16.759130023548092,70.76042921743985,27.515739254142147,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2900,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.4816773653632626,-0.06074547852838074,-0.12140109386080279,-0.016915072720331156,-0.001009720708812609,0.07224332871386843,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,20.89367903363018,19.066044609964838,68.61951796028816,27.938920597248124,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2910,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.7243414953521184,0.06957782234766786,0.046174080093550805,0.057765668911680224,0.0007590062846212602,0.08538787881108312,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,18.96833853643423,19.931085808826058,70.31500742354127,18.82864705054493,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2920,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.3854827151249346,-0.13259260239153428,-0.02901306028332338,0.02525635042940104,0.052607920933537285,0.17846661185587523,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,21.15814664748623,21.11318140264264,51.454643774628664,16.416896500780485,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2930,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.019340537740071106,-0.07358126574628154,0.09271996225298623,0.02011986002837244,-0.07522243218253494,-0.01465413439815578,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.217054301862554,18.88340506348885,75.8421328193199,22.38822577982892,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2940,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.34528881636751824,0.031312476925886505,-0.0009657818790735989,0.033826818828871945,0.1310134456761285,-0.24609367868049292,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,23.059210523437585,14.598328401808525,67.69699685197911,49.24854362243605,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2950,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.23722855274413207,-0.0016211427603411374,0.010650643407655248,-0.0041557297004863585,0.09834703291504672,-0.2067851854305754,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,23.227946351063665,19.97413109314773,64.1543365447119,41.32255869044636,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2960,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.5165026467271864,-0.00641496596844886,-0.020743523363300716,-0.05510037344005608,-0.07625956197723632,-0.2923148455185162,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,23.098915873854196,18.747295961061745,127.89043398361473,29.808626487769573,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2970,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.3603079212282999,-0.04094559972337339,-0.04850692106400654,-0.060461311898971075,-0.11666578737765686,-0.03693144731225614,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,21.771829772886615,13.93287158695214,73.0083497136512,38.51500610821096,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2980,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.40065891607512716,-0.012941785171654785,-0.05544668844052642,0.0816767768354076,0.03869113880681052,-0.15689188210844113,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,22.494209847961862,18.938373610602113,69.54642466686778,26.739372575106366,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,261,2990,DINOV2_VITS14_QUERY__Drishti_GS__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.5970988295274353,-0.07111296051109102,-0.16456733699171366,-0.34611316852494906,-0.289464631442478,-0.03570813467355812,c208ea5141f2b71772b5288cbb0d9fb1a867e70c5c134e6ce7961192b7a9eac4,RIM_ONE_r3,21.445865288850573,20.804207166569146,73.68535030805624,53.43439828373902,18a311c4ffc6e5bcd3ae277b5073d5f4cfb6c6f2689dc3a7692ec575a17a91d0,261,2000,DINOV2_VITS14_QUERY__RIM_ONE_r3__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.5944516670623033,-0.23257255020484216,-0.16364049921336782,0.10108247142603903,0.1956163267399863,-0.2766174995246498,c208ea5141f2b71772b5288cbb0d9fb1a867e70c5c134e6ce7961192b7a9eac4,RIM_ONE_r3,19.609806891502547,19.13417319538694,73.960064628272,40.09655113537556,18a311c4ffc6e5bcd3ae277b5073d5f4cfb6c6f2689dc3a7692ec575a17a91d0,261,2010,DINOV2_VITS14_QUERY__RIM_ONE_r3__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.6286619044563498,-0.0167122929206199,-0.17226655034316227,-0.03624637017007615,0.008084989497565954,-0.15999635556042804,c208ea5141f2b71772b5288cbb0d9fb1a867e70c5c134e6ce7961192b7a9eac4,RIM_ONE_r3,22.518697050563652,21.53862492561161,117.77873287238732,38.28177748355976,18a311c4ffc6e5bcd3ae277b5073d5f4cfb6c6f2689dc3a7692ec575a17a91d0,261,2020,DINOV2_VITS14_QUERY__RIM_ONE_r3__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.5816789093158133,0.0186065586362412,-0.12113352511496868,0.1487938868406537,0.10772692119865128,-0.2375436071615464,c208ea5141f2b71772b5288cbb0d9fb1a867e70c5c134e6ce7961192b7a9eac4,RIM_ONE_r3,20.610765202174168,20.33139229189367,71.56038008387681,44.49953591268655,18a311c4ffc6e5bcd3ae277b5073d5f4cfb6c6f2689dc3a7692ec575a17a91d0,261,2030,DINOV2_VITS14_QUERY__RIM_ONE_r3__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.699212673147747,-0.05425940597880259,0.13512053934143256,0.0893742431541088,-0.03280517231904862,-0.3108966358257699,c208ea5141f2b71772b5288cbb0d9fb1a867e70c5c134e6ce7961192b7a9eac4,RIM_ONE_r3,22.308387853441705,21.80305842833968,73.19852053386883,37.522505401546816,18a311c4ffc6e5bcd3ae277b5073d5f4cfb6c6f2689dc3a7692ec575a17a91d0,261,2040,DINOV2_VITS14_QUERY__RIM_ONE_r3__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.624107820464362,-0.20620060500178464,0.023237868633842296,-0.05904416416475292,0.05161319185254487,0.23782193841382876,c208ea5141f2b71772b5288cbb0d9fb1a867e70c5c134e6ce7961192b7a9eac4,RIM_ONE_r3,23.235740492400545,20.236022625398572,63.608866374698245,62.59771330630141,18a311c4ffc6e5bcd3ae277b5073d5f4cfb6c6f2689dc3a7692ec575a17a91d0,261,2050,DINOV2_VITS14_QUERY__RIM_ONE_r3__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.513665761195363,-0.021427804459853986,-0.02472217988883084,-0.062112969742685,-0.10071063934846974,-0.22251692935244913,c208ea5141f2b71772b5288cbb0d9fb1a867e70c5c134e6ce7961192b7a9eac4,RIM_ONE_r3,18.70692318700525,18.122977347128167,60.45681139725987,34.64204575482672,18a311c4ffc6e5bcd3ae277b5073d5f4cfb6c6f2689dc3a7692ec575a17a91d0,261,2060,DINOV2_VITS14_QUERY__RIM_ONE_r3__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.6574824468677127,-0.13747220481600875,-0.18979021940874433,0.15586278558226518,0.14139849470383928,-0.40599647407486356,c208ea5141f2b71772b5288cbb0d9fb1a867e70c5c134e6ce7961192b7a9eac4,RIM_ONE_r3,22.97530445023583,22.172371855739133,80.38987949215468,49.65784069148552,18a311c4ffc6e5bcd3ae277b5073d5f4cfb6c6f2689dc3a7692ec575a17a91d0,261,2070,DINOV2_VITS14_QUERY__RIM_ONE_r3__A1
DINOV2_VITS14_QUERY,faa023324ece2294c4bd8fc855043500fc787985,0.5589827743375826,-0.02597008196819457,0.01729794570798747,-0.041690357940094035,0.10628630477894807,-0.43444245614490046,c208ea5141f2b71772b5288cbb0d9fb1a867e70c5c134e6ce7961192b7a9eac4,RIM_ONE_r3,18.367490765677008,18.43303153043896,127.96991128001687,41.88499695513834,18a311c4ffc6e5bcd3ae277b5073d5f4cfb6c6f2689dc3a7692ec575a17a91d0,261,2080,DINOV2_VITS14_QUERY__RIM_ONE_r3__A1
