advantage_std,assignment_regret_max,assignment_regret_mean,assignment_regret_p50,assignment_regret_p95,assignment_total_similarity,backbone,categorical_kl,clip_fraction,code_commit,data_schedule_digest,domain,group_sizes,max_group_size,min_group_size,mode,prefix_sha,query_utilization,ratio_max,ratio_mean,ratio_min,reward_mean,reward_std,routing_mode,seed,selected_k3,singleton_fraction,status,step,supported_classes,task
0.9999900460243225,0.1660546064376831,0.014803366735577583,0.0,0.13417844474315643,6.785397052764893,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[3, 3, 6], [3, 3, 6]]",6,3,cc,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[6, 6, 12]",1.0,1.0,1.0,0.28272488713264465,0.16091027855873108,cc,261,0.0,0.0,OK,2080,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9789308309555054,0.0,0.0,0.0,0.0,6.914121627807617,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[2, 3, 7], [1, 3, 8]]",8,1,original,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[3, 6, 15]",1.0,1.0,1.0,0.2880884110927582,0.13760894536972046,top1,261,0.0,0.16666666666666666,OK,2090,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999898672103882,0.17516103386878967,0.016003593802452087,0.0,0.11222115904092789,6.530035495758057,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[3, 3, 6], [3, 3, 6]]",6,3,cc,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[6, 6, 12]",1.0,1.0,1.0,0.2720848321914673,0.15865294635295868,cc,261,0.0,0.0,OK,2090,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999877214431763,0.0,0.0,0.0,0.0,7.284245014190674,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[2, 4, 6], [2, 3, 7]]",7,2,original,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[4, 7, 13]",1.0,1.0,1.0,0.30351021885871887,0.13990043103694916,top1,261,0.0,0.0,OK,2100,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999905228614807,0.19579343497753143,0.014206042513251305,0.0,0.12251440435647964,6.943300247192383,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[3, 3, 6], [3, 3, 6]]",6,3,cc,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[6, 6, 12]",1.0,1.0,1.0,0.2893041968345642,0.15720421075820923,cc,261,0.0,0.0,OK,2100,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999601244926453,0.0,0.0,0.0,0.0,7.0775532722473145,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[2, 3, 7], [2, 3, 7]]",7,2,original,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[4, 6, 14]",1.0,1.0,1.0,0.29489806294441223,0.14083647727966309,top1,261,0.0,0.0,OK,2110,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999902248382568,0.19176773726940155,0.013355112634599209,0.0,0.10148419439792633,6.757030487060547,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[3, 3, 6], [3, 3, 6]]",6,3,cc,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[6, 6, 12]",1.0,1.0,1.0,0.28154295682907104,0.16088388860225677,cc,261,0.0,0.0,OK,2110,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999787211418152,0.0,0.0,0.0,0.0,7.227345943450928,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[2, 2, 8], [2, 4, 6]]",8,2,original,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[4, 6, 14]",1.0,1.0,1.0,0.3011394143104553,0.13814634084701538,top1,261,0.0,0.0,OK,2120,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999905824661255,0.184645414352417,0.013878951780498028,0.0,0.12511712312698364,6.894251346588135,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[3, 3, 6], [3, 3, 6]]",6,3,cc,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[6, 6, 12]",1.0,1.0,1.0,0.2872604727745056,0.159664586186409,cc,261,0.0,0.0,OK,2120,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999791383743286,0.0,0.0,0.0,0.0,7.318614959716797,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[2, 3, 7], [2, 4, 6]]",7,2,original,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[4, 7, 13]",1.0,1.0,1.0,0.3049423098564148,0.13618125021457672,top1,261,0.0,0.0,OK,2130,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999901652336121,0.22255706787109375,0.01676769182085991,0.0,0.15288744866847992,6.916190147399902,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[3, 3, 6], [3, 3, 6]]",6,3,cc,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[6, 6, 12]",1.0,1.0,1.0,0.2881745994091034,0.16348965466022491,cc,261,0.0,0.0,OK,2130,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999834299087524,0.0,0.0,0.0,0.0,7.149476051330566,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[2, 3, 7], [2, 3, 7]]",7,2,original,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[4, 6, 14]",1.0,1.0,1.0,0.29789483547210693,0.14101095497608185,top1,261,0.0,0.0,OK,2140,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999902844429016,0.16233067214488983,0.013060292229056358,0.0,0.12844891846179962,6.836029052734375,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[3, 3, 6], [3, 3, 6]]",6,3,cc,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[6, 6, 12]",1.0,1.0,1.0,0.2848345637321472,0.161216601729393,cc,261,0.0,0.0,OK,2140,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9789307117462158,0.0,0.0,0.0,0.0,7.089104175567627,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[2, 3, 7], [1, 3, 8]]",8,1,original,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[3, 6, 15]",1.0,1.0,1.0,0.2953793406486511,0.13482855260372162,top1,261,0.0,0.16666666666666666,OK,2150,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999904632568359,0.19567275047302246,0.01764729432761669,0.0,0.1465136557817459,6.665569305419922,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[3, 3, 6], [3, 3, 6]]",6,3,cc,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[6, 6, 12]",1.0,1.0,1.0,0.27773207426071167,0.16044680774211884,cc,261,0.0,0.0,OK,2150,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999886751174927,0.0,0.0,0.0,0.0,7.417476177215576,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[2, 4, 6], [2, 4, 6]]",6,2,original,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[4, 8, 12]",1.0,1.0,1.0,0.30906152725219727,0.14100660383701324,top1,261,0.0,0.0,OK,2160,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999911785125732,0.1959230899810791,0.014438237994909286,0.0,0.1280054897069931,7.070958614349365,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[3, 3, 6], [3, 3, 6]]",6,3,cc,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[6, 6, 12]",1.0,1.0,1.0,0.2946232855319977,0.1639975756406784,cc,261,0.0,0.0,OK,2160,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9788616299629211,0.0,0.0,0.0,0.0,7.131075382232666,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[2, 3, 7], [1, 3, 8]]",8,1,original,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[3, 6, 15]",1.0,1.0,1.0,0.2971281409263611,0.1379850059747696,top1,261,0.0,0.16666666666666666,OK,2170,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999897480010986,0.20603659749031067,0.01822773367166519,0.0,0.15537182986736298,6.693609714508057,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[3, 3, 6], [3, 3, 6]]",6,3,cc,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[6, 6, 12]",1.0,1.0,1.0,0.2789004147052765,0.16432835161685944,cc,261,0.0,0.0,OK,2170,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9789291620254517,0.0,0.0,0.0,0.0,6.929481506347656,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[2, 3, 7], [1, 3, 8]]",8,1,original,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[3, 6, 15]",1.0,1.0,1.0,0.28872841596603394,0.13850080966949463,top1,261,0.0,0.16666666666666666,OK,2180,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.999989926815033,0.2070593684911728,0.015371697954833508,0.0,0.10596735775470734,6.560561180114746,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[3, 3, 6], [3, 3, 6]]",6,3,cc,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[6, 6, 12]",1.0,1.0,1.0,0.27335673570632935,0.160274937748909,cc,261,0.0,0.0,OK,2180,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9789336919784546,0.0,0.0,0.0,0.0,7.175533294677734,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[1, 3, 8], [2, 4, 6]]",8,1,original,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[3, 7, 14]",1.0,1.0,1.0,0.29898056387901306,0.1366479992866516,top1,261,0.0,0.16666666666666666,OK,2190,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999904632568359,0.21142718195915222,0.018441231921315193,0.0,0.15371976792812347,6.732943058013916,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[3, 3, 6], [3, 3, 6]]",6,3,cc,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[6, 6, 12]",1.0,1.0,1.0,0.28053930401802063,0.16373763978481293,cc,261,0.0,0.0,OK,2190,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999849200248718,0.0,0.0,0.0,0.0,7.100191116333008,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[2, 4, 6], [2, 3, 7]]",7,2,original,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[4, 7, 13]",1.0,1.0,1.0,0.2958413064479828,0.1383536458015442,top1,261,0.0,0.0,OK,2200,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999900460243225,0.18474435806274414,0.014094805344939232,0.0,0.130501389503479,6.761916160583496,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[3, 3, 6], [3, 3, 6]]",6,3,cc,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[6, 6, 12]",1.0,1.0,1.0,0.281746506690979,0.1546485722064972,cc,261,0.0,0.0,OK,2200,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.978934109210968,0.0,0.0,0.0,0.0,6.978518486022949,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[1, 3, 8], [2, 3, 7]]",8,1,original,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[3, 6, 15]",1.0,1.0,1.0,0.29077160358428955,0.13661737740039825,top1,261,0.0,0.16666666666666666,OK,2210,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
0.9999892711639404,0.16744714975357056,0.014867741614580154,0.0,0.11545174568891525,6.621692657470703,DINOV2_VITS14_QUERY,0.0,0.0,faa023324ece2294c4bd8fc855043500fc787985,f0de6a35cdfcab3095a01a403be2c60d06f1af8101bb978bac059f61a9b6795f,Drishti_GS,"[[3, 3, 6], [3, 3, 6]]",6,3,cc,739345b836028009046474e8fa8c64f05815104b41cd4506aad0e8c87f9ed993,"[6, 6, 12]",1.0,1.0,1.0,0.2759038805961609,0.15250693261623383,cc,261,0.0,0.0,OK,2210,"[0, 1, 2]",DINOV2_VITS14_QUERY__Drishti_GS__A1
