panel_id,seed,stage_index,domain,class_id,K,role,stratum,null_mass,registered_count,null_count,Q_null_worst_case,R95_null_worst_case,Q_directional_conditional,R95_directional
C0-EMA,0,0,REFUGE,2,5,val,interior,0.0,127541,0,0.051831593330792465,0.5224595010060948,0.051831593330792465,0.5224595010060948
C0-EMA,0,1,RIM_ONE_r3,0,1,train_labeled,boundary,0.0,828,0,0.3229319055670342,1.092175262856963,0.3229319055670342,1.092175262856963
C0-EMA,0,1,RIM_ONE_r3,0,1,train_labeled,interior,0.0,17012,0,0.27343169134676987,0.8869458824213265,0.27343169134676987,0.8869458824213265
C0-EMA,0,1,RIM_ONE_r3,0,1,val,boundary,0.0,1079,0,0.3221322823414592,1.0859772201388742,0.3221322823414592,1.0859772201388742
C0-EMA,0,1,RIM_ONE_r3,0,1,val,interior,0.0,21121,0,0.26997831203486206,0.897498969395891,0.26997831203486206,0.897498969395891
C0-EMA,0,1,RIM_ONE_r3,0,2,train_labeled,boundary,0.0,828,0,0.24113102121217828,1.088431631459615,0.24113102121217828,1.088431631459615
C0-EMA,0,1,RIM_ONE_r3,0,2,train_labeled,interior,0.0,17012,0,0.13106177012433445,0.7519713712713134,0.13106177012433445,0.7519713712713134
C0-EMA,0,1,RIM_ONE_r3,0,2,val,boundary,0.0,1079,0,0.23532528114927057,1.0770451205089013,0.23532528114927057,1.0770451205089013
C0-EMA,0,1,RIM_ONE_r3,0,2,val,interior,0.0,21121,0,0.13855206781910331,0.7634069838026996,0.13855206781910331,0.7634069838026996
C0-EMA,0,1,RIM_ONE_r3,0,3,train_labeled,boundary,0.0,828,0,0.19848908355045478,0.9943545268414647,0.19848908355045478,0.9943545268414647
C0-EMA,0,1,RIM_ONE_r3,0,3,train_labeled,interior,0.0,17012,0,0.09958247938529298,0.6702240430097367,0.09958247938529298,0.6702240430097367
C0-EMA,0,1,RIM_ONE_r3,0,3,val,boundary,0.0,1079,0,0.1930618462509074,0.9960599671393574,0.1930618462509074,0.9960599671393574
C0-EMA,0,1,RIM_ONE_r3,0,3,val,interior,0.0,21121,0,0.1074814063235766,0.6987336910837912,0.1074814063235766,0.6987336910837912
C0-EMA,0,1,RIM_ONE_r3,0,5,train_labeled,boundary,0.0,828,0,0.16521815737894976,0.8973384629320732,0.16521815737894976,0.8973384629320732
C0-EMA,0,1,RIM_ONE_r3,0,5,train_labeled,interior,0.0,17012,0,0.07626418830669562,0.613263247469618,0.07626418830669562,0.613263247469618
C0-EMA,0,1,RIM_ONE_r3,0,5,val,boundary,0.0,1079,0,0.15932317820767883,0.8949399671624423,0.15932317820767883,0.8949399671624423
C0-EMA,0,1,RIM_ONE_r3,0,5,val,interior,0.0,21121,0,0.083278386879784,0.6445896329939431,0.083278386879784,0.6445896329939431
C0-EMA,0,1,RIM_ONE_r3,1,1,train_labeled,boundary,0.0,4046,0,0.09672697552548983,0.885394673487618,0.09672697552548983,0.885394673487618
C0-EMA,0,1,RIM_ONE_r3,1,1,train_labeled,interior,0.0,13794,0,0.0901164703591019,0.8461204326599853,0.0901164703591019,0.8461204326599853
C0-EMA,0,1,RIM_ONE_r3,1,1,val,boundary,0.0,5866,0,0.12894797716302595,1.008900446279486,0.12894797716302595,1.008900446279486
C0-EMA,0,1,RIM_ONE_r3,1,1,val,interior,0.0,16334,0,0.12518254021088446,0.999919169979288,0.12518254021088446,0.999919169979288
C0-EMA,0,1,RIM_ONE_r3,1,2,train_labeled,boundary,0.0,4046,0,0.06233500423001712,0.5938302305053662,0.06233500423001712,0.5938302305053662
C0-EMA,0,1,RIM_ONE_r3,1,2,train_labeled,interior,0.0,13794,0,0.0579919757504689,0.5878926972196113,0.0579919757504689,0.5878926972196113
C0-EMA,0,1,RIM_ONE_r3,1,2,val,boundary,0.0,5866,0,0.0731050018311879,0.6544235225270495,0.0731050018311879,0.6544235225270495
C0-EMA,0,1,RIM_ONE_r3,1,2,val,interior,0.0,16334,0,0.07205603873523435,0.6532747554012769,0.07205603873523435,0.6532747554012769
C0-EMA,0,1,RIM_ONE_r3,1,3,train_labeled,boundary,0.0,4046,0,0.04729264318489795,0.5596736821704086,0.04729264318489795,0.5596736821704086
C0-EMA,0,1,RIM_ONE_r3,1,3,train_labeled,interior,0.0,13794,0,0.04365182651099906,0.5458341703356493,0.04365182651099906,0.5458341703356493
C0-EMA,0,1,RIM_ONE_r3,1,3,val,boundary,0.0,5866,0,0.058042224407686374,0.6079857797935883,0.058042224407686374,0.6079857797935883
C0-EMA,0,1,RIM_ONE_r3,1,3,val,interior,0.0,16334,0,0.0583844189153359,0.6081857057889719,0.0583844189153359,0.6081857057889719
C0-EMA,0,1,RIM_ONE_r3,1,5,train_labeled,boundary,0.0,4046,0,0.036872455015278485,0.49060728950750143,0.036872455015278485,0.49060728950750143
C0-EMA,0,1,RIM_ONE_r3,1,5,train_labeled,interior,0.0,13794,0,0.033385550287766456,0.4667299166157315,0.033385550287766456,0.4667299166157315
C0-EMA,0,1,RIM_ONE_r3,1,5,val,boundary,0.0,5866,0,0.046550946123330716,0.5489460619500525,0.046550946123330716,0.5489460619500525
C0-EMA,0,1,RIM_ONE_r3,1,5,val,interior,0.0,16334,0,0.04714106005061456,0.5461383867638928,0.04714106005061456,0.5461383867638928
C0-EMA,0,1,RIM_ONE_r3,2,1,train_labeled,boundary,0.0,4931,0,0.06747782858585182,0.615955716322186,0.06747782858585182,0.615955716322186
C0-EMA,0,1,RIM_ONE_r3,2,1,train_labeled,interior,0.0,12909,0,0.06092014403681553,0.5480544612618125,0.06092014403681553,0.5480544612618125
C0-EMA,0,1,RIM_ONE_r3,2,1,val,boundary,0.0,5027,0,0.0931395633529769,0.8315682663238357,0.0931395633529769,0.8315682663238357
C0-EMA,0,1,RIM_ONE_r3,2,1,val,interior,0.0,17173,0,0.08599710505178977,0.8344892410716487,0.08599710505178977,0.8344892410716487
C0-EMA,0,1,RIM_ONE_r3,2,2,train_labeled,boundary,0.0,4931,0,0.04877343168596188,0.5613728105919539,0.04877343168596188,0.5613728105919539
C0-EMA,0,1,RIM_ONE_r3,2,2,train_labeled,interior,0.0,12909,0,0.03760487489117041,0.4746383953247574,0.03760487489117041,0.4746383953247574
C0-EMA,0,1,RIM_ONE_r3,2,2,val,boundary,0.0,5027,0,0.07146885317860727,0.7808538174434221,0.07146885317860727,0.7808538174434221
C0-EMA,0,1,RIM_ONE_r3,2,2,val,interior,0.0,17173,0,0.06140925220241417,0.7807020353684405,0.06140925220241417,0.7807020353684405
C0-EMA,0,1,RIM_ONE_r3,2,3,train_labeled,boundary,0.0,4931,0,0.03994274537916996,0.49670100618138724,0.03994274537916996,0.49670100618138724
C0-EMA,0,1,RIM_ONE_r3,2,3,train_labeled,interior,0.0,12909,0,0.031157943476147885,0.42012938702713515,0.031157943476147885,0.42012938702713515
C0-EMA,0,1,RIM_ONE_r3,2,3,val,boundary,0.0,5027,0,0.05595452189737906,0.6475650928153701,0.05595452189737906,0.6475650928153701
C0-EMA,0,1,RIM_ONE_r3,2,3,val,interior,0.0,17173,0,0.048581957896384996,0.6406094595523785,0.048581957896384996,0.6406094595523785
C0-EMA,0,1,RIM_ONE_r3,2,5,train_labeled,boundary,0.0,4931,0,0.033573145941365075,0.4648731259658596,0.033573145941365075,0.4648731259658596
C0-EMA,0,1,RIM_ONE_r3,2,5,train_labeled,interior,0.0,12909,0,0.02545372777172595,0.39164417709743254,0.02545372777172595,0.39164417709743254
C0-EMA,0,1,RIM_ONE_r3,2,5,val,boundary,0.0,5027,0,0.04982728515518177,0.6318407484605993,0.04982728515518177,0.6318407484605993
C0-EMA,0,1,RIM_ONE_r3,2,5,val,interior,0.0,17173,0,0.04268920885539758,0.6117888081006271,0.04268920885539758,0.6117888081006271
C0-EMA,0,2,Drishti_GS,0,1,train_labeled,boundary,0.0,862,0,0.3090684597343842,0.9333367617874395,0.3090684597343842,0.9333367617874395
C0-EMA,0,2,Drishti_GS,0,1,train_labeled,interior,0.0,15098,0,0.2616291716752994,0.901126574235339,0.2616291716752994,0.901126574235339
C0-EMA,0,2,Drishti_GS,0,1,val,boundary,0.0,651,0,0.30339126442210046,0.9328781524497559,0.30339126442210046,0.9328781524497559
C0-EMA,0,2,Drishti_GS,0,1,val,interior,0.0,12074,0,0.2639621381504257,0.8965896638365046,0.2639621381504257,0.8965896638365046
C0-EMA,0,2,Drishti_GS,0,2,train_labeled,boundary,0.0,862,0,0.20298486849012007,0.9207823461696888,0.20298486849012007,0.9207823461696888
C0-EMA,0,2,Drishti_GS,0,2,train_labeled,interior,0.0,15098,0,0.13655798342894948,0.7132767514141096,0.13655798342894948,0.7132767514141096
C0-EMA,0,2,Drishti_GS,0,2,val,boundary,0.0,651,0,0.20221795905852424,0.9119248133237957,0.20221795905852424,0.9119248133237957
C0-EMA,0,2,Drishti_GS,0,2,val,interior,0.0,12074,0,0.1315640786855573,0.7005747151850926,0.1315640786855573,0.7005747151850926
C0-EMA,0,2,Drishti_GS,0,3,train_labeled,boundary,0.0,862,0,0.17590195129586866,0.9158799899212723,0.17590195129586866,0.9158799899212723
C0-EMA,0,2,Drishti_GS,0,3,train_labeled,interior,0.0,15098,0,0.10986296160583818,0.6702832096980826,0.10986296160583818,0.6702832096980826
C0-EMA,0,2,Drishti_GS,0,3,val,boundary,0.0,651,0,0.17247195672791304,0.9050612482246557,0.17247195672791304,0.9050612482246557
C0-EMA,0,2,Drishti_GS,0,3,val,interior,0.0,12074,0,0.10511238104205631,0.6479652386112358,0.10511238104205631,0.6479652386112358
C0-EMA,0,2,Drishti_GS,0,5,train_labeled,boundary,0.0,862,0,0.14569108915168733,0.815017521350172,0.14569108915168733,0.815017521350172
C0-EMA,0,2,Drishti_GS,0,5,train_labeled,interior,0.0,15098,0,0.08127947520609435,0.5907479252426844,0.08127947520609435,0.5907479252426844
C0-EMA,0,2,Drishti_GS,0,5,val,boundary,0.0,651,0,0.14556220760804267,0.810562573708087,0.14556220760804267,0.810562573708087
C0-EMA,0,2,Drishti_GS,0,5,val,interior,0.0,12074,0,0.07753164654895242,0.5789566521022613,0.07753164654895242,0.5789566521022613
C0-EMA,0,2,Drishti_GS,1,1,train_labeled,boundary,0.0,4276,0,0.11367166873700904,0.7749192459638595,0.11367166873700904,0.7749192459638595
C0-EMA,0,2,Drishti_GS,1,1,train_labeled,interior,0.0,11684,0,0.0987924027012365,0.7464422541636159,0.0987924027012365,0.7464422541636159
C0-EMA,0,2,Drishti_GS,1,1,val,boundary,0.0,3621,0,0.14085233690689966,0.8264379428049303,0.14085233690689966,0.8264379428049303
C0-EMA,0,2,Drishti_GS,1,1,val,interior,0.0,9104,0,0.12416100360536003,0.7754677989188389,0.12416100360536003,0.7754677989188389
C0-EMA,0,2,Drishti_GS,1,2,train_labeled,boundary,0.0,4276,0,0.07924514720814053,0.6572601231199036,0.07924514720814053,0.6572601231199036
C0-EMA,0,2,Drishti_GS,1,2,train_labeled,interior,0.0,11684,0,0.07308455187407542,0.6350229241456938,0.07308455187407542,0.6350229241456938
C0-EMA,0,2,Drishti_GS,1,2,val,boundary,0.0,3621,0,0.10152504725680594,0.7345163957587258,0.10152504725680594,0.7345163957587258
C0-EMA,0,2,Drishti_GS,1,2,val,interior,0.0,9104,0,0.08939901379152468,0.6798506373397772,0.08939901379152468,0.6798506373397772
C0-EMA,0,2,Drishti_GS,1,3,train_labeled,boundary,0.0,4276,0,0.06539359198823565,0.5747603423466725,0.06539359198823565,0.5747603423466725
C0-EMA,0,2,Drishti_GS,1,3,train_labeled,interior,0.0,11684,0,0.058603257120653014,0.5579280835288912,0.058603257120653014,0.5579280835288912
C0-EMA,0,2,Drishti_GS,1,3,val,boundary,0.0,3621,0,0.08405266631731242,0.6848706619674308,0.08405266631731242,0.6848706619674308
C0-EMA,0,2,Drishti_GS,1,3,val,interior,0.0,9104,0,0.07219214256442724,0.6280566909497456,0.07219214256442724,0.6280566909497456
C0-EMA,0,2,Drishti_GS,1,5,train_labeled,boundary,0.0,4276,0,0.046772722860142786,0.48650565441595006,0.046772722860142786,0.48650565441595006
C0-EMA,0,2,Drishti_GS,1,5,train_labeled,interior,0.0,11684,0,0.04249239821848399,0.469127714244749,0.04249239821848399,0.469127714244749
C0-EMA,0,2,Drishti_GS,1,5,val,boundary,0.0,3621,0,0.06119156306125392,0.5829895685792439,0.06119156306125392,0.5829895685792439
C0-EMA,0,2,Drishti_GS,1,5,val,interior,0.0,9104,0,0.053116360225257134,0.5285330649931267,0.053116360225257134,0.5285330649931267
C0-EMA,0,2,Drishti_GS,2,1,train_labeled,boundary,0.0,2732,0,0.12856921273346297,0.8183068372453259,0.12856921273346297,0.8183068372453259
C0-EMA,0,2,Drishti_GS,2,1,train_labeled,interior,0.0,13228,0,0.12119412500221514,0.7410226559625472,0.12119412500221514,0.7410226559625472
C0-EMA,0,2,Drishti_GS,2,1,val,boundary,0.0,2019,0,0.11541050571108137,0.7326518808473044,0.11541050571108137,0.7326518808473044
C0-EMA,0,2,Drishti_GS,2,1,val,interior,0.0,10706,0,0.12198909761114012,0.7016613336758614,0.12198909761114012,0.7016613336758614
C0-EMA,0,2,Drishti_GS,2,2,train_labeled,boundary,0.0,2732,0,0.09039656700441279,0.7064392986111715,0.09039656700441279,0.7064392986111715
C0-EMA,0,2,Drishti_GS,2,2,train_labeled,interior,0.0,13228,0,0.08875346673218412,0.6693773106413168,0.08875346673218412,0.6693773106413168
C0-EMA,0,2,Drishti_GS,2,2,val,boundary,0.0,2019,0,0.07440239975180751,0.6115507301557048,0.07440239975180751,0.6115507301557048
C0-EMA,0,2,Drishti_GS,2,2,val,interior,0.0,10706,0,0.07773231251157278,0.6077180702598725,0.07773231251157278,0.6077180702598725
C0-EMA,0,2,Drishti_GS,2,3,train_labeled,boundary,0.0,2732,0,0.07446404619585788,0.6361380785137295,0.07446404619585788,0.6361380785137295
C0-EMA,0,2,Drishti_GS,2,3,train_labeled,interior,0.0,13228,0,0.06926307772535027,0.58070923586486,0.06926307772535027,0.58070923586486
C0-EMA,0,2,Drishti_GS,2,3,val,boundary,0.0,2019,0,0.06568207697705405,0.573076230033819,0.06568207697705405,0.573076230033819
C0-EMA,0,2,Drishti_GS,2,3,val,interior,0.0,10706,0,0.06701188364018096,0.5695642164665126,0.06701188364018096,0.5695642164665126
C0-EMA,0,2,Drishti_GS,2,5,train_labeled,boundary,0.0,2732,0,0.05588496906185885,0.5595574163877224,0.05588496906185885,0.5595574163877224
C0-EMA,0,2,Drishti_GS,2,5,train_labeled,interior,0.0,13228,0,0.05292079625478226,0.5166751675168295,0.05292079625478226,0.5166751675168295
C0-EMA,0,2,Drishti_GS,2,5,val,boundary,0.0,2019,0,0.05011330419207602,0.5145467865096418,0.05011330419207602,0.5145467865096418
C0-EMA,0,2,Drishti_GS,2,5,val,interior,0.0,10706,0,0.049322214397429974,0.5064106795335447,0.049322214397429974,0.5064106795335447
C0-EMA,1,0,REFUGE,0,1,train_labeled,boundary,0.0,2785,0,0.3301918250361504,0.9780114643196783,0.3301918250361504,0.9780114643196783
C0-EMA,1,0,REFUGE,0,1,train_labeled,interior,0.0,53215,0,0.30158193455141674,0.927276369932653,0.30158193455141674,0.927276369932653
C0-EMA,1,0,REFUGE,0,1,val,boundary,0.0,6973,0,0.3305560777711201,0.9881612258644062,0.3305560777711201,0.9881612258644062
C0-EMA,1,0,REFUGE,0,1,val,interior,0.0,135527,0,0.2986394359988951,0.9207141126571664,0.2986394359988951,0.9207141126571664
C0-EMA,1,0,REFUGE,0,2,train_labeled,boundary,0.0,2785,0,0.2613864656902481,0.955538442477754,0.2613864656902481,0.955538442477754
C0-EMA,1,0,REFUGE,0,2,train_labeled,interior,0.0,53215,0,0.1878205010628338,0.8092898267886104,0.1878205010628338,0.8092898267886104
C0-EMA,1,0,REFUGE,0,2,val,boundary,0.0,6973,0,0.2625369116235599,0.9602882268830476,0.2625369116235599,0.9602882268830476
C0-EMA,1,0,REFUGE,0,2,val,interior,0.0,135527,0,0.18708823026618396,0.8073276303756397,0.18708823026618396,0.8073276303756397
C0-EMA,1,0,REFUGE,0,3,train_labeled,boundary,0.0,2785,0,0.22982557203956364,0.9413749151558124,0.22982557203956364,0.9413749151558124
C0-EMA,1,0,REFUGE,0,3,train_labeled,interior,0.0,53215,0,0.15585896508071717,0.7619877852898681,0.15585896508071717,0.7619877852898681
C0-EMA,1,0,REFUGE,0,3,val,boundary,0.0,6973,0,0.23147843702515017,0.9400759470910834,0.23147843702515017,0.9400759470910834
C0-EMA,1,0,REFUGE,0,3,val,interior,0.0,135527,0,0.15588483571921755,0.7598409305870134,0.15588483571921755,0.7598409305870134
C0-EMA,1,0,REFUGE,0,5,train_labeled,boundary,0.0,2785,0,0.17983015765849997,0.8636111397279286,0.17983015765849997,0.8636111397279286
C0-EMA,1,0,REFUGE,0,5,train_labeled,interior,0.0,53215,0,0.10767366815472397,0.6844802251477572,0.10767366815472397,0.6844802251477572
C0-EMA,1,0,REFUGE,0,5,val,boundary,0.0,6973,0,0.18343228812604484,0.8747043000689292,0.18343228812604484,0.8747043000689292
C0-EMA,1,0,REFUGE,0,5,val,interior,0.0,135527,0,0.10804857607240549,0.6890636976374673,0.10804857607240549,0.6890636976374673
C0-EMA,1,0,REFUGE,1,1,train_labeled,boundary,0.0,11034,0,0.2573305338399105,1.0204861908957534,0.2573305338399105,1.0204861908957534
C0-EMA,1,0,REFUGE,1,1,train_labeled,interior,0.0,44966,0,0.22894173552241612,0.9671982405570667,0.22894173552241612,0.9671982405570667
C0-EMA,1,0,REFUGE,1,1,val,boundary,0.0,30639,0,0.2502227866599994,1.0042130456314098,0.2502227866599994,1.0042130456314098
C0-EMA,1,0,REFUGE,1,1,val,interior,8.795074758135442e-06,111861,1,0.22837109168609063,0.9735719402584629,0.22835550994035578,0.9735304336311091
C0-EMA,1,0,REFUGE,1,2,train_labeled,boundary,0.0,11034,0,0.20101280372815608,0.8988664785697583,0.20101280372815608,0.8988664785697583
C0-EMA,1,0,REFUGE,1,2,train_labeled,interior,0.0,44966,0,0.1754563426269646,0.8553796475741955,0.1754563426269646,0.8553796475741955
C0-EMA,1,0,REFUGE,1,2,val,boundary,0.0,30639,0,0.19539857084268447,0.8885239823518717,0.19539857084268447,0.8885239823518717
C0-EMA,1,0,REFUGE,1,2,val,interior,8.795074758135442e-06,111861,1,0.18107840348922405,0.8747423930880424,0.18106240579710267,0.8746223944063316
C0-EMA,1,0,REFUGE,1,3,train_labeled,boundary,0.0,11034,0,0.1737055920496538,0.8491338772616794,0.1737055920496538,0.8491338772616794
C0-EMA,1,0,REFUGE,1,3,train_labeled,interior,0.0,44966,0,0.1457921797040731,0.7640165203159563,0.1457921797040731,0.7640165203159563
C0-EMA,1,0,REFUGE,1,3,val,boundary,0.0,30639,0,0.16974936376602512,0.835439021188646,0.16974936376602512,0.835439021188646
C0-EMA,1,0,REFUGE,1,3,val,interior,8.795074758135442e-06,111861,1,0.1480009215724065,0.7623578323374677,0.14798463295880016,0.7623529144355803
C0-EMA,1,0,REFUGE,1,5,train_labeled,boundary,0.0,11034,0,0.13046958070799214,0.7929393045245526,0.13046958070799214,0.7929393045245526
C0-EMA,1,0,REFUGE,1,5,train_labeled,interior,0.0,44966,0,0.10605424189298067,0.6844092810446765,0.10605424189298067,0.6844092810446765
C0-EMA,1,0,REFUGE,1,5,val,boundary,0.0,30639,0,0.12613252118773524,0.7750195880376876,0.12613252118773524,0.7750195880376876
C0-EMA,1,0,REFUGE,1,5,val,interior,8.795074758135442e-06,111861,1,0.10595414670807696,0.6831977028288339,0.1059374882866899,0.6831920256964853
C0-EMA,1,0,REFUGE,2,1,train_labeled,boundary,0.0,11954,0,0.2291524667197184,1.047013988739417,0.2291524667197184,1.047013988739417
C0-EMA,1,0,REFUGE,2,1,train_labeled,interior,0.0,44046,0,0.20499191097432753,0.965653492132837,0.20499191097432753,0.965653492132837
C0-EMA,1,0,REFUGE,2,1,val,boundary,0.0,29436,0,0.22034779803997065,1.020004029923955,0.22034779803997065,1.020004029923955
C0-EMA,1,0,REFUGE,2,1,val,interior,0.0,113064,0,0.2017780003520352,0.9284526053703862,0.2017780003520352,0.9284526053703862
C0-EMA,1,0,REFUGE,2,2,train_labeled,boundary,0.0,11954,0,0.16604876523189915,0.8613431637913534,0.16604876523189915,0.8613431637913534
C0-EMA,1,0,REFUGE,2,2,train_labeled,interior,0.0,44046,0,0.15054969881453018,0.7688319896032267,0.15054969881453018,0.7688319896032267
C0-EMA,1,0,REFUGE,2,2,val,boundary,0.0,29436,0,0.1609625720652747,0.8222389262445972,0.1609625720652747,0.8222389262445972
C0-EMA,1,0,REFUGE,2,2,val,interior,0.0,113064,0,0.14907756587161644,0.7550370551723234,0.14907756587161644,0.7550370551723234
C0-EMA,1,0,REFUGE,2,3,train_labeled,boundary,0.0,11954,0,0.14410684286226258,0.8475091810431449,0.14410684286226258,0.8475091810431449
C0-EMA,1,0,REFUGE,2,3,train_labeled,interior,0.0,44046,0,0.12190149667568352,0.7497347471722333,0.12190149667568352,0.7497347471722333
C0-EMA,1,0,REFUGE,2,3,val,boundary,0.0,29436,0,0.13774407252665413,0.8044661098986667,0.13774407252665413,0.8044661098986667
C0-EMA,1,0,REFUGE,2,3,val,interior,0.0,113064,0,0.12110495250034971,0.738452556672712,0.12110495250034971,0.738452556672712
C0-EMA,1,0,REFUGE,2,5,train_labeled,boundary,0.0,11954,0,0.108790929847724,0.6996848384396412,0.108790929847724,0.6996848384396412
C0-EMA,1,0,REFUGE,2,5,train_labeled,interior,0.0,44046,0,0.0961597395822662,0.6669971953824114,0.0961597395822662,0.6669971953824114
C0-EMA,1,0,REFUGE,2,5,val,boundary,0.0,29436,0,0.10682994437284428,0.6967385988217342,0.10682994437284428,0.6967385988217342
C0-EMA,1,0,REFUGE,2,5,val,interior,0.0,113064,0,0.09879481610490923,0.6761917458993522,0.09879481610490923,0.6761917458993522
C0-EMA,1,1,RIM_ONE_r3,0,1,train_labeled,boundary,0.0,831,0,0.37388538728505594,1.1412875358951518,0.37388538728505594,1.1412875358951518
C0-EMA,1,1,RIM_ONE_r3,0,1,train_labeled,interior,0.0,17969,0,0.280830952053122,0.9865635310610763,0.280830952053122,0.9865635310610763
C0-EMA,1,1,RIM_ONE_r3,0,1,val,boundary,0.0,1088,0,0.3721253989620664,1.1163438715795309,0.3721253989620664,1.1163438715795309
C0-EMA,1,1,RIM_ONE_r3,0,1,val,interior,0.0,23072,0,0.2886442051040116,1.004172370797873,0.2886442051040116,1.004172370797873
C0-EMA,1,1,RIM_ONE_r3,0,2,train_labeled,boundary,0.0,831,0,0.3186498968041713,1.0452525159142176,0.3186498968041713,1.0452525159142176
C0-EMA,1,1,RIM_ONE_r3,0,2,train_labeled,interior,0.0,17969,0,0.18775047120566832,0.8257624385735378,0.18775047120566832,0.8257624385735378
C0-EMA,1,1,RIM_ONE_r3,0,2,val,boundary,0.0,1088,0,0.3221223193396667,1.0482926951234355,0.3221223193396667,1.0482926951234355
C0-EMA,1,1,RIM_ONE_r3,0,2,val,interior,0.0,23072,0,0.1937490569795943,0.8529644130935609,0.1937490569795943,0.8529644130935609
C0-EMA,1,1,RIM_ONE_r3,0,3,train_labeled,boundary,0.0,831,0,0.2781759551366973,0.9580668449193465,0.2781759551366973,0.9580668449193465
C0-EMA,1,1,RIM_ONE_r3,0,3,train_labeled,interior,0.0,17969,0,0.15570405150288313,0.7457385059441354,0.15570405150288313,0.7457385059441354
C0-EMA,1,1,RIM_ONE_r3,0,3,val,boundary,0.0,1088,0,0.2837678714069978,0.9814016557923597,0.2837678714069978,0.9814016557923597
C0-EMA,1,1,RIM_ONE_r3,0,3,val,interior,0.0,23072,0,0.16181378980993938,0.7625999138347921,0.16181378980993938,0.7625999138347921
C0-EMA,1,1,RIM_ONE_r3,0,5,train_labeled,boundary,0.0,831,0,0.22068890420512882,0.9120078342111345,0.22068890420512882,0.9120078342111345
C0-EMA,1,1,RIM_ONE_r3,0,5,train_labeled,interior,0.0,17969,0,0.11370665509083511,0.6909822938843876,0.11370665509083511,0.6909822938843876
C0-EMA,1,1,RIM_ONE_r3,0,5,val,boundary,0.0,1088,0,0.23215065022273002,0.9203404482858257,0.23215065022273002,0.9203404482858257
C0-EMA,1,1,RIM_ONE_r3,0,5,val,interior,0.0,23072,0,0.11953016702733824,0.701211706956191,0.11953016702733824,0.701211706956191
C0-EMA,1,1,RIM_ONE_r3,1,1,train_labeled,boundary,0.0,4540,0,0.17334575898405585,0.9753579083046054,0.17334575898405585,0.9753579083046054
C0-EMA,1,1,RIM_ONE_r3,1,1,train_labeled,interior,7.070135746606335e-05,14260,1,0.17354942711532093,0.9789393670834472,0.17342028544998228,0.9789190845669296
C0-EMA,1,1,RIM_ONE_r3,1,1,val,boundary,0.0,5686,0,0.20690123562434007,1.0823480977404292,0.20690123562434007,1.0823480977404292
C0-EMA,1,1,RIM_ONE_r3,1,1,val,interior,0.0,18474,0,0.21415608310855302,1.0901703146387822,0.21415608310855302,1.0901703146387822
C0-EMA,1,1,RIM_ONE_r3,1,2,train_labeled,boundary,0.0,4540,0,0.1280588427734846,0.818709046023782,0.1280588427734846,0.818709046023782
C0-EMA,1,1,RIM_ONE_r3,1,2,train_labeled,interior,7.070135746606335e-05,14260,1,0.12035181387809049,0.7564718458169014,0.12021891080334528,0.7562315832598878
C0-EMA,1,1,RIM_ONE_r3,1,2,val,boundary,0.0,5686,0,0.16817153200461588,1.0048349810305834,0.16817153200461588,1.0048349810305834
C0-EMA,1,1,RIM_ONE_r3,1,2,val,interior,0.0,18474,0,0.1667468566169,0.9998075684673612,0.1667468566169,0.9998075684673612
C0-EMA,1,1,RIM_ONE_r3,1,3,train_labeled,boundary,0.0,4540,0,0.10107193148330211,0.7721154861778798,0.10107193148330211,0.7721154861778798
C0-EMA,1,1,RIM_ONE_r3,1,3,train_labeled,interior,7.070135746606335e-05,14260,1,0.09818844859933885,0.7267524940021922,0.09805397843378695,0.7266064810500699
C0-EMA,1,1,RIM_ONE_r3,1,3,val,boundary,0.0,5686,0,0.13849808081820475,0.968102362983932,0.13849808081820475,0.968102362983932
C0-EMA,1,1,RIM_ONE_r3,1,3,val,interior,0.0,18474,0,0.14023146799387406,0.953604053549751,0.14023146799387406,0.953604053549751
C0-EMA,1,1,RIM_ONE_r3,1,5,train_labeled,boundary,0.0,4540,0,0.06922008808904179,0.6386092909330542,0.06922008808904179,0.6386092909330542
C0-EMA,1,1,RIM_ONE_r3,1,5,train_labeled,interior,7.070135746606335e-05,14260,1,0.0718579791325331,0.6385049346273663,0.07172164723542022,0.6384371155067983
C0-EMA,1,1,RIM_ONE_r3,1,5,val,boundary,0.0,5686,0,0.10027680041777892,0.795336279865413,0.10027680041777892,0.795336279865413
C0-EMA,1,1,RIM_ONE_r3,1,5,val,interior,0.0,18474,0,0.10307190317097563,0.7907299131379043,0.10307190317097563,0.7907299131379043
C0-EMA,1,1,RIM_ONE_r3,2,1,train_labeled,boundary,0.0,4790,0,0.17061839561621317,0.996318520738374,0.17061839561621317,0.996318520738374
C0-EMA,1,1,RIM_ONE_r3,2,1,train_labeled,interior,0.0,14010,0,0.1584970358684289,0.9572396156208436,0.1584970358684289,0.9572396156208436
C0-EMA,1,1,RIM_ONE_r3,2,1,val,boundary,0.0,5922,0,0.1914851996681559,1.0539667606774639,0.1914851996681559,1.0539667606774639
C0-EMA,1,1,RIM_ONE_r3,2,1,val,interior,0.0,18238,0,0.18193216664641418,1.0144883669903944,0.18193216664641418,1.0144883669903944
C0-EMA,1,1,RIM_ONE_r3,2,2,train_labeled,boundary,0.0,4790,0,0.11415870381803506,0.7278803000864584,0.11415870381803506,0.7278803000864584
