panel_id,seed,stage_index,domain,class_id,K,role,slot,occupancy_active_conditional,null_mass
B0-student,0,0,REFUGE,2,5,train_labeled,2,0.06891891891891715,0.0
B0-student,0,0,REFUGE,2,5,train_labeled,3,0.242355590884951,0.0
B0-student,0,0,REFUGE,2,5,train_labeled,4,0.08171701112877945,0.0
B0-student,0,0,REFUGE,2,5,val,0,0.33654761904750624,0.0
B0-student,0,0,REFUGE,2,5,val,1,0.2698621553883835,0.0
B0-student,0,0,REFUGE,2,5,val,2,0.08444862155386679,0.0
B0-student,0,0,REFUGE,2,5,val,3,0.21079573934830545,0.0
B0-student,0,0,REFUGE,2,5,val,4,0.09834586466163098,0.0
B0-student,0,1,RIM_ONE_r3,0,1,train_labeled,0,0.9999999999998782,0.0
B0-student,0,1,RIM_ONE_r3,0,1,val,0,1.0000000000006062,0.0
B0-student,0,1,RIM_ONE_r3,0,2,train_labeled,0,0.9461883408070609,0.0
B0-student,0,1,RIM_ONE_r3,0,2,train_labeled,1,0.053811659192824345,0.0
B0-student,0,1,RIM_ONE_r3,0,2,val,0,0.9357657657662936,0.0
B0-student,0,1,RIM_ONE_r3,0,2,val,1,0.06423423423423372,0.0
B0-student,0,1,RIM_ONE_r3,0,3,train_labeled,0,0.4531950672645317,0.0
B0-student,0,1,RIM_ONE_r3,0,3,train_labeled,1,0.49428251121071404,0.0
B0-student,0,1,RIM_ONE_r3,0,3,train_labeled,2,0.05252242152466294,0.0
B0-student,0,1,RIM_ONE_r3,0,3,val,0,0.45108108108107675,0.0
B0-student,0,1,RIM_ONE_r3,0,3,val,1,0.4863963963963917,0.0
B0-student,0,1,RIM_ONE_r3,0,3,val,2,0.06252252252252202,0.0
B0-student,0,1,RIM_ONE_r3,0,5,train_labeled,0,0.33867713004481736,0.0
B0-student,0,1,RIM_ONE_r3,0,5,train_labeled,1,0.22331838565021533,0.0
B0-student,0,1,RIM_ONE_r3,0,5,train_labeled,2,0.04170403587443895,0.0
B0-student,0,1,RIM_ONE_r3,0,5,train_labeled,3,0.0793161434977586,0.0
B0-student,0,1,RIM_ONE_r3,0,5,train_labeled,4,0.3169843049327129,0.0
B0-student,0,1,RIM_ONE_r3,0,5,val,0,0.32351351351351043,0.0
B0-student,0,1,RIM_ONE_r3,0,5,val,1,0.27463963963963706,0.0
B0-student,0,1,RIM_ONE_r3,0,5,val,2,0.04801801801801766,0.0
B0-student,0,1,RIM_ONE_r3,0,5,val,3,0.07427927927927866,0.0
B0-student,0,1,RIM_ONE_r3,0,5,val,4,0.2795495495495469,0.0
B0-student,0,1,RIM_ONE_r3,1,1,train_labeled,0,0.9999999999998782,0.0
B0-student,0,1,RIM_ONE_r3,1,1,val,0,1.0000000000006062,0.0
B0-student,0,1,RIM_ONE_r3,1,2,train_labeled,0,0.5005605381165428,0.0
B0-student,0,1,RIM_ONE_r3,1,2,train_labeled,1,0.499439461883359,0.0
B0-student,0,1,RIM_ONE_r3,1,2,val,0,0.6009459459460644,0.0
B0-student,0,1,RIM_ONE_r3,1,2,val,1,0.39905405405405026,0.0
B0-student,0,1,RIM_ONE_r3,1,3,train_labeled,0,0.39843049327350827,0.0
B0-student,0,1,RIM_ONE_r3,1,3,train_labeled,1,0.39815022421521234,0.0
B0-student,0,1,RIM_ONE_r3,1,3,train_labeled,2,0.20341928251120478,0.0
B0-student,0,1,RIM_ONE_r3,1,3,val,0,0.31252252252251955,0.0
B0-student,0,1,RIM_ONE_r3,1,3,val,1,0.3217567567567537,0.0
B0-student,0,1,RIM_ONE_r3,1,3,val,2,0.3657207207207172,0.0
B0-student,0,1,RIM_ONE_r3,1,5,train_labeled,0,0.05958520179372108,0.0
B0-student,0,1,RIM_ONE_r3,1,5,train_labeled,1,0.21928251121075404,0.0
B0-student,0,1,RIM_ONE_r3,1,5,train_labeled,2,0.2661434977578324,0.0
B0-student,0,1,RIM_ONE_r3,1,5,train_labeled,3,0.19697309417039854,0.0
B0-student,0,1,RIM_ONE_r3,1,5,train_labeled,4,0.25801569506725064,0.0
B0-student,0,1,RIM_ONE_r3,1,5,val,0,0.23148648648648432,0.0
B0-student,0,1,RIM_ONE_r3,1,5,val,1,0.18878378378378205,0.0
B0-student,0,1,RIM_ONE_r3,1,5,val,2,0.1991441441441423,0.0
B0-student,0,1,RIM_ONE_r3,1,5,val,3,0.18081081081080913,0.0
B0-student,0,1,RIM_ONE_r3,1,5,val,4,0.19977477477477293,0.0
B0-student,0,1,RIM_ONE_r3,2,1,train_labeled,0,0.9999999999998782,0.0
B0-student,0,1,RIM_ONE_r3,2,1,val,0,1.0000000000006062,0.0
B0-student,0,1,RIM_ONE_r3,2,2,train_labeled,0,0.29932735426006973,0.0
B0-student,0,1,RIM_ONE_r3,2,2,train_labeled,1,0.700672645739832,0.0
B0-student,0,1,RIM_ONE_r3,2,2,val,0,0.3744144144144108,0.0
B0-student,0,1,RIM_ONE_r3,2,2,val,1,0.6255855855857342,0.0
B0-student,0,1,RIM_ONE_r3,2,3,train_labeled,0,0.4012331838564675,0.0
B0-student,0,1,RIM_ONE_r3,2,3,train_labeled,1,0.4300448430492884,0.0
B0-student,0,1,RIM_ONE_r3,2,3,train_labeled,2,0.16872197309416945,0.0
B0-student,0,1,RIM_ONE_r3,2,3,val,0,0.3545945945945912,0.0
B0-student,0,1,RIM_ONE_r3,2,3,val,1,0.42099099099098697,0.0
B0-student,0,1,RIM_ONE_r3,2,3,val,2,0.22441441441441232,0.0
B0-student,0,1,RIM_ONE_r3,2,5,train_labeled,0,0.29349775784751453,0.0
B0-student,0,1,RIM_ONE_r3,2,5,train_labeled,1,0.08878923766816316,0.0
B0-student,0,1,RIM_ONE_r3,2,5,train_labeled,2,0.1184977578475384,0.0
B0-student,0,1,RIM_ONE_r3,2,5,train_labeled,3,0.3290919282510968,0.0
B0-student,0,1,RIM_ONE_r3,2,5,train_labeled,4,0.17012331838564906,0.0
B0-student,0,1,RIM_ONE_r3,2,5,val,0,0.23716216216215993,0.0
B0-student,0,1,RIM_ONE_r3,2,5,val,1,0.12369369369369258,0.0
B0-student,0,1,RIM_ONE_r3,2,5,val,2,0.24211711711711484,0.0
B0-student,0,1,RIM_ONE_r3,2,5,val,3,0.19040540540540365,0.0
B0-student,0,1,RIM_ONE_r3,2,5,val,4,0.2066216216216197,0.0
B0-student,0,2,Drishti_GS,0,1,train_labeled,0,0.9999999999997287,0.0
B0-student,0,2,Drishti_GS,0,1,val,0,1.0000000000000835,0.0
B0-student,0,2,Drishti_GS,0,2,train_labeled,0,0.8729323308268442,0.0
B0-student,0,2,Drishti_GS,0,2,train_labeled,1,0.12706766917293544,0.0
B0-student,0,2,Drishti_GS,0,2,val,0,0.8719056974460432,0.0
B0-student,0,2,Drishti_GS,0,2,val,1,0.12809430255402354,0.0
B0-student,0,2,Drishti_GS,0,3,train_labeled,0,0.7662280701752553,0.0
B0-student,0,2,Drishti_GS,0,3,train_labeled,1,0.08521303258145399,0.0
B0-student,0,2,Drishti_GS,0,3,train_labeled,2,0.1485588972431123,0.0
B0-student,0,2,Drishti_GS,0,3,val,0,0.7738310412574282,0.0
B0-student,0,2,Drishti_GS,0,3,val,1,0.08903732809430102,0.0
B0-student,0,2,Drishti_GS,0,3,val,2,0.137131630648327,0.0
B0-student,0,2,Drishti_GS,0,5,train_labeled,0,0.2796992481203008,0.0
B0-student,0,2,Drishti_GS,0,5,train_labeled,1,0.058771929824560414,0.0
B0-student,0,2,Drishti_GS,0,5,train_labeled,2,0.036152882205513805,0.0
B0-student,0,2,Drishti_GS,0,5,train_labeled,3,0.09561403508772033,0.0
B0-student,0,2,Drishti_GS,0,5,train_labeled,4,0.5297619047618106,0.0
B0-student,0,2,Drishti_GS,0,5,val,0,0.2508447937131714,0.0
B0-student,0,2,Drishti_GS,0,5,val,1,0.05933202357563896,0.0
B0-student,0,2,Drishti_GS,0,5,val,2,0.040471512770137746,0.0
B0-student,0,2,Drishti_GS,0,5,val,3,0.08840864440078437,0.0
B0-student,0,2,Drishti_GS,0,5,val,4,0.5609430255403145,0.0
B0-student,0,2,Drishti_GS,1,1,train_labeled,0,0.9999999999997287,0.0
B0-student,0,2,Drishti_GS,1,1,val,0,1.0000000000000835,0.0
B0-student,0,2,Drishti_GS,1,2,train_labeled,0,0.29880952380951664,0.0
B0-student,0,2,Drishti_GS,1,2,train_labeled,1,0.7011904761903175,0.0
B0-student,0,2,Drishti_GS,1,2,val,0,0.3018467583497188,0.0
B0-student,0,2,Drishti_GS,1,2,val,1,0.6981532416503479,0.0
B0-student,0,2,Drishti_GS,1,3,train_labeled,0,0.15858395989975457,0.0
B0-student,0,2,Drishti_GS,1,3,train_labeled,1,0.4510651629072036,0.0
B0-student,0,2,Drishti_GS,1,3,train_labeled,2,0.39035087719294076,0.0
B0-student,0,2,Drishti_GS,1,3,val,0,0.18546168958742812,0.0
B0-student,0,2,Drishti_GS,1,3,val,1,0.35732809430257306,0.0
B0-student,0,2,Drishti_GS,1,3,val,2,0.4572102161100487,0.0
B0-student,0,2,Drishti_GS,1,5,train_labeled,0,0.23728070175439636,0.0
B0-student,0,2,Drishti_GS,1,5,train_labeled,1,0.2580200501253215,0.0
B0-student,0,2,Drishti_GS,1,5,train_labeled,2,0.315726817042593,0.0
B0-student,0,2,Drishti_GS,1,5,train_labeled,3,0.04799498746867117,0.0
B0-student,0,2,Drishti_GS,1,5,train_labeled,4,0.1409774436090266,0.0
B0-student,0,2,Drishti_GS,1,5,val,0,0.33218074656190255,0.0
B0-student,0,2,Drishti_GS,1,5,val,1,0.20471512770137898,0.0
B0-student,0,2,Drishti_GS,1,5,val,2,0.2511591355599298,0.0
B0-student,0,2,Drishti_GS,1,5,val,3,0.08282907662082409,0.0
B0-student,0,2,Drishti_GS,1,5,val,4,0.12911591355598828,0.0
B0-student,0,2,Drishti_GS,2,1,train_labeled,0,0.9999999999997287,0.0
B0-student,0,2,Drishti_GS,2,1,val,0,1.0000000000000835,0.0
B0-student,0,2,Drishti_GS,2,2,train_labeled,0,0.634022556390844,0.0
B0-student,0,2,Drishti_GS,2,2,train_labeled,1,0.3659774436089901,0.0
B0-student,0,2,Drishti_GS,2,2,val,0,0.5104911591355943,0.0
B0-student,0,2,Drishti_GS,2,2,val,1,0.4895088408644724,0.0
B0-student,0,2,Drishti_GS,2,3,train_labeled,0,0.19893483709273968,0.0
B0-student,0,2,Drishti_GS,2,3,train_labeled,1,0.34993734335836957,0.0
B0-student,0,2,Drishti_GS,2,3,train_labeled,2,0.4511278195488076,0.0
B0-student,0,2,Drishti_GS,2,3,val,0,0.29956777996072054,0.0
B0-student,0,2,Drishti_GS,2,3,val,1,0.3621218074656384,0.0
B0-student,0,2,Drishti_GS,2,3,val,2,0.338310412573691,0.0
B0-student,0,2,Drishti_GS,2,5,train_labeled,0,0.14197994987469081,0.0
B0-student,0,2,Drishti_GS,2,5,train_labeled,1,0.12255639097744643,0.0
B0-student,0,2,Drishti_GS,2,5,train_labeled,2,0.2708020050125347,0.0
B0-student,0,2,Drishti_GS,2,5,train_labeled,3,0.21434837092732717,0.0
B0-student,0,2,Drishti_GS,2,5,train_labeled,4,0.25031328320803115,0.0
B0-student,0,2,Drishti_GS,2,5,val,0,0.12754420432219638,0.0
B0-student,0,2,Drishti_GS,2,5,val,1,0.21721021611002464,0.0
B0-student,0,2,Drishti_GS,2,5,val,2,0.2662475442043321,0.0
B0-student,0,2,Drishti_GS,2,5,val,3,0.23559921414538992,0.0
B0-student,0,2,Drishti_GS,2,5,val,4,0.15339882121807324,0.0
B0-student,1,0,REFUGE,0,1,train_labeled,0,1.0000000000008653,0.0
B0-student,1,0,REFUGE,0,1,val,0,1.0000000000010862,0.0
B0-student,1,0,REFUGE,0,2,train_labeled,0,0.4317321428570216,0.0
B0-student,1,0,REFUGE,0,2,train_labeled,1,0.5682678571428117,0.0
B0-student,1,0,REFUGE,0,2,val,0,0.42878596491161486,0.0
B0-student,1,0,REFUGE,0,2,val,1,0.5712140350870675,0.0
B0-student,1,0,REFUGE,0,3,train_labeled,0,0.30857142857143033,0.0
B0-student,1,0,REFUGE,0,3,train_labeled,1,0.38917857142849266,0.0
B0-student,1,0,REFUGE,0,3,train_labeled,2,0.30225000000000807,0.0
B0-student,1,0,REFUGE,0,3,val,0,0.30963508771909193,0.0
B0-student,1,0,REFUGE,0,3,val,1,0.3897684210521162,0.0
B0-student,1,0,REFUGE,0,3,val,2,0.3005964912278987,0.0
B0-student,1,0,REFUGE,0,5,train_labeled,0,0.09212499999999808,0.0
B0-student,1,0,REFUGE,0,5,train_labeled,1,0.28310714285717004,0.0
B0-student,1,0,REFUGE,0,5,train_labeled,2,0.29005357142859167,0.0
B0-student,1,0,REFUGE,0,5,train_labeled,3,0.06558928571428968,0.0
B0-student,1,0,REFUGE,0,5,train_labeled,4,0.26912500000004114,0.0
B0-student,1,0,REFUGE,0,5,val,0,0.09184561403509583,0.0
B0-student,1,0,REFUGE,0,5,val,1,0.28287719298235303,0.0
B0-student,1,0,REFUGE,0,5,val,2,0.2905754385963584,0.0
B0-student,1,0,REFUGE,0,5,val,3,0.06422456140351418,0.0
B0-student,1,0,REFUGE,0,5,val,4,0.27047719298240086,0.0
B0-student,1,0,REFUGE,1,1,train_labeled,0,1.0000000000008653,0.0
B0-student,1,0,REFUGE,1,1,val,0,1.0000000000010862,0.0
B0-student,1,0,REFUGE,1,2,train_labeled,0,0.3834464285713555,0.0
B0-student,1,0,REFUGE,1,2,train_labeled,1,0.6165535714286279,0.0
B0-student,1,0,REFUGE,1,2,val,0,0.3910245614029885,0.0
B0-student,1,0,REFUGE,1,2,val,1,0.6089754385959925,0.0
B0-student,1,0,REFUGE,1,3,train_labeled,0,0.37241071428565226,0.0
B0-student,1,0,REFUGE,1,3,train_labeled,1,0.25551785714291186,0.0
B0-student,1,0,REFUGE,1,3,train_labeled,2,0.3720714285713669,0.0
B0-student,1,0,REFUGE,1,3,val,0,0.3677824561399203,0.0
B0-student,1,0,REFUGE,1,3,val,1,0.2646736842104934,0.0
B0-student,1,0,REFUGE,1,3,val,2,0.3675438596486931,0.0
B0-student,1,0,REFUGE,1,5,train_labeled,0,0.16101785714286793,0.0
B0-student,1,0,REFUGE,1,5,train_labeled,1,0.2405535714286264,0.0
B0-student,1,0,REFUGE,1,5,train_labeled,2,0.16451785714286987,0.0
B0-student,1,0,REFUGE,1,5,train_labeled,3,0.1554821428571506,0.0
B0-student,1,0,REFUGE,1,5,train_labeled,4,0.2784285714286033,0.0
B0-student,1,0,REFUGE,1,5,val,0,0.15883508771931296,0.0
B0-student,1,0,REFUGE,1,5,val,1,0.24050526315791748,0.0
B0-student,1,0,REFUGE,1,5,val,2,0.17707368421054281,0.0
B0-student,1,0,REFUGE,1,5,val,3,0.16595789473685751,0.0
B0-student,1,0,REFUGE,1,5,val,4,0.2576280701754329,0.0
B0-student,1,0,REFUGE,2,1,train_labeled,0,1.0000000000008653,0.0
B0-student,1,0,REFUGE,2,1,val,0,1.0000000000010862,0.0
B0-student,1,0,REFUGE,2,2,train_labeled,0,0.47005357142841186,0.0
B0-student,1,0,REFUGE,2,2,train_labeled,1,0.5299464285713023,0.0
B0-student,1,0,REFUGE,2,2,val,0,0.4521473684202967,0.0
B0-student,1,0,REFUGE,2,2,val,1,0.5478526315782009,0.0
B0-student,1,0,REFUGE,2,3,train_labeled,0,0.262535714285762,0.0
B0-student,1,0,REFUGE,2,3,train_labeled,1,0.3135714285714253,0.0
B0-student,1,0,REFUGE,2,3,train_labeled,2,0.4238928571427437,0.0
B0-student,1,0,REFUGE,2,3,val,0,0.30560701754366887,0.0
B0-student,1,0,REFUGE,2,3,val,1,0.3036491228068343,0.0
B0-student,1,0,REFUGE,2,3,val,2,0.39074385964860364,0.0
B0-student,1,0,REFUGE,2,5,train_labeled,0,0.13041071428570808,0.0
B0-student,1,0,REFUGE,2,5,train_labeled,1,0.27335714285717977,0.0
B0-student,1,0,REFUGE,2,5,train_labeled,2,0.15966071428572431,0.0
B0-student,1,0,REFUGE,2,5,train_labeled,3,0.20775000000003677,0.0
B0-student,1,0,REFUGE,2,5,train_labeled,4,0.22882142857147703,0.0
B0-student,1,0,REFUGE,2,5,val,0,0.18593684210528053,0.0
B0-student,1,0,REFUGE,2,5,val,1,0.24607719298247943,0.0
B0-student,1,0,REFUGE,2,5,val,2,0.16844210526317355,0.0
B0-student,1,0,REFUGE,2,5,val,3,0.20334035087721206,0.0
B0-student,1,0,REFUGE,2,5,val,4,0.1962035087719482,0.0
B0-student,1,1,RIM_ONE_r3,0,1,train_labeled,0,0.9999999999997989,0.0
B0-student,1,1,RIM_ONE_r3,0,1,val,0,1.0000000000004152,0.0
B0-student,1,1,RIM_ONE_r3,0,2,train_labeled,0,0.5678723404255895,0.0
B0-student,1,1,RIM_ONE_r3,0,2,train_labeled,1,0.43212765957453614,0.0
B0-student,1,1,RIM_ONE_r3,0,2,val,0,0.541804635761526,0.0
B0-student,1,1,RIM_ONE_r3,0,2,val,1,0.458195364238316,0.0
B0-student,1,1,RIM_ONE_r3,0,3,train_labeled,0,0.2367553191489242,0.0
B0-student,1,1,RIM_ONE_r3,0,3,train_labeled,1,0.3419680851064109,0.0
B0-student,1,1,RIM_ONE_r3,0,3,train_labeled,2,0.4212765957447441,0.0
B0-student,1,1,RIM_ONE_r3,0,3,val,0,0.22326158940394858,0.0
B0-student,1,1,RIM_ONE_r3,0,3,val,1,0.3737996688741026,0.0
B0-student,1,1,RIM_ONE_r3,0,3,val,2,0.40293874172177613,0.0
B0-student,1,1,RIM_ONE_r3,0,5,train_labeled,0,0.204202127659565,0.0
B0-student,1,1,RIM_ONE_r3,0,5,train_labeled,1,0.32085106382980577,0.0
B0-student,1,1,RIM_ONE_r3,0,5,train_labeled,2,0.1553191489361645,0.0
B0-student,1,1,RIM_ONE_r3,0,5,train_labeled,3,0.1606382978723343,0.0
B0-student,1,1,RIM_ONE_r3,0,5,train_labeled,4,0.15898936170212166,0.0
B0-student,1,1,RIM_ONE_r3,0,5,val,0,0.22350993377480943,0.0
B0-student,1,1,RIM_ONE_r3,0,5,val,1,0.3009105960264421,0.0
B0-student,1,1,RIM_ONE_r3,0,5,val,2,0.16605960264899863,0.0
B0-student,1,1,RIM_ONE_r3,0,5,val,3,0.15235927152317488,0.0
B0-student,1,1,RIM_ONE_r3,0,5,val,4,0.15716059602648472,0.0
B0-student,1,1,RIM_ONE_r3,1,1,train_labeled,0,0.9999999999997989,0.0
B0-student,1,1,RIM_ONE_r3,1,1,val,0,1.0000000000004152,0.0
B0-student,1,1,RIM_ONE_r3,1,2,train_labeled,0,0.5165957446809394,0.0
B0-student,1,1,RIM_ONE_r3,1,2,train_labeled,1,0.4834042553192398,0.0
B0-student,1,1,RIM_ONE_r3,1,2,val,0,0.4575331125826871,0.0
B0-student,1,1,RIM_ONE_r3,1,2,val,1,0.5424668874171559,0.0
B0-student,1,1,RIM_ONE_r3,1,3,train_labeled,0,0.3300000000000226,0.0
B0-student,1,1,RIM_ONE_r3,1,3,train_labeled,1,0.3904255319149431,0.0
B0-student,1,1,RIM_ONE_r3,1,3,train_labeled,2,0.27957446808510655,0.0
B0-student,1,1,RIM_ONE_r3,1,3,val,0,0.4052152317880006,0.0
B0-student,1,1,RIM_ONE_r3,1,3,val,1,0.3520695364237779,0.0
B0-student,1,1,RIM_ONE_r3,1,3,val,2,0.24271523178804877,0.0
B0-student,1,1,RIM_ONE_r3,1,5,train_labeled,0,0.19952127659573557,0.0
B0-student,1,1,RIM_ONE_r3,1,5,train_labeled,1,0.1989893617021186,0.0
B0-student,1,1,RIM_ONE_r3,1,5,train_labeled,2,0.16920212765956769,0.0
B0-student,1,1,RIM_ONE_r3,1,5,train_labeled,3,0.26632978723403683,0.0
B0-student,1,1,RIM_ONE_r3,1,5,train_labeled,4,0.1659574468085041,0.0
B0-student,1,1,RIM_ONE_r3,1,5,val,0,0.15587748344370364,0.0
B0-student,1,1,RIM_ONE_r3,1,5,val,1,0.18331953642382795,0.0
B0-student,1,1,RIM_ONE_r3,1,5,val,2,0.14933774834436783,0.0
B0-student,1,1,RIM_ONE_r3,1,5,val,3,0.2568708609271174,0.0
B0-student,1,1,RIM_ONE_r3,1,5,val,4,0.2545943708608929,0.0
B0-student,1,1,RIM_ONE_r3,2,1,train_labeled,0,0.9999999999997989,0.0
B0-student,1,1,RIM_ONE_r3,2,1,val,0,1.0000000000004152,0.0
B0-student,1,1,RIM_ONE_r3,2,2,train_labeled,0,0.9111702127658096,0.0
B0-student,1,1,RIM_ONE_r3,2,2,train_labeled,1,0.08882978723404195,0.0
B0-student,1,1,RIM_ONE_r3,2,2,val,0,0.9261589403976892,0.0
B0-student,1,1,RIM_ONE_r3,2,2,val,1,0.07384105960265122,0.0
B0-student,1,1,RIM_ONE_r3,2,3,train_labeled,0,0.4446808510639034,0.0
B0-student,1,1,RIM_ONE_r3,2,3,train_labeled,1,0.4940957446809467,0.0
B0-student,1,1,RIM_ONE_r3,2,3,train_labeled,2,0.061223404255320496,0.0
B0-student,1,1,RIM_ONE_r3,2,3,val,0,0.3935430463575405,0.0
B0-student,1,1,RIM_ONE_r3,2,3,val,1,0.5480960264900094,0.0
B0-student,1,1,RIM_ONE_r3,2,3,val,2,0.058360927152319504,0.0
B0-student,1,1,RIM_ONE_r3,2,5,train_labeled,0,0.36558510638301717,0.0
B0-student,1,1,RIM_ONE_r3,2,5,train_labeled,1,0.29175531914894176,0.0
B0-student,1,1,RIM_ONE_r3,2,5,train_labeled,2,0.05968085106383105,0.0
B0-student,1,1,RIM_ONE_r3,2,5,train_labeled,3,0.26388297872339744,0.0
B0-student,1,1,RIM_ONE_r3,2,5,train_labeled,4,0.019095744680850946,0.0
B0-student,1,1,RIM_ONE_r3,2,5,val,0,0.41183774834429004,0.0
B0-student,1,1,RIM_ONE_r3,2,5,val,1,0.3291390728476258,0.0
B0-student,1,1,RIM_ONE_r3,2,5,val,2,0.03319536423841124,0.0
B0-student,1,1,RIM_ONE_r3,2,5,val,3,0.18969370860925655,0.0
B0-student,1,1,RIM_ONE_r3,2,5,val,4,0.03613410596026566,0.0
B0-student,1,2,Drishti_GS,0,1,train_labeled,0,0.9999999999996252,0.0
B0-student,1,2,Drishti_GS,0,1,val,0,0.9999999999993737,0.0
B0-student,1,2,Drishti_GS,0,2,train_labeled,0,0.5420410156250418,0.0
B0-student,1,2,Drishti_GS,0,2,train_labeled,1,0.45795898437507054,0.0
B0-student,1,2,Drishti_GS,0,2,val,0,0.5333593749997981,0.0
B0-student,1,2,Drishti_GS,0,2,val,1,0.46664062499985876,0.0
B0-student,1,2,Drishti_GS,0,3,train_labeled,0,0.41538085937506086,0.0
B0-student,1,2,Drishti_GS,0,3,train_labeled,1,0.42724609375006356,0.0
B0-student,1,2,Drishti_GS,0,3,train_labeled,2,0.1573730468750023,0.0
B0-student,1,2,Drishti_GS,0,3,val,0,0.4288671874998931,0.0
B0-student,1,2,Drishti_GS,0,3,val,1,0.4373632812498854,0.0
B0-student,1,2,Drishti_GS,0,3,val,2,0.13376953124999635,0.0
B0-student,1,2,Drishti_GS,0,5,train_labeled,0,0.07504882812499782,0.0
B0-student,1,2,Drishti_GS,0,5,train_labeled,1,0.2027832031250126,0.0
B0-student,1,2,Drishti_GS,0,5,train_labeled,2,0.24663085937502258,0.0
B0-student,1,2,Drishti_GS,0,5,train_labeled,3,0.25063476562502346,0.0
B0-student,1,2,Drishti_GS,0,5,train_labeled,4,0.22490234375001764,0.0
B0-student,1,2,Drishti_GS,0,5,val,0,0.07712890625000139,0.0
B0-student,1,2,Drishti_GS,0,5,val,1,0.2128320312500368,0.0
B0-student,1,2,Drishti_GS,0,5,val,2,0.26279296875004415,0.0
B0-student,1,2,Drishti_GS,0,5,val,3,0.22382812500004243,0.0
B0-student,1,2,Drishti_GS,0,5,val,4,0.22341796875004222,0.0
B0-student,1,2,Drishti_GS,1,1,train_labeled,0,0.9999999999996252,0.0
B0-student,1,2,Drishti_GS,1,1,val,0,0.9999999999993737,0.0
B0-student,1,2,Drishti_GS,1,2,train_labeled,0,0.523095703125059,0.0
B0-student,1,2,Drishti_GS,1,2,train_labeled,1,0.47690429687507485,0.0
B0-student,1,2,Drishti_GS,1,2,val,0,0.524726562499806,0.0
B0-student,1,2,Drishti_GS,1,2,val,1,0.4752734374998509,0.0
B0-student,1,2,Drishti_GS,1,3,train_labeled,0,0.4041503906250583,0.0
B0-student,1,2,Drishti_GS,1,3,train_labeled,1,0.25551757812502457,0.0
B0-student,1,2,Drishti_GS,1,3,train_labeled,2,0.34033203125004385,0.0
B0-student,1,2,Drishti_GS,1,3,val,0,0.3616992187499542,0.0
B0-student,1,2,Drishti_GS,1,3,val,1,0.281640625000027,0.0
B0-student,1,2,Drishti_GS,1,3,val,2,0.3566601562499588,0.0
B0-student,1,2,Drishti_GS,1,5,train_labeled,0,0.26342773437502637,0.0
B0-student,1,2,Drishti_GS,1,5,train_labeled,1,0.1753417968750064,0.0
B0-student,1,2,Drishti_GS,1,5,train_labeled,2,0.22060546875001666,0.0
B0-student,1,2,Drishti_GS,1,5,train_labeled,3,0.24350585937502187,0.0
B0-student,1,2,Drishti_GS,1,5,train_labeled,4,0.09711914062499655,0.0
B0-student,1,2,Drishti_GS,1,5,val,0,0.22947265625004531,0.0
B0-student,1,2,Drishti_GS,1,5,val,1,0.2044140625000325,0.0
B0-student,1,2,Drishti_GS,1,5,val,2,0.22154296875004126,0.0
B0-student,1,2,Drishti_GS,1,5,val,3,0.22779296875004446,0.0
B0-student,1,2,Drishti_GS,1,5,val,4,0.1167773437499935,0.0
B0-student,1,2,Drishti_GS,2,1,train_labeled,0,0.9999999999996252,0.0
B0-student,1,2,Drishti_GS,2,1,val,0,0.9999999999993737,0.0
B0-student,1,2,Drishti_GS,2,2,train_labeled,0,0.7489746093748536,0.0
B0-student,1,2,Drishti_GS,2,2,train_labeled,1,0.25102539062502355,0.0
B0-student,1,2,Drishti_GS,2,2,val,0,0.7629687499995893,0.0
B0-student,1,2,Drishti_GS,2,2,val,1,0.23703125000004918,0.0
B0-student,1,2,Drishti_GS,2,3,train_labeled,0,0.42719726562506355,0.0
B0-student,1,2,Drishti_GS,2,3,train_labeled,1,0.1687500000000049,0.0
B0-student,1,2,Drishti_GS,2,3,train_labeled,2,0.4040527343750583,0.0
B0-student,1,2,Drishti_GS,2,3,val,0,0.448769531249875,0.0
B0-student,1,2,Drishti_GS,2,3,val,1,0.13708984374999805,0.0
B0-student,1,2,Drishti_GS,2,3,val,2,0.4141406249999065,0.0
B0-student,1,2,Drishti_GS,2,5,train_labeled,0,0.2547363281250244,0.0
B0-student,1,2,Drishti_GS,2,5,train_labeled,1,0.05624999999999888,0.0
B0-student,1,2,Drishti_GS,2,5,train_labeled,2,0.17021484375000523,0.0
B0-student,1,2,Drishti_GS,2,5,train_labeled,3,0.15322265625000137,0.0
B0-student,1,2,Drishti_GS,2,5,train_labeled,4,0.3655761718750496,0.0
B0-student,1,2,Drishti_GS,2,5,val,0,0.2766796875000315,0.0
B0-student,1,2,Drishti_GS,2,5,val,1,0.050878906250002486,0.0
B0-student,1,2,Drishti_GS,2,5,val,2,0.2050000000000328,0.0
B0-student,1,2,Drishti_GS,2,5,val,3,0.13439453124999667,0.0
B0-student,1,2,Drishti_GS,2,5,val,4,0.33304687499998026,0.0
B0-student,2,0,REFUGE,0,1,train_labeled,0,0.9999999999989502,0.0
B0-student,2,0,REFUGE,0,1,val,0,1.000000000001378,0.0
B0-student,2,0,REFUGE,0,2,train_labeled,0,0.4236618971915076,0.0
B0-student,2,0,REFUGE,0,2,train_labeled,1,0.576338102808794,0.0
B0-student,2,0,REFUGE,0,2,val,0,0.4183928571430082,0.0
