panel_id,seed,stage_index,domain,class_id,K,replicate,slot,matched_cosine,directional_support
C0-EMA,0,1,RIM_ONE_r3,0,3,0,2,0.9998885366266558,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,3,1,0,0.999944638212548,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,3,1,1,0.9996983193134116,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,3,1,2,0.9997985151999951,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,3,2,0,0.9997750292136699,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,3,2,1,0.9995089052876085,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,3,2,2,0.9997528350611647,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,3,3,0,0.9999604160338345,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,3,3,1,0.9999229935808479,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,3,3,2,0.9995489531216285,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,3,4,0,0.999584487908743,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,3,4,1,0.9996538077251366,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,3,4,2,0.999273928573377,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,0,0,0.9997602938224153,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,0,1,0.9998276433404373,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,0,2,0.9997707246583355,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,0,3,0.9998982456306608,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,0,4,0.9998693843791491,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,1,0,0.9878293354981079,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,1,1,0.7747730155914441,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,1,2,0.9710052325829611,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,1,3,0.7135823246419071,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,1,4,0.8398632202867728,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,2,0,0.9897230222614912,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,2,1,0.7615985912016442,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,2,2,0.9717729765378832,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,2,3,0.7322860712051922,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,2,4,0.8411708733385713,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,3,0,0.9893408179019433,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,3,1,0.7729770427149475,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,3,2,0.9787810226489086,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,3,3,0.7012972343912603,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,3,4,0.8412051186522767,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,4,0,0.9875534866088954,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,4,1,0.7776775024979145,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,4,2,0.9671520109663002,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,4,3,0.9987852672304572,PRESENT
C0-EMA,0,1,RIM_ONE_r3,0,5,4,4,0.5458300243021043,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,1,0,0,0.9997923361993424,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,1,1,0,0.9986025380926888,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,1,2,0,0.9988727739982335,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,1,3,0,0.9988128323884785,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,1,4,0,0.9985597291494867,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,2,0,0,0.9999017100979446,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,2,0,1,0.999432472445495,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,2,1,0,0.9993922818643207,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,2,1,1,0.9965023735997334,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,2,2,0,0.9990926615718703,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,2,2,1,0.9903227180121534,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,2,3,0,0.9992194522643486,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,2,3,1,0.9890042640872476,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,2,4,0,0.9980473444629844,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,2,4,1,0.9872387036111915,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,3,0,0,0.9998521417344334,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,3,0,1,0.9999212362915629,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,3,0,2,0.9996348618007106,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,3,1,0,0.9993790404808134,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,3,1,1,0.9990592549170132,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,3,1,2,0.9980254531487319,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,3,2,0,0.9991368125860479,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,3,2,1,0.999213897625866,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,3,2,2,0.9941603072991305,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,3,3,0,0.999658886671545,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,3,3,1,0.999437571583641,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,3,3,2,0.9952962621268042,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,3,4,0,0.9993261189665743,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,3,4,1,0.9988176802457296,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,3,4,2,0.995955287848177,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,0,0,0.9996311499607032,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,0,1,0.99972409050176,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,0,2,0.9949006590241425,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,0,3,0.9997140697098402,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,0,4,0.9998868110025568,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,1,0,0.9844077780858316,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,1,1,0.9980962349104364,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,1,2,0.9024704237280864,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,1,3,0.9920075143548931,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,1,4,0.9998534197950786,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,2,0,0.9995836458757099,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,2,1,0.9985212777727667,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,2,2,0.9885568079338216,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,2,3,0.9977753676064929,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,2,4,0.9996791188683531,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,3,0,0.9993606595006946,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,3,1,0.9922480015394993,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,3,2,0.9161349322580946,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,3,3,0.9695739246685158,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,3,4,0.9996077915611129,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,4,0,0.9736923977277726,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,4,1,0.9989865066481578,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,4,2,0.9026558448331454,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,4,3,0.9996368790858533,PRESENT
C0-EMA,0,1,RIM_ONE_r3,1,5,4,4,0.9995603598652059,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,1,0,0,0.9994191635788665,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,1,1,0,0.9995033388374672,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,1,2,0,0.9990932850832783,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,1,3,0,0.9988207773881308,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,1,4,0,0.9968851622975595,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,2,0,0,0.9986248404656817,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,2,0,1,0.9998278465096887,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,2,1,0,0.9999366481629473,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,2,1,1,0.9991740892154544,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,2,2,0,0.999267303834571,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,2,2,1,0.9995488162660935,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,2,3,0,0.9991636615139331,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,2,3,1,0.9993019972398127,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,2,4,0,0.9953017686976489,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,2,4,1,0.9982575268874849,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,3,0,0,0.9969368855243279,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,3,0,1,0.9998928161161169,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,3,0,2,0.9993601754907505,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,3,1,0,0.9990668624176321,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,3,1,1,0.99909881886401,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,3,1,2,0.9999198909364156,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,3,2,0,0.998724777027809,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,3,2,1,0.9995345247990155,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,3,2,2,0.9994472586160245,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,3,3,0,0.9967007852857804,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,3,3,1,0.9991928448965112,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,3,3,2,0.9991782230584844,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,3,4,0,0.9740687325813355,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,3,4,1,0.9984930479480484,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,3,4,2,0.9734664000069859,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,0,0,0.9995079463485076,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,0,1,0.9985690374874382,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,0,2,0.9992893117431298,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,0,3,0.9972086367580674,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,0,4,0.9957534160942324,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,1,0,0.9369170545415451,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,1,1,0.9984597081891794,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,1,2,0.9985372469748518,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,1,3,0.9711397179845507,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,1,4,0.9744785301965068,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,2,0,0.9421707074997365,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,2,1,0.9983181061349916,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,2,2,0.9997932553258088,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,2,3,0.9680194182125046,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,2,4,0.9818600892913149,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,3,0,0.9545426634611557,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,3,1,0.9722768301621103,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,3,2,0.9941919582576576,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,3,3,0.9576152254053253,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,3,4,0.9792177536973643,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,4,0,0.9670867372763805,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,4,1,0.9679370900032728,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,4,2,0.9980232726926698,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,4,3,0.9612828339459477,PRESENT
C0-EMA,0,1,RIM_ONE_r3,2,5,4,4,0.9960587466837008,PRESENT
C0-EMA,0,2,Drishti_GS,0,1,0,0,0.9997448500464347,PRESENT
C0-EMA,0,2,Drishti_GS,0,1,1,0,0.9994681998879662,PRESENT
C0-EMA,0,2,Drishti_GS,0,1,2,0,0.9996887256462281,PRESENT
C0-EMA,0,2,Drishti_GS,0,1,3,0,0.9987725782790899,PRESENT
C0-EMA,0,2,Drishti_GS,0,1,4,0,0.9988238700233745,PRESENT
C0-EMA,0,2,Drishti_GS,0,2,0,0,0.9997985636893546,PRESENT
C0-EMA,0,2,Drishti_GS,0,2,0,1,0.9992615820509931,PRESENT
C0-EMA,0,2,Drishti_GS,0,2,1,0,0.9995793730281975,PRESENT
C0-EMA,0,2,Drishti_GS,0,2,1,1,0.9976679389047365,PRESENT
C0-EMA,0,2,Drishti_GS,0,2,2,0,0.9997380905484835,PRESENT
C0-EMA,0,2,Drishti_GS,0,2,2,1,0.9998673563507419,PRESENT
C0-EMA,0,2,Drishti_GS,0,2,3,0,0.9992937835152548,PRESENT
C0-EMA,0,2,Drishti_GS,0,2,3,1,0.9998797848540073,PRESENT
C0-EMA,0,2,Drishti_GS,0,2,4,0,0.9995398426642795,PRESENT
C0-EMA,0,2,Drishti_GS,0,2,4,1,0.9992618353581992,PRESENT
C0-EMA,0,2,Drishti_GS,0,3,0,0,0.9998334657853435,PRESENT
C0-EMA,0,2,Drishti_GS,0,3,0,1,0.9997531650693848,PRESENT
C0-EMA,0,2,Drishti_GS,0,3,0,2,0.9991088111315427,PRESENT
C0-EMA,0,2,Drishti_GS,0,3,1,0,0.9980655617102051,PRESENT
C0-EMA,0,2,Drishti_GS,0,3,1,1,0.9994961427377894,PRESENT
C0-EMA,0,2,Drishti_GS,0,3,1,2,0.9982122030896855,PRESENT
C0-EMA,0,2,Drishti_GS,0,3,2,0,0.9999067321670309,PRESENT
C0-EMA,0,2,Drishti_GS,0,3,2,1,0.9997842893854004,PRESENT
C0-EMA,0,2,Drishti_GS,0,3,2,2,0.9996222816078599,PRESENT
C0-EMA,0,2,Drishti_GS,0,3,3,0,0.9993739592809257,PRESENT
C0-EMA,0,2,Drishti_GS,0,3,3,1,0.9993944240991586,PRESENT
C0-EMA,0,2,Drishti_GS,0,3,3,2,0.9999335939504262,PRESENT
C0-EMA,0,2,Drishti_GS,0,3,4,0,0.9995600711967199,PRESENT
C0-EMA,0,2,Drishti_GS,0,3,4,1,0.9995939012835913,PRESENT
C0-EMA,0,2,Drishti_GS,0,3,4,2,0.9984411590604222,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,0,0,0.8558839930746254,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,0,1,0.8056431854422573,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,0,2,0.9990944123413961,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,0,3,0.9203026916852023,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,0,4,0.9755829350898757,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,1,0,0.9990581157920133,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,1,1,0.999227012493987,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,1,2,0.9986128900097709,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,1,3,0.9996208115478028,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,1,4,0.9987712703905653,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,2,0,0.9999043910139769,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,2,1,0.999784321715213,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,2,2,0.9995717437077342,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,2,3,0.9993079862679461,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,2,4,0.9999336400135254,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,3,0,0.9870661958695434,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,3,1,0.9986609794198262,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,3,2,0.9676696456058415,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,3,3,0.4737847762914901,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,3,4,0.9083450743988889,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,4,0,0.9876343688045284,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,4,1,0.9983687108124383,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,4,2,0.968519014371528,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,4,3,0.4782428534923133,PRESENT
C0-EMA,0,2,Drishti_GS,0,5,4,4,0.9105677930070557,PRESENT
C0-EMA,0,2,Drishti_GS,1,1,0,0,0.9977803758625159,PRESENT
C0-EMA,0,2,Drishti_GS,1,1,1,0,0.9983416210294318,PRESENT
C0-EMA,0,2,Drishti_GS,1,1,2,0,0.9976347557534692,PRESENT
C0-EMA,0,2,Drishti_GS,1,1,3,0,0.9994195332495012,PRESENT
C0-EMA,0,2,Drishti_GS,1,1,4,0,0.9967298224561925,PRESENT
C0-EMA,0,2,Drishti_GS,1,2,0,0,0.9954810080061802,PRESENT
C0-EMA,0,2,Drishti_GS,1,2,0,1,0.9982657913067988,PRESENT
C0-EMA,0,2,Drishti_GS,1,2,1,0,0.9984169249979885,PRESENT
C0-EMA,0,2,Drishti_GS,1,2,1,1,0.9980445108909711,PRESENT
C0-EMA,0,2,Drishti_GS,1,2,2,0,0.9970511471999569,PRESENT
C0-EMA,0,2,Drishti_GS,1,2,2,1,0.9978993852848698,PRESENT
C0-EMA,0,2,Drishti_GS,1,2,3,0,0.9996770380092461,PRESENT
C0-EMA,0,2,Drishti_GS,1,2,3,1,0.9978063948428341,PRESENT
C0-EMA,0,2,Drishti_GS,1,2,4,0,0.9937882487103427,PRESENT
C0-EMA,0,2,Drishti_GS,1,2,4,1,0.9985179480026963,PRESENT
C0-EMA,0,2,Drishti_GS,1,3,0,0,0.9932312050598002,PRESENT
C0-EMA,0,2,Drishti_GS,1,3,0,1,0.990812085283053,PRESENT
C0-EMA,0,2,Drishti_GS,1,3,0,2,0.9990970605578551,PRESENT
C0-EMA,0,2,Drishti_GS,1,3,1,0,0.9475297060558486,PRESENT
C0-EMA,0,2,Drishti_GS,1,3,1,1,0.9510098760504031,PRESENT
C0-EMA,0,2,Drishti_GS,1,3,1,2,0.9751124953352782,PRESENT
C0-EMA,0,2,Drishti_GS,1,3,2,0,0.9919479776948164,PRESENT
C0-EMA,0,2,Drishti_GS,1,3,2,1,0.9947156326230666,PRESENT
C0-EMA,0,2,Drishti_GS,1,3,2,2,0.9976277717760959,PRESENT
C0-EMA,0,2,Drishti_GS,1,3,3,0,0.9870096687410829,PRESENT
C0-EMA,0,2,Drishti_GS,1,3,3,1,0.9943024857690463,PRESENT
C0-EMA,0,2,Drishti_GS,1,3,3,2,0.9821725194349887,PRESENT
C0-EMA,0,2,Drishti_GS,1,3,4,0,0.9988306925256496,PRESENT
C0-EMA,0,2,Drishti_GS,1,3,4,1,0.9902509087131653,PRESENT
C0-EMA,0,2,Drishti_GS,1,3,4,2,0.9980285602645741,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,0,0,0.998295927235994,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,0,1,0.8583461936983096,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,0,2,0.9989612866707632,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,0,3,0.9984748860009262,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,0,4,0.9992228386516648,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,1,0,0.9967872815159159,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,1,1,0.9981091538082174,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,1,2,0.9995030058755032,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,1,3,0.9982261925799115,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,1,4,0.9967758416412617,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,2,0,0.9867294242946505,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,2,1,0.9418090610035128,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,2,2,0.9972343375451509,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,2,3,0.9978816651924702,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,2,4,0.9992950768545595,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,3,0,0.9102106489423847,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,3,1,0.8600100944463822,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,3,2,0.9644748622468339,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,3,3,0.9989548234259379,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,3,4,0.9298545434382531,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,4,0,0.9983884087916114,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,4,1,0.8280900524859081,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,4,2,0.9964206533661601,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,4,3,0.9986848365922247,PRESENT
C0-EMA,0,2,Drishti_GS,1,5,4,4,0.9995979198108748,PRESENT
C0-EMA,0,2,Drishti_GS,2,1,0,0,0.9949627275317189,PRESENT
C0-EMA,0,2,Drishti_GS,2,1,1,0,0.9966036102924205,PRESENT
C0-EMA,0,2,Drishti_GS,2,1,2,0,0.9974424120974026,PRESENT
C0-EMA,0,2,Drishti_GS,2,1,3,0,0.9999266270736715,PRESENT
C0-EMA,0,2,Drishti_GS,2,1,4,0,0.9935993591906499,PRESENT
C0-EMA,0,2,Drishti_GS,2,2,0,0,0.9985229572028278,PRESENT
C0-EMA,0,2,Drishti_GS,2,2,0,1,0.9918243770475232,PRESENT
C0-EMA,0,2,Drishti_GS,2,2,1,0,0.9810623463788066,PRESENT
C0-EMA,0,2,Drishti_GS,2,2,1,1,0.9912546485751426,PRESENT
C0-EMA,0,2,Drishti_GS,2,2,2,0,0.9970725673836532,PRESENT
C0-EMA,0,2,Drishti_GS,2,2,2,1,0.9969891803914492,PRESENT
C0-EMA,0,2,Drishti_GS,2,2,3,0,0.9982633420291297,PRESENT
C0-EMA,0,2,Drishti_GS,2,2,3,1,0.999137262712248,PRESENT
C0-EMA,0,2,Drishti_GS,2,2,4,0,0.9978830134866077,PRESENT
C0-EMA,0,2,Drishti_GS,2,2,4,1,0.9853402505495046,PRESENT
C0-EMA,0,2,Drishti_GS,2,3,0,0,0.992326914405578,PRESENT
C0-EMA,0,2,Drishti_GS,2,3,0,1,0.9422973707839651,PRESENT
C0-EMA,0,2,Drishti_GS,2,3,0,2,0.9936472063818239,PRESENT
C0-EMA,0,2,Drishti_GS,2,3,1,0,0.9778262953098177,PRESENT
C0-EMA,0,2,Drishti_GS,2,3,1,1,0.9735066554926087,PRESENT
C0-EMA,0,2,Drishti_GS,2,3,1,2,0.9937858957984704,PRESENT
C0-EMA,0,2,Drishti_GS,2,3,2,0,0.9837357639005445,PRESENT
C0-EMA,0,2,Drishti_GS,2,3,2,1,0.9358241726155606,PRESENT
C0-EMA,0,2,Drishti_GS,2,3,2,2,0.9890117348975547,PRESENT
C0-EMA,0,2,Drishti_GS,2,3,3,0,0.9995109471892433,PRESENT
C0-EMA,0,2,Drishti_GS,2,3,3,1,0.9995155998554123,PRESENT
C0-EMA,0,2,Drishti_GS,2,3,3,2,0.9996035608419443,PRESENT
C0-EMA,0,2,Drishti_GS,2,3,4,0,0.9920867722086326,PRESENT
C0-EMA,0,2,Drishti_GS,2,3,4,1,0.9278871569978354,PRESENT
C0-EMA,0,2,Drishti_GS,2,3,4,2,0.9876342581595555,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,0,0,0.9814952157051279,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,0,1,0.9996084854232599,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,0,2,0.9951077718169055,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,0,3,0.9979674711738271,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,0,4,0.9725369143886718,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,1,0,0.945303634120759,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,1,1,0.9963740923800605,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,1,2,0.8651359913526585,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,1,3,0.9891170226361168,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,1,4,0.9925670644676535,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,2,0,0.9946590984121179,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,2,1,0.9992810096434338,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,2,2,0.9874653784702603,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,2,3,0.9976893688491835,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,2,4,0.9959020613699401,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,3,0,0.9933896294715627,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,3,1,0.9998039340080973,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,3,2,0.999225758722391,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,3,3,0.9994535028354004,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,3,4,0.9918428363310489,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,4,0,0.9786097870989663,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,4,1,0.9991153481967824,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,4,2,0.9958884178106081,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,4,3,0.9990265785385494,PRESENT
C0-EMA,0,2,Drishti_GS,2,5,4,4,0.9804487436179834,PRESENT
C0-EMA,1,0,REFUGE,0,1,0,0,0.9999242955688697,PRESENT
C0-EMA,1,0,REFUGE,0,1,1,0,0.9998141959943853,PRESENT
C0-EMA,1,0,REFUGE,0,1,2,0,0.9999733224591714,PRESENT
C0-EMA,1,0,REFUGE,0,1,3,0,0.9999580251176762,PRESENT
C0-EMA,1,0,REFUGE,0,1,4,0,0.9999373875740294,PRESENT
C0-EMA,1,0,REFUGE,0,2,0,0,0.9998778229267605,PRESENT
C0-EMA,1,0,REFUGE,0,2,0,1,0.9998908967866067,PRESENT
C0-EMA,1,0,REFUGE,0,2,1,0,0.9995844639909292,PRESENT
C0-EMA,1,0,REFUGE,0,2,1,1,0.9998442203736826,PRESENT
