panel_id,seed,stage_index,domain,class_id,K,role,metric_schema,admission_radius_field,registered_count,active_count,null_count,full_uid_count_used,null_rows_retained,null_mass,active_direction_mass,directional_support,Q_directional_conditional,cosine_distance_p95_directional,R95_directional,Q_null_worst_case,cosine_distance_p95_null_worst_case,R95_null_worst_case,inactive_count,minimum_inter_prototype_euclidean,minimum_inter_prototype_angular
B0-student,0,0,REFUGE,0,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.01087026685269488,0.0339620941104678,0.26062269321940407,0.01087026685269488,0.0339620941104678,0.26062269321940407,0,0.2270865521609769,0.22757734096966298
B0-student,0,0,REFUGE,0,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,159600,159600,0,159600,0,0.0,1.0,PRESENT,0.0106874318753619,0.03487760209021551,0.2641121053273231,0.0106874318753619,0.03487760209021551,0.2641121053273231,0,0.2270865521609769,0.22757734096966298
B0-student,0,0,REFUGE,1,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.02577671167270475,0.07777603010268863,0.39440088768330284,0.02577671167270475,0.07777603010268863,0.39440088768330284,0,,
B0-student,0,0,REFUGE,1,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,159600,159600,0,159600,0,0.0,1.0,PRESENT,0.03489527505801858,0.10133074286997368,0.45017939284239494,0.03489527505801858,0.10133074286997368,0.45017939284239494,0,,
B0-student,0,0,REFUGE,1,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.01521945341397963,0.04770176734267706,0.3088746261597966,0.01521945341397963,0.04770176734267706,0.3088746261597966,0,0.29598614019606084,0.2970773754117966
B0-student,0,0,REFUGE,1,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,159600,159600,0,159600,0,0.0,1.0,PRESENT,0.023898180623583756,0.06875556440001385,0.370824930122056,0.023898180623583756,0.06875556440001385,0.370824930122056,0,0.29598614019606084,0.2970773754117966
B0-student,0,0,REFUGE,1,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.010341175862801725,0.03102595927868812,0.24910222511526517,0.010341175862801725,0.03102595927868812,0.24910222511526517,0,0.2903929967881363,0.29142314526798074
B0-student,0,0,REFUGE,1,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,159600,159600,0,159600,0,0.0,1.0,PRESENT,0.01817277945779848,0.05087817566056796,0.318992713586276,0.01817277945779848,0.05087817566056796,0.318992713586276,0,0.2903929967881363,0.29142314526798074
B0-student,0,0,REFUGE,1,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.006668256962162372,0.017670913784067488,0.1879942221668926,0.006668256962162372,0.017670913784067488,0.1879942221668926,0,0.18785808415502994,0.18813542147887186
B0-student,0,0,REFUGE,1,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,159600,159600,0,159600,0,0.0,1.0,PRESENT,0.013376949478196407,0.03023877329717617,0.245921830251713,0.013376949478196407,0.03023877329717617,0.245921830251713,0,0.18785808415502994,0.18813542147887186
B0-student,0,0,REFUGE,2,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.01924905163710681,0.05340517048612381,0.3268185138150035,0.01924905163710681,0.05340517048612381,0.3268185138150035,0,,
B0-student,0,0,REFUGE,2,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,159600,159600,0,159600,0,0.0,1.0,PRESENT,0.022662113856829594,0.06620246131436447,0.3638748722139644,0.022662113856829594,0.06620246131436447,0.3638748722139644,0,,
B0-student,0,0,REFUGE,2,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.008152709349611636,0.028075959572346765,0.23696396170028372,0.008152709349611636,0.028075959572346765,0.23696396170028372,0,0.30004450341983835,0.30118155832382987
B0-student,0,0,REFUGE,2,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,159600,159600,0,159600,0,0.0,1.0,PRESENT,0.010092789291046327,0.040504601591402456,0.28462115730002385,0.010092789291046327,0.040504601591402456,0.28462115730002385,0,0.30004450341983835,0.30118155832382987
B0-student,0,0,REFUGE,2,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.005762615457992399,0.016946656810727267,0.1841013677881143,0.005762615457992399,0.016946656810727267,0.1841013677881143,0,0.20513323102963366,0.20549460827840055
B0-student,0,0,REFUGE,2,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,159600,159600,0,159600,0,0.0,1.0,PRESENT,0.007034640523506421,0.024498740081376424,0.2213537444064429,0.007034640523506421,0.024498740081376424,0.2213537444064429,0,0.20513323102963366,0.20549460827840055
B0-student,0,0,REFUGE,2,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,75480,75480,0,75480,0,0.0,1.0,PRESENT,0.0035903833592699596,0.009001467470907798,0.13417501608651142,0.0035903833592699596,0.009001467470907798,0.13417501608651142,0,0.15126929236426034,0.15141389008613151
B0-student,0,0,REFUGE,2,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,159600,159600,0,159600,0,0.0,1.0,PRESENT,0.0044128499342536666,0.012065288297097965,0.15534019632469867,0.0044128499342536666,0.012065288297097965,0.15534019632469867,0,0.15126929236426034,0.15141389008613151
B0-student,0,1,RIM_ONE_r3,0,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,17840,17840,0,17840,0,0.0,1.0,PRESENT,0.0537482680242245,0.1772473549030693,0.5953945832858564,0.0537482680242245,0.1772473549030693,0.5953945832858564,0,,
B0-student,0,1,RIM_ONE_r3,0,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,22200,22200,0,22200,0,0.0,1.0,PRESENT,0.054907845953173065,0.22962444201376342,0.6776790420453674,0.054907845953173065,0.22962444201376342,0.6776790420453674,0,,
B0-student,0,1,RIM_ONE_r3,0,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,17840,17840,0,17840,0,0.0,1.0,PRESENT,0.032786993957319,0.09194698623645925,0.42882860500777986,0.032786993957319,0.09194698623645925,0.42882860500777986,0,0.9267253959019117,0.9635721959222214
B0-student,0,1,RIM_ONE_r3,0,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,22200,22200,0,22200,0,0.0,1.0,PRESENT,0.03050872008502551,0.09411066177508542,0.4338448150550734,0.03050872008502551,0.09411066177508542,0.4338448150550734,0,0.9267253959019117,0.9635721959222214
B0-student,0,1,RIM_ONE_r3,0,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,17840,17840,0,17840,0,0.0,1.0,PRESENT,0.01732879154917,0.0729077101766884,0.3818578535965665,0.01732879154917,0.0729077101766884,0.3818578535965665,0,0.3630508044057288,0.365074805697354
B0-student,0,1,RIM_ONE_r3,0,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,22200,22200,0,22200,0,0.0,1.0,PRESENT,0.018406123955947904,0.0814988645350807,0.4037297723356074,0.018406123955947904,0.0814988645350807,0.4037297723356074,0,0.3630508044057288,0.365074805697354
B0-student,0,1,RIM_ONE_r3,0,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,17840,17840,0,17840,0,0.0,1.0,PRESENT,0.010695797565325479,0.03967108748394632,0.2816774307037975,0.010695797565325479,0.03967108748394632,0.2816774307037975,0,0.23522661873645767,0.23577233325061314
B0-student,0,1,RIM_ONE_r3,0,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,22200,22200,0,22200,0,0.0,1.0,PRESENT,0.01174905015578374,0.04310296266704672,0.2936084558286655,0.01174905015578374,0.04310296266704672,0.2936084558286655,0,0.23522661873645767,0.23577233325061314
B0-student,0,1,RIM_ONE_r3,1,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,17840,17840,0,17840,0,0.0,1.0,PRESENT,0.017627167172122534,0.04875574904567925,0.3122683110585487,0.017627167172122534,0.04875574904567925,0.3122683110585487,0,,
B0-student,0,1,RIM_ONE_r3,1,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,22200,22200,0,22200,0,0.0,1.0,PRESENT,0.06801916630760015,0.39452060330313365,0.8882799145574931,0.06801916630760015,0.39452060330313365,0.8882799145574931,0,,
B0-student,0,1,RIM_ONE_r3,1,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,17840,17840,0,17840,0,0.0,1.0,PRESENT,0.006733084427981085,0.01747408328775113,0.18694428735722912,0.006733084427981085,0.01747408328775113,0.18694428735722912,0,0.2954018687265203,0.2964866115900921
B0-student,0,1,RIM_ONE_r3,1,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,22200,22200,0,22200,0,0.0,1.0,PRESENT,0.048125328965837266,0.3178221336216751,0.7972730192621285,0.048125328965837266,0.3178221336216751,0.7972730192621285,0,0.2954018687265203,0.2964866115900921
B0-student,0,1,RIM_ONE_r3,1,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,17840,17840,0,17840,0,0.0,1.0,PRESENT,0.004230574654136089,0.009581339431834035,0.13842932804744834,0.004230574654136089,0.009581339431834035,0.13842932804744834,0,0.2107164366982755,0.21110823481122562
B0-student,0,1,RIM_ONE_r3,1,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,22200,22200,0,22200,0,0.0,1.0,PRESENT,0.03782507286097081,0.24927058646498645,0.7060744811491015,0.03782507286097081,0.24927058646498645,0.7060744811491015,0,0.2107164366982755,0.21110823481122562
B0-student,0,1,RIM_ONE_r3,1,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,17840,17840,0,17840,0,0.0,1.0,PRESENT,0.0023211896441425847,0.005128256512862084,0.10127444408992907,0.0023211896441425847,0.005128256512862084,0.10127444408992907,0,0.13507495161648142,0.13517784943269273
B0-student,0,1,RIM_ONE_r3,1,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,22200,22200,0,22200,0,0.0,1.0,PRESENT,0.028833083446169337,0.18068238182693352,0.601136227201345,0.028833083446169337,0.18068238182693352,0.601136227201345,0,0.13507495161648142,0.13517784943269273
B0-student,0,1,RIM_ONE_r3,2,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,17840,17840,0,17840,0,0.0,1.0,PRESENT,0.0049203945497736075,0.01866426243110464,0.19320591311398644,0.0049203945497736075,0.01866426243110464,0.19320591311398644,0,,
B0-student,0,1,RIM_ONE_r3,2,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,22200,22200,0,22200,0,0.0,1.0,PRESENT,0.024168091898778915,0.06442090067285855,0.3589454016221925,0.024168091898778915,0.06442090067285855,0.3589454016221925,0,,
B0-student,0,1,RIM_ONE_r3,2,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,17840,17840,0,17840,0,0.0,1.0,PRESENT,0.002154353224999015,0.0055765544204947615,0.10560828017248232,0.002154353224999015,0.0055765544204947615,0.10560828017248232,0,0.16250338048747973,0.16268271725465497
B0-student,0,1,RIM_ONE_r3,2,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,22200,22200,0,22200,0,0.0,1.0,PRESENT,0.01954512592850381,0.05083876338073734,0.3188691373611982,0.01954512592850381,0.05083876338073734,0.3188691373611982,0,0.16250338048747973,0.16268271725465497
B0-student,0,1,RIM_ONE_r3,2,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,17840,17840,0,17840,0,0.0,1.0,PRESENT,0.0014482457201117497,0.0034530617405523767,0.08310308947990293,0.0014482457201117497,0.0034530617405523767,0.08310308947990293,0,0.09649002340209933,0.0965274940559139
B0-student,0,1,RIM_ONE_r3,2,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,22200,22200,0,22200,0,0.0,1.0,PRESENT,0.01806225288739804,0.043268045799501276,0.29417017455718136,0.01806225288739804,0.043268045799501276,0.29417017455718136,0,0.09649002340209933,0.0965274940559139
B0-student,0,1,RIM_ONE_r3,2,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,17840,17840,0,17840,0,0.0,1.0,PRESENT,0.0010006952021789502,0.0022943585341023143,0.0677400698863282,0.0010006952021789502,0.0022943585341023143,0.0677400698863282,0,0.06515246035429682,0.06516398927618748
B0-student,0,1,RIM_ONE_r3,2,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,22200,22200,0,22200,0,0.0,1.0,PRESENT,0.01630489078145832,0.031118961347906593,0.24947529476044955,0.01630489078145832,0.031118961347906593,0.24947529476044955,0,0.06515246035429682,0.06516398927618748
B0-student,0,2,Drishti_GS,0,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,15960,15960,0,15960,0,0.0,1.0,PRESENT,0.05906034453422553,0.38805880835723416,0.8809753780409918,0.05906034453422553,0.38805880835723416,0.8809753780409918,0,,
B0-student,0,2,Drishti_GS,0,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,12725,12725,0,12725,0,0.0,1.0,PRESENT,0.06184024982225815,0.39717062699762495,0.8912582420349614,0.06184024982225815,0.39717062699762495,0.8912582420349614,0,,
B0-student,0,2,Drishti_GS,0,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,15960,15960,0,15960,0,0.0,1.0,PRESENT,0.020617992669278676,0.08920814204678729,0.4223935180534552,0.020617992669278676,0.08920814204678729,0.4223935180534552,0,0.8483878411855068,0.8761431327026091
B0-student,0,2,Drishti_GS,0,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,12725,12725,0,12725,0,0.0,1.0,PRESENT,0.020836985439191113,0.08991824564403217,0.4240713280664756,0.020836985439191113,0.08991824564403217,0.4240713280664756,0,0.8483878411855068,0.8761431327026091
B0-student,0,2,Drishti_GS,0,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,15960,15960,0,15960,0,0.0,1.0,PRESENT,0.013793402860109348,0.05051485239450171,0.3178517025107832,0.013793402860109348,0.05051485239450171,0.3178517025107832,0,0.39558034714234086,0.3982060863133777
B0-student,0,2,Drishti_GS,0,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,12725,12725,0,12725,0,0.0,1.0,PRESENT,0.013891701894332463,0.05569738149935388,0.3337585399637105,0.013891701894332463,0.05569738149935388,0.3337585399637105,0,0.39558034714234086,0.3982060863133777
B0-student,0,2,Drishti_GS,0,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,15960,15960,0,15960,0,0.0,1.0,PRESENT,0.009125561125499903,0.028511979665479248,0.23879689975156398,0.009125561125499903,0.028511979665479248,0.23879689975156398,0,0.16921034983569191,0.16941287181507253
B0-student,0,2,Drishti_GS,0,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,12725,12725,0,12725,0,0.0,1.0,PRESENT,0.008513582491136958,0.02722998619657524,0.23336660513696145,0.008513582491136958,0.02722998619657524,0.23336660513696145,0,0.16921034983569191,0.16941287181507253
B0-student,0,2,Drishti_GS,1,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,15960,15960,0,15960,0,0.0,1.0,PRESENT,0.010114259741585089,0.034226069713666596,0.26163359766538624,0.010114259741585089,0.034226069713666596,0.26163359766538624,0,,
B0-student,0,2,Drishti_GS,1,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,12725,12725,0,12725,0,0.0,1.0,PRESENT,0.019675802895941088,0.06534439892457211,0.3615090563860665,0.019675802895941088,0.06534439892457211,0.3615090563860665,0,,
B0-student,0,2,Drishti_GS,1,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,15960,15960,0,15960,0,0.0,1.0,PRESENT,0.004489384206958944,0.012114589382465013,0.1556572477108921,0.004489384206958944,0.012114589382465013,0.1556572477108921,0,0.23202994305278926,0.232553621239011
B0-student,0,2,Drishti_GS,1,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,12725,12725,0,12725,0,0.0,1.0,PRESENT,0.011026371907751355,0.03169008578861798,0.2517541887977953,0.011026371907751355,0.03169008578861798,0.2517541887977953,0,0.23202994305278926,0.232553621239011
B0-student,0,2,Drishti_GS,1,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,15960,15960,0,15960,0,0.0,1.0,PRESENT,0.002615409640913673,0.006218837657802512,0.11152432611589735,0.002615409640913673,0.006218837657802512,0.11152432611589735,0,0.14917421379101137,0.1493128764470656
B0-student,0,2,Drishti_GS,1,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,12725,12725,0,12725,0,0.0,1.0,PRESENT,0.007637089032427091,0.02013276322215085,0.2006627181224796,0.007637089032427091,0.02013276322215085,0.2006627181224796,0,0.14917421379101137,0.1493128764470656
B0-student,0,2,Drishti_GS,1,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,15960,15960,0,15960,0,0.0,1.0,PRESENT,0.0013771249497945197,0.003575285563984676,0.08456104970948121,0.0013771249497945197,0.003575285563984676,0.08456104970948121,0,0.10513840545900552,0.10518689114584455
B0-student,0,2,Drishti_GS,1,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,12725,12725,0,12725,0,0.0,1.0,PRESENT,0.004890883333902118,0.012334091930780833,0.1570610832178413,0.004890883333902118,0.012334091930780833,0.1570610832178413,0,0.10513840545900552,0.10518689114584455
B0-student,0,2,Drishti_GS,2,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,15960,15960,0,15960,0,0.0,1.0,PRESENT,0.004882110648424634,0.016377233304948557,0.18098195106114068,0.004882110648424634,0.016377233304948557,0.18098195106114068,0,,
B0-student,0,2,Drishti_GS,2,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,12725,12725,0,12725,0,0.0,1.0,PRESENT,0.007624611223511892,0.030032975940263884,0.24508356101649856,0.007624611223511892,0.030032975940263884,0.24508356101649856,0,,
B0-student,0,2,Drishti_GS,2,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,15960,15960,0,15960,0,0.0,1.0,PRESENT,0.00199150596649585,0.005615844629979105,0.10597966436990736,0.00199150596649585,0.005615844629979105,0.10597966436990736,0,0.15789990616368973,0.1580644021646685
B0-student,0,2,Drishti_GS,2,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,12725,12725,0,12725,0,0.0,1.0,PRESENT,0.0033766862674419742,0.012574793587933009,0.1585862137005169,0.0033766862674419742,0.012574793587933009,0.1585862137005169,0,0.15789990616368973,0.1580644021646685
B0-student,0,2,Drishti_GS,2,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,15960,15960,0,15960,0,0.0,1.0,PRESENT,0.0013553851333941381,0.003880988034993038,0.08810207755771754,0.0013553851333941381,0.003880988034993038,0.08810207755771754,0,0.10029749068760078,0.10033957797272967
B0-student,0,2,Drishti_GS,2,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,12725,12725,0,12725,0,0.0,1.0,PRESENT,0.00230580746633398,0.008338540892889212,0.12913977615660646,0.00230580746633398,0.008338540892889212,0.12913977615660646,0,0.10029749068760078,0.10033957797272967
B0-student,0,2,Drishti_GS,2,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,15960,15960,0,15960,0,0.0,1.0,PRESENT,0.0008879847117783613,0.002428530062816181,0.0696926117004691,0.0008879847117783613,0.002428530062816181,0.0696926117004691,0,0.07382116441111722,0.07383793691194022
B0-student,0,2,Drishti_GS,2,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,12725,12725,0,12725,0,0.0,1.0,PRESENT,0.0016683786779835125,0.005703748676089582,0.10680588631802633,0.0016683786779835125,0.005703748676089582,0.10680588631802633,0,0.07382116441111722,0.07383793691194022
B0-student,1,0,REFUGE,0,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,56000,56000,0,56000,0,0.0,1.0,PRESENT,0.16154905775905448,0.3023687159741614,0.777648655851936,0.16154905775905448,0.3023687159741614,0.777648655851936,0,,
B0-student,1,0,REFUGE,0,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,142500,142500,0,142500,0,0.0,1.0,PRESENT,0.1627183942993488,0.3038034899144574,0.7794914879772035,0.1627183942993488,0.3038034899144574,0.7794914879772035,0,,
B0-student,1,0,REFUGE,0,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,56000,56000,0,56000,0,0.0,1.0,PRESENT,0.052043946977823545,0.13613582170334115,0.5217965536554283,0.052043946977823545,0.13613582170334115,0.5217965536554283,0,0.9420105987152684,0.9808601169403725
B0-student,1,0,REFUGE,0,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,142500,142500,0,142500,0,0.0,1.0,PRESENT,0.05252081204831151,0.13751479364809005,0.5244326337063514,0.05252081204831151,0.13751479364809005,0.5244326337063514,0,0.9420105987152684,0.9808601169403725
B0-student,1,0,REFUGE,0,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,56000,56000,0,56000,0,0.0,1.0,PRESENT,0.03616831814668558,0.11099147422156475,0.47115066427113256,0.03616831814668558,0.11099147422156475,0.47115066427113256,0,0.48903171515613136,0.4940407251909368
B0-student,1,0,REFUGE,0,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,142500,142500,0,142500,0,0.0,1.0,PRESENT,0.03663854942496901,0.11438955715232768,0.47830859735599085,0.03663854942496901,0.11438955715232768,0.47830859735599085,0,0.48903171515613136,0.4940407251909368
B0-student,1,0,REFUGE,0,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,56000,56000,0,56000,0,0.0,1.0,PRESENT,0.02500121963114282,0.06661653188745698,0.3650110460998598,0.02500121963114282,0.06661653188745698,0.3650110460998598,0,0.42244891991367806,0.425655030030774
B0-student,1,0,REFUGE,0,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,142500,142500,0,142500,0,0.0,1.0,PRESENT,0.02488755634817778,0.06659134663266708,0.3649420409672393,0.02488755634817778,0.06659134663266708,0.3649420409672393,0,0.42244891991367806,0.425655030030774
B0-student,1,0,REFUGE,1,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,56000,56000,0,56000,0,0.0,1.0,PRESENT,0.0656879616685441,0.19596370087595605,0.626041054366175,0.0656879616685441,0.19596370087595605,0.626041054366175,0,,
B0-student,1,0,REFUGE,1,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,142500,142500,0,142500,0,0.0,1.0,PRESENT,0.07205741078851534,0.21810145019583582,0.6604565847893953,0.07205741078851534,0.21810145019583582,0.6604565847893953,0,,
B0-student,1,0,REFUGE,1,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,56000,56000,0,56000,0,0.0,1.0,PRESENT,0.022790016664268286,0.06425252253759406,0.35847600348585135,0.022790016664268286,0.06425252253759406,0.35847600348585135,0,0.6029773595376943,0.6125071964137543
B0-student,1,0,REFUGE,1,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,142500,142500,0,142500,0,0.0,1.0,PRESENT,0.02663942059037062,0.0809549374162768,0.40238026148477213,0.02663942059037062,0.0809549374162768,0.40238026148477213,0,0.6029773595376943,0.6125071964137543
B0-student,1,0,REFUGE,1,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,56000,56000,0,56000,0,0.0,1.0,PRESENT,0.011852687404229375,0.03306067036224514,0.2571407021933523,0.011852687404229375,0.03306067036224514,0.2571407021933523,0,0.3939068462062969,0.3964990048196418
B0-student,1,0,REFUGE,1,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,142500,142500,0,142500,0,0.0,1.0,PRESENT,0.014278493370165589,0.04472703142739143,0.2990887207080582,0.014278493370165589,0.04472703142739143,0.2990887207080582,0,0.3939068462062969,0.3964990048196418
B0-student,1,0,REFUGE,1,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,56000,56000,0,56000,0,0.0,1.0,PRESENT,0.006071130513592178,0.015889764301523113,0.17826813681375095,0.006071130513592178,0.015889764301523113,0.17826813681375095,0,0.26303542862019846,0.2637996756131615
B0-student,1,0,REFUGE,1,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,142500,142500,0,142500,0,0.0,1.0,PRESENT,0.007620448052208424,0.023463709226202556,0.21662737235263024,0.007620448052208424,0.023463709226202556,0.21662737235263024,0,0.26303542862019846,0.2637996756131615
B0-student,1,0,REFUGE,2,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,56000,56000,0,56000,0,0.0,1.0,PRESENT,0.02057131020952601,0.06127330768897976,0.35006658706303223,0.02057131020952601,0.06127330768897976,0.35006658706303223,0,,
B0-student,1,0,REFUGE,2,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,142500,142500,0,142500,0,0.0,1.0,PRESENT,0.030839605185104573,0.09654137877142277,0.43941183136420614,0.030839605185104573,0.09654137877142277,0.43941183136420614,0,,
B0-student,1,0,REFUGE,2,2,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,56000,56000,0,56000,0,0.0,1.0,PRESENT,0.009283329862212798,0.02551753254127198,0.2259094178704021,0.009283329862212798,0.02551753254127198,0.2259094178704021,0,0.30158460239012613,0.30273937891543623
B0-student,1,0,REFUGE,2,2,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,142500,142500,0,142500,0,0.0,1.0,PRESENT,0.016840444476955263,0.05333119904640504,0.3265920974132872,0.016840444476955263,0.05333119904640504,0.3265920974132872,0,0.30158460239012613,0.30273937891543623
B0-student,1,0,REFUGE,2,3,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,56000,56000,0,56000,0,0.0,1.0,PRESENT,0.006298606201142607,0.017519125561883953,0.18718507185074323,0.006298606201142607,0.017519125561883953,0.18718507185074323,0,0.21902588984063692,0.21946606895702592
B0-student,1,0,REFUGE,2,3,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,142500,142500,0,142500,0,0.0,1.0,PRESENT,0.012308113787039757,0.037007799026917754,0.2720580784572212,0.012308113787039757,0.037007799026917754,0.2720580784572212,0,0.21902588984063692,0.21946606895702592
B0-student,1,0,REFUGE,2,5,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,56000,56000,0,56000,0,0.0,1.0,PRESENT,0.004242152040518693,0.010528700226223098,0.14511168268766714,0.004242152040518693,0.010528700226223098,0.14511168268766714,0,0.1563463347595086,0.15650601415500295
B0-student,1,0,REFUGE,2,5,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,142500,142500,0,142500,0,0.0,1.0,PRESENT,0.008993566706984483,0.02495277932148965,0.22339552064215454,0.008993566706984483,0.02495277932148965,0.22339552064215454,0,0.1563463347595086,0.15650601415500295
B0-student,1,1,RIM_ONE_r3,0,1,train_labeled,NULL_AWARE_SPHERE_V2,R95_null_worst_case,18800,18800,0,18800,0,0.0,1.0,PRESENT,0.2099604326182521,0.375055581989194,0.8660895819592728,0.2099604326182521,0.375055581989194,0.8660895819592728,0,,
B0-student,1,1,RIM_ONE_r3,0,1,val,NULL_AWARE_SPHERE_V2,R95_null_worst_case,24160,24160,0,24160,0,0.0,1.0,PRESENT,0.21679775119594455,0.3774488468087024,0.86884848714687,0.21679775119594455,0.3774488468087024,0.86884848714687,0,,
