arm,baseline,order,seed,domain,n,mean,q00,q05,q25,q50,q75,q95,q100,harm_below_minus005,harm_below_minus001
ISO_COND_LU,F_CONV,O2,62,Drishti_GS,25,-0.06679029301982264,-0.396851896530953,-0.27831418520216444,-0.1755295306972379,-0.0666572169648923,-0.02246074383955793,0.20645800203565615,0.3603055307503996,15,19
ISO_COND_LU,F_CONV,O2,63,RIM_ONE_r3,40,-0.15682492598563505,-0.5450904085023431,-0.4453900737527159,-0.2440591957445355,-0.15684478321194573,-0.06114831109979535,0.09446360664083518,0.24216659361178694,31,34
ISO_COND_LU,F_CONV,O2,63,Drishti_GS,25,-0.03388575427507475,-0.3098318480728951,-0.28070920004435174,-0.13694498330158722,-0.029694130071420632,0.04546467767770568,0.26532303365333376,0.28622832891138816,12,15
ISO_COND_LU,STATIC_SOURCE,O1,61,RIM_ONE_r3,40,-0.11462013218026268,-0.44206564645278223,-0.39088626705963175,-0.278569785552961,-0.15744784061460915,0.03865949922121403,0.24805687244324007,0.31748459518778643,25,26
ISO_COND_LU,STATIC_SOURCE,O1,61,Drishti_GS,25,0.21833791893076845,-0.1994373858409445,-0.08460462635059712,0.10858723283729588,0.2525879722631622,0.3254516533181415,0.39699082060122065,0.47225877087404994,2,3
ISO_COND_LU,STATIC_SOURCE,O1,62,RIM_ONE_r3,40,-0.04894271203239309,-0.36442276286191777,-0.2934654863435925,-0.20397217661329736,-0.08462321683887047,0.09134993263388144,0.27061826819016954,0.39257676077805326,21,24
ISO_COND_LU,STATIC_SOURCE,O1,62,Drishti_GS,25,0.16099890855130713,-0.4519950235847553,-0.2523296689589813,0.12652037130183247,0.197452586082217,0.27833410761257427,0.37351851254950175,0.518166577602479,3,3
ISO_COND_LU,STATIC_SOURCE,O1,63,RIM_ONE_r3,40,-0.09125409698416379,-0.501068899792259,-0.3985834487175636,-0.22981556688939556,-0.09100260952442507,0.07094924059495336,0.21747362781236793,0.3846195997664973,24,26
ISO_COND_LU,STATIC_SOURCE,O1,63,Drishti_GS,25,0.16503203558272567,-0.1017169420103502,0.00886148690184389,0.12922545849323874,0.1686418444463167,0.23772551742237505,0.3086382539521127,0.3129658563832235,1,1
ISO_COND_LU,STATIC_SOURCE,O2,61,RIM_ONE_r3,40,0.19417364019995204,-0.44570136368376156,-0.19366766164227406,-0.0012218172557297497,0.25858916024805106,0.39216407186839103,0.5012486889044486,0.5247046538918142,8,9
ISO_COND_LU,STATIC_SOURCE,O2,61,Drishti_GS,25,-0.19710908471460806,-0.5740893536606373,-0.5005916662692029,-0.31317150340072425,-0.21059661821364606,-0.10007439642274407,0.0732306007348136,0.31948949269762383,21,21
ISO_COND_LU,STATIC_SOURCE,O2,62,RIM_ONE_r3,40,0.2200435088165964,-0.3666388951126314,-0.22535956034240584,-0.06042401809148613,0.29460408520097614,0.44762172630136743,0.5730303316136125,0.5804062896993957,10,11
ISO_COND_LU,STATIC_SOURCE,O2,62,Drishti_GS,25,-0.34495972457383317,-0.6647021884861963,-0.550701142908137,-0.49272573771950595,-0.37349474224899726,-0.23873191361753207,-0.023945741584613562,0.15377788545040605,22,24
ISO_COND_LU,STATIC_SOURCE,O2,63,RIM_ONE_r3,40,0.19102027518432824,-0.25764665321601365,-0.1971404611636421,0.03822342039432014,0.19014759029327824,0.3412025411013361,0.5145322493548686,0.6468652722038065,6,6
ISO_COND_LU,STATIC_SOURCE,O2,63,Drishti_GS,25,-0.20890579014510555,-0.7335496605421415,-0.4492663986274062,-0.3405110138949937,-0.22485178869004852,-0.04762324557183878,0.1301901819845196,0.1939707958189043,18,21
F_CONV,F_FULL,O1,61,RIM_ONE_r3,40,0.02760876901898594,-0.0695109370355732,-0.04808064661209612,-0.02805308202085846,0.006344267055609809,0.042854578904626864,0.20834937400336523,0.22613010499487635,2,13
F_CONV,F_FULL,O1,61,Drishti_GS,25,-0.001218265746955578,-0.1479797517472714,-0.07245261345534457,-0.030411757536235595,0.007135084169930139,0.01716029111155093,0.06784222852965613,0.15375635018221379,3,10
F_CONV,F_FULL,O1,62,RIM_ONE_r3,40,0.03622189496905067,-0.10746492846551803,-0.05967677075001447,-0.0015970442473759172,0.03107555907713143,0.066841436879976,0.16775495305700985,0.2529414051220896,5,10
F_CONV,F_FULL,O1,62,Drishti_GS,25,0.00796693423541791,-0.15779957221572327,-0.05151878736480153,-0.01970316526179461,0.00839382536921307,0.03942782090730379,0.08174355340678324,0.0966743275979508,2,7
F_CONV,F_FULL,O1,63,RIM_ONE_r3,40,-0.03317331159868707,-0.239245166647713,-0.17151381424069298,-0.07210385935337524,-0.03590041567526708,-0.003631547266679337,0.0817914886376165,0.35339634483825955,15,28
