arm,baseline,metric,scope,order,seed,delta,sample_SD
ISO_COND_LU,STATIC_SOURCE,Old,seed_order_average,both,61,-0.15586460844743538,
ISO_COND_LU,STATIC_SOURCE,Old,seed_order_average,both,62,-0.1969512183031133,
ISO_COND_LU,STATIC_SOURCE,Old,seed_order_average,both,63,-0.15007994356463458,
ISO_COND_LU,STATIC_SOURCE,Old,overall,both,,-0.16763192343839442,0.02555545686296422
ISO_COND_LU,STATIC_SOURCE,Forget,seed_order,O1,61,0.11462013218026279,
ISO_COND_LU,STATIC_SOURCE,Forget,seed_order,O1,62,0.0489427120323932,
ISO_COND_LU,STATIC_SOURCE,Forget,seed_order,O1,63,0.09125409698416365,
ISO_COND_LU,STATIC_SOURCE,Forget,seed_order,O2,61,0.19710908471460797,
ISO_COND_LU,STATIC_SOURCE,Forget,seed_order,O2,62,0.3449597245738334,
ISO_COND_LU,STATIC_SOURCE,Forget,seed_order,O2,63,0.20890579014510552,
ISO_COND_LU,STATIC_SOURCE,Forget,seed_order_average,both,61,0.15586460844743538,
ISO_COND_LU,STATIC_SOURCE,Forget,seed_order_average,both,62,0.1969512183031133,
ISO_COND_LU,STATIC_SOURCE,Forget,seed_order_average,both,63,0.15007994356463458,
ISO_COND_LU,STATIC_SOURCE,Forget,overall,both,,0.16763192343839442,0.02555545686296422
F_CONV,F_FULL,Final,seed_order,O1,61,0.013195251636015204,
F_CONV,F_FULL,Final,seed_order,O1,62,0.02209441460223427,
F_CONV,F_FULL,Final,seed_order,O1,63,-0.01651331817669166,
F_CONV,F_FULL,Final,seed_order,O2,61,-0.002565756791223839,
F_CONV,F_FULL,Final,seed_order,O2,62,0.009418959217770362,
F_CONV,F_FULL,Final,seed_order,O2,63,0.014775011076031963,
F_CONV,F_FULL,Final,seed_order_average,both,61,0.0053147474223956825,
F_CONV,F_FULL,Final,seed_order_average,both,62,0.015756686910002315,
F_CONV,F_FULL,Final,seed_order_average,both,63,-0.0008691535503298486,
F_CONV,F_FULL,Final,overall,both,,0.0067340935940227165,0.008403305922033824
F_CONV,F_FULL,Incoming,seed_order,O1,61,-0.0012182657469556046,
F_CONV,F_FULL,Incoming,seed_order,O1,62,0.007966934235417944,
F_CONV,F_FULL,Incoming,seed_order,O1,63,0.0001466752453037623,
F_CONV,F_FULL,Incoming,seed_order,O2,61,-0.004184193953056248,
F_CONV,F_FULL,Incoming,seed_order,O2,62,0.010162715706139469,
F_CONV,F_FULL,Incoming,seed_order,O2,63,-0.003275799151429948,
F_CONV,F_FULL,Incoming,seed_order_average,both,61,-0.002701229850005926,
F_CONV,F_FULL,Incoming,seed_order_average,both,62,0.009064824970778707,
F_CONV,F_FULL,Incoming,seed_order_average,both,63,-0.0015645619530630928,
F_CONV,F_FULL,Incoming,overall,both,,0.001599677722569896,0.006489939988556504
F_CONV,F_FULL,Old,seed_order,O1,61,0.027608769018986012,
F_CONV,F_FULL,Old,seed_order,O1,62,0.036221894969050705,
F_CONV,F_FULL,Old,seed_order,O1,63,-0.03317331159868708,
F_CONV,F_FULL,Old,seed_order,O2,61,-0.0009473196293915409,
F_CONV,F_FULL,Old,seed_order,O2,62,0.008675202729401255,
F_CONV,F_FULL,Old,seed_order,O2,63,0.03282582130349376,
F_CONV,F_FULL,Old,seed_order_average,both,61,0.013330724694797236,
F_CONV,F_FULL,Old,seed_order_average,both,62,0.02244854884922598,
F_CONV,F_FULL,Old,seed_order_average,both,63,-0.00017374514759666004,
F_CONV,F_FULL,Old,overall,both,,0.011868509465475519,0.01138181011317245
F_CONV,F_FULL,Forget,seed_order,O1,61,-0.027608769018986012,
F_CONV,F_FULL,Forget,seed_order,O1,62,-0.036221894969050705,
F_CONV,F_FULL,Forget,seed_order,O1,63,0.03317331159868708,
F_CONV,F_FULL,Forget,seed_order,O2,61,0.0009473196293915409,
F_CONV,F_FULL,Forget,seed_order,O2,62,-0.008675202729401255,
F_CONV,F_FULL,Forget,seed_order,O2,63,-0.03282582130349376,
F_CONV,F_FULL,Forget,seed_order_average,both,61,-0.013330724694797236,
F_CONV,F_FULL,Forget,seed_order_average,both,62,-0.02244854884922598,
F_CONV,F_FULL,Forget,seed_order_average,both,63,0.00017374514759666004,
F_CONV,F_FULL,Forget,overall,both,,-0.011868509465475519,0.01138181011317245
