task_id,arm,epoch,steps,loss,CE,GT_Dice,L_view,lambda_view,anchor_label_records,U_image_records,donor_context_records,view_error_before,view_error_after,distance_relative_mean,Q_batch_variance,b_batch_variance
O2_s61_SCALE_LU,SCALE_LU,84,32,27.3550986843648,7.685714036226273,19.409407711808907,0.2599769363296218,32.0,64,63,64,1.7370077506639063,0.2599769363296218,19.399185073195063,0.0,0.0
O2_s61_SCALE_LU,SCALE_LU,85,32,25.91376017275017,7.068046920001507,18.573175707389435,0.2725375453592278,32.0,64,63,64,1.8109178813174367,0.2725375453592278,19.416109123260224,0.0,0.0
O2_s61_SCALE_LU,SCALE_LU,86,32,23.671861622861634,5.856397874653339,17.494421419717423,0.32104232849087566,32.0,64,63,64,2.08946336992085,0.32104232849087566,19.42553702617566,0.0,0.0
O2_s61_SCALE_LU,SCALE_LU,87,32,24.2169229092439,6.23556087911129,17.696990718065223,0.2843713120673783,32.0,64,63,64,1.8750688664149493,0.2843713120673783,19.425108990326432,0.0,0.0
O2_s61_SCALE_LU,SCALE_LU,88,32,26.194100121957167,7.019480533897877,18.91520487865332,0.25941470940597355,32.0,64,63,64,1.7013649097643793,0.25941470940597355,19.428684572129058,0.0,0.0
O2_s61_SCALE_LU,SCALE_LU,89,32,26.923602234300763,7.637646574527025,19.02964546527581,0.256310194497928,32.0,64,63,64,1.7008469090797007,0.256310194497928,19.443949542607456,0.0,0.0
O2_s61_SCALE_LU,SCALE_LU,90,32,28.593386949537006,8.253152407705784,19.96549755186649,0.37473698996473104,32.0,64,63,64,2.505400435999036,0.37473698996473104,19.475885073319674,0.0,0.0
O2_s61_SCALE_LU,SCALE_LU,91,32,25.76705306260333,7.035078216344118,18.454346298368865,0.27762854789034463,32.0,64,63,64,1.878234941046685,0.27762854789034463,19.443502964559656,0.0,0.0
O2_s61_SCALE_LU,SCALE_LU,92,32,25.96456208584766,7.059158571064472,18.60177785627946,0.3036256585037336,32.0,64,63,64,2.0503152133896947,0.3036256585037336,19.498623588594114,0.0,0.0
O2_s61_SCALE_LU,SCALE_LU,93,32,24.81931399932881,6.459630165249109,18.09367527417424,0.26600855990545824,32.0,64,63,64,1.825119983870536,0.26600855990545824,19.471014391520338,0.0,0.0
O2_s61_SCALE_LU,SCALE_LU,94,32,25.511922870922575,6.892204906791449,18.375845626855003,0.243872337276116,32.0,64,63,64,1.6139373579062521,0.243872337276116,19.483837982585246,0.0,0.0
O2_s61_SCALE_LU,SCALE_LU,95,32,26.17429702420763,7.27180365473032,18.606245366422662,0.29624800305464305,32.0,64,63,64,1.9960140497423708,0.29624800305464305,19.48996970540943,0.0,0.0
O2_s61_SCALE_LU,SCALE_LU,96,32,25.343186798516676,6.63735368847847,18.41010060115905,0.2957325088791549,32.0,64,63,64,2.0147386994212866,0.2957325088791549,19.490577572638898,0.0,0.0
O2_s61_SCALE_LU,SCALE_LU,97,32,25.154105447781962,6.768119093030691,18.083486019193415,0.30250033555785194,32.0,64,63,64,2.025859315181151,0.30250033555785194,19.488765828968347,0.0,0.0
O2_s61_SCALE_LU,SCALE_LU,98,32,26.425800909919055,7.367198944091797,18.803317622796023,0.25528434303123504,32.0,64,63,64,1.7395254573784769,0.25528434303123504,19.473612066984202,0.0,0.0
O2_s61_SCALE_LU,SCALE_LU,99,32,25.636363420685516,6.705842908471823,18.644619710909893,0.28590080130379647,32.0,64,63,64,1.933525413274765,0.28590080130379647,19.486269215957794,0.0,0.0
O2_s61_SCALE_LU,SCALE_LU,100,32,26.22168744441683,7.018559142947197,18.892037911388122,0.3110903900815174,32.0,64,63,64,2.085768509656191,0.3110903900815174,19.504384738023916,0.0,0.0
O2_s61_AFFINE_LU,AFFINE_LU,1,32,27.35277473441686,10.224265191704035,17.128509542712827,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,2,32,18.31908026435477,3.9544592425227165,14.364621021832056,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,3,32,17.739922130955634,3.7895186357200146,13.950403495235618,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,4,32,17.03679100809987,3.5716231800615788,13.465167828038288,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,5,32,16.929674528268812,3.599431212991476,13.330243315277334,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,6,32,16.478589807911426,3.4504940286278725,13.028095779283552,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,7,32,16.300941128011967,3.4813482984900475,12.819592829521918,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,8,32,16.315485548821275,3.514814592897892,12.80067095592338,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,9,32,16.21347788906637,3.5014644786715508,12.712013410394821,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,10,32,16.262744166498774,3.545274380594492,12.717469785904282,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,11,32,16.018376548656615,3.453410565853119,12.564965982803496,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,12,32,16.002322816773777,3.5008753314614296,12.501447485312353,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,13,32,16.021587469662684,3.509426560252905,12.512160909409776,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,14,32,15.763405135393791,3.405688315629959,12.357716819763832,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,15,32,15.821233935760795,3.4782854728400707,12.342948462920724,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,16,32,16.019949165768914,3.566604372113943,12.453344793654969,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,17,32,15.630455847654844,3.414912097156048,12.215543750498794,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,18,32,15.765389212526523,3.4898803532123566,12.275508859314167,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,19,32,15.689390845654241,3.4424052014946938,12.24698564415955,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,20,32,15.62549002624437,3.4366467520594597,12.18884327418491,0.0,0.0,64,0,0,,,,,
O2_s61_AFFINE_LU,AFFINE_LU,21,32,26.465550975349995,8.501070022583008,17.91401840880988,1.0092508657835424,1.6000000000000008,64,63,64,1.5690916462335736,1.0092508657835424,8.270524617546805,0.06630300116179967,0.09686785178441948
O2_s61_AFFINE_LU,AFFINE_LU,22,32,27.045018295188253,8.161500297486782,18.766751605826485,1.167663897620514,3.2000000000000015,64,63,64,1.8674177532084286,1.167663897620514,8.93437170948552,0.06162185138363685,0.09705688526942624
O2_s61_AFFINE_LU,AFFINE_LU,23,32,25.69478379220055,7.33587372303009,18.22384787578886,0.9004145874641836,4.800000000000001,64,63,64,1.6074207117781043,0.9004145874641836,9.874542668161997,0.04815171443603468,0.06671959487799539
O2_s61_AFFINE_LU,AFFINE_LU,24,32,24.519328620547967,6.823587074875832,17.48373236224994,1.0600459154229611,6.400000000000003,64,63,64,2.2208767770789564,1.0600459154229611,11.001534299026742,0.06258166895025107,0.061805905617921375
O2_s61_AFFINE_LU,AFFINE_LU,25,32,24.700706859171582,7.1382960714399815,17.36783449537466,0.7783051694277674,8.0,64,63,64,1.7504774257540703,0.7783051694277674,11.97907224829075,0.06606617333417909,0.06345331859399611
O2_s61_AFFINE_LU,AFFINE_LU,26,32,27.702741050567575,7.893056884407997,19.540612854760703,0.8969043355900794,9.600000000000001,64,63,64,2.223047654610127,0.8969043355900794,13.07632227387775,0.059042159514738714,0.04968642064961837
O2_s61_AFFINE_LU,AFFINE_LU,27,32,22.975540767425493,6.0913891941308975,16.663079752588462,0.6316337861353531,11.199999999999994,64,63,64,1.7484643207862973,0.6316337861353531,13.817904618389713,0.04348839838580398,0.040459034434841445
O2_s61_AFFINE_LU,AFFINE_LU,28,32,23.119165279089028,6.322974935173988,16.500661016908964,0.7388233055826277,12.800000000000006,64,63,64,2.221947055310011,0.7388233055826277,14.274676207003754,0.07142549724888317,0.05861239082174641
O2_s61_AFFINE_LU,AFFINE_LU,29,32,23.90308542947117,6.312966875731945,17.331059678125374,0.5756864038994536,14.399999999999991,64,63,64,1.7793116047978401,0.5756864038994536,15.29445546616049,0.06873709013020791,0.04378058681698671
O2_s61_AFFINE_LU,AFFINE_LU,30,32,27.13957288143491,7.363241113722324,19.457633950438215,0.6373956345487386,16.0,64,63,64,2.3440069635398686,0.6373956345487386,16.14753000922935,0.06842713517103206,0.04185915538778612
O2_s61_AFFINE_LU,AFFINE_LU,31,32,21.016434831615435,5.200460832566023,15.503225539299557,0.5686335499631241,17.60000000000001,64,63,64,2.045565257780254,0.5686335499631241,16.097710224207503,0.0697979116067199,0.042321024902983506
O2_s61_AFFINE_LU,AFFINE_LU,32,32,24.661625250154994,7.049880884587765,17.33079851962941,0.4682430525426753,19.200000000000003,64,63,64,1.82717374432832,0.4682430525426753,16.49750317038489,0.07317992607082684,0.037868846453463334
O2_s61_AFFINE_LU,AFFINE_LU,33,32,23.658717152319767,6.230746287852526,17.146769493824728,0.4326175095047802,20.799999999999994,64,63,64,1.9308019699528813,0.4326175095047802,17.25119345858053,0.08931878619719277,0.04175561887591628
O2_s61_AFFINE_LU,AFFINE_LU,34,32,26.05008489055891,7.46258769184351,18.263840840832394,0.4623662340454757,22.399999999999988,64,63,64,2.0530405435711145,0.4623662340454757,17.458484308925552,0.08386934621652338,0.03371883127471875
O2_s61_AFFINE_LU,AFFINE_LU,35,32,22.264043109295216,5.834267880767584,16.18055335482515,0.33229583280626684,24.0,64,63,64,1.6629969589412212,0.33229583280626684,17.878100451758716,0.08036831926954448,0.026415592204622973
O2_s61_AFFINE_LU,AFFINE_LU,36,32,23.55499588814362,6.39672277495265,16.81914779083834,0.42390664608683437,25.600000000000012,64,63,64,2.127642475068569,0.42390664608683437,17.92181539153287,0.09586984155059226,0.04061114145478539
O2_s61_AFFINE_LU,AFFINE_LU,37,32,24.32315817863708,6.5380915105342865,17.513500894403823,0.3194891371531412,27.200000000000014,64,63,64,1.7454559253528714,0.3194891371531412,18.467129444187254,0.09780061985631334,0.04347445195372557
O2_s61_AFFINE_LU,AFFINE_LU,38,32,25.01688485950541,6.781950917094946,17.905796465259815,0.36570831754943356,28.799999999999983,64,63,64,1.9957472681999207,0.36570831754943356,18.693611003933956,0.08927634528219214,0.020923170211781805
O2_s61_AFFINE_LU,AFFINE_LU,39,32,26.097055183971747,7.145144984126091,18.597358552172302,0.3732122643850744,30.399999999999984,64,63,64,2.137025804258883,0.3732122643850744,18.744651539652985,0.11701280449565883,0.04213413264789567
O2_s61_AFFINE_LU,AFFINE_LU,40,32,26.114434549337286,7.010510794818401,18.720772988089855,0.3831507664290257,32.0,64,63,64,2.387492034584284,0.3831507664290257,19.02285716415283,0.09456132906270878,0.029947614925365462
O2_s61_AFFINE_LU,AFFINE_LU,41,32,22.233249758898207,5.480373602360487,16.39164273027975,0.36123342625796795,32.0,64,63,64,2.32083783345297,0.36123342625796795,19.09516662183965,0.11542216949230098,0.03616618935204596
O2_s61_AFFINE_LU,AFFINE_LU,42,32,23.406095136850197,5.994539186358452,17.1000265990934,0.3115293513983488,32.0,64,63,64,1.9830434283940122,0.3115293513983488,18.998792241020006,0.1219560067408883,0.04223664218067724
O2_s61_AFFINE_LU,AFFINE_LU,43,32,24.43832833413288,6.49438089132309,17.65620834863766,0.2877390941721387,32.0,64,63,64,1.9038084633648396,0.2877390941721387,19.419685703812522,0.12715244384419194,0.03748049127078512
O2_s61_AFFINE_LU,AFFINE_LU,44,32,26.252447127431726,7.364815179258585,18.614271489737646,0.2733604584354907,32.0,64,63,64,1.9945561429485679,0.2733604584354907,19.718013104276405,0.13029768629976088,0.03982902371714969
O2_s61_AFFINE_LU,AFFINE_LU,45,32,23.244458360175184,6.162273213267326,16.849543231117124,0.23264191579073668,32.0,64,63,64,1.6944080088287592,0.23264191579073668,19.738551076561613,0.13473556167988368,0.03576313000945608
O2_s61_AFFINE_LU,AFFINE_LU,46,32,24.107905710154235,6.331986594945192,17.560666005281753,0.2152531099272892,32.0,64,63,64,1.5882668714039028,0.2152531099272892,19.783609291697104,0.16266655425611387,0.035230189410604185
O2_s61_AFFINE_LU,AFFINE_LU,47,32,24.733480853959588,6.638245478272438,17.87133958225571,0.2238957934314385,32.0,64,63,64,1.7210686802864075,0.2238957934314385,19.828164873162002,0.1742059225065918,0.044873072626886
O2_s61_AFFINE_LU,AFFINE_LU,48,32,22.63149559400856,5.878091812133789,16.46904970707486,0.28435407479992136,32.0,64,63,64,2.036971705034375,0.28435407479992136,19.56256004671352,0.16100619198986565,0.04017211038162727
O2_s61_AFFINE_LU,AFFINE_LU,49,32,24.284175622329528,6.443605840206146,17.56096817377856,0.2796016083448194,32.0,64,63,64,2.1286098193377256,0.2796016083448194,19.8003819715017,0.11797729306701989,0.037022352483350396
O2_s61_AFFINE_LU,AFFINE_LU,50,32,22.07777802413718,5.522943772375584,16.32599506946669,0.22883918229490519,32.0,64,63,64,1.6512944959104061,0.22883918229490519,19.641608934530197,0.17611332264117482,0.047408083161170955
O2_s61_AFFINE_LU,AFFINE_LU,51,32,23.087142177207557,6.288692835718393,16.48186114557523,0.31658819591393694,32.0,64,63,64,2.20209273789078,0.31658819591393694,19.611852030952196,0.1610037812092544,0.033945884022009265
O2_s61_AFFINE_LU,AFFINE_LU,52,32,25.160653564571728,6.786080978810787,18.141515570534725,0.23305701522622257,32.0,64,63,64,1.7993727717548609,0.23305701522622257,20.080233306026738,0.18347289232387487,0.047157556216177454
O2_s61_AFFINE_LU,AFFINE_LU,53,32,25.110697257935954,6.856397368013859,18.03253903364339,0.22176085627870634,32.0,64,63,64,1.7853365810588002,0.22176085627870634,20.04311260507685,0.17909600616597487,0.042622883013342605
O2_s61_AFFINE_LU,AFFINE_LU,54,32,23.562392535180336,6.061522975564003,17.245095417046468,0.2557741425698623,32.0,64,63,64,1.931836551753804,0.2557741425698623,20.009276708927725,0.1519653967786237,0.03976013069068962
O2_s61_AFFINE_LU,AFFINE_LU,55,32,24.277565007694072,6.685209289193153,17.329127243093687,0.2632284754072316,32.0,64,63,64,2.065362242748961,0.2632284754072316,19.992760476238853,0.23990568788868802,0.0367067820775735
O2_s61_AFFINE_LU,AFFINE_LU,56,32,23.17261164414244,6.01380380615592,16.879482329532173,0.2793255084543489,32.0,64,63,64,2.2887832894921303,0.2793255084543489,20.137876670961703,0.16253668148189043,0.04028039122748761
O2_s61_AFFINE_LU,AFFINE_LU,57,32,23.556986644428218,6.126205015927553,17.147965876881035,0.282815751619637,32.0,64,63,64,2.2383126812055707,0.282815751619637,19.962992055567184,0.2056480602249752,0.04007837449288898
O2_s61_AFFINE_LU,AFFINE_LU,58,32,24.63597835698801,6.49570419639349,17.855773872981622,0.28450028761290014,32.0,64,63,64,2.266028869897127,0.28450028761290014,20.099630518141268,0.21999351506777443,0.04718941821812628
O2_s61_AFFINE_LU,AFFINE_LU,59,32,24.324177145395236,6.494997188448906,17.656188902580922,0.1729910543654114,32.0,64,63,64,1.4398593483492732,0.1729910543654114,20.07852029523791,0.16470877889245622,0.045822724051652
O2_s61_AFFINE_LU,AFFINE_LU,60,32,25.56247797735371,7.019989542663097,18.35573692560531,0.18675150908529758,32.0,64,63,64,1.627637092024088,0.18675150908529758,20.238892632463305,0.21147311293048457,0.04725526160694282
O2_s61_AFFINE_LU,AFFINE_LU,61,32,24.649915090846594,6.359438940882683,18.042669209503334,0.2478069404605776,32.0,64,63,64,2.210370731074363,0.2478069404605776,20.26578743161935,0.18450014042397847,0.037215028182373766
O2_s61_AFFINE_LU,AFFINE_LU,62,32,22.427847247408074,5.644112639129162,16.594323942682543,0.18941066559636965,32.0,64,63,64,1.5525221191346645,0.18941066559636965,19.90185634923547,0.18078813538303556,0.030153082012589927
O2_s61_AFFINE_LU,AFFINE_LU,63,32,25.016287127287814,6.50604023039341,18.260601076890467,0.2496458200039342,32.0,64,63,64,2.002916442230344,0.2496458200039342,19.92862955045039,0.2057605721822641,0.04596185481894155
O2_s61_AFFINE_LU,AFFINE_LU,64,32,24.535832385885026,6.5153428092598915,17.745337636387873,0.2751519402372651,32.0,64,63,64,2.1384430825710297,0.2751519402372651,20.085190171565298,0.23251365764815218,0.04696214645131991
O2_s61_AFFINE_LU,AFFINE_LU,65,32,23.60675698173679,6.017242155969143,17.356934344117576,0.23258048165007494,32.0,64,63,64,1.9537233295850456,0.23258048165007494,20.215945316129613,0.25322658073563975,0.049937127634438694
O2_s61_AFFINE_LU,AFFINE_LU,66,32,21.937520434603787,5.544324904680252,16.15779668487491,0.2353988450486213,32.0,64,63,64,1.979933014139533,0.2353988450486213,20.12014118699456,0.25840556497763906,0.042575784545003215
O2_s61_AFFINE_LU,AFFINE_LU,67,32,23.00322865783122,6.050548557192087,16.739981902133454,0.21269819850567728,32.0,64,63,64,1.5753642455674708,0.21269819850567728,19.844517022164666,0.17274311712134297,0.03693963665909061
O2_s61_AFFINE_LU,AFFINE_LU,68,32,22.36563399596998,5.646943066269159,16.451779197784337,0.26691173191647977,32.0,64,63,64,2.031250186264515,0.26691173191647977,20.021134553270905,0.27491505955559503,0.04536420131559882
O2_s61_AFFINE_LU,AFFINE_LU,69,32,22.822726176780126,6.040634375065565,16.566701205990682,0.21539059572387487,32.0,64,63,64,1.7763356603682041,0.21539059572387487,20.12410997344311,0.2583046776345691,0.06047096404989971
O2_s61_AFFINE_LU,AFFINE_LU,70,32,22.59429270288344,5.725752707570791,16.67006158948313,0.19847840582951903,32.0,64,63,64,1.660832343623042,0.19847840582951903,20.16794805587819,0.3266573751655064,0.04247819450204182
O2_s61_AFFINE_LU,AFFINE_LU,71,32,23.364204620539187,6.1468855403363705,16.96621948120135,0.2510995990014635,32.0,64,63,64,2.031704760156572,0.2510995990014635,20.18687324768301,0.2565579408914264,0.032635161971966475
O2_s61_AFFINE_LU,AFFINE_LU,72,32,24.94611927011748,6.805218741297722,17.91889047687174,0.22201005194801837,32.0,64,63,64,1.7275788923725486,0.22201005194801837,20.227874820439904,0.26494338381246313,0.051849252693247694
O2_s61_AFFINE_LU,AFFINE_LU,73,32,23.749167825822436,6.155911833047867,17.39167063203007,0.2015853607445024,32.0,64,63,64,1.782646372448653,0.2015853607445024,20.27168196180515,0.22706974033085892,0.04621291073469869
O2_s61_AFFINE_LU,AFFINE_LU,74,32,23.19821227829516,6.203937504440546,16.828065567636713,0.16620920621789992,32.0,64,63,64,1.5782302133738995,0.16620920621789992,20.35632117728855,0.2477045144786232,0.031798009248324766
O2_s61_AFFINE_LU,AFFINE_LU,75,32,22.641714653088574,5.850121319293976,16.527389293974135,0.2642040398204699,32.0,64,63,64,2.017446445301175,0.2642040398204699,20.128499901302316,0.2723669975958426,0.0527906834573002
O2_s61_AFFINE_LU,AFFINE_LU,76,32,24.20731463847253,6.661300469189882,17.270009231630617,0.2760049376520328,32.0,64,63,64,2.2860219525173306,0.2760049376520328,20.249493609803306,0.2138365399583607,0.04727929749349369
O2_s61_AFFINE_LU,AFFINE_LU,77,32,24.19399602155758,6.28997366130352,17.731075279448163,0.1729470808058977,32.0,64,63,64,1.5072056325152516,0.1729470808058977,20.413826736453725,0.24691483495156435,0.04528660296246678
O2_s61_AFFINE_LU,AFFINE_LU,78,32,24.820810975144664,6.516755312681198,18.119074206146,0.1849814563174732,32.0,64,63,64,1.6441906681284308,0.1849814563174732,20.39668721395954,0.27301712185523186,0.04053109959817447
O2_s61_AFFINE_LU,AFFINE_LU,79,32,22.3578072484662,5.787322398275137,16.364557343810812,0.20592750638024881,32.0,64,63,64,1.6568756643682718,0.20592750638024881,20.19589248491136,0.3159071468599587,0.04318814358190881
O2_s61_AFFINE_LU,AFFINE_LU,80,32,23.748677736042186,6.134522661566734,17.3909152015216,0.2232398729538545,32.0,64,63,64,1.9116842639632523,0.2232398729538545,20.25941216596283,0.2641460197060836,0.03616748702020445
O2_s61_AFFINE_LU,AFFINE_LU,81,32,23.055852402127375,5.9604161493480206,16.925269841924337,0.1701664108550176,32.0,64,63,64,1.4809500365518034,0.1701664108550176,20.19033389963168,0.22730464634201702,0.04935312428493299
O2_s61_AFFINE_LU,AFFINE_LU,82,32,24.374242414044925,6.421236366033554,17.67185307203305,0.2811529759783298,32.0,64,63,64,2.3148799324408174,0.2811529759783298,20.330626865132118,0.3323469544752433,0.042578663408823214
O2_s61_AFFINE_LU,AFFINE_LU,83,32,22.991092391268356,5.796765543520451,16.985879486266526,0.208447361481376,32.0,64,63,64,1.7472925065085292,0.208447361481376,20.27016915267751,0.31577619691540093,0.05289452292163066
O2_s61_AFFINE_LU,AFFINE_LU,84,32,25.16766277167598,6.859247028827667,18.104174508970473,0.20424123387783766,32.0,64,63,64,1.7370077506639063,0.20424123387783766,20.135769210536928,0.25052638848402087,0.050320440344491235
O2_s61_AFFINE_LU,AFFINE_LU,85,32,22.879778057930114,5.7943463511765,16.87710521528457,0.2083264914690517,32.0,64,63,64,1.8109178813174367,0.2083264914690517,20.3688152782979,0.290159842031558,0.06120865260209474
O2_s61_AFFINE_LU,AFFINE_LU,86,32,21.182446164357376,5.106378182768822,15.832127979478235,0.24394000211032107,32.0,64,63,64,2.08946336992085,0.24394000211032107,20.28841693195093,0.3086089179965628,0.03514018031369748
O2_s61_AFFINE_LU,AFFINE_LU,87,32,22.008455366549146,5.622183576226234,16.145067398303485,0.24120439201942645,32.0,64,63,64,1.8750688664149493,0.24120439201942645,20.171082835348283,0.2791192325105213,0.05416858661498991
O2_s61_AFFINE_LU,AFFINE_LU,88,32,24.07861097624949,6.465009167790413,17.412698069726623,0.2009037387324497,32.0,64,63,64,1.7013649097643793,0.2009037387324497,20.118858156420206,0.240192047554919,0.047381079555036454
O2_s61_AFFINE_LU,AFFINE_LU,89,32,24.048381464959917,6.457957837730646,17.378613579258182,0.21181004797108471,32.0,64,63,64,1.7008469090797007,0.21181004797108471,20.199666279949174,0.3295686470026246,0.03946840423272002
O2_s61_AFFINE_LU,AFFINE_LU,90,32,25.332491153072667,6.7682134211063385,18.262396314043183,0.30188141792314127,32.0,64,63,64,2.505400435999036,0.30188141792314127,20.411191145089003,0.34953473252658745,0.055902767401777576
O2_s61_AFFINE_LU,AFFINE_LU,91,32,23.02316986832074,5.7377621829509735,17.064953294161292,0.22045439120847732,32.0,64,63,64,1.878234941046685,0.22045439120847732,20.320205191887478,0.28326627636377033,0.04541647968584184
O2_s61_AFFINE_LU,AFFINE_LU,92,32,23.421460988090168,6.104305952787399,17.057670232697188,0.25948480260558426,32.0,64,63,64,2.0503152133896947,0.25948480260558426,20.373675515831955,0.32756016758897005,0.057415005819564824
O2_s61_AFFINE_LU,AFFINE_LU,93,32,22.44594371994363,5.655934896320105,16.577662396189872,0.2123464274336584,32.0,64,63,64,1.825119983870536,0.2123464274336584,20.241148692359594,0.29607146557030845,0.046310708457393934
O2_s61_AFFINE_LU,AFFINE_LU,94,32,23.267584308831193,6.227042138576508,16.85102078000846,0.18952139024622738,32.0,64,63,64,1.6139373579062521,0.18952139024622738,20.27442602844001,0.26974759378811586,0.05223425574698215
O2_s61_AFFINE_LU,AFFINE_LU,95,32,23.236543308838108,6.213423117995262,16.78102934105491,0.24209084978792816,32.0,64,63,64,1.9960140497423708,0.24209084978792816,20.258110865794652,0.27322173099078256,0.0552889168320585
O2_s61_AFFINE_LU,AFFINE_LU,96,32,22.994486835393648,5.8761378936469555,16.884485794247183,0.23386314749950543,32.0,64,63,64,2.0147386994212866,0.23386314749950543,20.276750603563595,0.35349920192592027,0.06649214501349787
O2_s61_AFFINE_LU,AFFINE_LU,97,32,22.82651673659235,5.953603580594063,16.642342328503908,0.2305708274943754,32.0,64,63,64,2.025859315181151,0.2305708274943754,20.27684845490356,0.300027077337508,0.06230107602285373
O2_s61_AFFINE_LU,AFFINE_LU,98,32,24.044552678714194,6.60413571074605,17.240057457244635,0.20035951072350144,32.0,64,63,64,1.7395254573784769,0.20035951072350144,20.195448872983267,0.26203475029402223,0.04432603278251901
O2_s61_AFFINE_LU,AFFINE_LU,99,32,23.058878835601835,5.82713508605957,17.00441883899305,0.2273249105492141,32.0,64,63,64,1.933525413274765,0.2273249105492141,20.27610543673367,0.25624276113177297,0.040315929247323856
O2_s61_AFFINE_LU,AFFINE_LU,100,32,23.647474875273435,6.089476026594639,17.302823114623575,0.25517573405522853,32.0,64,63,64,2.085768509656191,0.25517573405522853,20.296257145817908,0.298172826791632,0.05340441315981348
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,1,32,29.04817804219036,11.932798244059086,17.115379798131276,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,2,32,18.876264302453013,4.135452080518007,14.740812221935006,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,3,32,18.33966476844665,4.079578887671232,14.26008588077542,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,4,32,17.887947908772542,3.938333962112665,13.949613946659875,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,5,32,17.853229898974256,3.9767256304621696,13.876504268512083,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,6,32,17.420627121706456,3.7885433472692966,13.632083774437167,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,7,32,17.257916790820634,3.7839738950133324,13.4739428958073,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,8,32,17.240417832267855,3.7800863087177277,13.460331523550126,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,9,32,17.14096779238727,3.792242221534252,13.34872557085302,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,10,32,17.130027512733307,3.7951143346726894,13.334913178060615,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,11,32,16.88583660313794,3.7237423434853554,13.162094259652585,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,12,32,16.89834567636194,3.752849120646715,13.14549655571523,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,13,32,16.867256037197514,3.7798110097646713,13.087445027432846,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,14,32,16.652630576155655,3.6776817552745342,12.974948820881119,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,15,32,16.65754760929382,3.7322483360767365,12.925299273217085,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,16,32,16.72899355308691,3.768927801400423,12.960065751686482,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,17,32,16.44221397571617,3.6596902422606945,12.782523733455477,0.0,0.0,64,0,0,,,,,
O2_s61_ISO_GLOBAL_LU,ISO_GLOBAL_LU,18,32,16.519750149502848,3.7048720456659794,12.814878103836872,0.0,0.0,64,0,0,,,,,
