arm,baseline,order,seed,domain,role,metric,delta
F_CONV,F_FULL,O2,61,Drishti_GS,old,rim_dice,0.012521447932704988
F_CONV,F_FULL,O2,61,Drishti_GS,old,cup_dice,-0.014416087191488292
F_CONV,F_FULL,O2,62,RIM_ONE_r3,current,rim_dice,0.010710375722097099
F_CONV,F_FULL,O2,62,RIM_ONE_r3,current,cup_dice,0.009615055690181729
F_CONV,F_FULL,O2,62,Drishti_GS,old,rim_dice,-0.025677931323935754
F_CONV,F_FULL,O2,62,Drishti_GS,old,cup_dice,0.04302833678273821
F_CONV,F_FULL,O2,63,RIM_ONE_r3,current,rim_dice,-0.012539258981710932
F_CONV,F_FULL,O2,63,RIM_ONE_r3,current,cup_dice,0.005987660678850815
F_CONV,F_FULL,O2,63,Drishti_GS,old,rim_dice,0.02513548559901352
F_CONV,F_FULL,O2,63,Drishti_GS,old,cup_dice,0.04051615700797423
LR_FREE,F_CONV,O1,61,RIM_ONE_r3,old,rim_dice,0.01673711494457164
LR_FREE,F_CONV,O1,61,RIM_ONE_r3,old,cup_dice,-0.010611843848456037
LR_FREE,F_CONV,O1,61,Drishti_GS,current,rim_dice,0.00741822842938189
LR_FREE,F_CONV,O1,61,Drishti_GS,current,cup_dice,-0.006128769882824736
LR_FREE,F_CONV,O1,62,RIM_ONE_r3,old,rim_dice,-0.11052768586070183
LR_FREE,F_CONV,O1,62,RIM_ONE_r3,old,cup_dice,-0.027421459851393215
LR_FREE,F_CONV,O1,62,Drishti_GS,current,rim_dice,-0.00013648999432602782
LR_FREE,F_CONV,O1,62,Drishti_GS,current,cup_dice,0.002502074832142931
LR_FREE,F_CONV,O1,63,RIM_ONE_r3,old,rim_dice,-0.1174122205715688
LR_FREE,F_CONV,O1,63,RIM_ONE_r3,old,cup_dice,-0.03711194645239224
LR_FREE,F_CONV,O1,63,Drishti_GS,current,rim_dice,-0.00976690815753567
LR_FREE,F_CONV,O1,63,Drishti_GS,current,cup_dice,-0.02441520755722415
LR_FREE,F_CONV,O2,61,RIM_ONE_r3,current,rim_dice,-0.03636406974474815
LR_FREE,F_CONV,O2,61,RIM_ONE_r3,current,cup_dice,-0.011993067768774068
LR_FREE,F_CONV,O2,61,Drishti_GS,old,rim_dice,-0.013932546836894377
LR_FREE,F_CONV,O2,61,Drishti_GS,old,cup_dice,-0.002012359836617239
LR_FREE,F_CONV,O2,62,RIM_ONE_r3,current,rim_dice,-0.013467681826531686
LR_FREE,F_CONV,O2,62,RIM_ONE_r3,current,cup_dice,0.01985479465321094
LR_FREE,F_CONV,O2,62,Drishti_GS,old,rim_dice,0.08420875978556869
LR_FREE,F_CONV,O2,62,Drishti_GS,old,cup_dice,0.08917488752840685
LR_FREE,F_CONV,O2,63,RIM_ONE_r3,current,rim_dice,-0.02733000709581368
LR_FREE,F_CONV,O2,63,RIM_ONE_r3,current,cup_dice,-0.035507352008561366
LR_FREE,F_CONV,O2,63,Drishti_GS,old,rim_dice,0.03418789439829745
LR_FREE,F_CONV,O2,63,Drishti_GS,old,cup_dice,-0.022111368978033785
LR_FREE,F_FULL,O1,61,RIM_ONE_r3,old,rim_dice,0.021376029034231636
