seed,transition,layer,partition,class_id,region,cell_count,old_current_cosine,old_current_l2,old_current_normalized_l2,hidden_gt_usage
2,REFUGE->RIM_ONE_r3,dec3,stable,1,interior,27392,0.7621070157701724,7.260863990427177,0.6743517545896156,post_hoc_boundary_only
2,REFUGE->RIM_ONE_r3,dec3,stable,2,all,19810,0.9227270951480471,11.069213657677626,0.3909261380946137,partition_only
2,REFUGE->RIM_ONE_r3,dec3,stable,2,boundary,2546,0.9220396103300827,10.525227512979919,0.3927235030228944,post_hoc_boundary_only
2,REFUGE->RIM_ONE_r3,dec3,stable,2,interior,17264,0.9228284798693723,11.149437650692915,0.39066108495024643,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec1,plastic,0,all,46464,0.683264241402471,4.605304702254366,0.7255595686842916,partition_only
2,RIM_ONE_r3->Drishti_GS,dec1,plastic,1,all,821936,0.6509638060798681,5.929638245100592,0.750139074159781,partition_only
2,RIM_ONE_r3->Drishti_GS,dec1,plastic,1,boundary,165447,0.5843221289096735,6.2798128894751795,0.8417297952431518,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec1,plastic,1,interior,656489,0.6677587029852176,5.841387788866227,0.7270565537012996,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec1,plastic,2,all,642912,0.456171894457975,8.371564883624723,0.9627773946992113,partition_only
2,RIM_ONE_r3->Drishti_GS,dec1,plastic,2,boundary,41020,0.3738437899957338,8.618681513257634,1.083115713936942,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec1,plastic,2,interior,601892,0.4617827028357169,8.3547236207996,0.9545761501547542,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec1,rejected,0,all,50784,0.6402494337998926,4.255291280764488,0.8014666491810751,partition_only
2,RIM_ONE_r3->Drishti_GS,dec1,rejected,1,all,212704,0.5939424336001409,5.318741765258293,0.8223238423190943,partition_only
2,RIM_ONE_r3->Drishti_GS,dec1,rejected,1,boundary,44304,0.5414886564156259,5.645332008546421,0.9046360469114139,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec1,rejected,1,interior,168400,0.6077424168530099,5.23281993440098,0.8006684915356851,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec1,rejected,2,all,203296,0.525459888805916,7.4772142590114905,0.8966076198045276,partition_only
2,RIM_ONE_r3->Drishti_GS,dec1,rejected,2,boundary,19045,0.5376069341065158,7.532750743766819,0.8961248676743712,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec1,rejected,2,interior,184251,0.5242042994710256,7.471473844612784,0.8966575317094615,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec1,stable,0,all,15176656,0.9676425899585521,1.2449937176542711,0.2284541067956604,partition_only
2,RIM_ONE_r3->Drishti_GS,dec1,stable,1,all,550224,0.9466918796225492,3.0352735885748348,0.27808152125884184,partition_only
2,RIM_ONE_r3->Drishti_GS,dec1,stable,1,boundary,91961,0.9441200787562118,3.0178331119242294,0.2853540180830308,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec1,stable,1,interior,458263,0.9472080110452404,3.0387733476737155,0.2766221222174821,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec1,stable,2,all,284656,0.8590035658583299,4.372078655903969,0.472539486514397,partition_only
2,RIM_ONE_r3->Drishti_GS,dec1,stable,2,boundary,6997,0.8236947576880744,4.773485756302043,0.5601289173151844,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec1,stable,2,interior,277659,0.8598933465473274,4.361963227038381,0.4703322270485672,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec3,plastic,0,all,2904,0.6037764707708491,4.8510082549628475,0.8641321123795732,partition_only
2,RIM_ONE_r3->Drishti_GS,dec3,plastic,1,all,51371,0.7077685705133216,5.538250488024615,0.7443478387079407,partition_only
2,RIM_ONE_r3->Drishti_GS,dec3,plastic,1,boundary,9998,0.6913645607539477,5.08305353087219,0.7668557751772522,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec3,plastic,1,interior,41373,0.7117326756873066,5.648251053109818,0.7389086597770776,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec3,plastic,2,all,40182,0.871791883459799,9.390492789059778,0.496727954670264,partition_only
2,RIM_ONE_r3->Drishti_GS,dec3,plastic,2,boundary,2467,0.8297245147791671,8.998975496326906,0.5664154666611478,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec3,plastic,2,interior,37715,0.8745435767064403,9.41610236240606,0.49216958472919325,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec3,rejected,0,all,3174,0.6627811078538516,3.619091310362885,0.7986425725483789,partition_only
2,RIM_ONE_r3->Drishti_GS,dec3,rejected,1,all,13294,0.6915699531391041,5.1979177838539705,0.7527913701467914,partition_only
2,RIM_ONE_r3->Drishti_GS,dec3,rejected,1,boundary,2793,0.6938187790053573,4.735136737543496,0.7631496712165283,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec3,rejected,1,interior,10501,0.6909718097090641,5.3210059212180685,0.7500363081004005,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec3,rejected,2,all,12706,0.8267864453666851,8.70049546366505,0.5729009627395214,partition_only
2,RIM_ONE_r3->Drishti_GS,dec3,rejected,2,boundary,1204,0.8290704595686194,8.136896361544283,0.5701565851404817,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec3,rejected,2,interior,11502,0.8265473669745614,8.75949126926635,0.573188243793666,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec3,stable,0,all,948541,0.6532319170804162,2.3836018619648494,0.8263473665575605,partition_only
2,RIM_ONE_r3->Drishti_GS,dec3,stable,1,all,34389,0.7986496536524216,5.324252230682413,0.6261251702999596,partition_only
2,RIM_ONE_r3->Drishti_GS,dec3,stable,1,boundary,5647,0.7993842939454854,5.184349958508632,0.6263642869249834,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec3,stable,1,interior,28742,0.7985053152358156,5.351739052184629,0.6260781914926871,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec3,stable,2,all,17791,0.8959362601880099,8.893291540930106,0.4534933336682588,partition_only
2,RIM_ONE_r3->Drishti_GS,dec3,stable,2,boundary,472,0.8817704875590437,8.29195202003091,0.48192059791694253,post_hoc_boundary_only
2,RIM_ONE_r3->Drishti_GS,dec3,stable,2,interior,17319,0.8963223194179802,8.909680169437738,0.45271859718832436,post_hoc_boundary_only
