seed,stage_index,domain,partition,role,case_id,coordinate_uid_hash,null_coordinate_hash,first_null_coordinates,mismatch_fraction,null_normalized,source_minimum_positive_norm,source_full_map_exact_zero_count,source_full_map_nonfinite_count,source_registered_nonfinite_count,source_null_count,target_minimum_positive_norm,target_full_map_exact_zero_count,target_full_map_nonfinite_count,target_registered_nonfinite_count,target_null_count,registered_count,counts,mass,source_null_mass,target_null_mass
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_G-14-R,00a05d653cad79a45b6ee479529f07010c7db05e38f961b66192b68f82b232cf,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.5730657130093273,0,0,0,0,0.6972745300463377,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_S-22-L,04fdc45089a63ed40484e5a3062622c51a6e598b947be6e8bcd7fd7a8608a4e4,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.5943131440610813,0,0,0,0,0.74022304023366,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_G-17-L,7667ac15f8ba1af9ab6597eaada0768e613f057ecb97003a10cdb6e4564c1b09,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.4938501568557412,0,0,0,0,0.6321193979312411,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_N-74-L,d4807508bdc9c48bec3b14fc9babc105b47f69059a72e5bb81d4958d6d61f1b9,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.5659685310287863,0,0,0,0,0.7348239557067584,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_test_N-38-R,c1e06afd0c0b1c7ca0b55766623131de4cd221c7a5ec9a5bb1f607f8d5e6fa2e,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.8442668135124354,0,0,0,0,0.8898331777935612,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_test_S-30-L,89fef831450c8eca4c87e5d1eed06c581a8f8f097884b801a854f5ada92cf839,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.7265125203866479,0,0,0,0,0.7233923338706799,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_test_N-3-L,7f3806c98394282b6bd88f27aff0cbe900a60e82a7010b1839090243d634ae34,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.7272645517756169,0,0,0,0,0.7861169384576271,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_S-15-L,f529016e87663092d9bd049c973f6d5ee03551633403e54250b021c79957b33d,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.6213006470922717,0,0,0,0,0.5380514604116692,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_N-72-R,c7ed3569dfb385228ec5e2bf19ea58c9e3945b946b333d68386822d8529c9d1a,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.5507951766260852,0,0,0,0,0.6947060222347434,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_test_S-34-L,0cff591a0085a434c785918a2cc440ceee4e0dcb2f20060dd0a90eaf04b7be47,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.6016222520989316,0,0,0,0,0.7110518340655075,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_G-8-R,f93993d664adcd17b69d7d88b66fb7f63b299b6d1f788dfdf4a06878489d1840,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.7248850935669628,0,0,0,0,0.8125928636220385,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_N-7-L,da7bbc2bc36b9ff99bd03fae5396015f786fd52931317f44842e4b4337ebf3e5,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.5382341158348471,0,0,0,0,0.6970194098140119,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_G-18-R,5f572f6bc27200538d75b5eab0164180e19017530c11e3b15fda9e693c348cb6,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.6989246131111326,0,0,0,0,0.6344062371341879,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_test_N-34-R,b8ab8cc8e2bd54a7c700234499b153a43e8a969471ba5db7ffe2c0c1ff6b35fe,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.6498218748778298,0,0,0,0,0.782590207265021,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
0,1,RIM_ONE_r3,fit,train_unlabeled,RIM_ONE_r3_train_S-14-R,b7d9bb2a72137d9f20aaa4095e913fb766ad9472ad5b80c07a0ff861ae9398f3,4f53cda18c2baa0c0354bb5f9a3ecbe5ed12ab4d8e11ba873c2f11161202b945,[],0.0,False,0.6655345390053726,0,0,0,0,0.7561946273140274,0,0,0,0,2048,"{'AA': 2048, 'A_NULL': 0, 'NULL_A': 0, 'NULL_NULL': 0}","{'AA': 1.0, 'A_NULL': 0.0, 'NULL_A': 0.0, 'NULL_NULL': 0.0}",0.0,0.0
