seed,transition,update_batch,variant,virtual_step_norm,raw_gradient_norm,objective,loss_sup,loss_assim_r0,loss_relation_r0,loss_ifc_continuous,loss_pfc_continuous,kappa_i,kappa_p,previous_val_loss_before,previous_val_loss_after,previous_val_loss_delta,previous_val_dice_before,previous_val_dice_after,previous_val_dice_delta,current_val_loss_before,current_val_loss_after,current_val_loss_delta,current_val_dice_before,current_val_dice_after,current_val_dice_delta,checkpoint_or_model_mutated
0,REFUGE->RIM_ONE_r3,7,C3,0.001,1.324617862701416,0.2734847068786621,0.023024730384349823,0.007984427735209465,0.01781424880027771,0.5729019045829773,0.19801951944828033,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6209027282893658,0.0007106401026248932,0.7369811721146107,0.7368134632706642,-0.0001677088439464569,0.4998316541314125,0.5009044054895639,0.0010727513581514359,0.7476552985608578,0.7472989112138748,-0.00035638734698295593,False
0,REFUGE->RIM_ONE_r3,7,C4,0.001,1.552385687828064,0.42844998836517334,0.023024730384349823,0.007984427735209465,0.01781424880027771,0.5729019045829773,0.19801951944828033,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6204856503754854,0.000293562188744545,0.7369811721146107,0.7369055934250355,-7.557868957519531e-05,0.4998316541314125,0.5005825292319059,0.0007508751004934311,0.7476552985608578,0.7474659644067287,-0.00018933415412902832,False
0,REFUGE->RIM_ONE_r3,7,C5,0.001,1.1922106742858887,0.44001200795173645,0.023024730384349823,0.007984427735209465,0.01781424880027771,0.5729019045829773,0.19801951944828033,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6205212138593197,0.00032912567257881165,0.7369811721146107,0.7368911169469357,-9.005516767501831e-05,0.4998316541314125,0.5005178898572922,0.0006862357258796692,0.7476552985608578,0.7474585808813572,-0.00019671767950057983,False
0,REFUGE->RIM_ONE_r3,8,C0,0.001,0.38120970129966736,0.03999641165137291,0.016373049467802048,0.00925063993781805,0.014372720383107662,0.5671389698982239,0.1647723764181137,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6192679572850466,-0.0009241309016942978,0.7369811721146107,0.7372494786977768,0.00026830658316612244,0.4998316541314125,0.4997967090457678,-3.4945085644721985e-05,0.7476552985608578,0.7477662861347198,0.0001109875738620758,False
0,REFUGE->RIM_ONE_r3,8,C1,0.001,0.39241862297058105,0.08030132204294205,0.016373049467802048,0.00925063993781805,0.014372720383107662,0.5671389698982239,0.1647723764181137,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6192588713020086,-0.0009332168847322464,0.7369811721146107,0.7372645027935505,0.00028333067893981934,0.4998316541314125,0.49978141486644745,-5.023926496505737e-05,0.7476552985608578,0.7477790415287018,0.0001237429678440094,False
0,REFUGE->RIM_ONE_r3,8,C2,0.001,0.8722280263900757,0.19305889308452606,0.016373049467802048,0.00925063993781805,0.014372720383107662,0.5671389698982239,0.1647723764181137,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6202347911894321,4.270300269126892e-05,0.7369811721146107,0.7370892502367496,0.00010807812213897705,0.4998316541314125,0.5000959187746048,0.00026426464319229126,0.7476552985608578,0.7476853504776955,3.005191683769226e-05,False
0,REFUGE->RIM_ONE_r3,8,C3,0.001,0.8780572414398193,0.2333638072013855,0.016373049467802048,0.00925063993781805,0.014372720383107662,0.5671389698982239,0.1647723764181137,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.620223842561245,3.1754374504089355e-05,0.7369811721146107,0.7370964512228966,0.00011527910828590393,0.4998316541314125,0.5000884626060724,0.00025680847465991974,0.7476552985608578,0.747692633420229,3.73348593711853e-05,False
0,REFUGE->RIM_ONE_r3,8,C4,0.001,1.1856223344802856,0.39318206906318665,0.016373049467802048,0.00925063993781805,0.014372720383107662,0.5671389698982239,0.1647723764181137,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6185554098337889,-0.0016366783529520035,0.7369811721146107,0.7376018762588501,0.0006207041442394257,0.4998316541314125,0.4988635405898094,-0.0009681135416030884,0.7476552985608578,0.7481672540307045,0.0005119554698467255,False
0,REFUGE->RIM_ONE_r3,8,C5,0.001,0.8736607432365417,0.41576075553894043,0.016373049467802048,0.00925063993781805,0.014372720383107662,0.5671389698982239,0.1647723764181137,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6186351049691439,-0.0015569832175970078,0.7369811721146107,0.7375589795410633,0.0005778074264526367,0.4998316541314125,0.49904770217835903,-0.0007839519530534744,0.7476552985608578,0.7480908818542957,0.00043558329343795776,False
0,REFUGE->RIM_ONE_r3,9,C0,0.001,1.120641827583313,0.061703406274318695,0.017510956153273582,0.026419484987854958,0.017772963270545006,0.6320136785507202,0.20745795965194702,0.07106708362698555,0.9289329163730145,0.6201920881867409,0.6190769467502832,-0.001115141436457634,0.7369811721146107,0.7373612597584724,0.00038008764386177063,0.4998316541314125,0.4982278533279896,-0.0016038008034229279,0.7476552985608578,0.7482797428965569,0.0006244443356990814,False
