candidate,seed,stage_index,point_kind,class_id,requested_coverage,achieved_coverage,reason,predicted_retained_fraction,true_retained_fraction,true_class_recall,predicted_composition,true_composition,predicted_full_mass,true_full_mass
R2,1,0,registered,0,0.5,0.5000000677430587,,0.5563312323315136,0.5561013303157507,0.5547221404412915,0.9888326024261339,0.9827554005594351,0.8887086317274038,0.8836119249131679
R2,1,0,registered,1,0.5,0.5000000677430587,,0.0567490048951511,0.08879402347918894,0.039853636225034315,0.01036675206614169,0.015403643744080745,0.09133863661024307,0.08673807779947915
R2,1,0,registered,2,0.5,0.5000000677430587,,0.020063558961983585,0.031044791140123554,0.012943525606863567,0.0008006455077249633,0.0018409556964849951,0.01995273166232639,0.029649997287326393
R3,1,0,matched_global,0,0.37878892683398846,0.37878892683398846,,0.4235396399202735,0.4226262200496371,0.4221800747663744,0.9937020519311716,0.9858724511992727,0.8887086317274038,0.8836119249131679
R3,1,0,matched_global,1,0.37878892683398846,0.37878892683398846,,0.02453960855125653,0.05671830837252397,0.01818835735591339,0.005917317611588712,0.012987805860563369,0.09133863661024307,0.08673807779947915
R3,1,0,matched_global,2,0.37878892683398846,0.37878892683398846,,0.007226008191288683,0.014560608590438853,0.004805504028983981,0.00038063045723995035,0.0011397429401644047,0.01995273166232639,0.029649997287326393
R3,1,0,registered,0,0.05,0.0500000678163697,,0.05621142654203563,0.05573838157248985,0.05573669308182551,0.9991102442623641,0.9850206366365065,0.8887086317274038,0.8836119249131679
R3,1,0,registered,1,0.05,0.0500000678163697,,0.00048706493629918255,0.008443282082556364,0.00030727010449529133,0.0008897557376359916,0.014647061296846146,0.09133863661024307,0.08673807779947915
R3,1,0,registered,2,0.05,0.0500000678163697,,0.0,0.0005603752913379704,0.0,0.0,0.0003323020666475883,0.01995273166232639,0.029649997287326393
R3,1,0,registered,0,0.1,0.10000000000161557,,0.11234150724230157,0.11157707484035662,0.11156893938533755,0.9983886718749999,0.9859083387586804,0.8887086317274038,0.8836119249131679
R3,1,0,registered,1,0.1,0.10000000000161557,,0.0017433360829732937,0.01575130667980188,0.0012978839019393985,0.0015923394097222213,0.013662380642361102,0.09133863661024307,0.08673807779947915
R3,1,0,registered,2,0.1,0.10000000000161557,,9.516849922675594e-05,0.0014478267731303477,6.404289043862517e-05,1.8988715277777765e-05,0.0004292805989583331,0.01995273166232639,0.029649997287326393
R3,1,0,registered,0,0.2,0.20000000000834584,,0.22440685069345412,0.22336904849253839,0.22330818607904665,0.9971615261501735,0.9868577745225694,0.8887086317274038,0.8836119249131679
R3,1,0,registered,1,0.2,0.20000000000834584,,0.006003669321517059,0.028893553973596667,0.004603578563023601,0.002741834852430546,0.012530856662326345,0.09133863661024307,0.08673807779947915
R3,1,0,registered,2,0.2,0.20000000000834584,,0.0009686793671294801,0.0041239046950300425,0.0006518651348217205,9.663899739583299e-05,0.0006113688151041645,0.01995273166232639,0.029649997287326393
R3,1,0,registered,0,0.3,0.3000000678114527,,0.3360680594560357,0.33500560425402304,0.33479768965358286,0.9955550592368666,0.9867162663853933,0.8887086317274038,0.8836119249131679
R3,1,0,registered,1,0.3,0.3000000678114527,,0.013840514447489424,0.042949011145382555,0.01043701940180062,0.004213911446146338,0.012417712760029537,0.09133863661024307,0.08673807779947915
R3,1,0,registered,2,0.3,0.3000000678114527,,0.0034736502217765923,0.00876243975965618,0.0023329910088356314,0.00023102931698736962,0.0008660208545778991,0.01995273166232639,0.029649997287326393
R3,1,0,registered,0,0.4,0.4000000677772557,,0.44698311470939595,0.4461384525505033,0.4455962167985248,0.9930942123253359,0.9855329750005134,0.8887086317274038,0.8836119249131679
R3,1,0,registered,1,0.4,0.4000000677772557,,0.028361880337945847,0.06107716545283249,0.02089984011008558,0.006476337606415291,0.013244287576584458,0.09133863661024307,0.08673807779947915
R3,1,0,registered,2,0.4,0.4000000677772557,,0.00860935030504903,0.01649561878012017,0.00571125347947311,0.00042945006824916706,0.0012227374229028792,0.01995273166232639,0.029649997287326393
R3,1,0,registered,0,0.5,0.5000000677430587,,0.5563312323315136,0.5561013303157507,0.5547221404412915,0.9888326024261339,0.9827554005594351,0.8887086317274038,0.8836119249131679
R3,1,0,registered,1,0.5,0.5000000677430587,,0.0567490048951511,0.08879402347918894,0.039853636225034315,0.01036675206614169,0.015403643744080745,0.09133863661024307,0.08673807779947915
R3,1,0,registered,2,0.5,0.5000000677430587,,0.020063558961983585,0.031044791140123554,0.012943525606863567,0.0008006455077249633,0.0018409556964849951,0.01995273166232639,0.029649997287326393
R0,1,1,matched_global,0,0.3686435275559171,0.3686435275559171,,0.4212984898476066,0.4033377291222742,0.4017973544431464,0.9896341340024689,0.9867551100375838,0.8659471299913167,0.9018766615125839
R0,1,1,matched_global,1,0.3686435275559171,0.3686435275559171,,0.03911964349510184,0.0584445940386701,0.028369142451101385,0.009568385557417698,0.011499539172202455,0.09016757541232633,0.07253417968749999
R0,1,1,matched_global,2,0.3686435275559171,0.3686435275559171,,0.006698963862682829,0.025143939946068075,9.275761771935522e-05,0.0007974804401135442,0.0017453507902138986,0.043885294596354166,0.025589158799913185
R0,1,1,registered,0,0.05,0.050000169541890765,,0.057726148903861206,0.05520045643516261,0.05519575673208985,0.9997524693723233,0.9956766910919492,0.8659471299913167,0.9018766615125839
R0,1,1,registered,1,0.05,0.050000169541890765,,0.00013162100671267139,0.002762818355211489,9.34963910393059e-05,0.0002373581361282818,0.004007961670051845,0.09016757541232633,0.07253417968749999
R0,1,1,registered,2,0.05,0.050000169541890765,,1.1589902876613894e-05,0.0006161756034214312,0.0,1.0172491548354937e-05,0.000315347237999003,0.043885294596354166,0.025589158799913185
R0,1,1,registered,0,0.1,0.10000016954116317,,0.11539786872959423,0.1102618016593714,0.11022270012980603,0.9992828381299538,0.9944237697622177,0.8659471299913167,0.9018766615125839
R0,1,1,registered,1,0.1,0.10000016954116317,,0.0007408382377827507,0.007061314933243577,0.000411384120572946,0.00066799474420379,0.005121858178273222,0.09016757541232633,0.07253417968749999
R0,1,1,registered,2,0.1,0.10000016954116317,,0.00011203572780726767,0.001775645824913371,0.0,4.9167125842410947e-05,0.0004543720595091768,0.043885294596354166,0.025589158799913185
R0,1,1,registered,0,0.2,0.20000016953970798,,0.23028942955976683,0.2200942384460152,0.21981902383407437,0.9970915077281463,0.992488443596358,0.8659471299913167,0.9018766615125839
R0,1,1,registered,1,0.2,0.20000016953970798,,0.00595679070379633,0.018797449418452444,0.004008657765810239,0.002685544598435643,0.0068172820898419915,0.09016757541232633,0.07253417968749999
R0,1,1,registered,2,0.2,0.20000016953970798,,0.0010160481521831511,0.005426320636582281,1.3251088245622177e-05,0.00022294767341811042,0.0006942743138001235,0.043885294596354166,0.025589158799913185
R0,1,1,registered,0,0.3,0.3000001695382528,,0.3441035687462753,0.32921363628245986,0.3283534026320219,0.9932510979257665,0.989699758063559,0.8659471299913167,0.9018766615125839
R0,1,1,registered,1,0.3,0.3000001695382528,,0.02070022375571142,0.03783097722427913,0.014765417554882384,0.006221626439058424,0.009146791163244669,0.09016757541232633,0.07253417968749999
R0,1,1,registered,2,0.3,0.3000001695382528,,0.0036044597946269206,0.013522735554657427,2.6502176491244353e-05,0.0005272756351749941,0.0011534507731963159,0.043885294596354166,0.025589158799913185
R0,1,1,registered,0,0.4,0.4000001695367976,,0.4562184634397143,0.43689755681236075,0.43492612536739944,0.9876522540400806,0.9850688573757352,0.8659471299913167,0.9018766615125839
R0,1,1,registered,1,0.4,0.4000001695367976,,0.05048041667450128,0.07061081192265978,0.03666694715583978,0.011379237120209992,0.012804237872552748,0.09016757541232633,0.07253417968749999
R0,1,1,registered,2,0.4,0.4000001695367976,,0.008827642691020918,0.03324698040826604,0.00012588533833341066,0.0009685088397094587,0.002126904751712063,0.043885294596354166,0.025589158799913185
R0,1,1,registered,0,0.5,0.5000001695353424,,0.565715280317584,0.5420669482102122,0.5380534017860752,0.9797587145457918,0.9777547275951036,0.8659471299913167,0.9018766615125839
R0,1,1,registered,1,0.5,0.5000001695353424,,0.10303292405467918,0.1261009200044878,0.07467089270354164,0.018580451598968012,0.018293247377778037,0.09016757541232633,0.07253417968749999
R0,1,1,registered,2,0.5,0.5000001695353424,,0.018922448096551622,0.07722071675136322,0.00045053700035115393,0.0016608338552402614,0.00395202502711826,0.043885294596354166,0.025589158799913185
R1,1,1,matched_global,0,0.3686435275559171,0.3686435275559171,,0.3802321419760968,0.37363447777369446,0.36337070223903273,0.893168894767535,0.9140868894951499,0.8659471299913167,0.9018766615125839
R1,1,1,matched_global,1,0.3686435275559171,0.3686435275559171,,0.4227008630577442,0.37601677325255234,0.35109063540147345,0.10338961380606994,0.07398493709378645,0.09016757541232633,0.07253417968749999
R1,1,1,matched_global,2,0.3686435275559171,0.3686435275559171,,0.02890908107523392,0.17184011236922833,0.023832082209751478,0.003441491426395416,0.011928173411063944,0.043885294596354166,0.025589158799913185
R1,1,1,registered,0,0.05,0.050000169541890765,,0.051555888482259025,0.050682349889134164,0.04926604737112725,0.8928904456568546,0.9141814704675615,0.8659471299913167,0.9018766615125839
R1,1,1,registered,1,0.05,0.050000169541890765,,0.05756914803602658,0.05117758704514005,0.0477228953962377,0.10381705791199435,0.07424223415041042,0.09016757541232633,0.07253417968749999
R1,1,1,registered,2,0.05,0.050000169541890765,,0.00375126523106403,0.02261960763527705,0.003027873664124667,0.003292496431150881,0.011576295382027915,0.043885294596354166,0.025589158799913185
R1,1,1,registered,0,0.1,0.10000016954116317,,0.1030918065833343,0.10132259043873632,0.09851235598934883,0.8927190268299923,0.913803246725724,0.8659471299913167,0.9018766615125839
R1,1,1,registered,1,0.1,0.10000016954116317,,0.11526051557828636,0.10264735031227792,0.0957940648490968,0.10392743610392922,0.07445428728860261,0.09016757541232633,0.07253417968749999
R1,1,1,registered,2,0.1,0.10000016954116317,,0.007641609296647425,0.04588851859458958,0.006334020181407399,0.003353537066078924,0.011742465985673725,0.043885294596354166,0.025589158799913185
R1,1,1,registered,0,0.2,0.20000016953970798,,0.20628620610529813,0.20271436050670338,0.19713938473367273,0.8931639835239127,0.914115978566506,0.8659471299913167,0.9018766615125839
R1,1,1,registered,1,0.2,0.20000016953970798,,0.2294078934998027,0.20450933093982576,0.19097105351733423,0.1034256800115969,0.07416951991651771,0.09016757541232633,0.07253417968749999
R1,1,1,registered,2,0.2,0.20000016953970798,,0.015542059757539228,0.09155839423312642,0.012575282745095444,0.0034103364644907158,0.011714501516976686,0.043885294596354166,0.025589158799913185
R1,1,1,registered,0,0.3,0.3000001695382528,,0.30946337627878984,0.30407699241561936,0.29573088372276657,0.8932625702680969,0.9141326259287371,0.8659471299913167,0.9018766615125839
R1,1,1,registered,1,0.3,0.3000001695382528,,0.3437207378297577,0.30622405475148656,0.2858161299973821,0.10330816011320908,0.07403899353084241,0.09016757541232633,0.07253417968749999
R1,1,1,registered,2,0.3,0.3000001695382528,,0.023442510218431033,0.13867263849043604,0.019174324691415286,0.0034292696186943882,0.01182838054042082,0.043885294596354166,0.025589158799913185
R1,1,1,registered,0,0.4,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.8659471299913167,0.9018766615125839
R1,1,1,registered,1,0.4,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.09016757541232633,0.07253417968749999
R1,1,1,registered,2,0.4,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.043885294596354166,0.025589158799913185
R1,1,1,registered,0,0.5,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.8659471299913167,0.9018766615125839
R1,1,1,registered,1,0.5,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.09016757541232633,0.07253417968749999
R1,1,1,registered,2,0.5,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.043885294596354166,0.025589158799913185
R2,1,1,matched_global,0,0.3686435275559171,0.3686435275559171,,0.42571135672504556,0.406419982385513,0.406419982385513,1.0,0.9942957613040783,0.8659471299913167,0.9018766615125839
R2,1,1,matched_global,1,0.3686435275559171,0.3686435275559171,,0.0,0.02681009013052096,0.0,0.0,0.005275144549078634,0.09016757541232633,0.07253417968749999
R2,1,1,matched_global,2,0.3686435275559171,0.3686435275559171,,0.0,0.006181632666582745,0.0,0.0,0.0004290941468431008,0.043885294596354166,0.025589158799913185
R2,1,1,registered,0,0.05,0.050000169541890765,,0.05774044143157109,0.05521342761564343,0.05521342761564343,1.0,0.9959106583975613,0.8659471299913167,0.9018766615125839
R2,1,1,registered,1,0.05,0.050000169541890765,,0.0,0.0026272485882044955,0.0,0.0,0.0038112935001169833,0.09016757541232633,0.07253417968749999
R2,1,1,registered,2,0.05,0.050000169541890765,,0.0,0.0005432946180705092,0.0,0.0,0.0002780481023217016,0.043885294596354166,0.025589158799913185
R2,1,1,registered,0,0.1,0.10000016954116317,,0.11548068707509122,0.11031744614375287,0.11031744614375287,1.0,0.9949256135294368,0.8659471299913167,0.9018766615125839
R2,1,1,registered,1,0.1,0.10000016954116317,,0.0,0.006516698455439621,0.0,0.0,0.004726825753401438,0.09016757541232633,0.07253417968749999
R2,1,1,registered,2,0.1,0.10000016954116317,,0.0,0.0013582365451762731,0.0,0.0,0.00034756071716187043,0.043885294596354166,0.025589158799913185
R2,1,1,registered,0,0.2,0.20000016953970798,,0.23096117836213134,0.22051627178194902,0.22051627178194902,1.0,0.994391552063368,0.8659471299913167,0.9018766615125839
R2,1,1,registered,1,0.2,0.20000016953970798,,0.0,0.014325984516997644,0.0,0.0,0.005195613271405319,0.09016757541232633,0.07253417968749999
R2,1,1,registered,2,0.2,0.20000016953970798,,0.0,0.003226639987808999,0.0,0.0,0.00041283466522669117,0.043885294596354166,0.025589158799913185
R2,1,1,registered,0,0.3,0.3000001695382528,,0.3464416696491715,0.3307611545102582,0.3307611545102582,1.0,0.9943519906774503,0.8659471299913167,0.9018766615125839
R2,1,1,registered,1,0.3,0.3000001695382528,,0.0,0.021639739706047344,0.0,0.0,0.00523206627057888,0.09016757541232633,0.07253417968749999
R2,1,1,registered,2,0.3,0.3000001695382528,,0.0,0.004876400474388961,0.0,0.0,0.0004159430519708421,0.043885294596354166,0.025589158799913185
R2,1,1,registered,0,0.4,0.4000001695367976,,0.4619207904198559,0.4409605441128231,0.4409599801484544,0.9999970330144955,0.9942296370486632,0.8659471299913167,0.9018766615125839
R2,1,1,registered,1,0.4,0.4000001695367976,,9.401500479476532e-06,0.02939760275253375,2.3374097759826474e-06,2.1192753604145703e-06,0.005330825241586809,0.09016757541232633,0.07253417968749999
R2,1,1,registered,2,0.4,0.4000001695367976,,7.726601917742596e-06,0.006870689255355097,1.3251088245622177e-05,8.477101441658281e-07,0.0004395377097499817,0.043885294596354166,0.025589158799913185
R2,1,1,registered,0,0.5,0.5000001695353424,,0.5771085785709196,0.5508183592960598,0.5507375244032082,0.9994906957022108,0.9935401090697872,0.8659471299913167,0.9018766615125839
R2,1,1,registered,1,0.5,0.5000001695353424,,0.002756519940582519,0.040841561015744786,0.002038221324656868,0.0004970972706782815,0.005924816241856487,0.09016757541232633,0.07253417968749999
R2,1,1,registered,2,0.5,0.5000001695353424,,0.00013907883451936675,0.010455108625795899,0.00021201741192995483,1.220702711079e-05,0.0005350746883562949,0.043885294596354166,0.025589158799913185
R3,1,1,matched_global,0,0.3686435275559171,0.3686435275559171,,0.4257064620237751,0.4069649599538303,0.4069627040963553,0.9999885023004598,0.9956290345427687,0.8659471299913167,0.9018766615125839
R3,1,1,matched_global,1,0.3686435275559171,0.3686435275559171,,4.324690220559203e-05,0.02051310819402371,1.636186843187853e-05,1.0577883577053929e-05,0.004036152446618491,0.09016757541232633,0.07253417968749999
R3,1,1,matched_global,2,0.3686435275559171,0.3686435275559171,,7.726601917742596e-06,0.004823396121406472,1.3251088245622177e-05,9.198159632220812e-07,0.00033481301061283753,0.043885294596354166,0.025589158799913185
R3,1,1,registered,0,0.05,0.050000169541890765,,0.05774044143157109,0.055242001810325805,0.055242001810325805,1.0,0.9964260646360112,0.8659471299913167,0.9018766615125839
R3,1,1,registered,1,0.05,0.050000169541890765,,0.0,0.0022859867609110285,0.0,0.0,0.0033162322447637086,0.09016757541232633,0.07253417968749999
R3,1,1,registered,2,0.05,0.050000169541890765,,0.0,0.0005035413533336427,0.0,0.0,0.0002577031192249917,0.043885294596354166,0.025589158799913185
R3,1,1,registered,0,0.1,0.10000016954116317,,0.11548068707509122,0.11040504860902911,0.11040504860902911,1.0,0.9957156783791803,0.8659471299913167,0.9018766615125839
R3,1,1,registered,1,0.1,0.10000016954116317,,0.0,0.005488238154007256,0.0,0.0,0.003980841775102789,0.09016757541232633,0.07253417968749999
R3,1,1,registered,2,0.1,0.10000016954116317,,0.0,0.0011859723979831848,0.0,0.0,0.0003034798457169503,0.043885294596354166,0.025589158799913185
R3,1,1,registered,0,0.2,0.20000016953970798,,0.23096117836213134,0.22077945515402359,0.22077945515402359,1.0,0.9955783457621717,0.8659471299913167,0.9018766615125839
R3,1,1,registered,1,0.2,0.20000016953970798,,0.0,0.011292026627772171,0.0,0.0,0.004095285970657383,0.09016757541232633,0.07253417968749999
R3,1,1,registered,2,0.2,0.20000016953970798,,0.0,0.002550834487282269,0.0,0.0,0.0003263682671709982,0.043885294596354166,0.025589158799913185
R3,1,1,registered,0,0.3,0.3000001695382528,,0.3464416696491715,0.3311995428128853,0.3311995428128853,1.0,0.9956698971953797,0.8659471299913167,0.9018766615125839
R3,1,1,registered,1,0.3,0.3000001695382528,,0.0,0.016560548262837052,0.0,0.0,0.0040040170152356195,0.09016757541232633,0.07253417968749999
R3,1,1,registered,2,0.3,0.3000001695382528,,0.0,0.003822938958861998,0.0,0.0,0.0003260857893847499,0.043885294596354166,0.025589158799913185
R3,1,1,registered,0,0.4,0.4000001695367976,,0.4618769338964721,0.4415327799589623,0.44151905682598985,0.9999020894783489,0.9955198518880836,0.8659471299913167,0.9018766615125839
R3,1,1,registered,1,0.4,0.4000001695367976,,0.0004249478216723391,0.022761696398519014,0.00028750140244586554,9.579124629073855e-05,0.004127500691943416,0.09016757541232633,0.07253417968749999
R3,1,1,registered,2,0.4,0.4000001695367976,,1.931650479435649e-05,0.005512452710178825,2.6502176491244353e-05,2.1192753604145703e-06,0.00035264741997298444,0.043885294596354166,0.025589158799913185
R3,1,1,registered,0,0.5,0.5000001695353424,,0.5763634092494975,0.5511965913993555,0.550853513075044,0.9982001416693311,0.9942223462516457,0.8659471299913167,0.9018766615125839
R3,1,1,registered,1,0.5,0.5000001695353424,,0.009542522986668679,0.035907288978645424,0.006677979729982424,0.0017208517385349784,0.005209009735443219,0.09016757541232633,0.07253417968749999
R3,1,1,registered,2,0.5,0.5000001695353424,,0.0009001491234170123,0.011111037493954194,0.0013913642657903283,7.900659213372413e-05,0.0005686440129109673,0.043885294596354166,0.025589158799913185
R0,1,2,matched_global,0,0.3783192274355587,0.3783192274355587,,0.4583723701416245,0.4480497156432726,0.4478334124806254,0.9857762168766615,0.9802715547282587,0.8136138237847251,0.8277107747395863
R0,1,2,matched_global,1,0.3783192274355587,0.3783192274355587,,0.040465359920990686,0.04232004249206291,0.017603423508250945,0.014013692461688924,0.010054953407197286,0.13101698133680556,0.08988606770833334
R0,1,2,matched_global,2,0.3783192274355587,0.3783192274355587,,0.0014354793668213193,0.044411744373228514,3.291953478113447e-06,0.00021009066164934782,0.009673491864543863,0.05536919487847222,0.08240315755208334
R0,1,2,registered,0,0.05,0.05000027126721395,,0.06142987744498206,0.06024436358201948,0.06024403584995487,0.9995985264836889,0.9972927664237933,0.8136138237847251,0.8277107747395863
R0,1,2,registered,1,0.05,0.05000027126721395,,0.00015321513682732858,0.0013882350100797936,0.00010260867465807168,0.00040147351631121786,0.002495646182475139,0.13101698133680556,0.08988606770833334
R0,1,2,registered,2,0.05,0.05000027126721395,,0.0,0.00012838618564642445,0.0,0.0,0.00021158739373158784,0.05536919487847222,0.08240315755208334
R0,1,2,registered,0,0.1,0.10000000000034028,,0.12268004665079145,0.12026718028835791,0.12026390296771174,0.9981418185763888,0.9954644097222223,0.8136138237847251,0.8277107747395863
R0,1,2,registered,1,0.1,0.10000000000034028,,0.001418275253063785,0.003386086263716365,0.0004194884052197636,0.001858181423611111,0.0030436197916666663,0.13101698133680556,0.08988606770833334
R0,1,2,registered,2,0.1,0.10000000000034028,,0.0,0.001810574412962396,0.0,0.0,0.0014919704861111112,0.05536919487847222,0.08240315755208334
R0,1,2,registered,0,0.2,0.20000027126547879,,0.2444505495604636,0.23941876062875914,0.2394004076331406,0.994440382974741,0.9908460953150835,0.8136138237847251,0.8277107747395863
R0,1,2,registered,1,0.2,0.20000027126547879,,0.008472382971586874,0.010303118096548727,0.0022453192336942744,0.005550122680497679,0.0046305275736117,0.13101698133680556,0.08988606770833334
R0,1,2,registered,2,0.2,0.20000027126547879,,3.429472890016805e-05,0.010978664849508346,0.0,9.494344761359666e-06,0.0045233771113049265,0.05536919487847222,0.08240315755208334
R0,1,2,registered,0,0.3,0.30000027126709317,,0.36513080025845795,0.3572240176477144,0.3571460174163356,0.990250659857259,0.9855930034785484,0.8136138237847251,0.8277107747395863
R0,1,2,registered,1,0.3,0.30000027126709317,,0.0221809967679888,0.02431825589396299,0.00825999830997477,0.00968694870610108,0.007286234731052228,0.13101698133680556,0.08988606770833334
R0,1,2,registered,2,0.3,0.30000027126709317,,0.000338048042015942,0.025924133640143395,0.0,6.23914366396877e-05,0.007120761790399143,0.05536919487847222,0.08240315755208334
R0,1,2,registered,0,0.4,0.4000000000064623,,0.48389460761922776,0.4728868901602693,0.4725752169668186,0.984258355034722,0.9785339355468748,0.8136138237847251,0.8277107747395863
R0,1,2,registered,1,0.4,0.4000000000064623,,0.0471695573945973,0.04899866005142505,0.021230941947633364,0.015450032552083324,0.011010742187499993,0.13101698133680556,0.08988606770833334
R0,1,2,registered,2,0.4,0.4000000000064623,,0.002106676203867466,0.05075204677207501,9.87586043434034e-06,0.00029161241319444433,0.010455322265624994,0.05536919487847222,0.08240315755208334
R0,1,2,registered,0,0.5,0.5000000000131926,,0.5988065239091965,0.58448490187538,0.5829940487134374,0.9743945312499999,0.9675689019097221,0.8136138237847251,0.8277107747395863
R0,1,2,registered,1,0.5,0.5000000000131926,,0.09363722382453968,0.09642197515662912,0.047012880406571776,0.024536132812499955,0.01733398437499997,0.13101698133680556,0.08988606770833334
R0,1,2,registered,2,0.5,0.5000000000131926,,0.009656415808890173,0.09160518943546288,0.0005135447425856977,0.001069335937499998,0.01509711371527775,0.05536919487847222,0.08240315755208334
R1,1,2,matched_global,0,0.3783192274355587,0.3783192274355587,,0.41745557138884626,0.40578801044678564,0.4052465970760384,0.8977804961294553,0.8878087185473479,0.8136138237847251,0.8277107747395863
R1,1,2,matched_global,1,0.3783192274355587,0.3783192274355587,,0.2779943724494338,0.3125550767150738,0.2656780019073142,0.09627314940959501,0.07426095411275772,0.13101698133680556,0.08988606770833334
R1,1,2,matched_global,2,0.3783192274355587,0.3783192274355587,,0.04062945525272765,0.17414104703872324,0.02461064420237613,0.005946354460948948,0.037930327339893696,0.05536919487847222,0.08240315755208334
R1,1,2,registered,0,0.05,0.05000027126721395,,0.055119751035739406,0.05358615895726126,0.05351930161607939,0.8969189620282008,0.8870720102430001,0.8136138237847251,0.8277107747395863
R1,1,2,registered,1,0.05,0.05000027126721395,,0.03712568403311931,0.04166817561776458,0.035547869964630184,0.09728137325643849,0.07490736269877007,0.13101698133680556,0.08988606770833334
R1,1,2,registered,2,0.05,0.05000027126721395,,0.005237295027754234,0.023070009974619037,0.003196486827248157,0.0057996647153607025,0.038020627058229936,0.05536919487847222,0.08240315755208334
R1,1,2,registered,0,0.1,0.10000000000034028,,0.1103088514476345,0.10722836009757201,0.10708841850598057,0.8974880642361112,0.8875406901041667,0.8136138237847251,0.8277107747395863
R1,1,2,registered,1,0.1,0.10000000000034028,,0.07378551123129067,0.08282330786223879,0.07042274773959126,0.09667154947916666,0.07444661458333332,0.13101698133680556,0.08988606770833334
R1,1,2,registered,2,0.1,0.10000000000034028,,0.010548078760294543,0.04613014408880373,0.006366638026671407,0.005840386284722222,0.0380126953125,0.05536919487847222,0.08240315755208334
R1,1,2,registered,0,0.2,0.20000027126547879,,0.2207690712451469,0.21458748528892582,0.21430366932096756,0.898102623016191,0.888080663953093,0.8136138237847251,0.8277107747395863
R1,1,2,registered,1,0.2,0.20000027126547879,,0.14661239261999953,0.16494344451285023,0.1400819662236386,0.09604343527094847,0.07413048756173037,0.13101698133680556,0.08988606770833334
R1,1,2,registered,2,0.2,0.20000027126547879,,0.02114514999044647,0.09171711585371874,0.012802407076383191,0.005853941712861188,0.03778884848517737,0.05536919487847222,0.08240315755208334
R1,1,2,registered,0,0.3,0.30000027126709317,,0.3310285779443625,0.32176734104093413,0.3213353901797689,0.897763945164256,0.8877668477223952,0.8136138237847251,0.8277107747395863
R1,1,2,registered,1,0.3,0.30000027126709317,,0.22053455518954163,0.24807457839906324,0.2107431282367001,0.0963124852498507,0.07432809395969522,0.13101698133680556,0.08988606770833334
R1,1,2,registered,2,0.3,0.30000027126709317,,0.032094967003571555,0.1379986898025157,0.019429109427825563,0.005923569585892671,0.03790505831790884,0.05536919487847222,0.08240315755208334
R1,1,2,registered,0,0.4,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.8136138237847251,0.8277107747395863
R1,1,2,registered,1,0.4,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.13101698133680556,0.08988606770833334
R1,1,2,registered,2,0.4,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.05536919487847222,0.08240315755208334
R1,1,2,registered,0,0.5,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.8136138237847251,0.8277107747395863
R1,1,2,registered,1,0.5,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.13101698133680556,0.08988606770833334
R1,1,2,registered,2,0.5,,OUTSIDE_POSITIVE_SUPPORT,,,,,,0.05536919487847222,0.08240315755208334
R2,1,2,matched_global,0,0.3783192274355587,0.3783192274355587,,0.46365192481193823,0.45439264202186935,0.45432644014481666,0.9971304340344002,0.9941490109247143,0.8136138237847251,0.8277107747395863
R2,1,2,matched_global,1,0.3783192274355587,0.3783192274355587,,0.008286040237607692,0.022896823959729112,0.00997718465939956,0.0028695659655996256,0.005440129180660758,0.13101698133680556,0.08988606770833334
R2,1,2,matched_global,2,0.3783192274355587,0.3783192274355587,,0.0,0.001886289342959005,0.0,0.0,0.0004108598946248338,0.05536919487847222,0.08240315755208334
R2,1,2,registered,0,0.05,0.05000027126721395,,0.06144588114717183,0.06025354007982876,0.06025354007982876,0.9998589417375123,0.9974446753218571,0.8136138237847251,0.8277107747395863
R2,1,2,registered,1,0.05,0.05000027126721395,,5.38323453717641e-05,0.0014123782276463984,6.941175050398967e-05,0.00014105826248772522,0.002539048724779054,0.13101698133680556,0.08988606770833334
R2,1,2,registered,2,0.05,0.05000027126721395,,0.0,9.87586043434034e-06,0.0,0.0,1.627595336396829e-05,0.05536919487847222,0.08240315755208334
R2,1,2,registered,0,0.1,0.10000000000034028,,0.12287209107706873,0.12047037416842042,0.12047037416842042,0.9997043185763889,0.9971462673611111,0.8136138237847251,0.8277107747395863
R2,1,2,registered,1,0.1,0.10000000000034028,,0.000225681755597011,0.0031054213595045803,0.0002957544151909125,0.00029568142361111104,0.0027913411458333325,0.13101698133680556,0.08988606770833334
R2,1,2,registered,2,0.1,0.10000000000034028,,0.0,7.571492999660929e-05,0.0,0.0,6.239149305555555e-05,0.05536919487847222,0.08240315755208334
R2,1,2,registered,0,0.2,0.20000027126547879,,0.2456301557760348,0.240775899108338,0.24077426044801492,0.9992390960841254,0.9964626784089107,0.8136138237847251,0.8277107747395863
