batch_id,seed,stage_index,candidate,normalization,block,teacher_draws,target_probability_variance,weight_variance,predicted_class_change_rate,cosine_variance,norm_ratio_variance,undefined_cosines,undefined_ratios,all_cosines,all_norm_ratios
B0/seed0/stage0/REFUGE/pair07,0,0,R2,class_balanced,dec1,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.17928029816563884,0.001163592391825822,0,0,"[0.4338503244470439, -0.5569947653266751, 0.16142649285150706, 0.6711277577974928, 0.5199065612671613, 0.17551692242433017, -0.45207270841216507, -0.1728108229858235]","[0.3500973580146713, 0.35542929171944443, 0.3082709961474207, 0.400596060146669, 0.3554506022779774, 0.29939702047645855, 0.3098958852540229, 0.29851930886541084]"
B0/seed0/stage0/REFUGE/pair07,0,0,R2,class_balanced,classifier.mu,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.03451834198230335,0.0013408783640557792,0,0,"[-0.5455109836383036, -0.9215234893405387, -0.6884487107915681, -0.3693357873123215, -0.5204362956369806, -0.6652370517000413, -0.9095955954658413, -0.8374419410489106]","[0.1723854484681105, 0.23082058676664002, 0.257365903371803, 0.21949407741715848, 0.25127348514352027, 0.29014825760666163, 0.19945680586741765, 0.18931930649838374]"
B0/seed0/stage0/REFUGE/pair07,0,0,R3,pixel_normalized,global,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.043590577927573225,0.0013164741703734063,0,0,"[-0.004516444934855827, 0.4472940720068855, -0.12685526916350826, -0.12192838357333645, -0.1509814903484693, -0.19631196087757966, -0.023475845549815366, 0.23715882319138432]","[0.13733909220457424, 0.06389648345585705, 0.13990156175616586, 0.17805994409210563, 0.16885899017745906, 0.1652065956954827, 0.11144482240456303, 0.10343603606412383]"
B0/seed0/stage0/REFUGE/pair07,0,0,R3,pixel_normalized,encoder,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.003497936675029948,0.0007516129684888546,0,0,"[0.45494291729890374, 0.36074961117077303, 0.3890203124369496, 0.38595784555454493, 0.3614726837001046, 0.32837578856861044, 0.35552738768809405, 0.5214103970913846]","[0.17371119636572308, 0.12297316247762176, 0.1644041274530878, 0.20976432026485162, 0.2008752956869167, 0.1952503157154514, 0.15417835910472116, 0.15121101386772173]"
B0/seed0/stage0/REFUGE/pair07,0,0,R3,pixel_normalized,bottleneck,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.001629981302042371,0.004269812897233988,0,0,"[-0.764593394684417, -0.6399592528034642, -0.7457246025192039, -0.7520650076541125, -0.7572947943744357, -0.755374732107117, -0.7328394821547961, -0.7808814882371835]","[0.32234797104624036, 0.19699928239255549, 0.32003683890644186, 0.4026262259560439, 0.38699949704340353, 0.3810510471386534, 0.306391925366021, 0.25817663114546363]"
B0/seed0/stage0/REFUGE/pair07,0,0,R3,pixel_normalized,dec3,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.0002217076174453714,0.00032021641743714996,0,0,"[-0.17969013229571576, -0.18905942800431744, -0.18902659416326964, -0.16397295234727924, -0.18306709189558099, -0.21498482243164801, -0.20424177996815793, -0.1775330689157501]","[0.24196051717019307, 0.23276772488778968, 0.23055145381832745, 0.2851676894261291, 0.27085061157831253, 0.26580680261070116, 0.2544350346141839, 0.24938200761784693]"
B0/seed0/stage0/REFUGE/pair07,0,0,R3,pixel_normalized,dec2,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.02617774451093423,8.96384835170349e-05,0,0,"[0.3391617408402995, 0.5256027762128614, 0.11868682484285917, 0.17681082334644874, 0.12488141784611351, 0.0470901137958348, 0.31012522224260014, 0.4591948019585381]","[0.11934554257771667, 0.10790811348140993, 0.11478588710650399, 0.13756998707205698, 0.13031003514167544, 0.1259050611404719, 0.11199823214055962, 0.12771815725825586]"
B0/seed0/stage0/REFUGE/pair07,0,0,R3,pixel_normalized,dec1,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.05705652884140603,0.00041473658263593697,0,0,"[0.4346080124091081, 0.8199744887271626, 0.23258627274269195, 0.24555672169051765, 0.1904904215063416, 0.10110212002141193, 0.41273293351496354, 0.706588634443829]","[0.101242431332861, 0.0591715272783641, 0.0985988909303315, 0.12568201981263805, 0.11749816140664175, 0.11372779128770849, 0.08057835383976059, 0.08789849462907008]"
B0/seed0/stage0/REFUGE/pair07,0,0,R3,pixel_normalized,classifier.mu,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.03082732719837169,0.003500056401741174,0,0,"[-0.5109592615873252, -0.023326797540602368, -0.5554888886406829, -0.5546567234219942, -0.5665126244477074, -0.5834013688767914, -0.522314698078072, -0.3900467138442034]","[0.15924561442048968, 0.030626377981328824, 0.1699809578389722, 0.2160840727718786, 0.20544808926266828, 0.20226402119776227, 0.12493586891257541, 0.10025953466811822]"
B0/seed0/stage0/REFUGE/pair07,0,0,R3,class_balanced,global,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.03315266446218096,0.0002461252297970436,0,0,"[0.08803130954014345, -0.34597866898615043, -0.07875114481356565, 0.212841719488958, 0.09422825118307757, -0.08426724604383952, -0.2874121164582245, -0.16785276119845097]","[0.5817587770530158, 0.5745949044832491, 0.5494774363109487, 0.5454008431188972, 0.5524616490002776, 0.5362036032717215, 0.5365431450500143, 0.5457465089432267]"
B0/seed0/stage0/REFUGE/pair07,0,0,R3,class_balanced,encoder,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.006687953686485729,0.0032175308330571963,0,0,"[0.09005503820679342, -0.11130254685917536, 0.01999743411101871, 0.12763759393689203, 0.09588819081978885, 0.03863630250755389, -0.08930262905552372, -0.021578102293085738]","[1.4189159820580668, 1.3687240261304314, 1.3158334311067499, 1.2304340030011025, 1.2856914492523848, 1.2608544130088966, 1.3028645680352289, 1.3462536261893487]"
B0/seed0/stage0/REFUGE/pair07,0,0,R3,class_balanced,bottleneck,8,0.03488093390971644,0.05958550121571361,0.11680814954969618,0.0003987077738006749,0.003942010931771309,0,0,"[-0.7360538048101017, -0.7813754215210377, -0.746069055448243, -0.7493265810752661, -0.7632677003774909, -0.7620604036192221, -0.7122212905104218, -0.7668257842578585]","[1.8851261413721123, 1.682177420466731, 1.726113300240237, 1.7084511449452326, 1.7385037887543644, 1.7052585158701636, 1.8113495123978451, 1.7273457678861879]"
