candidate,seed,stage_index,class_id,requested_coverage,precision,achieved_coverage,reason,point_kind
R1,1,2,foreground_macro,0.4,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,1,2,foreground_macro,0.5,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R2,1,2,overall,0.05,0.9975694576309965,0.05000027126721395,,registered
R2,1,2,overall,0.1,0.997412109374967,0.10000000000034028,,registered
R2,1,2,overall,0.2,0.9971327078821428,0.20000027126547879,,registered
R2,1,2,overall,0.3,0.9967981438093304,0.30000027126709317,,registered
R2,1,2,overall,0.4,0.9962090386282784,0.4000000000064623,,registered
R2,1,2,overall,0.5,0.9949696180553498,0.5000000000131926,,registered
R2,1,2,overall,1.0,0.8025705295098498,1.0000000000468439,,maximum_support
R2,1,2,0,0.05,0.9975656064003847,0.050000107665560865,,registered
R2,1,2,0,0.1,0.9973913359115405,0.10000019203434794,,registered
R2,1,2,0,0.2,0.9973547068450553,0.20000013600209016,,registered
R2,1,2,0,0.3,0.9971245387239256,0.3000002798376986,,registered
R2,1,2,0,0.4,0.9970229665432883,0.4000000143168489,,registered
R2,1,2,0,0.5,0.9968194739304505,0.5000002792282182,,registered
R2,1,2,0,0.9999999999896342,0.9155384217760534,0.9999999999896342,,maximum_support
R2,1,2,1,0.05,0.7482347386515982,0.050000611172267596,,registered
R2,1,2,1,0.1,0.7445825921540974,0.10000391628139331,,registered
R2,1,2,1,0.2,0.7203123074582319,0.20000143690406202,,registered
R2,1,2,1,0.3,0.692594125076738,0.30000010480386874,,registered
R2,1,2,1,0.4,0.6675189745445842,0.4000000220163099,,registered
R2,1,2,1,0.5,0.6322483089994785,0.500000658646364,,registered
R2,1,2,1,1.0,0.40507235679851705,1.0000000000022589,,maximum_support
R2,1,2,2,0.05,0.9671217142509858,0.050004266363368424,,registered
R2,1,2,2,0.1,0.9521457051334109,0.10001338916101342,,registered
R2,1,2,2,0.2,0.9217492496264037,0.20000677399260205,,registered
R2,1,2,2,0.3,0.8197649252538124,0.30000057989153006,,registered
R2,1,2,2,0.4,0.6185352330408589,0.4000015624310524,,registered
R2,1,2,2,0.5,0.4948821349676591,0.5000006867525985,,registered
R2,1,2,2,1.0,0.24744267116805996,1.000000000001724,,maximum_support
R2,1,2,foreground_macro,0.05,0.857678226451292,0.050002438767818014,,registered
R2,1,2,foreground_macro,0.1,0.8483641486437541,0.10000865272120336,,registered
R2,1,2,foreground_macro,0.2,0.8210307785423179,0.20000410544833203,,registered
R2,1,2,foreground_macro,0.3,0.7561795251652752,0.3000003423476994,,registered
R2,1,2,foreground_macro,0.4,0.6430271037927215,0.4000007922236811,,registered
R2,1,2,foreground_macro,0.5,0.5635652219835687,0.5000006726994812,,registered
R3,1,2,overall,0.05,0.9975803082665724,0.05000027126721395,,registered
R3,1,2,overall,0.1,0.9974446614583008,0.10000000000034028,,registered
R3,1,2,overall,0.2,0.9971679725912556,0.20000027126547879,,registered
R3,1,2,overall,0.3,0.9968804281678029,0.30000027126709317,,registered
R3,1,2,overall,0.4,0.9963724772133561,0.4000000000064623,,registered
R3,1,2,overall,0.5,0.9953222656248086,0.5000000000131926,,registered
R3,1,2,overall,1.0,0.8025705295098498,1.0000000000468439,,maximum_support
R3,1,2,0,0.05,0.9976208598593722,0.05000010171121065,,registered
R3,1,2,0,0.1,0.9973840612735284,0.10000022196527383,,registered
R3,1,2,0,0.2,0.99736126537606,0.2000001371530742,,registered
R3,1,2,0,0.3,0.9971262776162239,0.30000026575359706,,registered
R3,1,2,0,0.4,0.9970296831723905,0.4000002713817674,,registered
R3,1,2,0,0.5,0.9968214036683536,0.500000044293946,,registered
R3,1,2,0,0.9999999999896392,0.9155384217760542,0.9999999999896392,,maximum_support
R3,1,2,1,0.05,0.762692533172286,0.05000049430107436,,registered
R3,1,2,1,0.1,0.7544540263259791,0.10000310947230427,,registered
R3,1,2,1,0.2,0.7304914227455687,0.20000110716960728,,registered
R3,1,2,1,0.3,0.706746914563267,0.30000063358614376,,registered
R3,1,2,1,0.4,0.6794319261304774,0.4000014066672695,,registered
R3,1,2,1,0.5,0.6292311444150159,0.500001319914976,,registered
R3,1,2,1,1.0,0.4050723567986425,1.0000000000020488,,maximum_support
R3,1,2,2,0.05,0.9767120501288236,0.05000403403004267,,registered
R3,1,2,2,0.1,0.9664432281902336,0.10000173895269727,,registered
R3,1,2,2,0.2,0.9371653782853719,0.2000014132425503,,registered
R3,1,2,2,0.3,0.8196577578909662,0.3000008782602476,,registered
R3,1,2,2,0.4,0.6185048657418227,0.40000483313742113,,registered
R3,1,2,2,0.5,0.49488102610705187,0.5000018070845849,,registered
R3,1,2,2,1.0,0.2474426711680362,1.00000000000173,,maximum_support
R3,1,2,foreground_macro,0.05,0.8697022916505548,0.050002264165558516,,registered
R3,1,2,foreground_macro,0.1,0.8604486272581064,0.10000242421250077,,registered
R3,1,2,foreground_macro,0.2,0.8338284005154704,0.20000126020607878,,registered
R3,1,2,foreground_macro,0.3,0.7632023362271165,0.3000007559231957,,registered
R3,1,2,foreground_macro,0.4,0.6489683959361501,0.4000031199023453,,registered
R3,1,2,foreground_macro,0.5,0.5620560852610339,0.5000015634997804,,registered
R0,2,0,overall,0.05,0.991231294445626,0.0500000678163697,,registered
R0,2,0,overall,0.1,0.9900472005203242,0.10000000000161557,,registered
R0,2,0,overall,0.2,0.9854722764753229,0.20000000000834584,,registered
R0,2,0,overall,0.3,0.9805126093016047,0.3000000678114527,,registered
R0,2,0,overall,0.4,0.975629683499696,0.4000000677772557,,registered
R0,2,0,overall,0.5,0.9698219170764618,0.5000000677430587,,registered
R0,2,0,overall,0.9999999997552335,0.8609773084987565,0.9999999997552335,,maximum_support
R0,2,0,0,0.05,0.992246554846348,0.05000006503766527,,registered
R0,2,0,0,0.1,0.992055967629765,0.10000001647200339,,registered
R0,2,0,0,0.2,0.9897975307599556,0.20000007783737092,,registered
R0,2,0,0,0.3,0.9872348040260279,0.30000006010205305,,registered
R0,2,0,0,0.4,0.9846408980818492,0.4000000390061025,,registered
R0,2,0,0,0.5,0.9817750701407493,0.5000000184143779,,registered
R0,2,0,0,1.0,0.9290255458761182,1.0000000000104934,,maximum_support
R0,2,0,1,0.05,0.6772871452620222,0.0500004833187174,,registered
R0,2,0,1,0.1,0.6422412524422513,0.1000002409107591,,registered
R0,2,0,1,0.2,0.5987590930140254,0.20000019538782196,,registered
R0,2,0,1,0.3,0.566784703977949,0.30000164123335155,,registered
R0,2,0,1,0.4,0.541809157422095,0.4000010075004523,,registered
R0,2,0,1,0.5,0.5218223867070301,0.5000003886203334,,registered
R0,2,0,1,1.0,0.4612249943967126,1.0000000000007163,,maximum_support
R0,2,0,2,0.05,0.7434221389980589,0.05000139985078924,,registered
R0,2,0,2,0.1,0.6592993650159327,0.10000076097771514,,registered
R0,2,0,2,0.2,0.5675034833583443,0.2000012573246886,,registered
R0,2,0,2,0.3,0.5039015524125525,0.30000022845654817,,registered
R0,2,0,2,0.4,0.4590985957603757,0.4000002985776754,,registered
R0,2,0,2,0.5,0.42435375494422,0.5000023519030299,,registered
R0,2,0,2,0.9999999999995092,0.3201864639664491,0.9999999999995092,,maximum_support
R0,2,0,foreground_macro,0.05,0.7103546421300405,0.05000094158475332,,registered
R0,2,0,foreground_macro,0.1,0.6507703087290919,0.10000050094423713,,registered
R0,2,0,foreground_macro,0.2,0.5831312881861849,0.20000072635625527,,registered
R0,2,0,foreground_macro,0.3,0.5353431281952508,0.30000093484494983,,registered
R0,2,0,foreground_macro,0.4,0.5004538765912354,0.40000065303906385,,registered
R0,2,0,foreground_macro,0.5,0.47308807082562504,0.5000013702616817,,registered
R1,2,0,overall,0.05,0.9909586711174853,0.0500000678163697,,registered
R1,2,0,overall,0.1,0.9909749348953717,0.10000000000161557,,registered
R1,2,0,overall,0.2,0.991024780273208,0.20000000000834584,,registered
R1,2,0,overall,0.3,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,overall,0.4,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,overall,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,overall,0.24137946235922106,0.9910293780911963,0.24137946235922106,,maximum_support
R1,2,0,0,0.05,0.9974542207013298,0.050000067653216455,,registered
R1,2,0,0,0.1,0.9974536556761402,0.10000006274239961,,registered
R1,2,0,0,0.2,0.997467708192279,0.20000007130535805,,registered
R1,2,0,0,0.3,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,0,0.4,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,0,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,0,0.26834666801240437,0.9974946895224813,0.26834666801240437,,maximum_support
R1,2,0,1,0.05,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,1,0.1,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,1,0.2,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,1,0.3,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,1,0.4,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,1,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,1,0.020920392287295857,0.6388343791669074,0.020920392287295857,,maximum_support
R1,2,0,2,0.05,0.703755049378057,0.05000007642443237,,registered
R1,2,0,2,0.1,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,2,0.2,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,2,0.3,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,2,0.4,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,2,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,0,2,0.08071509077891019,0.7054480167429065,0.08071509077891019,,maximum_support
R1,2,0,foreground_macro,0.05,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,2,0,foreground_macro,0.1,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,2,0,foreground_macro,0.2,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,2,0,foreground_macro,0.3,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,2,0,foreground_macro,0.4,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,2,0,foreground_macro,0.5,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R2,2,0,overall,0.05,0.9983859613906102,0.0500000678163697,,registered
R2,2,0,overall,0.1,0.9971503363713821,0.10000000000161557,,registered
R2,2,0,overall,0.2,0.9939059787324831,0.20000000000834584,,registered
R2,2,0,overall,0.3,0.9905881549807706,0.3000000678114527,,registered
R2,2,0,overall,0.4,0.9870363045556432,0.4000000677772557,,registered
R2,2,0,overall,0.5,0.9820834714005817,0.5000000677430587,,registered
R2,2,0,overall,0.9999941675069716,0.8609822621442195,0.9999941675069716,,maximum_support
R2,2,0,0,0.05,0.998500624313396,0.050000023996147364,,registered
R2,2,0,0,0.1,0.9976442817063936,0.10000003857790679,,registered
R2,2,0,0,0.2,0.9956043925630477,0.20000007371515033,,registered
R2,2,0,0,0.3,0.9937038914399601,0.30000002732348174,,registered
R2,2,0,0,0.4,0.992056525417306,0.40000007459227155,,registered
R2,2,0,0,0.5,0.9904595123702054,0.5000000473758488,,registered
R2,2,0,0,0.9999937252926308,0.9290313752866388,0.9999937252926308,,maximum_support
R2,2,0,1,0.05,0.7522059953550648,0.05000005673847457,,registered
R2,2,0,1,0.1,0.7175489561525351,0.10000059046153775,,registered
R2,2,0,1,0.2,0.6738608896211576,0.20000079940649443,,registered
R2,2,0,1,0.3,0.6410537577761117,0.30000017116586825,,registered
R2,2,0,1,0.4,0.6116691661180095,0.400000755287469,,registered
R2,2,0,1,0.5,0.5796140746592267,0.5000006833585046,,registered
R2,2,0,1,0.9999987217196956,0.4612243056890244,0.9999987217196956,,maximum_support
R2,2,0,2,0.05,0.9162146953812546,0.050000273028314945,,registered
R2,2,0,2,0.1,0.84813635515379,0.10000040639640793,,registered
R2,2,0,2,0.2,0.7420811304241761,0.2000237627716772,,registered
R2,2,0,2,0.3,0.6713122694694388,0.300001087961828,,registered
R2,2,0,2,0.4,0.6193328594844709,0.40000014722685195,,registered
R2,2,0,2,0.5,0.5771738171835021,0.5000004148549386,,registered
R2,2,0,2,0.9999999999972079,0.32018646396721673,0.9999999999972079,,maximum_support
R2,2,0,foreground_macro,0.05,0.8342103453681597,0.05000016488339476,,registered
R2,2,0,foreground_macro,0.1,0.7828426556531626,0.10000049842897285,,registered
R2,2,0,foreground_macro,0.2,0.7079710100226668,0.2000122810890858,,registered
R2,2,0,foreground_macro,0.3,0.6561830136227753,0.3000006295638481,,registered
R2,2,0,foreground_macro,0.4,0.6155010128012401,0.40000045125716044,,registered
R2,2,0,foreground_macro,0.5,0.5783939459213644,0.5000005491067216,,registered
R3,2,0,overall,0.05,0.9983859613906102,0.0500000678163697,,registered
R3,2,0,overall,0.1,0.9971503363713821,0.10000000000161557,,registered
R3,2,0,overall,0.2,0.9939059787324831,0.20000000000834584,,registered
R3,2,0,overall,0.3,0.9905881549807706,0.3000000678114527,,registered
R3,2,0,overall,0.4,0.9870363045556432,0.4000000677772557,,registered
R3,2,0,overall,0.5,0.9820834714005817,0.5000000677430587,,registered
R3,2,0,overall,0.9999941675069716,0.8609822621442195,0.9999941675069716,,maximum_support
R3,2,0,0,0.05,0.998500624313396,0.050000023996147364,,registered
R3,2,0,0,0.1,0.9976442817063936,0.10000003857790679,,registered
R3,2,0,0,0.2,0.9956043925630477,0.20000007371515033,,registered
R3,2,0,0,0.3,0.9937038914399601,0.30000002732348174,,registered
R3,2,0,0,0.4,0.992056525417306,0.40000007459227155,,registered
R3,2,0,0,0.5,0.9904595123702054,0.5000000473758488,,registered
R3,2,0,0,0.9999937252926308,0.9290313752866388,0.9999937252926308,,maximum_support
R3,2,0,1,0.05,0.7522059953550648,0.05000005673847457,,registered
R3,2,0,1,0.1,0.7175489561525351,0.10000059046153775,,registered
R3,2,0,1,0.2,0.6738608896211576,0.20000079940649443,,registered
R3,2,0,1,0.3,0.6410537577761117,0.30000017116586825,,registered
R3,2,0,1,0.4,0.6116691661180095,0.400000755287469,,registered
R3,2,0,1,0.5,0.5796140746592267,0.5000006833585046,,registered
R3,2,0,1,0.9999987217196956,0.4612243056890244,0.9999987217196956,,maximum_support
R3,2,0,2,0.05,0.9162146953812546,0.050000273028314945,,registered
R3,2,0,2,0.1,0.84813635515379,0.10000040639640793,,registered
R3,2,0,2,0.2,0.7420811304241761,0.2000237627716772,,registered
R3,2,0,2,0.3,0.6713122694694388,0.300001087961828,,registered
R3,2,0,2,0.4,0.6193328594844709,0.40000014722685195,,registered
R3,2,0,2,0.5,0.5771738171835021,0.5000004148549386,,registered
R3,2,0,2,0.9999999999972079,0.32018646396721673,0.9999999999972079,,maximum_support
R3,2,0,foreground_macro,0.05,0.8342103453681597,0.05000016488339476,,registered
R3,2,0,foreground_macro,0.1,0.7828426556531626,0.10000049842897285,,registered
R3,2,0,foreground_macro,0.2,0.7079710100226668,0.2000122810890858,,registered
R3,2,0,foreground_macro,0.3,0.6561830136227753,0.3000006295638481,,registered
R3,2,0,foreground_macro,0.4,0.6155010128012401,0.40000045125716044,,registered
R3,2,0,foreground_macro,0.5,0.5783939459213644,0.5000005491067216,,registered
R0,2,1,overall,0.05,0.9978569951138354,0.050000169541890765,,registered
R0,2,1,overall,0.1,0.9979349807146294,0.10000016954116317,,registered
R0,2,1,overall,0.2,0.9976001335990683,0.20000016953970798,,registered
R0,2,1,overall,0.3,0.9972364653204703,0.3000001695382528,,registered
R0,2,1,overall,0.4,0.9968600816260138,0.4000001695367976,,registered
R0,2,1,overall,0.5,0.996337213698594,0.5000001695353424,,registered
R0,2,1,overall,0.9999999999859658,0.887806871202315,0.9999999999859658,,maximum_support
R0,2,1,0,0.05,0.997858380617805,0.05000009480594044,,registered
R0,2,1,0,0.1,0.9979420233535182,0.10000000887197981,,registered
R0,2,1,0,0.2,0.9980155820697194,0.20000002394884017,,registered
R0,2,1,0,0.3,0.99799959287511,0.3000000156151453,,registered
R0,2,1,0,0.4,0.9979308595014005,0.4000000538685773,,registered
R0,2,1,0,0.5,0.9978189015561011,0.5000001471451762,,registered
R0,2,1,0,1.0,0.9543064422585794,1.0000000000003484,,maximum_support
R0,2,1,1,0.05,0.37967878186098925,0.05000016604073403,,registered
R0,2,1,1,0.1,0.4014657040045233,0.10000294300316767,,registered
R0,2,1,1,0.2,0.3902259072432359,0.20000002867207578,,registered
R0,2,1,1,0.3,0.37153526310124096,0.30000373589823126,,registered
R0,2,1,1,0.4,0.359539513492388,0.40000017702364105,,registered
R0,2,1,1,0.5,0.3511465597986321,0.500002393399968,,registered
R0,2,1,1,1.0,0.3481469711918981,1.0000000000006808,,maximum_support
R0,2,1,2,0.05,0.670846987074059,0.05000059736949085,,registered
R0,2,1,2,0.1,0.6625080378617485,0.10000081782701702,,registered
R0,2,1,2,0.2,0.6009821436902996,0.20000222618277597,,registered
R0,2,1,2,0.3,0.5527028381383848,0.30000040288556196,,registered
R0,2,1,2,0.4,0.5173844301152518,0.40000205143458284,,registered
R0,2,1,2,0.5,0.4861905330387306,0.5000038868113496,,registered
R0,2,1,2,1.0,0.3763538033042174,1.0000000000001716,,maximum_support
R0,2,1,foreground_macro,0.05,0.5252628844675241,0.05000038170511244,,registered
R0,2,1,foreground_macro,0.1,0.5319868709331359,0.10000188041509234,,registered
R0,2,1,foreground_macro,0.2,0.49560402546676774,0.20000112742742587,,registered
R0,2,1,foreground_macro,0.3,0.4621190506198129,0.3000020693918966,,registered
R0,2,1,foreground_macro,0.4,0.4384619718038199,0.40000111422911194,,registered
R0,2,1,foreground_macro,0.5,0.41866854641868134,0.5000031401056588,,registered
R1,2,1,overall,0.05,0.9581707147535976,0.050000169541890765,,registered
R1,2,1,overall,0.1,0.9580943500192904,0.10000016954116317,,registered
R1,2,1,overall,0.2,0.957995132450524,0.20000016953970798,,registered
R1,2,1,overall,0.3,0.9580428749125464,0.3000001695382528,,registered
R1,2,1,overall,0.4,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,1,overall,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,1,overall,0.3519407484220456,0.9579927267682814,0.3519407484220456,,maximum_support
R1,2,1,0,0.05,0.996949086153396,0.050000164470273396,,registered
R1,2,1,0,0.1,0.9968319819084975,0.10000005644009839,,registered
R1,2,1,0,0.2,0.9967891253437544,0.20000013789196452,,registered
R1,2,1,0,0.3,0.9967705310600988,0.3000000013485698,,registered
R1,2,1,0,0.4,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,1,0,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,1,0,0.3655551578850116,0.996758323943768,0.3655551578850116,,maximum_support
R1,2,1,1,0.05,0.46461608218185746,0.05000076887258231,,registered
R1,2,1,1,0.1,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,1,1,0.2,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,1,1,0.3,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,1,1,0.4,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,1,1,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,1,1,0.07636148975015432,0.46466498384743704,0.07636148975015432,,maximum_support
R1,2,1,2,0.05,0.5147711536523958,0.05000203642104994,,registered
R1,2,1,2,0.1,0.5107784107078042,0.10000283192586529,,registered
R1,2,1,2,0.2,0.508385715097543,0.20000128081550564,,registered
R1,2,1,2,0.3,0.5087501424887031,0.30000024988617785,,registered
R1,2,1,2,0.4,0.5108249841014995,0.4000040277380185,,registered
R1,2,1,2,0.5,,,OUTSIDE_POSITIVE_SUPPORT,registered
R1,2,1,2,0.4389496754835934,0.5103903509182417,0.4389496754835934,,maximum_support
R1,2,1,foreground_macro,0.05,0.4896936179171266,0.05000140264681613,,registered
R1,2,1,foreground_macro,0.1,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,2,1,foreground_macro,0.2,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,2,1,foreground_macro,0.3,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,2,1,foreground_macro,0.4,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R1,2,1,foreground_macro,0.5,,,FOREGROUND_CLASS_UNSUPPORTED,registered
R2,2,1,overall,0.05,0.998206250656992,0.050000169541890765,,registered
R2,2,1,overall,0.1,0.9983757894290763,0.10000016954116317,,registered
R2,2,1,overall,0.2,0.9983291640140458,0.20000016953970798,,registered
R2,2,1,overall,0.3,0.9981638600871591,0.3000001695382528,,registered
R2,2,1,overall,0.4,0.9979743966105183,0.4000001695367976,,registered
R2,2,1,overall,0.5,0.9976603198037677,0.5000001695353424,,registered
R2,2,1,overall,0.9999999999859658,0.887806871202315,0.9999999999859658,,maximum_support
R2,2,1,0,0.05,0.9981415935852688,0.05000005615854321,,registered
R2,2,1,0,0.1,0.9983381477156892,0.10000005706145877,,registered
R2,2,1,0,0.2,0.9984555628555716,0.20000003948005074,,registered
R2,2,1,0,0.3,0.9984814494151774,0.3000001721712183,,registered
R2,2,1,0,0.4,0.9984708790431672,0.4000000813390618,,registered
R2,2,1,0,0.5,0.9984112279262933,0.5000000241107254,,registered
R2,2,1,0,1.0,0.9543064422586034,1.0000000000009397,,maximum_support
R2,2,1,1,0.05,0.5015088088477522,0.0500004894300993,,registered
R2,2,1,1,0.1,0.48474824701574915,0.10000233633860603,,registered
R2,2,1,1,0.2,0.4492331132342523,0.20000323571002057,,registered
R2,2,1,1,0.3,0.42769145046513035,0.3000005256940519,,registered
R2,2,1,1,0.4,0.4152683657918441,0.4000002434305186,,registered
R2,2,1,1,0.5,0.40999254162013266,0.5000044452313395,,registered
R2,2,1,1,1.0,0.3481469711919417,1.0000000000006746,,maximum_support
R2,2,1,2,0.05,0.7468853412666394,0.05000229541350319,,registered
R2,2,1,2,0.1,0.7185090998726322,0.1000003954279872,,registered
R2,2,1,2,0.2,0.6553225575351304,0.20000074519444236,,registered
R2,2,1,2,0.3,0.6113612283665342,0.3000007186270172,,registered
R2,2,1,2,0.4,0.578316734239194,0.4000013629248298,,registered
R2,2,1,2,0.5,0.5550198128660815,0.5000044451119288,,registered
R2,2,1,2,1.0,0.37635380330419466,1.0000000000002296,,maximum_support
R2,2,1,foreground_macro,0.05,0.6241970750571958,0.050001392421801245,,registered
R2,2,1,foreground_macro,0.1,0.6016286734441907,0.10000136588329661,,registered
R2,2,1,foreground_macro,0.2,0.5522778353846913,0.20000199045223147,,registered
R2,2,1,foreground_macro,0.3,0.5195263394158323,0.3000006221605346,,registered
R2,2,1,foreground_macro,0.4,0.4967925500155191,0.40000080317767417,,registered
R2,2,1,foreground_macro,0.5,0.48250617724310707,0.5000044451716341,,registered
R3,2,1,overall,0.05,0.9981960781654438,0.050000169541890765,,registered
R3,2,1,overall,0.1,0.9983673123384139,0.10000016954116317,,registered
R3,2,1,overall,0.2,0.9984139349925315,0.20000016953970798,,registered
R3,2,1,overall,0.3,0.9983791784333556,0.3000001695382528,,registered
R3,2,1,overall,0.4,0.9982469354218674,0.4000001695367976,,registered
R3,2,1,overall,0.5,0.9976820211852979,0.5000001695353424,,registered
R3,2,1,overall,0.9999999999859658,0.887806871202315,0.9999999999859658,,maximum_support
R3,2,1,0,0.05,0.9981320286874696,0.05000008450079278,,registered
R3,2,1,0,0.1,0.998350310166514,0.10000009465581054,,registered
R3,2,1,0,0.2,0.9984419689458013,0.2000000378670883,,registered
R3,2,1,0,0.3,0.9984903829471286,0.30000000388639814,,registered
R3,2,1,0,0.4,0.9984700983097611,0.4000001829829506,,registered
R3,2,1,0,0.5,0.9983965707096895,0.5000001328435578,,registered
R3,2,1,0,0.9999999999999597,0.954306442258565,0.9999999999999597,,maximum_support
R3,2,1,1,0.05,0.597608546561492,0.050001501211009484,,registered
R3,2,1,1,0.1,0.5306752760407221,0.10000049704755991,,registered
R3,2,1,1,0.2,0.4680534570628644,0.20000260257044905,,registered
R3,2,1,1,0.3,0.44108282303818036,0.3000008387742113,,registered
R3,2,1,1,0.4,0.42495475998022925,0.40000187180896685,,registered
R3,2,1,1,0.5,0.39987653595172135,0.5000025530889062,,registered
R3,2,1,1,1.0,0.3481469711918128,1.0000000000009164,,maximum_support
R3,2,1,2,0.05,0.7472472488543165,0.05000433152262747,,registered
R3,2,1,2,0.1,0.7186857759880948,0.10000080327959228,,registered
R3,2,1,2,0.2,0.6553235461180911,0.20000419437031494,,registered
R3,2,1,2,0.3,0.6115602683732533,0.30000213358182914,,registered
R3,2,1,2,0.4,0.578425510124926,0.40000015994503935,,registered
R3,2,1,2,0.5,0.5552445046628022,0.5000005766177188,,registered
R3,2,1,2,1.0,0.376353803304194,1.0000000000002318,,maximum_support
R3,2,1,foreground_macro,0.05,0.6724278977079042,0.05000291636681847,,registered
R3,2,1,foreground_macro,0.1,0.6246805260144084,0.1000006501635761,,registered
R3,2,1,foreground_macro,0.2,0.5616885015904778,0.200003398470382,,registered
R3,2,1,foreground_macro,0.3,0.5263215457057169,0.30000148617802025,,registered
R3,2,1,foreground_macro,0.4,0.5016901350525776,0.4000010158770031,,registered
R3,2,1,foreground_macro,0.5,0.47756052030726176,0.5000015648533125,,registered
R0,2,2,overall,0.05,0.9975477563598447,0.05000027126721395,,registered
R0,2,2,overall,0.1,0.9975667317708024,0.10000000000034028,,registered
R0,2,2,overall,0.2,0.9974934929830652,0.20000027126547879,,registered
R0,2,2,overall,0.3,0.9972611063537029,0.30000027126709317,,registered
R0,2,2,overall,0.4,0.9969014485675498,0.4000000000064623,,registered
R0,2,2,overall,0.5,0.9963595920137399,0.5000000000131926,,registered
R0,2,2,overall,1.0,0.9215413411442281,1.0000000000468439,,maximum_support
R0,2,2,0,0.05,0.9988337810698056,0.050000006177831714,,registered
R0,2,2,0,0.1,0.9990651585123734,0.10000005318276402,,registered
R0,2,2,0,0.2,0.9991077996878799,0.2000002610293034,,registered
R0,2,2,0,0.3,0.9990539783536232,0.30000026983174893,,registered
R0,2,2,0,0.4,0.9989767461440395,0.40000031534042507,,registered
R0,2,2,0,0.5,0.998832375432091,0.5000001624060952,,registered
R0,2,2,0,1.0,0.9593306358549339,1.0000000000051326,,maximum_support
R0,2,2,1,0.05,0.6904102572033731,0.050001684329929484,,registered
R0,2,2,1,0.1,0.7217665889461917,0.10000071898911421,,registered
R0,2,2,1,0.2,0.7311456687301656,0.20000127548744526,,registered
R0,2,2,1,0.3,0.7261488031359971,0.3000009519137538,,registered
R0,2,2,1,0.4,0.7185320175561721,0.40000282139323623,,registered
R0,2,2,1,0.5,0.7108884208141386,0.5000005625237343,,registered
R0,2,2,1,1.0,0.6711334114415062,1.0000000000001221,,maximum_support
R0,2,2,2,0.05,0.98524731815264,0.05000985486889585,,registered
R0,2,2,2,0.1,0.9802796997624954,0.10000181113851901,,registered
R0,2,2,2,0.2,0.9598570439246832,0.20000832773451055,,registered
R0,2,2,2,0.3,0.9307572275335757,0.30000925586578114,,registered
R0,2,2,2,0.4,0.8981082629664953,0.4000062251698175,,registered
R0,2,2,2,0.5,0.8633161001933399,0.5000107266786855,,registered
R0,2,2,2,1.0,0.7132059034994159,1.000000000001032,,maximum_support
R0,2,2,foreground_macro,0.05,0.8378287876780066,0.050005769599412664,,registered
R0,2,2,foreground_macro,0.1,0.8510231443543436,0.10000126506381661,,registered
R0,2,2,foreground_macro,0.2,0.8455013563274244,0.2000048016109779,,registered
R0,2,2,foreground_macro,0.3,0.8284530153347864,0.3000051038897675,,registered
R0,2,2,foreground_macro,0.4,0.8083201402613337,0.40000452328152686,,registered
