candidate,seed,stage_index,class_id,bin,lower,upper,count,mass,mean_confidence,accuracy,empty
R0,0,2,2,14,0.9333333333333333,1.0,15923,0.11743484605691129,0.9699413632514624,0.5131939856324189,False
R1,0,2,overall,0,0.0,0.06666666666666667,2319523,0.629210883246527,0.0,0.8248402796609458,False
R1,0,2,overall,1,0.06666666666666667,0.13333333333333333,0,0.0,,,True
R1,0,2,overall,2,0.13333333333333333,0.2,0,0.0,,,True
R1,0,2,overall,3,0.2,0.26666666666666666,0,0.0,,,True
R1,0,2,overall,4,0.26666666666666666,0.3333333333333333,0,0.0,,,True
R1,0,2,overall,5,0.3333333333333333,0.4,0,0.0,,,True
R1,0,2,overall,6,0.4,0.4666666666666667,0,0.0,,,True
R1,0,2,overall,7,0.4666666666666667,0.5333333333333333,0,0.0,,,True
R1,0,2,overall,8,0.5333333333333333,0.6,0,0.0,,,True
R1,0,2,overall,9,0.6,0.6666666666666666,0,0.0,,,True
R1,0,2,overall,10,0.6666666666666666,0.7333333333333333,0,0.0,,,True
R1,0,2,overall,11,0.7333333333333333,0.8,0,0.0,,,True
R1,0,2,overall,12,0.8,0.8666666666666667,0,0.0,,,True
R1,0,2,overall,13,0.8666666666666667,0.9333333333333333,0,0.0,,,True
R1,0,2,overall,14,0.9333333333333333,1.0,1366877,0.37078911675347076,1.0,0.9406457201342909,False
R1,0,2,0,0,0.0,0.06666666666666667,2140038,0.6334481204570009,0.0,0.862265735052005,False
R1,0,2,0,1,0.06666666666666667,0.13333333333333333,0,0.0,,,True
R1,0,2,0,2,0.13333333333333333,0.2,0,0.0,,,True
R1,0,2,0,3,0.2,0.26666666666666666,0,0.0,,,True
R1,0,2,0,4,0.26666666666666666,0.3333333333333333,0,0.0,,,True
R1,0,2,0,5,0.3333333333333333,0.4,0,0.0,,,True
R1,0,2,0,6,0.4,0.4666666666666667,0,0.0,,,True
R1,0,2,0,7,0.4666666666666667,0.5333333333333333,0,0.0,,,True
R1,0,2,0,8,0.5333333333333333,0.6,0,0.0,,,True
R1,0,2,0,9,0.6,0.6666666666666666,0,0.0,,,True
R1,0,2,0,10,0.6666666666666666,0.7333333333333333,0,0.0,,,True
R1,0,2,0,11,0.7333333333333333,0.8,0,0.0,,,True
R1,0,2,0,12,0.8,0.8666666666666667,0,0.0,,,True
R1,0,2,0,13,0.8666666666666667,0.9333333333333333,0,0.0,,,True
R1,0,2,0,14,0.9333333333333333,1.0,1222611,0.36655187954299895,1.0,0.994029868803619,False
R1,0,2,1,0,0.0,0.06666666666666667,118757,0.5792760198935439,0.0,0.3857122421255619,False
R1,0,2,1,1,0.06666666666666667,0.13333333333333333,0,0.0,,,True
R1,0,2,1,2,0.13333333333333333,0.2,0,0.0,,,True
R1,0,2,1,3,0.2,0.26666666666666666,0,0.0,,,True
R1,0,2,1,4,0.26666666666666666,0.3333333333333333,0,0.0,,,True
R1,0,2,1,5,0.3333333333333333,0.4,0,0.0,,,True
R1,0,2,1,6,0.4,0.4666666666666667,0,0.0,,,True
R1,0,2,1,7,0.4666666666666667,0.5333333333333333,0,0.0,,,True
R1,0,2,1,8,0.5333333333333333,0.6,0,0.0,,,True
R1,0,2,1,9,0.6,0.6666666666666666,0,0.0,,,True
R1,0,2,1,10,0.6666666666666666,0.7333333333333333,0,0.0,,,True
R1,0,2,1,11,0.7333333333333333,0.8,0,0.0,,,True
R1,0,2,1,12,0.8,0.8666666666666667,0,0.0,,,True
R1,0,2,1,13,0.8666666666666667,0.9333333333333333,0,0.0,,,True
R1,0,2,1,14,0.9333333333333333,1.0,118511,0.42072398010645673,1.0,0.31892834640336826,False
R1,0,2,2,0,0.0,0.06666666666666667,60728,0.6738103802181261,0.0,0.5205345064607406,False
R1,0,2,2,1,0.06666666666666667,0.13333333333333333,0,0.0,,,True
R1,0,2,2,2,0.13333333333333333,0.2,0,0.0,,,True
R1,0,2,2,3,0.2,0.26666666666666666,0,0.0,,,True
R1,0,2,2,4,0.26666666666666666,0.3333333333333333,0,0.0,,,True
R1,0,2,2,5,0.3333333333333333,0.4,0,0.0,,,True
R1,0,2,2,6,0.4,0.4666666666666667,0,0.0,,,True
R1,0,2,2,7,0.4666666666666667,0.5333333333333333,0,0.0,,,True
R1,0,2,2,8,0.5333333333333333,0.6,0,0.0,,,True
R1,0,2,2,9,0.6,0.6666666666666666,0,0.0,,,True
R1,0,2,2,10,0.6666666666666666,0.7333333333333333,0,0.0,,,True
R1,0,2,2,11,0.7333333333333333,0.8,0,0.0,,,True
R1,0,2,2,12,0.8,0.8666666666666667,0,0.0,,,True
R1,0,2,2,13,0.8666666666666667,0.9333333333333333,0,0.0,,,True
R1,0,2,2,14,0.9333333333333333,1.0,25755,0.3261896197818733,1.0,0.9930996521877034,False
R2,0,2,overall,0,0.0,0.06666666666666667,877024,0.2379079861111095,0.0022797228134525584,0.48483963950815623,False
R2,0,2,overall,1,0.06666666666666667,0.13333333333333333,25003,0.006782497829861084,0.09692104544449688,0.8174219093708757,False
R2,0,2,overall,2,0.13333333333333333,0.2,16614,0.004506835937499982,0.1649637368001755,0.8403153966534248,False
R2,0,2,overall,3,0.2,0.26666666666666666,12999,0.0035262044270833195,0.23226182951120944,0.8561427802138626,False
R2,0,2,overall,4,0.26666666666666666,0.3333333333333333,10934,0.0029660373263888772,0.2993885555726286,0.8580574355222241,False
R2,0,2,overall,5,0.3333333333333333,0.4,10711,0.0029055447048610995,0.36708955863206433,0.8750816917187938,False
R2,0,2,overall,6,0.4,0.4666666666666667,11457,0.0031079101562499875,0.4339723490827407,0.8778912455267522,False
R2,0,2,overall,7,0.4666666666666667,0.5333333333333333,17451,0.004733886718749981,0.5037583723946617,0.904131568391496,False
R2,0,2,overall,8,0.5333333333333333,0.6,20940,0.005680338541666644,0.5668345782241474,0.9316618911174785,False
R2,0,2,overall,9,0.6,0.6666666666666666,22037,0.005977918836805532,0.63364512931059,0.9487679811226574,False
R2,0,2,overall,10,0.6666666666666666,0.7333333333333333,24538,0.006656358506944417,0.7007506674429295,0.9590023636808217,False
R2,0,2,overall,11,0.7333333333333333,0.8,29157,0.007909342447916636,0.7677943184100506,0.9668004252838083,False
R2,0,2,overall,12,0.8,0.8666666666666667,38886,0.010548502604166626,0.8352681208140704,0.9741552229594198,False
R2,0,2,overall,13,0.8666666666666667,0.9333333333333333,64976,0.017625868055555487,0.904031933410318,0.9780380448165477,False
R2,0,2,overall,14,0.9333333333333333,1.0,2503673,0.6791647677951382,0.9970817362426908,0.9945707766149963,False
R2,0,2,0,0,0.0,0.06666666666666667,622057,0.18198745614701275,0.0025337015975628674,0.55007445126172,False
R2,0,2,0,1,0.06666666666666667,0.13333333333333333,19644,0.005765186254065194,0.09692248305726531,0.8825714458293747,False
R2,0,2,0,2,0.13333333333333333,0.2,13238,0.003884556837772175,0.1650085839826981,0.8977765195753011,False
R2,0,2,0,3,0.2,0.26666666666666666,10560,0.0031017046574408806,0.232417208118672,0.9043752599922449,False
R2,0,2,0,4,0.26666666666666666,0.3333333333333333,8902,0.002610193660259422,0.29942135406916137,0.9060071699088323,False
R2,0,2,0,5,0.3333333333333333,0.4,8479,0.0024925265699012153,0.366525785806987,0.9189369898053857,False
R2,0,2,0,6,0.4,0.4666666666666667,8189,0.0024081599116404406,0.4332215808108446,0.9218127458083075,False
R2,0,2,0,7,0.4666666666666667,0.5333333333333333,11052,0.0032908550883007292,0.5043400601890723,0.9447887545159104,False
R2,0,2,0,8,0.5333333333333333,0.6,14271,0.004279864206082898,0.5671068225680946,0.9582882806684346,False
R2,0,2,0,9,0.6,0.6666666666666666,15983,0.004798567064319491,0.6339569857833784,0.9641077432434806,False
R2,0,2,0,10,0.6666666666666666,0.7333333333333333,18735,0.005628347891760771,0.7010860866087135,0.9656951471183293,False
R2,0,2,0,11,0.7333333333333333,0.8,23284,0.007006862434233953,0.7680898959504902,0.9688275275225249,False
R2,0,2,0,12,0.8,0.8666666666666667,32618,0.009820194221692226,0.8355436644380791,0.9735644449020674,False
R2,0,2,0,13,0.8666666666666667,0.9333333333333333,58114,0.017488428998189313,0.9044357929395743,0.9771476495941188,False
R2,0,2,0,14,0.9333333333333333,1.0,2497523,0.7454370960573268,0.9971505140763268,0.994707131787319,False
R2,0,2,1,0,0.0,0.06666666666666667,213989,0.8718644861103966,0.0024423055072246205,0.3236223382715907,False
R2,0,2,1,1,0.06666666666666667,0.13333333333333333,5357,0.026707843393895432,0.09655028274162765,0.5267932330874923,False
R2,0,2,1,2,0.13333333333333333,0.2,3373,0.017485460580571335,0.16496052533417785,0.5300204902706078,False
R2,0,2,1,3,0.2,0.26666666666666666,2435,0.013472223379577214,0.23138722635994605,0.5325505298752401,False
R2,0,2,1,4,0.26666666666666666,0.3333333333333333,2024,0.011635903022184556,0.2988977841804084,0.5620260075981615,False
R2,0,2,1,5,0.3333333333333333,0.4,1870,0.011050489387979137,0.36705934393405576,0.6236339209674489,False
R2,0,2,1,6,0.4,0.4666666666666667,1884,0.011926368614855732,0.43287293819217343,0.6112975992708457,False
R2,0,2,1,7,0.4666666666666667,0.5333333333333333,1965,0.011519039393174852,0.5000287589711195,0.6749306156954772,False
R2,0,2,1,8,0.5333333333333333,0.6,1540,0.00921357806488066,0.5626353349198329,0.6855950846324098,False
R2,0,2,1,9,0.6,0.6666666666666666,1065,0.005953883235919459,0.6295650122229361,0.6436402355740488,False
R2,0,2,1,10,0.6666666666666666,0.7333333333333333,670,0.0036632092213246623,0.6989286860636793,0.6417567313742489,False
R2,0,2,1,11,0.7333333333333333,0.8,489,0.002556729229915339,0.7633117116191771,0.7131903972025575,False
R2,0,2,1,12,0.8,0.8666666666666667,322,0.0016485844942633174,0.8324477416710245,0.622310978693934,False
R2,0,2,1,13,0.8666666666666667,0.9333333333333333,204,0.0009312058744512405,0.8997576396676573,0.8495602749243211,False
R2,0,2,1,14,0.9333333333333333,1.0,81,0.0003709959966108431,0.9663149153970592,0.8395279277892094,False
R2,0,2,2,0,0.0,0.06666666666666667,40978,0.2807618977174499,5.9857289874208404e-05,0.0,False
R2,0,2,2,1,0.06666666666666667,0.13333333333333333,2,0.00012164779134186395,0.09336920545346755,0.0,False
R2,0,2,2,2,0.13333333333333333,0.2,3,0.0001471417365298818,0.16614096964338895,0.0,False
R2,0,2,2,3,0.2,0.26666666666666666,4,0.00010197578075207135,0.22770726497978586,0.7499999999999999,False
R2,0,2,2,4,0.26666666666666666,0.3333333333333333,8,0.00016848025882062114,0.3020636855412243,0.8260868590058851,False
R2,0,2,2,5,0.3333333333333333,0.4,362,0.008706720207971246,0.3791075117290403,0.8551393483129041,False
R2,0,2,2,6,0.4,0.4666666666666667,1384,0.029242701657410317,0.4386883365443504,0.8644703785963769,False
R2,0,2,2,7,0.4666666666666667,0.5333333333333333,4434,0.09000523595878487,0.5045580852661744,0.8841866916444977,False
R2,0,2,2,8,0.5333333333333333,0.6,5129,0.09729805316731434,0.5663607129786097,0.9159365786461621,False
R2,0,2,2,9,0.6,0.6666666666666666,4989,0.09086438936942294,0.6323699499081961,0.9384108832349276,False
R2,0,2,2,10,0.6666666666666666,0.7333333333333333,5133,0.08936590433622837,0.6996715166585089,0.935811534002963,False
R2,0,2,2,11,0.7333333333333333,0.8,5384,0.08225386023900293,0.7660729449501311,0.9556023779467012,False
R2,0,2,2,12,0.8,0.8666666666666667,5946,0.08420542184005307,0.83377307673568,0.9694618701377988,False
R2,0,2,2,13,0.8666666666666667,0.9333333333333333,6658,0.08590954735689178,0.8994948456805866,0.9759438352060974,False
R2,0,2,2,14,0.9333333333333333,1.0,6069,0.0608470225820253,0.9656401219531264,0.9871132980681754,False
R3,0,2,overall,0,0.0,0.06666666666666667,890358,0.24152506510416502,0.0021708812611691626,0.48972211177975755,False
R3,0,2,overall,1,0.06666666666666667,0.13333333333333333,23864,0.00647352430555553,0.09696342460439668,0.8438233322158899,False
R3,0,2,overall,2,0.13333333333333333,0.2,16055,0.0043551974826388715,0.1650472529810143,0.8594207412021178,False
R3,0,2,overall,3,0.2,0.26666666666666666,12772,0.0034646267361110976,0.2324209447178226,0.8709677419354838,False
R3,0,2,overall,4,0.26666666666666666,0.3333333333333333,10970,0.0029758029513888774,0.29960415127621903,0.869553327256153,False
R3,0,2,overall,5,0.3333333333333333,0.4,11259,0.003054199218749988,0.3671649290585876,0.8773425703881339,False
R3,0,2,overall,6,0.4,0.4666666666666667,12748,0.0034581163194444308,0.4343862269655643,0.8729996862252902,False
R3,0,2,overall,7,0.4666666666666667,0.5333333333333333,18226,0.004944118923611091,0.5028472557581435,0.9142982552397673,False
R3,0,2,overall,8,0.5333333333333333,0.6,21283,0.005773383246527754,0.566872236566061,0.939858102711084,False
R3,0,2,overall,9,0.6,0.6666666666666666,22342,0.00606065538194442,0.6337472366228422,0.9546146271596098,False
R3,0,2,overall,10,0.6666666666666666,0.7333333333333333,25016,0.006786024305555528,0.7008214126643718,0.9629836904381197,False
R3,0,2,overall,11,0.7333333333333333,0.8,29430,0.007983398437499968,0.7678053583563484,0.9698946653075096,False
R3,0,2,overall,12,0.8,0.8666666666666667,38930,0.010560438368055515,0.8352102882528868,0.9747752376059594,False
R3,0,2,overall,13,0.8666666666666667,0.9333333333333333,64683,0.01754638671874993,0.9040229700367848,0.9788970826956076,False
R3,0,2,overall,14,0.9333333333333333,1.0,2488464,0.6750390624999993,0.9970918554660843,0.9947722771958912,False
R3,0,2,0,0,0.0,0.06666666666666667,630592,0.18441057426239416,0.0026764446517067576,0.5548747857246322,False
R3,0,2,0,1,0.06666666666666667,0.13333333333333333,20460,0.005998874364301673,0.09689295611189624,0.8868738817675803,False
R3,0,2,0,2,0.13333333333333333,0.2,13607,0.003990624162487399,0.16499515213280538,0.9022834145340209,False
R3,0,2,0,3,0.2,0.26666666666666666,10842,0.0031827487056538405,0.23247679885045974,0.9096496630814439,False
R3,0,2,0,4,0.26666666666666666,0.3333333333333333,9113,0.002671611608169847,0.29935818917550355,0.9111254773049162,False
R3,0,2,0,5,0.3333333333333333,0.4,8760,0.00257372040742179,0.3663452632863088,0.9219251669216717,False
R3,0,2,0,6,0.4,0.4666666666666667,8391,0.0024667327922267084,0.433261909961959,0.9226452009105329,False
R3,0,2,0,7,0.4666666666666667,0.5333333333333333,11237,0.0033444420417691706,0.5042752391030233,0.9463583224062919,False
R3,0,2,0,8,0.5333333333333333,0.6,14546,0.004359286037690827,0.5671269127767337,0.9582239116001787,False
R3,0,2,0,9,0.6,0.6666666666666666,16162,0.004850067425655439,0.6340027471155677,0.9647260671790192,False
R3,0,2,0,10,0.6666666666666666,0.7333333333333333,19012,0.005709604087875714,0.7010770347507915,0.9664805913182513,False
R3,0,2,0,11,0.7333333333333333,0.8,23557,0.007086167637662386,0.7681218409031297,0.9697342753952743,False
R3,0,2,0,12,0.8,0.8666666666666667,33019,0.009936606714694925,0.8355263400642644,0.9736770351862232,False
R3,0,2,0,13,0.8666666666666667,0.9333333333333333,58574,0.017624052259042962,0.9044008144988523,0.9781218344271014,False
R3,0,2,0,14,0.9333333333333333,1.0,2484777,0.7417948874929515,0.9971363318895692,0.9949053958362059,False
R3,0,2,1,0,0.0,0.06666666666666667,218770,0.8939224862029242,0.0014189348353853795,0.3292493061144793,False
R3,0,2,1,1,0.06666666666666667,0.13333333333333333,3397,0.017562478842400066,0.09712488573187121,0.5259315475229012,False
R3,0,2,1,2,0.13333333333333333,0.2,2422,0.013221959817581902,0.1655211921000363,0.5388361848442353,False
R3,0,2,1,3,0.2,0.26666666666666666,1889,0.010975187819047105,0.2310256375144779,0.5322681428553021,False
R3,0,2,1,4,0.26666666666666666,0.3333333333333333,1685,0.010135027815307958,0.29930436611252176,0.5619802662335469,False
R3,0,2,1,5,0.3333333333333333,0.4,1600,0.009876971590223367,0.3679861041439773,0.6153039979399489,False
R3,0,2,1,6,0.4,0.4666666666666667,1649,0.010798510078428209,0.4332333328204574,0.5978457915718983,False
R3,0,2,1,7,0.4666666666666667,0.5333333333333333,1799,0.010692303132579692,0.5001153561848768,0.6892167091172012,False
R3,0,2,1,8,0.5333333333333333,0.6,1407,0.008476398591111304,0.5622669872884785,0.6884642910457022,False
R3,0,2,1,9,0.6,0.6666666666666666,981,0.005577366793808014,0.6295432082909883,0.6506038074139636,False
R3,0,2,1,10,0.6666666666666666,0.7333333333333333,627,0.0034589275686739743,0.6986725604235803,0.6354171184961551,False
R3,0,2,1,11,0.7333333333333333,0.8,470,0.0025512089306429517,0.7630051823208543,0.7227891229758173,False
R3,0,2,1,12,0.8,0.8666666666666667,307,0.0015480746596969234,0.8313077877484439,0.6260536117189396,False
R3,0,2,1,13,0.8666666666666667,0.9333333333333333,195,0.00087113643523305,0.8987819411999234,0.8417433658304182,False
R3,0,2,1,14,0.9333333333333333,1.0,70,0.0003319617223417098,0.9653626195532039,0.848249213588958,False
R3,0,2,2,0,0.0,0.06666666666666667,40996,0.2815833895008881,6.645518733778561e-05,0.0020267068081715276,False
R3,0,2,2,1,0.06666666666666667,0.13333333333333333,7,0.00011909005766952063,0.11103599989998157,0.7632356280469687,False
R3,0,2,2,2,0.13333333333333333,0.2,26,0.0003456526612834404,0.16883375263461012,0.724130190396766,False
R3,0,2,2,3,0.2,0.26666666666666666,41,0.0007952287587765224,0.2419124161891387,0.714986509011868,False
R3,0,2,2,4,0.26666666666666666,0.3333333333333333,172,0.004912570637697205,0.3122262990562288,0.9378435740290394,False
R3,0,2,2,5,0.3333333333333333,0.4,899,0.020046062955913112,0.3721989752293986,0.7643092818234644,False
R3,0,2,2,6,0.4,0.4666666666666667,2708,0.06174319396666891,0.43819389959543453,0.854349882863486,False
R3,0,2,2,7,0.4666666666666667,0.5333333333333333,5190,0.10337408146412538,0.49993811242565017,0.9102681220028641,False
R3,0,2,2,8,0.5333333333333333,0.6,5330,0.09755834417752042,0.5661161341219774,0.9435755376190255,False
R3,0,2,2,9,0.6,0.6666666666666666,5199,0.08869138687481261,0.6328393233567665,0.9338828489087134,False
R3,0,2,2,10,0.6666666666666666,0.7333333333333333,5377,0.08696718437087364,0.6995741382328454,0.9449545812826374,False
R3,0,2,2,11,0.7333333333333333,0.8,5403,0.07647824125918333,0.7662254166488688,0.9712176634781713,False
R3,0,2,2,12,0.8,0.8666666666666667,5604,0.07362365590752061,0.8337549543675917,0.9879721670121852,False
R3,0,2,2,13,0.8666666666666667,0.9333333333333333,5914,0.06580555804123432,0.8984397680224787,0.981641720164556,False
R3,0,2,2,14,0.9333333333333333,1.0,3617,0.03795635936583237,0.9642202138245185,0.9945412476330118,False
R0,1,0,overall,0,0.0,0.06666666666666667,0,0.0,,,True
R0,1,0,overall,1,0.06666666666666667,0.13333333333333333,0,0.0,,,True
R0,1,0,overall,2,0.13333333333333333,0.2,0,0.0,,,True
R0,1,0,overall,3,0.2,0.26666666666666666,0,0.0,,,True
R0,1,0,overall,4,0.26666666666666666,0.3333333333333333,0,0.0,,,True
R0,1,0,overall,5,0.3333333333333333,0.4,5619,0.0003810628255208454,0.3778585118370392,0.3637657946253781,False
R0,1,0,overall,6,0.4,0.4666666666666667,20688,0.0014029947916667112,0.4388033541111018,0.3842807424593967,False
R0,1,0,overall,7,0.4666666666666667,0.5333333333333333,119101,0.008077053493923866,0.5102655656338679,0.45101216614470074,False
R0,1,0,overall,8,0.5333333333333333,0.6,189197,0.012830742730035129,0.5667946617835814,0.485160969782819,False
R0,1,0,overall,9,0.6,0.6666666666666666,199773,0.01354797363281293,0.6338135386761293,0.5218823364518728,False
R0,1,0,overall,10,0.6666666666666666,0.7333333333333333,221965,0.015052964952257422,0.7007171856638165,0.5621426801522761,False
R0,1,0,overall,11,0.7333333333333333,0.8,264136,0.017912868923611675,0.7678800945112088,0.6041584638216676,False
R0,1,0,overall,12,0.8,0.8666666666666667,352817,0.02392693413628548,0.8353764923808056,0.6584234886640948,False
R0,1,0,overall,13,0.8666666666666667,0.9333333333333333,596141,0.04042839898003595,0.9039789864643054,0.7271836696352049,False
R0,1,0,overall,14,0.9333333333333333,1.0,12776163,0.8664390055338558,0.994813436341091,0.9501497437063341,False
R0,1,0,0,0,0.0,0.06666666666666667,0,0.0,,,True
R0,1,0,0,1,0.06666666666666667,0.13333333333333333,0,0.0,,,True
R0,1,0,0,2,0.13333333333333333,0.2,0,0.0,,,True
R0,1,0,0,3,0.2,0.26666666666666666,0,0.0,,,True
R0,1,0,0,4,0.26666666666666666,0.3333333333333333,0,0.0,,,True
R0,1,0,0,5,0.3333333333333333,0.4,1986,0.0001530319902584613,0.3780721172630655,0.3395005437070496,False
R0,1,0,0,6,0.4,0.4666666666666667,8370,0.0006453201103878759,0.4392976215578142,0.36902121904780855,False
R0,1,0,0,7,0.4666666666666667,0.5333333333333333,57155,0.004437387790047641,0.5109685505178052,0.5807214720601417,False
R0,1,0,0,8,0.5333333333333333,0.6,96152,0.007467748302210425,0.5671116419981505,0.6351624697723484,False
R0,1,0,0,9,0.6,0.6666666666666666,106639,0.00827550175783677,0.6341971116516623,0.6681937577867386,False
R0,1,0,0,10,0.6666666666666666,0.7333333333333333,124475,0.00965077655655549,0.7009817489939523,0.6969742015810748,False
R0,1,0,0,11,0.7333333333333333,0.8,155825,0.01205592783808862,0.7681861836294366,0.7315944867500863,False
R0,1,0,0,12,0.8,0.8666666666666667,221469,0.01709387332313106,0.8356816988878414,0.7757495591878542,False
R0,1,0,0,13,0.8666666666666667,0.9333333333333333,403935,0.031057333343520982,0.9044307865947209,0.8304174815722294,False
R0,1,0,0,14,0.9333333333333333,1.0,11928536,0.9091630989879645,0.9956232690506512,0.9738737960565843,False
R0,1,0,1,0,0.0,0.06666666666666667,0,0.0,,,True
R0,1,0,1,1,0.06666666666666667,0.13333333333333333,0,0.0,,,True
R0,1,0,1,2,0.13333333333333333,0.2,0,0.0,,,True
R0,1,0,1,3,0.2,0.26666666666666666,0,0.0,,,True
R0,1,0,1,4,0.26666666666666666,0.3333333333333333,0,0.0,,,True
R0,1,0,1,5,0.3333333333333333,0.4,1892,0.0014710552150560344,0.37820007363201863,0.5273899883607278,False
R0,1,0,1,6,0.4,0.4666666666666667,6821,0.0052013540737378796,0.4390262162696212,0.5617918022572043,False
R0,1,0,1,7,0.4666666666666667,0.5333333333333333,39201,0.029295988241882544,0.5100496476482154,0.4634573211505786,False
R0,1,0,1,8,0.5333333333333333,0.6,61443,0.045996086175420475,0.5665897117957419,0.45990806976513077,False
R0,1,0,1,9,0.6,0.6666666666666666,64081,0.04806410116039292,0.6336081915298408,0.4794229982419188,False
R0,1,0,1,10,0.6666666666666666,0.7333333333333333,69614,0.0522545098337488,0.7005714650428407,0.5127792924085477,False
R0,1,0,1,11,0.7333333333333333,0.8,80474,0.06046086142571735,0.7676545318235722,0.5411437273659393,False
R0,1,0,1,12,0.8,0.8666666666666667,101783,0.0765412840063034,0.8351246654589708,0.5739871217665149,False
R0,1,0,1,13,0.8666666666666667,0.9333333333333333,157391,0.11777085489018407,0.9032804750965462,0.6098365672382691,False
R0,1,0,1,14,0.9333333333333333,1.0,764143,0.562943904977556,0.9836661928391512,0.6818258138224467,False
R0,1,0,2,0,0.0,0.06666666666666667,0,0.0,,,True
R0,1,0,2,1,0.06666666666666667,0.13333333333333333,0,0.0,,,True
R0,1,0,2,2,0.13333333333333333,0.2,0,0.0,,,True
R0,1,0,2,3,0.2,0.26666666666666666,0,0.0,,,True
R0,1,0,2,4,0.26666666666666666,0.3333333333333333,0,0.0,,,True
R0,1,0,2,5,0.3333333333333333,0.4,1741,0.00849689180855927,0.3771413253109617,0.2475968240874864,False
R0,1,0,2,6,0.4,0.4666666666666667,5497,0.025394872093745274,0.4371283510476454,0.22528742641779775,False
R0,1,0,2,7,0.4666666666666667,0.5333333333333333,22745,0.08405216184991814,0.5073830727518371,0.22591761575704028,False
R0,1,0,2,8,0.5333333333333333,0.6,31602,0.10825212901672111,0.5656631252952061,0.23092436398162675,False
R0,1,0,2,9,0.6,0.6666666666666666,29053,0.09775202169380694,0.632782534485972,0.2434186897689014,False
R0,1,0,2,10,0.6666666666666666,0.7333333333333333,27876,0.09153821290400524,0.6996984680264489,0.2688045724739342,False
R0,1,0,2,11,0.7333333333333333,0.8,27837,0.09066555389968854,0.766915907949637,0.29387995835705616,False
R0,1,0,2,12,0.8,0.8666666666666667,29565,0.09462599785251948,0.8336983547764576,0.3207077838949542,False
R0,1,0,2,13,0.8666666666666667,0.9333333333333333,34815,0.11421438651671265,0.9015337922136684,0.37255736134206763,False
R0,1,0,2,14,0.9333333333333333,1.0,83484,0.2850077723643256,0.9783205238267029,0.5209789860149338,False
R1,1,0,overall,0,0.0,0.06666666666666667,9160130,0.6212110731336851,0.0,0.8753618125507167,False
R1,1,0,overall,1,0.06666666666666667,0.13333333333333333,0,0.0,,,True
R1,1,0,overall,2,0.13333333333333333,0.2,0,0.0,,,True
R1,1,0,overall,3,0.2,0.26666666666666666,0,0.0,,,True
R1,1,0,overall,4,0.26666666666666666,0.3333333333333333,0,0.0,,,True
R1,1,0,overall,5,0.3333333333333333,0.4,0,0.0,,,True
R1,1,0,overall,6,0.4,0.4666666666666667,0,0.0,,,True
R1,1,0,overall,7,0.4666666666666667,0.5333333333333333,0,0.0,,,True
R1,1,0,overall,8,0.5333333333333333,0.6,0,0.0,,,True
R1,1,0,overall,9,0.6,0.6666666666666666,0,0.0,,,True
R1,1,0,overall,10,0.6666666666666666,0.7333333333333333,0,0.0,,,True
R1,1,0,overall,11,0.7333333333333333,0.8,0,0.0,,,True
R1,1,0,overall,12,0.8,0.8666666666666667,0,0.0,,,True
R1,1,0,overall,13,0.8666666666666667,0.9333333333333333,0,0.0,,,True
R1,1,0,overall,14,0.9333333333333333,1.0,5585470,0.37878892686632687,1.0,0.9543981079479521,False
R1,1,0,0,0,0.0,0.06666666666666667,8130540,0.6201390792637739,0.0,0.9313507188879506,False
R1,1,0,0,1,0.06666666666666667,0.13333333333333333,0,0.0,,,True
R1,1,0,0,2,0.13333333333333333,0.2,0,0.0,,,True
R1,1,0,0,3,0.2,0.26666666666666666,0,0.0,,,True
R1,1,0,0,4,0.26666666666666666,0.3333333333333333,0,0.0,,,True
R1,1,0,0,5,0.3333333333333333,0.4,0,0.0,,,True
R1,1,0,0,6,0.4,0.4666666666666667,0,0.0,,,True
R1,1,0,0,7,0.4666666666666667,0.5333333333333333,0,0.0,,,True
R1,1,0,0,8,0.5333333333333333,0.6,0,0.0,,,True
R1,1,0,0,9,0.6,0.6666666666666666,0,0.0,,,True
R1,1,0,0,10,0.6666666666666666,0.7333333333333333,0,0.0,,,True
R1,1,0,0,11,0.7333333333333333,0.8,0,0.0,,,True
R1,1,0,0,12,0.8,0.8666666666666667,0,0.0,,,True
R1,1,0,0,13,0.8666666666666667,0.9333333333333333,0,0.0,,,True
R1,1,0,0,14,0.9333333333333333,1.0,4974002,0.37986092073622657,1.0,0.9887316125958112,False
R1,1,0,1,0,0.0,0.06666666666666667,786935,0.5855515546551923,0.0,0.5630864478839295,False
R1,1,0,1,1,0.06666666666666667,0.13333333333333333,0,0.0,,,True
R1,1,0,1,2,0.13333333333333333,0.2,0,0.0,,,True
R1,1,0,1,3,0.2,0.26666666666666666,0,0.0,,,True
R1,1,0,1,4,0.26666666666666666,0.3333333333333333,0,0.0,,,True
R1,1,0,1,5,0.3333333333333333,0.4,0,0.0,,,True
R1,1,0,1,6,0.4,0.4666666666666667,0,0.0,,,True
R1,1,0,1,7,0.4666666666666667,0.5333333333333333,0,0.0,,,True
R1,1,0,1,8,0.5333333333333333,0.6,0,0.0,,,True
R1,1,0,1,9,0.6,0.6666666666666666,0,0.0,,,True
R1,1,0,1,10,0.6666666666666666,0.7333333333333333,0,0.0,,,True
R1,1,0,1,11,0.7333333333333333,0.8,0,0.0,,,True
