candidate,seed,stage_index,class_id,maximum_supported_coverage,common_upper_bound,common_support_AURC,reference_common_support_AURC,full_support_AURC,actual_shared_points,reliability_ECE_15,probability_ECE_15,multiclass_Brier,calibration_probability_available_mass,positive_pixel_count,full_valid_pixel_count,null_count,null_case_balanced_mass,case_count,ranked_coverage_sha256,ranked_risk_sha256,full_curve_storage
PoE,0,0,foreground_macro,0.9999999999974005,,0.38477195369372896,0.346652323103042,0.48766127805358744,"[0.05, 0.1, 0.2]",0.2841435093617725,0.405903280786844,0.8473817204375295,0.9999999999999987,2271769,2271769,0,0.0,100,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
PoE,0,1,overall,0.9999999999859658,0.35607961018413814,0.000957265459157076,0.053235120636433965,0.014477188835909443,"[0.05, 0.1, 0.2, 0.3]",0.1389029653777293,0.06423089495232118,0.1488316113870368,0.9999999999999968,5898240,5898240,0,0.0,40,d1e71ffee26ad414f93462c3eb97ddfa99f503222f32c6ce2b8a74986d95e1b2,94a21019d6692b3313809a1466d5fe9f9e716f1b48bb68089c78e0fa1d4dae1f,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,0,1,0,1.0,0.35300555028872554,0.000885342289594259,0.011035586154427039,0.0030516888682380556,"[0.05, 0.1, 0.2, 0.3]",0.11727731029648293,0.014469153500844784,0.036635536175861884,0.9999999999999998,5131220,5131220,0,0.0,40,51f617feed90267ef7a4d23f07f6ecb55568e32e2a245a15c6d970d7615d9083,d7be6019311485f767bf9910c28124d34b54260ce0240b76292cc32552003065,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,0,1,1,1.0,0.40500197672424626,0.6606547864166159,0.34995867581017953,0.5584802143908029,"[0.05, 0.1, 0.2, 0.3, 0.4]",0.5041266318340702,0.38109672675384787,0.8643648681676649,0.9999999999999996,566631,566631,0,0.0,40,e3dcb896e419b8ffc8b22238daecf8d037577315dfe1b3fdfa4ddd42e6e2b796,4172cd47f30bc7f3eed9bc83e1785285dd0fa174c8b0c31fc58dbe1634b402cf,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,0,1,2,1.0,0.3641043721105768,0.21191413723598326,0.3503833152694243,0.3658300903235262,"[0.05, 0.1, 0.2, 0.3]",0.12694287122936374,0.36067427345690756,0.7846083098321646,0.9999999999999988,200389,200389,0,0.0,40,e163b148c287088c52d21e2f0739296ebf672ae463ef99e1680b5575cf612131,f03629636eefecffe7e75ed6c20cddf78eab0dcdfc10c3774bc539f830e25f5d,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,0,1,foreground_macro,1.0,,0.4362844618262996,0.3501709955398019,0.46215515235716453,"[0.05, 0.1, 0.2, 0.3]",0.315534751531717,0.3708855001053777,0.8244865889999147,0.9999999999999991,767020,767020,0,0.0,40,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
PoE,0,2,overall,1.0,0.37078911675796855,0.0010524290779202773,0.05927577926978622,0.015352076840602217,"[0.05, 0.1, 0.2, 0.3]",0.1767481071519816,0.08115558120297486,0.17780448188268533,1.000000000000004,3686400,3686400,0,0.0,25,be3fa21b7ed4817a005d1838bd123c7496335ecf2d2650f4661c4ed07ce5a42c,2b38d60545587b864f5ec98691fa8dddfbecd231d70799a8696be9dd82da7c9b,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,0,2,0,1.0,0.36655187954184354,0.0008711435319782623,0.00608022581823608,0.0075331289090232985,"[0.05, 0.1, 0.2, 0.3]",0.14080949021969044,0.0564393569017987,0.11203274035362705,1.0000000000000004,3303651,3303651,0,0.0,25,a7cd0ddc4c48aa3bee02f32bc4ea3f90aced101cd40fd4939c6248448b5d584c,0269bdfe000ca09e06daf18ab4cf85bebbe15a07deb420ac4b30a05ab9c1106f,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,0,2,1,0.9999999999997061,0.4207239801067227,0.4288805039979864,0.6816296209599146,0.49420238328342697,"[0.05, 0.1, 0.2, 0.3, 0.4]",0.43499643670971916,0.3942908496986081,0.9169206598364746,0.9999999999999996,292363,292363,0,0.0,25,00e94303e88a21559d9bffed0cca1ddd30cc60bf459669c1d85ca0822618e0de,aebe71dbeeae18bad5bb71703c32aa4f46c4282b117d51955b53eadbad8abb93,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,0,2,2,0.9999999999995621,0.32618961978185584,0.015611535241331844,0.00772412936863485,0.08327102847305552,"[0.05, 0.1, 0.2, 0.3]",0.5293449281147554,0.07434091513193263,0.30658103490674216,1.0000000000000004,90386,90386,0,0.0,25,aef6d41c82b8cedeea17b8588111825e552dd4ec5b3be33d5468e70d4d779eae,3c2de4dbbfe0973b82d9bd7e615db8d112a638b5aafdd5eea502f417ed8cee09,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,0,2,foreground_macro,0.9999999999995621,,0.22224601961965912,0.34467687516427475,0.28873670587824124,"[0.05, 0.1, 0.2, 0.3]",0.48217068241223726,0.23431588241527038,0.6117508473716085,1.0,382749,382749,0,0.0,25,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
PoE,1,0,overall,0.999999864121553,0.37878892683398846,0.011901637420123241,0.04570665264746764,0.02509111929514709,"[0.05, 0.1, 0.2, 0.3]",0.20164892788141617,0.05682477285316897,0.1416951100162812,0.9999998643662878,14745598,14745600,2,1.3563368055555556e-07,100,246f22dabaf6bd3df273d5f77d571e3c646f832471696d92b34d34cdbae5f2fb,b4da4f8cb749dd4b82897ae7193192efdfa11a4f79f0d3cec62eefcd38527aad,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,1,0,0,1.0,0.379860920734228,0.011680927509816405,0.011335758943996087,0.011512931105796364,"[0.05, 0.1, 0.2, 0.3]",0.18984353585596786,0.02063583070628142,0.05997445904550264,1.0000000000000002,12933308,12933308,0,0.0,100,73c7bf7ffb2078e9dc85dff9daf2b3d9e0329b20557c8e63b17c886ee59919d4,908d22dcf6665ea761275ac1b9229eb2fe292a0c26eb4981dfdc0776dd5b1170,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,1,0,1,1.0,0.4144484453445625,0.3309799264574832,0.29788873336906124,0.3614254313900038,"[0.05, 0.1, 0.2, 0.3, 0.4]",0.4038603587239995,0.30164403869765943,0.6526955078380849,0.9999999999999997,1545969,1545969,0,0.0,100,3e0016a6bb1ad9082d9d9d19118753a8cb30e30c9fbe924ce1bb7e4e7d333e86,30693eb9b8a5b9a59d802f0287c8f936c71069f7cf7df490e8b79a0767a0accd,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,1,0,2,1.0,0.2871201702757627,0.1403065617854333,0.24442878909512164,0.3736055830036349,"[0.05, 0.1, 0.2]",0.23012299501459765,0.33389196920641706,0.7491897544626254,0.9999999999999994,266321,266321,0,0.0,100,2a25e81cf2436216abbfefb52ded73e7a2c8dcf3367d356531cdc04acb4dcb18,4fb4d6d6f97337cde1d246107596f4081d5eba5d87a189df14387a40053dcfb1,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,1,0,foreground_macro,1.0,,0.23564324412145826,0.2711587612320914,0.36751550719681936,"[0.05, 0.1, 0.2]",0.3169916768692986,0.31776800395203825,0.7009426311503552,0.9999999999999996,1812290,1812290,0,0.0,100,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
PoE,1,1,overall,0.9999999999859658,0.3686435275559171,0.004143703173528878,0.04027066595074627,0.019966215231276757,"[0.05, 0.1, 0.2, 0.3]",0.18368146055788606,0.06854780446634029,0.16199781964562118,0.9999999999999968,5898240,5898240,0,0.0,40,d1e71ffee26ad414f93462c3eb97ddfa99f503222f32c6ce2b8a74986d95e1b2,d6bfe3aaf1e1a78dbd1b134530e5e70dd03f7bf2e38faae6cd808ee0ec61695d,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,1,1,0,0.999999999978788,0.38131183494924653,0.004175976211923879,0.00468092488428878,0.006056442433841411,"[0.05, 0.1, 0.2, 0.3]",0.16696509186648684,0.016667513260559368,0.04572001534166439,0.9999999999999998,5100669,5100669,0,0.0,40,cee2f39e2198f6c6eaf43efcee63e07852e72c9c892cf22400e10d1c11eb085e,edc3e394551aa46cdbe41bc184c650d549df89dabc6012e87c9f522fced8b827,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,1,1,1,0.9999999999994603,0.4265957632909677,0.530111012370174,0.31930041817569155,0.5095480346498868,"[0.05, 0.1, 0.2, 0.3, 0.4]",0.4122845115183119,0.43472247391242524,0.8780221302960242,0.9999999999999999,667440,667440,0,0.0,40,7663410b0c08f2b907763bfa7caebb540119cd1ed36dc01bc7177acbd2265ae9,cbb987123417749cd68153e166b13c9782346c867d8cb9ab75ad64629f9408b2,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,1,1,2,1.0,0.0518200815003462,0.29344017975109055,0.6273295773300761,0.6863221475624943,[0.05],0.24043814414130396,0.4810619307260857,0.968998162433039,0.999999999999999,130131,130131,0,0.0,40,a8113c8f3f4eff8aaa41dd9a24cff5a80f406b7182a71c5e1dfe0492f69e4fa4,c0ffc26d05bb4103e8fa40a4620e6c4a6dda180f26f50623c2429cdf86ae10e7,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,1,1,foreground_macro,0.9999999999994603,,0.4117755960606323,0.4733149977528838,0.5979350911061906,[0.05],0.3263613278298079,0.4578922023192555,0.9235101463645317,0.9999999999999994,797571,797571,0,0.0,40,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
PoE,1,2,overall,1.0,0.3783192274355587,0.002829061949529642,0.044916541806503486,0.022664124116106122,"[0.05, 0.1, 0.2, 0.3]",0.1853853294231104,0.07339164245033883,0.18172234101118656,1.000000000000004,3686400,3686400,0,0.0,25,be3fa21b7ed4817a005d1838bd123c7496335ecf2d2650f4661c4ed07ce5a42c,e6c08d26b14126cf2219d9dc7cecc58ff4d9ae180caf033d39c9db8af5d6d886,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,1,2,0,0.9999999999941667,0.42182037960155605,0.0027333241284236295,0.012213406464211941,0.005697268066592276,"[0.05, 0.1, 0.2, 0.3, 0.4]",0.1580561303960875,0.012160982268654336,0.04945520201471256,1.0000000000000002,3058220,3058220,0,0.0,25,9ee7f8347dc817826194fe23e1b84f6de52edeb31bd48a9716c4d7155065e708,24731e99160f4aaf7f2672325b9d315f1800a05e09f0a92d9a07eaf351b6537d,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,1,2,1,0.9999999999981937,0.29478232898902307,0.254740597846636,0.35692702626680023,0.39791402910254353,"[0.05, 0.1, 0.2]",0.32328783655714466,0.41645585579357225,0.8865754378500851,1.0,511019,511019,0,0.0,25,bd80f56632d678ab1634cc7cf43f70fd9b7b8e5c205602c1acd2837a5aee5673,24a457fbc4378bea73d5cce4a3a569b41d6bd0b07aa88f448d2cc39cb2666366,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,1,2,2,0.9999999999992243,0.05397773614129288,0.11659380485881801,0.11398688886535142,0.3188212399416026,[0.05],0.4139609743132373,0.19919363806248927,0.5794310961277723,0.9999999999999997,117161,117161,0,0.0,25,5aeddf9e47a6d38b93f6fc20c001f905f5b900a2cd5a7aac0fd4a701e0bd1986,79654ac5e25463fab07311f91fe10b6c995a0960928f22fc627088488d5d08b8,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,1,2,foreground_macro,0.9999999999981937,,0.18566720135272702,0.23545695756607582,0.3583676345220731,[0.05],0.368624405435191,0.30782474692803075,0.7330032669889287,0.9999999999999998,628180,628180,0,0.0,25,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
PoE,2,0,overall,0.9999941675069716,0.24137946235922106,0.003667826403359876,0.009027025436447688,0.037845608069802125,"[0.05, 0.1, 0.2]",0.20695255825537176,0.08616079806585411,0.2205095807249665,0.9999941677517051,14745514,14745600,86,5.832248263888887e-06,100,f01162b7f2e348da583e58a78a894307e61a9725fe2d3a0ec6d6afa04bbf0e15,a6b705c3ae90fc4f80638785587100262b0f3e597e62691bb71aef4517cb0480,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,2,0,0,0.9999999999814683,0.26834666801240437,0.002991221944380478,0.0025476618188912175,0.012067875312684606,"[0.05, 0.1, 0.2]",0.22007419116825408,0.03024172118356893,0.09945287581012774,0.9999999999999988,12719141,12719141,0,0.0,100,007e4de2d1068e03cd81ff171340651596831c381c7f54b3300b88ab7f209349,1dd83cd8aa4087cf366d5ba3d85427620368961a1bcea9bc516b962675cbb1ff,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,2,0,1,0.9999999999993047,0.020920392287295857,0.21132224482118678,0.3574171625705023,0.4516054693211956,[],0.31204977469932615,0.39033781703872106,0.8414847195368491,1.0000000000000002,1398970,1398970,0,0.0,100,518dbfe55a78920e183f3117f3d663c6515ff0fa6d571003144d31f151f7c700,2d511230c3cafbbbe793dc7bdbb2fe35d53af9197df3e8fff6b475d0e798436a,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,2,0,2,1.0,0.08071509077891019,0.07829754488438896,0.2964234587019944,0.4742843697040846,[0.05],0.2355663722987804,0.4498025895340537,0.93921784136026,1.000000000000001,627403,627403,0,0.0,100,832b3457f3488c7a9b2bccbb67f794d0c7f2747d2178455cc1762beef37005d9,f635934f676e5d53c2b92e65917d278f6bd3f2f33f092d13ebe9a61b3a167135,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,2,0,foreground_macro,0.9999999999993047,,0.14480989485278786,0.3269203106362484,0.4629449195126401,[],0.2738080734990533,0.4200702032863874,0.8903512804485545,1.0000000000000007,2026373,2026373,0,0.0,100,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
PoE,2,1,overall,0.9999999999859658,0.3519407484220456,0.0016761497986648034,0.041945701682451215,0.021644238357072337,"[0.05, 0.1, 0.2, 0.3]",0.18269701891189918,0.0809285733744324,0.18227759819598294,0.9999999999999968,5898240,5898240,0,0.0,40,d1e71ffee26ad414f93462c3eb97ddfa99f503222f32c6ce2b8a74986d95e1b2,3863ecc4d5a4776027f6c757cbdd00bd4489ab268643746c717245ccea68df42,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,2,1,0,0.9999999999838594,0.3655551578850116,0.001647572273234461,0.0031753706038338612,0.0029155541073770104,"[0.05, 0.1, 0.2, 0.3]",0.17536324258763897,0.010755913699231534,0.034231907390908395,1.0,5030211,5030211,0,0.0,40,cd852a2d7b1680363c785ce76153cb30d12d63ca5e6cc7b517f7395fc276a71f,7d14e6b1a8f5371bef87905443f3728653ddd9ad99e5ddd01f0675fdf6a6e975,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,2,1,1,1.0,0.07636148975015432,0.4086050814039989,0.5396275997732684,0.5908430733792827,[0.05],0.357369647540088,0.46299650188969554,0.9914369817712652,0.9999999999999999,530974,530974,0,0.0,40,9c05338a6743b47d35a695bfdbb513d084c0f740bdbc9a5e44fd2591e56aa955,bd6a9784a43585de99c63cf5128a5785d914011587699afa50eb1fe892ecef64,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,2,1,2,1.0,0.4389496754835934,0.36043820212751837,0.4891758774045837,0.48014911973695046,"[0.05, 0.1, 0.2, 0.3, 0.4]",0.26054536801702133,0.5085255954671987,1.0231376967559085,1.0000000000000009,337055,337055,0,0.0,40,e78ee66a8bef172709a851921ff2ba24e0099fff638e5621cb6892a5975932ea,d8452f50ec546649a1b4bed9cdda0e40a3ea535a42384cfc65c439515e313560,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,2,1,foreground_macro,1.0,,0.38452164176575865,0.514401738588926,0.5354960965581166,[0.05],0.3089575077785547,0.4857610486784471,1.0072873392635868,1.0000000000000004,868029,868029,0,0.0,40,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
PoE,2,2,overall,0.9999986437100382,0.2950840928813456,0.001097075760958279,0.02630638002532383,0.0105252218920919,"[0.05, 0.1, 0.2]",0.16609122714685662,0.04383830538310044,0.11293969749646461,0.9999986436631985,3686395,3686400,5,1.3563368055555556e-06,25,32251f9cb498b87ef3fd64c9a70f4a7b147d1624d100b9cb18aff60959ee4325,df890c37955fa16799d5f10babf38b85af7e643b76b85ddf7e3b21ea1dee7fcb,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,2,2,0,1.0,0.2978308025395069,0.0011486291648645976,0.0005708410214768306,0.002164421830862916,"[0.05, 0.1, 0.2]",0.12011158443639723,0.00983870911252924,0.028524486564038616,1.0000000000000004,3058550,3058550,0,0.0,25,d9d71b1cb8db12c00ffff11977e17efa4a82c722cdc4b086c414bc533610dd30,1e767657ff1a0ab5c98031374d8f8529d5e3c466370e10478f0c3600b423bf89,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,2,2,1,0.9999999999996892,0.20186702947453639,0.22714488270975633,0.2214829611161617,0.2811139188599696,"[0.05, 0.1, 0.2]",0.3960691839615169,0.25606297271255607,0.5992194013345726,0.9999999999999998,461325,461325,0,0.0,25,fdd05613ac14c6870b037d22cc08c1dc11aaa7ee46601fc0a3c6c9b41164f244,1f5e7161e8fa6f8cd9c17ec7fbaebc39b1ac3a27d54066b642e7f668d8c5b361,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,2,2,2,0.9999999999996054,0.44660332087895077,0.03869250996325335,0.1889415456268946,0.11907151203806829,"[0.05, 0.1, 0.2, 0.3, 0.4]",0.46705497070377044,0.08754559138444554,0.33833127150596654,1.0000000000000004,166520,166520,0,0.0,25,a8f36b424cc2654016e60ec8e84c4580291722a9fe874ccbfd4a1cc6eebd2787,9202809a73fb8f344be7da4c48864c2ddf1c309b2f645836967b4276756bea60,exact ranked steps reconstructible from immutable per-pixel caches and full SHA tie rule
PoE,2,2,foreground_macro,0.9999999999996054,,0.13291869633650483,0.20521225337152815,0.20009271544901897,"[0.05, 0.1, 0.2]",0.4315620773326437,0.1718042820485008,0.4687753364202696,1.0,627845,627845,0,0.0,25,,,equal rim/cup macro; class-specific common-support bounds and raw curve hashes are reported separately
