arm,order,step,loss,group,status,raw_norm,weighted_norm
A4,2,1600,supervised,aux_upstream_AB,measured,2.2300329208374023,2.2300329208374023
A4,2,1600,KL,all_AB,measured,2.484293222427368,2.484293222427368
A4,2,1600,KL,aux_heads,measured,0.0,0.0
A4,2,1600,KL,aux_upstream_AB,measured,2.23681378364563,2.23681378364563
A4,2,1600,DS,all_AB,measured,2.2653236389160156,0.5663309097290039
A4,2,1600,DS,aux_heads,measured,0.19377809762954712,0.04844452440738678
A4,2,1600,DS,aux_upstream_AB,measured,2.2653236389160156,0.5663309097290039
A4,2,1600,H,all_AB,measured,0.003201419021934271,0.0016007095109671354
A4,2,1600,H,aux_heads,measured,0.0,0.0
A4,2,1600,H,aux_upstream_AB,measured,0.0025891484692692757,0.0012945742346346378
A4,2,2400,supervised,all_AB,measured,1.7730605602264404,1.7730605602264404
A4,2,2400,supervised,aux_heads,measured,0.0,0.0
A4,2,2400,supervised,aux_upstream_AB,measured,1.5990345478057861,1.5990345478057861
A4,2,2400,KL,all_AB,measured,1.4442706108093262,1.4442706108093262
A4,2,2400,KL,aux_heads,measured,0.0,0.0
A4,2,2400,KL,aux_upstream_AB,measured,1.4301002025604248,1.4301002025604248
A4,2,2400,DS,all_AB,measured,2.1799755096435547,0.5449938774108887
A4,2,2400,DS,aux_heads,measured,0.2526620030403137,0.06316550076007843
A4,2,2400,DS,aux_upstream_AB,measured,2.1799755096435547,0.5449938774108887
A4,2,2400,H,all_AB,measured,0.01603027991950512,0.00801513995975256
A4,2,2400,H,aux_heads,measured,0.0,0.0
A4,2,2400,H,aux_upstream_AB,measured,0.015390932559967041,0.0076954662799835205
A4,2,3200,supervised,all_AB,measured,2.9728329181671143,2.9728329181671143
A4,2,3200,supervised,aux_heads,measured,0.0,0.0
A4,2,3200,supervised,aux_upstream_AB,measured,2.779723644256592,2.779723644256592
A4,2,3200,KL,all_AB,measured,1.1915409564971924,1.1915409564971924
A4,2,3200,KL,aux_heads,measured,0.0,0.0
A4,2,3200,KL,aux_upstream_AB,measured,1.1690810918807983,1.1690810918807983
A4,2,3200,DS,all_AB,measured,2.563222885131836,0.640805721282959
A4,2,3200,DS,aux_heads,measured,0.19667686522006989,0.04916921630501747
A4,2,3200,DS,aux_upstream_AB,measured,2.563222885131836,0.640805721282959
A4,2,3200,H,all_AB,measured,0.0016387117793783545,0.0008193558896891773
A4,2,3200,H,aux_heads,measured,0.0,0.0
A4,2,3200,H,aux_upstream_AB,measured,0.0012214375892654061,0.0006107187946327031
A5,2,800,supervised,all_AB,measured,7.283710956573486,7.283710956573486
A5,2,800,supervised,aux_heads,measured,0.0,0.0
A5,2,800,supervised,aux_upstream_AB,measured,6.961465835571289,6.961465835571289
A5,2,800,KL,all_AB,measured,2.502908229827881,0.6257270574569702
A5,2,800,KL,aux_heads,measured,0.0,0.0
A5,2,800,KL,aux_upstream_AB,measured,2.4570212364196777,0.6142553091049194
A5,2,800,DS,all_AB,measured,1.4388436079025269,0.3597109019756317
A5,2,800,DS,aux_heads,measured,0.16330960392951965,0.04082740098237991
A5,2,800,DS,aux_upstream_AB,measured,1.4388436079025269,0.3597109019756317
A5,2,800,H,all_AB,measured,0.07815412431955338,0.009769265539944172
A5,2,800,H,aux_heads,measured,0.0,0.0
A5,2,800,H,aux_upstream_AB,measured,0.07783830910921097,0.009729788638651371
A5,2,1600,supervised,all_AB,measured,2.39762544631958,2.39762544631958
A5,2,1600,supervised,aux_heads,measured,0.0,0.0
A5,2,1600,supervised,aux_upstream_AB,measured,2.2180380821228027,2.2180380821228027
A5,2,1600,KL,all_AB,measured,2.4783687591552734,2.4783687591552734
A5,2,1600,KL,aux_heads,measured,0.0,0.0
A5,2,1600,KL,aux_upstream_AB,measured,2.230802059173584,2.230802059173584
A5,2,1600,DS,all_AB,measured,2.257457971572876,0.564364492893219
A5,2,1600,DS,aux_heads,measured,0.19389547407627106,0.048473868519067764
A5,2,1600,DS,aux_upstream_AB,measured,2.257457971572876,0.564364492893219
A5,2,1600,H,all_AB,measured,0.0031741682905703783,0.0015870841452851892
A5,2,1600,H,aux_heads,measured,0.0,0.0
A5,2,1600,H,aux_upstream_AB,measured,0.002554788487032056,0.001277394243516028
A5,2,2400,supervised,all_AB,measured,1.776869535446167,1.776869535446167
A5,2,2400,supervised,aux_heads,measured,0.0,0.0
A5,2,2400,supervised,aux_upstream_AB,measured,1.602146863937378,1.602146863937378
A5,2,2400,KL,all_AB,measured,1.4507992267608643,1.4507992267608643
A5,2,2400,KL,aux_heads,measured,0.0,0.0
A5,2,2400,KL,aux_upstream_AB,measured,1.4365853071212769,1.4365853071212769
A5,2,2400,DS,all_AB,measured,2.1813273429870605,0.5453318357467651
A5,2,2400,DS,aux_heads,measured,0.2533041834831238,0.06332604587078094
A5,2,2400,DS,aux_upstream_AB,measured,2.1813273429870605,0.5453318357467651
A5,2,2400,H,all_AB,measured,0.016359703615307808,0.008179851807653904
A5,2,2400,H,aux_heads,measured,0.0,0.0
A5,2,2400,H,aux_upstream_AB,measured,0.015707416459918022,0.007853708229959011
A5,2,3200,supervised,all_AB,measured,2.9423177242279053,2.9423177242279053
A5,2,3200,supervised,aux_heads,measured,0.0,0.0
A5,2,3200,supervised,aux_upstream_AB,measured,2.746920585632324,2.746920585632324
A5,2,3200,KL,all_AB,measured,1.1976531744003296,1.1976531744003296
A5,2,3200,KL,aux_heads,measured,0.0,0.0
A5,2,3200,KL,aux_upstream_AB,measured,1.1752350330352783,1.1752350330352783
A5,2,3200,DS,all_AB,measured,2.561652183532715,0.6404130458831787
A5,2,3200,DS,aux_heads,measured,0.19711856544017792,0.04927964136004448
A5,2,3200,DS,aux_upstream_AB,measured,2.561652183532715,0.6404130458831787
A5,2,3200,H,all_AB,measured,0.001629119273275137,0.0008145596366375685
A5,2,3200,H,aux_heads,measured,0.0,0.0
A5,2,3200,H,aux_upstream_AB,measured,0.0012121872277930379,0.0006060936138965189
