seed,variant,site_step,successful_site_step_before_step,noise_warmup_multiplier,effective_sigma,noise_scale_p10,noise_scale_p50,noise_scale_p90,perturbation_weight_ratio,classifier_angular_drift,raw_noise_checksum
0,D2,50,49,1.0,0.31622776601683794,0.00011518886458361521,0.0006374894874170423,0.013538218103349209,0.10563929378986359,0.030966445803642273,15d857c78388ecc85ba36cca1f2fe7d92d16d6631c4e49e455b4121676111c16
0,D2,100,99,1.0,0.31622776601683794,0.00574692664667964,0.01397950854152441,0.2060157209634781,0.21590371429920197,0.027467768639326096,e113d07e74325b21911656f0f7eb09178a8f423925f0cce391c18f2f638508d6
0,D2,150,149,1.0,0.31622776601683794,0.0020447014831006527,0.0052728187292814255,0.28062161803245544,0.22093595564365387,0.0276842899620533,0af84da5efb64acbd1ac5350783942eedf36b349e2e1e1095574b42c87f82dc6
0,D2,200,199,1.0,0.31622776601683794,0.0014408983988687396,0.004038301762193441,0.04927923530340195,0.358092725276947,0.030168741941452026,fc6f2d884b61d8024e1452e31eba8cc48cbaf9f32e3ee9ee8cb2bfd7ebf0e321
0,D2,201,200,1.0,0.31622776601683794,4.359468221082352e-05,9.314478666055948e-05,0.0024445627350360155,0.39131781458854675,0.029998749494552612,a90da8dd6b684954a66b40d132e1c1fc1a9fac8d1340ed8bdac271f8627aa070
0,D2,250,249,1.0,0.31622776601683794,0.0026767286472022533,0.0052141849882900715,0.3985198140144348,0.2920020520687103,0.03046453557908535,fa8636e71afbcb2ac38ac7dada75f8e4238b06d0830e2068b05c7277af8d5dd8
0,D2,300,299,1.0,0.31622776601683794,0.002629522467032075,0.006422110367566347,0.15493541955947876,0.4702010750770569,0.03304567188024521,96a9f6016d3413c073e5594caeaaa6a2cd4cb8f417d24a23bdf31fe43596c46d
0,D2,350,349,1.0,0.31622776601683794,0.003423171816393733,0.015361404046416283,0.7596846222877502,0.9062149524688721,0.03520675376057625,3db33f2a73b1203622beceee801edb0cc7cbce12c834a4ffc6bcaa303d43b274
0,D2,400,399,1.0,0.31622776601683794,0.001564717385917902,0.004724524915218353,0.09618347883224487,0.5054734349250793,0.03808415308594704,850765ba251ccd18cc6ca3aeb0b4e43fce429c2dfb27b4b404dd93baef5b05fc
0,D2,450,449,1.0,0.31622776601683794,0.00040060721221379936,0.0018294714391231537,0.10717109590768814,0.4797018766403198,0.041181422770023346,5305d3d4799d908554aba06feee0693421e484001347ca308affb018f71518a6
0,D2,500,499,1.0,0.31622776601683794,0.0012102465843781829,0.00425121933221817,0.06718361377716064,0.47921061515808105,0.04323529452085495,17871e93ecdc1d2d0bdb05d2fe8796d7890abba10785c999e97512ba49b904aa
0,D2,550,549,1.0,0.31622776601683794,0.0073311603628098965,0.0218164324760437,0.20957587659358978,0.3872235417366028,0.04642161726951599,ff35c3fe6002d7ae559f6c2cd6869d8d01787983d8e109f6412dc9c7549d6ef1
0,D2,600,599,1.0,0.31622776601683794,0.0020066986326128244,0.007794342003762722,0.15593227744102478,0.4474557042121887,0.048275090754032135,fda6e35ca7f53fa6c653761928086d758dedd8a39c2d9509e71aaa3913a9f94d
0,D2,650,649,1.0,0.31622776601683794,0.00028122344519943,0.001105248462408781,0.010303627699613571,0.10589952766895294,0.04934009909629822,9c67b7c9af6a9f6b8521c9f60f58e097ed8b96aaf46d9161c385a36b12f6bea3
0,D2,700,699,1.0,0.31622776601683794,0.002434534952044487,0.01011379063129425,0.4867800176143646,0.45926153659820557,0.050535649061203,8ff974cad42f4209d164765a73692ff1016ce16e591e2d2f32f48ddb9141e18a
0,D2,750,749,1.0,0.31622776601683794,0.0024606597144156694,0.005350154358893633,0.10565236955881119,0.15628865361213684,0.051116373389959335,e5163918c35b55b3e9b74e7cef4d3b4fc0a33316dbc7b78e1e7d4f36b73acd31
0,D2,800,799,1.0,0.31622776601683794,0.001020306721329689,0.0031024334020912647,0.1214330717921257,0.25036370754241943,0.05135287344455719,c7963dd3c0eea46c37225c5598f1e4740556680b403c3a6bc7f53384d60d23fd
0,D2,850,849,1.0,0.31622776601683794,0.0012752421898767352,0.0031133675947785378,0.061912477016448975,0.15706521272659302,0.05149654299020767,0d953393a753f5473c72bf2339bbaaa8b51015a35b54f488b73bc13d7ac80d1d
0,D2,900,899,1.0,0.31622776601683794,0.0007106146076694131,0.003870613407343626,0.11274747550487518,0.23071202635765076,0.05156100541353226,bdad134a9e6dd194bc043430d28a6d99773fffc63fc5cfc2887272b80725565d
0,D2,950,949,1.0,0.31622776601683794,0.0006307361763902009,0.0018391403136774898,0.03272220864892006,0.10904276371002197,0.051573991775512695,518c912751a00cbbebeb82bedb1a89bb73e3cff7de5e892e60f174fa9ce18ef7
0,D2,1000,999,1.0,0.31622776601683794,0.0014486435102298856,0.005386710166931152,0.16911128163337708,0.4119535982608795,0.05157909542322159,1c58d86001f9dfb9a5a68333d9e571eb2925f742cdad864a7330a0ff85fb2cf1
