seed,stage_index,domain,case_id,class_id,candidate,level,newly_selected,deselected,new_nonignore_count,removed_nonignore_count,new_correct,removed_correct,newly_selected_precision,removed_precision
1,0,REFUGE,REFUGE_train_n0215,2,Q1,case,100,100,100,100,100,94,1.0,0.94
1,0,REFUGE,REFUGE_train_n0215,2,Q2,case,100,100,100,100,100,94,1.0,0.94
1,0,REFUGE,REFUGE_train_n0216,0,Q1,case,25215,25215,25215,25215,25213,25158,0.9999206821336506,0.9977394408090422
1,0,REFUGE,REFUGE_train_n0216,0,Q2,case,25215,25215,25215,25215,25213,25158,0.9999206821336506,0.9977394408090422
1,0,REFUGE,REFUGE_train_n0216,1,Q1,case,2778,2778,2778,2778,1618,2417,0.5824334053275738,0.8700503959683226
1,0,REFUGE,REFUGE_train_n0216,1,Q2,case,2778,2778,2778,2778,1618,2417,0.5824334053275738,0.8700503959683226
1,0,REFUGE,REFUGE_train_n0216,2,Q1,case,37,37,37,37,19,14,0.5135135135135135,0.3783783783783784
1,0,REFUGE,REFUGE_train_n0216,2,Q2,case,37,37,37,37,19,14,0.5135135135135135,0.3783783783783784
1,0,REFUGE,REFUGE_train_n0220,0,Q1,case,21194,21194,21194,21194,21062,20914,0.9937718222138341,0.9867887137869208
1,0,REFUGE,REFUGE_train_n0220,0,Q2,case,21194,21194,21194,21194,21062,20914,0.9937718222138341,0.9867887137869208
1,0,REFUGE,REFUGE_train_n0220,1,Q1,case,1827,1827,1827,1827,1014,1740,0.555008210180624,0.9523809523809523
1,0,REFUGE,REFUGE_train_n0220,1,Q2,case,1827,1827,1827,1827,1014,1740,0.555008210180624,0.9523809523809523
1,0,REFUGE,REFUGE_train_n0220,2,Q1,case,8,8,8,8,8,8,1.0,1.0
1,0,REFUGE,REFUGE_train_n0220,2,Q2,case,8,8,8,8,8,8,1.0,1.0
1,0,REFUGE,REFUGE_train_n0227,0,Q1,case,20859,20859,20859,20859,20576,20699,0.9864327148952491,0.9923294501174553
1,0,REFUGE,REFUGE_train_n0227,0,Q2,case,20859,20859,20859,20859,20576,20699,0.9864327148952491,0.9923294501174553
1,0,REFUGE,REFUGE_train_n0227,1,Q1,case,1651,1651,1651,1651,810,1362,0.49061175045427013,0.824954572986069
1,0,REFUGE,REFUGE_train_n0227,1,Q2,case,1651,1651,1651,1651,810,1362,0.49061175045427013,0.824954572986069
1,0,REFUGE,REFUGE_train_n0227,2,Q1,case,52,52,52,52,52,31,1.0,0.5961538461538461
1,0,REFUGE,REFUGE_train_n0227,2,Q2,case,52,52,52,52,52,31,1.0,0.5961538461538461
1,0,REFUGE,REFUGE_train_n0233,0,Q1,case,25970,25970,25970,25970,25324,25853,0.9751251443973816,0.9954948016942626
1,0,REFUGE,REFUGE_train_n0233,0,Q2,case,25970,25970,25970,25970,25324,25853,0.9751251443973816,0.9954948016942626
1,0,REFUGE,REFUGE_train_n0233,1,Q1,case,3387,3387,3387,3387,2481,2255,0.7325066430469442,0.6657809270741069
1,0,REFUGE,REFUGE_train_n0233,1,Q2,case,3387,3387,3387,3387,2481,2255,0.7325066430469442,0.6657809270741069
1,0,REFUGE,REFUGE_train_n0233,2,Q1,case,32,32,32,32,30,19,0.9375,0.59375
1,0,REFUGE,REFUGE_train_n0233,2,Q2,case,32,32,32,32,30,19,0.9375,0.59375
1,0,REFUGE,REFUGE_train_n0234,0,Q1,case,34796,34796,34796,34796,34758,34697,0.9989079204506265,0.9971548453845269
1,0,REFUGE,REFUGE_train_n0234,0,Q2,case,34796,34796,34796,34796,34758,34697,0.9989079204506265,0.9971548453845269
1,0,REFUGE,REFUGE_train_n0234,1,Q1,case,3374,3374,3374,3374,2388,2061,0.7077652637818613,0.6108476585655009
1,0,REFUGE,REFUGE_train_n0234,1,Q2,case,3374,3374,3374,3374,2388,2061,0.7077652637818613,0.6108476585655009
1,0,REFUGE,REFUGE_train_n0234,2,Q1,case,40,40,40,40,39,20,0.975,0.5
1,0,REFUGE,REFUGE_train_n0234,2,Q2,case,40,40,40,40,39,20,0.975,0.5
1,0,REFUGE,REFUGE_train_n0235,0,Q1,case,31501,31501,31501,31501,31423,31231,0.9975238881305355,0.9914288435287769
1,0,REFUGE,REFUGE_train_n0235,0,Q2,case,31501,31501,31501,31501,31423,31231,0.9975238881305355,0.9914288435287769
1,0,REFUGE,REFUGE_train_n0235,1,Q1,case,3099,3099,3099,3099,1647,2217,0.5314617618586641,0.7153920619554696
1,0,REFUGE,REFUGE_train_n0235,1,Q2,case,3099,3099,3099,3099,1647,2217,0.5314617618586641,0.7153920619554696
1,0,REFUGE,REFUGE_train_n0235,2,Q1,case,179,179,179,179,160,90,0.8938547486033519,0.5027932960893855
1,0,REFUGE,REFUGE_train_n0235,2,Q2,case,179,179,179,179,160,90,0.8938547486033519,0.5027932960893855
1,0,REFUGE,REFUGE_train_n0246,0,Q1,case,33687,33687,33687,33687,33533,33057,0.9954285035770475,0.9812984237242853
1,0,REFUGE,REFUGE_train_n0246,0,Q2,case,33687,33687,33687,33687,33533,33057,0.9954285035770475,0.9812984237242853
1,0,REFUGE,REFUGE_train_n0246,1,Q1,case,2183,2183,2183,2183,1656,1814,0.7585890975721484,0.8309665597801191
1,0,REFUGE,REFUGE_train_n0246,1,Q2,case,2183,2183,2183,2183,1656,1814,0.7585890975721484,0.8309665597801191
1,0,REFUGE,REFUGE_train_n0246,2,Q1,case,45,45,45,45,23,14,0.5111111111111111,0.3111111111111111
1,0,REFUGE,REFUGE_train_n0246,2,Q2,case,45,45,45,45,23,14,0.5111111111111111,0.3111111111111111
1,0,REFUGE,REFUGE_train_n0252,0,Q1,case,32747,32747,32747,32747,32283,32513,0.9858307631233395,0.9928543072647876
1,0,REFUGE,REFUGE_train_n0252,0,Q2,case,32747,32747,32747,32747,32283,32513,0.9858307631233395,0.9928543072647876
1,0,REFUGE,REFUGE_train_n0252,1,Q1,case,2877,2877,2877,2877,1988,1823,0.6909975669099757,0.6336461591936045
1,0,REFUGE,REFUGE_train_n0252,1,Q2,case,2877,2877,2877,2877,1988,1823,0.6909975669099757,0.6336461591936045
1,0,REFUGE,REFUGE_train_n0252,2,Q1,case,393,393,393,393,256,81,0.6513994910941476,0.20610687022900764
1,0,REFUGE,REFUGE_train_n0252,2,Q2,case,393,393,393,393,256,81,0.6513994910941476,0.20610687022900764
1,0,REFUGE,REFUGE_train_n0255,0,Q1,case,17827,17827,17827,17827,17676,17490,0.9915297021372076,0.981096090200258
1,0,REFUGE,REFUGE_train_n0255,0,Q2,case,17827,17827,17827,17827,17676,17490,0.9915297021372076,0.981096090200258
1,0,REFUGE,REFUGE_train_n0255,1,Q1,case,1431,1431,1431,1431,1319,1133,0.9217330538085255,0.7917540181691125
1,0,REFUGE,REFUGE_train_n0255,1,Q2,case,1431,1431,1431,1431,1319,1133,0.9217330538085255,0.7917540181691125
1,0,REFUGE,REFUGE_train_n0255,2,Q1,case,34,34,34,34,34,34,1.0,1.0
1,0,REFUGE,REFUGE_train_n0255,2,Q2,case,34,34,34,34,34,34,1.0,1.0
1,0,REFUGE,REFUGE_train_n0263,0,Q1,case,17022,17022,17022,17022,16718,16887,0.9821407590177418,0.9920690870637998
1,0,REFUGE,REFUGE_train_n0263,0,Q2,case,17022,17022,17022,17022,16718,16887,0.9821407590177418,0.9920690870637998
1,0,REFUGE,REFUGE_train_n0263,1,Q1,case,3346,3346,3346,3346,2652,2544,0.7925881649731022,0.7603108188882247
1,0,REFUGE,REFUGE_train_n0263,1,Q2,case,3346,3346,3346,3346,2652,2544,0.7925881649731022,0.7603108188882247
1,0,REFUGE,REFUGE_train_n0263,2,Q1,case,245,245,245,245,245,201,1.0,0.8204081632653061
1,0,REFUGE,REFUGE_train_n0263,2,Q2,case,245,245,245,245,245,201,1.0,0.8204081632653061
1,0,REFUGE,REFUGE_train_n0273,0,Q1,case,31112,31112,31112,31112,29777,29522,0.9570905116996657,0.9488943173052199
1,0,REFUGE,REFUGE_train_n0273,0,Q2,case,31112,31112,31112,31112,29777,29522,0.9570905116996657,0.9488943173052199
1,0,REFUGE,REFUGE_train_n0273,1,Q1,case,1973,1973,1973,1973,1219,1092,0.617840851495185,0.5534718702483528
1,0,REFUGE,REFUGE_train_n0273,1,Q2,case,1973,1973,1973,1973,1219,1092,0.617840851495185,0.5534718702483528
1,0,REFUGE,REFUGE_train_n0273,2,Q1,case,170,170,170,170,109,141,0.6411764705882353,0.8294117647058824
1,0,REFUGE,REFUGE_train_n0273,2,Q2,case,170,170,170,170,109,141,0.6411764705882353,0.8294117647058824
1,0,REFUGE,REFUGE_train_n0274,0,Q1,case,19803,19803,19803,19803,19678,19533,0.9936878250770085,0.9863657021663385
1,0,REFUGE,REFUGE_train_n0274,0,Q2,case,19803,19803,19803,19803,19678,19533,0.9936878250770085,0.9863657021663385
1,0,REFUGE,REFUGE_train_n0274,1,Q1,case,2149,2149,2149,2149,1917,1378,0.8920428106095859,0.6412284783620289
1,0,REFUGE,REFUGE_train_n0274,1,Q2,case,2149,2149,2149,2149,1917,1378,0.8920428106095859,0.6412284783620289
1,0,REFUGE,REFUGE_train_n0274,2,Q1,case,35,35,35,35,35,31,1.0,0.8857142857142857
1,0,REFUGE,REFUGE_train_n0274,2,Q2,case,35,35,35,35,35,31,1.0,0.8857142857142857
1,0,REFUGE,REFUGE_train_n0276,0,Q1,case,31811,31811,31811,31811,31578,31522,0.9926754896105121,0.9909150922636824
1,0,REFUGE,REFUGE_train_n0276,0,Q2,case,31811,31811,31811,31811,31578,31522,0.9926754896105121,0.9909150922636824
1,0,REFUGE,REFUGE_train_n0276,1,Q1,case,3292,3292,3292,3292,2761,2733,0.8386998784933172,0.8301944106925881
1,0,REFUGE,REFUGE_train_n0276,1,Q2,case,3292,3292,3292,3292,2761,2733,0.8386998784933172,0.8301944106925881
1,0,REFUGE,REFUGE_train_n0276,2,Q1,case,128,128,128,128,128,100,1.0,0.78125
1,0,REFUGE,REFUGE_train_n0276,2,Q2,case,128,128,128,128,128,100,1.0,0.78125
1,0,REFUGE,REFUGE_train_n0281,0,Q1,case,31045,31045,31045,31045,30968,30890,0.9975197294250282,0.9950072475438879
1,0,REFUGE,REFUGE_train_n0281,0,Q2,case,31045,31045,31045,31045,30968,30890,0.9975197294250282,0.9950072475438879
1,0,REFUGE,REFUGE_train_n0281,1,Q1,case,2370,2370,2370,2370,1581,2005,0.6670886075949367,0.8459915611814346
1,0,REFUGE,REFUGE_train_n0281,1,Q2,case,2370,2370,2370,2370,1581,2005,0.6670886075949367,0.8459915611814346
1,0,REFUGE,REFUGE_train_n0281,2,Q1,case,109,109,109,109,72,58,0.6605504587155964,0.5321100917431193
1,0,REFUGE,REFUGE_train_n0281,2,Q2,case,109,109,109,109,72,58,0.6605504587155964,0.5321100917431193
1,0,REFUGE,REFUGE_train_n0299,0,Q1,case,30110,30110,30110,30110,29447,29782,0.9779807372965792,0.9891066090999668
1,0,REFUGE,REFUGE_train_n0299,0,Q2,case,30110,30110,30110,30110,29447,29782,0.9779807372965792,0.9891066090999668
1,0,REFUGE,REFUGE_train_n0299,1,Q1,case,2393,2393,2393,2393,1418,1728,0.5925616381111576,0.7221061429168408
1,0,REFUGE,REFUGE_train_n0299,1,Q2,case,2393,2393,2393,2393,1418,1728,0.5925616381111576,0.7221061429168408
1,0,REFUGE,REFUGE_train_n0299,2,Q1,case,206,206,206,206,168,105,0.8155339805825242,0.5097087378640777
1,0,REFUGE,REFUGE_train_n0299,2,Q2,case,206,206,206,206,168,105,0.8155339805825242,0.5097087378640777
1,0,REFUGE,REFUGE_train_n0307,0,Q1,case,29603,29603,29603,29603,29316,29539,0.9903050366516907,0.9978380569536871
1,0,REFUGE,REFUGE_train_n0307,0,Q2,case,29603,29603,29603,29603,29316,29539,0.9903050366516907,0.9978380569536871
1,0,REFUGE,REFUGE_train_n0307,1,Q1,case,2161,2161,2161,2161,1985,1468,0.9185562239703841,0.6793151318833873
1,0,REFUGE,REFUGE_train_n0307,1,Q2,case,2161,2161,2161,2161,1985,1468,0.9185562239703841,0.6793151318833873
1,0,REFUGE,REFUGE_train_n0307,2,Q1,case,106,106,106,106,58,60,0.5471698113207547,0.5660377358490566
1,0,REFUGE,REFUGE_train_n0307,2,Q2,case,106,106,106,106,58,60,0.5471698113207547,0.5660377358490566
1,0,REFUGE,REFUGE_train_n0325,0,Q1,case,29568,29568,29568,29568,29505,27115,0.9978693181818182,0.9170386904761905
1,0,REFUGE,REFUGE_train_n0325,0,Q2,case,29568,29568,29568,29568,29505,27115,0.9978693181818182,0.9170386904761905
1,0,REFUGE,REFUGE_train_n0325,1,Q1,case,3290,3290,3290,3290,433,754,0.1316109422492401,0.2291793313069909
1,0,REFUGE,REFUGE_train_n0325,1,Q2,case,3290,3290,3290,3290,433,754,0.1316109422492401,0.2291793313069909
1,0,REFUGE,REFUGE_train_n0325,2,Q1,case,128,128,128,128,128,128,1.0,1.0
1,0,REFUGE,REFUGE_train_n0325,2,Q2,case,128,128,128,128,128,128,1.0,1.0
1,0,REFUGE,REFUGE_train_n0335,0,Q1,case,25515,25515,25515,25515,25124,24267,0.9846756809719772,0.95108759553204
1,0,REFUGE,REFUGE_train_n0335,0,Q2,case,25515,25515,25515,25515,25124,24267,0.9846756809719772,0.95108759553204
1,0,REFUGE,REFUGE_train_n0335,1,Q1,case,5844,5844,5844,5844,1085,1878,0.18566050650239563,0.3213552361396304
1,0,REFUGE,REFUGE_train_n0335,1,Q2,case,5844,5844,5844,5844,1085,1878,0.18566050650239563,0.3213552361396304
1,0,REFUGE,REFUGE_train_n0335,2,Q1,case,26,26,26,26,19,8,0.7307692307692307,0.3076923076923077
1,0,REFUGE,REFUGE_train_n0335,2,Q2,case,26,26,26,26,19,8,0.7307692307692307,0.3076923076923077
1,0,REFUGE,REFUGE_train_n0337,0,Q1,case,31866,31866,31866,31866,31860,31701,0.9998117115420825,0.994822067407268
1,0,REFUGE,REFUGE_train_n0337,0,Q2,case,31866,31866,31866,31866,31860,31701,0.9998117115420825,0.994822067407268
1,0,REFUGE,REFUGE_train_n0337,1,Q1,case,2350,2350,2350,2350,1845,1668,0.7851063829787234,0.7097872340425532
1,0,REFUGE,REFUGE_train_n0337,1,Q2,case,2350,2350,2350,2350,1845,1668,0.7851063829787234,0.7097872340425532
1,0,REFUGE,REFUGE_train_n0337,2,Q1,case,187,187,187,187,101,84,0.5401069518716578,0.44919786096256686
1,0,REFUGE,REFUGE_train_n0337,2,Q2,case,187,187,187,187,101,84,0.5401069518716578,0.44919786096256686
1,0,REFUGE,REFUGE_train_n0342,0,Q1,case,29956,29956,29956,29956,29576,28520,0.9873147282681266,0.952063025771131
1,0,REFUGE,REFUGE_train_n0342,0,Q2,case,29956,29956,29956,29956,29576,28520,0.9873147282681266,0.952063025771131
1,0,REFUGE,REFUGE_train_n0342,1,Q1,case,6277,6277,6277,6277,814,2179,0.12967978333598854,0.34714035367213636
1,0,REFUGE,REFUGE_train_n0342,1,Q2,case,6277,6277,6277,6277,814,2179,0.12967978333598854,0.34714035367213636
1,0,REFUGE,REFUGE_train_n0342,2,Q1,case,9,9,9,9,9,8,1.0,0.8888888888888888
1,0,REFUGE,REFUGE_train_n0342,2,Q2,case,9,9,9,9,9,8,1.0,0.8888888888888888
1,0,REFUGE,REFUGE_train_n0345,0,Q1,case,25719,25719,25719,25719,25719,25553,1.0,0.9935456277460243
1,0,REFUGE,REFUGE_train_n0345,0,Q2,case,25719,25719,25719,25719,25719,25553,1.0,0.9935456277460243
1,0,REFUGE,REFUGE_train_n0345,1,Q1,case,1662,1662,1662,1662,1035,1453,0.6227436823104693,0.8742478941034898
1,0,REFUGE,REFUGE_train_n0345,1,Q2,case,1662,1662,1662,1662,1035,1453,0.6227436823104693,0.8742478941034898
1,0,REFUGE,REFUGE_train_n0345,2,Q1,case,214,214,214,214,150,106,0.7009345794392523,0.4953271028037383
1,0,REFUGE,REFUGE_train_n0345,2,Q2,case,214,214,214,214,150,106,0.7009345794392523,0.4953271028037383
1,0,REFUGE,REFUGE_train_n0350,0,Q1,case,30224,30224,30224,30224,28940,30135,0.9575172048703018,0.9970553202752779
1,0,REFUGE,REFUGE_train_n0350,0,Q2,case,30224,30224,30224,30224,28940,30135,0.9575172048703018,0.9970553202752779
1,0,REFUGE,REFUGE_train_n0350,1,Q1,case,2328,2328,2328,2328,1503,1308,0.645618556701031,0.5618556701030928
1,0,REFUGE,REFUGE_train_n0350,1,Q2,case,2328,2328,2328,2328,1503,1308,0.645618556701031,0.5618556701030928
1,0,REFUGE,REFUGE_train_n0350,2,Q1,case,159,159,159,159,62,78,0.389937106918239,0.49056603773584906
1,0,REFUGE,REFUGE_train_n0350,2,Q2,case,159,159,159,159,62,78,0.389937106918239,0.49056603773584906
1,0,REFUGE,REFUGE_train_n0358,0,Q1,case,21763,21763,21763,21763,21616,21563,0.9932454165326472,0.9908100905206084
1,0,REFUGE,REFUGE_train_n0358,0,Q2,case,21763,21763,21763,21763,21616,21563,0.9932454165326472,0.9908100905206084
1,0,REFUGE,REFUGE_train_n0358,1,Q1,case,1789,1789,1789,1789,1171,1675,0.6545556176634991,0.9362772498602572
1,0,REFUGE,REFUGE_train_n0358,1,Q2,case,1789,1789,1789,1789,1171,1675,0.6545556176634991,0.9362772498602572
1,0,REFUGE,REFUGE_train_n0358,2,Q1,case,55,55,55,55,8,29,0.14545454545454545,0.5272727272727272
1,0,REFUGE,REFUGE_train_n0358,2,Q2,case,55,55,55,55,8,29,0.14545454545454545,0.5272727272727272
1,0,REFUGE,REFUGE_train_n0360,0,Q1,case,18798,18798,18798,18798,18777,18698,0.9988828598787105,0.9946802851367167
1,0,REFUGE,REFUGE_train_n0360,0,Q2,case,18798,18798,18798,18798,18777,18698,0.9988828598787105,0.9946802851367167
1,0,REFUGE,REFUGE_train_n0360,1,Q1,case,1801,1801,1801,1801,1695,1267,0.9411438089950028,0.7034980566352027
1,0,REFUGE,REFUGE_train_n0360,1,Q2,case,1801,1801,1801,1801,1695,1267,0.9411438089950028,0.7034980566352027
1,0,REFUGE,REFUGE_train_n0360,2,Q1,case,10,10,10,10,8,10,0.8,1.0
1,0,REFUGE,REFUGE_train_n0360,2,Q2,case,10,10,10,10,8,10,0.8,1.0
1,1,RIM_ONE_r3,RIM_ONE_r3_test_G-24-L,0,Q1,case,17116,17116,17116,17116,17116,17083,1.0,0.9980719794344473
1,1,RIM_ONE_r3,RIM_ONE_r3_test_G-24-L,0,Q2,case,17337,17337,17337,17337,17337,17304,1.0,0.9980965564976639
1,1,RIM_ONE_r3,RIM_ONE_r3_test_G-24-L,1,Q1,case,2322,2322,2322,2322,717,1714,0.3087855297157623,0.7381567614125754
1,1,RIM_ONE_r3,RIM_ONE_r3_test_G-24-L,1,Q2,case,1858,1858,1858,1858,738,1248,0.39720129171151775,0.6716899892357373
1,1,RIM_ONE_r3,RIM_ONE_r3_test_G-24-L,2,Q1,case,243,243,243,243,241,98,0.9917695473251029,0.40329218106995884
1,1,RIM_ONE_r3,RIM_ONE_r3_test_G-24-L,2,Q2,case,244,244,244,244,241,98,0.9877049180327869,0.4016393442622951
1,1,RIM_ONE_r3,RIM_ONE_r3_test_G-28-L,0,Q1,case,16999,16999,16999,16999,16872,16741,0.9925289722924878,0.9848226366256838
1,1,RIM_ONE_r3,RIM_ONE_r3_test_G-28-L,0,Q2,case,19118,19118,19118,19118,18935,18907,0.9904278690239565,0.9889632806778952
1,1,RIM_ONE_r3,RIM_ONE_r3_test_G-28-L,1,Q1,case,2267,2267,2267,2267,756,1483,0.333480370533745,0.6541685046316719
1,1,RIM_ONE_r3,RIM_ONE_r3_test_G-28-L,1,Q2,case,1867,1867,1867,1867,518,1313,0.2774504552758436,0.7032672737011249
1,1,RIM_ONE_r3,RIM_ONE_r3_test_G-28-L,2,Q1,case,1,1,1,1,1,1,1.0,1.0
1,1,RIM_ONE_r3,RIM_ONE_r3_test_G-28-L,2,Q2,case,1,1,1,1,1,1,1.0,1.0
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-17-L,0,Q1,case,17856,17856,17856,17856,17856,17856,1.0,1.0
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-17-L,0,Q2,case,16601,16601,16601,16601,16600,16601,0.9999397626648997,1.0
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-17-L,1,Q1,case,2155,2155,2155,2155,1015,1865,0.4709976798143852,0.8654292343387471
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-17-L,1,Q2,case,1821,1821,1821,1821,921,1526,0.5057660626029654,0.8380010982976387
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-17-L,2,Q1,case,18,18,18,18,18,16,1.0,0.8888888888888888
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-17-L,2,Q2,case,18,18,18,18,18,16,1.0,0.8888888888888888
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-18-R,0,Q1,case,19634,19634,19634,19634,19630,19618,0.9997962717734542,0.9991850870938168
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-18-R,0,Q2,case,19284,19284,19284,19284,19281,19267,0.9998444306160548,0.9991184401576436
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-18-R,1,Q1,case,2503,2503,2503,2503,789,2010,0.31522173391929686,0.8030363563723532
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-18-R,1,Q2,case,2339,2339,2339,2339,1063,1812,0.45446772124839674,0.774690038477982
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-18-R,2,Q1,case,144,144,144,144,130,113,0.9027777777777778,0.7847222222222222
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-18-R,2,Q2,case,144,144,144,144,130,113,0.9027777777777778,0.7847222222222222
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-31-L,0,Q1,case,22284,22284,22284,22284,22284,22284,1.0,1.0
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-31-L,0,Q2,case,21972,21972,21972,21972,21970,21972,0.9999089750591662,1.0
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-31-L,1,Q1,case,2498,2498,2498,2498,1300,2047,0.5204163330664532,0.8194555644515612
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-31-L,1,Q2,case,2200,2200,2200,2200,1254,1759,0.57,0.7995454545454546
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-31-L,2,Q1,case,12,12,12,12,0,4,0.0,0.3333333333333333
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-31-L,2,Q2,case,13,13,13,13,0,5,0.0,0.38461538461538464
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-33-L,0,Q1,case,19074,19074,19074,19074,19074,19074,1.0,1.0
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-33-L,0,Q2,case,18353,18353,18353,18353,18353,18353,1.0,1.0
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-33-L,1,Q1,case,2952,2952,2952,2952,1247,2589,0.42242547425474253,0.8770325203252033
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-33-L,1,Q2,case,2766,2766,2766,2766,1318,2390,0.4765003615328995,0.8640636297903109
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-33-L,2,Q1,case,11,11,11,11,10,2,0.9090909090909091,0.18181818181818182
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-33-L,2,Q2,case,10,10,10,10,9,2,0.9,0.2
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-35-L,0,Q1,case,15458,15458,15458,15458,15458,15458,1.0,1.0
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-35-L,0,Q2,case,14736,14736,14736,14736,14736,14736,1.0,1.0
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-35-L,1,Q1,case,2144,2144,2144,2144,714,1883,0.33302238805970147,0.8782649253731343
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-35-L,1,Q2,case,1790,1790,1790,1790,754,1487,0.4212290502793296,0.8307262569832402
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-35-L,2,Q1,case,327,327,327,327,303,169,0.926605504587156,0.5168195718654435
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-35-L,2,Q2,case,325,325,325,325,299,169,0.92,0.52
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-39-L,0,Q1,case,19007,19007,19007,19007,19007,18677,1.0,0.9826379754827169
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-39-L,0,Q2,case,19750,19750,19750,19750,19743,19458,0.9996455696202532,0.9852151898734177
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-39-L,1,Q1,case,1853,1853,1853,1853,1198,1485,0.6465191581219644,0.8014031300593631
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-39-L,1,Q2,case,1491,1491,1491,1491,1010,1280,0.6773977196512407,0.8584842387659289
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-39-L,2,Q1,case,113,113,113,113,112,71,0.9911504424778761,0.6283185840707964
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-39-L,2,Q2,case,113,113,113,113,112,71,0.9911504424778761,0.6283185840707964
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-4-R,0,Q1,case,17928,17928,17928,17928,17928,17928,1.0,1.0
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-4-R,0,Q2,case,17495,17495,17495,17495,17495,17495,1.0,1.0
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-4-R,1,Q1,case,2893,2893,2893,2893,984,1865,0.3401313515381956,0.6446595229865192
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-4-R,1,Q2,case,2779,2779,2779,2779,1105,1842,0.39762504498020873,0.6628283555235697
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-4-R,2,Q1,case,43,43,43,43,34,23,0.7906976744186046,0.5348837209302325
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-4-R,2,Q2,case,43,43,43,43,34,23,0.7906976744186046,0.5348837209302325
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-43-L,0,Q1,case,15999,15999,15999,15999,15907,15929,0.9942496406025376,0.9956247265454091
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-43-L,0,Q2,case,16409,16409,16409,16409,16301,16339,0.9934182460844658,0.9957340483880797
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-43-L,1,Q1,case,2806,2806,2806,2806,1216,2114,0.4333570919458304,0.7533856022808268
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-43-L,1,Q2,case,2092,2092,2092,2092,1116,1506,0.5334608030592735,0.719885277246654
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-43-L,2,Q1,case,0,0,0,0,0,0,,
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-43-L,2,Q2,case,0,0,0,0,0,0,,
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-44-R,0,Q1,case,17453,17453,17453,17453,17453,17442,1.0,0.9993697358620295
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-44-R,0,Q2,case,19721,19721,19721,19721,19721,19710,1.0,0.9994422189544141
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-44-R,1,Q1,case,2785,2785,2785,2785,1572,2149,0.5644524236983842,0.7716337522441652
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-44-R,1,Q2,case,2116,2116,2116,2116,1388,1656,0.6559546313799622,0.782608695652174
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-44-R,2,Q1,case,0,0,0,0,0,0,,
1,1,RIM_ONE_r3,RIM_ONE_r3_test_N-44-R,2,Q2,case,0,0,0,0,0,0,,
