seed,stage_index,case_id,class_id,pixels,active_pixels,null_pixels,target_active_count,selected_active_count,R1_mass,MMPR_mass,mass_difference,R1_null_mass,MMPR_null_mass,newly_selected,deselected,tied_score_rows,tied_score_groups,cutoff_score,cutoff_tie_rows,hash_collisions,stratum_mask_sha256,GT_received_by_builder,candidate
1,0,REFUGE_train_n0335,0,121947,121947,0,49460,49460,49460,49460,0,0,0,25515,25515,37738,6038,0.9998792409896851,13,0,dc916de49feff14e94423c4764b291ece0737eb96eb55c89553bf95e6f74db3b,False,Q1
1,0,REFUGE_train_n0335,1,24674,24674,0,12152,12152,12152,12152,0,0,0,5844,5844,0,0,0.8590260675528423,1,0,e237008e998ee367c2dc36ada158aee100f4c8dd13e1cccdbbce23f41e9c4b4d,False,Q1
1,0,REFUGE_train_n0335,2,835,835,0,231,231,231,231,0,0,0,26,26,0,0,0.6148388829871348,1,0,df304725bfb43715c7ec8f59745da26e1b1304d9ed114b1c91ba81ee69d35fb0,False,Q1
1,0,REFUGE_train_n0335,0,121947,121947,0,49460,49460,49460,49460,0,0,0,25515,25515,37738,6038,0.9998792409896851,13,0,dc916de49feff14e94423c4764b291ece0737eb96eb55c89553bf95e6f74db3b,False,Q2
1,0,REFUGE_train_n0335,1,24674,24674,0,12152,12152,12152,12152,0,0,0,5844,5844,0,0,0.8590260675528423,1,0,e237008e998ee367c2dc36ada158aee100f4c8dd13e1cccdbbce23f41e9c4b4d,False,Q2
1,0,REFUGE_train_n0335,2,835,835,0,231,231,231,231,0,0,0,26,26,0,0,0.6148388829871348,1,0,df304725bfb43715c7ec8f59745da26e1b1304d9ed114b1c91ba81ee69d35fb0,False,Q2
1,0,REFUGE_train_n0337,0,132635,132635,0,51904,51904,51904,51904,0,0,0,31866,31866,20430,7532,0.9973992109298706,1,0,26d055a6895983d3294f7c9efa893eec7c599c1ddeebeee7d2d27af57662ea04,False,Q1
1,0,REFUGE_train_n0337,1,11837,11837,0,5900,5900,5900,5900,0,0,0,2350,2350,0,0,0.7750942422681275,1,0,2399e05cd4c9130a8c99e17fdab0dc3780805ae6c313ee2c02099dfaa0e78562,False,Q1
1,0,REFUGE_train_n0337,2,2984,2984,0,1037,1037,1037,1037,0,0,0,187,187,0,0,0.8073341925934334,1,0,5e6d04e47ec991fe4a352162ada5ee1d717d759dcaa2b3797aa6336e5b5e3b61,False,Q1
1,0,REFUGE_train_n0337,0,132635,132635,0,51904,51904,51904,51904,0,0,0,31866,31866,20430,7532,0.9973992109298706,1,0,26d055a6895983d3294f7c9efa893eec7c599c1ddeebeee7d2d27af57662ea04,False,Q2
1,0,REFUGE_train_n0337,1,11837,11837,0,5900,5900,5900,5900,0,0,0,2350,2350,0,0,0.7750942422681275,1,0,2399e05cd4c9130a8c99e17fdab0dc3780805ae6c313ee2c02099dfaa0e78562,False,Q2
1,0,REFUGE_train_n0337,2,2984,2984,0,1037,1037,1037,1037,0,0,0,187,187,0,0,0.8073341925934334,1,0,5e6d04e47ec991fe4a352162ada5ee1d717d759dcaa2b3797aa6336e5b5e3b61,False,Q2
1,0,REFUGE_train_n0342,0,119183,119183,0,47118,47118,47118,47118,0,0,0,29956,29956,37996,5268,0.9998480079768611,1,0,8ad48d7b0798ec2562fe01945d380c85df293e88e38dda450cb7a72b9f256e3d,False,Q1
1,0,REFUGE_train_n0342,1,27613,27613,0,11420,11420,11420,11420,0,0,0,6277,6277,0,0,0.9512544061441327,1,0,eb59da1d9dd845f532c5618e045e095538a3eafc5fd06f6aca3352f2d229af49,False,Q1
1,0,REFUGE_train_n0342,2,660,660,0,168,168,168,168,0,0,0,9,9,0,0,0.6281930406654975,1,0,c5cc6dfe645b8a255553408e42cf1cf48454cccb2eaed20ca5757b55b82ed92f,False,Q1
1,0,REFUGE_train_n0342,0,119183,119183,0,47118,47118,47118,47118,0,0,0,29956,29956,37996,5268,0.9998480079768611,1,0,8ad48d7b0798ec2562fe01945d380c85df293e88e38dda450cb7a72b9f256e3d,False,Q2
1,0,REFUGE_train_n0342,1,27613,27613,0,11420,11420,11420,11420,0,0,0,6277,6277,0,0,0.9512544061441327,1,0,eb59da1d9dd845f532c5618e045e095538a3eafc5fd06f6aca3352f2d229af49,False,Q2
1,0,REFUGE_train_n0342,2,660,660,0,168,168,168,168,0,0,0,9,9,0,0,0.6281930406654975,1,0,c5cc6dfe645b8a255553408e42cf1cf48454cccb2eaed20ca5757b55b82ed92f,False,Q2
1,0,REFUGE_train_n0345,0,135895,135895,0,48045,48045,48045,48045,0,0,0,25719,25719,28864,7789,0.999510083682147,1,0,aa595a2417fddeeb2579a243e0abe48157a1a84140801bc85846a2591e91c74a,False,Q1
1,0,REFUGE_train_n0345,1,9677,9677,0,4854,4854,4854,4854,0,0,0,1662,1662,0,0,0.027107096759969952,1,0,1400a3c85a28d93c57681df32e8c5ece50ecea4d7255cca2a794cb450848862f,False,Q1
1,0,REFUGE_train_n0345,2,1884,1884,0,583,583,583,583,0,0,0,214,214,0,0,0.855349182995203,1,0,98d82d0fb9a91602700c56da9f293e1e20742ff64e8fbcec2a52491fc53961e0,False,Q1
1,0,REFUGE_train_n0345,0,135895,135895,0,48045,48045,48045,48045,0,0,0,25719,25719,28864,7789,0.999510083682147,1,0,aa595a2417fddeeb2579a243e0abe48157a1a84140801bc85846a2591e91c74a,False,Q2
1,0,REFUGE_train_n0345,1,9677,9677,0,4854,4854,4854,4854,0,0,0,1662,1662,0,0,0.027107096759969952,1,0,1400a3c85a28d93c57681df32e8c5ece50ecea4d7255cca2a794cb450848862f,False,Q2
1,0,REFUGE_train_n0345,2,1884,1884,0,583,583,583,583,0,0,0,214,214,0,0,0.855349182995203,1,0,98d82d0fb9a91602700c56da9f293e1e20742ff64e8fbcec2a52491fc53961e0,False,Q2
1,0,REFUGE_train_n0350,0,132870,132870,0,48710,48710,48710,48710,0,0,0,30224,30224,22942,8378,0.9984790682792664,2,0,e1f9cc1955bf8e42a2d9dce9aee810edb3933b416f2c33c65b23137e6c644f0e,False,Q1
1,0,REFUGE_train_n0350,1,11807,11807,0,4314,4314,4314,4314,0,0,0,2328,2328,0,0,0.877208767403663,1,0,ac34a41fce18493e440a207f11559d727ba4875b80f80bf1167b6ff85326a040,False,Q1
1,0,REFUGE_train_n0350,2,2779,2779,0,1156,1156,1156,1156,0,0,0,159,159,0,0,0.6918612515801998,1,0,1230e63b6b73cfe4ebf88ceca14402ccd712a1962b98cf635c71ee3f350f3cb2,False,Q1
1,0,REFUGE_train_n0350,0,132870,132870,0,48710,48710,48710,48710,0,0,0,30224,30224,22942,8378,0.9984790682792664,2,0,e1f9cc1955bf8e42a2d9dce9aee810edb3933b416f2c33c65b23137e6c644f0e,False,Q2
1,0,REFUGE_train_n0350,1,11807,11807,0,4314,4314,4314,4314,0,0,0,2328,2328,0,0,0.877208767403663,1,0,ac34a41fce18493e440a207f11559d727ba4875b80f80bf1167b6ff85326a040,False,Q2
1,0,REFUGE_train_n0350,2,2779,2779,0,1156,1156,1156,1156,0,0,0,159,159,0,0,0.6918612515801998,1,0,1230e63b6b73cfe4ebf88ceca14402ccd712a1962b98cf635c71ee3f350f3cb2,False,Q2
1,0,REFUGE_train_n0358,0,135455,135455,0,48363,48363,48363,48363,0,0,0,21763,21763,16712,6962,0.9989104019370953,1,0,49ebcaffb22079fa127bd62618a2ac79d1f1671a34f5fcdb7f349810d56a8445,False,Q1
1,0,REFUGE_train_n0358,1,11047,11047,0,5194,5194,5194,5194,0,0,0,1789,1789,0,0,0.012280788656877033,1,0,ce6bbec5c03e189397179c4386ecf1cbbb2ffbadc7e65bad4935e968995c8725,False,Q1
1,0,REFUGE_train_n0358,2,954,954,0,149,149,149,149,0,0,0,55,55,0,0,0.8439435463312743,1,0,7f8b0a192f2af1090dd00b55a3dd97695e2b5ac463e5162d891635b6e9fdf60a,False,Q1
1,0,REFUGE_train_n0358,0,135455,135455,0,48363,48363,48363,48363,0,0,0,21763,21763,16712,6962,0.9989104019370953,1,0,49ebcaffb22079fa127bd62618a2ac79d1f1671a34f5fcdb7f349810d56a8445,False,Q2
1,0,REFUGE_train_n0358,1,11047,11047,0,5194,5194,5194,5194,0,0,0,1789,1789,0,0,0.012280788656877033,1,0,ce6bbec5c03e189397179c4386ecf1cbbb2ffbadc7e65bad4935e968995c8725,False,Q2
1,0,REFUGE_train_n0358,2,954,954,0,149,149,149,149,0,0,0,55,55,0,0,0.8439435463312743,1,0,7f8b0a192f2af1090dd00b55a3dd97695e2b5ac463e5162d891635b6e9fdf60a,False,Q2
1,0,REFUGE_train_n0360,0,127544,127544,0,52322,52322,52322,52322,0,0,0,18798,18798,19258,3976,0.9998275041580191,1,0,7bc04f04e10b2b8f61ec9e7a44a7f02f538c3a5a1da3b5d2369b3575961d2fcf,False,Q1
1,0,REFUGE_train_n0360,1,9990,9990,0,2663,2663,2663,2663,0,0,0,1801,1801,0,0,0.6532762069977935,1,0,07b968e37176d111411ad66dd06a76b303b7c297f61863f24271d36196513c05,False,Q1
1,0,REFUGE_train_n0360,2,9922,9922,0,18,18,18,18,0,0,0,10,10,0,0,0.8086369633222177,1,0,d5fbe12a68b5254338716577835b19c22b06f89daab5e9dff860738d80faa32d,False,Q1
1,0,REFUGE_train_n0360,0,127544,127544,0,52322,52322,52322,52322,0,0,0,18798,18798,19258,3976,0.9998275041580191,1,0,7bc04f04e10b2b8f61ec9e7a44a7f02f538c3a5a1da3b5d2369b3575961d2fcf,False,Q2
1,0,REFUGE_train_n0360,1,9990,9990,0,2663,2663,2663,2663,0,0,0,1801,1801,0,0,0.6532762069977935,1,0,07b968e37176d111411ad66dd06a76b303b7c297f61863f24271d36196513c05,False,Q2
1,0,REFUGE_train_n0360,2,9922,9922,0,18,18,18,18,0,0,0,10,10,0,0,0.8086369633222177,1,0,d5fbe12a68b5254338716577835b19c22b06f89daab5e9dff860738d80faa32d,False,Q2
1,1,RIM_ONE_r3_test_G-24-L,0,115195,115195,0,51845,51845,51845,51845,0,0,0,17116,17116,16831,4314,0.9993614554405212,1,0,692a570cfc7c11dc907d95ceba91f0921726c4fc143b28f59fcf3b92b32e247c,False,Q1
1,1,RIM_ONE_r3_test_G-24-L,1,13236,13236,0,4678,4678,4678,4678,0,0,0,2322,2322,0,0,0.10176271939544297,1,0,3e74198adb599dc725a197393047baef3f4f881bf6c2e61090dabeaad5954678,False,Q1
1,1,RIM_ONE_r3_test_G-24-L,2,19025,19025,0,474,474,474,474,0,0,0,243,243,0,0,0.5959788123940056,1,0,2aea8deef0b46e7c3deba168d697997dde36cd049db3cd939379e1cae2632dd9,False,Q1
1,1,RIM_ONE_r3_test_G-24-L,0,115195,115195,0,51845,51845,51845,51845,0,0,0,17337,17337,63000,8282,0.9996028542518616,4,0,0ee126ef5819db0a628eca6cb6337ca5bd1dc16fbf445a3558201833505e6402,False,Q2
1,1,RIM_ONE_r3_test_G-24-L,1,13236,13236,0,4678,4678,4678,4678,0,0,0,1858,1858,0,0,0.6653865704878695,1,0,10b05b1174c22526b5fac27c248873b3891a3a6f44bdc373d48b7e088eb46cc4,False,Q2
1,1,RIM_ONE_r3_test_G-24-L,2,19025,19025,0,474,474,474,474,0,0,0,244,244,0,0,0.5998009412390962,1,0,830062156fc07e1d5fb0c4912494eab1adaa83e7b98d09848d46513d2c13fdaf,False,Q2
1,1,RIM_ONE_r3_test_G-28-L,0,129038,129038,0,44649,44649,44649,44649,0,0,0,16999,16999,20657,4512,0.9997281432149169,1,0,42996f60bbeafd0ecb76b771f28fed52ee8a1406fb927899950ce07d3a949a97,False,Q1
1,1,RIM_ONE_r3_test_G-28-L,1,11139,11139,0,5365,5365,5365,5365,0,0,0,2267,2267,0,0,0.35065197041958623,1,0,fbfda13a71494755fa2b6ccfd224fbac14b3c8df3bddb7dfc7204fc7cd674c10,False,Q1
1,1,RIM_ONE_r3_test_G-28-L,2,7279,7279,0,1,1,1,1,0,0,0,1,1,0,0,0.9505862053932671,1,0,c95f667f9a550a18bad0720b1cf5ba21f906fd2051ef258437426d8780b0cb65,False,Q1
1,1,RIM_ONE_r3_test_G-28-L,0,129038,129038,0,44649,44649,44649,44649,0,0,0,19118,19118,61449,8190,0.9998571872711182,8,0,a4970afc38b4c50b570ddfa130e834a033cb16292057d825fe9725c3daf94586,False,Q2
1,1,RIM_ONE_r3_test_G-28-L,1,11139,11139,0,5365,5365,5365,5365,0,0,0,1867,1867,0,0,0.6926324987833835,1,0,ccf68cec4ee21d224f7da452e30a6306ff658f22f61de5aa5c2d7980bfa8c067,False,Q2
1,1,RIM_ONE_r3_test_G-28-L,2,7279,7279,0,1,1,1,1,0,0,0,1,1,0,0,0.9505862679817642,1,0,c95f667f9a550a18bad0720b1cf5ba21f906fd2051ef258437426d8780b0cb65,False,Q2
1,1,RIM_ONE_r3_test_N-17-L,0,134409,134409,0,54138,54138,54138,54138,0,0,0,17856,17856,18916,5643,0.9995048046103967,1,0,83498739a6c7150474921b002f20109172889d6fa1346f9141923f0923907753,False,Q1
1,1,RIM_ONE_r3_test_N-17-L,1,9940,9940,0,6077,6077,6077,6077,0,0,0,2155,2155,0,0,0.003673283389523725,1,0,e1e6560f25a56bc57e75ce56c21699e93b9dfe81d72fd78b7cc710f24513f015,False,Q1
1,1,RIM_ONE_r3_test_N-17-L,2,3107,3107,0,27,27,27,27,0,0,0,18,18,0,0,0.8754242853943284,1,0,b48a46793808a913c93a2d0e23daf0a52decc7fca0b340ae1155907a03ba7edf,False,Q1
1,1,RIM_ONE_r3_test_N-17-L,0,134409,134409,0,54138,54138,54138,54138,0,0,0,16601,16601,75285,9038,0.9997957348823547,10,0,8dedf2403d720ef02cb2af55b53ba1a5832de6a1afdcc9235516349b221f341e,False,Q2
1,1,RIM_ONE_r3_test_N-17-L,1,9940,9940,0,6077,6077,6077,6077,0,0,0,1821,1821,0,0,0.44729821926626084,1,0,42aebfca3ca6c32b7ead60dcf9c31501a5da665e1218131986f38ff0e3ee384d,False,Q2
1,1,RIM_ONE_r3_test_N-17-L,2,3107,3107,0,27,27,27,27,0,0,0,18,18,0,0,0.875429241376123,1,0,b48a46793808a913c93a2d0e23daf0a52decc7fca0b340ae1155907a03ba7edf,False,Q2
1,1,RIM_ONE_r3_test_N-18-R,0,125869,125869,0,57648,57648,57648,57648,0,0,0,19634,19634,24339,5300,0.9992497563362119,1,0,04406dbd27b6d039759081369b81bc1a3a9c09d4fce9fc81469496c5328b821b,False,Q1
1,1,RIM_ONE_r3_test_N-18-R,1,13622,13622,0,6391,6391,6391,6391,0,0,0,2503,2503,0,0,0.013164235221780247,1,0,88add20ce54d5e7f7b80af8eba1d7844fd793f472d7fd4c2667525b3591730aa,False,Q1
1,1,RIM_ONE_r3_test_N-18-R,2,7965,7965,0,183,183,183,183,0,0,0,144,144,0,0,0.8873401906208835,1,0,a9a87e53215dc588f560bf981db1a43b60f6c0cee3b5e381b943082f157fa9a3,False,Q1
1,1,RIM_ONE_r3_test_N-18-R,0,125869,125869,0,57648,57648,57648,57648,0,0,0,19284,19284,71716,9840,0.999581515789032,7,0,5b016f45af4f3b1156a3b7f26b64f08787c309632ae2f4c2723fe471e21fe0bd,False,Q2
1,1,RIM_ONE_r3_test_N-18-R,1,13622,13622,0,6391,6391,6391,6391,0,0,0,2339,2339,0,0,0.6185115528373473,1,0,86886d8f41a6bef9018a9e66fedee4bbf9667d0c9414931a09eb23b3acbfdde0,False,Q2
1,1,RIM_ONE_r3_test_N-18-R,2,7965,7965,0,183,183,183,183,0,0,0,144,144,0,0,0.887340463952217,1,0,a9a87e53215dc588f560bf981db1a43b60f6c0cee3b5e381b943082f157fa9a3,False,Q2
1,1,RIM_ONE_r3_test_N-31-L,0,134980,134980,0,55871,55871,55871,55871,0,0,0,22284,22284,41598,6575,0.9998644590377808,7,0,916768e495a2e9d892370b065a34dcc94a0cffc3ac02a879a65a73383c95f9f9,False,Q1
1,1,RIM_ONE_r3_test_N-31-L,1,11835,11835,0,5542,5542,5542,5542,0,0,0,2498,2498,0,0,0.14371507185073876,1,0,4d0d4587c3b6f62638f5b9d4be16b1c057638b7beb95aba38c5a28de724fb1ba,False,Q1
1,1,RIM_ONE_r3_test_N-31-L,2,641,641,0,13,13,13,13,0,0,0,12,12,0,0,0.15843585833559665,1,0,f422667beb0ee88402f60f683b3ff83620b6099bbab188735fd0377d9d4094f1,False,Q1
1,1,RIM_ONE_r3_test_N-31-L,0,134980,134980,0,55871,55871,55871,55871,0,0,0,21972,21972,89262,8642,0.9999129772186279,24,0,2d784a6bbe6b8fc7d58a71f57dec98b3a2223f269048de1c7f50f30bb1bd861d,False,Q2
1,1,RIM_ONE_r3_test_N-31-L,1,11835,11835,0,5542,5542,5542,5542,0,0,0,2200,2200,0,0,0.707304304848163,1,0,d402de4c973e337de58f0aa9da845ce2de4879c9c7cdbe1d5643375c8e66fdf5,False,Q2
1,1,RIM_ONE_r3_test_N-31-L,2,641,641,0,13,13,13,13,0,0,0,13,13,0,0,0.4881689443386294,1,0,b952c980b16d5886f8de412f1097ea05dbf82f70488fade9561f0b5ec108eb5b,False,Q2
1,1,RIM_ONE_r3_test_N-33-L,0,133578,133578,0,59498,59498,59498,59498,0,0,0,19074,19074,26479,7393,0.9993770718574524,1,0,e4beac60c4d77c352a73b35d221fe6d545792c1d2cb9e9d90ee2eb633b4082f0,False,Q1
1,1,RIM_ONE_r3_test_N-33-L,1,12524,12524,0,6633,6633,6633,6633,0,0,0,2952,2952,0,0,0.0069308977104223235,1,0,f5c7df7b2bd1023d2994c906dd58cc7e8be72421421e17aeb8e9cf23176a7def,False,Q1
1,1,RIM_ONE_r3_test_N-33-L,2,1354,1354,0,23,23,23,23,0,0,0,11,11,0,0,0.6418648743542394,1,0,1c20d410947a49adde065e36f58a436c3034e1bf0559442e317e532487d7cfca,False,Q1
1,1,RIM_ONE_r3_test_N-33-L,0,133578,133578,0,59498,59498,59498,59498,0,0,0,18353,18353,80310,11673,0.9996392726898193,8,0,5f7b9ae72b45eb050453a928496d595a8a09fe4fa1386205c643337913f60594,False,Q2
1,1,RIM_ONE_r3_test_N-33-L,1,12524,12524,0,6633,6633,6633,6633,0,0,0,2766,2766,0,0,0.5743622911418178,1,0,2d4028beca0e490fbf3dd05079984a1fafeaa95e171aa038826cdb775f0b403c,False,Q2
1,1,RIM_ONE_r3_test_N-33-L,2,1354,1354,0,23,23,23,23,0,0,0,10,10,0,0,0.6424378938800313,1,0,22554d2c75d11b622cd7680e36d74b27fae8c36401850f49fd0cc389d234e421,False,Q2
1,1,RIM_ONE_r3_test_N-35-L,0,135402,135402,0,38239,38239,38239,38239,0,0,0,15458,15458,23634,7011,0.999717652797699,2,0,1d92ad499f3ecc1c4741067f635898b400bc80e7fcf632b06b3ea1e529b5ff43,False,Q1
1,1,RIM_ONE_r3_test_N-35-L,1,9380,9380,0,4634,4634,4634,4634,0,0,0,2144,2144,0,0,0.010162315076259225,1,0,79d7c478332efc648c57e15c0f294aa0c5fd114eeb7ec5fddfee0cc38e01fcb7,False,Q1
1,1,RIM_ONE_r3_test_N-35-L,2,2674,2674,0,751,751,751,751,0,0,0,327,327,0,0,0.5422673567293236,1,0,1d07ef58bb556da4517693c996d265210e39781f2d824afe1b53421e58ef2999,False,Q1
1,1,RIM_ONE_r3_test_N-35-L,0,135402,135402,0,38239,38239,38239,38239,0,0,0,14736,14736,67309,11867,0.9998782873153687,6,0,8c29b8d1ab784fdde187623efe586e68f3c5353a24b9229bf9b3bf54ff351877,False,Q2
1,1,RIM_ONE_r3_test_N-35-L,1,9380,9380,0,4634,4634,4634,4634,0,0,0,1790,1790,0,0,0.6899379872804527,1,0,c4abbcfd30abc01aee26780ba8c8089006065ff6b5516b4593ba5dafb6cd29f6,False,Q2
1,1,RIM_ONE_r3_test_N-35-L,2,2674,2674,0,751,751,751,751,0,0,0,325,325,0,0,0.5498628532492136,1,0,c7648e039738024f1f64c8776fff3ae0b131ed4c4324f223393de9ca5177296d,False,Q2
1,1,RIM_ONE_r3_test_N-39-L,0,131457,131457,0,47125,47125,47125,47125,0,0,0,19007,19007,27433,5013,0.9998692274093628,7,0,565fc1447b8774af6d674b78987dae78d5a816dc52c6151d0b9a49c51d1a1724,False,Q1
1,1,RIM_ONE_r3_test_N-39-L,1,9771,9771,0,5449,5449,5449,5449,0,0,0,1853,1853,0,0,0.1791488328456958,1,0,1aa52e1165744cb0b1d2fde059e54de26e7b97eb3e9e553e725ae3f351b5f433,False,Q1
1,1,RIM_ONE_r3_test_N-39-L,2,6228,6228,0,177,177,177,177,0,0,0,113,113,0,0,0.8550491038534698,1,0,361ee1d33e784854f2f30b9076f3e6dd09cd986d13ffeabf253baa5bc5569b56,False,Q1
1,1,RIM_ONE_r3_test_N-39-L,0,131457,131457,0,47125,47125,47125,47125,0,0,0,19750,19750,73738,7665,0.999930739402771,23,0,ab15f85f5c6ec2e7ad9c1e281fbc6f2a6c60686606e34a91ca9c8a7dcc477d53,False,Q2
1,1,RIM_ONE_r3_test_N-39-L,1,9771,9771,0,5449,5449,5449,5449,0,0,0,1491,1491,0,0,0.5808362125860074,1,0,7bfbbebe84cadcd6f9558f42794a84b34a907798b855b12a7ffa7e8245fb2d93,False,Q2
1,1,RIM_ONE_r3_test_N-39-L,2,6228,6228,0,177,177,177,177,0,0,0,113,113,0,0,0.8550491236353358,1,0,361ee1d33e784854f2f30b9076f3e6dd09cd986d13ffeabf253baa5bc5569b56,False,Q2
1,1,RIM_ONE_r3_test_N-4-R,0,131604,131604,0,55283,55283,55283,55283,0,0,0,17928,17928,33438,6999,0.9997823757784831,1,0,ccc13dace4849977ce3f81ff7403d74ef91fd9d4122fbe531511eb7561c41d43,False,Q1
1,1,RIM_ONE_r3_test_N-4-R,1,15030,15030,0,7466,7466,7466,7466,0,0,0,2893,2893,0,0,0.041302280283177,1,0,c4ba89199532ec12552d5dd812d80ebfb4c2544fdcac74a61fbcdbd9c332df28,False,Q1
1,1,RIM_ONE_r3_test_N-4-R,2,822,822,0,73,73,73,73,0,0,0,43,43,0,0,0.8123668366848962,1,0,10b9f151514c03907b73f854ed2764950845b61dc136ded9756943280ff5c597,False,Q1
1,1,RIM_ONE_r3_test_N-4-R,0,131604,131604,0,55283,55283,55283,55283,0,0,0,17495,17495,82951,9274,0.999869704246521,13,0,0ef7ce147f52985cf95663f9b7ab1b9ea5897259402afcc0e97682a1ff7d1bb9,False,Q2
1,1,RIM_ONE_r3_test_N-4-R,1,15030,15030,0,7466,7466,7466,7466,0,0,0,2779,2779,0,0,0.6519981022217756,1,0,820203a46fb246ab931e0f98f298d54788e5bedcb47ba79330806b601f0a31fe,False,Q2
1,1,RIM_ONE_r3_test_N-4-R,2,822,822,0,73,73,73,73,0,0,0,43,43,0,0,0.8123668502802487,1,0,10b9f151514c03907b73f854ed2764950845b61dc136ded9756943280ff5c597,False,Q2
1,1,RIM_ONE_r3_test_N-43-L,0,127597,127597,0,37259,37259,37259,37259,0,0,0,15999,15999,16633,4968,0.9998035935939651,1,0,adcd833ccee91a0bb9da8fbf0520b0e60a181a4a737460e73bbe3dc725c5fc2f,False,Q1
1,1,RIM_ONE_r3_test_N-43-L,1,17300,17300,0,6262,6262,6262,6262,0,0,0,2806,2806,0,0,0.13041882473852012,1,0,9720b129b8afac99826f895eacbf0ae97f99cb4ef7ca8c1a25a67ae614f2a675,False,Q1
1,1,RIM_ONE_r3_test_N-43-L,2,2559,2559,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87562d6ba0daae3a2ed9e8f4fb669efabd241b45ebb482deae4d1eb1e7ee16ed,False,Q1
1,1,RIM_ONE_r3_test_N-43-L,0,127597,127597,0,37259,37259,37259,37259,0,0,0,16409,16409,56642,7321,0.9999067783355713,15,0,0469da1d6fee97d69dc2d851a77558a8dee52e0472aa45574535b9d1ffb1c1e7,False,Q2
1,1,RIM_ONE_r3_test_N-43-L,1,17300,17300,0,6262,6262,6262,6262,0,0,0,2092,2092,0,0,0.6912124194287754,1,0,e4f75974a9d7551360707298252d64c856f324ade13e861547fe812201b16f90,False,Q2
1,1,RIM_ONE_r3_test_N-43-L,2,2559,2559,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,87562d6ba0daae3a2ed9e8f4fb669efabd241b45ebb482deae4d1eb1e7ee16ed,False,Q2
1,1,RIM_ONE_r3_test_N-44-R,0,122849,122849,0,50123,50123,50123,50123,0,0,0,17453,17453,11529,3863,0.998896598815918,1,0,dee3e48e5442dae5fdd1e942bed3a79ca74fbeb84cf7c60766015454669db925,False,Q1
1,1,RIM_ONE_r3_test_N-44-R,1,15841,15841,0,10461,10461,10461,10461,0,0,0,2785,2785,0,0,0.03913993466717173,1,0,9e87b807842892c59640b31b8da80be0593f21c7b7a804e3d846488ab65c1307,False,Q1
1,1,RIM_ONE_r3_test_N-44-R,2,8766,8766,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,14153355016fc3d3bf811af095d1f967c7410319fb67e46672722013d3218f4a,False,Q1
1,1,RIM_ONE_r3_test_N-44-R,0,122849,122849,0,50123,50123,50123,50123,0,0,0,19721,19721,57968,9340,0.999478280544281,5,0,7ef72a773ffb5b281425fbe548b2ed914860db26d56a193d6b03cc62e31434dd,False,Q2
1,1,RIM_ONE_r3_test_N-44-R,1,15841,15841,0,10461,10461,10461,10461,0,0,0,2116,2116,0,0,0.6327419829117179,1,0,b09585f76e50b844f487f46eb8dc3de2ac16275305ed384222dfe51fccdc3b70,False,Q2
1,1,RIM_ONE_r3_test_N-44-R,2,8766,8766,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,14153355016fc3d3bf811af095d1f967c7410319fb67e46672722013d3218f4a,False,Q2
1,1,RIM_ONE_r3_test_N-48-R,0,132657,132657,0,44880,44880,44880,44880,0,0,0,17613,17613,25301,6302,0.999829753195334,1,0,e4150a2e4295aee4bf10b5b6ae36b2da493d9ba2abb86a6fa24fe3b143af6426,False,Q1
1,1,RIM_ONE_r3_test_N-48-R,1,12626,12626,0,7063,7063,7063,7063,0,0,0,2571,2571,0,0,0.028537476661964312,1,0,6c36c713a19ec792f2345859378f84906c59f3f8fe088533f708f7a32dbcae21,False,Q1
1,1,RIM_ONE_r3_test_N-48-R,2,2173,2173,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,9dd8cf7428c797b56a81ab2e6a52d9396340051ace5164adc4e152cf75f6382b,False,Q1
1,1,RIM_ONE_r3_test_N-48-R,0,132657,132657,0,44880,44880,44880,44880,0,0,0,18353,18353,70458,8673,0.9999171495437622,20,0,768754a9bf8d9364510955a6062c980d265b03e742ce48628d5006e836d051f4,False,Q2
1,1,RIM_ONE_r3_test_N-48-R,1,12626,12626,0,7063,7063,7063,7063,0,0,0,2213,2213,0,0,0.6067363810548664,1,0,0a93de2538073b9bc305e5660ddd020257660112186775b5436a6c46a7269899,False,Q2
1,1,RIM_ONE_r3_test_N-48-R,2,2173,2173,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,9dd8cf7428c797b56a81ab2e6a52d9396340051ace5164adc4e152cf75f6382b,False,Q2
1,1,RIM_ONE_r3_test_N-51-L,0,130552,130552,0,45946,45946,45946,45946,0,0,0,18010,18010,23691,6312,0.9987543821334839,1,0,2c1260368d914ee17f56ba8b961ecabe072e1aeb6e4c71922c11ac2a66582d85,False,Q1
1,1,RIM_ONE_r3_test_N-51-L,1,12926,12926,0,3010,3010,3010,3010,0,0,0,1669,1669,0,0,0.3711480893885026,1,0,b2870bacc53ff3b5db99c880830264836e5a51a11d15df25416436db5a1c8083,False,Q1
1,1,RIM_ONE_r3_test_N-51-L,2,3978,3978,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,e5d173a7327dd51fee8d5b7869d75b8fa0c24eab4eabdf04cdb2151b9dbc3a50,False,Q1
