batch_id,block,candidate,cosine,domain,dot,negative_cosine,pair_index,seed,stage_index,supervised_norm,supervised_zero,undefined_reason,unsupervised_norm,unsupervised_zero
B0/seed0/stage1/RIM_ONE_r3/pair02,dec2,Q1,0.19873184547951828,RIM_ONE_r3,2.6859749408086776e-05,False,2,0,1,0.012725765480562904,False,,0.01062063724597185,False
B0/seed0/stage1/RIM_ONE_r3/pair02,dec1,Q0,-0.7094310973425948,RIM_ONE_r3,-0.015365712315607325,True,2,0,1,0.5544945616612938,False,,0.03906116439794922,False
B0/seed0/stage1/RIM_ONE_r3/pair02,dec1,Q1,-0.8366910360176814,RIM_ONE_r3,-0.08555226273408328,True,2,0,1,0.5544945616612938,False,,0.18440347177627048,False
B0/seed0/stage1/RIM_ONE_r3/pair02,classifier.mu,Q0,-0.9150919948973927,RIM_ONE_r3,-0.012570458405819593,True,2,0,1,0.3605460338252184,False,,0.03810005798683281,False
B0/seed0/stage1/RIM_ONE_r3/pair02,classifier.mu,Q1,-0.42016662479724937,RIM_ONE_r3,-0.023478126112154964,True,2,0,1,0.3605460338252184,False,,0.15498196272675854,False
B0/seed0/stage1/RIM_ONE_r3/pair03,encoder,Q0,-0.5552481997250975,RIM_ONE_r3,-0.03957311990922753,True,3,0,1,0.5204243422053014,False,,0.1369479482133353,False
B0/seed0/stage1/RIM_ONE_r3/pair03,encoder,Q1,-0.3642916993657464,RIM_ONE_r3,-0.04617530578038599,True,3,0,1,0.5204243422053014,False,,0.243558282275771,False
B0/seed0/stage1/RIM_ONE_r3/pair03,bottleneck,Q0,-0.5058843091896269,RIM_ONE_r3,-0.000102676202141294,True,3,0,1,0.02580946048623926,False,,0.00786393039384829,False
B0/seed0/stage1/RIM_ONE_r3/pair03,bottleneck,Q1,-0.21453604216892466,RIM_ONE_r3,-0.00014191569333465488,True,3,0,1,0.02580946048623926,False,,0.025630155004076092,False
B0/seed0/stage1/RIM_ONE_r3/pair03,dec3,Q0,-0.7183113637677428,RIM_ONE_r3,-0.00024602583320447544,True,3,0,1,0.030176785404792007,False,,0.011349977477108598,False
B0/seed0/stage1/RIM_ONE_r3/pair03,dec3,Q1,0.16738296473566525,RIM_ONE_r3,0.00013390495287770343,False,3,0,1,0.030176785404792007,False,,0.026510163764510267,False
B0/seed0/stage1/RIM_ONE_r3/pair03,dec2,Q0,-0.5846677047579645,RIM_ONE_r3,-0.00013085790229253099,True,3,0,1,0.022031803868127836,False,,0.010158762144234786,False
B0/seed0/stage1/RIM_ONE_r3/pair03,dec2,Q1,-0.4687110355973497,RIM_ONE_r3,-0.00019302082424751336,True,3,0,1,0.022031803868127836,False,,0.018691705515524248,False
B0/seed0/stage1/RIM_ONE_r3/pair03,dec1,Q0,-0.9206006966088628,RIM_ONE_r3,-0.14669127590783465,True,3,0,1,0.30854325841096425,False,,0.5164364953290497,False
B0/seed0/stage1/RIM_ONE_r3/pair03,dec1,Q1,-0.9387029802127219,RIM_ONE_r3,-0.12257043694783898,True,3,0,1,0.30854325841096425,False,,0.42319592384798366,False
B0/seed0/stage1/RIM_ONE_r3/pair03,classifier.mu,Q0,-0.7933520764187666,RIM_ONE_r3,-0.09109199497895859,True,3,0,1,0.3153404152913614,False,,0.3641116842498429,False
B0/seed0/stage1/RIM_ONE_r3/pair03,classifier.mu,Q1,-0.9217047550675751,RIM_ONE_r3,-0.10719765985630689,True,3,0,1,0.3153404152913614,False,,0.36881947175416757,False
B0/seed0/stage1/RIM_ONE_r3/pair04,encoder,Q0,0.33583118950556035,RIM_ONE_r3,0.0091911046107974,False,4,0,1,0.13567905168882577,False,,0.20171299695118358,False
B0/seed0/stage1/RIM_ONE_r3/pair04,encoder,Q1,0.24948453013460564,RIM_ONE_r3,0.01281753727537158,False,4,0,1,0.13567905168882577,False,,0.37865889941713615,False
B0/seed0/stage1/RIM_ONE_r3/pair04,bottleneck,Q0,-0.4579955075614617,RIM_ONE_r3,-9.390150985867654e-05,True,4,0,1,0.01589767180458453,False,,0.01289667721726061,False
B0/seed0/stage1/RIM_ONE_r3/pair04,bottleneck,Q1,-0.600039620563096,RIM_ONE_r3,-0.00013248344396112695,True,4,0,1,0.01589767180458453,False,,0.013888270110599088,False
B0/seed0/stage1/RIM_ONE_r3/pair04,dec3,Q0,0.03212421198646613,RIM_ONE_r3,8.276815173396829e-06,False,4,0,1,0.016430545432414935,False,,0.015681181931033863,False
B0/seed0/stage1/RIM_ONE_r3/pair04,dec3,Q1,0.1359359379005936,RIM_ONE_r3,3.183220468072401e-05,False,4,0,1,0.016430545432414935,False,,0.014252152149697129,False
B0/seed0/stage1/RIM_ONE_r3/pair04,dec2,Q0,-0.27958826132771125,RIM_ONE_r3,-8.780740164516572e-06,True,4,0,1,0.00482998877767861,False,,0.006502286045659864,False
