GT_received_by_builder,MMPR_mass,MMPR_null_mass,R1_mass,R1_null_mass,active_pixels,case_id,class_id,cutoff_score,cutoff_tie_rows,deselected,hash_collisions,mass_difference,newly_selected,null_pixels,pixels,seed,selected_active_count,stage_index,stratum_mask_sha256,target_active_count,tied_score_groups,tied_score_rows
False,679,0,679,0,1566,RIM_ONE_r3_train_G-33-R,1,0.043479546761744016,1,284,0,0,284,0,1566,1,679,1,4c272d55880364a5a2cc0343caef767a3603db4890f0446b0f58e24643ce4467,679,0,0
False,714,0,714,0,8909,RIM_ONE_r3_train_G-33-R,2,0.9537641486753082,1,675,0,0,675,0,8909,1,714,1,665009f099c8032b26b092a9a8cef8758ac46e7d82528197e5418884c465663f,714,0,0
False,56713,0,56713,0,130141,Drishti_GS_test_gdrishtiGS_054,0,0.9996496438980103,4,21686,0,0,21686,0,130141,1,56713,2,b9630ba64390536073dd0e0c5dd5faf16c1bf23b97c3bce9de5957f61f6940aa,56713,6858,47667
False,5773,0,5773,0,15342,Drishti_GS_test_gdrishtiGS_054,1,0.08486547731620564,1,2805,0,0,2805,0,15342,1,5773,2,d1ee17d1ef6ef072c94e7cf0a41051dacaffc0197ee7ae7070ce28b6463a32b1,5773,0,0
False,37,0,37,0,1973,Drishti_GS_test_gdrishtiGS_054,2,0.8635952525529802,1,36,0,0,36,0,1973,1,37,2,b176ea4047b273de372c80d82650904000a68703612ec328aecf1eaf448e2d50,37,0,0
False,51122,0,51122,0,125908,Drishti_GS_test_gdrishtiGS_029,0,0.9998604869833284,1,19248,0,0,19248,0,125908,1,51122,2,4da89d5a5d3f023f856f5b89a67ec95ea1a805cd706617687a8cdc51ffff7cb3,51122,7796,53940
False,7884,0,7884,0,20252,Drishti_GS_test_gdrishtiGS_029,1,0.19135910672703907,1,4031,0,0,4031,0,20252,1,7884,2,2b4c29b91e68667fadea7a68f2ee0d4553d43df7e671978678297c5125645dd2,7884,0,0
False,46,0,46,0,1296,Drishti_GS_test_gdrishtiGS_029,2,0.7764571960926513,1,30,0,0,30,0,1296,1,46,2,908a1dd486453d393717e4756ddc45806e31c3998adaee82d64befb01ef3732e,46,0,0
False,51911,0,51911,0,125265,Drishti_GS_train_gdrishtiGS_012,0,0.9998646974563599,9,18037,0,0,18037,0,125265,1,51911,2,039fa99102d90af0240b63d03bfb2e0831a4605fb05e6c971d71b7fb7c62a364,51911,7283,58905
False,3693,0,3693,0,10629,Drishti_GS_train_gdrishtiGS_012,1,0.007622898293444873,1,1892,0,0,1892,0,10629,1,3693,2,de95fe6b63b04646387292151409e2fc4622ef853648ecfb4faf21c19f26a9ae,3693,0,0
False,104,0,104,0,11562,Drishti_GS_train_gdrishtiGS_012,2,0.8833256989128377,1,88,0,0,88,0,11562,1,104,2,3fd33c0764d47ff4486d3905ca9e7d317a5bf522ec455e9716ecc97d77d8f78c,104,0,0
False,64150,0,64150,0,128274,Drishti_GS_train_gdrishtiGS_058,0,0.9996353387832639,1,21117,0,0,21117,0,128274,1,64150,2,fa7c6a84ee04d67ce6a1baa06703df8a96f1ae19e470424938f95702b9c7ff29,64150,6999,50084
False,5361,0,5361,0,11807,Drishti_GS_train_gdrishtiGS_058,1,0.04465041267468249,1,2515,0,0,2515,0,11807,1,5361,2,607adf59c2bce85236c547c3698a80285e69b8c4a9698bf56b4fa786bba4d85a,5361,0,0
False,1009,0,1009,0,7375,Drishti_GS_train_gdrishtiGS_058,2,0.7618062809020529,1,527,0,0,527,0,7375,1,1009,2,e29fed5a57b6420b661f024c02b5526f5a177c30a65d547979e1a669d1aa5c9a,1009,0,0
False,53942,0,53942,0,130989,Drishti_GS_test_ndrishtiGS_096,0,0.9999206066131592,9,15389,0,0,15389,0,130989,1,53942,2,d855865afefe7c9ee9c87194386e3703ffd6a44fda70b8667cade8b3a79571aa,53942,4766,46785
False,3073,0,3073,0,11236,Drishti_GS_test_ndrishtiGS_096,1,0.6420970176731084,1,1574,0,0,1574,0,11236,1,3073,2,ee456a7db5fb98d458445e9818a1801718a85789b87679db5cba2243aa769d1d,3073,0,0
False,0,0,0,0,5231,Drishti_GS_test_ndrishtiGS_096,2,,0,0,0,0,0,0,5231,1,0,2,c958a98cdd43792af332f80449a810dacc611e4f081075a26e2e06be93c4f2ee,0,0,0
False,56059,0,56059,0,131574,Drishti_GS_train_gdrishtiGS_088,0,0.999902606010437,5,15650,0,0,15650,0,131574,1,56059,2,da0cbc5e097e30695ad6985ad1779522f850f46e83d94431fae38558f7a434b5,56059,6214,55010
False,6100,0,6100,0,14835,Drishti_GS_train_gdrishtiGS_088,1,0.04928732536242291,1,3187,0,0,3187,0,14835,1,6100,2,d3227d7c23ef90906af63398df40baf8aa5212b84a8c56becfa4cc665abde24d,6100,0,0
False,39,0,39,0,1047,Drishti_GS_train_gdrishtiGS_088,2,0.48922066525516317,1,18,0,0,18,0,1047,1,39,2,d6d1385aebd8987aad95989d59681d4f84d60cfe7dc51dce396f0f9977d0814f,39,0,0
False,45721,0,45721,0,122960,Drishti_GS_test_ndrishtiGS_072,0,0.9998776912689209,5,14197,0,0,14197,0,122960,1,45721,2,00286cf11e4df2de5c34ca7214423654e001f3b98a140c0d4321afbe418e9cf2,45721,5475,41143
False,6330,0,6330,0,13927,Drishti_GS_test_ndrishtiGS_072,1,0.5505264641350279,1,3141,0,0,3141,0,13927,1,6330,2,da34f9015a42c74957067e141a96c92f51fd3c6e73cde4746582393d6ea45cca,6330,0,0
False,0,0,0,0,10569,Drishti_GS_test_ndrishtiGS_072,2,,0,0,0,0,0,0,10569,1,0,2,1dfb877b5a134c5f3d472f3e04947ec7716438b0dbf5ec03d8944c7a3b6103a0,0,0,0
False,40611,0,40611,0,115929,Drishti_GS_train_gdrishtiGS_032,0,0.9999586343765259,20,11746,0,0,11746,0,115929,1,40611,2,fc46ef3d719d28a0a68f88fd528a90ec58edad7e5e114c1d6243360f6e61b77b,40611,4630,51091
False,2763,0,2763,0,11333,Drishti_GS_train_gdrishtiGS_032,1,0.887029278203475,1,2199,0,0,2199,0,11333,1,2763,2,035384ebb064980181f133f63aa8123fc5be080bfe5f30d8c11cec82f35146c4,2763,0,0
False,164,0,164,0,20194,Drishti_GS_train_gdrishtiGS_032,2,0.9421051803286922,1,164,0,0,164,0,20194,1,164,2,a626b3d60a214f48f651a4c2a23cbf1f5578c6957012d78e4b72ab06e785b52c,164,0,0
False,53444,0,53444,0,126300,Drishti_GS_test_gdrishtiGS_006,0,0.9982458353042603,1,15933,0,0,15933,0,126300,1,53444,2,b7f747baaf196c25965a17edde92ef8347e61d339b971cab3a3eaad43403fb10,53444,4996,31126
False,6860,0,6860,0,20252,Drishti_GS_test_gdrishtiGS_006,1,0.17468887229045754,1,4114,0,0,4114,0,20252,1,6860,2,9f0c25ef338bd1e39da0babe05e0f2aa79fcef24d4a6d28e72f5059e7e9c858a,6860,0,0
False,116,0,116,0,904,Drishti_GS_test_gdrishtiGS_006,2,0.6867137582132,1,28,0,0,28,0,904,1,116,2,20a47697b84727f07432e2ca7ffbd689bdaa6cd6f7a7568208832c99e35fc3ee,116,0,0
False,58774,0,58774,0,121153,Drishti_GS_train_gdrishtiGS_022,0,0.9990560412406921,1,14691,0,0,14691,0,121153,1,58774,2,093b52e6e5b6901e4f30c4f612ac38c9d53cc7ce6c927a646d8e4fcd35bed044,58774,4958,35154
False,7029,0,7029,0,25466,Drishti_GS_train_gdrishtiGS_022,1,0.014338765767032914,1,3513,0,0,3513,0,25466,1,7029,2,907218c4b6487cb146d62d8ed71b16742108f81c37e6550fdcfb2fcaa2b208be,7029,0,0
False,0,0,0,0,837,Drishti_GS_train_gdrishtiGS_022,2,,0,0,0,0,0,0,837,1,0,2,a1b250271192a3713d1609639bda8d8f6bb2840c7e339473b88a0bc2a1449b60,0,0,0
False,52990,0,52990,0,122074,Drishti_GS_train_ndrishtiGS_098,0,0.9999592304229736,33,27768,0,0,27768,0,122074,1,52990,2,49cf684a9b5557cffecfb850cb56eff7ddb75c228d54217fc499a78de6caa68b,52990,6244,70624
False,12646,0,12646,0,23469,Drishti_GS_train_ndrishtiGS_098,1,0.08349587190789295,1,5748,0,0,5748,0,23469,1,12646,2,2e7c2c8a5a0cc2089a5daff72ec1d8d9af98596e343e977e57aea24e8de6991b,12646,0,0
False,537,0,537,0,1913,Drishti_GS_train_ndrishtiGS_098,2,0.45801269018602225,1,252,0,0,252,0,1913,1,537,2,debd84bff38194bbda499863adb99aadacc43b0aa8d642c5c9326e661d6387ab,537,0,0
False,44738,0,44738,0,128504,Drishti_GS_train_gdrishtiGS_063,0,0.9999784231185913,48,23768,0,0,23768,0,128504,1,44738,2,b9410317b0c187c817e1e177310399330a8ef4d3ca36a64c80d9d19c60016dbd,44738,7516,76048
False,7708,0,7708,0,15346,Drishti_GS_train_gdrishtiGS_063,1,0.016592431206543617,1,3430,0,0,3430,0,15346,1,7708,2,53412299caabc23c90a6e9b2fbe4c92f040127288b72e11cbf26745311e32099,7708,0,0
False,649,0,649,0,3606,Drishti_GS_train_gdrishtiGS_063,2,0.8554575529457643,1,492,0,0,492,0,3606,1,649,2,f4b18a7692e1a34b3ba52d430e66475ea5adf7b48052484d98083cdcf384df59,649,0,0
False,52212,0,52212,0,122906,Drishti_GS_train_ndrishtiGS_092,0,0.9997372031122036,1,18520,0,0,18520,0,122906,1,52212,2,c20c3ec591ae627f2255a3003b2eca3f306736d1160a49f0174c217ab6a6f078,52212,5746,43426
False,9276,0,9276,0,21487,Drishti_GS_train_ndrishtiGS_092,1,0.18593641737280844,1,4731,0,0,4731,0,21487,1,9276,2,d90c1711ae5209e6cff607f1c51452e7471f2acafa6480874e5df8665369eb70,9276,0,0
False,18,0,18,0,3063,Drishti_GS_train_ndrishtiGS_092,2,0.9830700891151593,1,18,0,0,18,0,3063,1,18,2,3b64c7e0f2e2933fdfdfd144a96930c5461a87b4eb6d8463747ec8f6d1eba3af,18,0,0
False,41299,0,41299,0,121598,Drishti_GS_test_gdrishtiGS_055,0,0.9998304843902539,1,18511,0,0,18511,0,121598,1,41299,2,6bb5491b03b2854ad458cbc5dab8592a6a88d301d82b7290d1a9d9f4ae202534,41299,7120,45187
False,4322,0,4322,0,15386,Drishti_GS_test_gdrishtiGS_055,1,0.030270594203842784,1,2266,0,0,2266,0,15386,1,4322,2,0dc2228df08d2b77b493f31177280059f825b1a05261f35fc6ffb27041e7b544,4322,0,0
False,13,0,13,0,10472,Drishti_GS_test_gdrishtiGS_055,2,0.8467701645221556,1,13,0,0,13,0,10472,1,13,2,459835d78a28fe1e7ca6ae6f8709b5c3fd04c7e7b7fc79c54bcb9823e255eedc,13,0,0
False,49719,0,49719,0,128798,Drishti_GS_test_gdrishtiGS_071,0,0.9998716115941223,1,20916,0,0,20916,0,128798,1,49719,2,7fec38a3c13e6321b8953acd8dce1910cf6db46d2daecbc235143cb31b7f3d8e,49719,8421,58003
False,6851,0,6851,0,17278,Drishti_GS_test_gdrishtiGS_071,1,0.04088498071114243,1,3203,0,0,3203,0,17278,1,6851,2,b93f423dfb5aefa14c4ae5e2b0d7f53a487e139f022b9674f1371508f9757f28,6851,0,0
False,6,0,6,0,1380,Drishti_GS_test_gdrishtiGS_071,2,0.8864985692601214,1,6,0,0,6,0,1380,1,6,2,9602795d5d20e6da538a6ff5c4f742bd65c0038660b39079304aa7a8603ae5ef,6,0,0
False,55877,0,55877,0,123774,Drishti_GS_test_gdrishtiGS_067,0,0.9998929500579834,6,17592,0,0,17592,0,123774,1,55877,2,0ec8614c84567f2dcea4006386e2f836a114154262db3102daeeeda56ccd212a,55877,6173,57369
False,8821,0,8821,0,22697,Drishti_GS_test_gdrishtiGS_067,1,0.07544366774229354,1,3932,0,0,3932,0,22697,1,8821,2,d51ff09103b472ea6a9087f257891887e158cd35ab8288897604096f1c9811f4,8821,0,0
False,45,0,45,0,985,Drishti_GS_test_gdrishtiGS_067,2,0.8455397837597872,1,27,0,0,27,0,985,1,45,2,a0554de3ea0713f84609400da40ffba850a41054ba893b38efbb5fb27b295af5,45,0,0
False,24212,0,24212,0,142107,REFUGE_train_n0319,0,0.9999054670333862,5,8593,0,0,8593,0,142107,2,24212,0,00cc700ab322a48cd37a56ec33d03bf971aa8e7cde1efc48c9687f4106be53e9,24212,1989,24179
False,20,0,20,0,2454,REFUGE_train_n0319,1,0.9994685657408402,1,20,0,0,20,0,2454,2,20,0,e98ad2f2d7d91b26aaf3d6d06b4312f7d4f1d5b0c57f5bc49a21a1932e5d7a9c,20,0,0
False,575,0,575,0,2895,REFUGE_train_n0319,2,0.9772882851729551,1,418,0,0,418,0,2895,2,575,0,c33658951cff264c059b77f9921a504ae92a631492d9c02513c68e60f15f7d90,575,0,0
False,29310,0,29310,0,141343,REFUGE_train_n0096,0,0.9997616410255432,4,18655,0,0,18655,13,141356,2,29310,0,6fdd8e46647defebd4b2e1b129a71120cf107fc62e1b205d795dec188ee08a60,29310,6838,28330
False,40,0,40,0,3436,REFUGE_train_n0096,1,0.9993572582014831,1,40,0,0,40,0,3436,2,40,0,40daa9e61e7d46a7335f753c6523f50183678450126312ddef66c88a8c7b569e,40,0,0
False,529,0,529,0,2664,REFUGE_train_n0096,2,0.9731470513165758,1,294,0,0,294,0,2664,2,529,0,d5a755782b2331e10d79a7e587057f0b896ad5df487465f540f76519c8c5f04c,529,0,0
False,44210,0,44210,0,137944,REFUGE_train_n0084,0,0.9974086880683899,1,24988,0,0,24988,0,137944,2,44210,0,f0492295dee53c27465a789d81d99e1505e00c2d8de62e147bf6fc7a2e329fbe,44210,6928,17046
False,132,0,132,0,5997,REFUGE_train_n0084,1,0.9976510571122302,1,132,0,0,132,0,5997,2,132,0,52d76409f33b16fda20a8dcd2feda64d1d16289fd7b5d2b42763bb06ca353e72,132,0,0
False,273,0,273,0,3515,REFUGE_train_n0084,2,0.9906040836072773,1,180,0,0,180,0,3515,2,273,0,3f7426388f9fd062a9094a3724b900a5d3844eb504fea855e62d45dfc2f8559d,273,0,0
False,29285,0,29285,0,134434,REFUGE_train_n0246,0,0.9993933439254761,2,11570,0,0,11570,0,134434,2,29285,0,5db5597f994af65994090e566ff0c447c56deb5a3f4d135d27a1065718866f9e,29285,6592,28777
False,144,0,144,0,8262,REFUGE_train_n0246,1,0.9985161423683167,1,144,0,0,144,0,8262,2,144,0,fbfabcbd53cc660caf598960c90368786f95eaba8c03963613670425987b15d4,144,0,0
False,852,0,852,0,4760,REFUGE_train_n0246,2,0.9327323190410193,1,589,0,0,589,0,4760,2,852,0,b6c9886da8c390aec7bfcef3088bb4b113df2fd85802e6e495861ae5823ce959,852,0,0
False,39252,0,39252,0,126654,REFUGE_train_n0060,0,0.999953031539917,7,9238,0,0,9238,0,126654,2,39252,0,7fa40f63e1e6ea8315a11e7bdd561375e817effc6af0993bbeb28379d67ca993,39252,1953,41443
False,277,0,277,0,16868,REFUGE_train_n0060,1,0.9999052286148071,1,277,0,0,277,0,16868,2,277,0,d392780983f8dc3eb38d2557c7f282f189033333eb50fedfc547923028862b5e,277,5,10
False,103,0,103,0,3934,REFUGE_train_n0060,2,0.9870174762925097,1,102,0,0,102,0,3934,2,103,0,8accb4dab90ae4ce8489e1a51e0d671665d4446150557f3999bc1e9e2156b5b5,103,0,0
False,39618,0,39618,0,132075,REFUGE_test_n0313,0,0.9999594688415514,2,11205,0,0,11205,0,132075,2,39618,0,80492b1471e4044136f59e154888cc978335323bcf7ef76807673180a35268a3,39618,2178,44233
False,347,0,347,0,11432,REFUGE_test_n0313,1,0.9994714255690882,1,347,0,0,347,0,11432,2,347,0,ba073653eff6b62bc27c9a54c7c761e4c7e6fe8d1af233c29fa34112240e9821,347,0,0
False,224,0,224,0,3949,REFUGE_test_n0313,2,0.9631519720978966,1,190,0,0,190,0,3949,2,224,0,17fcd47cf6bc5e6fbfa887616ed8b04a60fa4c3703493569a0d95bace222438f,224,0,0
False,39850,0,39850,0,103706,REFUGE_test_n0250,0,0.9993211027825291,1,9549,0,0,9549,0,103706,2,39850,0,23d89a06b637294755c4e614947b098eb401f748666c938a7c972a53dfe984db,39850,2652,33622
False,283,0,283,0,26905,REFUGE_test_n0250,1,0.9999282360076902,1,283,0,0,283,0,26905,2,283,0,a97fecd0516bfacdec68856f846ab29908190c2f5ab85d658c773e7086408e33,283,18,37
False,767,0,767,0,16845,REFUGE_test_n0250,2,0.9929829916525496,1,716,0,0,716,0,16845,2,767,0,778fb7eec85d2349352100c57531bcae5e849274cef66ff107c52e02faa87ad2,767,0,0
False,32793,0,32793,0,108506,REFUGE_train_n0231,0,0.9966365098953247,1,11240,0,0,11240,0,108506,2,32793,0,30a475186978f4a0b0b6ebf549a2e90d5e3f5b80ce84efebbdca2cbddfb7a2ee,32793,1241,22206
False,43,0,43,0,20231,REFUGE_train_n0231,1,0.9999721228080739,1,43,0,0,43,0,20231,2,43,0,abc4beacfd639865a2623342707a252c207d346f0d47005a906d9048ec76e483,43,9,18
False,944,0,944,0,18719,REFUGE_train_n0231,2,0.9787048683213769,1,730,0,0,730,0,18719,2,944,0,aa7f8157aa7f9c19cfc8b303cd47e65fefb8d24031be41b69e849869b773bcf3,944,0,0
False,33815,0,33815,0,139098,REFUGE_train_n0142,0,0.9995699404683204,1,16513,0,0,16513,0,139098,2,33815,0,59e09c2838516855a38adf3279659fc0172cb8328754e1006f73c852df78b4ac,33815,7564,34990
False,20,0,20,0,6841,REFUGE_train_n0142,1,0.999950563591549,1,20,0,0,20,0,6841,2,20,0,fce2174791ccfe97f16db0711478664db76218ea37ede87d6d7a5952ff0ee0e4,20,1,2
False,1,0,1,0,1517,REFUGE_train_n0142,2,0.9972839193775781,1,1,0,0,1,0,1517,2,1,0,c2ec1ca55d2125a69ffa7685ea785aa714847ca527224dd697d135c9fe188d60,1,0,0
False,32191,0,32191,0,118836,REFUGE_train_n0324,0,0.9999135690073885,1,7103,0,0,7103,0,118836,2,32191,0,196b2b0208b46529cc8e1c2c9f8838f4b9ca86b18497fb5fdb3dafec8bdffceb,32191,2301,35156
False,223,0,223,0,22150,REFUGE_train_n0324,1,0.99994957447052,1,223,0,0,223,0,22150,2,223,0,58079e44e8d276294415128d13cb5a135cfddb37c0b8d2737ac13a7a340b17f0,223,12,25
False,11,0,11,0,6470,REFUGE_train_n0324,2,0.9901775726108077,1,11,0,0,11,0,6470,2,11,0,eea34638c2939124d489af9466550c9ce80404b900ccff33e2b617bfc794d4fb,11,0,0
False,47669,0,47669,0,132367,REFUGE_train_n0119,0,0.9999311010043753,1,20481,0,0,20481,0,132367,2,47669,0,0e9a88ab7cbeaf938677d18988c779fa02f078522d2fcde09d328d7c817be2a8,47669,3433,45241
False,409,0,409,0,8538,REFUGE_train_n0119,1,0.9936587255478757,1,407,0,0,407,0,8538,2,409,0,1f37dfa9f005e1ceaf65577f08668d25445b59d869431f0b1fb88b23645d7771,409,0,0
False,1111,0,1111,0,6551,REFUGE_train_n0119,2,0.9981326230054414,1,1041,0,0,1041,0,6551,2,1111,0,ed7be784cbc583f14d0463a3696a003d3d211ada4ae40e489a6b76d1197bda41,1111,0,0
False,37436,0,37436,0,135860,REFUGE_train_n0215,0,0.9999247789382935,18,18539,0,0,18539,0,135860,2,37436,0,c31717f6236de861570d2c2e3d514f4de07bf92614c36454d65181e912902581,37436,4759,42216
False,128,0,128,0,7436,REFUGE_train_n0215,1,0.9997186062962375,1,128,0,0,128,0,7436,2,128,0,2d187455b17d3b6912378ee273c99911ffb8993a7cea255cb52377a03b7ed773,128,0,0
False,713,0,713,0,4160,REFUGE_train_n0215,2,0.9997962260056752,1,622,0,0,622,0,4160,2,713,0,2cd3c7ef4f79d697d2e64cafe6e9fa2b008d0e90207a3cbc6664e8b8c5b4d4da,713,0,0
False,30333,0,30333,0,113117,REFUGE_train_n0156,0,0.9951634407034483,1,11011,0,0,11011,0,113117,2,30333,0,7d22fd97bab3610b5327c094a804c2eeace53ed4aabc33cf19f30d83ae39a473,30333,1007,19496
False,308,0,308,0,11210,REFUGE_train_n0156,1,0.9992213525987371,1,308,0,0,308,0,11210,2,308,0,00c5f9b0980d91fa4df88cbc9a90bcfab553969579d2c75729b67a28b22a6105,308,0,0
False,1314,0,1314,0,23129,REFUGE_train_n0156,2,0.9911407106977369,1,1048,0,0,1048,0,23129,2,1314,0,738914730f5200a92186ac092e5441cd7728f995b31f47cc56b923536c6fd55d,1314,0,0
False,28267,0,28267,0,121210,REFUGE_train_n0089,0,0.9985192418075416,1,14079,0,0,14079,8,121218,2,28267,0,c51853f393d550798a573b1fcf15b2e9a1f1fe5f21c04e4171dcf4ba6ca65a56,28267,4676,18812
False,47,0,47,0,7952,REFUGE_train_n0089,1,0.9998857975006104,1,47,0,0,47,0,7952,2,47,0,0f52fa389e68dae0fb00d1d79c71425da954fb92a2097630250b68535d083c8c,47,0,0
False,349,0,349,0,18286,REFUGE_train_n0089,2,0.9985371450012568,1,314,0,0,314,0,18286,2,349,0,2d7487def6db37104da0cecfe58fa9dc1a799aa79cceda50f5b134b929b360f8,349,0,0
False,37670,0,37670,0,137287,REFUGE_train_n0224,0,0.9997043892273404,1,19137,0,0,19137,0,137287,2,37670,0,4779cb1b039bad7e942e705405de69491a2bee6ba3c74d6f2bb26fce25cecc70,37670,5105,24917
False,71,0,71,0,9138,REFUGE_train_n0224,1,0.9993605011336203,1,71,0,0,71,0,9138,2,71,0,9e1482a7e2107bc19f61f684bb4a3302bf53181486e0443d50c5d02ad93300ba,71,2,4
False,1,0,1,0,1031,REFUGE_train_n0224,2,0.991524251759211,1,1,0,0,1,0,1031,2,1,0,e4734913f9e492524fce4283aaeb809791cd03a73bd5571c79a6919bfa97e6d7,1,0,0
False,38224,0,38224,0,131184,REFUGE_train_n0068,0,0.9997853637780568,1,11336,0,0,11336,0,131184,2,38224,0,5d6c897163e6189384d7e2d5b7f591fe3fcc8d0346df65578435bc40e82c9270,38224,1818,32861
False,111,0,111,0,14358,REFUGE_train_n0068,1,0.9999582716911725,1,111,0,0,111,0,14358,2,111,0,86ee36971fe0a911313e6d4c7032b78215faa76248d927dd2b2b74a15e3f45ac,111,1,2
False,5,0,5,0,1914,REFUGE_train_n0068,2,0.9980803994894841,1,5,0,0,5,0,1914,2,5,0,818f75184942a9797b03583cb435c11d1cc55da5badfee0813214451890cec79,5,0,0
False,47792,0,47792,0,141613,RIM_ONE_r3_train_S-21-R,0,0.9999431371688843,19,29382,0,0,29382,0,141613,2,47792,1,65e0f373a342edaf43b83d3787d18d320290011b6ccc7d4d2b7d371f61a42268,47792,4024,45764
False,126,0,126,0,4951,RIM_ONE_r3_train_S-21-R,1,0.9988893865213407,1,126,0,0,126,0,4951,2,126,1,dbb6a3ce20c614441f96899af033d923a2bbfe32b3134ea405ec7cd770d23593,126,0,0
False,153,0,153,0,892,RIM_ONE_r3_train_S-21-R,2,0.29600724079919005,1,86,0,0,86,0,892,2,153,1,cc08acd4a191e2d25c677cd6ac83524f064de9b87a01d630f4ae495c8130e813,153,0,0
False,39079,0,39079,0,125607,RIM_ONE_r3_train_G-21-R,0,0.999982118606529,1,22880,0,0,22880,0,125607,2,39079,1,45ca952b990b1c82ae7c4d880a8935c1829c83e2622a6a82102d1687a3c16b17,39079,2842,56577
False,2416,0,2416,0,20717,RIM_ONE_r3_train_G-21-R,1,0.9443678258261068,1,1917,0,0,1917,0,20717,2,2416,1,7f68c496efbe8375aae42ec70f8f858a1b63d7e2546ccb44d3f9c7457da2412c,2416,0,0
False,103,0,103,0,1132,RIM_ONE_r3_train_G-21-R,2,0.6394023120833068,1,79,0,0,79,0,1132,2,103,1,643d672aeaaaccdd2d952bdd7f35077055b92871c8df360e9a26ed701d1afc65,103,0,0
False,40860,0,40860,0,118615,RIM_ONE_r3_train_G-36-R,0,0.9998277425765991,10,20353,0,0,20353,0,118615,2,40860,1,39ba738ff5c0b3a5e2661f667ad267830d99797f4281669930500ebf122b02d6,40860,7414,39080
False,3038,0,3038,0,22151,RIM_ONE_r3_train_G-36-R,1,0.9587967928723924,1,2512,0,0,2512,0,22151,2,3038,1,f6f833ec7a8f45060dd0ff32dd4712de61ac268f5167a3e34722c70e1a45064f,3038,0,0
False,1692,0,1692,0,6690,RIM_ONE_r3_train_G-36-R,2,0.7185519856843771,1,402,0,0,402,0,6690,2,1692,1,8b345a5396817f0d03f46a8693477126a20b6e0859489889fc94e9a3cffe77f7,1692,0,0
False,49920,0,49920,0,134921,RIM_ONE_r3_train_G-11-R,0,0.9995296001434326,2,29386,0,0,29386,0,134921,2,49920,1,3f1b6c3fccc763d23d3954c835c70b53c2d9eb71adb8160ae41cb9c60e95a645,49920,7053,31829
False,298,0,298,0,6610,RIM_ONE_r3_train_G-11-R,1,0.9880133191220324,1,296,0,0,296,0,6610,2,298,1,579a7df75cf51e95fb723dcab7ff58226100ee56b8d74414741852aa65a0147f,298,0,0
False,2902,0,2902,0,5925,RIM_ONE_r3_train_G-11-R,2,0.8508397938404034,1,976,0,0,976,0,5925,2,2902,1,84baf49e4db76da4bf35f07d4347b022e3f078799701c1dae1c28488f2dd1e59,2902,0,0
False,51550,0,51550,0,134483,RIM_ONE_r3_test_N-28-R,0,0.9999055862426758,16,27358,0,0,27358,0,134483,2,51550,1,82a74033ad7a077de722e303e8406c67f151bfdb04ff95b9f3c63d44e4f0a52b,51550,5159,39815
False,155,0,155,0,5602,RIM_ONE_r3_test_N-28-R,1,0.9940806726958933,1,154,0,0,154,0,5602,2,155,1,0380ab0d57feb5e5cd43f83ff5d7460438b89ede253f6863af3573ccc23091f5,155,0,0
False,3662,0,3662,0,7371,RIM_ONE_r3_test_N-28-R,2,0.7099140745517056,1,711,0,0,711,0,7371,2,3662,1,8e79c453f844e6dba7fb8295c6f9704c4f8b92346dc953bf45bd3e473e141f07,3662,0,0
False,47728,0,47728,0,132196,RIM_ONE_r3_train_G-17-L,0,0.9999574422836304,22,31843,0,0,31843,0,132196,2,47728,1,ee4531b309469f070050e9901171ab895361ee8fe07df17b9d760ccad3f1fd7e,47728,3133,41087
False,211,0,211,0,5315,RIM_ONE_r3_train_G-17-L,1,0.9444066618954922,1,207,0,0,207,0,5315,2,211,1,4e4ae20fb8e89dee33553a81cae2f4b0bfd99b2bcd0661ae5ef3be1d52ef2576,211,0,0
False,5916,0,5916,0,9945,RIM_ONE_r3_train_G-17-L,2,0.3016544970173378,1,1427,0,0,1427,0,9945,2,5916,1,2eb00141365aac2513f7cf07c064de551fd456806ab1e588b48b78e4e8147ab5,5916,0,0
False,56694,0,56694,0,131778,RIM_ONE_r3_test_S-31-L,0,0.999269186716437,1,26929,0,0,26929,0,131778,2,56694,1,b3a3f8fda552e2f486622d4d458000a873f0442b4c550546549108294da4a76c,56694,6497,22982
False,464,0,464,0,7043,RIM_ONE_r3_test_S-31-L,1,0.9947433807668639,1,456,0,0,456,0,7043,2,464,1,041fcdc56a2bcdb95c59b6d9fa08e0b223af65dc576549331171f871f2069aff,464,0,0
False,4340,0,4340,0,8635,RIM_ONE_r3_test_S-31-L,2,0.8193424662835531,1,825,0,0,825,0,8635,2,4340,1,761dac224217a66a13c12b1f82816c16eb5a49f89413e2a5fc651ae753f0bb84,4340,0,0
False,51734,0,51734,0,129821,RIM_ONE_r3_train_N-26-R,0,0.999643087387085,1,25068,0,0,25068,0,129821,2,51734,1,72ef080f706b459aa2995e54de5baecce6c1d562e0cc795014163537eebf4cfd,51734,7341,32973
False,551,0,551,0,8485,RIM_ONE_r3_train_N-26-R,1,0.9936201854500151,1,543,0,0,543,0,8485,2,551,1,63594dfffaccaa6ebc9c9e15f7970251ac74cfa9a8b76061c55c4ffaad615d74,551,0,0
