seed,stage_index,domain,case_id,class_id,candidate,level,region,valid_pixels,selected_mass,correct_mass,precision,weighted_error,case_fraction_selected,case_fraction_correct,cases,weighted_selected_mass,weighted_correct_mass
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,0,Q3,case,interior,119960,105377.7210745873,104266.98133307768,0.9894594442716841,0.010540555728315937,0.8676134028881605,0.858468275464384,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,1,Q1,case,boundary,465,233.0,121.0,0.51931330472103,0.48068669527896996,0.017052107728337238,0.008855386416861826,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,1,Q1,case,interior,13199,6545.0,1904.0,0.2909090909090909,0.7090909090909091,0.47899590163934425,0.13934426229508196,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,1,Q2,case,boundary,465,229.0,118.0,0.5152838427947598,0.4847161572052402,0.01675936768149883,0.00863583138173302,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,1,Q2,case,interior,13199,6549.0,1865.0,0.28477630172545426,0.7152236982745457,0.4792886416861827,0.13649004683840749,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,1,Q0,case,boundary,465,196.0,94.0,0.47959183673469385,0.5204081632653061,0.014344262295081968,0.006879391100702576,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,1,Q0,case,interior,13199,6582.0,902.0,0.1370404132482528,0.8629595867517472,0.48170374707259955,0.0660128805620609,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,1,Q3,case,boundary,465,14.715986697427617,7.340739784642539,0.498827563219102,0.501172436780898,0.0010769896587695855,0.0005372321270962046,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,1,Q3,case,interior,13199,275.0240906945198,67.54066849438733,0.24558091738009757,0.7544190826199025,0.020127641297901042,0.004942964614636075,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,2,Q1,case,boundary,122,27.0,17.0,0.6296296296296297,0.37037037037037035,0.0021888933927847586,0.0013781921361978111,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,2,Q1,case,interior,12213,5297.0,5292.0,0.9990560694732867,0.000943930526713234,0.4294284556141062,0.42902310498581275,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,2,Q2,case,boundary,122,30.0,22.0,0.7333333333333333,0.26666666666666666,0.0024321037697608433,0.0017835427644912849,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,2,Q2,case,interior,12213,5294.0,5289.0,0.9990555345674348,0.0009444654325651682,0.42918524523713014,0.42877989460883664,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,2,Q0,case,boundary,122,32.0,23.0,0.71875,0.28125,0.002594244021078233,0.0018646128901499796,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,2,Q0,case,interior,12213,5292.0,5289.0,0.9994331065759637,0.0005668934240362812,0.42902310498581275,0.42877989460883664,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,2,Q3,case,boundary,122,65.00001046062359,36.43793799586478,0.5605835712586316,0.43941642874136844,0.005269559015859229,0.0029540282120684865,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_063,2,Q3,case,interior,12213,5525.333361198206,5488.819034197604,0.9933914707740488,0.006608529225951278,0.4479394698985169,0.44497924882023543,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,0,Q1,case,boundary,1168,7.0,5.0,0.7142857142857143,0.2857142857142857,5.526868476321317e-05,3.9477631973723687e-05,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,0,Q1,case,interior,125486,57682.0,57674.0,0.999861308553795,0.0001386914462050553,0.455429753501666,0.455366589290508,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,0,Q2,case,boundary,1168,7.0,5.0,0.7142857142857143,0.2857142857142857,5.526868476321317e-05,3.9477631973723687e-05,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,0,Q2,case,interior,125486,57682.0,57674.0,0.999861308553795,0.0001386914462050553,0.455429753501666,0.455366589290508,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,0,Q0,case,boundary,1168,62.0,43.0,0.6935483870967742,0.3064516129032258,0.0004895226364741738,0.00033950763497402373,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,0,Q0,case,interior,125486,57627.0,57342.0,0.9950544015825915,0.004945598417408506,0.454995499549955,0.4527452745274527,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,0,Q3,case,boundary,1168,139.5588994942713,90.79203318179194,0.6505642672076161,0.349435732792384,0.0011018909745785469,0.0007168508944193783,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,0,Q3,case,interior,125486,113423.81167868884,113144.57813567214,0.9975381400176558,0.0024618599823441265,0.8955406989016442,0.8933360030924578,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,1,Q1,case,boundary,608,294.0,149.0,0.5068027210884354,0.4931972789115646,0.01649739071881488,0.008360922507154481,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,1,Q1,case,interior,17213,9304.0,5545.0,0.5959802235597592,0.40401977644024073,0.5220806913192301,0.31114976712866843,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,1,Q2,case,boundary,608,288.0,144.0,0.5,0.5,0.01616070927557376,0.00808035463778688,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,1,Q2,case,interior,17213,9310.0,5445.0,0.5848549946294307,0.41514500537056925,0.5224173727624712,0.3055384097413164,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,1,Q0,case,boundary,608,228.0,113.0,0.4956140350877193,0.5043859649122807,0.01279389484316256,0.0063408338477077605,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,1,Q0,case,interior,17213,9370.0,5225.0,0.5576307363927427,0.4423692636072572,0.5257841871948824,0.293193423489142,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,1,Q3,case,boundary,608,5.346555880710792,2.050795248817857,0.3835731440153238,0.6164268559846762,0.0003000143583811678,0.00011507745069400466,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,1,Q3,case,interior,17213,114.63755669049476,108.47522627849253,0.9462450998616478,0.05375490013835219,0.006432723006031915,0.006086932623224989,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,2,Q1,case,boundary,44,0.0,0.0,,,0.0,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,2,Q1,case,interior,2937,1368.0,1368.0,1.0,0.0,0.45890640724589066,0.45890640724589066,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,2,Q2,case,boundary,44,0.0,0.0,,,0.0,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,2,Q2,case,interior,2937,1368.0,1367.0,0.9992690058479532,0.0007309941520467836,0.45890640724589066,0.45857094934585707,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,2,Q0,case,boundary,44,0.0,0.0,,,0.0,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,2,Q0,case,interior,2937,1368.0,1368.0,1.0,0.0,0.45890640724589066,0.45890640724589066,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,2,Q3,case,boundary,44,20.88670806296943,10.19409667980839,0.488066221305681,0.511933778694319,0.007006611225417454,0.0034196902649474637,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_064,2,Q3,case,interior,2937,1910.6784496637388,1886.4287830546152,0.9873083476639456,0.01269165233605438,0.6409521803635487,0.6328174381263385,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,0,Q1,case,boundary,1842,10.0,6.0,0.6,0.4,6.884018063663399e-05,4.1304108381980395e-05,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,0,Q1,case,interior,143422,52448.0,52403.0,0.9991420073215376,0.0008579926784624771,0.36105297940301795,0.3607431985901531,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,0,Q2,case,boundary,1842,16.0,10.0,0.625,0.375,0.00011014428901861439,6.884018063663399e-05,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,0,Q2,case,interior,143422,52442.0,52377.0,0.9987605354486861,0.0012394645513138325,0.36101167529463596,0.36056421412049783,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,0,Q0,case,boundary,1842,56.0,16.0,0.2857142857142857,0.7142857142857143,0.00038550501156515033,0.00011014428901861439,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,0,Q0,case,interior,143422,52402.0,51850.0,0.9894660509140872,0.010533949085912752,0.36073631457208943,0.35693633660094726,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,0,Q3,case,boundary,1842,212.8070851248904,78.05719309893588,0.36679790549796004,0.63320209450204,0.0014649678180753002,0.0005373471272919366,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,0,Q3,case,interior,143422,109530.12496010333,107334.8923731662,0.97995772772343,0.020042272276570003,0.7540073587406607,0.738895337958243,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,1,Q1,case,boundary,0,0.0,0.0,,,0.0,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,1,Q1,case,interior,623,129.0,0.0,0.0,1.0,0.20706260032102727,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,1,Q2,case,boundary,0,0.0,0.0,,,0.0,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,1,Q2,case,interior,623,129.0,0.0,0.0,1.0,0.20706260032102727,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,1,Q0,case,boundary,0,0.0,0.0,,,0.0,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,1,Q0,case,interior,623,129.0,0.0,0.0,1.0,0.20706260032102727,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,1,Q3,case,boundary,0,0.0,0.0,,,0.0,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,1,Q3,case,interior,623,4.276854126819253,0.0,0.0,1.0,0.006864934392968303,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,2,Q1,case,boundary,0,0.0,0.0,,,0.0,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,2,Q1,case,interior,1569,594.0,585.0,0.9848484848484849,0.015151515151515152,0.37858508604206503,0.372848948374761,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,2,Q2,case,boundary,0,0.0,0.0,,,0.0,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,2,Q2,case,interior,1569,594.0,586.0,0.9865319865319865,0.013468013468013467,0.37858508604206503,0.37348629700446145,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,2,Q0,case,boundary,0,0.0,0.0,,,0.0,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,2,Q0,case,interior,1569,594.0,590.0,0.9932659932659933,0.006734006734006734,0.37858508604206503,0.3760356915232632,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,2,Q3,case,boundary,0,0.0,0.0,,,0.0,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_075,2,Q3,case,interior,1569,1119.2479547830176,1096.1534340154562,0.9793660371065511,0.02063396289344888,0.7133511502759832,0.6986318891111895,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,0,Q1,case,boundary,1017,16.0,9.0,0.5625,0.4375,0.0001278363694471077,7.190795781399808e-05,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,0,Q1,case,interior,124143,65381.0,65377.0,0.9999388201465258,6.117985347425093e-05,0.5223793544263343,0.5223473953339726,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,0,Q2,case,boundary,1017,16.0,9.0,0.5625,0.4375,0.0001278363694471077,7.190795781399808e-05,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,0,Q2,case,interior,124143,65381.0,65377.0,0.9999388201465258,6.117985347425093e-05,0.5223793544263343,0.5223473953339726,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,0,Q0,case,boundary,1017,68.0,37.0,0.5441176470588235,0.45588235294117646,0.0005433045701502077,0.00029562160434643654,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,0,Q0,case,interior,124143,65329.0,65189.0,0.9978570007194355,0.0021429992805645274,0.5219638862256312,0.520845317992969,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,0,Q3,case,boundary,1017,155.43760837563804,93.61086795305258,0.6022407892871591,0.3977592107128409,0.0012419112206426817,0.0007479295937444277,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,0,Q3,case,interior,124143,114280.23570528324,114143.13099330413,0.9988002762583315,0.0011997237416685282,0.913073152007696,0.9119777164693523,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,1,Q1,case,boundary,605,305.0,161.0,0.5278688524590164,0.4721311475409836,0.0163784770701321,0.008645687896036945,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,1,Q1,case,interior,18017,10712.0,7646.0,0.7137789395070948,0.28622106049290513,0.5752335946729674,0.41058962517452474,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,1,Q2,case,boundary,605,307.0,163.0,0.5309446254071661,0.46905537459283386,0.016485876919772314,0.008753087745677157,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,1,Q2,case,interior,18017,10710.0,7373.0,0.688422035480859,0.311577964519141,0.5751261948233273,0.39592954569863603,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,1,Q0,case,boundary,605,262.0,138.0,0.5267175572519084,0.4732824427480916,0.014069380302867576,0.0074105896251745245,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,1,Q0,case,interior,18017,10755.0,5836.0,0.5426313342631335,0.4573686657368666,0.577542691440232,0.31339276125013427,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,1,Q3,case,boundary,605,0.3988414678805409,0.3652529951599406,0.915784903462795,0.08421509653720509,2.1417756840325473e-05,1.9614058380407078e-05,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,1,Q3,case,interior,18017,475.34263632668956,473.06481601622596,0.9952080454468256,0.004791954553174386,0.02552586383453386,0.025403545055108258,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,2,Q1,case,boundary,98,17.0,11.0,0.6470588235294118,0.35294117647058826,0.004627109417528579,0.0029940119760479044,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,2,Q1,case,interior,3576,2255.0,2252.0,0.998669623059867,0.0013303769401330377,0.6137724550898204,0.61295590636908,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,2,Q2,case,boundary,98,16.0,10.0,0.625,0.375,0.004354926510615134,0.0027218290691344584,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,2,Q2,case,interior,3576,2256.0,2252.0,0.99822695035461,0.0017730496453900709,0.6140446379967338,0.61295590636908,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,2,Q0,case,boundary,98,16.0,10.0,0.625,0.375,0.004354926510615134,0.0027218290691344584,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,2,Q0,case,interior,3576,2256.0,2250.0,0.9973404255319149,0.0026595744680851063,0.6140446379967338,0.6124115405552532,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,2,Q3,case,boundary,98,55.3429852279415,30.682817880633863,0.5544120497703612,0.4455879502296389,0.01506341459660901,0.008351338563046777,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_076,2,Q3,case,interior,3576,2538.0207758764654,2464.738889866913,0.9711263648012314,0.028873635198768573,0.6908058725847755,0.6708597958265957,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,0,Q1,case,boundary,1017,102.0,57.0,0.5588235294117647,0.4411764705882353,0.0007812739360887282,0.0004365942584025246,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,0,Q1,case,interior,129539,51812.0,51651.0,0.9968926117501737,0.003107388249826295,0.39685652133950183,0.39562333404822453,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,0,Q2,case,boundary,1017,102.0,57.0,0.5588235294117647,0.4411764705882353,0.0007812739360887282,0.0004365942584025246,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,0,Q2,case,interior,129539,51812.0,51651.0,0.9968926117501737,0.003107388249826295,0.39685652133950183,0.39562333404822453,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,0,Q0,case,boundary,1017,32.0,18.0,0.5625,0.4375,0.0002451055485768559,0.00013787187107448145,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,0,Q0,case,interior,129539,51882.0,51513.0,0.9928877067190933,0.0071122932809066725,0.3973926897270137,0.39456631636998685,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,0,Q3,case,boundary,1017,228.18210938995495,126.7073540606842,0.5552904844268308,0.4447095155731691,0.001747771909295283,0.0009705211101801848,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,0,Q3,case,interior,129539,108356.22632624207,107808.21155117087,0.9949424708329984,0.005057529167001691,0.82995975923161,0.8257622135418584,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,1,Q1,case,boundary,571,348.0,185.0,0.5316091954022989,0.46839080459770116,0.023129070849395188,0.012295626744649742,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,1,Q1,case,interior,14475,8206.0,4437.0,0.5407019254204241,0.45929807457957594,0.5453941246843015,0.2948956533297886,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,1,Q2,case,boundary,571,343.0,181.0,0.5276967930029155,0.47230320699708456,0.022796756613053304,0.012029775355576233,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,1,Q2,case,interior,14475,8211.0,4345.0,0.5291681890147363,0.47083181098526367,0.5457264389206433,0.288781071381098,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,1,Q0,case,boundary,571,262.0,126.0,0.48091603053435117,0.5190839694656488,0.01741326598431477,0.008374318755815499,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,1,Q0,case,interior,14475,8292.0,3001.0,0.3619150988904969,0.6380849011095031,0.5511099295493819,0.19945500465239932,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,1,Q3,case,boundary,571,0.9687211958952797,0.5424080134380531,0.5599216944321803,0.4400783055678197,6.438396888842747e-05,3.604998095427709e-05,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,1,Q3,case,interior,14475,41.394034341838704,38.409443686053145,0.9278980485173703,0.07210195148262966,0.0027511653822835775,0.0025528009893694766,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,2,Q1,case,boundary,12,6.0,3.0,0.5,0.5,0.003236245954692557,0.0016181229773462784,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,2,Q1,case,interior,1842,466.0,465.0,0.9978540772532188,0.002145922746781116,0.2513484358144552,0.25080906148867316,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,2,Q2,case,boundary,12,4.0,1.0,0.25,0.75,0.002157497303128371,0.0005393743257820927,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,2,Q2,case,interior,1842,468.0,467.0,0.9978632478632479,0.002136752136752137,0.2524271844660194,0.2518878101402373,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,2,Q0,case,boundary,12,4.0,1.0,0.25,0.75,0.002157497303128371,0.0005393743257820927,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,2,Q0,case,interior,1842,468.0,467.0,0.9978632478632479,0.002136752136752137,0.2524271844660194,0.2518878101402373,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,2,Q3,case,boundary,12,7.193486981608901,4.080064534130933,0.5671887006346376,0.43281129936536245,0.0038799821907275624,0.0022006820572443007,,,
0,2,Drishti_GS,Drishti_GS_train_gdrishtiGS_081,2,Q3,case,interior,1842,766.4591635357415,763.338306563338,0.9959282149384102,0.00407178506158978,0.41340839457159734,0.4117250844462449,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,0,Q1,case,boundary,1367,22.0,11.0,0.5,0.5,0.0001611355662816503,8.056778314082515e-05,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,0,Q1,case,interior,135164,41629.0,41602.0,0.9993514136779649,0.0006485863220351197,0.30490511312449187,0.30470735583860076,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,0,Q2,case,boundary,1367,21.0,10.0,0.47619047619047616,0.5238095238095238,0.00015381122235975713,7.324343921893197e-05,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,0,Q2,case,interior,135164,41630.0,41604.0,0.9993754503963488,0.0006245496036512131,0.3049124374684138,0.30472200452644455,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,0,Q0,case,boundary,1367,17.0,1.0,0.058823529411764705,0.9411764705882353,0.00012451384667218433,7.324343921893196e-06,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,0,Q0,case,interior,135164,41634.0,41469.0,0.9960368929240525,0.003963107075947543,0.30494173484410136,0.30373321809698894,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,0,Q3,case,boundary,1367,122.34853737829724,65.10506067042036,0.5321278215947762,0.4678721784052238,0.0008961227660992539,0.00047685185540588114,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,0,Q3,case,interior,135164,99556.94301129627,99174.7544092392,0.9961611054890094,0.003838894510990581,0.7291892904270552,0.7263900096625616,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,1,Q1,case,boundary,31,15.0,9.0,0.6,0.4,0.02040816326530612,0.012244897959183673,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,1,Q1,case,interior,704,118.0,57.0,0.4830508474576271,0.5169491525423728,0.16054421768707483,0.07755102040816327,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,1,Q2,case,boundary,31,16.0,9.0,0.5625,0.4375,0.021768707482993196,0.012244897959183673,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,1,Q2,case,interior,704,117.0,57.0,0.48717948717948717,0.5128205128205128,0.15918367346938775,0.07755102040816327,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,1,Q0,case,boundary,31,9.0,3.0,0.3333333333333333,0.6666666666666666,0.012244897959183673,0.004081632653061225,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,1,Q0,case,interior,704,124.0,7.0,0.056451612903225805,0.9435483870967742,0.16870748299319727,0.009523809523809525,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,1,Q3,case,boundary,31,7.209123600575127,3.5519119024366312,0.49269676859934375,0.5073032314006563,0.009808331429353915,0.004832533200594056,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,1,Q3,case,interior,704,75.50323023274518,32.131252450511234,0.42556129521166036,0.5744387047883396,0.1027254833098574,0.043715989728586716,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,2,Q1,case,boundary,0,0.0,0.0,,,0.0,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,2,Q1,case,interior,10190,141.0,141.0,1.0,0.0,0.013837095191364083,0.013837095191364083,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,2,Q2,case,boundary,0,0.0,0.0,,,0.0,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,2,Q2,case,interior,10190,141.0,141.0,1.0,0.0,0.013837095191364083,0.013837095191364083,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,2,Q0,case,boundary,0,0.0,0.0,,,0.0,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,2,Q0,case,interior,10190,141.0,124.0,0.8794326241134752,0.12056737588652482,0.013837095191364083,0.012168792934249264,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,2,Q3,case,boundary,0,0.0,0.0,,,0.0,0.0,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_008,2,Q3,case,interior,10190,267.4525190135531,267.41049909615305,0.999842888309465,0.00015711169053501888,0.026246567125962034,0.026242443483430133,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_090,0,Q1,case,boundary,1315,55.0,22.0,0.4,0.6,0.0003747564083345825,0.00014990256333383302,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_090,0,Q1,case,interior,145447,41848.0,41403.0,0.9893662779583253,0.010633722041674632,0.2851419304724656,0.28210981044139494,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_090,0,Q2,case,boundary,1315,58.0,22.0,0.3793103448275862,0.6206896551724138,0.0003951976669710143,0.00014990256333383302,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_090,0,Q2,case,interior,145447,41845.0,41301.0,0.9869996415342335,0.01300035846576652,0.2851214892138292,0.2814148076477562,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_090,0,Q0,case,boundary,1315,17.0,2.0,0.11764705882352941,0.8823529411764706,0.00011583379893978006,1.3627505757621183e-05,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_090,0,Q0,case,interior,145447,41886.0,40421.0,0.9650241130688058,0.034975886931194196,0.2854008530818604,0.2754187051144029,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_090,0,Q3,case,boundary,1315,236.57662223254783,105.20440196902781,0.44469483491743744,0.5553051650825627,0.0016119746407963086,0.0007168367967800099,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_090,0,Q3,case,interior,145447,102429.33842177695,100382.12917969786,0.9800134485527064,0.019986551447293548,0.697928199546047,0.683979021679303,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_090,1,Q1,case,boundary,15,6.0,2.0,0.3333333333333333,0.6666666666666666,0.011538461538461539,0.0038461538461538464,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_090,1,Q1,case,interior,505,39.0,14.0,0.358974358974359,0.6410256410256411,0.075,0.026923076923076925,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_090,1,Q2,case,boundary,15,6.0,2.0,0.3333333333333333,0.6666666666666666,0.011538461538461539,0.0038461538461538464,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_090,1,Q2,case,interior,505,39.0,15.0,0.38461538461538464,0.6153846153846154,0.075,0.028846153846153848,,,
0,2,Drishti_GS,Drishti_GS_train_ndrishtiGS_090,1,Q0,case,boundary,15,0.0,0.0,,,0.0,0.0,,,
