seed,stage_index,domain,case_id,class_id,candidate,level,valid_pixels,full_pixels,full_mass,R1_full_mass,full_mass_difference,selected_nonignore_mass,error_mass,case_fraction_selected,case_fraction_error,precision,weighted_error,ignored_pixels,selected_ignore_mass,null_pixels,selected_null_mass,cases,valid_stratum_cases,weighted_selected_mass,weighted_error_mass,case_error_defined,case_error_undefined,case_error_quantiles,reference_error,relative_error_reduction,precision_drop
0,0,REFUGE,REFUGE_train_n0002,2,Q2,case,3516,3516,1625.0,1625,0.0,1625.0,487.0,0.46217292377701935,0.13850967007963594,0.7003076923076923,0.2996923076923077,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0002,2,Q0,case,3516,3516,1625.0,1625,0.0,1625.0,616.0,0.46217292377701935,0.1751990898748578,0.6209230769230769,0.3790769230769231,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0002,2,Q3,case,3516,3516,2020.9315661434239,1625,395.9315661434239,2020.9315661434239,831.6750577724009,0.5747814465709397,0.2365401188203643,0.5884694604679267,0.4115305395320732,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0009,0,Q1,case,132591,132591,26260.0,26260,0.0,26260.0,438.0,0.1980526581743859,0.003303391632916261,0.9833206397562834,0.01667936024371668,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0009,0,Q2,case,132591,132591,26260.0,26260,0.0,26260.0,438.0,0.1980526581743859,0.003303391632916261,0.9833206397562834,0.01667936024371668,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0009,0,Q0,case,132591,132591,26260.0,26260,0.0,26260.0,80.0,0.1980526581743859,0.0006033592023591345,0.996953541507997,0.0030464584920030465,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0009,0,Q3,case,132591,132591,98556.63156245211,26260,72296.63156245211,98556.63156245211,2561.063159309746,0.7433131325840525,0.019315512812406167,0.9740142990003987,0.02598570099960127,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0009,1,Q1,case,9045,9045,3844.0,3844,0.0,3844.0,1958.0,0.4249861802100608,0.21647318960751796,0.4906347554630593,0.5093652445369407,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0009,1,Q2,case,9045,9045,3844.0,3844,0.0,3844.0,1958.0,0.4249861802100608,0.21647318960751796,0.4906347554630593,0.5093652445369407,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0009,1,Q0,case,9045,9045,3844.0,3844,0.0,3844.0,1787.0,0.4249861802100608,0.19756771697070205,0.5351196670135275,0.4648803329864724,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0009,1,Q3,case,9045,9045,3957.4825661354726,3844,113.48256613547255,3957.4825661354726,1888.9890828990074,0.43753262201608323,0.20884345858474376,0.5226791144796812,0.4773208855203188,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0009,2,Q1,case,5820,5820,1334.0,1334,0.0,1334.0,449.0,0.22920962199312714,0.07714776632302406,0.6634182908545727,0.3365817091454273,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0009,2,Q2,case,5820,5820,1334.0,1334,0.0,1334.0,449.0,0.22920962199312714,0.07714776632302406,0.6634182908545727,0.3365817091454273,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0009,2,Q0,case,5820,5820,1334.0,1334,0.0,1334.0,357.0,0.22920962199312714,0.06134020618556701,0.732383808095952,0.26761619190404795,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0009,2,Q3,case,5820,5820,1616.6742591563016,1334,282.67425915630156,1616.6742591563016,646.5607037376318,0.27777908232926146,0.1110929044222735,0.6000674223173107,0.3999325776826893,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0011,0,Q1,case,122806,122806,27114.0,27114,0.0,27114.0,353.0,0.2207872579515659,0.002874452388319789,0.9869808954783507,0.013019104521649333,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0011,0,Q2,case,122806,122806,27114.0,27114,0.0,27114.0,353.0,0.2207872579515659,0.002874452388319789,0.9869808954783507,0.013019104521649333,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0011,0,Q0,case,122806,122806,27114.0,27114,0.0,27114.0,1132.0,0.2207872579515659,0.009217790661694054,0.9582503503725013,0.04174964962749871,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0011,0,Q3,case,122806,122806,85683.48964061841,27114,58569.48964061841,85683.48964061841,1527.5860600754477,0.6977141967055226,0.012439018126764553,0.9821717571671906,0.01782824283280933,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0011,1,Q1,case,2524,2524,1136.0,1136,0.0,1136.0,176.0,0.4500792393026941,0.06973058637083994,0.8450704225352113,0.15492957746478872,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0011,1,Q2,case,2524,2524,1136.0,1136,0.0,1136.0,176.0,0.4500792393026941,0.06973058637083994,0.8450704225352113,0.15492957746478872,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0011,1,Q0,case,2524,2524,1136.0,1136,0.0,1136.0,281.0,0.4500792393026941,0.11133122028526149,0.7526408450704225,0.24735915492957747,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0011,1,Q3,case,2524,2524,834.7822693749031,1136,-301.2177306250969,834.7822693749031,136.93624327689884,0.33073782463347984,0.05425366215408036,0.835961725229935,0.16403827477006508,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0011,2,Q1,case,22126,22126,941.0,941,0.0,941.0,127.0,0.0425291512248034,0.005739853565940522,0.8650371944739639,0.13496280552603612,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0011,2,Q2,case,22126,22126,941.0,941,0.0,941.0,127.0,0.0425291512248034,0.005739853565940522,0.8650371944739639,0.13496280552603612,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0011,2,Q0,case,22126,22126,941.0,941,0.0,941.0,107.0,0.0425291512248034,0.004835939618548314,0.8862911795961743,0.11370882040382571,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0011,2,Q3,case,22126,22126,1351.815984189767,941,410.81598418976705,1351.815984189767,322.8090544245663,0.06109626612084277,0.014589580331942796,0.7612034047533125,0.23879659524668748,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0014,0,Q1,case,113742,113742,30447.0,30447,0.0,30447.0,136.0,0.2676847602468745,0.0011956884879815723,0.9955332216638749,0.00446677833612507,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0014,0,Q2,case,113742,113742,30447.0,30447,0.0,30447.0,136.0,0.2676847602468745,0.0011956884879815723,0.9955332216638749,0.00446677833612507,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0014,0,Q0,case,113742,113742,30447.0,30447,0.0,30447.0,384.0,0.2676847602468745,0.0033760616131244393,0.9873879199921175,0.01261208000788255,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0014,0,Q3,case,113742,113742,92399.26620299771,30447,61952.26620299771,92399.26620299771,2356.1231234527313,0.8123583742416848,0.020714627168967763,0.9745006294933509,0.025499370506649018,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0014,1,Q1,case,23716,23716,4779.0,4779,0.0,4779.0,4490.0,0.20150952943160735,0.18932366334963738,0.06047290228081188,0.9395270977191881,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0014,1,Q2,case,23716,23716,4779.0,4779,0.0,4779.0,4490.0,0.20150952943160735,0.18932366334963738,0.06047290228081188,0.9395270977191881,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0014,1,Q0,case,23716,23716,4779.0,4779,0.0,4779.0,1253.0,0.20150952943160735,0.05283353010625738,0.7378112575852689,0.2621887424147311,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0014,1,Q3,case,23716,23716,11919.219933376153,4779,7140.219933376153,11919.219933376153,9156.420835082286,0.5025813768500654,0.38608622175249985,0.2317936168421129,0.7682063831578871,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0014,2,Q1,case,9998,9998,2262.0,2262,0.0,2262.0,981.0,0.22624524904980997,0.09811962392478496,0.5663129973474801,0.4336870026525199,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0014,2,Q2,case,9998,9998,2262.0,2262,0.0,2262.0,981.0,0.22624524904980997,0.09811962392478496,0.5663129973474801,0.4336870026525199,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0014,2,Q0,case,9998,9998,2262.0,2262,0.0,2262.0,1991.0,0.22624524904980997,0.19913982796559312,0.1198054818744474,0.8801945181255526,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0014,2,Q3,case,9998,9998,3304.6537584878247,2262,1042.6537584878247,3304.6537584878247,1819.784296052268,0.3305314821452115,0.18201483257174114,0.449326789114215,0.550673210885785,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0023,0,Q1,case,134116,134116,20994.0,20994,0.0,20994.0,73.0,0.15653613289987772,0.0005443049300605447,0.9965228160426789,0.0034771839573211395,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0023,0,Q2,case,134116,134116,20994.0,20994,0.0,20994.0,73.0,0.15653613289987772,0.0005443049300605447,0.9965228160426789,0.0034771839573211395,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0023,0,Q0,case,134116,134116,20994.0,20994,0.0,20994.0,289.0,0.15653613289987772,0.0021548510244862656,0.9862341621415642,0.013765837858435744,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0023,0,Q3,case,134116,134116,107678.25957389724,20994,86684.25957389724,107678.25957389724,1531.7722145933196,0.8028740759782371,0.01142124887853291,0.9857745451992368,0.014225454800763173,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0023,1,Q1,case,5250,5250,2747.0,2747,0.0,2747.0,707.0,0.5232380952380953,0.13466666666666666,0.7426283218056061,0.2573716781943939,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0023,1,Q2,case,5250,5250,2747.0,2747,0.0,2747.0,707.0,0.5232380952380953,0.13466666666666666,0.7426283218056061,0.2573716781943939,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0023,1,Q0,case,5250,5250,2747.0,2747,0.0,2747.0,825.0,0.5232380952380953,0.15714285714285714,0.6996723698580269,0.30032763014197306,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0023,1,Q3,case,5250,5250,1493.8799001411012,2747,-1253.1200998588988,1493.8799001411012,431.2110479000084,0.2845485524078288,0.08213543769523969,0.7113482497091772,0.2886517502908228,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0023,2,Q1,case,8090,8090,4231.0,4231,0.0,4231.0,1741.0,0.522991347342398,0.21520395550061805,0.5885133538170645,0.41148664618293546,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0023,2,Q2,case,8090,8090,4231.0,4231,0.0,4231.0,1741.0,0.522991347342398,0.21520395550061805,0.5885133538170645,0.41148664618293546,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0023,2,Q0,case,8090,8090,4231.0,4231,0.0,4231.0,1824.0,0.522991347342398,0.22546353522867738,0.5688962420231624,0.43110375797683764,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0023,2,Q3,case,8090,8090,3866.586745632797,4231,-364.4132543672031,3866.586745632797,1562.8636355384438,0.47794644569008615,0.19318462738423284,0.5958027742934631,0.40419722570653693,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0025,0,Q1,case,134756,134756,23352.0,23352,0.0,23352.0,139.0,0.17329098518804356,0.0010314939594526402,0.9940476190476191,0.005952380952380952,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0025,0,Q2,case,134756,134756,23352.0,23352,0.0,23352.0,139.0,0.17329098518804356,0.0010314939594526402,0.9940476190476191,0.005952380952380952,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0025,0,Q0,case,134756,134756,23352.0,23352,0.0,23352.0,474.0,0.17329098518804356,0.003517468609932025,0.9797019527235354,0.020298047276464542,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0025,0,Q3,case,134756,134756,101479.66476099464,23352,78127.66476099464,101479.66476099464,3599.51734045656,0.753062310850683,0.02671136973831636,0.9645296685899174,0.035470331410082594,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0025,1,Q1,case,5178,5178,1531.0,1531,0.0,1531.0,1238.0,0.2956740054074932,0.23908845113943608,0.19137818419333769,0.8086218158066623,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0025,1,Q2,case,5178,5178,1531.0,1531,0.0,1531.0,1238.0,0.2956740054074932,0.23908845113943608,0.19137818419333769,0.8086218158066623,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0025,1,Q0,case,5178,5178,1531.0,1531,0.0,1531.0,1022.0,0.2956740054074932,0.1973735032831209,0.3324624428478119,0.6675375571521881,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0025,1,Q3,case,5178,5178,1821.283639833145,1531,290.2836398331449,1821.283639833145,1345.440617978456,0.351734963274072,0.2598378945497211,0.2612679384185776,0.7387320615814225,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0025,2,Q1,case,7522,7522,2643.0,2643,0.0,2643.0,1111.0,0.3513693166710981,0.14770007976601968,0.5796443435489973,0.42035565645100265,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0025,2,Q2,case,7522,7522,2643.0,2643,0.0,2643.0,1111.0,0.3513693166710981,0.14770007976601968,0.5796443435489973,0.42035565645100265,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0025,2,Q0,case,7522,7522,2643.0,2643,0.0,2643.0,553.0,0.3513693166710981,0.07351768146769476,0.7907680665909951,0.20923193340900492,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0025,2,Q3,case,7522,7522,4244.5564233710065,2643,1601.5564233710065,4244.5564233710065,2255.1447112529804,0.5642856186348054,0.29980652901528587,0.46869720029261497,0.531302799707385,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0030,0,Q1,case,113580,113580,25352.0,25352,0.0,25352.0,245.0,0.22320831132241592,0.0021570699066737102,0.990336068160303,0.009663931839697066,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0030,0,Q2,case,113580,113580,25352.0,25352,0.0,25352.0,245.0,0.22320831132241592,0.0021570699066737102,0.990336068160303,0.009663931839697066,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0030,0,Q0,case,113580,113580,25352.0,25352,0.0,25352.0,364.0,0.22320831132241592,0.0032047895756295124,0.9856421584095929,0.014357841590407068,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0030,0,Q3,case,113580,113580,90039.42714712583,25352,64687.427147125825,90039.42714712583,1643.15009072973,0.7927401580130817,0.01446689637902562,0.9817507713810218,0.018249228618978184,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0030,1,Q1,case,30340,30340,5658.0,5658,0.0,5658.0,3036.0,0.1864864864864865,0.1000659195781147,0.4634146341463415,0.5365853658536586,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0030,1,Q2,case,30340,30340,5658.0,5658,0.0,5658.0,3036.0,0.1864864864864865,0.1000659195781147,0.4634146341463415,0.5365853658536586,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0030,1,Q0,case,30340,30340,5658.0,5658,0.0,5658.0,1819.0,0.1864864864864865,0.05995385629531971,0.6785083068221986,0.32149169317780135,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0030,1,Q3,case,30340,30340,14315.388165089156,5658,8657.388165089156,14315.388165089156,8656.086482437606,0.4718321741954237,0.28530278452332253,0.395329949658847,0.604670050341153,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0030,2,Q1,case,3536,3536,1250.0,1250,0.0,1250.0,67.0,0.35350678733031676,0.018947963800904976,0.9464,0.0536,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0030,2,Q2,case,3536,3536,1250.0,1250,0.0,1250.0,67.0,0.35350678733031676,0.018947963800904976,0.9464,0.0536,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0030,2,Q0,case,3536,3536,1250.0,1250,0.0,1250.0,40.0,0.35350678733031676,0.011312217194570135,0.968,0.032,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0030,2,Q3,case,3536,3536,1279.5397664027041,1250,29.539766402704117,1279.5397664027041,90.32073212216476,0.3618607936659231,0.025543193473462882,0.9294115474221701,0.07058845257782985,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0035,0,Q1,case,138745,138745,34263.0,34263,0.0,34263.0,5.0,0.24694943961944574,3.603733467872716e-05,0.9998540699880337,0.00014593001196626097,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0035,0,Q2,case,138745,138745,34263.0,34263,0.0,34263.0,5.0,0.24694943961944574,3.603733467872716e-05,0.9998540699880337,0.00014593001196626097,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0035,0,Q0,case,138745,138745,34263.0,34263,0.0,34263.0,38.0,0.24694943961944574,0.00027388374355832645,0.9988909319090564,0.0011090680909435836,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0035,0,Q3,case,138745,138745,105928.80033980764,34263,71665.80033980764,105928.80033980764,187.92320430474354,0.7634783259923431,0.0013544502814857727,0.9982259479603102,0.0017740520396899342,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0035,1,Q1,case,6321,6321,2766.0,2766,0.0,2766.0,785.0,0.4375889890840057,0.12418921056794811,0.7161966738973247,0.28380332610267534,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0035,1,Q2,case,6321,6321,2766.0,2766,0.0,2766.0,785.0,0.4375889890840057,0.12418921056794811,0.7161966738973247,0.28380332610267534,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0035,1,Q0,case,6321,6321,2766.0,2766,0.0,2766.0,530.0,0.4375889890840057,0.08384749248536624,0.8083875632682574,0.19161243673174258,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0035,1,Q3,case,6321,6321,2171.2696525664123,2766,-594.7303474335877,2171.2696525664123,601.0237681206869,0.34350097335333213,0.09508365260570904,0.7231924798422505,0.2768075201577495,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0035,2,Q1,case,2390,2390,1325.0,1325,0.0,1325.0,353.0,0.5543933054393305,0.1476987447698745,0.7335849056603774,0.2664150943396226,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0035,2,Q2,case,2390,2390,1325.0,1325,0.0,1325.0,353.0,0.5543933054393305,0.1476987447698745,0.7335849056603774,0.2664150943396226,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0035,2,Q0,case,2390,2390,1325.0,1325,0.0,1325.0,329.0,0.5543933054393305,0.13765690376569037,0.7516981132075472,0.24830188679245283,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0035,2,Q3,case,2390,2390,1470.7788794088656,1325,145.77887940886558,1470.7788794088656,481.61630580274516,0.6153886524723287,0.20151309866223646,0.6725433628770111,0.3274566371229889,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0039,0,Q1,case,126579,126579,26790.0,26790,0.0,26790.0,500.0,0.2116464816438746,0.003950102307649768,0.9813363195222098,0.01866368047779022,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0039,0,Q2,case,126579,126579,26790.0,26790,0.0,26790.0,500.0,0.2116464816438746,0.003950102307649768,0.9813363195222098,0.01866368047779022,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0039,0,Q0,case,126579,126579,26790.0,26790,0.0,26790.0,78.0,0.2116464816438746,0.0006162159599933638,0.9970884658454647,0.0029115341545352742,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0039,0,Q3,case,126579,126579,101362.55215456679,26790,74572.55215456679,101362.55215456679,3323.4011361997027,0.8007849023500485,0.026255548994696613,0.9672127322610043,0.03278726773899576,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0039,1,Q1,case,15214,15214,3325.0,3325,0.0,3325.0,1269.0,0.21854870514000263,0.08341001708952281,0.6183458646616541,0.38165413533834586,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0039,1,Q2,case,15214,15214,3325.0,3325,0.0,3325.0,1269.0,0.21854870514000263,0.08341001708952281,0.6183458646616541,0.38165413533834586,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0039,1,Q0,case,15214,15214,3325.0,3325,0.0,3325.0,2965.0,0.21854870514000263,0.19488628894439333,0.10827067669172932,0.8917293233082707,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0039,1,Q3,case,15214,15214,8550.81886730751,3325,5225.818867307509,8550.81886730751,3831.75088779598,0.5620362079208301,0.25185690073589984,0.5518849191805503,0.44811508081944973,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0039,2,Q1,case,5663,5663,2262.0,2262,0.0,2262.0,549.0,0.39943492848313616,0.0969450821119548,0.7572944297082228,0.2427055702917772,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0039,2,Q2,case,5663,5663,2262.0,2262,0.0,2262.0,549.0,0.39943492848313616,0.0969450821119548,0.7572944297082228,0.2427055702917772,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0039,2,Q0,case,5663,5663,2262.0,2262,0.0,2262.0,177.0,0.39943492848313616,0.03125551827653188,0.9217506631299734,0.07824933687002653,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0039,2,Q3,case,5663,5663,2902.274038582566,2262,640.2740385825659,2902.274038582566,941.0790381568032,0.5124976229176348,0.1661802998687627,0.675744252387547,0.324255747612453,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0041,0,Q1,case,121305,121305,34536.0,34536,0.0,34536.0,0.0,0.284703845678249,0.0,1.0,0.0,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0041,0,Q2,case,121305,121305,34536.0,34536,0.0,34536.0,0.0,0.284703845678249,0.0,1.0,0.0,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0041,0,Q0,case,121305,121305,34536.0,34536,0.0,34536.0,71.0,0.284703845678249,0.0005853015127158815,0.9979441741950429,0.0020558258049571464,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0041,0,Q3,case,121305,121305,93720.78940647095,34536,59184.789406470954,93720.78940647095,229.17502788399827,0.7726045044018874,0.0018892463450311057,0.9975547044648753,0.0024452955351246205,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0041,1,Q1,case,20998,20998,1871.0,1871,0.0,1871.0,1605.0,0.08910372416420612,0.07643585103343176,0.14216996258685194,0.857830037413148,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0041,1,Q2,case,20998,20998,1871.0,1871,0.0,1871.0,1605.0,0.08910372416420612,0.07643585103343176,0.14216996258685194,0.857830037413148,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0041,1,Q0,case,20998,20998,1871.0,1871,0.0,1871.0,338.0,0.08910372416420612,0.016096771121059148,0.8193479422768573,0.18065205772314272,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0041,1,Q3,case,20998,20998,8540.126485273038,1871,6669.126485273038,8540.126485273038,6136.818688516469,0.4067114241962586,0.2922572953860591,0.2814136068008989,0.7185863931991011,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0041,2,Q1,case,5153,5153,2048.0,2048,0.0,2048.0,128.0,0.3974383854065593,0.024839899087909956,0.9375,0.0625,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0041,2,Q2,case,5153,5153,2048.0,2048,0.0,2048.0,128.0,0.3974383854065593,0.024839899087909956,0.9375,0.0625,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0041,2,Q0,case,5153,5153,2048.0,2048,0.0,2048.0,424.0,0.3974383854065593,0.08228216572870173,0.79296875,0.20703125,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0041,2,Q3,case,5153,5153,2643.1363168578755,2048,595.1363168578755,2643.1363168578755,408.7507136552813,0.5129315577057783,0.0793228631195966,0.845353903599948,0.15464609640005195,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0058,0,Q1,case,137493,137493,20020.0,20020,0.0,20020.0,3.0,0.14560741274101227,2.181929261853331e-05,0.9998501498501499,0.00014985014985014985,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0058,0,Q2,case,137493,137493,20020.0,20020,0.0,20020.0,3.0,0.14560741274101227,2.181929261853331e-05,0.9998501498501499,0.00014985014985014985,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0058,0,Q0,case,137493,137493,20020.0,20020,0.0,20020.0,111.0,0.14560741274101227,0.0008073138268857323,0.9944555444555444,0.005544455544455544,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0058,0,Q3,case,137493,137493,106749.16514716366,20020,86729.16514716366,106749.16514716366,215.42652731468692,0.7763970903767003,0.0015668181457578708,0.9979819371231831,0.0020180628768168953,0,0.0,0,0.0,,,,,,,,,,
0,0,REFUGE,REFUGE_train_n0058,1,Q1,case,4323,4323,1447.0,1447,0.0,1447.0,589.0,0.3347212583853805,0.13624797594263244,0.5929509329647547,0.40704906703524535,0,0.0,0,0.0,,,,,,,,,,
